name_admin_unit,admin_unit,relation_to_hh_head,marital_status,female_overall,male_overall,tgend_overall,female_rural,male_rural,tgend_rural,female_urban,male_urban,tgend_urban
GUJRANWALA,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,DIVORCED,0,0,,0,0,,0,0,
GUJRANWALA,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,MARRIED,271824,8550,,113974,3462,,157850,5088,
GUJRANWALA,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,NEVER MARRIED,0,0,,0,0,,0,0,
GUJRANWALA,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,SEPARATION,1,0,,0,0,,1,0,
GUJRANWALA,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,WIDOWED,1432,48,,682,22,,750,26,
GUJRANWALA,DISTRICT,FATHER/MOTHER,DIVORCED,288,41,,110,15,,178,26,
GUJRANWALA,DISTRICT,FATHER/MOTHER,MARRIED,37251,22177,,16440,10667,,20811,11510,
GUJRANWALA,DISTRICT,FATHER/MOTHER,NEVER MARRIED,0,0,,0,0,,0,0,
GUJRANWALA,DISTRICT,FATHER/MOTHER,SEPARATION,183,39,,59,16,,124,23,
GUJRANWALA,DISTRICT,FATHER/MOTHER,WIDOWED,51782,10503,,21629,5134,,30153,5369,
GUJRANWALA,DISTRICT,GRAND FATHER/GRAND MOTHER,DIVORCED,3,4,,2,3,,1,1,
GUJRANWALA,DISTRICT,GRAND FATHER/GRAND MOTHER,MARRIED,598,568,,280,246,,318,322,
GUJRANWALA,DISTRICT,GRAND FATHER/GRAND MOTHER,NEVER MARRIED,0,4,,0,1,,0,3,
GUJRANWALA,DISTRICT,GRAND FATHER/GRAND MOTHER,SEPARATION,3,6,,1,2,,2,4,
GUJRANWALA,DISTRICT,GRAND FATHER/GRAND MOTHER,WIDOWED,1009,459,,500,245,,509,214,
GUJRANWALA,DISTRICT,GRAND SON/GRAND DAUGHTER,DIVORCED,35,8,0,15,2,0,20,6,0
GUJRANWALA,DISTRICT,GRAND SON/GRAND DAUGHTER,MARRIED,1279,2218,0,577,995,0,702,1223,0
GUJRANWALA,DISTRICT,GRAND SON/GRAND DAUGHTER,NEVER MARRIED,21889,23669,4,9410,10018,2,12479,13651,2
GUJRANWALA,DISTRICT,GRAND SON/GRAND DAUGHTER,SEPARATION,8,6,0,3,3,0,5,3,0
GUJRANWALA,DISTRICT,GRAND SON/GRAND DAUGHTER,WIDOWED,16,8,0,8,4,0,8,4,0
GUJRANWALA,DISTRICT,HEAD,DIVORCED,827,1522,0,266,600,0,561,922,0
GUJRANWALA,DISTRICT,HEAD,MARRIED,32761,728507,0,13977,286234,0,18784,442273,0
GUJRANWALA,DISTRICT,HEAD,NEVER MARRIED,774,26386,143,232,9589,38,542,16797,105
GUJRANWALA,DISTRICT,HEAD,SEPARATION,357,1024,0,118,346,0,239,678,0
GUJRANWALA,DISTRICT,HEAD,WIDOWED,26625,30060,0,9283,12389,0,17342,17671,0
GUJRANWALA,DISTRICT,NEPHEW/NIECE,DIVORCED,66,26,0,33,10,0,33,16,0
GUJRANWALA,DISTRICT,NEPHEW/NIECE,MARRIED,1256,4003,0,598,1948,0,658,2055,0
GUJRANWALA,DISTRICT,NEPHEW/NIECE,NEVER MARRIED,16241,18827,2,7035,8038,0,9206,10789,2
GUJRANWALA,DISTRICT,NEPHEW/NIECE,SEPARATION,13,6,0,8,5,0,5,1,0
GUJRANWALA,DISTRICT,NEPHEW/NIECE,WIDOWED,42,42,0,21,22,0,21,20,0
GUJRANWALA,DISTRICT,NON-RELATIVE,DIVORCED,128,76,0,23,25,0,105,51,0
GUJRANWALA,DISTRICT,NON-RELATIVE,MARRIED,7879,14140,0,1597,2467,0,6282,11673,0
GUJRANWALA,DISTRICT,NON-RELATIVE,NEVER MARRIED,7662,19247,215,2148,4893,65,5514,14354,150
GUJRANWALA,DISTRICT,NON-RELATIVE,SEPARATION,80,121,0,16,24,0,64,97,0
GUJRANWALA,DISTRICT,NON-RELATIVE,WIDOWED,784,863,0,156,302,0,628,561,0
GUJRANWALA,DISTRICT,OTHER RELATIVE,DIVORCED,538,255,0,173,100,0,365,155,0
GUJRANWALA,DISTRICT,OTHER RELATIVE,MARRIED,16985,17409,0,5867,5575,0,11118,11834,0
GUJRANWALA,DISTRICT,OTHER RELATIVE,NEVER MARRIED,12342,20742,54,3742,5343,10,8600,15399,44
GUJRANWALA,DISTRICT,OTHER RELATIVE,SEPARATION,256,186,0,52,52,0,204,134,0
GUJRANWALA,DISTRICT,OTHER RELATIVE,WIDOWED,3886,2316,0,1301,909,0,2585,1407,0
GUJRANWALA,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,DIVORCED,57,26,0,30,10,0,27,16,0
GUJRANWALA,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,MARRIED,68918,2001,0,28646,878,0,40272,1123,0
GUJRANWALA,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,NEVER MARRIED,1880,611,2,726,246,0,1154,365,2
GUJRANWALA,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,SEPARATION,29,4,0,16,2,0,13,2,0
GUJRANWALA,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,WIDOWED,2110,71,0,950,36,0,1160,35,0
GUJRANWALA,DISTRICT,SON/DAUGHTER,DIVORCED,3811,1849,0,1499,701,0,2312,1148,0
GUJRANWALA,DISTRICT,SON/DAUGHTER,MARRIED,19199,256540,0,7369,102518,0,11830,154022,0
GUJRANWALA,DISTRICT,SON/DAUGHTER,NEVER MARRIED,415719,511263,61,166954,201999,16,248765,309264,45
GUJRANWALA,DISTRICT,SON/DAUGHTER,SEPARATION,627,545,0,256,180,0,371,365,0
GUJRANWALA,DISTRICT,SON/DAUGHTER,WIDOWED,2016,1875,0,822,858,0,1194,1017,0
GUJRANWALA,DISTRICT,SPOUSE,DIVORCED,0,0,,0,0,,0,0,
GUJRANWALA,DISTRICT,SPOUSE,MARRIED,706122,8592,,277912,3831,,428210,4761,
GUJRANWALA,DISTRICT,SPOUSE,NEVER MARRIED,6,0,,0,0,,6,0,
GUJRANWALA,DISTRICT,SPOUSE,SEPARATION,0,0,,0,0,,0,0,
GUJRANWALA,DISTRICT,SPOUSE,WIDOWED,2,0,,0,0,,2,0,
GUJRAT,DISTRICT,BROTHER/SISTER,DIVORCED,2726,1085,0,1791,705,0,935,380,0
GUJRAT,DISTRICT,BROTHER/SISTER,MARRIED,6555,51270,0,3764,31288,0,2791,19982,0
GUJRAT,DISTRICT,BROTHER/SISTER,NEVER MARRIED,30158,35374,9,17439,20395,6,12719,14979,3
GUJRAT,DISTRICT,BROTHER/SISTER,SEPARATION,413,258,0,266,166,0,147,92,0
GUJRAT,DISTRICT,BROTHER/SISTER,WIDOWED,2312,1457,0,1446,935,0,866,522,0
GUJRAT,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,DIVORCED,0,0,,0,0,,0,0,
GUJRAT,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,MARRIED,168506,5209,,106766,3083,,61740,2126,
GUJRAT,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,NEVER MARRIED,0,0,,0,0,,0,0,
GUJRAT,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,SEPARATION,1,0,,0,0,,1,0,
GUJRAT,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,WIDOWED,1174,37,,791,23,,383,14,
GUJRAT,DISTRICT,FATHER/MOTHER,DIVORCED,345,48,,208,37,,137,11,
GUJRAT,DISTRICT,FATHER/MOTHER,MARRIED,30671,18321,,18573,11404,,12098,6917,
GUJRAT,DISTRICT,FATHER/MOTHER,NEVER MARRIED,0,0,,0,0,,0,0,
GUJRAT,DISTRICT,FATHER/MOTHER,SEPARATION,151,18,,93,8,,58,10,
GUJRAT,DISTRICT,FATHER/MOTHER,WIDOWED,41280,6111,,26541,3836,,14739,2275,
GUJRAT,DISTRICT,GRAND FATHER/GRAND MOTHER,DIVORCED,7,1,,5,1,,2,0,
GUJRAT,DISTRICT,GRAND FATHER/GRAND MOTHER,MARRIED,576,453,,368,279,,208,174,
GUJRAT,DISTRICT,GRAND FATHER/GRAND MOTHER,NEVER MARRIED,0,4,,0,3,,0,1,
GUJRAT,DISTRICT,GRAND FATHER/GRAND MOTHER,SEPARATION,5,2,,4,2,,1,0,
GUJRAT,DISTRICT,GRAND FATHER/GRAND MOTHER,WIDOWED,1593,392,,1188,269,,405,123,
GUJRAT,DISTRICT,GRAND SON/GRAND DAUGHTER,DIVORCED,32,16,0,21,14,0,11,2,0
GUJRAT,DISTRICT,GRAND SON/GRAND DAUGHTER,MARRIED,1127,1895,0,769,1280,0,358,615,0
GUJRAT,DISTRICT,GRAND SON/GRAND DAUGHTER,NEVER MARRIED,16075,16591,0,10420,10733,0,5655,5858,0
GUJRAT,DISTRICT,GRAND SON/GRAND DAUGHTER,SEPARATION,4,3,0,3,3,0,1,0,0
GUJRAT,DISTRICT,GRAND SON/GRAND DAUGHTER,WIDOWED,6,9,0,4,7,0,2,2,0
GUJRAT,DISTRICT,HEAD,DIVORCED,1101,1567,0,633,1031,0,468,536,0
GUJRAT,DISTRICT,HEAD,MARRIED,40498,379123,0,24696,217876,0,15802,161247,0
GUJRAT,DISTRICT,HEAD,NEVER MARRIED,1058,22626,59,578,13096,9,480,9530,50
GUJRAT,DISTRICT,HEAD,SEPARATION,269,540,0,128,342,0,141,198,0
GUJRAT,DISTRICT,HEAD,WIDOWED,22418,19170,0,13789,11762,0,8629,7408,0
GUJRAT,DISTRICT,NEPHEW/NIECE,DIVORCED,101,38,0,71,25,0,30,13,0
GUJRAT,DISTRICT,NEPHEW/NIECE,MARRIED,1537,4797,0,1076,3308,0,461,1489,0
GUJRAT,DISTRICT,NEPHEW/NIECE,NEVER MARRIED,13257,14879,1,8509,9395,0,4748,5484,1
GUJRAT,DISTRICT,NEPHEW/NIECE,SEPARATION,14,15,0,7,7,0,7,8,0
GUJRAT,DISTRICT,NEPHEW/NIECE,WIDOWED,79,34,0,57,26,0,22,8,0
GUJRAT,DISTRICT,NON-RELATIVE,DIVORCED,193,104,0,118,60,0,75,44,0
GUJRAT,DISTRICT,NON-RELATIVE,MARRIED,4149,25913,0,2157,4200,0,1992,21713,0
GUJRAT,DISTRICT,NON-RELATIVE,NEVER MARRIED,7441,14989,60,4305,6586,3,3136,8403,57
GUJRAT,DISTRICT,NON-RELATIVE,SEPARATION,111,117,0,49,53,0,62,64,0
GUJRAT,DISTRICT,NON-RELATIVE,WIDOWED,716,731,0,418,457,0,298,274,0
GUJRAT,DISTRICT,OTHER RELATIVE,DIVORCED,706,310,0,476,221,0,230,89,0
GUJRAT,DISTRICT,OTHER RELATIVE,MARRIED,13117,13298,0,8015,7057,0,5102,6241,0
GUJRAT,DISTRICT,OTHER RELATIVE,NEVER MARRIED,7949,11017,30,4443,5882,7,3506,5135,23
GUJRAT,DISTRICT,OTHER RELATIVE,SEPARATION,175,110,0,119,68,0,56,42,0
GUJRAT,DISTRICT,OTHER RELATIVE,WIDOWED,5087,1997,0,3389,1246,0,1698,751,0
GUJRAT,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,DIVORCED,159,50,0,101,24,0,58,26,0
GUJRAT,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,MARRIED,52500,2377,0,33300,1569,0,19200,808,0
GUJRAT,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,NEVER MARRIED,1315,722,1,795,433,1,520,289,0
GUJRAT,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,SEPARATION,16,20,0,11,14,0,5,6,0
GUJRAT,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,WIDOWED,2087,69,0,1400,53,0,687,16,0
GUJRAT,DISTRICT,SON/DAUGHTER,DIVORCED,4063,1760,0,2651,1133,0,1412,627,0
GUJRAT,DISTRICT,SON/DAUGHTER,MARRIED,15007,150887,0,8809,93017,0,6198,57870,0
GUJRAT,DISTRICT,SON/DAUGHTER,NEVER MARRIED,209636,247839,26,120293,143023,15,89343,104816,11
GUJRAT,DISTRICT,SON/DAUGHTER,SEPARATION,579,402,0,378,249,0,201,153,0
GUJRAT,DISTRICT,SON/DAUGHTER,WIDOWED,1350,994,0,780,607,0,570,387,0
GUJRAT,DISTRICT,SPOUSE,DIVORCED,0,0,,0,0,,0,0,
GUJRAT,DISTRICT,SPOUSE,MARRIED,363114,19153,,209197,12225,,153917,6928,
GUJRAT,DISTRICT,SPOUSE,NEVER MARRIED,1,0,,0,0,,1,0,
GUJRAT,DISTRICT,SPOUSE,SEPARATION,0,0,,0,0,,0,0,
GUJRAT,DISTRICT,SPOUSE,WIDOWED,1,0,,0,0,,1,0,
HAFIZABAD,DISTRICT,BROTHER/SISTER,DIVORCED,924,392,0,663,277,0,261,115,0
HAFIZABAD,DISTRICT,BROTHER/SISTER,MARRIED,2088,19123,0,1398,12151,0,690,6972,0
HAFIZABAD,DISTRICT,BROTHER/SISTER,NEVER MARRIED,10881,14165,3,6679,8546,1,4202,5619,2
HAFIZABAD,DISTRICT,BROTHER/SISTER,SEPARATION,269,155,0,171,99,0,98,56,0
HAFIZABAD,DISTRICT,BROTHER/SISTER,WIDOWED,944,606,0,603,397,0,341,209,0
HAFIZABAD,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,DIVORCED,0,0,,0,0,,0,0,
HAFIZABAD,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,MARRIED,59447,2089,,37733,1351,,21714,738,
HAFIZABAD,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,NEVER MARRIED,0,0,,0,0,,0,0,
HAFIZABAD,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,SEPARATION,0,0,,0,0,,0,0,
HAFIZABAD,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,WIDOWED,380,18,,241,11,,139,7,
HAFIZABAD,DISTRICT,FATHER/MOTHER,DIVORCED,115,23,,62,14,,53,9,
HAFIZABAD,DISTRICT,FATHER/MOTHER,MARRIED,11307,7379,,7771,5060,,3536,2319,
HAFIZABAD,DISTRICT,FATHER/MOTHER,NEVER MARRIED,0,0,,0,0,,0,0,
HAFIZABAD,DISTRICT,FATHER/MOTHER,SEPARATION,98,11,,54,7,,44,4,
HAFIZABAD,DISTRICT,FATHER/MOTHER,WIDOWED,14533,3086,,9019,1984,,5514,1102,
HAFIZABAD,DISTRICT,GRAND FATHER/GRAND MOTHER,DIVORCED,1,4,,1,3,,0,1,
HAFIZABAD,DISTRICT,GRAND FATHER/GRAND MOTHER,MARRIED,184,184,,125,109,,59,75,
HAFIZABAD,DISTRICT,GRAND FATHER/GRAND MOTHER,NEVER MARRIED,0,5,,0,0,,0,5,
HAFIZABAD,DISTRICT,GRAND FATHER/GRAND MOTHER,SEPARATION,4,3,,4,3,,0,0,
HAFIZABAD,DISTRICT,GRAND FATHER/GRAND MOTHER,WIDOWED,370,153,,253,90,,117,63,
HAFIZABAD,DISTRICT,GRAND SON/GRAND DAUGHTER,DIVORCED,13,6,0,10,2,0,3,4,0
HAFIZABAD,DISTRICT,GRAND SON/GRAND DAUGHTER,MARRIED,288,605,0,201,440,0,87,165,0
HAFIZABAD,DISTRICT,GRAND SON/GRAND DAUGHTER,NEVER MARRIED,4360,4838,3,2700,3034,1,1660,1804,2
HAFIZABAD,DISTRICT,GRAND SON/GRAND DAUGHTER,SEPARATION,3,3,0,2,1,0,1,2,0
HAFIZABAD,DISTRICT,GRAND SON/GRAND DAUGHTER,WIDOWED,5,2,0,2,0,0,3,2,0
HAFIZABAD,DISTRICT,HEAD,DIVORCED,245,577,0,137,345,0,108,232,0
HAFIZABAD,DISTRICT,HEAD,MARRIED,6275,170472,0,3411,105358,0,2864,65114,0
HAFIZABAD,DISTRICT,HEAD,NEVER MARRIED,199,6636,19,113,3855,4,86,2781,15
HAFIZABAD,DISTRICT,HEAD,SEPARATION,97,317,0,40,198,0,57,119,0
HAFIZABAD,DISTRICT,HEAD,WIDOWED,5238,7008,0,2613,4095,0,2625,2913,0
HAFIZABAD,DISTRICT,NEPHEW/NIECE,DIVORCED,21,12,0,18,11,0,3,1,0
HAFIZABAD,DISTRICT,NEPHEW/NIECE,MARRIED,388,1273,0,283,935,0,105,338,0
HAFIZABAD,DISTRICT,NEPHEW/NIECE,NEVER MARRIED,3934,4564,2,2562,2995,1,1372,1569,1
HAFIZABAD,DISTRICT,NEPHEW/NIECE,SEPARATION,8,5,0,7,3,0,1,2,0
HAFIZABAD,DISTRICT,NEPHEW/NIECE,WIDOWED,20,15,0,19,12,0,1,3,0
HAFIZABAD,DISTRICT,NON-RELATIVE,DIVORCED,30,15,0,19,10,0,11,5,0
HAFIZABAD,DISTRICT,NON-RELATIVE,MARRIED,667,1431,0,300,588,0,367,843,0
HAFIZABAD,DISTRICT,NON-RELATIVE,NEVER MARRIED,908,2101,13,232,1086,1,676,1015,12
HAFIZABAD,DISTRICT,NON-RELATIVE,SEPARATION,24,20,0,15,14,0,9,6,0
HAFIZABAD,DISTRICT,NON-RELATIVE,WIDOWED,83,117,0,57,90,0,26,27,0
HAFIZABAD,DISTRICT,OTHER RELATIVE,DIVORCED,178,107,0,123,69,0,55,38,0
HAFIZABAD,DISTRICT,OTHER RELATIVE,MARRIED,2995,2650,0,1962,1563,0,1033,1087,0
HAFIZABAD,DISTRICT,OTHER RELATIVE,NEVER MARRIED,1926,2746,7,1197,1639,2,729,1107,5
HAFIZABAD,DISTRICT,OTHER RELATIVE,SEPARATION,104,104,0,75,82,0,29,22,0
HAFIZABAD,DISTRICT,OTHER RELATIVE,WIDOWED,1145,664,0,732,427,0,413,237,0
HAFIZABAD,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,DIVORCED,18,8,0,11,3,0,7,5,0
HAFIZABAD,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,MARRIED,17414,513,0,11232,350,0,6182,163,0
HAFIZABAD,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,NEVER MARRIED,366,137,1,231,88,1,135,49,0
HAFIZABAD,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,SEPARATION,11,3,0,7,0,0,4,3,0
HAFIZABAD,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,WIDOWED,631,19,0,442,9,0,189,10,0
HAFIZABAD,DISTRICT,SON/DAUGHTER,DIVORCED,1135,649,0,712,404,0,423,245,0
HAFIZABAD,DISTRICT,SON/DAUGHTER,MARRIED,4545,58175,0,2933,36896,0,1612,21279,0
HAFIZABAD,DISTRICT,SON/DAUGHTER,NEVER MARRIED,86835,110329,10,51247,66409,7,35588,43920,3
HAFIZABAD,DISTRICT,SON/DAUGHTER,SEPARATION,292,196,0,191,126,0,101,70,0
HAFIZABAD,DISTRICT,SON/DAUGHTER,WIDOWED,563,430,0,339,280,0,224,150,0
HAFIZABAD,DISTRICT,SPOUSE,DIVORCED,0,0,,0,0,,0,0,
HAFIZABAD,DISTRICT,SPOUSE,MARRIED,166023,2445,,102267,1258,,63756,1187,
HAFIZABAD,DISTRICT,SPOUSE,NEVER MARRIED,0,0,,0,0,,0,0,
HAFIZABAD,DISTRICT,SPOUSE,SEPARATION,0,0,,0,0,,0,0,
HAFIZABAD,DISTRICT,SPOUSE,WIDOWED,0,0,,0,0,,0,0,
JHANG,DISTRICT,BROTHER/SISTER,DIVORCED,2776,751,0,2148,541,0,628,210,0
JHANG,DISTRICT,BROTHER/SISTER,MARRIED,4447,35682,0,3214,26374,0,1233,9308,0
JHANG,DISTRICT,BROTHER/SISTER,NEVER MARRIED,23317,33452,8,16311,23648,5,7006,9804,3
JHANG,DISTRICT,BROTHER/SISTER,SEPARATION,907,355,0,764,266,0,143,89,0
JHANG,DISTRICT,BROTHER/SISTER,WIDOWED,2283,1177,0,1681,897,0,602,280,0
JHANG,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,DIVORCED,0,0,,0,0,,0,0,
JHANG,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,MARRIED,115208,3619,,87356,2614,,27852,1005,
JHANG,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,NEVER MARRIED,0,0,,0,0,,0,0,
JHANG,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,SEPARATION,0,0,,0,0,,0,0,
JHANG,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,WIDOWED,930,30,,724,24,,206,6,
JHANG,DISTRICT,FATHER/MOTHER,DIVORCED,497,27,,358,19,,139,8,
JHANG,DISTRICT,FATHER/MOTHER,MARRIED,19676,11121,,15207,8801,,4469,2320,
JHANG,DISTRICT,FATHER/MOTHER,NEVER MARRIED,0,0,,0,0,,0,0,
JHANG,DISTRICT,FATHER/MOTHER,SEPARATION,208,35,,151,28,,57,7,
JHANG,DISTRICT,FATHER/MOTHER,WIDOWED,39371,5190,,29002,3979,,10369,1211,
JHANG,DISTRICT,GRAND FATHER/GRAND MOTHER,DIVORCED,9,1,,9,1,,0,0,
JHANG,DISTRICT,GRAND FATHER/GRAND MOTHER,MARRIED,338,246,,268,200,,70,46,
JHANG,DISTRICT,GRAND FATHER/GRAND MOTHER,NEVER MARRIED,1,3,,1,3,,0,0,
JHANG,DISTRICT,GRAND FATHER/GRAND MOTHER,SEPARATION,9,5,,7,5,,2,0,
JHANG,DISTRICT,GRAND FATHER/GRAND MOTHER,WIDOWED,875,232,,667,194,,208,38,
JHANG,DISTRICT,GRAND SON/GRAND DAUGHTER,DIVORCED,13,4,0,7,4,0,6,0,0
JHANG,DISTRICT,GRAND SON/GRAND DAUGHTER,MARRIED,714,1414,0,591,1154,0,123,260,0
JHANG,DISTRICT,GRAND SON/GRAND DAUGHTER,NEVER MARRIED,6976,8741,1,5161,6543,1,1815,2198,0
JHANG,DISTRICT,GRAND SON/GRAND DAUGHTER,SEPARATION,12,7,0,8,4,0,4,3,0
JHANG,DISTRICT,GRAND SON/GRAND DAUGHTER,WIDOWED,10,7,0,9,6,0,1,1,0
JHANG,DISTRICT,HEAD,DIVORCED,716,1518,0,451,1139,0,265,379,0
JHANG,DISTRICT,HEAD,MARRIED,11931,430387,0,7908,316534,0,4023,113853,0
JHANG,DISTRICT,HEAD,NEVER MARRIED,565,16536,79,334,11178,22,231,5358,57
JHANG,DISTRICT,HEAD,SEPARATION,271,1058,0,179,811,0,92,247,0
JHANG,DISTRICT,HEAD,WIDOWED,12772,15938,0,7773,11544,0,4999,4394,0
JHANG,DISTRICT,NEPHEW/NIECE,DIVORCED,57,19,0,49,11,0,8,8,0
JHANG,DISTRICT,NEPHEW/NIECE,MARRIED,942,3447,0,747,2806,0,195,641,0
JHANG,DISTRICT,NEPHEW/NIECE,NEVER MARRIED,6658,9076,1,4861,6599,0,1797,2477,1
JHANG,DISTRICT,NEPHEW/NIECE,SEPARATION,28,14,0,24,11,0,4,3,0
JHANG,DISTRICT,NEPHEW/NIECE,WIDOWED,47,33,0,36,26,0,11,7,0
JHANG,DISTRICT,NON-RELATIVE,DIVORCED,54,70,0,32,36,0,22,34,0
JHANG,DISTRICT,NON-RELATIVE,MARRIED,1089,3300,0,792,2164,0,297,1136,0
JHANG,DISTRICT,NON-RELATIVE,NEVER MARRIED,1959,6057,130,532,2424,29,1427,3633,101
JHANG,DISTRICT,NON-RELATIVE,SEPARATION,37,75,0,23,54,0,14,21,0
JHANG,DISTRICT,NON-RELATIVE,WIDOWED,239,371,0,155,266,0,84,105,0
JHANG,DISTRICT,OTHER RELATIVE,DIVORCED,500,178,0,389,135,0,111,43,0
JHANG,DISTRICT,OTHER RELATIVE,MARRIED,7850,6594,0,6163,5062,0,1687,1532,0
JHANG,DISTRICT,OTHER RELATIVE,NEVER MARRIED,4582,6236,11,3333,4567,5,1249,1669,6
JHANG,DISTRICT,OTHER RELATIVE,SEPARATION,213,111,0,178,84,0,35,27,0
JHANG,DISTRICT,OTHER RELATIVE,WIDOWED,3567,1141,0,2684,919,0,883,222,0
JHANG,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,DIVORCED,45,16,0,30,13,0,15,3,0
JHANG,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,MARRIED,33684,1002,0,25175,749,0,8509,253,0
JHANG,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,NEVER MARRIED,776,267,0,570,170,0,206,97,0
JHANG,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,SEPARATION,34,4,0,25,3,0,9,1,0
JHANG,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,WIDOWED,1966,49,0,1463,36,0,503,13,0
JHANG,DISTRICT,SON/DAUGHTER,DIVORCED,3104,1142,0,2225,810,0,879,332,0
JHANG,DISTRICT,SON/DAUGHTER,MARRIED,9081,113825,0,6472,86201,0,2609,27624,0
JHANG,DISTRICT,SON/DAUGHTER,NEVER MARRIED,157287,231255,19,106143,161636,15,51144,69619,4
JHANG,DISTRICT,SON/DAUGHTER,SEPARATION,1023,571,0,845,444,0,178,127,0
JHANG,DISTRICT,SON/DAUGHTER,WIDOWED,1031,955,0,750,749,0,281,206,0
JHANG,DISTRICT,SPOUSE,DIVORCED,0,0,,0,0,,0,0,
JHANG,DISTRICT,SPOUSE,MARRIED,421766,4036,,310872,2839,,110894,1197,
JHANG,DISTRICT,SPOUSE,NEVER MARRIED,2,0,,2,0,,0,0,
JHANG,DISTRICT,SPOUSE,SEPARATION,0,0,,0,0,,0,0,
JHANG,DISTRICT,SPOUSE,WIDOWED,0,0,,0,0,,0,0,
JHELUM,DISTRICT,BROTHER/SISTER,DIVORCED,1625,472,0,1125,286,0,500,186,0
JHELUM,DISTRICT,BROTHER/SISTER,MARRIED,2800,21808,0,1698,13635,0,1102,8173,0
JHELUM,DISTRICT,BROTHER/SISTER,NEVER MARRIED,13406,17229,1,8497,10665,0,4909,6564,1
JHELUM,DISTRICT,BROTHER/SISTER,SEPARATION,244,185,0,165,116,0,79,69,0
JHELUM,DISTRICT,BROTHER/SISTER,WIDOWED,1233,640,0,811,433,0,422,207,0
JHELUM,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,DIVORCED,0,0,,0,0,,0,0,
JHELUM,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,MARRIED,64813,2221,,42041,1344,,22772,877,
JHELUM,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,NEVER MARRIED,0,0,,0,0,,0,0,
JHELUM,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,SEPARATION,0,0,,0,0,,0,0,
JHELUM,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,WIDOWED,486,18,,344,12,,142,6,
JHELUM,DISTRICT,FATHER/MOTHER,DIVORCED,264,21,,184,10,,80,11,
JHELUM,DISTRICT,FATHER/MOTHER,MARRIED,11761,6635,,7503,4372,,4258,2263,
JHELUM,DISTRICT,FATHER/MOTHER,NEVER MARRIED,0,0,,0,0,,0,0,
JHELUM,DISTRICT,FATHER/MOTHER,SEPARATION,96,9,,52,6,,44,3,
JHELUM,DISTRICT,FATHER/MOTHER,WIDOWED,21928,2523,,14413,1748,,7515,775,
JHELUM,DISTRICT,GRAND FATHER/GRAND MOTHER,DIVORCED,2,0,,2,0,,0,0,
JHELUM,DISTRICT,GRAND FATHER/GRAND MOTHER,MARRIED,232,160,,161,112,,71,48,
JHELUM,DISTRICT,GRAND FATHER/GRAND MOTHER,NEVER MARRIED,1,0,,0,0,,1,0,
JHELUM,DISTRICT,GRAND FATHER/GRAND MOTHER,SEPARATION,1,4,,1,4,,0,0,
JHELUM,DISTRICT,GRAND FATHER/GRAND MOTHER,WIDOWED,756,148,,552,102,,204,46,
