name_admin_unit,part_of_district,admin_unit,language,all_sexes_overall,female_overall,male_overall,tgend_overall,all_sexes_rural,female_rural,male_rural,tgend_rural,all_sexes_urban,female_urban,male_urban,tgend_urban
TOBA TEK SINGH,TOBA TEK SINGH,DISTRICT,BALTI,9,4,5,,,,,,9,4,5,
TOBA TEK SINGH,TOBA TEK SINGH,DISTRICT,BRAHVI,7,1,6,,,,,,7,1,6,
TOBA TEK SINGH,TOBA TEK SINGH,DISTRICT,HINDKO,2445,1220,1225,,2286,1142,1144,,159,78,81,
TOBA TEK SINGH,TOBA TEK SINGH,DISTRICT,KALASHA,1,,1,,1,,1,,,,,
TOBA TEK SINGH,TOBA TEK SINGH,DISTRICT,KASHMIRI,110,44,66,,95,40,55,,15,4,11,
TOBA TEK SINGH,TOBA TEK SINGH,DISTRICT,KOHIOSTANI,,,,,,,,,,,,
TOBA TEK SINGH,TOBA TEK SINGH,DISTRICT,MEWATI,9283,4579,4704,,9168,4520,4648,,115,59,56,
TOBA TEK SINGH,TOBA TEK SINGH,DISTRICT,OTHERS,525,268,257,,461,232,229,,64,36,28,
TOBA TEK SINGH,TOBA TEK SINGH,DISTRICT,PUNJABI,2428237,1181031,1246981,225,1897380,922517,974775,88,530857,258514,272206,137
TOBA TEK SINGH,TOBA TEK SINGH,DISTRICT,PUSHTO,10675,5000,5675,,8169,3811,4358,,2506,1189,1317,
TOBA TEK SINGH,TOBA TEK SINGH,DISTRICT,SARAIKI,3836,1807,2028,1,3199,1515,1683,1,637,292,345,
TOBA TEK SINGH,TOBA TEK SINGH,DISTRICT,SHINA,2,2,,,1,1,,,1,1,,
TOBA TEK SINGH,TOBA TEK SINGH,DISTRICT,SINDHI,5756,3078,2676,2,4309,2290,2018,1,1447,788,658,1
TOBA TEK SINGH,TOBA TEK SINGH,DISTRICT,TOTAL,2524044,1228162,1295646,236,1960519,953434,1006994,91,563525,274728,288652,145
TOBA TEK SINGH,TOBA TEK SINGH,DISTRICT,URDU,62683,30915,31760,8,35034,17180,17853,1,27649,13735,13907,7
VEHARI,VEHARI,DISTRICT,BALOCHI,738,318,420,,458,201,257,,280,117,163,
VEHARI,VEHARI,DISTRICT,BALTI,2,,2,,2,,2,,,,,
VEHARI,VEHARI,DISTRICT,BRAHVI,77,41,36,,53,30,23,,24,11,13,
VEHARI,VEHARI,DISTRICT,HINDKO,584,299,285,,457,241,216,,127,58,69,
VEHARI,VEHARI,DISTRICT,KALASHA,5,4,1,,4,3,1,,1,1,,
VEHARI,VEHARI,DISTRICT,KASHMIRI,723,338,385,,651,307,344,,72,31,41,
VEHARI,VEHARI,DISTRICT,KOHIOSTANI,8,1,7,,1,1,,,7,,7,
VEHARI,VEHARI,DISTRICT,MEWATI,4038,1985,2053,,2180,1076,1104,,1858,909,949,
VEHARI,VEHARI,DISTRICT,OTHERS,14141,7091,7049,1,13201,6624,6577,,940,467,472,1
VEHARI,VEHARI,DISTRICT,PUNJABI,2540236,1256198,1283716,322,1980246,977907,1002167,172,559990,278291,281549,150
VEHARI,VEHARI,DISTRICT,PUSHTO,8002,3833,4169,,6542,3182,3360,,1460,651,809,
VEHARI,VEHARI,DISTRICT,SARAIKI,655441,322843,332514,84,555119,273542,281512,65,100322,49301,51002,19
VEHARI,VEHARI,DISTRICT,SHINA,1,1,,,1,1,,,,,,
VEHARI,VEHARI,DISTRICT,SINDHI,4255,2285,1969,1,3266,1758,1507,1,989,527,462,
VEHARI,VEHARI,DISTRICT,TOTAL,3428191,1694087,1733665,439,2645727,1305872,1339615,240,782464,388215,394050,199
VEHARI,VEHARI,DISTRICT,URDU,199940,98850,101059,31,83546,40999,42545,2,116394,57851,58514,29
