name_admin_unit,part_of_district,admin_unit,disab_func_lim,age_group,overall,rural,urban
LOWER DIR,LOWER DIR,DISTRICT,Walking/ Climbing,5 - 9,1966,1906,60
LOWER DIR,LOWER DIR,DISTRICT,Walking/ Climbing,>18,27236,26545,691
LOWER DIR,LOWER DIR,DISTRICT,Walking/ Climbing,>60,13606,13264,342
LOWER KOHISTAN,LOWER KOHISTAN,DISTRICT,Communication,0 - 4,88,88,0
LOWER KOHISTAN,LOWER KOHISTAN,DISTRICT,Communication,10 - 12,63,63,0
LOWER KOHISTAN,LOWER KOHISTAN,DISTRICT,Communication,13 - 14,28,28,0
LOWER KOHISTAN,LOWER KOHISTAN,DISTRICT,Communication,15 - 24,164,164,0
LOWER KOHISTAN,LOWER KOHISTAN,DISTRICT,Communication,15 - 49,530,530,0
LOWER KOHISTAN,LOWER KOHISTAN,DISTRICT,Communication,25 - 40,216,216,0
LOWER KOHISTAN,LOWER KOHISTAN,DISTRICT,Communication,41 - 60,620,620,0
LOWER KOHISTAN,LOWER KOHISTAN,DISTRICT,Communication,5 - 16,236,236,0
LOWER KOHISTAN,LOWER KOHISTAN,DISTRICT,Communication,5 - 9,106,106,0
LOWER KOHISTAN,LOWER KOHISTAN,DISTRICT,Communication,>18,1437,1437,0
LOWER KOHISTAN,LOWER KOHISTAN,DISTRICT,Communication,>60,512,512,0
LOWER KOHISTAN,LOWER KOHISTAN,DISTRICT,Disability,0 - 4,178,178,0
LOWER KOHISTAN,LOWER KOHISTAN,DISTRICT,Disability,10 - 12,160,160,0
LOWER KOHISTAN,LOWER KOHISTAN,DISTRICT,Disability,13 - 14,99,99,0
LOWER KOHISTAN,LOWER KOHISTAN,DISTRICT,Disability,15 - 24,545,545,0
LOWER KOHISTAN,LOWER KOHISTAN,DISTRICT,Disability,15 - 49,2620,2620,0
LOWER KOHISTAN,LOWER KOHISTAN,DISTRICT,Disability,25 - 40,988,988,0
LOWER KOHISTAN,LOWER KOHISTAN,DISTRICT,Disability,41 - 60,3597,3597,0
LOWER KOHISTAN,LOWER KOHISTAN,DISTRICT,Disability,5 - 16,615,615,0
LOWER KOHISTAN,LOWER KOHISTAN,DISTRICT,Disability,5 - 9,239,239,0
LOWER KOHISTAN,LOWER KOHISTAN,DISTRICT,Disability,>18,7262,7262,0
LOWER KOHISTAN,LOWER KOHISTAN,DISTRICT,Disability,>60,2344,2344,0
LOWER KOHISTAN,LOWER KOHISTAN,DISTRICT,Functional limitation,0 - 4,331,331,0
LOWER KOHISTAN,LOWER KOHISTAN,DISTRICT,Functional limitation,10 - 12,262,262,0
LOWER KOHISTAN,LOWER KOHISTAN,DISTRICT,Functional limitation,13 - 14,149,149,0
LOWER KOHISTAN,LOWER KOHISTAN,DISTRICT,Functional limitation,15 - 24,972,972,0
LOWER KOHISTAN,LOWER KOHISTAN,DISTRICT,Functional limitation,15 - 49,4665,4665,0
LOWER KOHISTAN,LOWER KOHISTAN,DISTRICT,Functional limitation,25 - 40,1656,1656,0
LOWER KOHISTAN,LOWER KOHISTAN,DISTRICT,Functional limitation,41 - 60,7071,7071,0
LOWER KOHISTAN,LOWER KOHISTAN,DISTRICT,Functional limitation,5 - 16,912,912,0
LOWER KOHISTAN,LOWER KOHISTAN,DISTRICT,Functional limitation,5 - 9,339,339,0
LOWER KOHISTAN,LOWER KOHISTAN,DISTRICT,Functional limitation,>18,14265,14265,0
LOWER KOHISTAN,LOWER KOHISTAN,DISTRICT,Functional limitation,>60,4861,4861,0
LOWER KOHISTAN,LOWER KOHISTAN,DISTRICT,Hearing,0 - 4,83,83,0
LOWER KOHISTAN,LOWER KOHISTAN,DISTRICT,Hearing,10 - 12,53,53,0
LOWER KOHISTAN,LOWER KOHISTAN,DISTRICT,Hearing,13 - 14,27,27,0
LOWER KOHISTAN,LOWER KOHISTAN,DISTRICT,Hearing,15 - 24,189,189,0
LOWER KOHISTAN,LOWER KOHISTAN,DISTRICT,Hearing,15 - 49,718,718,0
LOWER KOHISTAN,LOWER KOHISTAN,DISTRICT,Hearing,25 - 40,234,234,0
LOWER KOHISTAN,LOWER KOHISTAN,DISTRICT,Hearing,41 - 60,1126,1126,0
LOWER KOHISTAN,LOWER KOHISTAN,DISTRICT,Hearing,5 - 16,205,205,0
LOWER KOHISTAN,LOWER KOHISTAN,DISTRICT,Hearing,5 - 9,85,85,0
LOWER KOHISTAN,LOWER KOHISTAN,DISTRICT,Hearing,>18,2403,2403,0
LOWER KOHISTAN,LOWER KOHISTAN,DISTRICT,Hearing,>60,931,931,0
LOWER KOHISTAN,LOWER KOHISTAN,DISTRICT,Memorization/ Focus,0 - 4,73,73,0
LOWER KOHISTAN,LOWER KOHISTAN,DISTRICT,Memorization/ Focus,10 - 12,47,47,0
LOWER KOHISTAN,LOWER KOHISTAN,DISTRICT,Memorization/ Focus,13 - 14,36,36,0
LOWER KOHISTAN,LOWER KOHISTAN,DISTRICT,Memorization/ Focus,15 - 24,180,180,0
LOWER KOHISTAN,LOWER KOHISTAN,DISTRICT,Memorization/ Focus,15 - 49,699,699,0
LOWER KOHISTAN,LOWER KOHISTAN,DISTRICT,Memorization/ Focus,25 - 40,254,254,0
LOWER KOHISTAN,LOWER KOHISTAN,DISTRICT,Memorization/ Focus,41 - 60,959,959,0
LOWER KOHISTAN,LOWER KOHISTAN,DISTRICT,Memorization/ Focus,5 - 16,176,176,0
LOWER KOHISTAN,LOWER KOHISTAN,DISTRICT,Memorization/ Focus,5 - 9,55,55,0
LOWER KOHISTAN,LOWER KOHISTAN,DISTRICT,Memorization/ Focus,>18,2030,2030,0
LOWER KOHISTAN,LOWER KOHISTAN,DISTRICT,Memorization/ Focus,>60,709,709,0
LOWER KOHISTAN,LOWER KOHISTAN,DISTRICT,Population,0 - 4,78796,78796,0
LOWER KOHISTAN,LOWER KOHISTAN,DISTRICT,Population,10 - 12,28364,28364,0
LOWER KOHISTAN,LOWER KOHISTAN,DISTRICT,Population,13 - 14,14681,14681,0
LOWER KOHISTAN,LOWER KOHISTAN,DISTRICT,Population,15 - 24,54499,54499,0
LOWER KOHISTAN,LOWER KOHISTAN,DISTRICT,Population,15 - 49,110078,110078,0
LOWER KOHISTAN,LOWER KOHISTAN,DISTRICT,Population,25 - 40,42448,42448,0
LOWER KOHISTAN,LOWER KOHISTAN,DISTRICT,Population,41 - 60,21743,21743,0
LOWER KOHISTAN,LOWER KOHISTAN,DISTRICT,Population,5 - 16,114097,114097,0
LOWER KOHISTAN,LOWER KOHISTAN,DISTRICT,Population,5 - 9,56927,56927,0
LOWER KOHISTAN,LOWER KOHISTAN,DISTRICT,Population,>18,96268,96268,0
LOWER KOHISTAN,LOWER KOHISTAN,DISTRICT,Population,>60,5847,5847,0
LOWER KOHISTAN,LOWER KOHISTAN,DISTRICT,Seeing,0 - 4,141,141,0
LOWER KOHISTAN,LOWER KOHISTAN,DISTRICT,Seeing,10 - 12,85,85,0
LOWER KOHISTAN,LOWER KOHISTAN,DISTRICT,Seeing,13 - 14,37,37,0
LOWER KOHISTAN,LOWER KOHISTAN,DISTRICT,Seeing,15 - 24,252,252,0
LOWER KOHISTAN,LOWER KOHISTAN,DISTRICT,Seeing,15 - 49,985,985,0
LOWER KOHISTAN,LOWER KOHISTAN,DISTRICT,Seeing,25 - 40,365,365,0
LOWER KOHISTAN,LOWER KOHISTAN,DISTRICT,Seeing,41 - 60,1206,1206,0
LOWER KOHISTAN,LOWER KOHISTAN,DISTRICT,Seeing,5 - 16,283,283,0
LOWER KOHISTAN,LOWER KOHISTAN,DISTRICT,Seeing,5 - 9,109,109,0
LOWER KOHISTAN,LOWER KOHISTAN,DISTRICT,Seeing,>18,2647,2647,0
LOWER KOHISTAN,LOWER KOHISTAN,DISTRICT,Seeing,>60,925,925,0
LOWER KOHISTAN,LOWER KOHISTAN,DISTRICT,Self care etc,0 - 4,10,10,0
LOWER KOHISTAN,LOWER KOHISTAN,DISTRICT,Self care etc,10 - 12,16,16,0
LOWER KOHISTAN,LOWER KOHISTAN,DISTRICT,Self care etc,13 - 14,18,18,0
LOWER KOHISTAN,LOWER KOHISTAN,DISTRICT,Self care etc,15 - 24,74,74,0
LOWER KOHISTAN,LOWER KOHISTAN,DISTRICT,Self care etc,15 - 49,472,472,0
LOWER KOHISTAN,LOWER KOHISTAN,DISTRICT,Self care etc,25 - 40,162,162,0
LOWER KOHISTAN,LOWER KOHISTAN,DISTRICT,Self care etc,41 - 60,911,911,0
LOWER KOHISTAN,LOWER KOHISTAN,DISTRICT,Self care etc,5 - 16,55,55,0
LOWER KOHISTAN,LOWER KOHISTAN,DISTRICT,Self care etc,5 - 9,17,17,0
LOWER KOHISTAN,LOWER KOHISTAN,DISTRICT,Self care etc,>18,1743,1743,0
LOWER KOHISTAN,LOWER KOHISTAN,DISTRICT,Self care etc,>60,609,609,0
LOWER KOHISTAN,LOWER KOHISTAN,DISTRICT,Walking/ Climbing,0 - 4,177,177,0
LOWER KOHISTAN,LOWER KOHISTAN,DISTRICT,Walking/ Climbing,10 - 12,123,123,0
LOWER KOHISTAN,LOWER KOHISTAN,DISTRICT,Walking/ Climbing,13 - 14,61,61,0
LOWER KOHISTAN,LOWER KOHISTAN,DISTRICT,Walking/ Climbing,15 - 24,451,451,0
LOWER KOHISTAN,LOWER KOHISTAN,DISTRICT,Walking/ Climbing,15 - 49,1967,1967,0
LOWER KOHISTAN,LOWER KOHISTAN,DISTRICT,Walking/ Climbing,25 - 40,701,701,0
LOWER KOHISTAN,LOWER KOHISTAN,DISTRICT,Walking/ Climbing,41 - 60,2470,2470,0
LOWER KOHISTAN,LOWER KOHISTAN,DISTRICT,Walking/ Climbing,5 - 16,407,407,0
LOWER KOHISTAN,LOWER KOHISTAN,DISTRICT,Walking/ Climbing,5 - 9,152,152,0
LOWER KOHISTAN,LOWER KOHISTAN,DISTRICT,Walking/ Climbing,>18,5103,5103,0
LOWER KOHISTAN,LOWER KOHISTAN,DISTRICT,Walking/ Climbing,>60,1619,1619,0
MALAKAND,MALAKAND,DISTRICT,Communication,0 - 4,294,284,10
MALAKAND,MALAKAND,DISTRICT,Communication,10 - 12,400,373,27
MALAKAND,MALAKAND,DISTRICT,Communication,13 - 14,231,215,16
MALAKAND,MALAKAND,DISTRICT,Communication,15 - 24,1062,1002,60
MALAKAND,MALAKAND,DISTRICT,Communication,15 - 49,2942,2796,146
MALAKAND,MALAKAND,DISTRICT,Communication,25 - 40,1175,1125,50
MALAKAND,MALAKAND,DISTRICT,Communication,41 - 60,2434,2272,162
MALAKAND,MALAKAND,DISTRICT,Communication,5 - 16,1520,1429,91
MALAKAND,MALAKAND,DISTRICT,Communication,5 - 9,637,602,35
MALAKAND,MALAKAND,DISTRICT,Communication,>18,6986,6506,480
MALAKAND,MALAKAND,DISTRICT,Communication,>60,2796,2563,233
MALAKAND,MALAKAND,DISTRICT,Disability,0 - 4,710,679,31
MALAKAND,MALAKAND,DISTRICT,Disability,10 - 12,830,767,63
MALAKAND,MALAKAND,DISTRICT,Disability,13 - 14,503,470,33
MALAKAND,MALAKAND,DISTRICT,Disability,15 - 24,2659,2522,137
MALAKAND,MALAKAND,DISTRICT,Disability,15 - 49,10115,9626,489
MALAKAND,MALAKAND,DISTRICT,Disability,25 - 40,4316,4121,195
MALAKAND,MALAKAND,DISTRICT,Disability,41 - 60,7820,7384,436
MALAKAND,MALAKAND,DISTRICT,Disability,5 - 16,3077,2883,194
MALAKAND,MALAKAND,DISTRICT,Disability,5 - 9,1234,1166,68
MALAKAND,MALAKAND,DISTRICT,Disability,>18,24803,23194,1609
MALAKAND,MALAKAND,DISTRICT,Disability,>60,10980,10081,899
MALAKAND,MALAKAND,DISTRICT,Functional limitation,0 - 4,765,730,35
MALAKAND,MALAKAND,DISTRICT,Functional limitation,10 - 12,1015,937,78
MALAKAND,MALAKAND,DISTRICT,Functional limitation,13 - 14,627,580,47
MALAKAND,MALAKAND,DISTRICT,Functional limitation,15 - 24,3270,3067,203
MALAKAND,MALAKAND,DISTRICT,Functional limitation,15 - 49,15794,14753,1041
MALAKAND,MALAKAND,DISTRICT,Functional limitation,25 - 40,5188,4901,287
MALAKAND,MALAKAND,DISTRICT,Functional limitation,41 - 60,23651,21778,1873
MALAKAND,MALAKAND,DISTRICT,Functional limitation,5 - 16,3679,3435,244
MALAKAND,MALAKAND,DISTRICT,Functional limitation,5 - 9,1397,1317,80
MALAKAND,MALAKAND,DISTRICT,Functional limitation,>18,58785,54208,4577
MALAKAND,MALAKAND,DISTRICT,Functional limitation,>60,27853,25566,2287
MALAKAND,MALAKAND,DISTRICT,Hearing,0 - 4,176,168,8
MALAKAND,MALAKAND,DISTRICT,Hearing,10 - 12,245,228,17
MALAKAND,MALAKAND,DISTRICT,Hearing,13 - 14,142,134,8
MALAKAND,MALAKAND,DISTRICT,Hearing,15 - 24,663,623,40
MALAKAND,MALAKAND,DISTRICT,Hearing,15 - 49,2859,2687,172
MALAKAND,MALAKAND,DISTRICT,Hearing,25 - 40,832,800,32
MALAKAND,MALAKAND,DISTRICT,Hearing,41 - 60,4773,4399,374
MALAKAND,MALAKAND,DISTRICT,Hearing,5 - 16,905,861,44
MALAKAND,MALAKAND,DISTRICT,Hearing,5 - 9,376,363,13
MALAKAND,MALAKAND,DISTRICT,Hearing,>18,11621,10744,877
MALAKAND,MALAKAND,DISTRICT,Hearing,>60,5612,5168,444
MALAKAND,MALAKAND,DISTRICT,Memorization/ Focus,0 - 4,243,235,8
MALAKAND,MALAKAND,DISTRICT,Memorization/ Focus,10 - 12,361,334,27
MALAKAND,MALAKAND,DISTRICT,Memorization/ Focus,13 - 14,238,226,12
MALAKAND,MALAKAND,DISTRICT,Memorization/ Focus,15 - 24,1133,1065,68
MALAKAND,MALAKAND,DISTRICT,Memorization/ Focus,15 - 49,3719,3489,230
MALAKAND,MALAKAND,DISTRICT,Memorization/ Focus,25 - 40,1414,1330,84
MALAKAND,MALAKAND,DISTRICT,Memorization/ Focus,41 - 60,3570,3302,268
MALAKAND,MALAKAND,DISTRICT,Memorization/ Focus,5 - 16,1377,1295,82
MALAKAND,MALAKAND,DISTRICT,Memorization/ Focus,5 - 9,518,492,26
MALAKAND,MALAKAND,DISTRICT,Memorization/ Focus,>18,9628,8883,745
MALAKAND,MALAKAND,DISTRICT,Memorization/ Focus,>60,3994,3640,354
MALAKAND,MALAKAND,DISTRICT,Population,0 - 4,127860,117015,10845
MALAKAND,MALAKAND,DISTRICT,Population,10 - 12,63755,57889,5866
MALAKAND,MALAKAND,DISTRICT,Population,13 - 14,40645,36962,3683
MALAKAND,MALAKAND,DISTRICT,Population,15 - 24,157445,143383,14062
MALAKAND,MALAKAND,DISTRICT,Population,15 - 49,386496,351324,35172
MALAKAND,MALAKAND,DISTRICT,Population,25 - 40,169211,153713,15498
MALAKAND,MALAKAND,DISTRICT,Population,41 - 60,109150,98988,10162
MALAKAND,MALAKAND,DISTRICT,Population,5 - 16,257932,235147,22785
MALAKAND,MALAKAND,DISTRICT,Population,5 - 9,116764,106729,10035
MALAKAND,MALAKAND,DISTRICT,Population,>18,405216,368284,36932
MALAKAND,MALAKAND,DISTRICT,Population,>60,40547,37173,3374
MALAKAND,MALAKAND,DISTRICT,Seeing,0 - 4,208,187,21
MALAKAND,MALAKAND,DISTRICT,Seeing,10 - 12,274,248,26
MALAKAND,MALAKAND,DISTRICT,Seeing,13 - 14,178,156,22
MALAKAND,MALAKAND,DISTRICT,Seeing,15 - 24,821,766,55
MALAKAND,MALAKAND,DISTRICT,Seeing,15 - 49,3248,3017,231
MALAKAND,MALAKAND,DISTRICT,Seeing,25 - 40,1067,996,71
MALAKAND,MALAKAND,DISTRICT,Seeing,41 - 60,4181,3847,334
MALAKAND,MALAKAND,DISTRICT,Seeing,5 - 16,997,916,81
MALAKAND,MALAKAND,DISTRICT,Seeing,5 - 9,385,361,24
MALAKAND,MALAKAND,DISTRICT,Seeing,>18,11265,10385,880
MALAKAND,MALAKAND,DISTRICT,Seeing,>60,5502,5062,440
MALAKAND,MALAKAND,DISTRICT,Self care etc,0 - 4,40,39,1
MALAKAND,MALAKAND,DISTRICT,Self care etc,10 - 12,20,20,0
MALAKAND,MALAKAND,DISTRICT,Self care etc,13 - 14,17,17,0
MALAKAND,MALAKAND,DISTRICT,Self care etc,15 - 24,145,144,1
MALAKAND,MALAKAND,DISTRICT,Self care etc,15 - 49,1364,1312,52
MALAKAND,MALAKAND,DISTRICT,Self care etc,25 - 40,411,410,1
MALAKAND,MALAKAND,DISTRICT,Self care etc,41 - 60,2797,2593,204
MALAKAND,MALAKAND,DISTRICT,Self care etc,5 - 16,88,88,0
MALAKAND,MALAKAND,DISTRICT,Self care etc,5 - 9,38,38,0
MALAKAND,MALAKAND,DISTRICT,Self care etc,>18,6537,6087,450
MALAKAND,MALAKAND,DISTRICT,Self care etc,>60,3205,2961,244
MALAKAND,MALAKAND,DISTRICT,Walking/ Climbing,0 - 4,380,367,13
MALAKAND,MALAKAND,DISTRICT,Walking/ Climbing,10 - 12,505,466,39
MALAKAND,MALAKAND,DISTRICT,Walking/ Climbing,13 - 14,297,272,25
MALAKAND,MALAKAND,DISTRICT,Walking/ Climbing,15 - 24,1549,1445,104
MALAKAND,MALAKAND,DISTRICT,Walking/ Climbing,15 - 49,6480,6004,476
MALAKAND,MALAKAND,DISTRICT,Walking/ Climbing,25 - 40,2364,2211,153
MALAKAND,MALAKAND,DISTRICT,Walking/ Climbing,41 - 60,7470,6824,646
MALAKAND,MALAKAND,DISTRICT,Walking/ Climbing,5 - 16,1824,1699,125
MALAKAND,MALAKAND,DISTRICT,Walking/ Climbing,5 - 9,717,676,41
MALAKAND,MALAKAND,DISTRICT,Walking/ Climbing,>18,20565,18882,1683
MALAKAND,MALAKAND,DISTRICT,Walking/ Climbing,>60,9751,8938,813
MANSEHRA,MANSEHRA,DISTRICT,Communication,0 - 4,629,598,31
MANSEHRA,MANSEHRA,DISTRICT,Communication,10 - 12,922,880,42
MANSEHRA,MANSEHRA,DISTRICT,Communication,13 - 14,635,603,32
MANSEHRA,MANSEHRA,DISTRICT,Communication,15 - 24,2586,2442,144
MANSEHRA,MANSEHRA,DISTRICT,Communication,15 - 49,6535,6119,416
MANSEHRA,MANSEHRA,DISTRICT,Communication,25 - 40,2371,2219,152
MANSEHRA,MANSEHRA,DISTRICT,Communication,41 - 60,5913,5474,439
MANSEHRA,MANSEHRA,DISTRICT,Communication,5 - 16,3756,3578,178
MANSEHRA,MANSEHRA,DISTRICT,Communication,5 - 9,1592,1515,77
MANSEHRA,MANSEHRA,DISTRICT,Communication,>18,17119,15879,1240
MANSEHRA,MANSEHRA,DISTRICT,Communication,>60,7469,6899,570
MANSEHRA,MANSEHRA,DISTRICT,Disability,0 - 4,1449,1400,49
MANSEHRA,MANSEHRA,DISTRICT,Disability,10 - 12,2022,1947,75
MANSEHRA,MANSEHRA,DISTRICT,Disability,13 - 14,1371,1320,51
MANSEHRA,MANSEHRA,DISTRICT,Disability,15 - 24,5778,5497,281
MANSEHRA,MANSEHRA,DISTRICT,Disability,15 - 49,15849,15117,732
MANSEHRA,MANSEHRA,DISTRICT,Disability,25 - 40,6530,6231,299
MANSEHRA,MANSEHRA,DISTRICT,Disability,41 - 60,12528,12063,465
MANSEHRA,MANSEHRA,DISTRICT,Disability,5 - 16,7792,7470,322
MANSEHRA,MANSEHRA,DISTRICT,Disability,5 - 9,3078,2938,140
MANSEHRA,MANSEHRA,DISTRICT,Disability,>18,47831,45300,2531
MANSEHRA,MANSEHRA,DISTRICT,Disability,>60,25645,24029,1616
MANSEHRA,MANSEHRA,DISTRICT,Functional limitation,0 - 4,1593,1533,60
MANSEHRA,MANSEHRA,DISTRICT,Functional limitation,10 - 12,2587,2471,116
MANSEHRA,MANSEHRA,DISTRICT,Functional limitation,13 - 14,1678,1604,74
MANSEHRA,MANSEHRA,DISTRICT,Functional limitation,15 - 24,7848,7359,489
MANSEHRA,MANSEHRA,DISTRICT,Functional limitation,15 - 49,33266,30732,2534
MANSEHRA,MANSEHRA,DISTRICT,Functional limitation,25 - 40,8836,8312,524
MANSEHRA,MANSEHRA,DISTRICT,Functional limitation,41 - 60,57548,52601,4947
MANSEHRA,MANSEHRA,DISTRICT,Functional limitation,5 - 16,9345,8915,430
MANSEHRA,MANSEHRA,DISTRICT,Functional limitation,5 - 9,3453,3293,160
MANSEHRA,MANSEHRA,DISTRICT,Functional limitation,>18,143634,131978,11656
MANSEHRA,MANSEHRA,DISTRICT,Functional limitation,>60,72592,66722,5870
MANSEHRA,MANSEHRA,DISTRICT,Hearing,0 - 4,382,364,18
MANSEHRA,MANSEHRA,DISTRICT,Hearing,10 - 12,582,549,33
MANSEHRA,MANSEHRA,DISTRICT,Hearing,13 - 14,414,388,26
MANSEHRA,MANSEHRA,DISTRICT,Hearing,15 - 24,1735,1605,130
MANSEHRA,MANSEHRA,DISTRICT,Hearing,15 - 49,7164,6540,624
MANSEHRA,MANSEHRA,DISTRICT,Hearing,25 - 40,1809,1678,131
MANSEHRA,MANSEHRA,DISTRICT,Hearing,41 - 60,12810,11609,1201
MANSEHRA,MANSEHRA,DISTRICT,Hearing,5 - 16,2315,2182,133
MANSEHRA,MANSEHRA,DISTRICT,Hearing,5 - 9,939,885,54
MANSEHRA,MANSEHRA,DISTRICT,Hearing,>18,30881,28289,2592
MANSEHRA,MANSEHRA,DISTRICT,Hearing,>60,15290,14107,1183
MANSEHRA,MANSEHRA,DISTRICT,Memorization/ Focus,0 - 4,418,396,22
MANSEHRA,MANSEHRA,DISTRICT,Memorization/ Focus,10 - 12,830,785,45
MANSEHRA,MANSEHRA,DISTRICT,Memorization/ Focus,13 - 14,601,567,34
MANSEHRA,MANSEHRA,DISTRICT,Memorization/ Focus,15 - 24,2650,2473,177
MANSEHRA,MANSEHRA,DISTRICT,Memorization/ Focus,15 - 49,8300,7662,638
MANSEHRA,MANSEHRA,DISTRICT,Memorization/ Focus,25 - 40,2825,2621,204
MANSEHRA,MANSEHRA,DISTRICT,Memorization/ Focus,41 - 60,9023,8241,782
MANSEHRA,MANSEHRA,DISTRICT,Memorization/ Focus,5 - 16,3262,3069,193
MANSEHRA,MANSEHRA,DISTRICT,Memorization/ Focus,5 - 9,1229,1155,74
MANSEHRA,MANSEHRA,DISTRICT,Memorization/ Focus,>18,23919,22018,1901
MANSEHRA,MANSEHRA,DISTRICT,Memorization/ Focus,>60,10640,9820,820
MANSEHRA,MANSEHRA,DISTRICT,Population,0 - 4,238603,221241,17362
MANSEHRA,MANSEHRA,DISTRICT,Population,10 - 12,136532,125370,11162
MANSEHRA,MANSEHRA,DISTRICT,Population,13 - 14,86709,79281,7428
MANSEHRA,MANSEHRA,DISTRICT,Population,15 - 24,338742,308767,29975
MANSEHRA,MANSEHRA,DISTRICT,Population,15 - 49,858138,779221,78917
MANSEHRA,MANSEHRA,DISTRICT,Population,25 - 40,375456,340540,34916
MANSEHRA,MANSEHRA,DISTRICT,Population,41 - 60,267603,241587,26016
MANSEHRA,MANSEHRA,DISTRICT,Population,5 - 16,542890,499519,43371
MANSEHRA,MANSEHRA,DISTRICT,Population,5 - 9,240382,222240,18142
MANSEHRA,MANSEHRA,DISTRICT,Population,>18,934015,846937,87078
MANSEHRA,MANSEHRA,DISTRICT,Population,>60,105597,96265,9332
MANSEHRA,MANSEHRA,DISTRICT,Seeing,0 - 4,369,348,21
MANSEHRA,MANSEHRA,DISTRICT,Seeing,10 - 12,632,600,32
MANSEHRA,MANSEHRA,DISTRICT,Seeing,13 - 14,479,451,28
MANSEHRA,MANSEHRA,DISTRICT,Seeing,15 - 24,2005,1848,157
MANSEHRA,MANSEHRA,DISTRICT,Seeing,15 - 49,7613,7003,610
MANSEHRA,MANSEHRA,DISTRICT,Seeing,25 - 40,2155,1990,165
MANSEHRA,MANSEHRA,DISTRICT,Seeing,41 - 60,10782,9895,887
MANSEHRA,MANSEHRA,DISTRICT,Seeing,5 - 16,2454,2304,150
MANSEHRA,MANSEHRA,DISTRICT,Seeing,5 - 9,910,848,62
MANSEHRA,MANSEHRA,DISTRICT,Seeing,>18,28962,26731,2231
MANSEHRA,MANSEHRA,DISTRICT,Seeing,>60,14867,13788,1079
MANSEHRA,MANSEHRA,DISTRICT,Self care etc,0 - 4,95,91,4
MANSEHRA,MANSEHRA,DISTRICT,Self care etc,10 - 12,86,83,3
MANSEHRA,MANSEHRA,DISTRICT,Self care etc,13 - 14,55,54,1
MANSEHRA,MANSEHRA,DISTRICT,Self care etc,15 - 24,290,280,10
MANSEHRA,MANSEHRA,DISTRICT,Self care etc,15 - 49,2122,1946,176
MANSEHRA,MANSEHRA,DISTRICT,Self care etc,25 - 40,292,287,5
MANSEHRA,MANSEHRA,DISTRICT,Self care etc,41 - 60,6323,5774,549
MANSEHRA,MANSEHRA,DISTRICT,Self care etc,5 - 16,299,291,8
MANSEHRA,MANSEHRA,DISTRICT,Self care etc,5 - 9,98,95,3
MANSEHRA,MANSEHRA,DISTRICT,Self care etc,>18,14832,13596,1236
MANSEHRA,MANSEHRA,DISTRICT,Self care etc,>60,8032,7359,673
MANSEHRA,MANSEHRA,DISTRICT,Walking/ Climbing,0 - 4,871,838,33
MANSEHRA,MANSEHRA,DISTRICT,Walking/ Climbing,10 - 12,1272,1210,62
MANSEHRA,MANSEHRA,DISTRICT,Walking/ Climbing,13 - 14,776,743,33
MANSEHRA,MANSEHRA,DISTRICT,Walking/ Climbing,15 - 24,3781,3505,276
MANSEHRA,MANSEHRA,DISTRICT,Walking/ Climbing,15 - 49,13868,12845,1023
MANSEHRA,MANSEHRA,DISTRICT,Walking/ Climbing,25 - 40,4481,4203,278
MANSEHRA,MANSEHRA,DISTRICT,Walking/ Climbing,41 - 60,17728,16277,1451
MANSEHRA,MANSEHRA,DISTRICT,Walking/ Climbing,5 - 16,4588,4355,233
MANSEHRA,MANSEHRA,DISTRICT,Walking/ Climbing,5 - 9,1764,1672,92
MANSEHRA,MANSEHRA,DISTRICT,Walking/ Climbing,>18,49584,45721,3863
MANSEHRA,MANSEHRA,DISTRICT,Walking/ Climbing,>60,25082,23124,1958
MARDAN,MARDAN,DISTRICT,Communication,0 - 4,898,777,121
MARDAN,MARDAN,DISTRICT,Communication,10 - 12,1348,1183,165
MARDAN,MARDAN,DISTRICT,Communication,13 - 14,871,750,121
MARDAN,MARDAN,DISTRICT,Communication,15 - 24,3590,3143,447
MARDAN,MARDAN,DISTRICT,Communication,15 - 49,10755,9244,1511
MARDAN,MARDAN,DISTRICT,Communication,25 - 40,3489,3040,449
MARDAN,MARDAN,DISTRICT,Communication,41 - 60,10294,8590,1704
MARDAN,MARDAN,DISTRICT,Communication,5 - 16,5155,4486,669
MARDAN,MARDAN,DISTRICT,Communication,5 - 9,2082,1811,271
MARDAN,MARDAN,DISTRICT,Communication,>18,25197,21223,3974
MARDAN,MARDAN,DISTRICT,Communication,>60,9451,7870,1581
MARDAN,MARDAN,DISTRICT,Disability,0 - 4,2438,2100,338
MARDAN,MARDAN,DISTRICT,Disability,10 - 12,3333,2851,482
MARDAN,MARDAN,DISTRICT,Disability,13 - 14,2146,1842,304
MARDAN,MARDAN,DISTRICT,Disability,15 - 24,9765,8450,1315
MARDAN,MARDAN,DISTRICT,Disability,15 - 49,28163,24512,3651
MARDAN,MARDAN,DISTRICT,Disability,25 - 40,12159,10592,1567
MARDAN,MARDAN,DISTRICT,Disability,41 - 60,25783,21631,4152
MARDAN,MARDAN,DISTRICT,Disability,5 - 16,11967,10283,1684
MARDAN,MARDAN,DISTRICT,Disability,5 - 9,4384,3785,599
MARDAN,MARDAN,DISTRICT,Disability,>18,82456,69261,13195
MARDAN,MARDAN,DISTRICT,Disability,>60,38816,32103,6713
