name_admin_unit,admin_unit,age_group,marital_status,all_sexes_overall,female_overall,male_overall,tgend_overall,all_sexes_rural,female_rural,male_rural,tgend_rural,all_sexes_urban,female_urban,male_urban,tgend_urban
LODHRAN,DISTRICT,45 - 49,NEVER MARRIED,1438,538,892,8,1112,415,694,3,326,123,198,5
LODHRAN,DISTRICT,45 - 49,SEPERATION,285,162,123,0,240,133,107,0,45,29,16,0
LODHRAN,DISTRICT,45 - 49,WIDOWED,3806,2917,889,0,3123,2361,762,0,683,556,127,0
LODHRAN,DISTRICT,50 - 54,DIVORCED,429,281,148,0,360,238,122,0,69,43,26,0
LODHRAN,DISTRICT,50 - 54,MARRIED,60140,27569,32571,0,49999,23130,26869,0,10141,4439,5702,0
LODHRAN,DISTRICT,50 - 54,NEVER MARRIED,851,340,502,9,683,296,385,2,168,44,117,7
LODHRAN,DISTRICT,50 - 54,SEPERATION,219,129,90,0,179,106,73,0,40,23,17,0
LODHRAN,DISTRICT,50 - 54,WIDOWED,5250,4176,1074,0,4263,3384,879,0,987,792,195,0
LODHRAN,DISTRICT,55 - 59,DIVORCED,265,187,78,0,222,163,59,0,43,24,19,0
LODHRAN,DISTRICT,55 - 59,MARRIED,45588,19241,26347,0,37851,16076,21775,0,7737,3165,4572,0
LODHRAN,DISTRICT,55 - 59,NEVER MARRIED,504,201,300,3,419,169,249,1,85,32,51,2
LODHRAN,DISTRICT,55 - 59,SEPERATION,176,87,89,0,142,73,69,0,34,14,20,0
LODHRAN,DISTRICT,55 - 59,WIDOWED,5913,4535,1378,0,4693,3591,1102,0,1220,944,276,0
LODHRAN,DISTRICT,60 - 64,DIVORCED,183,124,59,0,158,109,49,0,25,15,10,0
LODHRAN,DISTRICT,60 - 64,MARRIED,32058,13350,18708,0,26904,11352,15552,0,5154,1998,3156,0
LODHRAN,DISTRICT,60 - 64,NEVER MARRIED,313,134,174,5,256,111,141,4,57,23,33,1
LODHRAN,DISTRICT,60 - 64,SEPERATION,107,56,51,0,89,48,41,0,18,8,10,0
LODHRAN,DISTRICT,60 - 64,WIDOWED,6682,5044,1638,0,5383,4074,1309,0,1299,970,329,0
LODHRAN,DISTRICT,65 - 69,DIVORCED,100,73,27,0,91,66,25,0,9,7,2,0
LODHRAN,DISTRICT,65 - 69,MARRIED,22220,9362,12858,0,18786,7962,10824,0,3434,1400,2034,0
LODHRAN,DISTRICT,65 - 69,NEVER MARRIED,176,80,94,2,153,70,81,2,23,10,13,0
LODHRAN,DISTRICT,65 - 69,SEPERATION,66,40,26,0,54,31,23,0,12,9,3,0
LODHRAN,DISTRICT,65 - 69,WIDOWED,6960,5239,1721,0,5619,4206,1413,0,1341,1033,308,0
LODHRAN,DISTRICT,70 - 74,DIVORCED,64,34,30,0,52,28,24,0,12,6,6,0
LODHRAN,DISTRICT,70 - 74,MARRIED,13439,4564,8875,0,11573,3988,7585,0,1866,576,1290,0
LODHRAN,DISTRICT,70 - 74,NEVER MARRIED,90,30,60,0,73,22,51,0,17,8,9,0
LODHRAN,DISTRICT,70 - 74,SEPERATION,46,24,22,0,40,21,19,0,6,3,3,0
LODHRAN,DISTRICT,70 - 74,WIDOWED,6359,4486,1873,0,5230,3661,1569,0,1129,825,304,0
LODHRAN,DISTRICT,75 & ABOVE,DIVORCED,43,28,15,0,37,23,14,0,6,5,1,0
LODHRAN,DISTRICT,75 & ABOVE,MARRIED,11481,3563,7918,0,10055,3144,6911,0,1426,419,1007,0
LODHRAN,DISTRICT,75 & ABOVE,NEVER MARRIED,99,30,69,0,86,25,61,0,13,5,8,0
LODHRAN,DISTRICT,75 & ABOVE,SEPERATION,33,9,24,0,30,9,21,0,3,0,3,0
LODHRAN,DISTRICT,75 & ABOVE,WIDOWED,8698,5628,3070,0,7269,4678,2591,0,1429,950,479,0
MANDI BAHAUDDIN,DISTRICT,15 &  ABOVE,DIVORCED,5487,3735,1752,0,4244,2857,1387,0,1243,878,365,0
MANDI BAHAUDDIN,DISTRICT,15 &  ABOVE,MARRIED,747615,391932,355683,0,610126,320413,289713,0,137489,71519,65970,0
MANDI BAHAUDDIN,DISTRICT,15 &  ABOVE,NEVER MARRIED,353529,156392,197000,137,282787,125384,157323,80,70742,31008,39677,57
MANDI BAHAUDDIN,DISTRICT,15 &  ABOVE,SEPERATION,2062,1052,1010,0,1686,830,856,0,376,222,154,0
MANDI BAHAUDDIN,DISTRICT,15 &  ABOVE,WIDOWED,58185,39088,19097,0,47110,31024,16086,0,11075,8064,3011,0
MANDI BAHAUDDIN,DISTRICT,15 - 19,DIVORCED,58,50,8,0,48,42,6,0,10,8,2,0
MANDI BAHAUDDIN,DISTRICT,15 - 19,MARRIED,9018,6424,2594,0,7596,5406,2190,0,1422,1018,404,0
MANDI BAHAUDDIN,DISTRICT,15 - 19,NEVER MARRIED,167944,80111,87824,9,135854,64698,71148,8,32090,15413,16676,1
MANDI BAHAUDDIN,DISTRICT,15 - 19,SEPERATION,47,25,22,0,39,20,19,0,8,5,3,0
MANDI BAHAUDDIN,DISTRICT,15 - 19,WIDOWED,35,19,16,0,33,17,16,0,2,2,0,0
MANDI BAHAUDDIN,DISTRICT,20 - 24,DIVORCED,348,265,83,0,271,204,67,0,77,61,16,0
MANDI BAHAUDDIN,DISTRICT,20 - 24,MARRIED,44921,31427,13494,0,37409,26027,11382,0,7512,5400,2112,0
MANDI BAHAUDDIN,DISTRICT,20 - 24,NEVER MARRIED,107387,48334,59019,34,85712,38793,46896,23,21675,9541,12123,11
MANDI BAHAUDDIN,DISTRICT,20 - 24,SEPERATION,97,59,38,0,85,55,30,0,12,4,8,0
MANDI BAHAUDDIN,DISTRICT,20 - 24,WIDOWED,227,144,83,0,191,123,68,0,36,21,15,0
MANDI BAHAUDDIN,DISTRICT,25 - 29,DIVORCED,683,508,175,0,504,375,129,0,179,133,46,0
MANDI BAHAUDDIN,DISTRICT,25 - 29,MARRIED,88847,56549,32298,0,72357,46069,26288,0,16490,10480,6010,0
MANDI BAHAUDDIN,DISTRICT,25 - 29,NEVER MARRIED,46754,18356,28366,32,36587,14472,22098,17,10167,3884,6268,15
MANDI BAHAUDDIN,DISTRICT,25 - 29,SEPERATION,186,107,79,0,144,78,66,0,42,29,13,0
MANDI BAHAUDDIN,DISTRICT,25 - 29,WIDOWED,496,292,204,0,425,245,180,0,71,47,24,0
MANDI BAHAUDDIN,DISTRICT,30 - 34,DIVORCED,823,578,245,0,609,418,191,0,214,160,54,0
MANDI BAHAUDDIN,DISTRICT,30 - 34,MARRIED,108079,62299,45780,0,86985,50406,36579,0,21094,11893,9201,0
MANDI BAHAUDDIN,DISTRICT,30 - 34,NEVER MARRIED,15496,4597,10884,15,11864,3479,8377,8,3632,1118,2507,7
MANDI BAHAUDDIN,DISTRICT,30 - 34,SEPERATION,243,131,112,0,191,104,87,0,52,27,25,0
MANDI BAHAUDDIN,DISTRICT,30 - 34,WIDOWED,941,628,313,0,751,496,255,0,190,132,58,0
MANDI BAHAUDDIN,DISTRICT,35 - 39,DIVORCED,860,556,304,0,637,409,228,0,223,147,76,0
MANDI BAHAUDDIN,DISTRICT,35 - 39,MARRIED,104546,56385,48161,0,83816,45362,38454,0,20730,11023,9707,0
MANDI BAHAUDDIN,DISTRICT,35 - 39,NEVER MARRIED,6404,1881,4508,15,4993,1440,3543,10,1411,441,965,5
MANDI BAHAUDDIN,DISTRICT,35 - 39,SEPERATION,276,140,136,0,216,103,113,0,60,37,23,0
MANDI BAHAUDDIN,DISTRICT,35 - 39,WIDOWED,1661,1182,479,0,1372,945,427,0,289,237,52,0
MANDI BAHAUDDIN,DISTRICT,40 - 44,DIVORCED,775,528,247,0,590,399,191,0,185,129,56,0
MANDI BAHAUDDIN,DISTRICT,40 - 44,MARRIED,93309,48389,44920,0,75109,39088,36021,0,18200,9301,8899,0
MANDI BAHAUDDIN,DISTRICT,40 - 44,NEVER MARRIED,3110,991,2111,8,2435,778,1655,2,675,213,456,6
MANDI BAHAUDDIN,DISTRICT,40 - 44,SEPERATION,273,150,123,0,211,112,99,0,62,38,24,0
MANDI BAHAUDDIN,DISTRICT,40 - 44,WIDOWED,2768,2125,643,0,2167,1626,541,0,601,499,102,0
MANDI BAHAUDDIN,DISTRICT,45 - 49,DIVORCED,582,406,176,0,447,311,136,0,135,95,40,0
MANDI BAHAUDDIN,DISTRICT,45 - 49,MARRIED,73923,36656,37267,0,59645,29721,29924,0,14278,6935,7343,0
MANDI BAHAUDDIN,DISTRICT,45 - 49,NEVER MARRIED,2025,648,1371,6,1610,512,1096,2,415,136,275,4
MANDI BAHAUDDIN,DISTRICT,45 - 49,SEPERATION,240,123,117,0,203,102,101,0,37,21,16,0
MANDI BAHAUDDIN,DISTRICT,45 - 49,WIDOWED,3746,2820,926,0,2942,2142,800,0,804,678,126,0
MANDI BAHAUDDIN,DISTRICT,50 - 54,DIVORCED,440,287,153,0,365,239,126,0,75,48,27,0
MANDI BAHAUDDIN,DISTRICT,50 - 54,MARRIED,65487,30717,34770,0,53429,25164,28265,0,12058,5553,6505,0
MANDI BAHAUDDIN,DISTRICT,50 - 54,NEVER MARRIED,1297,463,823,11,1045,374,665,6,252,89,158,5
MANDI BAHAUDDIN,DISTRICT,50 - 54,SEPERATION,219,99,120,0,178,74,104,0,41,25,16,0
MANDI BAHAUDDIN,DISTRICT,50 - 54,WIDOWED,5405,4076,1329,0,4250,3135,1115,0,1155,941,214,0
MANDI BAHAUDDIN,DISTRICT,55 - 59,DIVORCED,350,232,118,0,286,188,98,0,64,44,20,0
MANDI BAHAUDDIN,DISTRICT,55 - 59,MARRIED,54014,23225,30789,0,44445,19104,25341,0,9569,4121,5448,0
MANDI BAHAUDDIN,DISTRICT,55 - 59,NEVER MARRIED,997,333,663,1,808,264,543,1,189,69,120,0
MANDI BAHAUDDIN,DISTRICT,55 - 59,SEPERATION,177,82,95,0,150,68,82,0,27,14,13,0
MANDI BAHAUDDIN,DISTRICT,55 - 59,WIDOWED,6451,4692,1759,0,5047,3583,1464,0,1404,1109,295,0
MANDI BAHAUDDIN,DISTRICT,60 - 64,DIVORCED,248,151,97,0,206,128,78,0,42,23,19,0
MANDI BAHAUDDIN,DISTRICT,60 - 64,MARRIED,40728,16637,24091,0,33675,13921,19754,0,7053,2716,4337,0
MANDI BAHAUDDIN,DISTRICT,60 - 64,NEVER MARRIED,887,293,591,3,782,251,530,1,105,42,61,2
MANDI BAHAUDDIN,DISTRICT,60 - 64,SEPERATION,134,61,73,0,116,48,68,0,18,13,5,0
MANDI BAHAUDDIN,DISTRICT,60 - 64,WIDOWED,7593,5311,2282,0,5918,4066,1852,0,1675,1245,430,0
MANDI BAHAUDDIN,DISTRICT,65 - 69,DIVORCED,174,104,70,0,151,84,67,0,23,20,3,0
MANDI BAHAUDDIN,DISTRICT,65 - 69,MARRIED,29525,11452,18073,0,24802,9694,15108,0,4723,1758,2965,0
MANDI BAHAUDDIN,DISTRICT,65 - 69,NEVER MARRIED,551,180,368,3,479,144,333,2,72,36,35,1
MANDI BAHAUDDIN,DISTRICT,65 - 69,SEPERATION,80,42,38,0,67,34,33,0,13,8,5,0
MANDI BAHAUDDIN,DISTRICT,65 - 69,WIDOWED,8094,5365,2729,0,6455,4237,2218,0,1639,1128,511,0
MANDI BAHAUDDIN,DISTRICT,70 - 74,DIVORCED,68,34,34,0,62,31,31,0,6,3,3,0
MANDI BAHAUDDIN,DISTRICT,70 - 74,MARRIED,17563,5928,11635,0,15149,5213,9936,0,2414,715,1699,0
MANDI BAHAUDDIN,DISTRICT,70 - 74,NEVER MARRIED,321,104,217,0,292,91,201,0,29,13,16,0
MANDI BAHAUDDIN,DISTRICT,70 - 74,SEPERATION,50,18,32,0,48,17,31,0,2,1,1,0
MANDI BAHAUDDIN,DISTRICT,70 - 74,WIDOWED,7361,4510,2851,0,6090,3696,2394,0,1271,814,457,0
MANDI BAHAUDDIN,DISTRICT,75 & ABOVE,DIVORCED,78,36,42,0,68,29,39,0,10,7,3,0
MANDI BAHAUDDIN,DISTRICT,75 & ABOVE,MARRIED,17655,5844,11811,0,15709,5238,10471,0,1946,606,1340,0
MANDI BAHAUDDIN,DISTRICT,75 & ABOVE,NEVER MARRIED,356,101,255,0,326,88,238,0,30,13,17,0
MANDI BAHAUDDIN,DISTRICT,75 & ABOVE,SEPERATION,40,15,25,0,38,15,23,0,2,0,2,0
MANDI BAHAUDDIN,DISTRICT,75 & ABOVE,WIDOWED,13407,7924,5483,0,11469,6713,4756,0,1938,1211,727,0
MIANWALI,DISTRICT,15 &  ABOVE,DIVORCED,4791,3742,1049,0,3695,2934,761,0,1096,808,288,0
MIANWALI,DISTRICT,15 &  ABOVE,MARRIED,743182,378234,364948,0,589909,301036,288873,0,153273,77198,76075,0
MIANWALI,DISTRICT,15 &  ABOVE,NEVER MARRIED,343364,143733,199568,63,269579,112764,156791,24,73785,30969,42777,39
MIANWALI,DISTRICT,15 &  ABOVE,SEPERATION,1835,1092,743,0,1460,894,566,0,375,198,177,0
MIANWALI,DISTRICT,15 &  ABOVE,WIDOWED,49088,37674,11414,0,37933,28948,8985,0,11155,8726,2429,0
MIANWALI,DISTRICT,15 - 19,DIVORCED,56,45,11,0,48,40,8,0,8,5,3,0
MIANWALI,DISTRICT,15 - 19,MARRIED,12378,9208,3170,0,10382,7696,2686,0,1996,1512,484,0
MIANWALI,DISTRICT,15 - 19,NEVER MARRIED,162765,74115,88640,10,131266,59582,71678,6,31499,14533,16962,4
MIANWALI,DISTRICT,15 - 19,SEPERATION,27,20,7,0,24,18,6,0,3,2,1,0
MIANWALI,DISTRICT,15 - 19,WIDOWED,44,24,20,0,37,18,19,0,7,6,1,0
MIANWALI,DISTRICT,20 - 24,DIVORCED,278,226,52,0,231,184,47,0,47,42,5,0
MIANWALI,DISTRICT,20 - 24,MARRIED,54434,36417,18017,0,44847,29710,15137,0,9587,6707,2880,0
MIANWALI,DISTRICT,20 - 24,NEVER MARRIED,97696,38463,59218,15,76556,29811,46738,7,21140,8652,12480,8
MIANWALI,DISTRICT,20 - 24,SEPERATION,102,70,32,0,86,57,29,0,16,13,3,0
MIANWALI,DISTRICT,20 - 24,WIDOWED,198,121,77,0,164,102,62,0,34,19,15,0
MIANWALI,DISTRICT,25 - 29,DIVORCED,601,461,140,0,472,364,108,0,129,97,32,0
MIANWALI,DISTRICT,25 - 29,MARRIED,96222,55599,40623,0,77917,44708,33209,0,18305,10891,7414,0
MIANWALI,DISTRICT,25 - 29,NEVER MARRIED,45950,15848,30092,10,34932,11957,22975,0,11018,3891,7117,10
MIANWALI,DISTRICT,25 - 29,SEPERATION,197,106,91,0,152,81,71,0,45,25,20,0
MIANWALI,DISTRICT,25 - 29,WIDOWED,455,273,182,0,363,213,150,0,92,60,32,0
MIANWALI,DISTRICT,30 - 34,DIVORCED,699,534,165,0,531,407,124,0,168,127,41,0
MIANWALI,DISTRICT,30 - 34,MARRIED,109270,58857,50413,0,86372,46318,40054,0,22898,12539,10359,0
MIANWALI,DISTRICT,30 - 34,NEVER MARRIED,16635,5841,10790,4,12229,4333,7894,2,4406,1508,2896,2
MIANWALI,DISTRICT,30 - 34,SEPERATION,243,141,102,0,195,119,76,0,48,22,26,0
MIANWALI,DISTRICT,30 - 34,WIDOWED,775,575,200,0,612,454,158,0,163,121,42,0
MIANWALI,DISTRICT,35 - 39,DIVORCED,715,563,152,0,547,438,109,0,168,125,43,0
MIANWALI,DISTRICT,35 - 39,MARRIED,105569,53372,52197,0,82721,41838,40883,0,22848,11534,11314,0
MIANWALI,DISTRICT,35 - 39,NEVER MARRIED,7678,3022,4648,8,5529,2273,3254,2,2149,749,1394,6
MIANWALI,DISTRICT,35 - 39,SEPERATION,241,143,98,0,185,112,73,0,56,31,25,0
MIANWALI,DISTRICT,35 - 39,WIDOWED,1335,1039,296,0,1044,810,234,0,291,229,62,0
MIANWALI,DISTRICT,40 - 44,DIVORCED,624,502,122,0,484,395,89,0,140,107,33,0
MIANWALI,DISTRICT,40 - 44,MARRIED,90362,44640,45722,0,70717,35168,35549,0,19645,9472,10173,0
MIANWALI,DISTRICT,40 - 44,NEVER MARRIED,4259,1919,2336,4,3082,1436,1644,2,1177,483,692,2
MIANWALI,DISTRICT,40 - 44,SEPERATION,232,125,107,0,183,103,80,0,49,22,27,0
MIANWALI,DISTRICT,40 - 44,WIDOWED,2166,1829,337,0,1700,1430,270,0,466,399,67,0
MIANWALI,DISTRICT,45 - 49,DIVORCED,542,426,116,0,418,338,80,0,124,88,36,0
MIANWALI,DISTRICT,45 - 49,MARRIED,70577,33781,36796,0,54973,26575,28398,0,15604,7206,8398,0
MIANWALI,DISTRICT,45 - 49,NEVER MARRIED,2627,1224,1398,5,1843,899,942,2,784,325,456,3
MIANWALI,DISTRICT,45 - 49,SEPERATION,193,104,89,0,148,85,63,0,45,19,26,0
MIANWALI,DISTRICT,45 - 49,WIDOWED,2868,2414,454,0,2212,1855,357,0,656,559,97,0
MIANWALI,DISTRICT,50 - 54,DIVORCED,416,320,96,0,302,241,61,0,114,79,35,0
MIANWALI,DISTRICT,50 - 54,MARRIED,59903,28238,31665,0,47186,22503,24683,0,12717,5735,6982,0
MIANWALI,DISTRICT,50 - 54,NEVER MARRIED,1847,1020,824,3,1314,758,554,2,533,262,270,1
MIANWALI,DISTRICT,50 - 54,SEPERATION,185,113,72,0,152,95,57,0,33,18,15,0
MIANWALI,DISTRICT,50 - 54,WIDOWED,4504,3832,672,0,3439,2919,520,0,1065,913,152,0
MIANWALI,DISTRICT,55 - 59,DIVORCED,305,235,70,0,237,188,49,0,68,47,21,0
MIANWALI,DISTRICT,55 - 59,MARRIED,50596,22395,28201,0,39976,17825,22151,0,10620,4570,6050,0
MIANWALI,DISTRICT,55 - 59,NEVER MARRIED,1344,766,576,2,977,583,394,0,367,183,182,2
MIANWALI,DISTRICT,55 - 59,SEPERATION,146,96,50,0,116,80,36,0,30,16,14,0
MIANWALI,DISTRICT,55 - 59,WIDOWED,5390,4411,979,0,4079,3314,765,0,1311,1097,214,0
MIANWALI,DISTRICT,60 - 64,DIVORCED,249,190,59,0,181,145,36,0,68,45,23,0
MIANWALI,DISTRICT,60 - 64,MARRIED,38002,15539,22463,0,30153,12420,17733,0,7849,3119,4730,0
MIANWALI,DISTRICT,60 - 64,NEVER MARRIED,1055,614,440,1,784,490,294,0,271,124,146,1
MIANWALI,DISTRICT,60 - 64,SEPERATION,118,81,37,0,95,66,29,0,23,15,8,0
MIANWALI,DISTRICT,60 - 64,WIDOWED,6826,5452,1374,0,5209,4149,1060,0,1617,1303,314,0
MIANWALI,DISTRICT,65 - 69,DIVORCED,162,137,25,0,127,112,15,0,35,25,10,0
MIANWALI,DISTRICT,65 - 69,MARRIED,25723,10582,15141,0,20215,8376,11839,0,5508,2206,3302,0
MIANWALI,DISTRICT,65 - 69,NEVER MARRIED,743,469,274,0,497,315,182,0,246,154,92,0
MIANWALI,DISTRICT,65 - 69,SEPERATION,69,44,25,0,58,39,19,0,11,5,6,0
MIANWALI,DISTRICT,65 - 69,WIDOWED,6991,5446,1545,0,5218,4033,1185,0,1773,1413,360,0
MIANWALI,DISTRICT,70 - 74,DIVORCED,88,61,27,0,70,48,22,0,18,13,5,0
MIANWALI,DISTRICT,70 - 74,MARRIED,16323,5440,10883,0,13079,4459,8620,0,3244,981,2263,0
MIANWALI,DISTRICT,70 - 74,NEVER MARRIED,427,235,191,1,318,176,141,1,109,59,50,0
MIANWALI,DISTRICT,70 - 74,SEPERATION,46,30,16,0,34,22,12,0,12,8,4,0
MIANWALI,DISTRICT,70 - 74,WIDOWED,6790,4926,1864,0,5248,3792,1456,0,1542,1134,408,0
MIANWALI,DISTRICT,75 & ABOVE,DIVORCED,56,42,14,0,47,34,13,0,9,8,1,0
MIANWALI,DISTRICT,75 & ABOVE,MARRIED,13823,4166,9657,0,11371,3440,7931,0,2452,726,1726,0
MIANWALI,DISTRICT,75 & ABOVE,NEVER MARRIED,338,197,141,0,252,151,101,0,86,46,40,0
MIANWALI,DISTRICT,75 & ABOVE,SEPERATION,36,19,17,0,32,17,15,0,4,2,2,0
MIANWALI,DISTRICT,75 & ABOVE,WIDOWED,10746,7332,3414,0,8608,5859,2749,0,2138,1473,665,0
MULTAN,DISTRICT,15 &  ABOVE,DIVORCED,14058,9254,4804,0,6878,4571,2307,0,7180,4683,2497,0
MULTAN,DISTRICT,15 &  ABOVE,MARRIED,2186181,1092730,1093451,0,1166396,585769,580627,0,1019785,506961,512824,0
MULTAN,DISTRICT,15 &  ABOVE,NEVER MARRIED,957437,400519,556522,396,453268,187048,266092,128,504169,213471,290430,268
MULTAN,DISTRICT,15 &  ABOVE,SEPERATION,7343,4080,3263,0,4290,2452,1838,0,3053,1628,1425,0
MULTAN,DISTRICT,15 &  ABOVE,WIDOWED,143991,105755,38236,0,75963,55550,20413,0,68028,50205,17823,0
MULTAN,DISTRICT,15 - 19,DIVORCED,212,174,38,0,139,113,26,0,73,61,12,0
MULTAN,DISTRICT,15 - 19,MARRIED,47338,35315,12023,0,32348,23820,8528,0,14990,11495,3495,0
MULTAN,DISTRICT,15 - 19,NEVER MARRIED,486393,227246,259095,52,252061,116603,135442,16,234332,110643,123653,36
MULTAN,DISTRICT,15 - 19,SEPERATION,187,122,65,0,122,84,38,0,65,38,27,0
MULTAN,DISTRICT,15 - 19,WIDOWED,107,67,40,0,63,39,24,0,44,28,16,0
MULTAN,DISTRICT,20 - 24,DIVORCED,1118,834,284,0,614,446,168,0,504,388,116,0
MULTAN,DISTRICT,20 - 24,MARRIED,192065,127186,64879,0,118491,76316,42175,0,73574,50870,22704,0
MULTAN,DISTRICT,20 - 24,NEVER MARRIED,279055,106930,172058,67,124608,45328,79262,18,154447,61602,92796,49
MULTAN,DISTRICT,20 - 24,SEPERATION,591,385,206,0,403,263,140,0,188,122,66,0
MULTAN,DISTRICT,20 - 24,WIDOWED,655,384,271,0,429,248,181,0,226,136,90,0
MULTAN,DISTRICT,25 - 29,DIVORCED,1863,1260,603,0,922,605,317,0,941,655,286,0
MULTAN,DISTRICT,25 - 29,MARRIED,291105,162781,128324,0,160871,86759,74112,0,130234,76022,54212,0
MULTAN,DISTRICT,25 - 29,NEVER MARRIED,113158,39212,73881,65,46006,14629,31357,20,67152,24583,42524,45
MULTAN,DISTRICT,25 - 29,SEPERATION,842,466,376,0,545,293,252,0,297,173,124,0
MULTAN,DISTRICT,25 - 29,WIDOWED,1527,934,593,0,905,535,370,0,622,399,223,0
MULTAN,DISTRICT,30 - 34,DIVORCED,2328,1573,755,0,1104,732,372,0,1224,841,383,0
MULTAN,DISTRICT,30 - 34,MARRIED,326240,171143,155097,0,171514,89064,82450,0,154726,82079,72647,0
MULTAN,DISTRICT,30 - 34,NEVER MARRIED,39580,14353,25177,50,15735,5557,10160,18,23845,8796,15017,32
MULTAN,DISTRICT,30 - 34,SEPERATION,1058,625,433,0,639,376,263,0,419,249,170,0
MULTAN,DISTRICT,30 - 34,WIDOWED,2854,1982,872,0,1577,1069,508,0,1277,913,364,0
MULTAN,DISTRICT,35 - 39,DIVORCED,2441,1594,847,0,1153,763,390,0,1288,831,457,0
MULTAN,DISTRICT,35 - 39,MARRIED,319101,157629,161472,0,162508,80376,82132,0,156593,77253,79340,0
MULTAN,DISTRICT,35 - 39,NEVER MARRIED,17850,5453,12348,49,6834,2052,4766,16,11016,3401,7582,33
MULTAN,DISTRICT,35 - 39,SEPERATION,1105,604,501,0,597,323,274,0,508,281,227,0
MULTAN,DISTRICT,35 - 39,WIDOWED,4907,3604,1303,0,2694,1967,727,0,2213,1637,576,0
MULTAN,DISTRICT,40 - 44,DIVORCED,2013,1303,710,0,962,630,332,0,1051,673,378,0
MULTAN,DISTRICT,40 - 44,MARRIED,289126,137419,151707,0,151509,72255,79254,0,137617,65164,72453,0
MULTAN,DISTRICT,40 - 44,NEVER MARRIED,8908,2838,6035,35,3454,1126,2311,17,5454,1712,3724,18
MULTAN,DISTRICT,40 - 44,SEPERATION,1025,563,462,0,564,334,230,0,461,229,232,0
MULTAN,DISTRICT,40 - 44,WIDOWED,8186,6465,1721,0,4462,3477,985,0,3724,2988,736,0
MULTAN,DISTRICT,45 - 49,DIVORCED,1409,881,528,0,638,424,214,0,771,457,314,0
MULTAN,DISTRICT,45 - 49,MARRIED,215616,97720,117896,0,108343,49601,58742,0,107273,48119,59154,0
MULTAN,DISTRICT,45 - 49,NEVER MARRIED,5069,1647,3398,24,1843,626,1210,7,3226,1021,2188,17
MULTAN,DISTRICT,45 - 49,SEPERATION,784,412,372,0,413,229,184,0,371,183,188,0
MULTAN,DISTRICT,45 - 49,WIDOWED,11295,8904,2391,0,5932,4609,1323,0,5363,4295,1068,0
MULTAN,DISTRICT,50 - 54,DIVORCED,1041,665,376,0,515,342,173,0,526,323,203,0
MULTAN,DISTRICT,50 - 54,MARRIED,168715,74768,93947,0,85776,38950,46826,0,82939,35818,47121,0
MULTAN,DISTRICT,50 - 54,NEVER MARRIED,2765,1041,1701,23,1037,432,597,8,1728,609,1104,15
MULTAN,DISTRICT,50 - 54,SEPERATION,618,327,291,0,358,199,159,0,260,128,132,0
MULTAN,DISTRICT,50 - 54,WIDOWED,16173,12804,3369,0,8284,6515,1769,0,7889,6289,1600,0
MULTAN,DISTRICT,55 - 59,DIVORCED,677,393,284,0,331,208,123,0,346,185,161,0
MULTAN,DISTRICT,55 - 59,MARRIED,126820,51895,74925,0,64181,26609,37572,0,62639,25286,37353,0
MULTAN,DISTRICT,55 - 59,NEVER MARRIED,1915,670,1231,14,645,250,391,4,1270,420,840,10
MULTAN,DISTRICT,55 - 59,SEPERATION,460,243,217,0,259,145,114,0,201,98,103,0
MULTAN,DISTRICT,55 - 59,WIDOWED,17912,13772,4140,0,8984,6789,2195,0,8928,6983,1945,0
MULTAN,DISTRICT,60 - 64,DIVORCED,461,289,172,0,223,141,82,0,238,148,90,0
MULTAN,DISTRICT,60 - 64,MARRIED,90699,35629,55070,0,46070,18668,27402,0,44629,16961,27668,0
MULTAN,DISTRICT,60 - 64,NEVER MARRIED,1240,500,733,7,476,219,257,0,764,281,476,7
MULTAN,DISTRICT,60 - 64,SEPERATION,310,167,143,0,174,104,70,0,136,63,73,0
MULTAN,DISTRICT,60 - 64,WIDOWED,20867,15693,5174,0,10512,7940,2572,0,10355,7753,2602,0
MULTAN,DISTRICT,65 - 69,DIVORCED,268,163,105,0,145,96,49,0,123,67,56,0
MULTAN,DISTRICT,65 - 69,MARRIED,59476,23313,36163,0,30978,12797,18181,0,28498,10516,17982,0
MULTAN,DISTRICT,65 - 69,NEVER MARRIED,777,344,429,4,289,119,169,1,488,225,260,3
MULTAN,DISTRICT,65 - 69,SEPERATION,176,90,86,0,104,58,46,0,72,32,40,0
MULTAN,DISTRICT,65 - 69,WIDOWED,20497,15290,5207,0,10432,7870,2562,0,10065,7420,2645,0
MULTAN,DISTRICT,70 - 74,DIVORCED,135,80,55,0,76,46,30,0,59,34,25,0
MULTAN,DISTRICT,70 - 74,MARRIED,34272,10699,23573,0,18995,6290,12705,0,15277,4409,10868,0
MULTAN,DISTRICT,70 - 74,NEVER MARRIED,397,152,244,1,158,61,97,0,239,91,147,1
MULTAN,DISTRICT,70 - 74,SEPERATION,105,46,59,0,63,28,35,0,42,18,24,0
MULTAN,DISTRICT,70 - 74,WIDOWED,17468,11984,5484,0,9562,6640,2922,0,7906,5344,2562,0
MULTAN,DISTRICT,75 & ABOVE,DIVORCED,92,45,47,0,56,25,31,0,36,20,16,0
MULTAN,DISTRICT,75 & ABOVE,MARRIED,25608,7233,18375,0,14812,4264,10548,0,10796,2969,7827,0
MULTAN,DISTRICT,75 & ABOVE,NEVER MARRIED,330,133,192,5,122,46,73,3,208,87,119,2
