name_admin_unit,part_of_district,admin_unit,age_group,rel_hh_head,all_sexes_overall,female_overall,male_overall,tgend_overall,all_sexes_rural,female_rural,male_rural,tgend_rural,all_sexes_urban,female_urban,male_urban,tgend_urban
HYDERABAD,HYDERABAD,DISTRICT,50 - 54,BROTHER/SISTER IN LAW,644,602,42,,92,87,5,,552,515,37,
HYDERABAD,HYDERABAD,DISTRICT,50 - 54,FATHER/MOTHER,4261,3705,556,,919,803,116,,3342,2902,440,
HYDERABAD,HYDERABAD,DISTRICT,50 - 54,GRANDFATHER/GRANDMOTHER,36,12,24,,8,6,2,,28,6,22,
HYDERABAD,HYDERABAD,DISTRICT,50 - 54,GRANDSON/GRANDDAUGHTER,3,2,1,,2,2,,,1,,1,
HYDERABAD,HYDERABAD,DISTRICT,50 - 54,HEAD,47765,3045,44716,4,6633,294,6339,,41132,2751,38377,4
HYDERABAD,HYDERABAD,DISTRICT,50 - 54,NEPHEW/NEICE,45,16,29,,4,1,3,,41,15,26,
HYDERABAD,HYDERABAD,DISTRICT,50 - 54,NON-RELATIVE,528,135,391,2,30,15,15,,498,120,376,2
HYDERABAD,HYDERABAD,DISTRICT,50 - 54,OTHER RELATIVE,1088,566,521,1,212,118,94,,876,448,427,1
HYDERABAD,HYDERABAD,DISTRICT,50 - 54,SON/DAUGHTER,1752,450,1302,,136,35,101,,1616,415,1201,
HYDERABAD,HYDERABAD,DISTRICT,50 - 54,SON/DAUGHTER IN LAW,433,345,88,,47,35,12,,386,310,76,
HYDERABAD,HYDERABAD,DISTRICT,50 - 54,SPOUSE,30303,30092,211,,4544,4518,26,,25759,25574,185,
HYDERABAD,HYDERABAD,DISTRICT,55 - 59,BROTHER/SISTER,2250,928,1321,1,266,119,147,,1984,809,1174,1
HYDERABAD,HYDERABAD,DISTRICT,55 - 59,BROTHER/SISTER IN LAW,405,363,42,,51,49,2,,354,314,40,
HYDERABAD,HYDERABAD,DISTRICT,55 - 59,FATHER/MOTHER,5635,4768,867,,1002,836,166,,4633,3932,701,
HYDERABAD,HYDERABAD,DISTRICT,55 - 59,GRANDFATHER/GRANDMOTHER,33,10,23,,8,6,2,,25,4,21,
HYDERABAD,HYDERABAD,DISTRICT,55 - 59,GRANDSON/GRANDDAUGHTER,2,1,1,,,,,,2,1,1,
HYDERABAD,HYDERABAD,DISTRICT,55 - 59,HEAD,39908,3163,36741,4,4990,230,4760,,34918,2933,31981,4
HYDERABAD,HYDERABAD,DISTRICT,55 - 59,NEPHEW/NEICE,27,7,20,,5,,5,,22,7,15,
HYDERABAD,HYDERABAD,DISTRICT,55 - 59,NON-RELATIVE,429,99,329,1,22,12,10,,407,87,319,1
HYDERABAD,HYDERABAD,DISTRICT,55 - 59,OTHER RELATIVE,966,547,419,,161,92,69,,805,455,350,
HYDERABAD,HYDERABAD,DISTRICT,55 - 59,SON/DAUGHTER,658,178,480,,43,13,30,,615,165,450,
HYDERABAD,HYDERABAD,DISTRICT,55 - 59,SON/DAUGHTER IN LAW,178,145,33,,14,12,2,,164,133,31,
HYDERABAD,HYDERABAD,DISTRICT,55 - 59,SPOUSE,21788,21642,146,,2852,2844,8,,18936,18798,138,
HYDERABAD,HYDERABAD,DISTRICT,60 - 64,BROTHER/SISTER,1341,677,664,,139,70,69,,1202,607,595,
HYDERABAD,HYDERABAD,DISTRICT,60 - 64,BROTHER/SISTER IN LAW,207,189,18,,25,23,2,,182,166,16,
HYDERABAD,HYDERABAD,DISTRICT,60 - 64,FATHER/MOTHER,6370,5300,1070,,1113,932,181,,5257,4368,889,
HYDERABAD,HYDERABAD,DISTRICT,60 - 64,GRANDFATHER/GRANDMOTHER,59,40,19,,12,11,1,,47,29,18,
HYDERABAD,HYDERABAD,DISTRICT,60 - 64,GRANDSON/GRANDDAUGHTER,,,,,,,,,,,,
HYDERABAD,HYDERABAD,DISTRICT,60 - 64,HEAD,27674,3070,24598,6,3264,252,3012,,24410,2818,21586,6
HYDERABAD,HYDERABAD,DISTRICT,60 - 64,NEPHEW/NEICE,17,11,6,,3,2,1,,14,9,5,
HYDERABAD,HYDERABAD,DISTRICT,60 - 64,NON-RELATIVE,237,65,171,1,11,6,5,,226,59,166,1
HYDERABAD,HYDERABAD,DISTRICT,60 - 64,OTHER RELATIVE,800,503,295,2,130,90,39,1,670,413,256,1
HYDERABAD,HYDERABAD,DISTRICT,60 - 64,SON/DAUGHTER,209,57,152,,15,3,12,,194,54,140,
HYDERABAD,HYDERABAD,DISTRICT,60 - 64,SON/DAUGHTER IN LAW,46,30,16,,5,5,,,41,25,16,
HYDERABAD,HYDERABAD,DISTRICT,60 - 64,SPOUSE,12324,12210,114,,1764,1752,12,,10560,10458,102,
HYDERABAD,HYDERABAD,DISTRICT,65 - 69,BROTHER/SISTER,760,399,361,,94,47,47,,666,352,314,
HYDERABAD,HYDERABAD,DISTRICT,65 - 69,BROTHER/SISTER IN LAW,104,95,9,,16,14,2,,88,81,7,
HYDERABAD,HYDERABAD,DISTRICT,65 - 69,FATHER/MOTHER,6433,5362,1071,,1099,917,182,,5334,4445,889,
HYDERABAD,HYDERABAD,DISTRICT,65 - 69,GRANDFATHER/GRANDMOTHER,115,91,24,,24,21,3,,91,70,21,
HYDERABAD,HYDERABAD,DISTRICT,65 - 69,GRANDSON/GRANDDAUGHTER,,,,,,,,,,,,
HYDERABAD,HYDERABAD,DISTRICT,65 - 69,HEAD,19376,2685,16691,,2488,222,2266,,16888,2463,14425,
HYDERABAD,HYDERABAD,DISTRICT,65 - 69,NEPHEW/NEICE,6,2,4,,1,,1,,5,2,3,
HYDERABAD,HYDERABAD,DISTRICT,65 - 69,NON-RELATIVE,172,40,132,,6,4,2,,166,36,130,
HYDERABAD,HYDERABAD,DISTRICT,65 - 69,OTHER RELATIVE,668,427,241,,111,66,45,,557,361,196,
HYDERABAD,HYDERABAD,DISTRICT,65 - 69,SON/DAUGHTER,54,24,30,,7,4,3,,47,20,27,
HYDERABAD,HYDERABAD,DISTRICT,65 - 69,SON/DAUGHTER IN LAW,29,22,7,,5,2,3,,24,20,4,
HYDERABAD,HYDERABAD,DISTRICT,65 - 69,SPOUSE,7238,7150,88,,1035,1023,12,,6203,6127,76,
HYDERABAD,HYDERABAD,DISTRICT,70 - 74,BROTHER/SISTER,389,197,192,,48,23,25,,341,174,167,
HYDERABAD,HYDERABAD,DISTRICT,70 - 74,BROTHER/SISTER IN LAW,73,62,11,,10,9,1,,63,53,10,
HYDERABAD,HYDERABAD,DISTRICT,70 - 74,FATHER/MOTHER,5629,4607,1022,,1024,840,184,,4605,3767,838,
HYDERABAD,HYDERABAD,DISTRICT,70 - 74,GRANDFATHER/GRANDMOTHER,146,101,45,,32,20,12,,114,81,33,
HYDERABAD,HYDERABAD,DISTRICT,70 - 74,GRANDSON/GRANDDAUGHTER,1,,1,,,,,,1,,1,
HYDERABAD,HYDERABAD,DISTRICT,70 - 74,HEAD,12384,2006,10376,2,1682,185,1497,,10702,1821,8879,2
HYDERABAD,HYDERABAD,DISTRICT,70 - 74,NEPHEW/NEICE,4,,4,,2,,2,,2,,2,
HYDERABAD,HYDERABAD,DISTRICT,70 - 74,NON-RELATIVE,104,26,78,,2,,2,,102,26,76,
HYDERABAD,HYDERABAD,DISTRICT,70 - 74,OTHER RELATIVE,505,324,181,,98,59,39,,407,265,142,
HYDERABAD,HYDERABAD,DISTRICT,70 - 74,SON/DAUGHTER,14,2,12,,3,1,2,,11,1,10,
HYDERABAD,HYDERABAD,DISTRICT,70 - 74,SON/DAUGHTER IN LAW,10,8,2,,1,1,,,9,7,2,
HYDERABAD,HYDERABAD,DISTRICT,70 - 74,SPOUSE,3182,3126,56,,530,527,3,,2652,2599,53,
HYDERABAD,HYDERABAD,DISTRICT,75 & ABOVE,BROTHER/SISTER,278,157,121,,37,21,16,,241,136,105,
HYDERABAD,HYDERABAD,DISTRICT,75 & ABOVE,BROTHER/SISTER IN LAW,44,40,4,,3,3,,,41,37,4,
HYDERABAD,HYDERABAD,DISTRICT,75 & ABOVE,FATHER/MOTHER,6411,5027,1384,,1037,785,252,,5374,4242,1132,
HYDERABAD,HYDERABAD,DISTRICT,75 & ABOVE,GRANDFATHER/GRANDMOTHER,414,309,105,,104,77,27,,310,232,78,
HYDERABAD,HYDERABAD,DISTRICT,75 & ABOVE,GRANDSON/GRANDDAUGHTER,,,,,,,,,,,,
HYDERABAD,HYDERABAD,DISTRICT,75 & ABOVE,HEAD,8925,1693,7229,3,1178,160,1018,,7747,1533,6211,3
HYDERABAD,HYDERABAD,DISTRICT,75 & ABOVE,NEPHEW/NEICE,3,2,1,,,,,,3,2,1,
HYDERABAD,HYDERABAD,DISTRICT,75 & ABOVE,NON-RELATIVE,92,29,63,,3,3,,,89,26,63,
HYDERABAD,HYDERABAD,DISTRICT,75 & ABOVE,OTHER RELATIVE,524,352,172,,84,51,33,,440,301,139,
HYDERABAD,HYDERABAD,DISTRICT,75 & ABOVE,SON/DAUGHTER,5,2,3,,3,1,2,,2,1,1,
HYDERABAD,HYDERABAD,DISTRICT,75 & ABOVE,SON/DAUGHTER IN LAW,10,6,4,,3,2,1,,7,4,3,
HYDERABAD,HYDERABAD,DISTRICT,75 & ABOVE,SPOUSE,1400,1361,39,,246,236,10,,1154,1125,29,
HYDERABAD,HYDERABAD,DISTRICT,ALL AGES,BROTHER/SISTER,88812,32742,56064,6,14457,5625,8832,,74355,27117,47232,6
HYDERABAD,HYDERABAD,DISTRICT,ALL AGES,BROTHER/SISTER IN LAW,17336,16363,973,,2570,2445,125,,14766,13918,848,
HYDERABAD,HYDERABAD,DISTRICT,ALL AGES,FATHER/MOTHER,38703,32314,6389,,7212,6035,1177,,31491,26279,5212,
HYDERABAD,HYDERABAD,DISTRICT,ALL AGES,GRANDFATHER/GRANDMOTHER,835,570,265,,193,142,51,,642,428,214,
HYDERABAD,HYDERABAD,DISTRICT,ALL AGES,GRANDSON/GRANDDAUGHTER,101632,47778,53854,,11741,5412,6329,,89891,42366,47525,
HYDERABAD,HYDERABAD,DISTRICT,ALL AGES,HEAD,448476,22879,425514,83,75540,2182,73358,,372936,20697,352156,83
HYDERABAD,HYDERABAD,DISTRICT,ALL AGES,NEPHEW/NEICE,46914,20501,26412,1,7218,3145,4073,,39696,17356,22339,1
HYDERABAD,HYDERABAD,DISTRICT,ALL AGES,NON-RELATIVE,21978,4892,17044,42,1006,365,640,1,20972,4527,16404,41
HYDERABAD,HYDERABAD,DISTRICT,ALL AGES,OTHER RELATIVE,40258,17203,23040,15,6530,3104,3425,1,33728,14099,19615,14
HYDERABAD,HYDERABAD,DISTRICT,ALL AGES,SON/DAUGHTER,1191642,516131,675487,24,209711,91601,118105,5,981931,424530,557382,19
HYDERABAD,HYDERABAD,DISTRICT,ALL AGES,SON/DAUGHTER IN LAW,52706,50018,2688,,6124,5717,407,,46582,44301,2281,
HYDERABAD,HYDERABAD,DISTRICT,ALL AGES,SPOUSE,383248,381701,1547,,67859,67663,196,,315389,314038,1351,
JACOBABAD,JACOBABAD,DISTRICT,00 - 04,BROTHER/SISTER,1050,500,550,,645,309,336,,405,191,214,
JACOBABAD,JACOBABAD,DISTRICT,00 - 04,BROTHER/SISTER IN LAW,12,4,8,,7,3,4,,5,1,4,
JACOBABAD,JACOBABAD,DISTRICT,00 - 04,FATHER/MOTHER,,,,,,,,,,,,
JACOBABAD,JACOBABAD,DISTRICT,00 - 04,GRANDFATHER/GRANDMOTHER,,,,,,,,,,,,
JACOBABAD,JACOBABAD,DISTRICT,00 - 04,GRANDSON/GRANDDAUGHTER,9868,4945,4923,,5627,2866,2761,,4241,2079,2162,
JACOBABAD,JACOBABAD,DISTRICT,00 - 04,HEAD,,,,,,,,,,,,
JACOBABAD,JACOBABAD,DISTRICT,00 - 04,NEPHEW/NEICE,6623,2812,3811,,2596,1155,1441,,4027,1657,2370,
JACOBABAD,JACOBABAD,DISTRICT,00 - 04,NON-RELATIVE,2160,711,1449,,129,59,70,,2031,652,1379,
JACOBABAD,JACOBABAD,DISTRICT,00 - 04,OTHER RELATIVE,5236,2274,2962,,1504,701,803,,3732,1573,2159,
JACOBABAD,JACOBABAD,DISTRICT,00 - 04,SON/DAUGHTER,217830,108245,109585,,157959,79084,78875,,59871,29161,30710,
JACOBABAD,JACOBABAD,DISTRICT,00 - 04,SON/DAUGHTER IN LAW,,,,,,,,,,,,
JACOBABAD,JACOBABAD,DISTRICT,00 - 04,SPOUSE,,,,,,,,,,,,
JACOBABAD,JACOBABAD,DISTRICT,05 - 09,BROTHER/SISTER,2281,1047,1234,,1708,770,938,,573,277,296,
JACOBABAD,JACOBABAD,DISTRICT,05 - 09,BROTHER/SISTER IN LAW,19,11,8,,13,9,4,,6,2,4,
JACOBABAD,JACOBABAD,DISTRICT,05 - 09,FATHER/MOTHER,,,,,,,,,,,,
JACOBABAD,JACOBABAD,DISTRICT,05 - 09,GRANDFATHER/GRANDMOTHER,,,,,,,,,,,,
JACOBABAD,JACOBABAD,DISTRICT,05 - 09,GRANDSON/GRANDDAUGHTER,4883,2325,2558,,2862,1326,1536,,2021,999,1022,
JACOBABAD,JACOBABAD,DISTRICT,05 - 09,HEAD,,,,,,,,,,,,
JACOBABAD,JACOBABAD,DISTRICT,05 - 09,NEPHEW/NEICE,3778,1787,1991,,2211,1053,1158,,1567,734,833,
JACOBABAD,JACOBABAD,DISTRICT,05 - 09,NON-RELATIVE,414,116,298,,184,76,108,,230,40,190,
JACOBABAD,JACOBABAD,DISTRICT,05 - 09,OTHER RELATIVE,2696,1121,1575,,1854,773,1081,,842,348,494,
JACOBABAD,JACOBABAD,DISTRICT,05 - 09,SON/DAUGHTER,189993,93972,96021,,139474,68600,70874,,50519,25372,25147,
JACOBABAD,JACOBABAD,DISTRICT,05 - 09,SON/DAUGHTER IN LAW,,,,,,,,,,,,
JACOBABAD,JACOBABAD,DISTRICT,05 - 09,SPOUSE,,,,,,,,,,,,
JACOBABAD,JACOBABAD,DISTRICT,10 - 14,BROTHER/SISTER,4911,2487,2424,,3456,1713,1743,,1455,774,681,
JACOBABAD,JACOBABAD,DISTRICT,10 - 14,BROTHER/SISTER IN LAW,67,36,31,,38,27,11,,29,9,20,
JACOBABAD,JACOBABAD,DISTRICT,10 - 14,FATHER/MOTHER,,,,,,,,,,,,
JACOBABAD,JACOBABAD,DISTRICT,10 - 14,GRANDFATHER/GRANDMOTHER,,,,,,,,,,,,
JACOBABAD,JACOBABAD,DISTRICT,10 - 14,GRANDSON/GRANDDAUGHTER,2212,1075,1137,,1319,630,689,,893,445,448,
JACOBABAD,JACOBABAD,DISTRICT,10 - 14,HEAD,306,6,300,,265,4,261,,41,2,39,
JACOBABAD,JACOBABAD,DISTRICT,10 - 14,NEPHEW/NEICE,2681,1247,1434,,1551,724,827,,1130,523,607,
JACOBABAD,JACOBABAD,DISTRICT,10 - 14,NON-RELATIVE,1202,238,964,,320,110,210,,882,128,754,
JACOBABAD,JACOBABAD,DISTRICT,10 - 14,OTHER RELATIVE,3231,1306,1924,1,2422,974,1447,1,809,332,477,
JACOBABAD,JACOBABAD,DISTRICT,10 - 14,SON/DAUGHTER,142308,70305,71998,5,101651,49515,52135,1,40657,20790,19863,4
JACOBABAD,JACOBABAD,DISTRICT,10 - 14,SON/DAUGHTER IN LAW,,,,,,,,,,,,
JACOBABAD,JACOBABAD,DISTRICT,10 - 14,SPOUSE,,,,,,,,,,,,
JACOBABAD,JACOBABAD,DISTRICT,15 - 19,BROTHER/SISTER,6174,2683,3490,1,3683,1511,2172,,2491,1172,1318,1
JACOBABAD,JACOBABAD,DISTRICT,15 - 19,BROTHER/SISTER IN LAW,389,312,77,,226,191,35,,163,121,42,
JACOBABAD,JACOBABAD,DISTRICT,15 - 19,FATHER/MOTHER,,,,,,,,,,,,
JACOBABAD,JACOBABAD,DISTRICT,15 - 19,GRANDFATHER/GRANDMOTHER,,,,,,,,,,,,
JACOBABAD,JACOBABAD,DISTRICT,15 - 19,GRANDSON/GRANDDAUGHTER,1062,439,623,,612,244,368,,450,195,255,
JACOBABAD,JACOBABAD,DISTRICT,15 - 19,HEAD,7829,30,7797,2,6632,26,6605,1,1197,4,1192,1
JACOBABAD,JACOBABAD,DISTRICT,15 - 19,NEPHEW/NEICE,1684,698,986,,919,369,550,,765,329,436,
JACOBABAD,JACOBABAD,DISTRICT,15 - 19,NON-RELATIVE,570,123,438,9,211,72,139,,359,51,299,9
JACOBABAD,JACOBABAD,DISTRICT,15 - 19,OTHER RELATIVE,3261,1242,2016,3,2255,837,1418,,1006,405,598,3
JACOBABAD,JACOBABAD,DISTRICT,15 - 19,SON/DAUGHTER,88329,39793,48528,8,58013,25344,32666,3,30316,14449,15862,5
JACOBABAD,JACOBABAD,DISTRICT,15 - 19,SON/DAUGHTER IN LAW,1711,1470,241,,1274,1061,213,,437,409,28,
JACOBABAD,JACOBABAD,DISTRICT,15 - 19,SPOUSE,13797,13785,12,,11148,11141,7,,2649,2644,5,
JACOBABAD,JACOBABAD,DISTRICT,20 - 24,BROTHER/SISTER,3491,1271,2219,1,1727,569,1158,,1764,702,1061,1
JACOBABAD,JACOBABAD,DISTRICT,20 - 24,BROTHER/SISTER IN LAW,594,539,55,,349,322,27,,245,217,28,
JACOBABAD,JACOBABAD,DISTRICT,20 - 24,FATHER/MOTHER,,,,,,,,,,,,
JACOBABAD,JACOBABAD,DISTRICT,20 - 24,GRANDFATHER/GRANDMOTHER,,,,,,,,,,,,
JACOBABAD,JACOBABAD,DISTRICT,20 - 24,GRANDSON/GRANDDAUGHTER,258,87,171,,133,44,89,,125,43,82,
JACOBABAD,JACOBABAD,DISTRICT,20 - 24,HEAD,19859,100,19750,9,15688,71,15612,5,4171,29,4138,4
JACOBABAD,JACOBABAD,DISTRICT,20 - 24,NEPHEW/NEICE,534,176,358,,261,82,179,,273,94,179,
JACOBABAD,JACOBABAD,DISTRICT,20 - 24,NON-RELATIVE,254,40,208,6,131,13,118,,123,27,90,6
JACOBABAD,JACOBABAD,DISTRICT,20 - 24,OTHER RELATIVE,1444,626,817,1,778,332,446,,666,294,371,1
JACOBABAD,JACOBABAD,DISTRICT,20 - 24,SON/DAUGHTER,26569,9545,17024,,14619,4920,9699,,11950,4625,7325,
JACOBABAD,JACOBABAD,DISTRICT,20 - 24,SON/DAUGHTER IN LAW,2211,2063,148,,1339,1253,86,,872,810,62,
JACOBABAD,JACOBABAD,DISTRICT,20 - 24,SPOUSE,27522,27483,39,,20922,20893,29,,6600,6590,10,
JACOBABAD,JACOBABAD,DISTRICT,25 - 29,BROTHER/SISTER,2472,823,1648,1,1074,271,803,,1398,552,845,1
JACOBABAD,JACOBABAD,DISTRICT,25 - 29,BROTHER/SISTER IN LAW,615,572,43,,322,307,15,,293,265,28,
JACOBABAD,JACOBABAD,DISTRICT,25 - 29,FATHER/MOTHER,4,4,,,2,2,,,2,2,,
JACOBABAD,JACOBABAD,DISTRICT,25 - 29,GRANDFATHER/GRANDMOTHER,,,,,,,,,,,,
JACOBABAD,JACOBABAD,DISTRICT,25 - 29,GRANDSON/GRANDDAUGHTER,101,38,63,,60,24,36,,41,14,27,
JACOBABAD,JACOBABAD,DISTRICT,25 - 29,HEAD,23779,138,23636,5,17244,111,17132,1,6535,27,6504,4
JACOBABAD,JACOBABAD,DISTRICT,25 - 29,NEPHEW/NEICE,263,92,171,,115,35,80,,148,57,91,
JACOBABAD,JACOBABAD,DISTRICT,25 - 29,NON-RELATIVE,247,41,192,14,121,16,104,1,126,25,88,13
JACOBABAD,JACOBABAD,DISTRICT,25 - 29,OTHER RELATIVE,954,424,529,1,457,211,246,,497,213,283,1
JACOBABAD,JACOBABAD,DISTRICT,25 - 29,SON/DAUGHTER,10080,3587,6492,1,4783,1591,3191,1,5297,1996,3301,
JACOBABAD,JACOBABAD,DISTRICT,25 - 29,SON/DAUGHTER IN LAW,1515,1413,102,,783,730,53,,732,683,49,
JACOBABAD,JACOBABAD,DISTRICT,25 - 29,SPOUSE,25840,25790,50,,18277,18235,42,,7563,7555,8,
JACOBABAD,JACOBABAD,DISTRICT,30 - 34,BROTHER/SISTER,1690,549,1141,,765,213,552,,925,336,589,
JACOBABAD,JACOBABAD,DISTRICT,30 - 34,BROTHER/SISTER IN LAW,545,512,33,,284,267,17,,261,245,16,
JACOBABAD,JACOBABAD,DISTRICT,30 - 34,FATHER/MOTHER,27,23,4,,14,11,3,,13,12,1,
JACOBABAD,JACOBABAD,DISTRICT,30 - 34,GRANDFATHER/GRANDMOTHER,,,,,,,,,,,,
JACOBABAD,JACOBABAD,DISTRICT,30 - 34,GRANDSON/GRANDDAUGHTER,34,14,20,,19,8,11,,15,6,9,
JACOBABAD,JACOBABAD,DISTRICT,30 - 34,HEAD,24320,237,24079,4,16946,188,16756,2,7374,49,7323,2
JACOBABAD,JACOBABAD,DISTRICT,30 - 34,NEPHEW/NEICE,126,42,84,,70,24,46,,56,18,38,
JACOBABAD,JACOBABAD,DISTRICT,30 - 34,NON-RELATIVE,223,48,171,4,102,14,87,1,121,34,84,3
JACOBABAD,JACOBABAD,DISTRICT,30 - 34,OTHER RELATIVE,797,362,435,,426,211,215,,371,151,220,
JACOBABAD,JACOBABAD,DISTRICT,30 - 34,SON/DAUGHTER,3930,1316,2613,1,1785,573,1211,1,2145,743,1402,
JACOBABAD,JACOBABAD,DISTRICT,30 - 34,SON/DAUGHTER IN LAW,908,829,79,,411,372,39,,497,457,40,
JACOBABAD,JACOBABAD,DISTRICT,30 - 34,SPOUSE,26591,26543,48,,18535,18499,36,,8056,8044,12,
JACOBABAD,JACOBABAD,DISTRICT,35 - 39,BROTHER/SISTER,1232,366,865,1,583,169,414,,649,197,451,1
JACOBABAD,JACOBABAD,DISTRICT,35 - 39,BROTHER/SISTER IN LAW,427,397,30,,203,193,10,,224,204,20,
JACOBABAD,JACOBABAD,DISTRICT,35 - 39,FATHER/MOTHER,132,118,14,,81,69,12,,51,49,2,
JACOBABAD,JACOBABAD,DISTRICT,35 - 39,GRANDFATHER/GRANDMOTHER,,,,,,,,,,,,
JACOBABAD,JACOBABAD,DISTRICT,35 - 39,GRANDSON/GRANDDAUGHTER,13,6,7,,5,3,2,,8,3,5,
JACOBABAD,JACOBABAD,DISTRICT,35 - 39,HEAD,26191,409,25777,5,17798,290,17505,3,8393,119,8272,2
JACOBABAD,JACOBABAD,DISTRICT,35 - 39,NEPHEW/NEICE,72,18,54,,36,9,27,,36,9,27,
JACOBABAD,JACOBABAD,DISTRICT,35 - 39,NON-RELATIVE,259,62,194,3,84,13,71,,175,49,123,3
JACOBABAD,JACOBABAD,DISTRICT,35 - 39,OTHER RELATIVE,638,273,365,,355,165,190,,283,108,175,
JACOBABAD,JACOBABAD,DISTRICT,35 - 39,SON/DAUGHTER,1951,567,1383,1,862,268,594,,1089,299,789,1
JACOBABAD,JACOBABAD,DISTRICT,35 - 39,SON/DAUGHTER IN LAW,522,470,52,,240,212,28,,282,258,24,
JACOBABAD,JACOBABAD,DISTRICT,35 - 39,SPOUSE,25715,25660,55,,17720,17676,44,,7995,7984,11,
JACOBABAD,JACOBABAD,DISTRICT,40 - 44,BROTHER/SISTER,1040,323,717,,533,140,393,,507,183,324,
JACOBABAD,JACOBABAD,DISTRICT,40 - 44,BROTHER/SISTER IN LAW,285,276,9,,154,151,3,,131,125,6,
JACOBABAD,JACOBABAD,DISTRICT,40 - 44,FATHER/MOTHER,413,377,36,,259,232,27,,154,145,9,
JACOBABAD,JACOBABAD,DISTRICT,40 - 44,GRANDFATHER/GRANDMOTHER,,,,,,,,,,,,
JACOBABAD,JACOBABAD,DISTRICT,40 - 44,GRANDSON/GRANDDAUGHTER,11,6,5,,7,2,5,,4,4,,
JACOBABAD,JACOBABAD,DISTRICT,40 - 44,HEAD,25429,638,24789,2,17860,468,17392,,7569,170,7397,2
JACOBABAD,JACOBABAD,DISTRICT,40 - 44,NEPHEW/NEICE,44,8,36,,17,1,16,,27,7,20,
JACOBABAD,JACOBABAD,DISTRICT,40 - 44,NON-RELATIVE,109,21,87,1,50,6,44,,59,15,43,1
JACOBABAD,JACOBABAD,DISTRICT,40 - 44,OTHER RELATIVE,506,245,260,1,336,157,178,1,170,88,82,
JACOBABAD,JACOBABAD,DISTRICT,40 - 44,SON/DAUGHTER,829,225,604,,387,120,267,,442,105,337,
JACOBABAD,JACOBABAD,DISTRICT,40 - 44,SON/DAUGHTER IN LAW,279,241,38,,127,105,22,,152,136,16,
JACOBABAD,JACOBABAD,DISTRICT,40 - 44,SPOUSE,22333,22279,54,,15654,15617,37,,6679,6662,17,
JACOBABAD,JACOBABAD,DISTRICT,45 - 49,BROTHER/SISTER,674,214,460,,357,104,253,,317,110,207,
JACOBABAD,JACOBABAD,DISTRICT,45 - 49,BROTHER/SISTER IN LAW,200,181,19,,95,86,9,,105,95,10,
JACOBABAD,JACOBABAD,DISTRICT,45 - 49,FATHER/MOTHER,956,831,125,,581,494,87,,375,337,38,
JACOBABAD,JACOBABAD,DISTRICT,45 - 49,GRANDFATHER/GRANDMOTHER,6,3,3,,4,2,2,,2,1,1,
JACOBABAD,JACOBABAD,DISTRICT,45 - 49,GRANDSON/GRANDDAUGHTER,,,,,,,,,,,,
JACOBABAD,JACOBABAD,DISTRICT,45 - 49,HEAD,18875,711,18159,5,12803,513,12289,1,6072,198,5870,4
JACOBABAD,JACOBABAD,DISTRICT,45 - 49,NEPHEW/NEICE,20,8,12,,11,3,8,,9,5,4,
JACOBABAD,JACOBABAD,DISTRICT,45 - 49,NON-RELATIVE,68,6,57,5,42,3,38,1,26,3,19,4
JACOBABAD,JACOBABAD,DISTRICT,45 - 49,OTHER RELATIVE,378,180,198,,219,95,124,,159,85,74,
JACOBABAD,JACOBABAD,DISTRICT,45 - 49,SON/DAUGHTER,391,143,248,,194,77,117,,197,66,131,
JACOBABAD,JACOBABAD,DISTRICT,45 - 49,SON/DAUGHTER IN LAW,137,105,32,,71,48,23,,66,57,9,
JACOBABAD,JACOBABAD,DISTRICT,45 - 49,SPOUSE,15440,15399,41,,10633,10612,21,,4807,4787,20,
JACOBABAD,JACOBABAD,DISTRICT,50 - 54,BROTHER/SISTER,435,160,275,,234,74,160,,201,86,115,
JACOBABAD,JACOBABAD,DISTRICT,50 - 54,BROTHER/SISTER IN LAW,85,85,,,52,52,,,33,33,,
JACOBABAD,JACOBABAD,DISTRICT,50 - 54,FATHER/MOTHER,1517,1344,173,,864,760,104,,653,584,69,
JACOBABAD,JACOBABAD,DISTRICT,50 - 54,GRANDFATHER/GRANDMOTHER,24,16,8,,15,9,6,,9,7,2,
JACOBABAD,JACOBABAD,DISTRICT,50 - 54,GRANDSON/GRANDDAUGHTER,2,2,,,1,1,,,1,1,,
JACOBABAD,JACOBABAD,DISTRICT,50 - 54,HEAD,15500,974,14524,2,10380,697,9682,1,5120,277,4842,1
JACOBABAD,JACOBABAD,DISTRICT,50 - 54,NEPHEW/NEICE,13,5,8,,6,3,3,,7,2,5,
JACOBABAD,JACOBABAD,DISTRICT,50 - 54,NON-RELATIVE,49,21,28,,30,10,20,,19,11,8,
JACOBABAD,JACOBABAD,DISTRICT,50 - 54,OTHER RELATIVE,331,204,127,,197,120,77,,134,84,50,
JACOBABAD,JACOBABAD,DISTRICT,50 - 54,SON/DAUGHTER,149,48,101,,72,24,48,,77,24,53,
JACOBABAD,JACOBABAD,DISTRICT,50 - 54,SON/DAUGHTER IN LAW,40,37,3,,22,19,3,,18,18,,
JACOBABAD,JACOBABAD,DISTRICT,50 - 54,SPOUSE,12123,12090,33,,8402,8378,24,,3721,3712,9,
JACOBABAD,JACOBABAD,DISTRICT,55 - 59,BROTHER/SISTER,279,99,180,,159,49,110,,120,50,70,
