name_admin_unit,part_of_district,admin_unit,age_group,nationality,overall_all_sexes,rural_all_sexes,urban_all_sexes,overall_female,rural_female,urban_female,overall_male,rural_male,urban_male,overall_tgend,rural_tgend,urban_tgend
KILLA SAIFULLAH,KILLA SAIFULLAH,DISTRICT,60 - 64,BENGALI,,,,,,,,,,,,
KILLA SAIFULLAH,KILLA SAIFULLAH,DISTRICT,60 - 64,CHINESE,,,,,,,,,,,,
KILLA SAIFULLAH,KILLA SAIFULLAH,DISTRICT,60 - 64,OTHERS,10,9,1,5,4,1,5,5,,,,
KILLA SAIFULLAH,KILLA SAIFULLAH,DISTRICT,60 - 64,PAKISTANI,4195,3466,729,1807,1493,314,2388,1973,415,,,
KILLA SAIFULLAH,KILLA SAIFULLAH,DISTRICT,65 - 69,AFGHANI,201,152,49,72,55,17,129,97,32,,,
KILLA SAIFULLAH,KILLA SAIFULLAH,DISTRICT,65 - 69,BENGALI,,,,,,,,,,,,
KILLA SAIFULLAH,KILLA SAIFULLAH,DISTRICT,65 - 69,CHINESE,,,,,,,,,,,,
KILLA SAIFULLAH,KILLA SAIFULLAH,DISTRICT,65 - 69,OTHERS,4,4,,2,2,,2,2,,,,
KILLA SAIFULLAH,KILLA SAIFULLAH,DISTRICT,65 - 69,PAKISTANI,2913,2450,463,1301,1074,227,1612,1376,236,,,
KILLA SAIFULLAH,KILLA SAIFULLAH,DISTRICT,70 - 74,AFGHANI,126,99,27,51,38,13,75,61,14,,,
KILLA SAIFULLAH,KILLA SAIFULLAH,DISTRICT,70 - 74,BENGALI,,,,,,,,,,,,
KILLA SAIFULLAH,KILLA SAIFULLAH,DISTRICT,70 - 74,CHINESE,,,,,,,,,,,,
KILLA SAIFULLAH,KILLA SAIFULLAH,DISTRICT,70 - 74,OTHERS,5,5,,2,2,,3,3,,,,
KILLA SAIFULLAH,KILLA SAIFULLAH,DISTRICT,70 - 74,PAKISTANI,2356,1994,362,1032,883,149,1324,1111,213,,,
KILLA SAIFULLAH,KILLA SAIFULLAH,DISTRICT,75 & ABOVE,AFGHANI,139,109,30,40,34,6,99,75,24,,,
KILLA SAIFULLAH,KILLA SAIFULLAH,DISTRICT,75 & ABOVE,BENGALI,,,,,,,,,,,,
KILLA SAIFULLAH,KILLA SAIFULLAH,DISTRICT,75 & ABOVE,CHINESE,,,,,,,,,,,,
KILLA SAIFULLAH,KILLA SAIFULLAH,DISTRICT,75 & ABOVE,OTHERS,5,5,,2,2,,3,3,,,,
KILLA SAIFULLAH,KILLA SAIFULLAH,DISTRICT,75 & ABOVE,PAKISTANI,2655,2311,344,978,838,140,1677,1473,204,,,
KILLA SAIFULLAH,KILLA SAIFULLAH,DISTRICT,ALL AGES,AFGHANI,29297,22995,6302,13691,10729,2962,15606,12266,3340,,,
KILLA SAIFULLAH,KILLA SAIFULLAH,DISTRICT,ALL AGES,BENGALI,2,,2,1,,1,1,,1,,,
KILLA SAIFULLAH,KILLA SAIFULLAH,DISTRICT,ALL AGES,CHINESE,1,1,,,,,1,1,,,,
KILLA SAIFULLAH,KILLA SAIFULLAH,DISTRICT,ALL AGES,OTHERS,477,438,39,230,212,18,247,226,21,,,
KILLA SAIFULLAH,KILLA SAIFULLAH,DISTRICT,ALL AGES,PAKISTANI,350423,292591,57832,167203,138636,28567,183219,153954,29265,1,1,
KOHLU,KOHLU,DISTRICT,00 - 04,AFGHANI,10,10,,,,,10,10,,,,
KOHLU,KOHLU,DISTRICT,00 - 04,BENGALI,1,1,,,,,1,1,,,,
KOHLU,KOHLU,DISTRICT,00 - 04,CHINESE,3,3,,2,2,,1,1,,,,
KOHLU,KOHLU,DISTRICT,00 - 04,OTHERS,36,32,4,21,18,3,15,14,1,,,
KOHLU,KOHLU,DISTRICT,00 - 04,PAKISTANI,49191,45555,3636,23917,22024,1893,25274,23531,1743,,,
KOHLU,KOHLU,DISTRICT,05 - 09,AFGHANI,19,18,1,8,7,1,11,11,,,,
KOHLU,KOHLU,DISTRICT,05 - 09,BENGALI,,,,,,,,,,,,
KOHLU,KOHLU,DISTRICT,05 - 09,CHINESE,2,2,,1,1,,1,1,,,,
KOHLU,KOHLU,DISTRICT,05 - 09,OTHERS,34,31,3,12,11,1,22,20,2,,,
KOHLU,KOHLU,DISTRICT,05 - 09,PAKISTANI,47382,44110,3272,22826,21075,1751,24556,23035,1521,,,
KOHLU,KOHLU,DISTRICT,10 - 14,AFGHANI,19,19,,7,7,,12,12,,,,
KOHLU,KOHLU,DISTRICT,10 - 14,BENGALI,1,1,,1,1,,,,,,,
KOHLU,KOHLU,DISTRICT,10 - 14,CHINESE,8,7,1,2,2,,6,5,1,,,
KOHLU,KOHLU,DISTRICT,10 - 14,OTHERS,32,31,1,13,12,1,19,19,,,,
KOHLU,KOHLU,DISTRICT,10 - 14,PAKISTANI,37679,35007,2672,17844,16413,1431,19832,18591,1241,3,3,
KOHLU,KOHLU,DISTRICT,15 - 19,AFGHANI,17,16,1,8,7,1,9,9,,,,
KOHLU,KOHLU,DISTRICT,15 - 19,BENGALI,2,2,,1,1,,1,1,,,,
KOHLU,KOHLU,DISTRICT,15 - 19,CHINESE,2,2,,2,2,,,,,,,
KOHLU,KOHLU,DISTRICT,15 - 19,OTHERS,40,39,1,15,14,1,24,24,,1,1,
KOHLU,KOHLU,DISTRICT,15 - 19,PAKISTANI,28225,26205,2020,13160,12070,1090,15061,14131,930,4,4,
KOHLU,KOHLU,DISTRICT,20 - 24,AFGHANI,14,13,1,5,4,1,9,9,,,,
KOHLU,KOHLU,DISTRICT,20 - 24,BENGALI,,,,,,,,,,,,
KOHLU,KOHLU,DISTRICT,20 - 24,CHINESE,1,1,,,,,1,1,,,,
KOHLU,KOHLU,DISTRICT,20 - 24,OTHERS,52,50,2,25,24,1,27,26,1,,,
KOHLU,KOHLU,DISTRICT,20 - 24,PAKISTANI,21150,19528,1622,10403,9493,910,10746,10034,712,1,1,
KOHLU,KOHLU,DISTRICT,25 - 29,AFGHANI,9,9,,3,3,,6,6,,,,
KOHLU,KOHLU,DISTRICT,25 - 29,BENGALI,1,1,,,,,1,1,,,,
KOHLU,KOHLU,DISTRICT,25 - 29,CHINESE,2,2,,,,,2,2,,,,
KOHLU,KOHLU,DISTRICT,25 - 29,OTHERS,39,36,3,20,18,2,19,18,1,,,
KOHLU,KOHLU,DISTRICT,25 - 29,PAKISTANI,15366,14203,1163,7566,6941,625,7794,7256,538,6,6,
KOHLU,KOHLU,DISTRICT,30 - 34,AFGHANI,15,13,2,11,9,2,4,4,,,,
KOHLU,KOHLU,DISTRICT,30 - 34,BENGALI,2,2,,1,1,,1,1,,,,
KOHLU,KOHLU,DISTRICT,30 - 34,CHINESE,1,1,,,,,1,1,,,,
KOHLU,KOHLU,DISTRICT,30 - 34,OTHERS,39,39,,16,16,,23,23,,,,
KOHLU,KOHLU,DISTRICT,30 - 34,PAKISTANI,12788,11763,1025,6507,5990,517,6281,5773,508,,,
KOHLU,KOHLU,DISTRICT,35 - 39,AFGHANI,11,11,,6,6,,5,5,,,,
KOHLU,KOHLU,DISTRICT,35 - 39,BENGALI,,,,,,,,,,,,
KOHLU,KOHLU,DISTRICT,35 - 39,CHINESE,,,,,,,,,,,,
KOHLU,KOHLU,DISTRICT,35 - 39,OTHERS,36,34,2,12,10,2,24,24,,,,
KOHLU,KOHLU,DISTRICT,35 - 39,PAKISTANI,11233,10418,815,5419,5015,404,5814,5403,411,,,
KOHLU,KOHLU,DISTRICT,40 - 44,AFGHANI,9,8,1,5,5,,4,3,1,,,
KOHLU,KOHLU,DISTRICT,40 - 44,BENGALI,,,,,,,,,,,,
KOHLU,KOHLU,DISTRICT,40 - 44,CHINESE,,,,,,,,,,,,
KOHLU,KOHLU,DISTRICT,40 - 44,OTHERS,25,24,1,10,9,1,15,15,,,,
KOHLU,KOHLU,DISTRICT,40 - 44,PAKISTANI,9990,9199,791,4817,4458,359,5172,4740,432,1,1,
KOHLU,KOHLU,DISTRICT,45 - 49,AFGHANI,5,5,,3,3,,2,2,,,,
KOHLU,KOHLU,DISTRICT,45 - 49,BENGALI,,,,,,,,,,,,
KOHLU,KOHLU,DISTRICT,45 - 49,CHINESE,,,,,,,,,,,,
KOHLU,KOHLU,DISTRICT,45 - 49,OTHERS,17,15,2,7,5,2,10,10,,,,
KOHLU,KOHLU,DISTRICT,45 - 49,PAKISTANI,7662,7180,482,3592,3363,229,4070,3817,253,,,
KOHLU,KOHLU,DISTRICT,50 - 54,AFGHANI,1,1,,,,,1,1,,,,
KOHLU,KOHLU,DISTRICT,50 - 54,BENGALI,,,,,,,,,,,,
KOHLU,KOHLU,DISTRICT,50 - 54,CHINESE,1,1,,,,,1,1,,,,
KOHLU,KOHLU,DISTRICT,50 - 54,OTHERS,13,12,1,5,4,1,8,8,,,,
KOHLU,KOHLU,DISTRICT,50 - 54,PAKISTANI,5788,5363,425,2527,2313,214,3261,3050,211,,,
KOHLU,KOHLU,DISTRICT,55 - 59,AFGHANI,4,4,,4,4,,,,,,,
KOHLU,KOHLU,DISTRICT,55 - 59,BENGALI,,,,,,,,,,,,
KOHLU,KOHLU,DISTRICT,55 - 59,CHINESE,,,,,,,,,,,,
KOHLU,KOHLU,DISTRICT,55 - 59,OTHERS,14,14,,7,7,,7,7,,,,
KOHLU,KOHLU,DISTRICT,55 - 59,PAKISTANI,4279,3955,324,1753,1619,134,2526,2336,190,,,
KOHLU,KOHLU,DISTRICT,60 - 64,AFGHANI,2,1,1,,,,2,1,1,,,
KOHLU,KOHLU,DISTRICT,60 - 64,BENGALI,,,,,,,,,,,,
KOHLU,KOHLU,DISTRICT,60 - 64,CHINESE,1,1,,,,,1,1,,,,
KOHLU,KOHLU,DISTRICT,60 - 64,OTHERS,10,10,,4,4,,6,6,,,,
KOHLU,KOHLU,DISTRICT,60 - 64,PAKISTANI,3588,3314,274,1379,1240,139,2209,2074,135,,,
KOHLU,KOHLU,DISTRICT,65 - 69,AFGHANI,3,2,1,1,,1,2,2,,,,
KOHLU,KOHLU,DISTRICT,65 - 69,BENGALI,,,,,,,,,,,,
KOHLU,KOHLU,DISTRICT,65 - 69,CHINESE,,,,,,,,,,,,
KOHLU,KOHLU,DISTRICT,65 - 69,OTHERS,4,4,,,,,4,4,,,,
KOHLU,KOHLU,DISTRICT,65 - 69,PAKISTANI,2070,1888,182,764,679,85,1306,1209,97,,,
KOHLU,KOHLU,DISTRICT,70 - 74,AFGHANI,1,1,,1,1,,,,,,,
KOHLU,KOHLU,DISTRICT,70 - 74,BENGALI,,,,,,,,,,,,
KOHLU,KOHLU,DISTRICT,70 - 74,CHINESE,,,,,,,,,,,,
KOHLU,KOHLU,DISTRICT,70 - 74,OTHERS,3,3,,2,2,,1,1,,,,
KOHLU,KOHLU,DISTRICT,70 - 74,PAKISTANI,1440,1296,144,603,532,71,837,764,73,,,
KOHLU,KOHLU,DISTRICT,75 & ABOVE,AFGHANI,1,1,,,,,1,1,,,,
KOHLU,KOHLU,DISTRICT,75 & ABOVE,BENGALI,,,,,,,,,,,,
KOHLU,KOHLU,DISTRICT,75 & ABOVE,CHINESE,,,,,,,,,,,,
KOHLU,KOHLU,DISTRICT,75 & ABOVE,OTHERS,7,7,,2,2,,5,5,,,,
KOHLU,KOHLU,DISTRICT,75 & ABOVE,PAKISTANI,1820,1718,102,641,593,48,1179,1125,54,,,
KOHLU,KOHLU,DISTRICT,ALL AGES,AFGHANI,140,132,8,62,56,6,78,76,2,,,
KOHLU,KOHLU,DISTRICT,ALL AGES,BENGALI,7,7,,3,3,,4,4,,,,
KOHLU,KOHLU,DISTRICT,ALL AGES,CHINESE,21,20,1,7,7,,14,13,1,,,
KOHLU,KOHLU,DISTRICT,ALL AGES,OTHERS,401,381,20,171,156,15,229,224,5,1,1,
KOHLU,KOHLU,DISTRICT,ALL AGES,PAKISTANI,259651,240702,18949,123718,113818,9900,135918,126869,9049,15,15,
LASBELA,LASBELA,DISTRICT,00 - 04,AFGHANI,147,13,134,73,7,66,74,6,68,,,
LASBELA,LASBELA,DISTRICT,00 - 04,BENGALI,8,1,7,5,,5,3,1,2,,,
LASBELA,LASBELA,DISTRICT,00 - 04,CHINESE,,,,,,,,,,,,
LASBELA,LASBELA,DISTRICT,00 - 04,OTHERS,66,18,48,37,12,25,29,6,23,,,
LASBELA,LASBELA,DISTRICT,00 - 04,PAKISTANI,105186,58478,46708,52097,29118,22979,53089,29360,23729,,,
LASBELA,LASBELA,DISTRICT,05 - 09,AFGHANI,134,13,121,68,5,63,66,8,58,,,
LASBELA,LASBELA,DISTRICT,05 - 09,BENGALI,6,,6,3,,3,3,,3,,,
LASBELA,LASBELA,DISTRICT,05 - 09,CHINESE,,,,,,,,,,,,
LASBELA,LASBELA,DISTRICT,05 - 09,OTHERS,85,23,62,40,9,31,45,14,31,,,
LASBELA,LASBELA,DISTRICT,05 - 09,PAKISTANI,103406,55347,48059,51047,27304,23743,52359,28043,24316,,,
LASBELA,LASBELA,DISTRICT,10 - 14,AFGHANI,109,10,99,47,4,43,62,6,56,,,
LASBELA,LASBELA,DISTRICT,10 - 14,BENGALI,5,,5,2,,2,3,,3,,,
LASBELA,LASBELA,DISTRICT,10 - 14,CHINESE,1,,1,,,,1,,1,,,
LASBELA,LASBELA,DISTRICT,10 - 14,OTHERS,55,16,39,25,6,19,30,10,20,,,
LASBELA,LASBELA,DISTRICT,10 - 14,PAKISTANI,89205,46652,42553,43628,22869,20759,45572,23778,21794,5,5,
LASBELA,LASBELA,DISTRICT,15 - 19,AFGHANI,72,12,60,31,5,26,41,7,34,,,
LASBELA,LASBELA,DISTRICT,15 - 19,BENGALI,1,,1,1,,1,,,,,,
LASBELA,LASBELA,DISTRICT,15 - 19,CHINESE,,,,,,,,,,,,
LASBELA,LASBELA,DISTRICT,15 - 19,OTHERS,52,13,39,31,8,23,21,5,16,,,
LASBELA,LASBELA,DISTRICT,15 - 19,PAKISTANI,69199,33940,35259,33160,16216,16944,36037,17722,18315,2,2,
LASBELA,LASBELA,DISTRICT,20 - 24,AFGHANI,94,13,81,44,5,39,50,8,42,,,
LASBELA,LASBELA,DISTRICT,20 - 24,BENGALI,8,2,6,6,1,5,2,1,1,,,
LASBELA,LASBELA,DISTRICT,20 - 24,CHINESE,,,,,,,,,,,,
LASBELA,LASBELA,DISTRICT,20 - 24,OTHERS,73,21,52,43,11,32,30,10,20,,,
LASBELA,LASBELA,DISTRICT,20 - 24,PAKISTANI,59038,27685,31353,29290,13955,15335,29745,13729,16016,3,1,2
LASBELA,LASBELA,DISTRICT,25 - 29,AFGHANI,81,18,63,41,6,35,40,12,28,,,
LASBELA,LASBELA,DISTRICT,25 - 29,BENGALI,4,1,3,,,,4,1,3,,,
LASBELA,LASBELA,DISTRICT,25 - 29,CHINESE,1,1,,1,1,,,,,,,
LASBELA,LASBELA,DISTRICT,25 - 29,OTHERS,42,17,25,29,11,18,13,6,7,,,
LASBELA,LASBELA,DISTRICT,25 - 29,PAKISTANI,48250,23369,24881,23860,11371,12489,24388,11997,12391,2,1,1
LASBELA,LASBELA,DISTRICT,30 - 34,AFGHANI,55,11,44,24,6,18,31,5,26,,,
LASBELA,LASBELA,DISTRICT,30 - 34,BENGALI,7,,7,4,,4,3,,3,,,
LASBELA,LASBELA,DISTRICT,30 - 34,CHINESE,,,,,,,,,,,,
LASBELA,LASBELA,DISTRICT,30 - 34,OTHERS,48,17,31,24,10,14,24,7,17,,,
LASBELA,LASBELA,DISTRICT,30 - 34,PAKISTANI,42152,20578,21574,21490,10604,10886,20662,9974,10688,,,
LASBELA,LASBELA,DISTRICT,35 - 39,AFGHANI,40,8,32,19,7,12,21,1,20,,,
LASBELA,LASBELA,DISTRICT,35 - 39,BENGALI,3,,3,1,,1,2,,2,,,
LASBELA,LASBELA,DISTRICT,35 - 39,CHINESE,,,,,,,,,,,,
LASBELA,LASBELA,DISTRICT,35 - 39,OTHERS,51,12,39,24,7,17,27,5,22,,,
LASBELA,LASBELA,DISTRICT,35 - 39,PAKISTANI,37170,17878,19292,17955,8802,9153,19214,9076,10138,1,,1
LASBELA,LASBELA,DISTRICT,40 - 44,AFGHANI,32,6,26,15,3,12,17,3,14,,,
LASBELA,LASBELA,DISTRICT,40 - 44,BENGALI,,,,,,,,,,,,
LASBELA,LASBELA,DISTRICT,40 - 44,CHINESE,,,,,,,,,,,,
LASBELA,LASBELA,DISTRICT,40 - 44,OTHERS,36,22,14,15,11,4,21,11,10,,,
LASBELA,LASBELA,DISTRICT,40 - 44,PAKISTANI,34042,17198,16844,16084,8233,7851,17957,8965,8992,1,,1
LASBELA,LASBELA,DISTRICT,45 - 49,AFGHANI,21,8,13,7,4,3,14,4,10,,,
LASBELA,LASBELA,DISTRICT,45 - 49,BENGALI,2,,2,1,,1,1,,1,,,
LASBELA,LASBELA,DISTRICT,45 - 49,CHINESE,,,,,,,,,,,,
LASBELA,LASBELA,DISTRICT,45 - 49,OTHERS,18,2,16,6,,6,12,2,10,,,
LASBELA,LASBELA,DISTRICT,45 - 49,PAKISTANI,24300,12298,12002,11291,5782,5509,13007,6515,6492,2,1,1
LASBELA,LASBELA,DISTRICT,50 - 54,AFGHANI,24,4,20,14,2,12,10,2,8,,,
LASBELA,LASBELA,DISTRICT,50 - 54,BENGALI,3,,3,1,,1,2,,2,,,
LASBELA,LASBELA,DISTRICT,50 - 54,CHINESE,,,,,,,,,,,,
LASBELA,LASBELA,DISTRICT,50 - 54,OTHERS,21,10,11,10,4,6,11,6,5,,,
LASBELA,LASBELA,DISTRICT,50 - 54,PAKISTANI,21042,11014,10028,10086,5378,4708,10949,5634,5315,7,2,5
LASBELA,LASBELA,DISTRICT,55 - 59,AFGHANI,22,2,20,11,1,10,11,1,10,,,
LASBELA,LASBELA,DISTRICT,55 - 59,BENGALI,,,,,,,,,,,,
LASBELA,LASBELA,DISTRICT,55 - 59,CHINESE,,,,,,,,,,,,
LASBELA,LASBELA,DISTRICT,55 - 59,OTHERS,13,5,8,5,1,4,8,4,4,,,
LASBELA,LASBELA,DISTRICT,55 - 59,PAKISTANI,15532,8223,7309,6918,3673,3245,8614,4550,4064,,,
LASBELA,LASBELA,DISTRICT,60 - 64,AFGHANI,23,7,16,9,3,6,14,4,10,,,
LASBELA,LASBELA,DISTRICT,60 - 64,BENGALI,1,,1,,,,1,,1,,,
LASBELA,LASBELA,DISTRICT,60 - 64,CHINESE,,,,,,,,,,,,
LASBELA,LASBELA,DISTRICT,60 - 64,OTHERS,10,5,5,8,4,4,2,1,1,,,
LASBELA,LASBELA,DISTRICT,60 - 64,PAKISTANI,10829,5706,5123,4935,2630,2305,5893,3075,2818,1,1,
LASBELA,LASBELA,DISTRICT,65 - 69,AFGHANI,10,3,7,4,,4,6,3,3,,,
LASBELA,LASBELA,DISTRICT,65 - 69,BENGALI,1,,1,,,,1,,1,,,
LASBELA,LASBELA,DISTRICT,65 - 69,CHINESE,,,,,,,,,,,,
LASBELA,LASBELA,DISTRICT,65 - 69,OTHERS,5,3,2,2,2,,3,1,2,,,
LASBELA,LASBELA,DISTRICT,65 - 69,PAKISTANI,8147,4458,3689,3807,2054,1753,4340,2404,1936,,,
LASBELA,LASBELA,DISTRICT,70 - 74,AFGHANI,2,,2,1,,1,1,,1,,,
LASBELA,LASBELA,DISTRICT,70 - 74,BENGALI,,,,,,,,,,,,
LASBELA,LASBELA,DISTRICT,70 - 74,CHINESE,,,,,,,,,,,,
LASBELA,LASBELA,DISTRICT,70 - 74,OTHERS,8,3,5,5,1,4,3,2,1,,,
LASBELA,LASBELA,DISTRICT,70 - 74,PAKISTANI,6171,3580,2591,2864,1651,1213,3306,1929,1377,1,,1
LASBELA,LASBELA,DISTRICT,75 & ABOVE,AFGHANI,8,2,6,3,,3,5,2,3,,,
LASBELA,LASBELA,DISTRICT,75 & ABOVE,BENGALI,,,,,,,,,,,,
LASBELA,LASBELA,DISTRICT,75 & ABOVE,CHINESE,,,,,,,,,,,,
LASBELA,LASBELA,DISTRICT,75 & ABOVE,OTHERS,8,5,3,7,4,3,1,1,,,,
LASBELA,LASBELA,DISTRICT,75 & ABOVE,PAKISTANI,5631,3500,2131,2769,1702,1067,2862,1798,1064,,,
LASBELA,LASBELA,DISTRICT,ALL AGES,AFGHANI,874,130,744,411,58,353,463,72,391,,,
LASBELA,LASBELA,DISTRICT,ALL AGES,BENGALI,49,4,45,24,1,23,25,3,22,,,
LASBELA,LASBELA,DISTRICT,ALL AGES,CHINESE,2,1,1,1,1,,1,,1,,,
LASBELA,LASBELA,DISTRICT,ALL AGES,OTHERS,591,192,399,311,101,210,280,91,189,,,
LASBELA,LASBELA,DISTRICT,ALL AGES,PAKISTANI,679300,349904,329396,331281,171342,159939,347994,178549,169445,25,13,12
LORALAI,LORALAI,DISTRICT,00 - 04,AFGHANI,3756,3621,135,1742,1676,66,2014,1945,69,,,
LORALAI,LORALAI,DISTRICT,00 - 04,BENGALI,1,1,,,,,1,1,,,,
LORALAI,LORALAI,DISTRICT,00 - 04,CHINESE,1,1,,,,,1,1,,,,
LORALAI,LORALAI,DISTRICT,00 - 04,OTHERS,25,24,1,12,11,1,13,13,,,,
LORALAI,LORALAI,DISTRICT,00 - 04,PAKISTANI,50812,40145,10667,24490,19102,5388,26322,21043,5279,,,
LORALAI,LORALAI,DISTRICT,05 - 09,AFGHANI,2938,2784,154,1380,1305,75,1558,1479,79,,,
LORALAI,LORALAI,DISTRICT,05 - 09,BENGALI,3,3,,2,2,,1,1,,,,
LORALAI,LORALAI,DISTRICT,05 - 09,CHINESE,1,1,,,,,1,1,,,,
LORALAI,LORALAI,DISTRICT,05 - 09,OTHERS,20,17,3,6,6,,14,11,3,,,
LORALAI,LORALAI,DISTRICT,05 - 09,PAKISTANI,43850,35337,8513,20921,16821,4100,22929,18516,4413,,,
LORALAI,LORALAI,DISTRICT,10 - 14,AFGHANI,2027,1919,108,930,877,53,1097,1042,55,,,
LORALAI,LORALAI,DISTRICT,10 - 14,BENGALI,6,6,,3,3,,3,3,,,,
LORALAI,LORALAI,DISTRICT,10 - 14,CHINESE,,,,,,,,,,,,
LORALAI,LORALAI,DISTRICT,10 - 14,OTHERS,24,19,5,16,14,2,8,5,3,,,
LORALAI,LORALAI,DISTRICT,10 - 14,PAKISTANI,34803,27443,7360,16103,12683,3420,18700,14760,3940,,,
LORALAI,LORALAI,DISTRICT,15 - 19,AFGHANI,1606,1525,81,724,677,47,882,848,34,,,
LORALAI,LORALAI,DISTRICT,15 - 19,BENGALI,3,3,,2,2,,1,1,,,,
LORALAI,LORALAI,DISTRICT,15 - 19,CHINESE,1,1,,1,1,,,,,,,
LORALAI,LORALAI,DISTRICT,15 - 19,OTHERS,33,27,6,15,14,1,18,13,5,,,
LORALAI,LORALAI,DISTRICT,15 - 19,PAKISTANI,27388,21027,6361,12652,9763,2889,14727,11256,3471,9,8,1
LORALAI,LORALAI,DISTRICT,20 - 24,AFGHANI,1428,1355,73,698,667,31,730,688,42,,,
LORALAI,LORALAI,DISTRICT,20 - 24,BENGALI,3,2,1,,,,3,2,1,,,
LORALAI,LORALAI,DISTRICT,20 - 24,CHINESE,1,1,,1,1,,,,,,,
LORALAI,LORALAI,DISTRICT,20 - 24,OTHERS,28,24,4,14,13,1,14,11,3,,,
LORALAI,LORALAI,DISTRICT,20 - 24,PAKISTANI,20748,15379,5369,10043,7483,2560,10705,7896,2809,,,
LORALAI,LORALAI,DISTRICT,25 - 29,AFGHANI,1148,1104,44,586,559,27,562,545,17,,,
LORALAI,LORALAI,DISTRICT,25 - 29,BENGALI,,,,,,,,,,,,
LORALAI,LORALAI,DISTRICT,25 - 29,CHINESE,1,1,,,,,1,1,,,,
LORALAI,LORALAI,DISTRICT,25 - 29,OTHERS,18,13,5,6,5,1,12,8,4,,,
LORALAI,LORALAI,DISTRICT,25 - 29,PAKISTANI,15790,11720,4070,7694,5740,1954,8094,5978,2116,2,2,
LORALAI,LORALAI,DISTRICT,30 - 34,AFGHANI,742,704,38,378,361,17,364,343,21,,,
LORALAI,LORALAI,DISTRICT,30 - 34,BENGALI,1,1,,1,1,,,,,,,
LORALAI,LORALAI,DISTRICT,30 - 34,CHINESE,,,,,,,,,,,,
LORALAI,LORALAI,DISTRICT,30 - 34,OTHERS,28,22,6,10,9,1,18,13,5,,,
LORALAI,LORALAI,DISTRICT,30 - 34,PAKISTANI,12813,9685,3128,6681,5114,1567,6132,4571,1561,,,
LORALAI,LORALAI,DISTRICT,35 - 39,AFGHANI,616,582,34,275,259,16,341,323,18,,,
LORALAI,LORALAI,DISTRICT,35 - 39,BENGALI,,,,,,,,,,,,
LORALAI,LORALAI,DISTRICT,35 - 39,CHINESE,2,1,1,,,,2,1,1,,,
LORALAI,LORALAI,DISTRICT,35 - 39,OTHERS,13,13,,6,6,,7,7,,,,
LORALAI,LORALAI,DISTRICT,35 - 39,PAKISTANI,10823,8311,2512,5226,4013,1213,5594,4295,1299,3,3,
LORALAI,LORALAI,DISTRICT,40 - 44,AFGHANI,541,509,32,248,233,15,293,276,17,,,
LORALAI,LORALAI,DISTRICT,40 - 44,BENGALI,2,2,,,,,2,2,,,,
LORALAI,LORALAI,DISTRICT,40 - 44,CHINESE,,,,,,,,,,,,
LORALAI,LORALAI,DISTRICT,40 - 44,OTHERS,15,12,3,6,6,,9,6,3,,,
LORALAI,LORALAI,DISTRICT,40 - 44,PAKISTANI,9371,7042,2329,4470,3353,1117,4901,3689,1212,,,
LORALAI,LORALAI,DISTRICT,45 - 49,AFGHANI,431,409,22,190,180,10,241,229,12,,,
LORALAI,LORALAI,DISTRICT,45 - 49,BENGALI,1,1,,1,1,,,,,,,
LORALAI,LORALAI,DISTRICT,45 - 49,CHINESE,,,,,,,,,,,,
LORALAI,LORALAI,DISTRICT,45 - 49,OTHERS,12,11,1,5,4,1,7,7,,,,
LORALAI,LORALAI,DISTRICT,45 - 49,PAKISTANI,6686,5060,1626,3211,2424,787,3474,2635,839,1,1,
LORALAI,LORALAI,DISTRICT,50 - 54,AFGHANI,283,263,20,119,112,7,164,151,13,,,
LORALAI,LORALAI,DISTRICT,50 - 54,BENGALI,,,,,,,,,,,,
LORALAI,LORALAI,DISTRICT,50 - 54,CHINESE,2,2,,,,,2,2,,,,
LORALAI,LORALAI,DISTRICT,50 - 54,OTHERS,11,9,2,7,7,,4,2,2,,,
LORALAI,LORALAI,DISTRICT,50 - 54,PAKISTANI,6126,4571,1555,2875,2174,701,3251,2397,854,,,
LORALAI,LORALAI,DISTRICT,55 - 59,AFGHANI,255,240,15,119,109,10,136,131,5,,,
LORALAI,LORALAI,DISTRICT,55 - 59,BENGALI,,,,,,,,,,,,
LORALAI,LORALAI,DISTRICT,55 - 59,CHINESE,,,,,,,,,,,,
LORALAI,LORALAI,DISTRICT,55 - 59,OTHERS,7,6,1,4,4,,3,2,1,,,
LORALAI,LORALAI,DISTRICT,55 - 59,PAKISTANI,4422,3375,1047,1927,1485,442,2494,1889,605,1,1,
LORALAI,LORALAI,DISTRICT,60 - 64,AFGHANI,180,173,7,73,72,1,107,101,6,,,
LORALAI,LORALAI,DISTRICT,60 - 64,BENGALI,,,,,,,,,,,,
LORALAI,LORALAI,DISTRICT,60 - 64,CHINESE,,,,,,,,,,,,
LORALAI,LORALAI,DISTRICT,60 - 64,OTHERS,4,3,1,3,2,1,1,1,,,,
LORALAI,LORALAI,DISTRICT,60 - 64,PAKISTANI,3400,2625,775,1477,1158,319,1923,1467,456,,,
LORALAI,LORALAI,DISTRICT,65 - 69,AFGHANI,131,127,4,40,36,4,91,91,,,,
LORALAI,LORALAI,DISTRICT,65 - 69,BENGALI,,,,,,,,,,,,
LORALAI,LORALAI,DISTRICT,65 - 69,CHINESE,,,,,,,,,,,,
