name_admin_unit,part_of_district,admin_unit,age_group,nationality,overall_all_sexes,rural_all_sexes,urban_all_sexes,overall_female,rural_female,urban_female,overall_male,rural_male,urban_male,overall_tgend,rural_tgend,urban_tgend
SHANGLA,SHANGLA,DISTRICT,60 - 64,AFGHANI,4,4,,1,1,,3,3,,,,
SHANGLA,SHANGLA,DISTRICT,60 - 64,BENGALI,,,,,,,,,,,,
SHANGLA,SHANGLA,DISTRICT,60 - 64,CHINESE,,,,,,,,,,,,
SHANGLA,SHANGLA,DISTRICT,60 - 64,OTHERS,13,13,,7,7,,6,6,,,,
SHANGLA,SHANGLA,DISTRICT,60 - 64,PAKISTANI,13422,13422,,6323,6323,,7099,7099,,,,
SHANGLA,SHANGLA,DISTRICT,65 - 69,AFGHANI,5,5,,2,2,,3,3,,,,
SHANGLA,SHANGLA,DISTRICT,65 - 69,BENGALI,,,,,,,,,,,,
SHANGLA,SHANGLA,DISTRICT,65 - 69,CHINESE,,,,,,,,,,,,
SHANGLA,SHANGLA,DISTRICT,65 - 69,OTHERS,8,8,,4,4,,4,4,,,,
SHANGLA,SHANGLA,DISTRICT,65 - 69,PAKISTANI,10082,10082,,4780,4780,,5302,5302,,,,
SHANGLA,SHANGLA,DISTRICT,70 - 74,AFGHANI,8,8,,3,3,,5,5,,,,
SHANGLA,SHANGLA,DISTRICT,70 - 74,BENGALI,,,,,,,,,,,,
SHANGLA,SHANGLA,DISTRICT,70 - 74,CHINESE,,,,,,,,,,,,
SHANGLA,SHANGLA,DISTRICT,70 - 74,OTHERS,7,7,,5,5,,2,2,,,,
SHANGLA,SHANGLA,DISTRICT,70 - 74,PAKISTANI,8144,8144,,3763,3763,,4381,4381,,,,
SHANGLA,SHANGLA,DISTRICT,75 & ABOVE,AFGHANI,4,4,,1,1,,3,3,,,,
SHANGLA,SHANGLA,DISTRICT,75 & ABOVE,BENGALI,,,,,,,,,,,,
SHANGLA,SHANGLA,DISTRICT,75 & ABOVE,CHINESE,,,,,,,,,,,,
SHANGLA,SHANGLA,DISTRICT,75 & ABOVE,OTHERS,15,15,,11,11,,4,4,,,,
SHANGLA,SHANGLA,DISTRICT,75 & ABOVE,PAKISTANI,8706,8706,,3674,3674,,5032,5032,,,,
SHANGLA,SHANGLA,DISTRICT,ALL AGES,AFGHANI,425,425,,211,211,,214,214,,,,
SHANGLA,SHANGLA,DISTRICT,ALL AGES,BENGALI,4,4,,1,1,,3,3,,,,
SHANGLA,SHANGLA,DISTRICT,ALL AGES,CHINESE,4,4,,,,,3,3,,1,1,
SHANGLA,SHANGLA,DISTRICT,ALL AGES,OTHERS,723,723,,387,387,,336,336,,,,
SHANGLA,SHANGLA,DISTRICT,ALL AGES,PAKISTANI,889690,889690,,430471,430471,,459214,459214,,5,5,
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,00 - 04,AFGHANI,1863,1863,,1047,1047,,816,816,,,,
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,00 - 04,BENGALI,1,1,,1,1,,,,,,,
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,00 - 04,CHINESE,2,2,,1,1,,1,1,,,,
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,00 - 04,OTHERS,97,97,,58,58,,39,39,,,,
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,00 - 04,PAKISTANI,150319,150319,,73686,73686,,76633,76633,,,,
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,05 - 09,AFGHANI,1470,1470,,736,736,,734,734,,,,
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,05 - 09,BENGALI,1,1,,,,,1,1,,,,
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,05 - 09,CHINESE,4,4,,1,1,,3,3,,,,
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,05 - 09,OTHERS,109,109,,60,60,,49,49,,,,
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,05 - 09,PAKISTANI,141745,141745,,69275,69275,,72470,72470,,,,
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,10 - 14,AFGHANI,1097,1097,,536,536,,561,561,,,,
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,10 - 14,BENGALI,1,1,,,,,1,1,,,,
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,10 - 14,CHINESE,,,,,,,,,,,,
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,10 - 14,OTHERS,109,109,,54,54,,55,55,,,,
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,10 - 14,PAKISTANI,119467,119467,,57764,57764,,61701,61701,,2,2,
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,15 - 19,AFGHANI,797,797,,392,392,,405,405,,,,
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,15 - 19,BENGALI,1,1,,,,,1,1,,,,
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,15 - 19,CHINESE,2,2,,1,1,,1,1,,,,
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,15 - 19,OTHERS,109,109,,59,59,,50,50,,,,
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,15 - 19,PAKISTANI,91572,91572,,44266,44266,,47302,47302,,4,4,
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,20 - 24,AFGHANI,638,638,,319,319,,319,319,,,,
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,20 - 24,BENGALI,,,,,,,,,,,,
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,20 - 24,CHINESE,2,2,,,,,2,2,,,,
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,20 - 24,OTHERS,105,105,,54,54,,51,51,,,,
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,20 - 24,PAKISTANI,69935,69935,,34396,34396,,35535,35535,,4,4,
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,25 - 29,AFGHANI,772,772,,387,387,,385,385,,,,
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,25 - 29,BENGALI,1,1,,1,1,,,,,,,
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,25 - 29,CHINESE,,,,,,,,,,,,
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,25 - 29,OTHERS,115,115,,69,69,,46,46,,,,
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,25 - 29,PAKISTANI,65663,65663,,32579,32579,,33084,33084,,,,
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,30 - 34,AFGHANI,501,501,,239,239,,262,262,,,,
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,30 - 34,BENGALI,1,1,,,,,1,1,,,,
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,30 - 34,CHINESE,,,,,,,,,,,,
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,30 - 34,OTHERS,89,89,,48,48,,41,41,,,,
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,30 - 34,PAKISTANI,53018,53018,,26992,26992,,26026,26026,,,,
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,35 - 39,AFGHANI,442,442,,223,223,,219,219,,,,
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,35 - 39,BENGALI,2,2,,1,1,,1,1,,,,
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,35 - 39,CHINESE,3,3,,,,,3,3,,,,
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,35 - 39,OTHERS,62,62,,38,38,,24,24,,,,
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,35 - 39,PAKISTANI,46317,46317,,21941,21941,,24375,24375,,1,1,
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,40 - 44,AFGHANI,365,365,,162,162,,203,203,,,,
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,40 - 44,BENGALI,,,,,,,,,,,,
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,40 - 44,CHINESE,2,2,,1,1,,1,1,,,,
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,40 - 44,OTHERS,47,47,,28,28,,19,19,,,,
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,40 - 44,PAKISTANI,37462,37462,,17773,17773,,19688,19688,,1,1,
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,45 - 49,AFGHANI,215,215,,90,90,,125,125,,,,
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,45 - 49,BENGALI,2,2,,1,1,,1,1,,,,
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,45 - 49,CHINESE,,,,,,,,,,,,
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,45 - 49,OTHERS,30,30,,17,17,,13,13,,,,
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,45 - 49,PAKISTANI,29105,29105,,13378,13378,,15727,15727,,,,
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,50 - 54,AFGHANI,158,158,,71,71,,87,87,,,,
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,50 - 54,BENGALI,1,1,,,,,1,1,,,,
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,50 - 54,CHINESE,1,1,,,,,1,1,,,,
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,50 - 54,OTHERS,32,32,,17,17,,15,15,,,,
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,50 - 54,PAKISTANI,22127,22127,,10276,10276,,11849,11849,,2,2,
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,55 - 59,AFGHANI,108,108,,57,57,,51,51,,,,
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,55 - 59,BENGALI,,,,,,,,,,,,
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,55 - 59,CHINESE,,,,,,,,,,,,
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,55 - 59,OTHERS,21,21,,11,11,,10,10,,,,
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,55 - 59,PAKISTANI,17223,17223,,7943,7943,,9280,9280,,,,
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,60 - 64,AFGHANI,90,90,,37,37,,53,53,,,,
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,60 - 64,BENGALI,,,,,,,,,,,,
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,60 - 64,CHINESE,,,,,,,,,,,,
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,60 - 64,OTHERS,29,29,,17,17,,12,12,,,,
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,60 - 64,PAKISTANI,14341,14341,,6255,6255,,8086,8086,,,,
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,65 - 69,AFGHANI,49,49,,16,16,,33,33,,,,
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,65 - 69,BENGALI,,,,,,,,,,,,
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,65 - 69,CHINESE,,,,,,,,,,,,
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,65 - 69,OTHERS,14,14,,3,3,,11,11,,,,
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,65 - 69,PAKISTANI,9161,9161,,3676,3676,,5485,5485,,,,
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,70 - 74,AFGHANI,32,32,,11,11,,21,21,,,,
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,70 - 74,BENGALI,,,,,,,,,,,,
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,70 - 74,CHINESE,,,,,,,,,,,,
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,70 - 74,OTHERS,11,11,,3,3,,8,8,,,,
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,70 - 74,PAKISTANI,6318,6318,,2327,2327,,3991,3991,,,,
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,75 & ABOVE,AFGHANI,39,39,,10,10,,29,29,,,,
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,75 & ABOVE,BENGALI,,,,,,,,,,,,
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,75 & ABOVE,CHINESE,,,,,,,,,,,,
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,75 & ABOVE,OTHERS,10,10,,3,3,,7,7,,,,
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,75 & ABOVE,PAKISTANI,5250,5250,,1723,1723,,3527,3527,,,,
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,ALL AGES,AFGHANI,8636,8636,,4333,4333,,4303,4303,,,,
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,ALL AGES,BENGALI,11,11,,4,4,,7,7,,,,
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,ALL AGES,CHINESE,16,16,,4,4,,12,12,,,,
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,ALL AGES,OTHERS,989,989,,539,539,,450,450,,,,
SOUTH WAZIRISTAN,SOUTH WAZIRISTAN,DISTRICT,ALL AGES,PAKISTANI,879023,879023,,424250,424250,,454759,454759,,14,14,
SWABI,SWABI,DISTRICT,00 - 04,AFGHANI,9006,3543,5463,4413,1755,2658,4593,1788,2805,,,
SWABI,SWABI,DISTRICT,00 - 04,BENGALI,4,1,3,3,1,2,1,,1,,,
SWABI,SWABI,DISTRICT,00 - 04,CHINESE,,,,,,,,,,,,
SWABI,SWABI,DISTRICT,00 - 04,OTHERS,85,59,26,42,27,15,43,32,11,,,
SWABI,SWABI,DISTRICT,00 - 04,PAKISTANI,254935,214230,40705,123262,103595,19667,131673,110635,21038,,,
SWABI,SWABI,DISTRICT,05 - 09,AFGHANI,9206,3332,5874,4470,1630,2840,4736,1702,3034,,,
SWABI,SWABI,DISTRICT,05 - 09,BENGALI,3,,3,,,,3,,3,,,
SWABI,SWABI,DISTRICT,05 - 09,CHINESE,3,3,,3,3,,,,,,,
SWABI,SWABI,DISTRICT,05 - 09,OTHERS,54,41,13,26,22,4,28,19,9,,,
SWABI,SWABI,DISTRICT,05 - 09,PAKISTANI,246567,207419,39148,118606,99801,18805,127961,107618,20343,,,
SWABI,SWABI,DISTRICT,10 - 14,AFGHANI,7973,2821,5152,3824,1364,2460,4149,1457,2692,,,
SWABI,SWABI,DISTRICT,10 - 14,BENGALI,5,,5,4,,4,1,,1,,,
SWABI,SWABI,DISTRICT,10 - 14,CHINESE,,,,,,,,,,,,
SWABI,SWABI,DISTRICT,10 - 14,OTHERS,42,34,8,18,15,3,24,19,5,,,
SWABI,SWABI,DISTRICT,10 - 14,PAKISTANI,227471,190340,37131,108513,90731,17782,118951,99607,19344,7,2,5
SWABI,SWABI,DISTRICT,15 - 19,AFGHANI,6321,2172,4149,3046,1089,1957,3275,1083,2192,,,
SWABI,SWABI,DISTRICT,15 - 19,BENGALI,2,1,1,2,1,1,,,,,,
SWABI,SWABI,DISTRICT,15 - 19,CHINESE,1,1,,,,,1,1,,,,
SWABI,SWABI,DISTRICT,15 - 19,OTHERS,23,15,8,15,8,7,8,7,1,,,
SWABI,SWABI,DISTRICT,15 - 19,PAKISTANI,194939,162392,32547,94598,78780,15818,100329,83601,16728,12,11,1
SWABI,SWABI,DISTRICT,20 - 24,AFGHANI,5358,1915,3443,2729,1009,1720,2629,906,1723,,,
SWABI,SWABI,DISTRICT,20 - 24,BENGALI,3,,3,2,,2,1,,1,,,
SWABI,SWABI,DISTRICT,20 - 24,CHINESE,,,,,,,,,,,,
SWABI,SWABI,DISTRICT,20 - 24,OTHERS,30,21,9,21,14,7,9,7,2,,,
SWABI,SWABI,DISTRICT,20 - 24,PAKISTANI,161116,134318,26798,80979,67300,13679,80135,67018,13117,2,,2
SWABI,SWABI,DISTRICT,25 - 29,AFGHANI,4036,1491,2545,2080,785,1295,1956,706,1250,,,
SWABI,SWABI,DISTRICT,25 - 29,BENGALI,1,1,,1,1,,,,,,,
SWABI,SWABI,DISTRICT,25 - 29,CHINESE,,,,,,,,,,,,
SWABI,SWABI,DISTRICT,25 - 29,OTHERS,43,32,11,31,24,7,12,8,4,,,
SWABI,SWABI,DISTRICT,25 - 29,PAKISTANI,134552,112052,22500,71989,59728,12261,62559,52322,10237,4,2,2
SWABI,SWABI,DISTRICT,30 - 34,AFGHANI,2852,1023,1829,1450,507,943,1402,516,886,,,
SWABI,SWABI,DISTRICT,30 - 34,BENGALI,,,,,,,,,,,,
SWABI,SWABI,DISTRICT,30 - 34,CHINESE,,,,,,,,,,,,
SWABI,SWABI,DISTRICT,30 - 34,OTHERS,30,17,13,21,12,9,9,5,4,,,
SWABI,SWABI,DISTRICT,30 - 34,PAKISTANI,120268,100437,19831,65032,54333,10699,55233,46103,9130,3,1,2
SWABI,SWABI,DISTRICT,35 - 39,AFGHANI,2346,814,1532,1175,403,772,1171,411,760,,,
SWABI,SWABI,DISTRICT,35 - 39,BENGALI,2,,2,2,,2,,,,,,
SWABI,SWABI,DISTRICT,35 - 39,CHINESE,,,,,,,,,,,,
SWABI,SWABI,DISTRICT,35 - 39,OTHERS,32,26,6,21,17,4,11,9,2,,,
SWABI,SWABI,DISTRICT,35 - 39,PAKISTANI,103384,85545,17839,53713,44280,9433,49671,41265,8406,,,
SWABI,SWABI,DISTRICT,40 - 44,AFGHANI,2050,746,1304,1062,391,671,988,355,633,,,
SWABI,SWABI,DISTRICT,40 - 44,BENGALI,2,,2,1,,1,1,,1,,,
SWABI,SWABI,DISTRICT,40 - 44,CHINESE,,,,,,,,,,,,
SWABI,SWABI,DISTRICT,40 - 44,OTHERS,13,11,2,9,7,2,4,4,,,,
SWABI,SWABI,DISTRICT,40 - 44,PAKISTANI,90384,74933,15451,46711,38631,8080,43671,36302,7369,2,,2
SWABI,SWABI,DISTRICT,45 - 49,AFGHANI,1475,516,959,692,234,458,783,282,501,,,
SWABI,SWABI,DISTRICT,45 - 49,BENGALI,1,,1,1,,1,,,,,,
SWABI,SWABI,DISTRICT,45 - 49,CHINESE,,,,,,,,,,,,
SWABI,SWABI,DISTRICT,45 - 49,OTHERS,22,18,4,13,10,3,9,8,1,,,
SWABI,SWABI,DISTRICT,45 - 49,PAKISTANI,72253,59451,12802,36854,30527,6327,35398,28924,6474,1,,1
SWABI,SWABI,DISTRICT,50 - 54,AFGHANI,1163,476,687,575,241,334,588,235,353,,,
SWABI,SWABI,DISTRICT,50 - 54,BENGALI,1,1,,,,,1,1,,,,
SWABI,SWABI,DISTRICT,50 - 54,CHINESE,,,,,,,,,,,,
SWABI,SWABI,DISTRICT,50 - 54,OTHERS,16,10,6,11,7,4,5,3,2,,,
SWABI,SWABI,DISTRICT,50 - 54,PAKISTANI,64490,53110,11380,31540,26060,5480,32948,27049,5899,2,1,1
SWABI,SWABI,DISTRICT,55 - 59,AFGHANI,927,337,590,473,184,289,454,153,301,,,
SWABI,SWABI,DISTRICT,55 - 59,BENGALI,,,,,,,,,,,,
SWABI,SWABI,DISTRICT,55 - 59,CHINESE,,,,,,,,,,,,
SWABI,SWABI,DISTRICT,55 - 59,OTHERS,17,9,8,8,4,4,9,5,4,,,
SWABI,SWABI,DISTRICT,55 - 59,PAKISTANI,48438,40152,8286,22634,18664,3970,25803,21487,4316,1,1,
SWABI,SWABI,DISTRICT,60 - 64,AFGHANI,751,263,488,350,116,234,401,147,254,,,
SWABI,SWABI,DISTRICT,60 - 64,BENGALI,1,,1,1,,1,,,,,,
SWABI,SWABI,DISTRICT,60 - 64,CHINESE,,,,,,,,,,,,
SWABI,SWABI,DISTRICT,60 - 64,OTHERS,8,6,2,7,5,2,1,1,,,,
SWABI,SWABI,DISTRICT,60 - 64,PAKISTANI,38976,32173,6803,18434,15194,3240,20542,16979,3563,,,
SWABI,SWABI,DISTRICT,65 - 69,AFGHANI,438,161,277,177,67,110,261,94,167,,,
SWABI,SWABI,DISTRICT,65 - 69,BENGALI,,,,,,,,,,,,
SWABI,SWABI,DISTRICT,65 - 69,CHINESE,,,,,,,,,,,,
SWABI,SWABI,DISTRICT,65 - 69,OTHERS,5,3,2,4,2,2,1,1,,,,
SWABI,SWABI,DISTRICT,65 - 69,PAKISTANI,30970,25576,5394,13445,11106,2339,17525,14470,3055,,,
SWABI,SWABI,DISTRICT,70 - 74,AFGHANI,316,117,199,139,54,85,177,63,114,,,
SWABI,SWABI,DISTRICT,70 - 74,BENGALI,,,,,,,,,,,,
SWABI,SWABI,DISTRICT,70 - 74,CHINESE,1,,1,,,,1,,1,,,
SWABI,SWABI,DISTRICT,70 - 74,OTHERS,9,8,1,3,2,1,6,6,,,,
SWABI,SWABI,DISTRICT,70 - 74,PAKISTANI,23527,19502,4025,10005,8269,1736,13521,11232,2289,1,1,
SWABI,SWABI,DISTRICT,75 & ABOVE,AFGHANI,329,134,195,126,49,77,203,85,118,,,
SWABI,SWABI,DISTRICT,75 & ABOVE,BENGALI,1,,1,,,,1,,1,,,
SWABI,SWABI,DISTRICT,75 & ABOVE,CHINESE,,,,,,,,,,,,
SWABI,SWABI,DISTRICT,75 & ABOVE,OTHERS,5,4,1,2,2,,3,2,1,,,
SWABI,SWABI,DISTRICT,75 & ABOVE,PAKISTANI,22948,19077,3871,9875,8218,1657,13073,10859,2214,,,
SWABI,SWABI,DISTRICT,ALL AGES,AFGHANI,54547,19861,34686,26781,9878,16903,27766,9983,17783,,,
SWABI,SWABI,DISTRICT,ALL AGES,BENGALI,26,4,22,17,3,14,9,1,8,,,
SWABI,SWABI,DISTRICT,ALL AGES,CHINESE,5,4,1,3,3,,2,1,1,,,
SWABI,SWABI,DISTRICT,ALL AGES,OTHERS,434,314,120,252,178,74,182,136,46,,,
SWABI,SWABI,DISTRICT,ALL AGES,PAKISTANI,1835218,1530707,304511,906190,755217,150973,928993,775471,153522,35,19,16
SWAT,SWAT,DISTRICT,00 - 04,AFGHANI,1322,281,1041,619,128,491,703,153,550,,,
SWAT,SWAT,DISTRICT,00 - 04,BENGALI,4,3,1,2,2,,2,1,1,,,
SWAT,SWAT,DISTRICT,00 - 04,CHINESE,2,2,,,,,2,2,,,,
SWAT,SWAT,DISTRICT,00 - 04,OTHERS,337,293,44,155,134,21,182,159,23,,,
SWAT,SWAT,DISTRICT,00 - 04,PAKISTANI,399381,287485,111896,192976,138739,54237,206405,148746,57659,,,
SWAT,SWAT,DISTRICT,05 - 09,AFGHANI,1416,268,1148,695,121,574,721,147,574,,,
SWAT,SWAT,DISTRICT,05 - 09,BENGALI,5,2,3,3,1,2,2,1,1,,,
SWAT,SWAT,DISTRICT,05 - 09,CHINESE,4,3,1,3,2,1,1,1,,,,
SWAT,SWAT,DISTRICT,05 - 09,OTHERS,343,311,32,181,167,14,162,144,18,,,
SWAT,SWAT,DISTRICT,05 - 09,PAKISTANI,406074,293861,112213,194233,140288,53945,211841,153573,58268,,,
SWAT,SWAT,DISTRICT,10 - 14,AFGHANI,1211,227,984,580,100,480,631,127,504,,,
SWAT,SWAT,DISTRICT,10 - 14,BENGALI,1,1,,,,,1,1,,,,
SWAT,SWAT,DISTRICT,10 - 14,CHINESE,2,1,1,1,,1,1,1,,,,
SWAT,SWAT,DISTRICT,10 - 14,OTHERS,230,201,29,118,100,18,112,101,11,,,
SWAT,SWAT,DISTRICT,10 - 14,PAKISTANI,364222,260397,103825,172945,123275,49670,191269,137120,54149,8,2,6
SWAT,SWAT,DISTRICT,15 - 19,AFGHANI,1130,197,933,504,89,415,626,108,518,,,
SWAT,SWAT,DISTRICT,15 - 19,BENGALI,,,,,,,,,,,,
SWAT,SWAT,DISTRICT,15 - 19,CHINESE,1,,1,1,,1,,,,,,
SWAT,SWAT,DISTRICT,15 - 19,OTHERS,186,167,19,87,75,12,99,92,7,,,
SWAT,SWAT,DISTRICT,15 - 19,PAKISTANI,303650,213636,90014,145835,102933,42902,157791,110689,47102,24,14,10
SWAT,SWAT,DISTRICT,20 - 24,AFGHANI,921,183,738,442,91,351,479,92,387,,,
SWAT,SWAT,DISTRICT,20 - 24,BENGALI,1,1,,,,,1,1,,,,
SWAT,SWAT,DISTRICT,20 - 24,CHINESE,,,,,,,,,,,,
SWAT,SWAT,DISTRICT,20 - 24,OTHERS,207,187,20,136,119,17,71,68,3,,,
SWAT,SWAT,DISTRICT,20 - 24,PAKISTANI,231856,161726,70130,117324,82328,34996,114518,79395,35123,14,3,11
SWAT,SWAT,DISTRICT,25 - 29,AFGHANI,720,145,575,352,73,279,368,72,296,,,
SWAT,SWAT,DISTRICT,25 - 29,BENGALI,2,2,,,,,2,2,,,,
SWAT,SWAT,DISTRICT,25 - 29,CHINESE,,,,,,,,,,,,
SWAT,SWAT,DISTRICT,25 - 29,OTHERS,177,166,11,115,105,10,62,61,1,,,
SWAT,SWAT,DISTRICT,25 - 29,PAKISTANI,179230,124491,54739,94021,66122,27899,85190,58364,26826,19,5,14
SWAT,SWAT,DISTRICT,30 - 34,AFGHANI,623,123,500,316,63,253,307,60,247,,,
SWAT,SWAT,DISTRICT,30 - 34,BENGALI,,,,,,,,,,,,
SWAT,SWAT,DISTRICT,30 - 34,CHINESE,4,3,1,4,3,1,,,,,,
SWAT,SWAT,DISTRICT,30 - 34,OTHERS,197,175,22,122,103,19,75,72,3,,,
SWAT,SWAT,DISTRICT,30 - 34,PAKISTANI,166144,114966,51178,90119,63196,26923,76013,51769,24244,12,1,11
SWAT,SWAT,DISTRICT,35 - 39,AFGHANI,572,104,468,282,49,233,290,55,235,,,
SWAT,SWAT,DISTRICT,35 - 39,BENGALI,2,1,1,1,,1,1,1,,,,
SWAT,SWAT,DISTRICT,35 - 39,CHINESE,1,,1,1,,1,,,,,,
SWAT,SWAT,DISTRICT,35 - 39,OTHERS,133,113,20,87,73,14,46,40,6,,,
SWAT,SWAT,DISTRICT,35 - 39,PAKISTANI,147670,101651,46019,76240,53040,23200,71426,48610,22816,4,1,3
SWAT,SWAT,DISTRICT,40 - 44,AFGHANI,447,92,355,214,59,155,233,33,200,,,
SWAT,SWAT,DISTRICT,40 - 44,BENGALI,,,,,,,,,,,,
SWAT,SWAT,DISTRICT,40 - 44,CHINESE,,,,,,,,,,,,
SWAT,SWAT,DISTRICT,40 - 44,OTHERS,127,106,21,73,60,13,54,46,8,,,
SWAT,SWAT,DISTRICT,40 - 44,PAKISTANI,123233,84865,38368,62180,43540,18640,61050,41324,19726,3,1,2
SWAT,SWAT,DISTRICT,45 - 49,AFGHANI,348,72,276,177,45,132,171,27,144,,,
SWAT,SWAT,DISTRICT,45 - 49,BENGALI,1,1,,1,1,,,,,,,
SWAT,SWAT,DISTRICT,45 - 49,CHINESE,,,,,,,,,,,,
