name_admin_unit,part_of_district,admin_unit,disab_func_lim,age_group,overall,rural,urban
KILLA SAIFULLAH,KILLA SAIFULLAH,DISTRICT,Population,5 - 9,68806,58368,10438
KILLA SAIFULLAH,KILLA SAIFULLAH,DISTRICT,Population,>18,144391,117441,26950
KILLA SAIFULLAH,KILLA SAIFULLAH,DISTRICT,Population,>60,11715,9810,1905
KILLA SAIFULLAH,KILLA SAIFULLAH,DISTRICT,Seeing,0 - 4,60,52,8
KILLA SAIFULLAH,KILLA SAIFULLAH,DISTRICT,Seeing,10 - 12,47,39,8
KILLA SAIFULLAH,KILLA SAIFULLAH,DISTRICT,Seeing,13 - 14,30,26,4
KILLA SAIFULLAH,KILLA SAIFULLAH,DISTRICT,Seeing,15 - 24,228,187,41
KILLA SAIFULLAH,KILLA SAIFULLAH,DISTRICT,Seeing,15 - 49,1193,984,209
KILLA SAIFULLAH,KILLA SAIFULLAH,DISTRICT,Seeing,25 - 40,459,377,82
KILLA SAIFULLAH,KILLA SAIFULLAH,DISTRICT,Seeing,41 - 60,1374,1158,216
KILLA SAIFULLAH,KILLA SAIFULLAH,DISTRICT,Seeing,5 - 16,189,163,26
KILLA SAIFULLAH,KILLA SAIFULLAH,DISTRICT,Seeing,5 - 9,75,65,10
KILLA SAIFULLAH,KILLA SAIFULLAH,DISTRICT,Seeing,>18,3605,3052,553
KILLA SAIFULLAH,KILLA SAIFULLAH,DISTRICT,Seeing,>60,1608,1386,222
KILLA SAIFULLAH,KILLA SAIFULLAH,DISTRICT,Self care etc,0 - 4,14,13,1
KILLA SAIFULLAH,KILLA SAIFULLAH,DISTRICT,Self care etc,10 - 12,15,13,2
KILLA SAIFULLAH,KILLA SAIFULLAH,DISTRICT,Self care etc,13 - 14,7,7,0
KILLA SAIFULLAH,KILLA SAIFULLAH,DISTRICT,Self care etc,15 - 24,59,53,6
KILLA SAIFULLAH,KILLA SAIFULLAH,DISTRICT,Self care etc,15 - 49,494,420,74
KILLA SAIFULLAH,KILLA SAIFULLAH,DISTRICT,Self care etc,25 - 40,187,156,31
KILLA SAIFULLAH,KILLA SAIFULLAH,DISTRICT,Self care etc,41 - 60,912,795,117
KILLA SAIFULLAH,KILLA SAIFULLAH,DISTRICT,Self care etc,5 - 16,45,43,2
KILLA SAIFULLAH,KILLA SAIFULLAH,DISTRICT,Self care etc,5 - 9,14,14,0
KILLA SAIFULLAH,KILLA SAIFULLAH,DISTRICT,Self care etc,>18,2199,1888,311
KILLA SAIFULLAH,KILLA SAIFULLAH,DISTRICT,Self care etc,>60,1054,897,157
KILLA SAIFULLAH,KILLA SAIFULLAH,DISTRICT,Walking/ Climbing,0 - 4,90,82,8
KILLA SAIFULLAH,KILLA SAIFULLAH,DISTRICT,Walking/ Climbing,10 - 12,103,89,14
KILLA SAIFULLAH,KILLA SAIFULLAH,DISTRICT,Walking/ Climbing,13 - 14,73,61,12
KILLA SAIFULLAH,KILLA SAIFULLAH,DISTRICT,Walking/ Climbing,15 - 24,402,335,67
KILLA SAIFULLAH,KILLA SAIFULLAH,DISTRICT,Walking/ Climbing,15 - 49,2059,1697,362
KILLA SAIFULLAH,KILLA SAIFULLAH,DISTRICT,Walking/ Climbing,25 - 40,827,680,147
KILLA SAIFULLAH,KILLA SAIFULLAH,DISTRICT,Walking/ Climbing,41 - 60,2320,1940,380
KILLA SAIFULLAH,KILLA SAIFULLAH,DISTRICT,Walking/ Climbing,5 - 16,350,292,58
KILLA SAIFULLAH,KILLA SAIFULLAH,DISTRICT,Walking/ Climbing,5 - 9,104,83,21
KILLA SAIFULLAH,KILLA SAIFULLAH,DISTRICT,Walking/ Climbing,>18,6189,5195,994
KILLA SAIFULLAH,KILLA SAIFULLAH,DISTRICT,Walking/ Climbing,>60,2750,2331,419
KOHLU,KOHLU,DISTRICT,Communication,0 - 4,42,36,6
KOHLU,KOHLU,DISTRICT,Communication,10 - 12,67,63,4
KOHLU,KOHLU,DISTRICT,Communication,13 - 14,34,32,2
KOHLU,KOHLU,DISTRICT,Communication,15 - 24,191,172,19
KOHLU,KOHLU,DISTRICT,Communication,15 - 49,961,893,68
KOHLU,KOHLU,DISTRICT,Communication,25 - 40,425,397,28
KOHLU,KOHLU,DISTRICT,Communication,41 - 60,1000,937,63
KOHLU,KOHLU,DISTRICT,Communication,5 - 16,189,172,17
KOHLU,KOHLU,DISTRICT,Communication,5 - 9,57,51,6
KOHLU,KOHLU,DISTRICT,Communication,>18,2101,1956,145
KOHLU,KOHLU,DISTRICT,Communication,>60,542,498,44
KOHLU,KOHLU,DISTRICT,Disability,0 - 4,183,176,7
KOHLU,KOHLU,DISTRICT,Disability,10 - 12,224,216,8
KOHLU,KOHLU,DISTRICT,Disability,13 - 14,115,111,4
KOHLU,KOHLU,DISTRICT,Disability,15 - 24,733,698,35
KOHLU,KOHLU,DISTRICT,Disability,15 - 49,3427,3251,176
KOHLU,KOHLU,DISTRICT,Disability,25 - 40,1513,1444,69
KOHLU,KOHLU,DISTRICT,Disability,41 - 60,4089,3804,285
KOHLU,KOHLU,DISTRICT,Disability,5 - 16,634,598,36
KOHLU,KOHLU,DISTRICT,Disability,5 - 9,200,185,15
KOHLU,KOHLU,DISTRICT,Disability,>18,8756,8151,605
KOHLU,KOHLU,DISTRICT,Disability,>60,2619,2387,232
KOHLU,KOHLU,DISTRICT,Functional limitation,0 - 4,517,472,45
KOHLU,KOHLU,DISTRICT,Functional limitation,10 - 12,672,628,44
KOHLU,KOHLU,DISTRICT,Functional limitation,13 - 14,464,441,23
KOHLU,KOHLU,DISTRICT,Functional limitation,15 - 24,2960,2740,220
KOHLU,KOHLU,DISTRICT,Functional limitation,15 - 49,12662,11731,931
KOHLU,KOHLU,DISTRICT,Functional limitation,25 - 40,5114,4737,377
KOHLU,KOHLU,DISTRICT,Functional limitation,41 - 60,11855,10979,876
KOHLU,KOHLU,DISTRICT,Functional limitation,5 - 16,1985,1848,137
KOHLU,KOHLU,DISTRICT,Functional limitation,5 - 9,447,407,40
KOHLU,KOHLU,DISTRICT,Functional limitation,>18,25522,23562,1960
KOHLU,KOHLU,DISTRICT,Functional limitation,>60,6278,5731,547
KOHLU,KOHLU,DISTRICT,Hearing,0 - 4,78,69,9
KOHLU,KOHLU,DISTRICT,Hearing,10 - 12,131,124,7
KOHLU,KOHLU,DISTRICT,Hearing,13 - 14,94,92,2
KOHLU,KOHLU,DISTRICT,Hearing,15 - 24,570,526,44
KOHLU,KOHLU,DISTRICT,Hearing,15 - 49,2521,2334,187
KOHLU,KOHLU,DISTRICT,Hearing,25 - 40,1008,933,75
KOHLU,KOHLU,DISTRICT,Hearing,41 - 60,2328,2153,175
KOHLU,KOHLU,DISTRICT,Hearing,5 - 16,373,350,23
KOHLU,KOHLU,DISTRICT,Hearing,5 - 9,66,59,7
KOHLU,KOHLU,DISTRICT,Hearing,>18,4919,4545,374
KOHLU,KOHLU,DISTRICT,Hearing,>60,1152,1056,96
KOHLU,KOHLU,DISTRICT,Memorization/ Focus,0 - 4,58,55,3
KOHLU,KOHLU,DISTRICT,Memorization/ Focus,10 - 12,104,101,3
KOHLU,KOHLU,DISTRICT,Memorization/ Focus,13 - 14,63,57,6
KOHLU,KOHLU,DISTRICT,Memorization/ Focus,15 - 24,401,378,23
KOHLU,KOHLU,DISTRICT,Memorization/ Focus,15 - 49,1707,1590,117
KOHLU,KOHLU,DISTRICT,Memorization/ Focus,25 - 40,703,653,50
KOHLU,KOHLU,DISTRICT,Memorization/ Focus,41 - 60,1617,1501,116
KOHLU,KOHLU,DISTRICT,Memorization/ Focus,5 - 16,286,267,19
KOHLU,KOHLU,DISTRICT,Memorization/ Focus,5 - 9,58,52,6
KOHLU,KOHLU,DISTRICT,Memorization/ Focus,>18,3401,3128,273
KOHLU,KOHLU,DISTRICT,Memorization/ Focus,>60,787,696,91
KOHLU,KOHLU,DISTRICT,Population,0 - 4,49241,45601,3640
KOHLU,KOHLU,DISTRICT,Population,10 - 12,24549,22831,1718
KOHLU,KOHLU,DISTRICT,Population,13 - 14,13190,12234,956
KOHLU,KOHLU,DISTRICT,Population,15 - 24,49503,45856,3647
KOHLU,KOHLU,DISTRICT,Population,15 - 49,106753,98819,7934
KOHLU,KOHLU,DISTRICT,Population,25 - 40,42064,38882,3182
KOHLU,KOHLU,DISTRICT,Population,41 - 60,26451,24529,1922
KOHLU,KOHLU,DISTRICT,Population,5 - 16,97437,90666,6771
KOHLU,KOHLU,DISTRICT,Population,5 - 9,47437,44161,3276
KOHLU,KOHLU,DISTRICT,Population,>18,102867,95149,7718
KOHLU,KOHLU,DISTRICT,Population,>60,7785,7148,637
KOHLU,KOHLU,DISTRICT,Seeing,0 - 4,113,104,9
KOHLU,KOHLU,DISTRICT,Seeing,10 - 12,122,112,10
KOHLU,KOHLU,DISTRICT,Seeing,13 - 14,77,74,3
KOHLU,KOHLU,DISTRICT,Seeing,15 - 24,632,589,43
KOHLU,KOHLU,DISTRICT,Seeing,15 - 49,2355,2197,158
KOHLU,KOHLU,DISTRICT,Seeing,25 - 40,929,869,60
KOHLU,KOHLU,DISTRICT,Seeing,41 - 60,1887,1755,132
KOHLU,KOHLU,DISTRICT,Seeing,5 - 16,408,385,23
KOHLU,KOHLU,DISTRICT,Seeing,5 - 9,114,109,5
KOHLU,KOHLU,DISTRICT,Seeing,>18,4485,4173,312
KOHLU,KOHLU,DISTRICT,Seeing,>60,1186,1100,86
KOHLU,KOHLU,DISTRICT,Self care etc,0 - 4,42,40,2
KOHLU,KOHLU,DISTRICT,Self care etc,10 - 12,76,71,5
KOHLU,KOHLU,DISTRICT,Self care etc,13 - 14,60,58,2
KOHLU,KOHLU,DISTRICT,Self care etc,15 - 24,294,275,19
KOHLU,KOHLU,DISTRICT,Self care etc,15 - 49,1465,1360,105
KOHLU,KOHLU,DISTRICT,Self care etc,25 - 40,619,574,45
KOHLU,KOHLU,DISTRICT,Self care etc,41 - 60,1568,1459,109
KOHLU,KOHLU,DISTRICT,Self care etc,5 - 16,214,203,11
KOHLU,KOHLU,DISTRICT,Self care etc,5 - 9,38,36,2
KOHLU,KOHLU,DISTRICT,Self care etc,>18,3141,2889,252
KOHLU,KOHLU,DISTRICT,Self care etc,>60,726,643,83
KOHLU,KOHLU,DISTRICT,Walking/ Climbing,0 - 4,217,200,17
KOHLU,KOHLU,DISTRICT,Walking/ Climbing,10 - 12,224,209,15
KOHLU,KOHLU,DISTRICT,Walking/ Climbing,13 - 14,146,136,10
KOHLU,KOHLU,DISTRICT,Walking/ Climbing,15 - 24,949,874,75
KOHLU,KOHLU,DISTRICT,Walking/ Climbing,15 - 49,3878,3574,304
KOHLU,KOHLU,DISTRICT,Walking/ Climbing,25 - 40,1543,1419,124
KOHLU,KOHLU,DISTRICT,Walking/ Climbing,41 - 60,3553,3270,283
KOHLU,KOHLU,DISTRICT,Walking/ Climbing,5 - 16,637,587,50
KOHLU,KOHLU,DISTRICT,Walking/ Climbing,5 - 9,149,133,16
KOHLU,KOHLU,DISTRICT,Walking/ Climbing,>18,7939,7314,625
KOHLU,KOHLU,DISTRICT,Walking/ Climbing,>60,2097,1937,160
LASBELA,LASBELA,DISTRICT,Communication,0 - 4,80,34,46
LASBELA,LASBELA,DISTRICT,Communication,10 - 12,186,86,100
LASBELA,LASBELA,DISTRICT,Communication,13 - 14,124,56,68
LASBELA,LASBELA,DISTRICT,Communication,15 - 24,626,266,360
LASBELA,LASBELA,DISTRICT,Communication,15 - 49,2021,914,1107
LASBELA,LASBELA,DISTRICT,Communication,25 - 40,768,338,430
LASBELA,LASBELA,DISTRICT,Communication,41 - 60,1769,906,863
LASBELA,LASBELA,DISTRICT,Communication,5 - 16,703,333,370
LASBELA,LASBELA,DISTRICT,Communication,5 - 9,261,123,138
LASBELA,LASBELA,DISTRICT,Communication,>18,4312,2153,2159
LASBELA,LASBELA,DISTRICT,Communication,>60,1392,753,639
LASBELA,LASBELA,DISTRICT,Disability,0 - 4,214,109,105
LASBELA,LASBELA,DISTRICT,Disability,10 - 12,278,115,163
LASBELA,LASBELA,DISTRICT,Disability,13 - 14,192,86,106
LASBELA,LASBELA,DISTRICT,Disability,15 - 24,835,387,448
LASBELA,LASBELA,DISTRICT,Disability,15 - 49,2480,1296,1184
LASBELA,LASBELA,DISTRICT,Disability,25 - 40,1034,494,540
LASBELA,LASBELA,DISTRICT,Disability,41 - 60,2381,1712,669
LASBELA,LASBELA,DISTRICT,Disability,5 - 16,1143,529,614
LASBELA,LASBELA,DISTRICT,Disability,5 - 9,497,240,257
LASBELA,LASBELA,DISTRICT,Disability,>18,7068,4428,2640
LASBELA,LASBELA,DISTRICT,Disability,>60,3152,1990,1162
LASBELA,LASBELA,DISTRICT,Functional limitation,0 - 4,728,343,385
LASBELA,LASBELA,DISTRICT,Functional limitation,10 - 12,1234,581,653
LASBELA,LASBELA,DISTRICT,Functional limitation,13 - 14,870,407,463
LASBELA,LASBELA,DISTRICT,Functional limitation,15 - 24,5333,2338,2995
LASBELA,LASBELA,DISTRICT,Functional limitation,15 - 49,20861,9814,11047
LASBELA,LASBELA,DISTRICT,Functional limitation,25 - 40,7836,3570,4266
LASBELA,LASBELA,DISTRICT,Functional limitation,41 - 60,21087,11330,9757
LASBELA,LASBELA,DISTRICT,Functional limitation,5 - 16,3829,1820,2009
LASBELA,LASBELA,DISTRICT,Functional limitation,5 - 9,949,465,484
LASBELA,LASBELA,DISTRICT,Functional limitation,>18,48566,25569,22997
LASBELA,LASBELA,DISTRICT,Functional limitation,>60,15601,8934,6667
LASBELA,LASBELA,DISTRICT,Hearing,0 - 4,116,44,72
LASBELA,LASBELA,DISTRICT,Hearing,10 - 12,290,133,157
LASBELA,LASBELA,DISTRICT,Hearing,13 - 14,216,96,120
LASBELA,LASBELA,DISTRICT,Hearing,15 - 24,1226,511,715
LASBELA,LASBELA,DISTRICT,Hearing,15 - 49,4775,2179,2596
LASBELA,LASBELA,DISTRICT,Hearing,25 - 40,1766,783,983
LASBELA,LASBELA,DISTRICT,Hearing,41 - 60,4815,2547,2268
LASBELA,LASBELA,DISTRICT,Hearing,5 - 16,878,402,476
LASBELA,LASBELA,DISTRICT,Hearing,5 - 9,190,90,100
LASBELA,LASBELA,DISTRICT,Hearing,>18,11060,5780,5280
LASBELA,LASBELA,DISTRICT,Hearing,>60,3559,2078,1481
LASBELA,LASBELA,DISTRICT,Memorization/ Focus,0 - 4,106,48,58
LASBELA,LASBELA,DISTRICT,Memorization/ Focus,10 - 12,235,109,126
LASBELA,LASBELA,DISTRICT,Memorization/ Focus,13 - 14,167,74,93
LASBELA,LASBELA,DISTRICT,Memorization/ Focus,15 - 24,873,378,495
LASBELA,LASBELA,DISTRICT,Memorization/ Focus,15 - 49,3199,1470,1729
LASBELA,LASBELA,DISTRICT,Memorization/ Focus,25 - 40,1241,539,702
LASBELA,LASBELA,DISTRICT,Memorization/ Focus,41 - 60,2930,1596,1334
LASBELA,LASBELA,DISTRICT,Memorization/ Focus,5 - 16,741,341,400
LASBELA,LASBELA,DISTRICT,Memorization/ Focus,5 - 9,190,88,102
LASBELA,LASBELA,DISTRICT,Memorization/ Focus,>18,6981,3699,3282
LASBELA,LASBELA,DISTRICT,Memorization/ Focus,>60,2190,1300,890
LASBELA,LASBELA,DISTRICT,Population,0 - 4,105407,58510,46897
LASBELA,LASBELA,DISTRICT,Population,10 - 12,56248,29661,26587
LASBELA,LASBELA,DISTRICT,Population,13 - 14,33127,17017,16110
LASBELA,LASBELA,DISTRICT,Population,15 - 24,128537,61686,66851
LASBELA,LASBELA,DISTRICT,Population,15 - 49,314892,153130,161762
LASBELA,LASBELA,DISTRICT,Population,25 - 40,134426,65275,69151
LASBELA,LASBELA,DISTRICT,Population,41 - 60,90942,46733,44209
LASBELA,LASBELA,DISTRICT,Population,5 - 16,223407,117569,105838
LASBELA,LASBELA,DISTRICT,Population,5 - 9,103631,55383,48248
LASBELA,LASBELA,DISTRICT,Population,>18,325564,161346,164218
LASBELA,LASBELA,DISTRICT,Population,>60,28498,15966,12532
LASBELA,LASBELA,DISTRICT,Seeing,0 - 4,179,89,90
LASBELA,LASBELA,DISTRICT,Seeing,10 - 12,219,100,119
LASBELA,LASBELA,DISTRICT,Seeing,13 - 14,144,77,67
LASBELA,LASBELA,DISTRICT,Seeing,15 - 24,1136,549,587
LASBELA,LASBELA,DISTRICT,Seeing,15 - 49,4182,2037,2145
LASBELA,LASBELA,DISTRICT,Seeing,25 - 40,1598,742,856
LASBELA,LASBELA,DISTRICT,Seeing,41 - 60,3860,2090,1770
LASBELA,LASBELA,DISTRICT,Seeing,5 - 16,719,359,360
LASBELA,LASBELA,DISTRICT,Seeing,5 - 9,217,110,107
LASBELA,LASBELA,DISTRICT,Seeing,>18,9691,5223,4468
LASBELA,LASBELA,DISTRICT,Seeing,>60,3353,1974,1379
LASBELA,LASBELA,DISTRICT,Self care etc,0 - 4,46,14,32
LASBELA,LASBELA,DISTRICT,Self care etc,10 - 12,124,51,73
LASBELA,LASBELA,DISTRICT,Self care etc,13 - 14,79,36,43
LASBELA,LASBELA,DISTRICT,Self care etc,15 - 24,466,183,283
LASBELA,LASBELA,DISTRICT,Self care etc,15 - 49,2026,918,1108
LASBELA,LASBELA,DISTRICT,Self care etc,25 - 40,724,314,410
LASBELA,LASBELA,DISTRICT,Self care etc,41 - 60,2396,1318,1078
LASBELA,LASBELA,DISTRICT,Self care etc,5 - 16,304,133,171
LASBELA,LASBELA,DISTRICT,Self care etc,5 - 9,31,16,15
LASBELA,LASBELA,DISTRICT,Self care etc,>18,5183,2808,2375
LASBELA,LASBELA,DISTRICT,Self care etc,>60,1704,1037,667
LASBELA,LASBELA,DISTRICT,Walking/ Climbing,0 - 4,318,153,165
LASBELA,LASBELA,DISTRICT,Walking/ Climbing,10 - 12,408,204,204
LASBELA,LASBELA,DISTRICT,Walking/ Climbing,13 - 14,308,153,155
LASBELA,LASBELA,DISTRICT,Walking/ Climbing,15 - 24,1677,774,903
LASBELA,LASBELA,DISTRICT,Walking/ Climbing,15 - 49,6319,3084,3235
LASBELA,LASBELA,DISTRICT,Walking/ Climbing,25 - 40,2454,1166,1288
LASBELA,LASBELA,DISTRICT,Walking/ Climbing,41 - 60,5899,3189,2710
LASBELA,LASBELA,DISTRICT,Walking/ Climbing,5 - 16,1462,734,728
LASBELA,LASBELA,DISTRICT,Walking/ Climbing,5 - 9,486,240,246
LASBELA,LASBELA,DISTRICT,Walking/ Climbing,>18,14294,7559,6735
LASBELA,LASBELA,DISTRICT,Walking/ Climbing,>60,4708,2653,2055
LORALAI,LORALAI,DISTRICT,Communication,0 - 4,43,39,4
LORALAI,LORALAI,DISTRICT,Communication,10 - 12,45,33,12
LORALAI,LORALAI,DISTRICT,Communication,13 - 14,25,23,2
LORALAI,LORALAI,DISTRICT,Communication,15 - 24,168,142,26
LORALAI,LORALAI,DISTRICT,Communication,15 - 49,616,525,91
LORALAI,LORALAI,DISTRICT,Communication,25 - 40,223,195,28
LORALAI,LORALAI,DISTRICT,Communication,41 - 60,706,578,128
LORALAI,LORALAI,DISTRICT,Communication,5 - 16,190,157,33
LORALAI,LORALAI,DISTRICT,Communication,5 - 9,86,71,15
LORALAI,LORALAI,DISTRICT,Communication,>18,1598,1311,287
LORALAI,LORALAI,DISTRICT,Communication,>60,574,456,118
LORALAI,LORALAI,DISTRICT,Disability,0 - 4,104,92,12
LORALAI,LORALAI,DISTRICT,Disability,10 - 12,131,113,18
LORALAI,LORALAI,DISTRICT,Disability,13 - 14,65,59,6
LORALAI,LORALAI,DISTRICT,Disability,15 - 24,446,389,57
LORALAI,LORALAI,DISTRICT,Disability,15 - 49,1892,1695,197
LORALAI,LORALAI,DISTRICT,Disability,25 - 40,780,709,71
LORALAI,LORALAI,DISTRICT,Disability,41 - 60,1769,1570,199
LORALAI,LORALAI,DISTRICT,Disability,5 - 16,464,397,67
LORALAI,LORALAI,DISTRICT,Disability,5 - 9,193,161,32
LORALAI,LORALAI,DISTRICT,Disability,>18,4563,3949,614
LORALAI,LORALAI,DISTRICT,Disability,>60,1713,1401,312
LORALAI,LORALAI,DISTRICT,Functional limitation,0 - 4,219,194,25
LORALAI,LORALAI,DISTRICT,Functional limitation,10 - 12,226,186,40
LORALAI,LORALAI,DISTRICT,Functional limitation,13 - 14,130,112,18
LORALAI,LORALAI,DISTRICT,Functional limitation,15 - 24,1161,947,214
LORALAI,LORALAI,DISTRICT,Functional limitation,15 - 49,6256,4973,1283
LORALAI,LORALAI,DISTRICT,Functional limitation,25 - 40,2231,1795,436
LORALAI,LORALAI,DISTRICT,Functional limitation,41 - 60,8414,6597,1817
LORALAI,LORALAI,DISTRICT,Functional limitation,5 - 16,791,672,119
LORALAI,LORALAI,DISTRICT,Functional limitation,5 - 9,282,242,40
LORALAI,LORALAI,DISTRICT,Functional limitation,>18,17910,14163,3747
LORALAI,LORALAI,DISTRICT,Functional limitation,>60,6370,5048,1322
LORALAI,LORALAI,DISTRICT,Hearing,0 - 4,51,47,4
LORALAI,LORALAI,DISTRICT,Hearing,10 - 12,46,37,9
LORALAI,LORALAI,DISTRICT,Hearing,13 - 14,29,26,3
LORALAI,LORALAI,DISTRICT,Hearing,15 - 24,235,192,43
LORALAI,LORALAI,DISTRICT,Hearing,15 - 49,1260,989,271
LORALAI,LORALAI,DISTRICT,Hearing,25 - 40,437,350,87
LORALAI,LORALAI,DISTRICT,Hearing,41 - 60,1780,1390,390
LORALAI,LORALAI,DISTRICT,Hearing,5 - 16,194,166,28
LORALAI,LORALAI,DISTRICT,Hearing,5 - 9,77,66,11
LORALAI,LORALAI,DISTRICT,Hearing,>18,3713,2942,771
LORALAI,LORALAI,DISTRICT,Hearing,>60,1331,1067,264
LORALAI,LORALAI,DISTRICT,Memorization/ Focus,0 - 4,48,40,8
LORALAI,LORALAI,DISTRICT,Memorization/ Focus,10 - 12,60,44,16
LORALAI,LORALAI,DISTRICT,Memorization/ Focus,13 - 14,24,21,3
LORALAI,LORALAI,DISTRICT,Memorization/ Focus,15 - 24,218,170,48
LORALAI,LORALAI,DISTRICT,Memorization/ Focus,15 - 49,1007,803,204
LORALAI,LORALAI,DISTRICT,Memorization/ Focus,25 - 40,388,312,76
LORALAI,LORALAI,DISTRICT,Memorization/ Focus,41 - 60,1192,943,249
LORALAI,LORALAI,DISTRICT,Memorization/ Focus,5 - 16,193,158,35
LORALAI,LORALAI,DISTRICT,Memorization/ Focus,5 - 9,68,59,9
LORALAI,LORALAI,DISTRICT,Memorization/ Focus,>18,2610,2076,534
LORALAI,LORALAI,DISTRICT,Memorization/ Focus,>60,888,711,177
LORALAI,LORALAI,DISTRICT,Population,0 - 4,54595,43792,10803
LORALAI,LORALAI,DISTRICT,Population,10 - 12,23215,18699,4516
LORALAI,LORALAI,DISTRICT,Population,13 - 14,13645,10688,2957
LORALAI,LORALAI,DISTRICT,Population,15 - 24,51239,39344,11895
LORALAI,LORALAI,DISTRICT,Population,15 - 49,110293,84547,25746
LORALAI,LORALAI,DISTRICT,Population,25 - 40,44301,33972,10329
LORALAI,LORALAI,DISTRICT,Population,41 - 60,26829,20478,6351
LORALAI,LORALAI,DISTRICT,Population,5 - 16,96648,77763,18885
LORALAI,LORALAI,DISTRICT,Population,5 - 9,46812,38142,8670
LORALAI,LORALAI,DISTRICT,Population,>18,107083,81863,25220
LORALAI,LORALAI,DISTRICT,Population,>60,8728,6863,1865
LORALAI,LORALAI,DISTRICT,Seeing,0 - 4,54,48,6
LORALAI,LORALAI,DISTRICT,Seeing,10 - 12,52,41,11
LORALAI,LORALAI,DISTRICT,Seeing,13 - 14,32,28,4
LORALAI,LORALAI,DISTRICT,Seeing,15 - 24,281,228,53
LORALAI,LORALAI,DISTRICT,Seeing,15 - 49,1316,1025,291
LORALAI,LORALAI,DISTRICT,Seeing,25 - 40,488,373,115
LORALAI,LORALAI,DISTRICT,Seeing,41 - 60,1528,1195,333
LORALAI,LORALAI,DISTRICT,Seeing,5 - 16,217,183,34
LORALAI,LORALAI,DISTRICT,Seeing,5 - 9,86,72,14
LORALAI,LORALAI,DISTRICT,Seeing,>18,3492,2738,754
LORALAI,LORALAI,DISTRICT,Seeing,>60,1275,1010,265
LORALAI,LORALAI,DISTRICT,Self care etc,0 - 4,13,12,1
LORALAI,LORALAI,DISTRICT,Self care etc,10 - 12,16,15,1
LORALAI,LORALAI,DISTRICT,Self care etc,13 - 14,6,5,1
LORALAI,LORALAI,DISTRICT,Self care etc,15 - 24,83,71,12
LORALAI,LORALAI,DISTRICT,Self care etc,15 - 49,594,492,102
LORALAI,LORALAI,DISTRICT,Self care etc,25 - 40,195,169,26
LORALAI,LORALAI,DISTRICT,Self care etc,41 - 60,982,790,192
LORALAI,LORALAI,DISTRICT,Self care etc,5 - 16,40,38,2
LORALAI,LORALAI,DISTRICT,Self care etc,5 - 9,13,13,0
LORALAI,LORALAI,DISTRICT,Self care etc,>18,1961,1578,383
LORALAI,LORALAI,DISTRICT,Self care etc,>60,710,556,154
LORALAI,LORALAI,DISTRICT,Walking/ Climbing,0 - 4,105,95,10
LORALAI,LORALAI,DISTRICT,Walking/ Climbing,10 - 12,104,79,25
LORALAI,LORALAI,DISTRICT,Walking/ Climbing,13 - 14,61,50,11
LORALAI,LORALAI,DISTRICT,Walking/ Climbing,15 - 24,534,422,112
LORALAI,LORALAI,DISTRICT,Walking/ Climbing,15 - 49,2309,1819,490
LORALAI,LORALAI,DISTRICT,Walking/ Climbing,25 - 40,854,685,169
LORALAI,LORALAI,DISTRICT,Walking/ Climbing,41 - 60,2558,1972,586
LORALAI,LORALAI,DISTRICT,Walking/ Climbing,5 - 16,383,308,75
LORALAI,LORALAI,DISTRICT,Walking/ Climbing,5 - 9,138,114,24
LORALAI,LORALAI,DISTRICT,Walking/ Climbing,>18,5830,4570,1260
LORALAI,LORALAI,DISTRICT,Walking/ Climbing,>60,2020,1600,420
MASTUNG,MASTUNG,DISTRICT,Communication,0 - 4,39,35,4
MASTUNG,MASTUNG,DISTRICT,Communication,10 - 12,47,44,3
MASTUNG,MASTUNG,DISTRICT,Communication,13 - 14,30,26,4
MASTUNG,MASTUNG,DISTRICT,Communication,15 - 24,135,117,18
MASTUNG,MASTUNG,DISTRICT,Communication,15 - 49,549,480,69
MASTUNG,MASTUNG,DISTRICT,Communication,25 - 40,208,185,23
MASTUNG,MASTUNG,DISTRICT,Communication,41 - 60,669,587,82
MASTUNG,MASTUNG,DISTRICT,Communication,5 - 16,205,185,20
MASTUNG,MASTUNG,DISTRICT,Communication,5 - 9,89,82,7
MASTUNG,MASTUNG,DISTRICT,Communication,>18,1539,1343,196
MASTUNG,MASTUNG,DISTRICT,Communication,>60,595,511,84
MASTUNG,MASTUNG,DISTRICT,Disability,0 - 4,84,77,7
MASTUNG,MASTUNG,DISTRICT,Disability,10 - 12,143,133,10
MASTUNG,MASTUNG,DISTRICT,Disability,13 - 14,78,72,6
MASTUNG,MASTUNG,DISTRICT,Disability,15 - 24,382,356,26
MASTUNG,MASTUNG,DISTRICT,Disability,15 - 49,1609,1532,77
MASTUNG,MASTUNG,DISTRICT,Disability,25 - 40,622,600,22
MASTUNG,MASTUNG,DISTRICT,Disability,41 - 60,1923,1810,113
MASTUNG,MASTUNG,DISTRICT,Disability,5 - 16,462,425,37
MASTUNG,MASTUNG,DISTRICT,Disability,5 - 9,165,152,13
MASTUNG,MASTUNG,DISTRICT,Disability,>18,4290,3979,311
MASTUNG,MASTUNG,DISTRICT,Disability,>60,1515,1350,165
MASTUNG,MASTUNG,DISTRICT,Functional limitation,0 - 4,275,230,45
MASTUNG,MASTUNG,DISTRICT,Functional limitation,10 - 12,326,289,37
MASTUNG,MASTUNG,DISTRICT,Functional limitation,13 - 14,178,158,20
