name_admin_unit,part_of_district,admin_unit,age_group,nationality,overall_all_sexes,rural_all_sexes,urban_all_sexes,overall_female,rural_female,urban_female,overall_male,rural_male,urban_male,overall_tgend,rural_tgend,urban_tgend
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,45 - 49,PAKISTANI,80328,64729,15599,40564,32732,7832,39758,31995,7763,6,2,4
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,50 - 54,AFGHANI,145,88,57,71,44,27,74,44,30,,,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,50 - 54,BENGALI,,,,,,,,,,,,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,50 - 54,CHINESE,,,,,,,,,,,,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,50 - 54,OTHERS,10,10,,5,5,,5,5,,,,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,50 - 54,PAKISTANI,72693,59169,13524,35566,28937,6629,37116,30226,6890,11,6,5
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,55 - 59,AFGHANI,101,56,45,60,30,30,41,26,15,,,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,55 - 59,BENGALI,1,1,,,,,1,1,,,,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,55 - 59,CHINESE,2,2,,,,,2,2,,,,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,55 - 59,OTHERS,7,5,2,4,3,1,3,2,1,,,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,55 - 59,PAKISTANI,61878,50672,11206,28500,23174,5326,33377,27497,5880,1,1,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,60 - 64,AFGHANI,79,51,28,27,17,10,52,34,18,,,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,60 - 64,BENGALI,1,1,,1,1,,,,,,,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,60 - 64,CHINESE,,,,,,,,,,,,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,60 - 64,OTHERS,8,6,2,4,3,1,4,3,1,,,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,60 - 64,PAKISTANI,49502,40639,8863,22421,18393,4028,27078,22245,4833,3,1,2
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,65 - 69,AFGHANI,57,45,12,28,27,1,29,18,11,,,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,65 - 69,BENGALI,,,,,,,,,,,,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,65 - 69,CHINESE,,,,,,,,,,,,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,65 - 69,OTHERS,4,2,2,1,1,,3,1,2,,,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,65 - 69,PAKISTANI,38363,31907,6456,17114,14165,2949,21246,17740,3506,3,2,1
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,70 - 74,AFGHANI,51,32,19,19,12,7,32,20,12,,,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,70 - 74,BENGALI,,,,,,,,,,,,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,70 - 74,CHINESE,,,,,,,,,,,,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,70 - 74,OTHERS,5,5,,1,1,,4,4,,,,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,70 - 74,PAKISTANI,25307,21604,3703,10574,9035,1539,14733,12569,2164,,,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,75 & ABOVE,AFGHANI,59,44,15,23,20,3,36,24,12,,,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,75 & ABOVE,BENGALI,,,,,,,,,,,,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,75 & ABOVE,CHINESE,1,1,,,,,1,1,,,,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,75 & ABOVE,OTHERS,2,1,1,1,,1,1,1,,,,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,75 & ABOVE,PAKISTANI,31474,27564,3910,13896,12063,1833,17578,15501,2077,,,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,ALL AGES,AFGHANI,6203,3427,2776,2965,1634,1331,3238,1793,1445,,,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,ALL AGES,BENGALI,17,16,1,7,6,1,10,10,,,,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,ALL AGES,CHINESE,11,11,,3,3,,8,8,,,,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,ALL AGES,OTHERS,279,206,73,146,107,39,133,99,34,,,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,ALL AGES,PAKISTANI,1822642,1479599,343043,908926,738299,170627,913577,741218,172359,139,82,57
MIANWALI,MIANWALI,DISTRICT,00 - 04,AFGHANI,2000,1314,686,1014,674,340,986,640,346,,,
MIANWALI,MIANWALI,DISTRICT,00 - 04,BENGALI,3,2,1,1,,1,2,2,,,,
MIANWALI,MIANWALI,DISTRICT,00 - 04,CHINESE,,,,,,,,,,,,
MIANWALI,MIANWALI,DISTRICT,00 - 04,OTHERS,279,258,21,121,113,8,158,145,13,,,
MIANWALI,MIANWALI,DISTRICT,00 - 04,PAKISTANI,243497,198566,44931,117156,95514,21642,126341,103052,23289,,,
MIANWALI,MIANWALI,DISTRICT,05 - 09,AFGHANI,1792,1264,528,819,577,242,973,687,286,,,
MIANWALI,MIANWALI,DISTRICT,05 - 09,BENGALI,2,1,1,1,1,,1,,1,,,
MIANWALI,MIANWALI,DISTRICT,05 - 09,CHINESE,1,1,,,,,1,1,,,,
MIANWALI,MIANWALI,DISTRICT,05 - 09,OTHERS,152,137,15,77,71,6,75,66,9,,,
MIANWALI,MIANWALI,DISTRICT,05 - 09,PAKISTANI,206791,167441,39350,100737,81511,19226,106054,85930,20124,,,
MIANWALI,MIANWALI,DISTRICT,10 - 14,AFGHANI,1484,1023,461,738,495,243,746,528,218,,,
MIANWALI,MIANWALI,DISTRICT,10 - 14,BENGALI,1,1,,1,1,,,,,,,
MIANWALI,MIANWALI,DISTRICT,10 - 14,CHINESE,1,1,,,,,,,,1,1,
MIANWALI,MIANWALI,DISTRICT,10 - 14,OTHERS,121,116,5,72,69,3,49,47,2,,,
MIANWALI,MIANWALI,DISTRICT,10 - 14,PAKISTANI,197513,159804,37709,93643,75796,17847,103869,84007,19862,1,1,
MIANWALI,MIANWALI,DISTRICT,15 - 19,AFGHANI,1155,768,387,520,347,173,635,421,214,,,
MIANWALI,MIANWALI,DISTRICT,15 - 19,BENGALI,,,,,,,,,,,,
MIANWALI,MIANWALI,DISTRICT,15 - 19,CHINESE,1,1,,1,1,,,,,,,
MIANWALI,MIANWALI,DISTRICT,15 - 19,OTHERS,109,102,7,61,58,3,48,44,4,,,
MIANWALI,MIANWALI,DISTRICT,15 - 19,PAKISTANI,174005,140886,33119,82830,66948,15882,91165,73932,17233,10,6,4
MIANWALI,MIANWALI,DISTRICT,20 - 24,AFGHANI,1040,677,363,515,326,189,525,351,174,,,
MIANWALI,MIANWALI,DISTRICT,20 - 24,BENGALI,2,1,1,1,,1,1,1,,,,
MIANWALI,MIANWALI,DISTRICT,20 - 24,CHINESE,2,2,,,,,2,2,,,,
MIANWALI,MIANWALI,DISTRICT,20 - 24,OTHERS,130,120,10,63,56,7,67,64,3,,,
MIANWALI,MIANWALI,DISTRICT,20 - 24,PAKISTANI,151534,121084,30450,74718,59482,15236,76801,61595,15206,15,7,8
MIANWALI,MIANWALI,DISTRICT,25 - 29,AFGHANI,835,558,277,381,262,119,454,296,158,,,
MIANWALI,MIANWALI,DISTRICT,25 - 29,BENGALI,,,,,,,,,,,,
MIANWALI,MIANWALI,DISTRICT,25 - 29,CHINESE,2,2,,2,2,,,,,,,
MIANWALI,MIANWALI,DISTRICT,25 - 29,OTHERS,138,115,23,84,69,15,54,46,8,,,
MIANWALI,MIANWALI,DISTRICT,25 - 29,PAKISTANI,142450,113161,29289,71820,56990,14830,70620,56171,14449,10,,10
MIANWALI,MIANWALI,DISTRICT,30 - 34,AFGHANI,580,397,183,266,189,77,314,208,106,,,
MIANWALI,MIANWALI,DISTRICT,30 - 34,BENGALI,1,1,,1,1,,,,,,,
MIANWALI,MIANWALI,DISTRICT,30 - 34,CHINESE,1,1,,1,1,,,,,,,
MIANWALI,MIANWALI,DISTRICT,30 - 34,OTHERS,126,114,12,76,68,8,49,45,4,1,1,
MIANWALI,MIANWALI,DISTRICT,30 - 34,PAKISTANI,126914,99426,27488,65604,51372,14232,61307,48053,13254,3,1,2
MIANWALI,MIANWALI,DISTRICT,35 - 39,AFGHANI,494,320,174,256,165,91,238,155,83,,,
MIANWALI,MIANWALI,DISTRICT,35 - 39,BENGALI,1,1,,,,,1,1,,,,
MIANWALI,MIANWALI,DISTRICT,35 - 39,CHINESE,2,1,1,1,,1,1,1,,,,
MIANWALI,MIANWALI,DISTRICT,35 - 39,OTHERS,102,84,18,59,49,10,43,35,8,,,
MIANWALI,MIANWALI,DISTRICT,35 - 39,PAKISTANI,114939,89620,25319,57823,45257,12566,57108,44361,12747,8,2,6
MIANWALI,MIANWALI,DISTRICT,40 - 44,AFGHANI,479,324,155,228,164,64,251,160,91,,,
MIANWALI,MIANWALI,DISTRICT,40 - 44,BENGALI,1,1,,1,1,,,,,,,
MIANWALI,MIANWALI,DISTRICT,40 - 44,CHINESE,1,,1,1,,1,,,,,,
MIANWALI,MIANWALI,DISTRICT,40 - 44,OTHERS,93,76,17,59,46,13,34,30,4,,,
MIANWALI,MIANWALI,DISTRICT,40 - 44,PAKISTANI,97069,75765,21304,48726,38321,10405,48339,37442,10897,4,2,2
MIANWALI,MIANWALI,DISTRICT,45 - 49,AFGHANI,333,238,95,164,114,50,169,124,45,,,
MIANWALI,MIANWALI,DISTRICT,45 - 49,BENGALI,,,,,,,,,,,,
MIANWALI,MIANWALI,DISTRICT,45 - 49,CHINESE,,,,,,,,,,,,
MIANWALI,MIANWALI,DISTRICT,45 - 49,OTHERS,55,51,4,26,24,2,29,27,2,,,
MIANWALI,MIANWALI,DISTRICT,45 - 49,PAKISTANI,76419,59305,17114,37759,29614,8145,38655,29689,8966,5,2,3
MIANWALI,MIANWALI,DISTRICT,50 - 54,AFGHANI,238,173,65,126,87,39,112,86,26,,,
MIANWALI,MIANWALI,DISTRICT,50 - 54,BENGALI,,,,,,,,,,,,
MIANWALI,MIANWALI,DISTRICT,50 - 54,CHINESE,1,1,,,,,1,1,,,,
MIANWALI,MIANWALI,DISTRICT,50 - 54,OTHERS,68,59,9,37,31,6,31,28,3,,,
MIANWALI,MIANWALI,DISTRICT,50 - 54,PAKISTANI,66548,52160,14388,33360,26398,6962,33185,25760,7425,3,2,1
MIANWALI,MIANWALI,DISTRICT,55 - 59,AFGHANI,182,117,65,83,63,20,99,54,45,,,
MIANWALI,MIANWALI,DISTRICT,55 - 59,BENGALI,,,,,,,,,,,,
MIANWALI,MIANWALI,DISTRICT,55 - 59,CHINESE,,,,,,,,,,,,
MIANWALI,MIANWALI,DISTRICT,55 - 59,OTHERS,62,58,4,29,29,,33,29,4,,,
MIANWALI,MIANWALI,DISTRICT,55 - 59,PAKISTANI,57537,45210,12327,27791,21898,5893,29744,23312,6432,2,,2
MIANWALI,MIANWALI,DISTRICT,60 - 64,AFGHANI,141,104,37,66,52,14,75,52,23,,,
MIANWALI,MIANWALI,DISTRICT,60 - 64,BENGALI,1,1,,,,,1,1,,,,
MIANWALI,MIANWALI,DISTRICT,60 - 64,CHINESE,,,,,,,,,,,,
MIANWALI,MIANWALI,DISTRICT,60 - 64,OTHERS,52,47,5,27,25,2,25,22,3,,,
MIANWALI,MIANWALI,DISTRICT,60 - 64,PAKISTANI,46056,36270,9786,21783,17193,4590,24272,19077,5195,1,,1
MIANWALI,MIANWALI,DISTRICT,65 - 69,AFGHANI,115,81,34,59,38,21,56,43,13,,,
MIANWALI,MIANWALI,DISTRICT,65 - 69,BENGALI,,,,,,,,,,,,
MIANWALI,MIANWALI,DISTRICT,65 - 69,CHINESE,,,,,,,,,,,,
MIANWALI,MIANWALI,DISTRICT,65 - 69,OTHERS,32,29,3,14,13,1,18,16,2,,,
MIANWALI,MIANWALI,DISTRICT,65 - 69,PAKISTANI,33541,26005,7536,16605,12824,3781,16936,13181,3755,,,
MIANWALI,MIANWALI,DISTRICT,70 - 74,AFGHANI,69,52,17,29,23,6,40,29,11,,,
MIANWALI,MIANWALI,DISTRICT,70 - 74,BENGALI,,,,,,,,,,,,
MIANWALI,MIANWALI,DISTRICT,70 - 74,CHINESE,,,,,,,,,,,,
MIANWALI,MIANWALI,DISTRICT,70 - 74,OTHERS,22,18,4,12,10,2,10,8,2,,,
MIANWALI,MIANWALI,DISTRICT,70 - 74,PAKISTANI,23583,18679,4904,10651,8464,2187,12931,10214,2717,1,1,
MIANWALI,MIANWALI,DISTRICT,75 & ABOVE,AFGHANI,92,72,20,27,21,6,65,51,14,,,
MIANWALI,MIANWALI,DISTRICT,75 & ABOVE,BENGALI,,,,,,,,,,,,
MIANWALI,MIANWALI,DISTRICT,75 & ABOVE,CHINESE,,,,,,,,,,,,
MIANWALI,MIANWALI,DISTRICT,75 & ABOVE,OTHERS,20,19,1,8,8,,12,11,1,,,
MIANWALI,MIANWALI,DISTRICT,75 & ABOVE,PAKISTANI,24887,20219,4668,11721,9472,2249,13166,10747,2419,,,
MIANWALI,MIANWALI,DISTRICT,ALL AGES,AFGHANI,11029,7482,3547,5291,3597,1694,5738,3885,1853,,,
MIANWALI,MIANWALI,DISTRICT,ALL AGES,BENGALI,12,9,3,6,4,2,6,5,1,,,
MIANWALI,MIANWALI,DISTRICT,ALL AGES,CHINESE,12,10,2,6,4,2,5,5,,1,1,
MIANWALI,MIANWALI,DISTRICT,ALL AGES,OTHERS,1561,1403,158,825,739,86,735,663,72,1,1,
MIANWALI,MIANWALI,DISTRICT,ALL AGES,PAKISTANI,1783283,1423601,359682,872727,697054,175673,910493,726523,183970,63,24,39
MULTAN,MULTAN,DISTRICT,00 - 04,AFGHANI,234,90,144,119,39,80,115,51,64,,,
MULTAN,MULTAN,DISTRICT,00 - 04,BENGALI,1,1,,1,1,,,,,,,
MULTAN,MULTAN,DISTRICT,00 - 04,CHINESE,4,4,,1,1,,3,3,,,,
MULTAN,MULTAN,DISTRICT,00 - 04,OTHERS,310,157,153,148,78,70,162,79,83,,,
MULTAN,MULTAN,DISTRICT,00 - 04,PAKISTANI,729726,413917,315809,362214,206537,155677,367512,207380,160132,,,
MULTAN,MULTAN,DISTRICT,05 - 09,AFGHANI,208,82,126,107,43,64,101,39,62,,,
MULTAN,MULTAN,DISTRICT,05 - 09,BENGALI,1,1,,,,,1,1,,,,
MULTAN,MULTAN,DISTRICT,05 - 09,CHINESE,3,2,1,3,2,1,,,,,,
MULTAN,MULTAN,DISTRICT,05 - 09,OTHERS,279,155,124,139,76,63,140,79,61,,,
MULTAN,MULTAN,DISTRICT,05 - 09,PAKISTANI,667393,389115,278278,331813,193079,138734,335580,196036,139544,,,
MULTAN,MULTAN,DISTRICT,10 - 14,AFGHANI,168,62,106,62,23,39,106,39,67,,,
MULTAN,MULTAN,DISTRICT,10 - 14,BENGALI,4,3,1,,,,4,3,1,,,
MULTAN,MULTAN,DISTRICT,10 - 14,CHINESE,3,,3,1,,1,2,,2,,,
MULTAN,MULTAN,DISTRICT,10 - 14,OTHERS,257,125,132,102,56,46,155,69,86,,,
MULTAN,MULTAN,DISTRICT,10 - 14,PAKISTANI,633161,348751,284410,313030,172988,140042,320120,175755,144365,11,8,3
MULTAN,MULTAN,DISTRICT,15 - 19,AFGHANI,117,45,72,59,24,35,58,21,37,,,
MULTAN,MULTAN,DISTRICT,15 - 19,BENGALI,2,2,,1,1,,1,1,,,,
MULTAN,MULTAN,DISTRICT,15 - 19,CHINESE,2,1,1,1,1,,1,,1,,,
MULTAN,MULTAN,DISTRICT,15 - 19,OTHERS,198,88,110,100,57,43,98,31,67,,,
MULTAN,MULTAN,DISTRICT,15 - 19,PAKISTANI,533918,284597,249321,262763,140576,122187,271103,144005,127098,52,16,36
MULTAN,MULTAN,DISTRICT,20 - 24,AFGHANI,182,68,114,93,37,56,89,31,58,,,
MULTAN,MULTAN,DISTRICT,20 - 24,BENGALI,1,1,,1,1,,,,,,,
MULTAN,MULTAN,DISTRICT,20 - 24,CHINESE,5,3,2,,,,5,3,2,,,
MULTAN,MULTAN,DISTRICT,20 - 24,OTHERS,228,106,122,138,67,71,90,39,51,,,
MULTAN,MULTAN,DISTRICT,20 - 24,PAKISTANI,473068,244367,228701,235487,122496,112991,237514,121853,115661,67,18,49
MULTAN,MULTAN,DISTRICT,25 - 29,AFGHANI,139,55,84,78,28,50,61,27,34,,,
MULTAN,MULTAN,DISTRICT,25 - 29,BENGALI,1,1,,1,1,,,,,,,
MULTAN,MULTAN,DISTRICT,25 - 29,CHINESE,8,6,2,7,6,1,1,,1,,,
MULTAN,MULTAN,DISTRICT,25 - 29,OTHERS,187,83,104,114,54,60,73,29,44,,,
MULTAN,MULTAN,DISTRICT,25 - 29,PAKISTANI,408160,209104,199056,204453,102732,101721,203642,106352,97290,65,20,45
MULTAN,MULTAN,DISTRICT,30 - 34,AFGHANI,133,66,67,75,39,36,58,27,31,,,
MULTAN,MULTAN,DISTRICT,30 - 34,BENGALI,2,,2,2,,2,,,,,,
MULTAN,MULTAN,DISTRICT,30 - 34,CHINESE,3,,3,2,,2,1,,1,,,
MULTAN,MULTAN,DISTRICT,30 - 34,OTHERS,192,82,110,117,55,62,74,27,47,1,,1
MULTAN,MULTAN,DISTRICT,30 - 34,PAKISTANI,371730,190421,181309,189480,96704,92776,182201,93699,88502,49,18,31
MULTAN,MULTAN,DISTRICT,35 - 39,AFGHANI,150,80,70,63,35,28,87,45,42,,,
MULTAN,MULTAN,DISTRICT,35 - 39,BENGALI,4,1,3,2,,2,2,1,1,,,
MULTAN,MULTAN,DISTRICT,35 - 39,CHINESE,3,1,2,2,1,1,1,,1,,,
MULTAN,MULTAN,DISTRICT,35 - 39,OTHERS,165,77,88,92,42,50,73,35,38,,,
MULTAN,MULTAN,DISTRICT,35 - 39,PAKISTANI,345082,173627,171455,168725,85403,83322,176308,88208,88100,49,16,33
MULTAN,MULTAN,DISTRICT,40 - 44,AFGHANI,117,52,65,60,26,34,57,26,31,,,
MULTAN,MULTAN,DISTRICT,40 - 44,BENGALI,1,1,,,,,1,1,,,,
MULTAN,MULTAN,DISTRICT,40 - 44,CHINESE,1,1,,,,,1,1,,,,
MULTAN,MULTAN,DISTRICT,40 - 44,OTHERS,163,74,89,91,44,47,72,30,42,,,
MULTAN,MULTAN,DISTRICT,40 - 44,PAKISTANI,308976,160823,148153,148437,77752,70685,160504,83054,77450,35,17,18
MULTAN,MULTAN,DISTRICT,45 - 49,AFGHANI,87,35,52,38,13,25,49,22,27,,,
MULTAN,MULTAN,DISTRICT,45 - 49,BENGALI,2,1,1,2,1,1,,,,,,
MULTAN,MULTAN,DISTRICT,45 - 49,CHINESE,2,2,,2,2,,,,,,,
MULTAN,MULTAN,DISTRICT,45 - 49,OTHERS,147,65,82,87,41,46,60,24,36,,,
MULTAN,MULTAN,DISTRICT,45 - 49,PAKISTANI,233935,117066,116869,109435,55432,54003,124476,61627,62849,24,7,17
MULTAN,MULTAN,DISTRICT,50 - 54,AFGHANI,70,27,43,39,17,22,31,10,21,,,
MULTAN,MULTAN,DISTRICT,50 - 54,BENGALI,2,2,,2,2,,,,,,,
MULTAN,MULTAN,DISTRICT,50 - 54,CHINESE,1,,1,,,,1,,1,,,
MULTAN,MULTAN,DISTRICT,50 - 54,OTHERS,100,41,59,50,22,28,50,19,31,,,
MULTAN,MULTAN,DISTRICT,50 - 54,PAKISTANI,189139,95900,93239,89514,46397,43117,99602,49495,50107,23,8,15
MULTAN,MULTAN,DISTRICT,55 - 59,AFGHANI,56,21,35,31,14,17,25,7,18,,,
MULTAN,MULTAN,DISTRICT,55 - 59,BENGALI,,,,,,,,,,,,
MULTAN,MULTAN,DISTRICT,55 - 59,CHINESE,,,,,,,,,,,,
MULTAN,MULTAN,DISTRICT,55 - 59,OTHERS,68,33,35,44,26,18,24,7,17,,,
MULTAN,MULTAN,DISTRICT,55 - 59,PAKISTANI,147660,74346,73314,66898,33961,32937,80748,40381,40367,14,4,10
MULTAN,MULTAN,DISTRICT,60 - 64,AFGHANI,46,29,17,18,11,7,28,18,10,,,
MULTAN,MULTAN,DISTRICT,60 - 64,BENGALI,2,1,1,1,1,,1,,1,,,
MULTAN,MULTAN,DISTRICT,60 - 64,CHINESE,,,,,,,,,,,,
MULTAN,MULTAN,DISTRICT,60 - 64,OTHERS,51,27,24,25,12,13,26,15,11,,,
MULTAN,MULTAN,DISTRICT,60 - 64,PAKISTANI,113478,57398,56080,52234,27048,25186,61237,30350,30887,7,,7
MULTAN,MULTAN,DISTRICT,65 - 69,AFGHANI,28,15,13,15,9,6,13,6,7,,,
MULTAN,MULTAN,DISTRICT,65 - 69,BENGALI,1,,1,1,,1,,,,,,
MULTAN,MULTAN,DISTRICT,65 - 69,CHINESE,,,,,,,,,,,,
MULTAN,MULTAN,DISTRICT,65 - 69,OTHERS,41,16,25,20,8,12,21,8,13,,,
MULTAN,MULTAN,DISTRICT,65 - 69,PAKISTANI,81124,41917,39207,39164,20923,18241,41956,20993,20963,4,1,3
MULTAN,MULTAN,DISTRICT,70 - 74,AFGHANI,23,17,6,9,6,3,14,11,3,,,
MULTAN,MULTAN,DISTRICT,70 - 74,BENGALI,1,1,,1,1,,,,,,,
MULTAN,MULTAN,DISTRICT,70 - 74,CHINESE,,,,,,,,,,,,
MULTAN,MULTAN,DISTRICT,70 - 74,OTHERS,27,10,17,13,4,9,14,6,8,,,
MULTAN,MULTAN,DISTRICT,70 - 74,PAKISTANI,52326,28826,23500,22938,13054,9884,29387,15772,13615,1,,1
MULTAN,MULTAN,DISTRICT,75 & ABOVE,AFGHANI,22,12,10,12,7,5,10,5,5,,,
MULTAN,MULTAN,DISTRICT,75 & ABOVE,BENGALI,1,1,,,,,,,,1,1,
MULTAN,MULTAN,DISTRICT,75 & ABOVE,CHINESE,,,,,,,,,,,,
MULTAN,MULTAN,DISTRICT,75 & ABOVE,OTHERS,27,14,13,15,8,7,12,6,6,,,
MULTAN,MULTAN,DISTRICT,75 & ABOVE,PAKISTANI,47605,27139,20466,21286,12188,9098,26315,14949,11366,4,2,2
MULTAN,MULTAN,DISTRICT,ALL AGES,AFGHANI,1780,756,1024,878,371,507,902,385,517,,,
MULTAN,MULTAN,DISTRICT,ALL AGES,BENGALI,26,17,9,15,9,6,10,7,3,1,1,
MULTAN,MULTAN,DISTRICT,ALL AGES,CHINESE,35,20,15,19,13,6,16,7,9,,,
MULTAN,MULTAN,DISTRICT,ALL AGES,OTHERS,2440,1153,1287,1295,650,645,1144,503,641,1,,1
MULTAN,MULTAN,DISTRICT,ALL AGES,PAKISTANI,5336481,2857314,2479167,2617871,1407270,1210601,2718205,1449909,1268296,405,135,270
MUZAFFARGARH,MUZAFFARGARH,DISTRICT,00 - 04,AFGHANI,133,97,36,63,50,13,70,47,23,,,
MUZAFFARGARH,MUZAFFARGARH,DISTRICT,00 - 04,BENGALI,5,3,2,1,1,,4,2,2,,,
MUZAFFARGARH,MUZAFFARGARH,DISTRICT,00 - 04,CHINESE,4,3,1,2,2,,2,1,1,,,
MUZAFFARGARH,MUZAFFARGARH,DISTRICT,00 - 04,OTHERS,374,321,53,186,162,24,188,159,29,,,
MUZAFFARGARH,MUZAFFARGARH,DISTRICT,00 - 04,PAKISTANI,873295,719230,154065,432542,356761,75781,440753,362469,78284,,,
MUZAFFARGARH,MUZAFFARGARH,DISTRICT,05 - 09,AFGHANI,106,82,24,52,40,12,54,42,12,,,
MUZAFFARGARH,MUZAFFARGARH,DISTRICT,05 - 09,BENGALI,5,3,2,3,2,1,2,1,1,,,
MUZAFFARGARH,MUZAFFARGARH,DISTRICT,05 - 09,CHINESE,4,3,1,,,,4,3,1,,,
MUZAFFARGARH,MUZAFFARGARH,DISTRICT,05 - 09,OTHERS,344,290,54,159,138,21,185,152,33,,,
MUZAFFARGARH,MUZAFFARGARH,DISTRICT,05 - 09,PAKISTANI,743378,619776,123602,368497,306984,61513,374881,312792,62089,,,
MUZAFFARGARH,MUZAFFARGARH,DISTRICT,10 - 14,AFGHANI,75,53,22,40,24,16,35,29,6,,,
MUZAFFARGARH,MUZAFFARGARH,DISTRICT,10 - 14,BENGALI,7,6,1,4,4,,3,2,1,,,
MUZAFFARGARH,MUZAFFARGARH,DISTRICT,10 - 14,CHINESE,2,1,1,,,,2,1,1,,,
MUZAFFARGARH,MUZAFFARGARH,DISTRICT,10 - 14,OTHERS,316,269,47,152,133,19,164,136,28,,,
MUZAFFARGARH,MUZAFFARGARH,DISTRICT,10 - 14,PAKISTANI,649353,533804,115549,320262,262939,57323,329083,270860,58223,8,5,3
MUZAFFARGARH,MUZAFFARGARH,DISTRICT,15 - 19,AFGHANI,72,56,16,31,28,3,41,28,13,,,
MUZAFFARGARH,MUZAFFARGARH,DISTRICT,15 - 19,BENGALI,5,5,,4,4,,1,1,,,,
MUZAFFARGARH,MUZAFFARGARH,DISTRICT,15 - 19,CHINESE,1,1,,1,1,,,,,,,
MUZAFFARGARH,MUZAFFARGARH,DISTRICT,15 - 19,OTHERS,238,207,31,123,110,13,115,97,18,,,
MUZAFFARGARH,MUZAFFARGARH,DISTRICT,15 - 19,PAKISTANI,503485,407149,96336,247556,200177,47379,255905,206955,48950,24,17,7
MUZAFFARGARH,MUZAFFARGARH,DISTRICT,20 - 24,AFGHANI,81,57,24,50,36,14,31,21,10,,,
MUZAFFARGARH,MUZAFFARGARH,DISTRICT,20 - 24,BENGALI,2,2,,1,1,,1,1,,,,
MUZAFFARGARH,MUZAFFARGARH,DISTRICT,20 - 24,CHINESE,,,,,,,,,,,,
MUZAFFARGARH,MUZAFFARGARH,DISTRICT,20 - 24,OTHERS,214,191,23,119,106,13,95,85,10,,,
MUZAFFARGARH,MUZAFFARGARH,DISTRICT,20 - 24,PAKISTANI,398158,320593,77565,198628,159110,39518,199515,161476,38039,15,7,8
MUZAFFARGARH,MUZAFFARGARH,DISTRICT,25 - 29,AFGHANI,63,50,13,41,31,10,22,19,3,,,
MUZAFFARGARH,MUZAFFARGARH,DISTRICT,25 - 29,BENGALI,3,3,,2,2,,1,1,,,,
MUZAFFARGARH,MUZAFFARGARH,DISTRICT,25 - 29,CHINESE,8,7,1,4,3,1,4,4,,,,
MUZAFFARGARH,MUZAFFARGARH,DISTRICT,25 - 29,OTHERS,226,186,40,140,117,23,86,69,17,,,
MUZAFFARGARH,MUZAFFARGARH,DISTRICT,25 - 29,PAKISTANI,337822,268234,69588,168771,132960,35811,169042,135269,33773,9,5,4
MUZAFFARGARH,MUZAFFARGARH,DISTRICT,30 - 34,AFGHANI,67,50,17,39,31,8,28,19,9,,,
MUZAFFARGARH,MUZAFFARGARH,DISTRICT,30 - 34,BENGALI,4,3,1,,,,4,3,1,,,
MUZAFFARGARH,MUZAFFARGARH,DISTRICT,30 - 34,CHINESE,2,1,1,1,1,,1,,1,,,
MUZAFFARGARH,MUZAFFARGARH,DISTRICT,30 - 34,OTHERS,206,170,36,119,96,23,87,74,13,,,
