name_admin_unit,part_of_district,admin_unit,disab_func_lim,age_group,overall,rural,urban
BAHAWALPUR,BAHAWALPUR,DISTRICT,Communication,0 - 4,1027,734,293
BAHAWALPUR,BAHAWALPUR,DISTRICT,Communication,10 - 12,1806,1226,580
BAHAWALPUR,BAHAWALPUR,DISTRICT,Communication,13 - 14,1157,756,401
BAHAWALPUR,BAHAWALPUR,DISTRICT,Communication,15 - 24,4568,2928,1640
BAHAWALPUR,BAHAWALPUR,DISTRICT,Communication,15 - 49,11988,8136,3852
BAHAWALPUR,BAHAWALPUR,DISTRICT,Communication,25 - 40,4572,3138,1434
BAHAWALPUR,BAHAWALPUR,DISTRICT,Communication,41 - 60,12906,8452,4454
BAHAWALPUR,BAHAWALPUR,DISTRICT,Communication,5 - 16,6696,4460,2236
BAHAWALPUR,BAHAWALPUR,DISTRICT,Communication,5 - 9,2648,1780,868
BAHAWALPUR,BAHAWALPUR,DISTRICT,Communication,>18,37064,24025,13039
BAHAWALPUR,BAHAWALPUR,DISTRICT,Communication,>60,17076,10828,6248
BAHAWALPUR,BAHAWALPUR,DISTRICT,Disability,0 - 4,3124,2292,832
BAHAWALPUR,BAHAWALPUR,DISTRICT,Disability,10 - 12,4091,2853,1238
BAHAWALPUR,BAHAWALPUR,DISTRICT,Disability,13 - 14,2742,1845,897
BAHAWALPUR,BAHAWALPUR,DISTRICT,Disability,15 - 24,11808,7788,4020
BAHAWALPUR,BAHAWALPUR,DISTRICT,Disability,15 - 49,38479,27713,10766
BAHAWALPUR,BAHAWALPUR,DISTRICT,Disability,25 - 40,15782,11479,4303
BAHAWALPUR,BAHAWALPUR,DISTRICT,Disability,41 - 60,41563,29557,12006
BAHAWALPUR,BAHAWALPUR,DISTRICT,Disability,5 - 16,14952,10346,4606
BAHAWALPUR,BAHAWALPUR,DISTRICT,Disability,5 - 9,5476,3900,1576
BAHAWALPUR,BAHAWALPUR,DISTRICT,Disability,>18,136727,90869,45858
BAHAWALPUR,BAHAWALPUR,DISTRICT,Disability,>60,72595,45357,27238
BAHAWALPUR,BAHAWALPUR,DISTRICT,Functional limitation,0 - 4,3311,2410,901
BAHAWALPUR,BAHAWALPUR,DISTRICT,Functional limitation,10 - 12,4518,3102,1416
BAHAWALPUR,BAHAWALPUR,DISTRICT,Functional limitation,13 - 14,3054,2023,1031
BAHAWALPUR,BAHAWALPUR,DISTRICT,Functional limitation,15 - 24,13335,8518,4817
BAHAWALPUR,BAHAWALPUR,DISTRICT,Functional limitation,15 - 49,67631,45099,22532
BAHAWALPUR,BAHAWALPUR,DISTRICT,Functional limitation,25 - 40,17868,12493,5375
BAHAWALPUR,BAHAWALPUR,DISTRICT,Functional limitation,41 - 60,132143,84657,47486
BAHAWALPUR,BAHAWALPUR,DISTRICT,Functional limitation,5 - 16,16471,11203,5268
BAHAWALPUR,BAHAWALPUR,DISTRICT,Functional limitation,5 - 9,5943,4171,1772
BAHAWALPUR,BAHAWALPUR,DISTRICT,Functional limitation,>18,334366,213397,120969
BAHAWALPUR,BAHAWALPUR,DISTRICT,Functional limitation,>60,176615,111334,65281
BAHAWALPUR,BAHAWALPUR,DISTRICT,Hearing,0 - 4,776,583,193
BAHAWALPUR,BAHAWALPUR,DISTRICT,Hearing,10 - 12,1107,735,372
BAHAWALPUR,BAHAWALPUR,DISTRICT,Hearing,13 - 14,764,510,254
BAHAWALPUR,BAHAWALPUR,DISTRICT,Hearing,15 - 24,3215,1920,1295
BAHAWALPUR,BAHAWALPUR,DISTRICT,Hearing,15 - 49,14102,9114,4988
BAHAWALPUR,BAHAWALPUR,DISTRICT,Hearing,25 - 40,3326,2273,1053
BAHAWALPUR,BAHAWALPUR,DISTRICT,Hearing,41 - 60,26915,17016,9899
BAHAWALPUR,BAHAWALPUR,DISTRICT,Hearing,5 - 16,4306,2873,1433
