name_admin_unit,admin_unit,age_group,marital_status,all_sexes_overall,female_overall,male_overall,tgend_overall,all_sexes_rural,female_rural,male_rural,tgend_rural,all_sexes_urban,female_urban,male_urban,tgend_urban
KAMBAR SHAHDAD KOT,DISTRICT,75 & ABOVE,MARRIED,7736,2519,5217,0,5759,1844,3915,0,1977,675,1302,0
KAMBAR SHAHDAD KOT,DISTRICT,75 & ABOVE,NEVER MARRIED,76,32,44,0,53,21,32,0,23,11,12,0
KAMBAR SHAHDAD KOT,DISTRICT,75 & ABOVE,SEPERATION,35,8,27,0,26,5,21,0,9,3,6,0
KAMBAR SHAHDAD KOT,DISTRICT,75 & ABOVE,WIDOWED,3939,3089,850,0,2726,2105,621,0,1213,984,229,0
KARACHI CENTRAL,DISTRICT,15 &  ABOVE,DIVORCED,13155,8674,4481,0,0,0,0,0,13155,8674,4481,0
KARACHI CENTRAL,DISTRICT,15 &  ABOVE,MARRIED,1534941,755493,779448,0,0,0,0,0,1534941,755493,779448,0
KARACHI CENTRAL,DISTRICT,15 &  ABOVE,NEVER MARRIED,851164,334279,516336,549,0,0,0,0,851164,334279,516336,549
KARACHI CENTRAL,DISTRICT,15 &  ABOVE,SEPERATION,5351,2800,2551,0,0,0,0,0,5351,2800,2551,0
KARACHI CENTRAL,DISTRICT,15 &  ABOVE,WIDOWED,103352,78975,24377,0,0,0,0,0,103352,78975,24377,0
KARACHI CENTRAL,DISTRICT,15 - 19,DIVORCED,69,58,11,0,0,0,0,0,69,58,11,0
KARACHI CENTRAL,DISTRICT,15 - 19,MARRIED,14505,10978,3527,0,0,0,0,0,14505,10978,3527,0
KARACHI CENTRAL,DISTRICT,15 - 19,NEVER MARRIED,355528,158482,196980,66,0,0,0,0,355528,158482,196980,66
KARACHI CENTRAL,DISTRICT,15 - 19,SEPERATION,48,26,22,0,0,0,0,0,48,26,22,0
KARACHI CENTRAL,DISTRICT,15 - 19,WIDOWED,54,25,29,0,0,0,0,0,54,25,29,0
KARACHI CENTRAL,DISTRICT,20 - 24,DIVORCED,584,473,111,0,0,0,0,0,584,473,111,0
KARACHI CENTRAL,DISTRICT,20 - 24,MARRIED,87828,64981,22847,0,0,0,0,0,87828,64981,22847,0
KARACHI CENTRAL,DISTRICT,20 - 24,NEVER MARRIED,233545,91344,142136,65,0,0,0,0,233545,91344,142136,65
KARACHI CENTRAL,DISTRICT,20 - 24,SEPERATION,196,133,63,0,0,0,0,0,196,133,63,0
KARACHI CENTRAL,DISTRICT,20 - 24,WIDOWED,298,185,113,0,0,0,0,0,298,185,113,0
KARACHI CENTRAL,DISTRICT,25 - 29,DIVORCED,1278,966,312,0,0,0,0,0,1278,966,312,0
KARACHI CENTRAL,DISTRICT,25 - 29,MARRIED,182782,113049,69733,0,0,0,0,0,182782,113049,69733,0
KARACHI CENTRAL,DISTRICT,25 - 29,NEVER MARRIED,124383,38030,86279,74,0,0,0,0,124383,38030,86279,74
KARACHI CENTRAL,DISTRICT,25 - 29,SEPERATION,445,280,165,0,0,0,0,0,445,280,165,0
KARACHI CENTRAL,DISTRICT,25 - 29,WIDOWED,828,529,299,0,0,0,0,0,828,529,299,0
KARACHI CENTRAL,DISTRICT,30 - 34,DIVORCED,1928,1357,571,0,0,0,0,0,1928,1357,571,0
KARACHI CENTRAL,DISTRICT,30 - 34,MARRIED,219570,117972,101598,0,0,0,0,0,219570,117972,101598,0
KARACHI CENTRAL,DISTRICT,30 - 34,NEVER MARRIED,54190,15733,38387,70,0,0,0,0,54190,15733,38387,70
KARACHI CENTRAL,DISTRICT,30 - 34,SEPERATION,645,360,285,0,0,0,0,0,645,360,285,0
KARACHI CENTRAL,DISTRICT,30 - 34,WIDOWED,1764,1235,529,0,0,0,0,0,1764,1235,529,0
KARACHI CENTRAL,DISTRICT,35 - 39,DIVORCED,2247,1501,746,0,0,0,0,0,2247,1501,746,0
KARACHI CENTRAL,DISTRICT,35 - 39,MARRIED,227797,113057,114740,0,0,0,0,0,227797,113057,114740,0
KARACHI CENTRAL,DISTRICT,35 - 39,NEVER MARRIED,31313,9643,21582,88,0,0,0,0,31313,9643,21582,88
KARACHI CENTRAL,DISTRICT,35 - 39,SEPERATION,821,421,400,0,0,0,0,0,821,421,400,0
KARACHI CENTRAL,DISTRICT,35 - 39,WIDOWED,2808,2006,802,0,0,0,0,0,2808,2006,802,0
KARACHI CENTRAL,DISTRICT,40 - 44,DIVORCED,1996,1249,747,0,0,0,0,0,1996,1249,747,0
KARACHI CENTRAL,DISTRICT,40 - 44,MARRIED,203216,93691,109525,0,0,0,0,0,203216,93691,109525,0
KARACHI CENTRAL,DISTRICT,40 - 44,NEVER MARRIED,18165,6391,11717,57,0,0,0,0,18165,6391,11717,57
KARACHI CENTRAL,DISTRICT,40 - 44,SEPERATION,789,425,364,0,0,0,0,0,789,425,364,0
KARACHI CENTRAL,DISTRICT,40 - 44,WIDOWED,4867,3730,1137,0,0,0,0,0,4867,3730,1137,0
KARACHI CENTRAL,DISTRICT,45 - 49,DIVORCED,1736,1088,648,0,0,0,0,0,1736,1088,648,0
KARACHI CENTRAL,DISTRICT,45 - 49,MARRIED,172667,77661,95006,0,0,0,0,0,172667,77661,95006,0
KARACHI CENTRAL,DISTRICT,45 - 49,NEVER MARRIED,12225,4576,7606,43,0,0,0,0,12225,4576,7606,43
KARACHI CENTRAL,DISTRICT,45 - 49,SEPERATION,735,362,373,0,0,0,0,0,735,362,373,0
KARACHI CENTRAL,DISTRICT,45 - 49,WIDOWED,7066,5491,1575,0,0,0,0,0,7066,5491,1575,0
KARACHI CENTRAL,DISTRICT,50 - 54,DIVORCED,1235,758,477,0,0,0,0,0,1235,758,477,0
KARACHI CENTRAL,DISTRICT,50 - 54,MARRIED,133987,56626,77361,0,0,0,0,0,133987,56626,77361,0
KARACHI CENTRAL,DISTRICT,50 - 54,NEVER MARRIED,7649,3237,4373,39,0,0,0,0,7649,3237,4373,39
KARACHI CENTRAL,DISTRICT,50 - 54,SEPERATION,533,267,266,0,0,0,0,0,533,267,266,0
KARACHI CENTRAL,DISTRICT,50 - 54,WIDOWED,10321,8208,2113,0,0,0,0,0,10321,8208,2113,0
KARACHI CENTRAL,DISTRICT,55 - 59,DIVORCED,912,523,389,0,0,0,0,0,912,523,389,0
KARACHI CENTRAL,DISTRICT,55 - 59,MARRIED,112553,45576,66977,0,0,0,0,0,112553,45576,66977,0
KARACHI CENTRAL,DISTRICT,55 - 59,NEVER MARRIED,6070,2711,3331,28,0,0,0,0,6070,2711,3331,28
KARACHI CENTRAL,DISTRICT,55 - 59,SEPERATION,478,238,240,0,0,0,0,0,478,238,240,0
KARACHI CENTRAL,DISTRICT,55 - 59,WIDOWED,13595,10829,2766,0,0,0,0,0,13595,10829,2766,0
KARACHI CENTRAL,DISTRICT,60 - 64,DIVORCED,561,345,216,0,0,0,0,0,561,345,216,0
KARACHI CENTRAL,DISTRICT,60 - 64,MARRIED,77226,28799,48427,0,0,0,0,0,77226,28799,48427,0
KARACHI CENTRAL,DISTRICT,60 - 64,NEVER MARRIED,3699,1815,1876,8,0,0,0,0,3699,1815,1876,8
KARACHI CENTRAL,DISTRICT,60 - 64,SEPERATION,274,136,138,0,0,0,0,0,274,136,138,0
KARACHI CENTRAL,DISTRICT,60 - 64,WIDOWED,15853,12392,3461,0,0,0,0,0,15853,12392,3461,0
KARACHI CENTRAL,DISTRICT,65 - 69,DIVORCED,332,201,131,0,0,0,0,0,332,201,131,0
KARACHI CENTRAL,DISTRICT,65 - 69,MARRIED,51575,17829,33746,0,0,0,0,0,51575,17829,33746,0
KARACHI CENTRAL,DISTRICT,65 - 69,NEVER MARRIED,2387,1207,1172,8,0,0,0,0,2387,1207,1172,8
KARACHI CENTRAL,DISTRICT,65 - 69,SEPERATION,209,94,115,0,0,0,0,0,209,94,115,0
KARACHI CENTRAL,DISTRICT,65 - 69,WIDOWED,15594,11880,3714,0,0,0,0,0,15594,11880,3714,0
KARACHI CENTRAL,DISTRICT,70 - 74,DIVORCED,168,92,76,0,0,0,0,0,168,92,76,0
KARACHI CENTRAL,DISTRICT,70 - 74,MARRIED,30032,9203,20829,0,0,0,0,0,30032,9203,20829,0
KARACHI CENTRAL,DISTRICT,70 - 74,NEVER MARRIED,1153,625,527,1,0,0,0,0,1153,625,527,1
KARACHI CENTRAL,DISTRICT,70 - 74,SEPERATION,97,36,61,0,0,0,0,0,97,36,61,0
KARACHI CENTRAL,DISTRICT,70 - 74,WIDOWED,14015,10507,3508,0,0,0,0,0,14015,10507,3508,0
KARACHI CENTRAL,DISTRICT,75 & ABOVE,DIVORCED,109,63,46,0,0,0,0,0,109,63,46,0
KARACHI CENTRAL,DISTRICT,75 & ABOVE,MARRIED,21203,6071,15132,0,0,0,0,0,21203,6071,15132,0
KARACHI CENTRAL,DISTRICT,75 & ABOVE,NEVER MARRIED,857,485,370,2,0,0,0,0,857,485,370,2
KARACHI CENTRAL,DISTRICT,75 & ABOVE,SEPERATION,81,22,59,0,0,0,0,0,81,22,59,0
KARACHI CENTRAL,DISTRICT,75 & ABOVE,WIDOWED,16289,11958,4331,0,0,0,0,0,16289,11958,4331,0
KARACHI EAST,DISTRICT,15 &  ABOVE,DIVORCED,10465,7189,3276,0,0,0,0,0,10465,7189,3276,0
KARACHI EAST,DISTRICT,15 &  ABOVE,MARRIED,1589440,778434,811006,0,0,0,0,0,1589440,778434,811006,0
KARACHI EAST,DISTRICT,15 &  ABOVE,NEVER MARRIED,855728,333556,521762,410,0,0,0,0,855728,333556,521762,410
KARACHI EAST,DISTRICT,15 &  ABOVE,SEPERATION,4346,2197,2149,0,0,0,0,0,4346,2197,2149,0
KARACHI EAST,DISTRICT,15 &  ABOVE,WIDOWED,83352,65280,18072,0,0,0,0,0,83352,65280,18072,0
KARACHI EAST,DISTRICT,15 - 19,DIVORCED,57,38,19,0,0,0,0,0,57,38,19,0
KARACHI EAST,DISTRICT,15 - 19,MARRIED,19458,14228,5230,0,0,0,0,0,19458,14228,5230,0
KARACHI EAST,DISTRICT,15 - 19,NEVER MARRIED,380053,162508,217490,55,0,0,0,0,380053,162508,217490,55
KARACHI EAST,DISTRICT,15 - 19,SEPERATION,57,25,32,0,0,0,0,0,57,25,32,0
KARACHI EAST,DISTRICT,15 - 19,WIDOWED,69,34,35,0,0,0,0,0,69,34,35,0
KARACHI EAST,DISTRICT,20 - 24,DIVORCED,484,372,112,0,0,0,0,0,484,372,112,0
KARACHI EAST,DISTRICT,20 - 24,MARRIED,98765,68475,30290,0,0,0,0,0,98765,68475,30290,0
KARACHI EAST,DISTRICT,20 - 24,NEVER MARRIED,236044,90776,145192,76,0,0,0,0,236044,90776,145192,76
KARACHI EAST,DISTRICT,20 - 24,SEPERATION,169,107,62,0,0,0,0,0,169,107,62,0
KARACHI EAST,DISTRICT,20 - 24,WIDOWED,250,181,69,0,0,0,0,0,250,181,69,0
KARACHI EAST,DISTRICT,25 - 29,DIVORCED,1010,761,249,0,0,0,0,0,1010,761,249,0
KARACHI EAST,DISTRICT,25 - 29,MARRIED,190304,112358,77946,0,0,0,0,0,190304,112358,77946,0
KARACHI EAST,DISTRICT,25 - 29,NEVER MARRIED,123928,39185,84661,82,0,0,0,0,123928,39185,84661,82
KARACHI EAST,DISTRICT,25 - 29,SEPERATION,418,195,223,0,0,0,0,0,418,195,223,0
KARACHI EAST,DISTRICT,25 - 29,WIDOWED,674,440,234,0,0,0,0,0,674,440,234,0
KARACHI EAST,DISTRICT,30 - 34,DIVORCED,1568,1097,471,0,0,0,0,0,1568,1097,471,0
KARACHI EAST,DISTRICT,30 - 34,MARRIED,224403,117739,106664,0,0,0,0,0,224403,117739,106664,0
KARACHI EAST,DISTRICT,30 - 34,NEVER MARRIED,49567,15340,34162,65,0,0,0,0,49567,15340,34162,65
KARACHI EAST,DISTRICT,30 - 34,SEPERATION,570,292,278,0,0,0,0,0,570,292,278,0
KARACHI EAST,DISTRICT,30 - 34,WIDOWED,1289,937,352,0,0,0,0,0,1289,937,352,0
KARACHI EAST,DISTRICT,35 - 39,DIVORCED,1748,1189,559,0,0,0,0,0,1748,1189,559,0
KARACHI EAST,DISTRICT,35 - 39,MARRIED,229134,113359,115775,0,0,0,0,0,229134,113359,115775,0
KARACHI EAST,DISTRICT,35 - 39,NEVER MARRIED,25995,8674,17280,41,0,0,0,0,25995,8674,17280,41
KARACHI EAST,DISTRICT,35 - 39,SEPERATION,653,323,330,0,0,0,0,0,653,323,330,0
KARACHI EAST,DISTRICT,35 - 39,WIDOWED,2299,1768,531,0,0,0,0,0,2299,1768,531,0
KARACHI EAST,DISTRICT,40 - 44,DIVORCED,1721,1150,571,0,0,0,0,0,1721,1150,571,0
KARACHI EAST,DISTRICT,40 - 44,MARRIED,205925,95774,110151,0,0,0,0,0,205925,95774,110151,0
KARACHI EAST,DISTRICT,40 - 44,NEVER MARRIED,14257,5309,8912,36,0,0,0,0,14257,5309,8912,36
KARACHI EAST,DISTRICT,40 - 44,SEPERATION,641,339,302,0,0,0,0,0,641,339,302,0
KARACHI EAST,DISTRICT,40 - 44,WIDOWED,3788,3002,786,0,0,0,0,0,3788,3002,786,0
KARACHI EAST,DISTRICT,45 - 49,DIVORCED,1384,898,486,0,0,0,0,0,1384,898,486,0
KARACHI EAST,DISTRICT,45 - 49,MARRIED,173244,78122,95122,0,0,0,0,0,173244,78122,95122,0
KARACHI EAST,DISTRICT,45 - 49,NEVER MARRIED,9110,3656,5432,22,0,0,0,0,9110,3656,5432,22
KARACHI EAST,DISTRICT,45 - 49,SEPERATION,563,272,291,0,0,0,0,0,563,272,291,0
KARACHI EAST,DISTRICT,45 - 49,WIDOWED,5445,4408,1037,0,0,0,0,0,5445,4408,1037,0
KARACHI EAST,DISTRICT,50 - 54,DIVORCED,905,638,267,0,0,0,0,0,905,638,267,0
KARACHI EAST,DISTRICT,50 - 54,MARRIED,135244,58697,76547,0,0,0,0,0,135244,58697,76547,0
KARACHI EAST,DISTRICT,50 - 54,NEVER MARRIED,5633,2484,3128,21,0,0,0,0,5633,2484,3128,21
KARACHI EAST,DISTRICT,50 - 54,SEPERATION,415,217,198,0,0,0,0,0,415,217,198,0
KARACHI EAST,DISTRICT,50 - 54,WIDOWED,7904,6414,1490,0,0,0,0,0,7904,6414,1490,0
KARACHI EAST,DISTRICT,55 - 59,DIVORCED,687,450,237,0,0,0,0,0,687,450,237,0
KARACHI EAST,DISTRICT,55 - 59,MARRIED,112345,47568,64777,0,0,0,0,0,112345,47568,64777,0
KARACHI EAST,DISTRICT,55 - 59,NEVER MARRIED,4236,1958,2274,4,0,0,0,0,4236,1958,2274,4
KARACHI EAST,DISTRICT,55 - 59,SEPERATION,366,186,180,0,0,0,0,0,366,186,180,0
KARACHI EAST,DISTRICT,55 - 59,WIDOWED,10249,8260,1989,0,0,0,0,0,10249,8260,1989,0
KARACHI EAST,DISTRICT,60 - 64,DIVORCED,404,273,131,0,0,0,0,0,404,273,131,0
KARACHI EAST,DISTRICT,60 - 64,MARRIED,82053,32191,49862,0,0,0,0,0,82053,32191,49862,0
KARACHI EAST,DISTRICT,60 - 64,NEVER MARRIED,2801,1452,1345,4,0,0,0,0,2801,1452,1345,4
KARACHI EAST,DISTRICT,60 - 64,SEPERATION,216,107,109,0,0,0,0,0,216,107,109,0
KARACHI EAST,DISTRICT,60 - 64,WIDOWED,12344,9961,2383,0,0,0,0,0,12344,9961,2383,0
KARACHI EAST,DISTRICT,65 - 69,DIVORCED,255,173,82,0,0,0,0,0,255,173,82,0
KARACHI EAST,DISTRICT,65 - 69,MARRIED,56244,20565,35679,0,0,0,0,0,56244,20565,35679,0
KARACHI EAST,DISTRICT,65 - 69,NEVER MARRIED,1959,1082,874,3,0,0,0,0,1959,1082,874,3
KARACHI EAST,DISTRICT,65 - 69,SEPERATION,153,76,77,0,0,0,0,0,153,76,77,0
KARACHI EAST,DISTRICT,65 - 69,WIDOWED,12317,9720,2597,0,0,0,0,0,12317,9720,2597,0
KARACHI EAST,DISTRICT,70 - 74,DIVORCED,144,98,46,0,0,0,0,0,144,98,46,0
KARACHI EAST,DISTRICT,70 - 74,MARRIED,35347,11498,23849,0,0,0,0,0,35347,11498,23849,0
KARACHI EAST,DISTRICT,70 - 74,NEVER MARRIED,1087,608,478,1,0,0,0,0,1087,608,478,1
KARACHI EAST,DISTRICT,70 - 74,SEPERATION,76,34,42,0,0,0,0,0,76,34,42,0
KARACHI EAST,DISTRICT,70 - 74,WIDOWED,11635,8978,2657,0,0,0,0,0,11635,8978,2657,0
KARACHI EAST,DISTRICT,75 & ABOVE,DIVORCED,98,52,46,0,0,0,0,0,98,52,46,0
KARACHI EAST,DISTRICT,75 & ABOVE,MARRIED,26974,7860,19114,0,0,0,0,0,26974,7860,19114,0
KARACHI EAST,DISTRICT,75 & ABOVE,NEVER MARRIED,1058,524,534,0,0,0,0,0,1058,524,534,0
KARACHI EAST,DISTRICT,75 & ABOVE,SEPERATION,49,24,25,0,0,0,0,0,49,24,25,0
KARACHI EAST,DISTRICT,75 & ABOVE,WIDOWED,15089,11177,3912,0,0,0,0,0,15089,11177,3912,0
KARACHI SOUTH,DISTRICT,15 &  ABOVE,DIVORCED,9027,5923,3104,0,0,0,0,0,9027,5923,3104,0
KARACHI SOUTH,DISTRICT,15 &  ABOVE,MARRIED,986692,474415,512277,0,0,0,0,0,986692,474415,512277,0
KARACHI SOUTH,DISTRICT,15 &  ABOVE,NEVER MARRIED,529516,207409,321725,382,0,0,0,0,529516,207409,321725,382
KARACHI SOUTH,DISTRICT,15 &  ABOVE,SEPERATION,2839,1427,1412,0,0,0,0,0,2839,1427,1412,0
KARACHI SOUTH,DISTRICT,15 &  ABOVE,WIDOWED,61410,46660,14750,0,0,0,0,0,61410,46660,14750,0
KARACHI SOUTH,DISTRICT,15 - 19,DIVORCED,82,76,6,0,0,0,0,0,82,76,6,0
KARACHI SOUTH,DISTRICT,15 - 19,MARRIED,9744,7493,2251,0,0,0,0,0,9744,7493,2251,0
KARACHI SOUTH,DISTRICT,15 - 19,NEVER MARRIED,222216,98867,123324,25,0,0,0,0,222216,98867,123324,25
KARACHI SOUTH,DISTRICT,15 - 19,SEPERATION,31,17,14,0,0,0,0,0,31,17,14,0
KARACHI SOUTH,DISTRICT,15 - 19,WIDOWED,41,25,16,0,0,0,0,0,41,25,16,0
KARACHI SOUTH,DISTRICT,20 - 24,DIVORCED,482,400,82,0,0,0,0,0,482,400,82,0
KARACHI SOUTH,DISTRICT,20 - 24,MARRIED,55111,39496,15615,0,0,0,0,0,55111,39496,15615,0
KARACHI SOUTH,DISTRICT,20 - 24,NEVER MARRIED,144513,54606,89863,44,0,0,0,0,144513,54606,89863,44
KARACHI SOUTH,DISTRICT,20 - 24,SEPERATION,101,59,42,0,0,0,0,0,101,59,42,0
KARACHI SOUTH,DISTRICT,20 - 24,WIDOWED,179,129,50,0,0,0,0,0,179,129,50,0
KARACHI SOUTH,DISTRICT,25 - 29,DIVORCED,996,729,267,0,0,0,0,0,996,729,267,0
KARACHI SOUTH,DISTRICT,25 - 29,MARRIED,109247,64784,44463,0,0,0,0,0,109247,64784,44463,0
KARACHI SOUTH,DISTRICT,25 - 29,NEVER MARRIED,75081,23657,51360,64,0,0,0,0,75081,23657,51360,64
KARACHI SOUTH,DISTRICT,25 - 29,SEPERATION,235,146,89,0,0,0,0,0,235,146,89,0
KARACHI SOUTH,DISTRICT,25 - 29,WIDOWED,553,404,149,0,0,0,0,0,553,404,149,0
KARACHI SOUTH,DISTRICT,30 - 34,DIVORCED,1323,879,444,0,0,0,0,0,1323,879,444,0
KARACHI SOUTH,DISTRICT,30 - 34,MARRIED,134822,71193,63629,0,0,0,0,0,134822,71193,63629,0
KARACHI SOUTH,DISTRICT,30 - 34,NEVER MARRIED,34334,10565,23697,72,0,0,0,0,34334,10565,23697,72
KARACHI SOUTH,DISTRICT,30 - 34,SEPERATION,319,174,145,0,0,0,0,0,319,174,145,0
KARACHI SOUTH,DISTRICT,30 - 34,WIDOWED,1102,793,309,0,0,0,0,0,1102,793,309,0
KARACHI SOUTH,DISTRICT,35 - 39,DIVORCED,1482,969,513,0,0,0,0,0,1482,969,513,0
KARACHI SOUTH,DISTRICT,35 - 39,MARRIED,144715,70913,73802,0,0,0,0,0,144715,70913,73802,0
KARACHI SOUTH,DISTRICT,35 - 39,NEVER MARRIED,19995,6554,13377,64,0,0,0,0,19995,6554,13377,64
KARACHI SOUTH,DISTRICT,35 - 39,SEPERATION,372,211,161,0,0,0,0,0,372,211,161,0
KARACHI SOUTH,DISTRICT,35 - 39,WIDOWED,1787,1338,449,0,0,0,0,0,1787,1338,449,0
KARACHI SOUTH,DISTRICT,40 - 44,DIVORCED,1429,921,508,0,0,0,0,0,1429,921,508,0
KARACHI SOUTH,DISTRICT,40 - 44,MARRIED,134934,62044,72890,0,0,0,0,0,134934,62044,72890,0
KARACHI SOUTH,DISTRICT,40 - 44,NEVER MARRIED,11739,4217,7484,38,0,0,0,0,11739,4217,7484,38
KARACHI SOUTH,DISTRICT,40 - 44,SEPERATION,421,217,204,0,0,0,0,0,421,217,204,0
KARACHI SOUTH,DISTRICT,40 - 44,WIDOWED,2896,2279,617,0,0,0,0,0,2896,2279,617,0
KARACHI SOUTH,DISTRICT,45 - 49,DIVORCED,1082,672,410,0,0,0,0,0,1082,672,410,0
KARACHI SOUTH,DISTRICT,45 - 49,MARRIED,114192,50483,63709,0,0,0,0,0,114192,50483,63709,0
KARACHI SOUTH,DISTRICT,45 - 49,NEVER MARRIED,7890,2879,4984,27,0,0,0,0,7890,2879,4984,27
KARACHI SOUTH,DISTRICT,45 - 49,SEPERATION,389,192,197,0,0,0,0,0,389,192,197,0
KARACHI SOUTH,DISTRICT,45 - 49,WIDOWED,4121,3263,858,0,0,0,0,0,4121,3263,858,0
KARACHI SOUTH,DISTRICT,50 - 54,DIVORCED,765,484,281,0,0,0,0,0,765,484,281,0
KARACHI SOUTH,DISTRICT,50 - 54,MARRIED,87854,36146,51708,0,0,0,0,0,87854,36146,51708,0
KARACHI SOUTH,DISTRICT,50 - 54,NEVER MARRIED,4760,1936,2802,22,0,0,0,0,4760,1936,2802,22
KARACHI SOUTH,DISTRICT,50 - 54,SEPERATION,270,118,152,0,0,0,0,0,270,118,152,0
KARACHI SOUTH,DISTRICT,50 - 54,WIDOWED,5964,4723,1241,0,0,0,0,0,5964,4723,1241,0
KARACHI SOUTH,DISTRICT,55 - 59,DIVORCED,571,317,254,0,0,0,0,0,571,317,254,0
KARACHI SOUTH,DISTRICT,55 - 59,MARRIED,72936,28975,43961,0,0,0,0,0,72936,28975,43961,0
KARACHI SOUTH,DISTRICT,55 - 59,NEVER MARRIED,3597,1516,2074,7,0,0,0,0,3597,1516,2074,7
KARACHI SOUTH,DISTRICT,55 - 59,SEPERATION,245,106,139,0,0,0,0,0,245,106,139,0
KARACHI SOUTH,DISTRICT,55 - 59,WIDOWED,7870,6091,1779,0,0,0,0,0,7870,6091,1779,0
KARACHI SOUTH,DISTRICT,60 - 64,DIVORCED,379,223,156,0,0,0,0,0,379,223,156,0
KARACHI SOUTH,DISTRICT,60 - 64,MARRIED,49640,18587,31053,0,0,0,0,0,49640,18587,31053,0
KARACHI SOUTH,DISTRICT,60 - 64,NEVER MARRIED,2272,1031,1236,5,0,0,0,0,2272,1031,1236,5
KARACHI SOUTH,DISTRICT,60 - 64,SEPERATION,177,72,105,0,0,0,0,0,177,72,105,0
KARACHI SOUTH,DISTRICT,60 - 64,WIDOWED,8800,6874,1926,0,0,0,0,0,8800,6874,1926,0
KARACHI SOUTH,DISTRICT,65 - 69,DIVORCED,217,138,79,0,0,0,0,0,217,138,79,0
KARACHI SOUTH,DISTRICT,65 - 69,MARRIED,35369,12437,22932,0,0,0,0,0,35369,12437,22932,0
KARACHI SOUTH,DISTRICT,65 - 69,NEVER MARRIED,1629,811,816,2,0,0,0,0,1629,811,816,2
KARACHI SOUTH,DISTRICT,65 - 69,SEPERATION,152,63,89,0,0,0,0,0,152,63,89,0
KARACHI SOUTH,DISTRICT,65 - 69,WIDOWED,9245,6926,2319,0,0,0,0,0,9245,6926,2319,0
KARACHI SOUTH,DISTRICT,70 - 74,DIVORCED,128,70,58,0,0,0,0,0,128,70,58,0
KARACHI SOUTH,DISTRICT,70 - 74,MARRIED,21582,6851,14731,0,0,0,0,0,21582,6851,14731,0
KARACHI SOUTH,DISTRICT,70 - 74,NEVER MARRIED,821,422,393,6,0,0,0,0,821,422,393,6
KARACHI SOUTH,DISTRICT,70 - 74,SEPERATION,76,23,53,0,0,0,0,0,76,23,53,0
KARACHI SOUTH,DISTRICT,70 - 74,WIDOWED,8451,6240,2211,0,0,0,0,0,8451,6240,2211,0
KARACHI SOUTH,DISTRICT,75 & ABOVE,DIVORCED,91,45,46,0,0,0,0,0,91,45,46,0
KARACHI SOUTH,DISTRICT,75 & ABOVE,MARRIED,16546,5013,11533,0,0,0,0,0,16546,5013,11533,0
KARACHI SOUTH,DISTRICT,75 & ABOVE,NEVER MARRIED,669,348,315,6,0,0,0,0,669,348,315,6
KARACHI SOUTH,DISTRICT,75 & ABOVE,SEPERATION,51,29,22,0,0,0,0,0,51,29,22,0
KARACHI SOUTH,DISTRICT,75 & ABOVE,WIDOWED,10401,7575,2826,0,0,0,0,0,10401,7575,2826,0
KARACHI WEST,DISTRICT,15 &  ABOVE,DIVORCED,7482,4514,2968,0,489,306,183,0,6993,4208,2785,0
KARACHI WEST,DISTRICT,15 &  ABOVE,MARRIED,1091471,542543,548928,0,104043,51242,52801,0,987428,491301,496127,0
KARACHI WEST,DISTRICT,15 &  ABOVE,NEVER MARRIED,528448,197143,331113,192,45939,16915,29018,6,482509,180228,302095,186
KARACHI WEST,DISTRICT,15 &  ABOVE,SEPERATION,3006,1473,1533,0,249,102,147,0,2757,1371,1386,0
KARACHI WEST,DISTRICT,15 &  ABOVE,WIDOWED,58073,43417,14656,0,3881,2913,968,0,54192,40504,13688,0
KARACHI WEST,DISTRICT,15 - 19,DIVORCED,86,75,11,0,9,7,2,0,77,68,9,0
KARACHI WEST,DISTRICT,15 - 19,MARRIED,19050,14993,4057,0,2468,1906,562,0,16582,13087,3495,0
KARACHI WEST,DISTRICT,15 - 19,NEVER MARRIED,253316,112589,140708,19,24883,10695,14185,3,228433,101894,126523,16
KARACHI WEST,DISTRICT,15 - 19,SEPERATION,72,37,35,0,9,6,3,0,63,31,32,0
KARACHI WEST,DISTRICT,15 - 19,WIDOWED,44,32,12,0,8,4,4,0,36,28,8,0
KARACHI WEST,DISTRICT,20 - 24,DIVORCED,580,489,91,0,52,41,11,0,528,448,80,0
KARACHI WEST,DISTRICT,20 - 24,MARRIED,86947,61607,25340,0,9360,6194,3166,0,77587,55413,22174,0
KARACHI WEST,DISTRICT,20 - 24,NEVER MARRIED,150146,53299,96824,23,12322,4034,8288,0,137824,49265,88536,23
KARACHI WEST,DISTRICT,20 - 24,SEPERATION,180,117,63,0,19,12,7,0,161,105,56,0
KARACHI WEST,DISTRICT,20 - 24,WIDOWED,233,159,74,0,26,18,8,0,207,141,66,0
KARACHI WEST,DISTRICT,25 - 29,DIVORCED,1082,753,329,0,85,64,21,0,997,689,308,0
KARACHI WEST,DISTRICT,25 - 29,MARRIED,145634,87270,58364,0,14271,8046,6225,0,131363,79224,52139,0
KARACHI WEST,DISTRICT,25 - 29,NEVER MARRIED,68983,17915,51044,24,5065,1258,3807,0,63918,16657,47237,24
KARACHI WEST,DISTRICT,25 - 29,SEPERATION,319,163,156,0,28,12,16,0,291,151,140,0
KARACHI WEST,DISTRICT,25 - 29,WIDOWED,612,415,197,0,48,29,19,0,564,386,178,0
