name_admin_unit,part_of_district,admin_unit,age_group,rel_hh_head,all_sexes_overall,female_overall,male_overall,tgend_overall,all_sexes_rural,female_rural,male_rural,tgend_rural,all_sexes_urban,female_urban,male_urban,tgend_urban
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,40 - 44,FATHER/MOTHER,1459,1351,108,,1199,1112,87,,260,239,21,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,40 - 44,GRANDFATHER/GRANDMOTHER,,,,,,,,,,,,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,40 - 44,GRANDSON/GRANDDAUGHTER,55,32,23,,46,27,19,,9,5,4,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,40 - 44,HEAD,37118,4274,32839,5,29332,3293,26037,2,7786,981,6802,3
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,40 - 44,NEPHEW/NEICE,258,52,206,,229,44,185,,29,8,21,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,40 - 44,NON-RELATIVE,871,235,634,2,594,173,421,,277,62,213,2
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,40 - 44,OTHER RELATIVE,1422,760,661,1,1151,609,542,,271,151,119,1
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,40 - 44,SON/DAUGHTER,9591,1142,8449,,7971,882,7089,,1620,260,1360,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,40 - 44,SON/DAUGHTER IN LAW,6268,5991,277,,5348,5115,233,,920,876,44,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,40 - 44,SPOUSE,34547,33927,620,,27568,27073,495,,6979,6854,125,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,45 - 49,BROTHER/SISTER,3969,978,2991,,3239,784,2455,,730,194,536,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,45 - 49,BROTHER/SISTER IN LAW,2030,1907,122,1,1722,1607,114,1,308,300,8,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,45 - 49,FATHER/MOTHER,2654,2351,303,,2157,1897,260,,497,454,43,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,45 - 49,GRANDFATHER/GRANDMOTHER,22,5,17,,20,5,15,,2,,2,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,45 - 49,GRANDSON/GRANDDAUGHTER,13,6,7,,12,6,6,,1,,1,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,45 - 49,HEAD,33852,3467,30382,3,26830,2571,24258,1,7022,896,6124,2
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,45 - 49,NEPHEW/NEICE,137,40,97,,115,35,80,,22,5,17,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,45 - 49,NON-RELATIVE,772,220,551,1,565,152,413,,207,68,138,1
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,45 - 49,OTHER RELATIVE,1234,609,624,1,984,486,498,,250,123,126,1
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,45 - 49,SON/DAUGHTER,4580,556,4024,,3784,424,3360,,796,132,664,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,45 - 49,SON/DAUGHTER IN LAW,2353,2206,147,,2003,1884,119,,350,322,28,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,45 - 49,SPOUSE,28900,28308,592,,23416,22937,479,,5484,5371,113,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,50 - 54,BROTHER/SISTER,2862,786,2075,1,2408,671,1736,1,454,115,339,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,50 - 54,BROTHER/SISTER IN LAW,1183,1126,57,,1022,973,49,,161,153,8,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,50 - 54,FATHER/MOTHER,4132,3594,538,,3315,2856,459,,817,738,79,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,50 - 54,GRANDFATHER/GRANDMOTHER,26,5,21,,22,4,18,,4,1,3,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,50 - 54,GRANDSON/GRANDDAUGHTER,5,2,3,,5,2,3,,,,,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,50 - 54,HEAD,34562,3074,31482,6,27865,2319,25542,4,6697,755,5940,2
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,50 - 54,NEPHEW/NEICE,66,16,50,,60,12,48,,6,4,2,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,50 - 54,NON-RELATIVE,550,156,392,2,425,129,295,1,125,27,97,1
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,50 - 54,OTHER RELATIVE,1116,581,533,2,894,481,413,,222,100,120,2
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,50 - 54,SON/DAUGHTER,1779,239,1540,,1491,185,1306,,288,54,234,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,50 - 54,SON/DAUGHTER IN LAW,904,836,68,,788,733,55,,116,103,13,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,50 - 54,SPOUSE,25663,25227,436,,20972,20621,351,,4691,4606,85,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,55 - 59,BROTHER/SISTER,2241,648,1593,,1911,542,1369,,330,106,224,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,55 - 59,BROTHER/SISTER IN LAW,703,661,42,,609,572,37,,94,89,5,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,55 - 59,FATHER/MOTHER,5414,4529,885,,4293,3561,732,,1121,968,153,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,55 - 59,GRANDFATHER/GRANDMOTHER,35,20,15,,29,15,14,,6,5,1,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,55 - 59,GRANDSON/GRANDDAUGHTER,2,1,1,,2,1,1,,,,,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,55 - 59,HEAD,31536,2473,29062,1,25684,1830,23853,1,5852,643,5209,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,55 - 59,NEPHEW/NEICE,38,12,26,,28,9,19,,10,3,7,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,55 - 59,NON-RELATIVE,425,120,305,,337,90,247,,88,30,58,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,55 - 59,OTHER RELATIVE,1066,577,489,,883,479,404,,183,98,85,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,55 - 59,SON/DAUGHTER,768,115,653,,658,95,563,,110,20,90,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,55 - 59,SON/DAUGHTER IN LAW,375,335,40,,316,284,32,,59,51,8,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,55 - 59,SPOUSE,19386,19073,313,,15986,15729,257,,3400,3344,56,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,60 - 64,BROTHER/SISTER,1537,501,1035,1,1336,441,894,1,201,60,141,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,60 - 64,BROTHER/SISTER IN LAW,405,364,41,,354,321,33,,51,43,8,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,60 - 64,FATHER/MOTHER,7075,5625,1450,,5706,4502,1204,,1369,1123,246,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,60 - 64,GRANDFATHER/GRANDMOTHER,69,43,26,,59,39,20,,10,4,6,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,60 - 64,GRANDSON/GRANDDAUGHTER,,,,,,,,,,,,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,60 - 64,HEAD,25322,2037,23284,1,20573,1542,19031,,4749,495,4253,1
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,60 - 64,NEPHEW/NEICE,27,12,15,,27,12,15,,,,,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,60 - 64,NON-RELATIVE,374,98,275,1,321,78,243,,53,20,32,1
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,60 - 64,OTHER RELATIVE,1135,644,491,,927,514,413,,208,130,78,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,60 - 64,SON/DAUGHTER,299,50,249,,268,44,224,,31,6,25,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,60 - 64,SON/DAUGHTER IN LAW,123,104,19,,104,90,14,,19,14,5,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,60 - 64,SPOUSE,13224,12975,249,,11022,10831,191,,2202,2144,58,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,65 - 69,BROTHER/SISTER,987,329,658,,851,271,580,,136,58,78,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,65 - 69,BROTHER/SISTER IN LAW,226,210,16,,191,178,13,,35,32,3,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,65 - 69,FATHER/MOTHER,7790,5912,1878,,6410,4817,1593,,1380,1095,285,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,65 - 69,GRANDFATHER/GRANDMOTHER,111,88,23,,96,75,21,,15,13,2,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,65 - 69,GRANDSON/GRANDDAUGHTER,,,,,,,,,,,,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,65 - 69,HEAD,19477,1613,17862,2,16087,1265,14821,1,3390,348,3041,1
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,65 - 69,NEPHEW/NEICE,13,5,8,,10,3,7,,3,2,1,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,65 - 69,NON-RELATIVE,221,74,146,1,189,64,124,1,32,10,22,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,65 - 69,OTHER RELATIVE,1111,645,466,,962,551,411,,149,94,55,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,65 - 69,SON/DAUGHTER,79,12,67,,69,10,59,,10,2,8,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,65 - 69,SON/DAUGHTER IN LAW,37,30,7,,32,26,6,,5,4,1,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,65 - 69,SPOUSE,8372,8225,147,,7057,6933,124,,1315,1292,23,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,70 - 74,BROTHER/SISTER,503,165,338,,452,149,303,,51,16,35,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,70 - 74,BROTHER/SISTER IN LAW,85,69,16,,75,61,14,,10,8,2,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,70 - 74,FATHER/MOTHER,7283,5038,2245,,6216,4279,1937,,1067,759,308,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,70 - 74,GRANDFATHER/GRANDMOTHER,193,141,52,,166,121,45,,27,20,7,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,70 - 74,GRANDSON/GRANDDAUGHTER,,,,,,,,,,,,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,70 - 74,HEAD,12650,1102,11548,,10685,893,9792,,1965,209,1756,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,70 - 74,NEPHEW/NEICE,3,,3,,3,,3,,,,,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,70 - 74,NON-RELATIVE,136,41,95,,110,31,79,,26,10,16,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,70 - 74,OTHER RELATIVE,891,520,371,,782,445,337,,109,75,34,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,70 - 74,SON/DAUGHTER,12,3,9,,12,3,9,,,,,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,70 - 74,SON/DAUGHTER IN LAW,17,13,4,,14,11,3,,3,2,1,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,70 - 74,SPOUSE,3590,3502,88,,3126,3055,71,,464,447,17,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,75 & ABOVE,BROTHER/SISTER,434,155,279,,387,135,252,,47,20,27,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,75 & ABOVE,BROTHER/SISTER IN LAW,59,50,9,,49,41,8,,10,9,1,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,75 & ABOVE,FATHER/MOTHER,13598,8570,5028,,11924,7412,4512,,1674,1158,516,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,75 & ABOVE,GRANDFATHER/GRANDMOTHER,886,602,284,,781,516,265,,105,86,19,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,75 & ABOVE,GRANDSON/GRANDDAUGHTER,,,,,,,,,,,,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,75 & ABOVE,HEAD,12235,1205,11030,,10623,1020,9603,,1612,185,1427,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,75 & ABOVE,NEPHEW/NEICE,8,4,4,,8,4,4,,,,,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,75 & ABOVE,NON-RELATIVE,187,55,132,,168,49,119,,19,6,13,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,75 & ABOVE,OTHER RELATIVE,1676,923,753,,1473,791,682,,203,132,71,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,75 & ABOVE,SON/DAUGHTER,4,2,2,,2,1,1,,2,1,1,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,75 & ABOVE,SON/DAUGHTER IN LAW,25,14,11,,24,14,10,,1,,1,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,75 & ABOVE,SPOUSE,2424,2340,84,,2171,2100,71,,253,240,13,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,ALL AGES,BROTHER/SISTER,67346,23296,44043,7,54056,18578,35472,6,13290,4718,8571,1
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,ALL AGES,BROTHER/SISTER IN LAW,27895,26702,1192,1,23115,22111,1003,1,4780,4591,189,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,ALL AGES,FATHER/MOTHER,49980,37502,12478,,41703,30880,10823,,8277,6622,1655,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,ALL AGES,GRANDFATHER/GRANDMOTHER,1342,904,438,,1173,775,398,,169,129,40,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,ALL AGES,GRANDSON/GRANDDAUGHTER,181972,87814,94158,,152964,73663,79301,,29008,14151,14857,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,ALL AGES,HEAD,286167,28311,257819,37,230711,21952,208741,18,55456,6359,49078,19
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,ALL AGES,NEPHEW/NEICE,64339,30024,34312,3,53287,24830,28454,3,11052,5194,5858,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,ALL AGES,NON-RELATIVE,20440,6810,13571,59,15469,5297,10140,32,4971,1513,3431,27
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,ALL AGES,OTHER RELATIVE,36222,17897,18312,13,29319,14447,14867,5,6903,3450,3445,8
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,ALL AGES,SON/DAUGHTER,769897,335581,434297,19,617128,268326,348785,17,152769,67255,85512,2
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,ALL AGES,SON/DAUGHTER IN LAW,93771,91081,2690,,78551,76351,2200,,15220,14730,490,
MANDI BAHAUDDIN,MANDI BAHAUDDIN,DISTRICT,ALL AGES,SPOUSE,229781,226125,3656,,185783,182839,2944,,43998,43286,712,
MIANWALI,MIANWALI,DISTRICT,00 - 04,BROTHER/SISTER,606,289,317,,518,253,265,,88,36,52,
MIANWALI,MIANWALI,DISTRICT,00 - 04,BROTHER/SISTER IN LAW,52,35,17,,40,28,12,,12,7,5,
MIANWALI,MIANWALI,DISTRICT,00 - 04,FATHER/MOTHER,,,,,,,,,,,,
MIANWALI,MIANWALI,DISTRICT,00 - 04,GRANDFATHER/GRANDMOTHER,,,,,,,,,,,,
MIANWALI,MIANWALI,DISTRICT,00 - 04,GRANDSON/GRANDDAUGHTER,63172,30379,32793,,52263,25108,27155,,10909,5271,5638,
MIANWALI,MIANWALI,DISTRICT,00 - 04,HEAD,,,,,,,,,,,,
MIANWALI,MIANWALI,DISTRICT,00 - 04,NEPHEW/NEICE,16897,8210,8687,,13929,6837,7092,,2968,1373,1595,
MIANWALI,MIANWALI,DISTRICT,00 - 04,NON-RELATIVE,1101,518,583,,953,452,501,,148,66,82,
MIANWALI,MIANWALI,DISTRICT,00 - 04,OTHER RELATIVE,3437,1505,1932,,2809,1221,1588,,628,284,344,
MIANWALI,MIANWALI,DISTRICT,00 - 04,SON/DAUGHTER,160514,77356,83158,,129628,62402,67226,,30886,14954,15932,
MIANWALI,MIANWALI,DISTRICT,00 - 04,SON/DAUGHTER IN LAW,,,,,,,,,,,,
MIANWALI,MIANWALI,DISTRICT,00 - 04,SPOUSE,,,,,,,,,,,,
MIANWALI,MIANWALI,DISTRICT,05 - 09,BROTHER/SISTER,1479,752,727,,1239,631,608,,240,121,119,
MIANWALI,MIANWALI,DISTRICT,05 - 09,BROTHER/SISTER IN LAW,46,27,19,,34,19,15,,12,8,4,
MIANWALI,MIANWALI,DISTRICT,05 - 09,FATHER/MOTHER,,,,,,,,,,,,
MIANWALI,MIANWALI,DISTRICT,05 - 09,GRANDFATHER/GRANDMOTHER,,,,,,,,,,,,
MIANWALI,MIANWALI,DISTRICT,05 - 09,GRANDSON/GRANDDAUGHTER,35947,17610,18337,,29560,14465,15095,,6387,3145,3242,
MIANWALI,MIANWALI,DISTRICT,05 - 09,HEAD,,,,,,,,,,,,
MIANWALI,MIANWALI,DISTRICT,05 - 09,NEPHEW/NEICE,12628,6209,6419,,10386,5169,5217,,2242,1040,1202,
MIANWALI,MIANWALI,DISTRICT,05 - 09,NON-RELATIVE,655,214,441,,464,194,270,,191,20,171,
MIANWALI,MIANWALI,DISTRICT,05 - 09,OTHER RELATIVE,2138,994,1144,,1713,806,907,,425,188,237,
MIANWALI,MIANWALI,DISTRICT,05 - 09,SON/DAUGHTER,155845,75828,80017,,125448,60876,64572,,30397,14952,15445,
MIANWALI,MIANWALI,DISTRICT,05 - 09,SON/DAUGHTER IN LAW,,,,,,,,,,,,
MIANWALI,MIANWALI,DISTRICT,05 - 09,SPOUSE,,,,,,,,,,,,
MIANWALI,MIANWALI,DISTRICT,10 - 14,BROTHER/SISTER,4865,2499,2366,,4094,2079,2015,,771,420,351,
MIANWALI,MIANWALI,DISTRICT,10 - 14,BROTHER/SISTER IN LAW,50,30,20,,38,22,16,,12,8,4,
MIANWALI,MIANWALI,DISTRICT,10 - 14,FATHER/MOTHER,,,,,,,,,,,,
MIANWALI,MIANWALI,DISTRICT,10 - 14,GRANDFATHER/GRANDMOTHER,,,,,,,,,,,,
MIANWALI,MIANWALI,DISTRICT,10 - 14,GRANDSON/GRANDDAUGHTER,18896,9017,9879,,15447,7353,8094,,3449,1664,1785,
MIANWALI,MIANWALI,DISTRICT,10 - 14,HEAD,360,9,351,,309,9,300,,51,,51,
MIANWALI,MIANWALI,DISTRICT,10 - 14,NEPHEW/NEICE,9504,4456,5048,,7881,3694,4187,,1623,762,861,
MIANWALI,MIANWALI,DISTRICT,10 - 14,NON-RELATIVE,2092,600,1491,1,1591,579,1011,1,501,21,480,
MIANWALI,MIANWALI,DISTRICT,10 - 14,OTHER RELATIVE,2239,1016,1223,,1753,788,965,,486,228,258,
MIANWALI,MIANWALI,DISTRICT,10 - 14,SON/DAUGHTER,161114,76827,84286,1,129832,61837,67994,1,31282,14990,16292,
MIANWALI,MIANWALI,DISTRICT,10 - 14,SON/DAUGHTER IN LAW,,,,,,,,,,,,
MIANWALI,MIANWALI,DISTRICT,10 - 14,SPOUSE,,,,,,,,,,,,
MIANWALI,MIANWALI,DISTRICT,15 - 19,BROTHER/SISTER,9677,4656,5020,1,7898,3766,4132,,1779,890,888,1
MIANWALI,MIANWALI,DISTRICT,15 - 19,BROTHER/SISTER IN LAW,696,649,47,,573,537,36,,123,112,11,
MIANWALI,MIANWALI,DISTRICT,15 - 19,FATHER/MOTHER,,,,,,,,,,,,
MIANWALI,MIANWALI,DISTRICT,15 - 19,GRANDFATHER/GRANDMOTHER,,,,,,,,,,,,
MIANWALI,MIANWALI,DISTRICT,15 - 19,GRANDSON/GRANDDAUGHTER,8001,3737,4263,1,6588,3077,3510,1,1413,660,753,
MIANWALI,MIANWALI,DISTRICT,15 - 19,HEAD,2317,138,2178,1,1929,125,1804,,388,13,374,1
MIANWALI,MIANWALI,DISTRICT,15 - 19,NEPHEW/NEICE,5945,2792,3153,,4886,2297,2589,,1059,495,564,
MIANWALI,MIANWALI,DISTRICT,15 - 19,NON-RELATIVE,1914,535,1379,,1494,498,996,,420,37,383,
MIANWALI,MIANWALI,DISTRICT,15 - 19,OTHER RELATIVE,2117,1000,1116,1,1653,773,880,,464,227,236,1
MIANWALI,MIANWALI,DISTRICT,15 - 19,SON/DAUGHTER,136975,62389,74580,6,110365,50006,60354,5,26610,12383,14226,1
MIANWALI,MIANWALI,DISTRICT,15 - 19,SON/DAUGHTER IN LAW,4660,4557,103,,3933,3844,89,,727,713,14,
MIANWALI,MIANWALI,DISTRICT,15 - 19,SPOUSE,2968,2959,9,,2438,2431,7,,530,528,2,
MIANWALI,MIANWALI,DISTRICT,20 - 24,BROTHER/SISTER,11266,4434,6831,1,8989,3492,5496,1,2277,942,1335,
MIANWALI,MIANWALI,DISTRICT,20 - 24,BROTHER/SISTER IN LAW,3063,2953,110,,2528,2443,85,,535,510,25,
MIANWALI,MIANWALI,DISTRICT,20 - 24,FATHER/MOTHER,2,1,1,,1,,1,,1,1,,
MIANWALI,MIANWALI,DISTRICT,20 - 24,GRANDFATHER/GRANDMOTHER,,,,,,,,,,,,
MIANWALI,MIANWALI,DISTRICT,20 - 24,GRANDSON/GRANDDAUGHTER,2421,1016,1405,,1967,829,1138,,454,187,267,
MIANWALI,MIANWALI,DISTRICT,20 - 24,HEAD,9592,823,8767,2,7841,725,7116,,1751,98,1651,2
MIANWALI,MIANWALI,DISTRICT,20 - 24,NEPHEW/NEICE,3038,1198,1839,1,2493,963,1529,1,545,235,310,
MIANWALI,MIANWALI,DISTRICT,20 - 24,NON-RELATIVE,920,260,655,5,503,142,361,,417,118,294,5
MIANWALI,MIANWALI,DISTRICT,20 - 24,OTHER RELATIVE,1757,926,830,1,1262,643,619,,495,283,211,1
MIANWALI,MIANWALI,DISTRICT,20 - 24,SON/DAUGHTER,89177,32664,56508,5,70617,25327,45285,5,18560,7337,11223,
MIANWALI,MIANWALI,DISTRICT,20 - 24,SON/DAUGHTER IN LAW,16526,16154,372,,13765,13455,310,,2761,2699,62,
MIANWALI,MIANWALI,DISTRICT,20 - 24,SPOUSE,14946,14868,78,,11918,11845,73,,3028,3023,5,
MIANWALI,MIANWALI,DISTRICT,25 - 29,BROTHER/SISTER,11029,3227,7802,,8699,2443,6256,,2330,784,1546,
MIANWALI,MIANWALI,DISTRICT,25 - 29,BROTHER/SISTER IN LAW,4665,4513,152,,3832,3706,126,,833,807,26,
MIANWALI,MIANWALI,DISTRICT,25 - 29,FATHER/MOTHER,18,14,4,,16,13,3,,2,1,1,
MIANWALI,MIANWALI,DISTRICT,25 - 29,GRANDFATHER/GRANDMOTHER,,,,,,,,,,,,
MIANWALI,MIANWALI,DISTRICT,25 - 29,GRANDSON/GRANDDAUGHTER,828,299,529,,681,251,430,,147,48,99,
MIANWALI,MIANWALI,DISTRICT,25 - 29,HEAD,21835,1593,20237,5,17509,1363,16146,,4326,230,4091,5
MIANWALI,MIANWALI,DISTRICT,25 - 29,NEPHEW/NEICE,1593,527,1066,,1276,419,857,,317,108,209,
MIANWALI,MIANWALI,DISTRICT,25 - 29,NON-RELATIVE,889,163,721,5,456,83,373,,433,80,348,5
MIANWALI,MIANWALI,DISTRICT,25 - 29,OTHER RELATIVE,1590,847,743,,1143,600,543,,447,247,200,
MIANWALI,MIANWALI,DISTRICT,25 - 29,SON/DAUGHTER,52522,13394,39128,,41339,10182,31157,,11183,3212,7971,
MIANWALI,MIANWALI,DISTRICT,25 - 29,SON/DAUGHTER IN LAW,19954,19493,461,,16421,16056,365,,3533,3437,96,
MIANWALI,MIANWALI,DISTRICT,25 - 29,SPOUSE,28502,28217,285,,22464,22207,257,,6038,6010,28,
MIANWALI,MIANWALI,DISTRICT,30 - 34,BROTHER/SISTER,8544,2187,6357,,6653,1642,5011,,1891,545,1346,
MIANWALI,MIANWALI,DISTRICT,30 - 34,BROTHER/SISTER IN LAW,4543,4407,136,,3691,3581,110,,852,826,26,
MIANWALI,MIANWALI,DISTRICT,30 - 34,FATHER/MOTHER,105,96,9,,90,81,9,,15,15,,
MIANWALI,MIANWALI,DISTRICT,30 - 34,GRANDFATHER/GRANDMOTHER,,,,,,,,,,,,
MIANWALI,MIANWALI,DISTRICT,30 - 34,GRANDSON/GRANDDAUGHTER,268,103,165,,216,85,131,,52,18,34,
MIANWALI,MIANWALI,DISTRICT,30 - 34,HEAD,32679,2385,30291,3,25730,1950,23779,1,6949,435,6512,2
MIANWALI,MIANWALI,DISTRICT,30 - 34,NEPHEW/NEICE,829,224,605,,664,178,486,,165,46,119,
MIANWALI,MIANWALI,DISTRICT,30 - 34,NON-RELATIVE,764,98,665,1,351,65,285,1,413,33,380,
MIANWALI,MIANWALI,DISTRICT,30 - 34,OTHER RELATIVE,1225,638,587,,895,464,431,,330,174,156,
MIANWALI,MIANWALI,DISTRICT,30 - 34,SON/DAUGHTER,27065,5021,22044,,21155,3774,17381,,5910,1247,4663,
MIANWALI,MIANWALI,DISTRICT,30 - 34,SON/DAUGHTER IN LAW,14511,14157,354,,11684,11407,277,,2827,2750,77,
MIANWALI,MIANWALI,DISTRICT,30 - 34,SPOUSE,37089,36632,457,,28810,28404,406,,8279,8228,51,
MIANWALI,MIANWALI,DISTRICT,35 - 39,BROTHER/SISTER,7095,1812,5282,1,5510,1386,4123,1,1585,426,1159,
MIANWALI,MIANWALI,DISTRICT,35 - 39,BROTHER/SISTER IN LAW,3563,3441,122,,2853,2756,97,,710,685,25,
MIANWALI,MIANWALI,DISTRICT,35 - 39,FATHER/MOTHER,418,375,43,,343,305,38,,75,70,5,
MIANWALI,MIANWALI,DISTRICT,35 - 39,GRANDFATHER/GRANDMOTHER,,,,,,,,,,,,
MIANWALI,MIANWALI,DISTRICT,35 - 39,GRANDSON/GRANDDAUGHTER,102,42,60,,83,37,46,,19,5,14,
MIANWALI,MIANWALI,DISTRICT,35 - 39,HEAD,39393,2337,37051,5,30799,1907,28891,1,8594,430,8160,4
MIANWALI,MIANWALI,DISTRICT,35 - 39,NEPHEW/NEICE,481,109,372,,380,81,299,,101,28,73,
