name_admin_unit,part_of_district,admin_unit,vars,all_sexes_overall,male_overall,female_overall,tgend_overall,all_sexes_rural,male_rural,female_rural,tgend_rural,all_sexes_urban,male_urban,female_urban,tgend_urban
KALLAR SAYADDAN,RAWALPINDI,TEHSIL,Never to School (all),36100,9208,26883,9,26502,6242,20257,3,9598,2966,6626,6
KALLAR SAYADDAN,RAWALPINDI,TEHSIL,Drop Out (5 - 16),3583,1805,1778,,2775,1383,1392,,808,422,386,
KALLAR SAYADDAN,RAWALPINDI,TEHSIL,Never to School (5-16),2180,806,1374,,1469,440,1029,,711,366,345,
KALLAR SAYADDAN,RAWALPINDI,TEHSIL,Out of School Children (5-16),5763,2611,3152,,4244,1823,2421,,1519,788,731,
KOTLI SATTIAN,RAWALPINDI,TEHSIL,Population >=5,105643,53502,52141,,84686,42950,41736,,20957,10552,10405,
KOTLI SATTIAN,RAWALPINDI,TEHSIL,Population >=10,93300,47401,45899,,74869,38107,36762,,18431,9294,9137,
KOTLI SATTIAN,RAWALPINDI,TEHSIL,Literate >=10,82294,44892,37402,,65786,36042,29744,,16508,8850,7658,
KOTLI SATTIAN,RAWALPINDI,TEHSIL,Literate %,88.2,94.70999999999999,81.48999999999999,,87.87,94.58,80.91,,89.56999999999999,95.22,83.81,
KOTLI SATTIAN,RAWALPINDI,TEHSIL,Ever Attended,94509,51006,43503,,75579,40946,34633,,18930,10060,8870,
KOTLI SATTIAN,RAWALPINDI,TEHSIL,Primary Completed,10285,3727,6558,,8252,3004,5248,,2033,723,1310,
KOTLI SATTIAN,RAWALPINDI,TEHSIL,Enrolment Primary,13898,6885,7013,,11093,5505,5588,,2805,1380,1425,
KOTLI SATTIAN,RAWALPINDI,TEHSIL,Enrolment Middle,7412,3589,3823,,5952,2881,3071,,1460,708,752,
KOTLI SATTIAN,RAWALPINDI,TEHSIL,Enrolment Matric,4824,2423,2401,,3849,1963,1886,,975,460,515,
KOTLI SATTIAN,RAWALPINDI,TEHSIL,Enrolment Intermidiate,2939,1262,1677,,2218,961,1257,,721,301,420,
KOTLI SATTIAN,RAWALPINDI,TEHSIL,Enrolment Graduation above,2125,724,1401,,1682,582,1100,,443,142,301,
KOTLI SATTIAN,RAWALPINDI,TEHSIL,Never to School (all),11134,2496,8638,,9107,2004,7103,,2027,492,1535,
KOTLI SATTIAN,RAWALPINDI,TEHSIL,Drop Out (5 - 16),1753,945,808,,1327,677,650,,426,268,158,
KOTLI SATTIAN,RAWALPINDI,TEHSIL,Never to School (5-16),746,330,416,,548,206,342,,198,124,74,
KOTLI SATTIAN,RAWALPINDI,TEHSIL,Out of School Children (5-16),2499,1275,1224,,1875,883,992,,624,392,232,
MURREE,RAWALPINDI,TEHSIL,Population >=5,221888,111421,110466,1,202172,100874,101297,1,19716,10547,9169,
MURREE,RAWALPINDI,TEHSIL,Population >=10,194468,98100,96367,1,177407,88901,88505,1,17061,9199,7862,
MURREE,RAWALPINDI,TEHSIL,Literate >=10,164886,89153,75732,1,150067,80728,69338,1,14819,8425,6394,
MURREE,RAWALPINDI,TEHSIL,Literate %,84.79000000000001,90.88,78.59,100,84.59,90.81,78.34,100,86.86,91.59,81.33,
MURREE,RAWALPINDI,TEHSIL,Ever Attended,192101,102755,89345,1,174937,93121,81815,1,17164,9634,7530,
MURREE,RAWALPINDI,TEHSIL,Primary Completed,27682,13386,14296,,25795,12328,13467,,1887,1058,829,
MURREE,RAWALPINDI,TEHSIL,Enrolment Primary,32432,16328,16104,,29165,14632,14533,,3267,1696,1571,
MURREE,RAWALPINDI,TEHSIL,Enrolment Middle,15850,7832,8018,,14312,7021,7291,,1538,811,727,
MURREE,RAWALPINDI,TEHSIL,Enrolment Matric,10178,4875,5303,,9210,4388,4822,,968,487,481,
MURREE,RAWALPINDI,TEHSIL,Enrolment Intermidiate,6336,2904,3432,,5742,2620,3122,,594,284,310,
MURREE,RAWALPINDI,TEHSIL,Enrolment Graduation above,5313,1916,3397,,4621,1601,3020,,692,315,377,
MURREE,RAWALPINDI,TEHSIL,Never to School (all),29787,8666,21121,,27235,7753,19482,,2552,913,1639,
MURREE,RAWALPINDI,TEHSIL,Drop Out (5 - 16),3703,1985,1718,,3430,1832,1598,,273,153,120,
MURREE,RAWALPINDI,TEHSIL,Never to School (5-16),2224,764,1460,,1949,641,1308,,275,123,152,
MURREE,RAWALPINDI,TEHSIL,Out of School Children (5-16),5927,2749,3178,,5379,2473,2906,,548,276,272,
RAWALPINDI,RAWALPINDI,TEHSIL,Population >=5,3239020,1680026,1557818,1176,339477,168862,170604,11,2899543,1511164,1387214,1165
RAWALPINDI,RAWALPINDI,TEHSIL,Population >=10,2846240,1482306,1362758,1176,296442,147481,148950,11,2549798,1334825,1213808,1165
RAWALPINDI,RAWALPINDI,TEHSIL,Literate >=10,2389965,1297217,1092100,648,237905,128174,109724,7,2152060,1169043,982376,641
RAWALPINDI,RAWALPINDI,TEHSIL,Literate %,83.97,87.51000000000001,80.14,55.1,80.25,86.91,73.66,63.64,84.40000000000001,87.58,80.93000000000001,55.02
RAWALPINDI,RAWALPINDI,TEHSIL,Ever Attended,2692912,1450301,1242067,544,276007,148189,127814,4,2416905,1302112,1114253,540
RAWALPINDI,RAWALPINDI,TEHSIL,Primary Completed,221959,112581,109256,122,33380,15337,18042,1,188579,97244,91214,121
RAWALPINDI,RAWALPINDI,TEHSIL,Enrolment Primary,416338,211395,204941,2,47332,24689,22643,,369006,186706,182298,2
RAWALPINDI,RAWALPINDI,TEHSIL,Enrolment Middle,205447,101222,104222,3,22424,10929,11495,,183023,90293,92727,3
RAWALPINDI,RAWALPINDI,TEHSIL,Enrolment Matric,121534,59404,62125,5,13410,6602,6808,,108124,52802,55317,5
RAWALPINDI,RAWALPINDI,TEHSIL,Enrolment Intermidiate,96780,48264,48513,3,7884,3611,4273,,88896,44653,44240,3
RAWALPINDI,RAWALPINDI,TEHSIL,Enrolment Graduation above,127900,60162,67731,7,5686,2099,3587,,122214,58063,64144,7
RAWALPINDI,RAWALPINDI,TEHSIL,Never to School (all),546108,229725,315751,632,63470,20673,42790,7,482638,209052,272961,625
RAWALPINDI,RAWALPINDI,TEHSIL,Drop Out (5 - 16),81751,44392,37353,6,6885,3426,3459,,74866,40966,33894,6
RAWALPINDI,RAWALPINDI,TEHSIL,Never to School (5-16),82192,41567,40616,9,7076,2413,4663,,75116,39154,35953,9
RAWALPINDI,RAWALPINDI,TEHSIL,Out of School Children (5-16),163943,85959,77969,15,13961,5839,8122,,149982,80120,69847,15
TAXILA,RAWALPINDI,TEHSIL,Population >=5,651640,330776,320822,42,176725,89999,86723,3,474915,240777,234099,39
TAXILA,RAWALPINDI,TEHSIL,Population >=10,572546,291197,281307,42,153319,78191,75125,3,419227,213006,206182,39
TAXILA,RAWALPINDI,TEHSIL,Literate >=10,469376,253884,215473,19,113110,62905,50203,2,356266,190979,165270,17
TAXILA,RAWALPINDI,TEHSIL,Literate %,81.98,87.19,76.59999999999999,45.24,73.77,80.45,66.83,66.67,84.98,89.66,80.16,43.59
TAXILA,RAWALPINDI,TEHSIL,Ever Attended,531883,286675,245191,17,129352,72205,57145,2,402531,214470,188046,15
TAXILA,RAWALPINDI,TEHSIL,Primary Completed,49120,23383,25735,2,15704,7937,7767,,33416,15446,17968,2
TAXILA,RAWALPINDI,TEHSIL,Enrolment Primary,84907,43752,41155,,25114,13772,11342,,59793,29980,29813,
TAXILA,RAWALPINDI,TEHSIL,Enrolment Middle,44358,21929,22429,,11424,5638,5786,,32934,16291,16643,
TAXILA,RAWALPINDI,TEHSIL,Enrolment Matric,25653,12566,13087,,6157,3026,3131,,19496,9540,9956,
TAXILA,RAWALPINDI,TEHSIL,Enrolment Intermidiate,20300,10005,10292,3,3764,1848,1915,1,16536,8157,8377,2
TAXILA,RAWALPINDI,TEHSIL,Enrolment Graduation above,25992,12382,13610,,4405,2261,2144,,21587,10121,11466,
TAXILA,RAWALPINDI,TEHSIL,Never to School (all),119757,44101,75631,25,47373,17794,29578,1,72384,26307,46053,24
TAXILA,RAWALPINDI,TEHSIL,Drop Out (5 - 16),14792,7715,7077,,3923,1992,1931,,10869,5723,5146,
TAXILA,RAWALPINDI,TEHSIL,Never to School (5-16),17572,7729,9843,,6472,2147,4325,,11100,5582,5518,
TAXILA,RAWALPINDI,TEHSIL,Out of School Children (5-16),32364,15444,16920,,10395,4139,6256,,21969,11305,10664,
SAHIWAL,SAHIWAL,DISTRICT,Population >=5,2454662,1245176,1209333,153,1804532,915518,888927,87,650130,329658,320406,66
SAHIWAL,SAHIWAL,DISTRICT,Population >=10,2105939,1069760,1036026,153,1540280,782089,758104,87,565659,287671,277922,66
SAHIWAL,SAHIWAL,DISTRICT,Literate >=10,1364032,760123,603862,47,919420,525602,393797,21,444612,234521,210065,26
SAHIWAL,SAHIWAL,DISTRICT,Literate %,64.77,71.06,58.29,30.72,59.69,67.2,51.94,24.14,78.59999999999999,81.52,75.58,39.39
SAHIWAL,SAHIWAL,DISTRICT,Ever Attended,1585191,879637,705515,39,1082868,616283,466567,18,502323,263354,238948,21
SAHIWAL,SAHIWAL,DISTRICT,Primary Completed,249698,131757,117930,11,184926,97956,86967,3,64772,33801,30963,8
SAHIWAL,SAHIWAL,DISTRICT,Enrolment Primary,342176,180455,161721,,255445,136495,118950,,86731,43960,42771,
SAHIWAL,SAHIWAL,DISTRICT,Enrolment Middle,147106,76563,70542,1,103146,54375,48770,1,43960,22188,21772,
SAHIWAL,SAHIWAL,DISTRICT,Enrolment Matric,83448,42047,41398,3,57094,29489,27602,3,26354,12558,13796,
SAHIWAL,SAHIWAL,DISTRICT,Enrolment Intermidiate,44486,22029,22455,2,26993,13600,13392,1,17493,8429,9063,1
SAHIWAL,SAHIWAL,DISTRICT,Enrolment Graduation above,42015,19283,22731,1,21101,9828,11272,1,20914,9455,11459,
SAHIWAL,SAHIWAL,DISTRICT,Never to School (all),869471,365539,503818,114,721664,299235,422360,69,147807,66304,81458,45
SAHIWAL,SAHIWAL,DISTRICT,Drop Out (5 - 16),71089,37864,33220,5,54465,28540,25922,3,16624,9324,7298,2
SAHIWAL,SAHIWAL,DISTRICT,Never to School (5-16),138672,58504,80162,6,115928,47240,68683,5,22744,11264,11479,1
SAHIWAL,SAHIWAL,DISTRICT,Out of School Children (5-16),209761,96368,113382,11,170393,75780,94605,8,39368,20588,18777,3
CHICHAWATNI,SAHIWAL,TEHSIL,Population >=5,992781,500757,491958,66,893321,450297,442974,50,99460,50460,48984,16
CHICHAWATNI,SAHIWAL,TEHSIL,Population >=10,853440,430904,422470,66,766195,386443,379702,50,87245,44461,42768,16
CHICHAWATNI,SAHIWAL,TEHSIL,Literate >=10,556893,309281,247589,23,483071,270612,212446,13,73822,38669,35143,10
CHICHAWATNI,SAHIWAL,TEHSIL,Literate %,65.25,71.77,58.61,34.85,63.05,70.03,55.95,26,84.61,86.97,82.17,62.5
CHICHAWATNI,SAHIWAL,TEHSIL,Ever Attended,642003,355739,286243,21,560286,313182,247092,12,81717,42557,39151,9
CHICHAWATNI,SAHIWAL,TEHSIL,Primary Completed,105656,55064,50586,6,94949,49480,45467,2,10707,5584,5119,4
CHICHAWATNI,SAHIWAL,TEHSIL,Enrolment Primary,138368,73160,65208,,125289,66540,58749,,13079,6620,6459,
CHICHAWATNI,SAHIWAL,TEHSIL,Enrolment Middle,59138,30714,28424,,51813,26923,24890,,7325,3791,3534,
CHICHAWATNI,SAHIWAL,TEHSIL,Enrolment Matric,32854,16439,16413,2,28587,14380,14205,2,4267,2059,2208,
CHICHAWATNI,SAHIWAL,TEHSIL,Enrolment Intermidiate,16848,8026,8822,,13874,6639,7235,,2974,1387,1587,
CHICHAWATNI,SAHIWAL,TEHSIL,Enrolment Graduation above,14162,5986,8175,1,10853,4587,6265,1,3309,1399,1910,
CHICHAWATNI,SAHIWAL,TEHSIL,Never to School (all),350778,145018,205715,45,333035,137115,195882,38,17743,7903,9833,7
CHICHAWATNI,SAHIWAL,TEHSIL,Drop Out (5 - 16),29718,15859,13857,2,27108,14350,12756,2,2610,1509,1101,
CHICHAWATNI,SAHIWAL,TEHSIL,Never to School (5-16),53697,22017,31677,3,51072,20696,30374,2,2625,1321,1303,1
CHICHAWATNI,SAHIWAL,TEHSIL,Out of School Children (5-16),83415,37876,45534,5,78180,35046,43130,4,5235,2830,2404,1
SAHIWAL,SAHIWAL,TEHSIL,Population >=5,1461881,744419,717375,87,911211,465221,445953,37,550670,279198,271422,50
SAHIWAL,SAHIWAL,TEHSIL,Population >=10,1252499,638856,613556,87,774085,395646,378402,37,478414,243210,235154,50
SAHIWAL,SAHIWAL,TEHSIL,Literate >=10,807139,450842,356273,24,436349,254990,181351,8,370790,195852,174922,16
SAHIWAL,SAHIWAL,TEHSIL,Literate %,64.44,70.56999999999999,58.07,27.59,56.37,64.45,47.93,21.62,77.5,80.53,74.39,32
SAHIWAL,SAHIWAL,TEHSIL,Ever Attended,943188,523898,419272,18,522582,303101,219475,6,420606,220797,199797,12
SAHIWAL,SAHIWAL,TEHSIL,Primary Completed,144042,76693,67344,5,89977,48476,41500,1,54065,28217,25844,4
SAHIWAL,SAHIWAL,TEHSIL,Enrolment Primary,203808,107295,96513,,130156,69955,60201,,73652,37340,36312,
SAHIWAL,SAHIWAL,TEHSIL,Enrolment Middle,87968,45849,42118,1,51333,27452,23880,1,36635,18397,18238,
SAHIWAL,SAHIWAL,TEHSIL,Enrolment Matric,50594,25608,24985,1,28507,15109,13397,1,22087,10499,11588,
SAHIWAL,SAHIWAL,TEHSIL,Enrolment Intermidiate,27638,14003,13633,2,13119,6961,6157,1,14519,7042,7476,1
SAHIWAL,SAHIWAL,TEHSIL,Enrolment Graduation above,27853,13297,14556,,10248,5241,5007,,17605,8056,9549,
SAHIWAL,SAHIWAL,TEHSIL,Never to School (all),518693,220521,298103,69,388629,162120,226478,31,130064,58401,71625,38
SAHIWAL,SAHIWAL,TEHSIL,Drop Out (5 - 16),41371,22005,19363,3,27357,14190,13166,1,14014,7815,6197,2
SAHIWAL,SAHIWAL,TEHSIL,Never to School (5-16),84975,36487,48485,3,64856,26544,38309,3,20119,9943,10176,
SAHIWAL,SAHIWAL,TEHSIL,Out of School Children (5-16),126346,58492,67848,6,92213,40734,51475,4,34133,17758,16373,2
SARGODHA,SARGODHA,DISTRICT,Population >=5,3734915,1892780,1841754,381,2337178,1183459,1153595,124,1397737,709321,688159,257
SARGODHA,SARGODHA,DISTRICT,Population >=10,3237620,1643269,1593970,381,2016121,1022431,993566,124,1221499,620838,600404,257
SARGODHA,SARGODHA,DISTRICT,Literate >=10,2160405,1209928,950372,105,1222062,706786,515249,27,938343,503142,435123,78
SARGODHA,SARGODHA,DISTRICT,Literate %,66.73,73.63,59.62,27.56,60.61,69.13,51.86,21.77,76.81999999999999,81.04000000000001,72.47,30.35
SARGODHA,SARGODHA,DISTRICT,Ever Attended,2564735,1415109,1149540,86,1480806,837625,643154,27,1083929,577484,506386,59
SARGODHA,SARGODHA,DISTRICT,Primary Completed,382615,198008,184589,18,245209,126462,118739,8,137406,71546,65850,10
SARGODHA,SARGODHA,DISTRICT,Enrolment Primary,551316,281111,270205,,351307,178489,172818,,200009,102622,97387,
SARGODHA,SARGODHA,DISTRICT,Enrolment Middle,244408,120123,124283,2,150008,73393,76614,1,94400,46730,47669,1
SARGODHA,SARGODHA,DISTRICT,Enrolment Matric,127305,62972,64330,3,72035,36754,35279,2,55270,26218,29051,1
SARGODHA,SARGODHA,DISTRICT,Enrolment Intermidiate,76431,37574,38855,2,38029,18940,19089,,38402,18634,19766,2
SARGODHA,SARGODHA,DISTRICT,Enrolment Graduation above,80726,34315,46407,4,30455,13284,17171,,50271,21031,29236,4
SARGODHA,SARGODHA,DISTRICT,Never to School (all),1170180,477671,692214,295,856372,345834,510441,97,313808,131837,181773,198
SARGODHA,SARGODHA,DISTRICT,Drop Out (5 - 16),107874,58148,49721,5,70614,36711,33901,2,37260,21437,15820,3
SARGODHA,SARGODHA,DISTRICT,Never to School (5-16),118799,56905,61887,7,89145,42535,46606,4,29654,14370,15281,3
SARGODHA,SARGODHA,DISTRICT,Out of School Children (5-16),226673,115053,111608,12,159759,79246,80507,6,66914,35807,31101,6
BHALWAL,SARGODHA,TEHSIL,Population >=5,342024,169828,172172,24,214833,106656,108167,10,127191,63172,64005,14
BHALWAL,SARGODHA,TEHSIL,Population >=10,297873,147948,149901,24,186790,92891,93889,10,111083,55057,56012,14
BHALWAL,SARGODHA,TEHSIL,Literate >=10,206455,111873,94577,5,117605,65377,52226,2,88850,46496,42351,3
BHALWAL,SARGODHA,TEHSIL,Literate %,69.31,75.62,63.09,20.83,62.96,70.38,55.63,20,79.98999999999999,84.45,75.61,21.43
BHALWAL,SARGODHA,TEHSIL,Ever Attended,245427,131550,113872,5,141281,77180,64099,2,104146,54370,49773,3
BHALWAL,SARGODHA,TEHSIL,Primary Completed,39237,19717,19520,,24802,12480,12322,,14435,7237,7198,
BHALWAL,SARGODHA,TEHSIL,Enrolment Primary,52400,26416,25984,,32608,16256,16352,,19792,10160,9632,
BHALWAL,SARGODHA,TEHSIL,Enrolment Middle,22260,10554,11705,1,13527,6417,7110,,8733,4137,4595,1
BHALWAL,SARGODHA,TEHSIL,Enrolment Matric,12541,5950,6591,,6794,3309,3485,,5747,2641,3106,
BHALWAL,SARGODHA,TEHSIL,Enrolment Intermidiate,6768,3039,3729,,3603,1662,1941,,3165,1377,1788,
BHALWAL,SARGODHA,TEHSIL,Enrolment Graduation above,6485,2419,4066,,3033,1168,1865,,3452,1251,2201,
BHALWAL,SARGODHA,TEHSIL,Never to School (all),96597,38278,58300,19,73552,29476,44068,8,23045,8802,14232,11
BHALWAL,SARGODHA,TEHSIL,Drop Out (5 - 16),8975,4944,4031,,6200,3253,2947,,2775,1691,1084,
BHALWAL,SARGODHA,TEHSIL,Never to School (5-16),8348,3985,4362,1,6724,3177,3546,1,1624,808,816,
BHALWAL,SARGODHA,TEHSIL,Out of School Children (5-16),17323,8929,8393,1,12924,6430,6493,1,4399,2499,1900,
BHERA,SARGODHA,TEHSIL,Population >=5,336108,169587,166508,13,237347,119717,117623,7,98761,49870,48885,6
BHERA,SARGODHA,TEHSIL,Population >=10,292543,147412,145118,13,206107,103804,102296,7,86436,43608,42822,6
BHERA,SARGODHA,TEHSIL,Literate >=10,197093,110313,86774,6,127990,73040,54947,3,69103,37273,31827,3
BHERA,SARGODHA,TEHSIL,Literate %,67.37,74.83,59.8,46.15,62.1,70.36,53.71,42.86,79.95,85.47,74.31999999999999,50
BHERA,SARGODHA,TEHSIL,Ever Attended,234786,129812,104968,6,154777,86835,67939,3,80009,42977,37029,3
BHERA,SARGODHA,TEHSIL,Primary Completed,38024,18725,19299,,26413,12830,13583,,11611,5895,5716,
BHERA,SARGODHA,TEHSIL,Enrolment Primary,48470,24981,23489,,34206,17567,16639,,14264,7414,6850,
BHERA,SARGODHA,TEHSIL,Enrolment Middle,22764,11265,11499,,15922,7822,8100,,6842,3443,3399,
BHERA,SARGODHA,TEHSIL,Enrolment Matric,11227,5460,5767,,7312,3646,3666,,3915,1814,2101,
BHERA,SARGODHA,TEHSIL,Enrolment Intermidiate,8093,3947,4146,,4401,2097,2304,,3692,1850,1842,
BHERA,SARGODHA,TEHSIL,Enrolment Graduation above,6118,2371,3747,,3179,1284,1895,,2939,1087,1852,
BHERA,SARGODHA,TEHSIL,Never to School (all),101322,39775,61540,7,82570,32882,49684,4,18752,6893,11856,3
BHERA,SARGODHA,TEHSIL,Drop Out (5 - 16),9926,5195,4731,,7377,3741,3636,,2549,1454,1095,
BHERA,SARGODHA,TEHSIL,Never to School (5-16),9005,4261,4743,1,7670,3652,4017,1,1335,609,726,
BHERA,SARGODHA,TEHSIL,Out of School Children (5-16),18931,9456,9474,1,15047,7393,7653,1,3884,2063,1821,
KOT MOMIN,SARGODHA,TEHSIL,Population >=5,462888,236857,225996,35,408079,208930,199124,25,54809,27927,26872,10
KOT MOMIN,SARGODHA,TEHSIL,Population >=10,395200,202551,192614,35,347989,178470,169494,25,47211,24081,23120,10
KOT MOMIN,SARGODHA,TEHSIL,Literate >=10,222625,130499,92115,11,191430,113361,78065,4,31195,17138,14050,7
KOT MOMIN,SARGODHA,TEHSIL,Literate %,56.33,64.43000000000001,47.82,31.43,55.01,63.52,46.06,16,66.08,71.17,60.77,70
KOT MOMIN,SARGODHA,TEHSIL,Ever Attended,275132,157464,117658,10,238159,137342,100814,3,36973,20122,16844,7
KOT MOMIN,SARGODHA,TEHSIL,Primary Completed,46946,24514,22428,4,40901,21346,19553,2,6045,3168,2875,2
KOT MOMIN,SARGODHA,TEHSIL,Enrolment Primary,72142,37122,35020,,64013,32904,31109,,8129,4218,3911,
KOT MOMIN,SARGODHA,TEHSIL,Enrolment Middle,28872,14227,14644,1,25111,12388,12722,1,3761,1839,1922,
KOT MOMIN,SARGODHA,TEHSIL,Enrolment Matric,13611,6861,6750,,11635,6000,5635,,1976,861,1115,
KOT MOMIN,SARGODHA,TEHSIL,Enrolment Intermidiate,6788,3402,3386,,5690,2913,2777,,1098,489,609,
KOT MOMIN,SARGODHA,TEHSIL,Enrolment Graduation above,6076,2980,3096,,5086,2550,2536,,990,430,560,
KOT MOMIN,SARGODHA,TEHSIL,Never to School (all),187756,79393,108338,25,169920,71588,98310,22,17836,7805,10028,3
KOT MOMIN,SARGODHA,TEHSIL,Drop Out (5 - 16),15906,8390,7515,1,13993,7340,6653,,1913,1050,862,1
KOT MOMIN,SARGODHA,TEHSIL,Never to School (5-16),21857,10427,11430,,19731,9339,10392,,2126,1088,1038,
KOT MOMIN,SARGODHA,TEHSIL,Out of School Children (5-16),37763,18817,18945,1,33724,16679,17045,,4039,2138,1900,1
SAHIWAL,SARGODHA,TEHSIL,Population >=5,346642,174929,171660,53,265858,134028,131786,44,80784,40901,39874,9
SAHIWAL,SARGODHA,TEHSIL,Population >=10,300368,151700,148615,53,230358,116282,114032,44,70010,35418,34583,9
SAHIWAL,SARGODHA,TEHSIL,Literate >=10,190262,111525,78728,9,138745,82681,56057,7,51517,28844,22671,2
SAHIWAL,SARGODHA,TEHSIL,Literate %,63.34,73.52,52.97,16.98,60.23,71.09999999999999,49.16,15.91,73.59,81.44,65.56,22.22
SAHIWAL,SARGODHA,TEHSIL,Ever Attended,230074,131705,98361,8,168211,97486,70717,8,61863,34219,27644,
SAHIWAL,SARGODHA,TEHSIL,Primary Completed,36872,19114,17757,1,28800,14819,13980,1,8072,4295,3777,
SAHIWAL,SARGODHA,TEHSIL,Enrolment Primary,52090,26525,25565,,39547,20026,19521,,12543,6499,6044,
SAHIWAL,SARGODHA,TEHSIL,Enrolment Middle,22580,11118,11462,,16724,8210,8514,,5856,2908,2948,
SAHIWAL,SARGODHA,TEHSIL,Enrolment Matric,11872,6014,5857,1,8430,4392,4037,1,3442,1622,1820,
SAHIWAL,SARGODHA,TEHSIL,Enrolment Intermidiate,6278,3095,3183,,4233,2123,2110,,2045,972,1073,
SAHIWAL,SARGODHA,TEHSIL,Enrolment Graduation above,5342,2346,2996,,3470,1614,1856,,1872,732,1140,
SAHIWAL,SARGODHA,TEHSIL,Never to School (all),116568,43224,73299,45,97647,36542,61069,36,18921,6682,12230,9
SAHIWAL,SARGODHA,TEHSIL,Drop Out (5 - 16),9491,5054,4436,1,7472,3800,3671,1,2019,1254,765,
SAHIWAL,SARGODHA,TEHSIL,Never to School (5-16),10262,4910,5351,1,9082,4357,4724,1,1180,553,627,
SAHIWAL,SARGODHA,TEHSIL,Out of School Children (5-16),19753,9964,9787,2,16554,8157,8395,2,3199,1807,1392,
SARGODHA,SARGODHA,TEHSIL,Population >=5,1538771,782027,756507,237,626915,318307,308579,29,911856,463720,447928,208
SARGODHA,SARGODHA,TEHSIL,Population >=10,1338337,681744,656356,237,540217,274956,265232,29,798120,406788,391124,208
SARGODHA,SARGODHA,TEHSIL,Literate >=10,961146,522264,438815,67,342134,193278,148847,9,619012,328986,289968,58
SARGODHA,SARGODHA,TEHSIL,Literate %,71.81999999999999,76.61,66.86,28.27,63.33,70.29000000000001,56.12,31.03,77.56,80.87,74.14,27.88
SARGODHA,SARGODHA,TEHSIL,Ever Attended,1115631,600319,515262,50,406630,225646,180975,9,709001,374673,334287,41
SARGODHA,SARGODHA,TEHSIL,Primary Completed,147718,77421,70285,12,63227,33217,30006,4,84491,44204,40279,8
SARGODHA,SARGODHA,TEHSIL,Enrolment Primary,220081,112278,107803,,93192,47242,45950,,126889,65036,61853,
SARGODHA,SARGODHA,TEHSIL,Enrolment Middle,101709,50273,51436,,40793,19904,20889,,60916,30369,30547,
SARGODHA,SARGODHA,TEHSIL,Enrolment Matric,55118,26806,28310,2,19521,9755,9765,1,35597,17051,18545,1
SARGODHA,SARGODHA,TEHSIL,Enrolment Intermidiate,35697,17406,18289,2,10337,4964,5373,,25360,12442,12916,2
SARGODHA,SARGODHA,TEHSIL,Enrolment Graduation above,46818,19760,27054,4,8880,3598,5282,,37938,16162,21772,4
SARGODHA,SARGODHA,TEHSIL,Never to School (all),423140,181708,241245,187,220285,92661,127604,20,202855,89047,113641,167
SARGODHA,SARGODHA,TEHSIL,Drop Out (5 - 16),43976,24506,19469,1,19304,10484,8819,1,24672,14022,10650,
SARGODHA,SARGODHA,TEHSIL,Never to School (5-16),46799,22617,24178,4,25493,12310,13182,1,21306,10307,10996,3
SARGODHA,SARGODHA,TEHSIL,Out of School Children (5-16),90775,47123,43647,5,44797,22794,22001,2,45978,24329,21646,3
SHAHPUR,SARGODHA,TEHSIL,Population >=5,371860,189658,182194,8,291166,147953,143208,5,80694,41705,38986,3
SHAHPUR,SARGODHA,TEHSIL,Population >=10,324725,165997,158720,8,253903,129287,124611,5,70822,36710,34109,3
SHAHPUR,SARGODHA,TEHSIL,Literate >=10,200834,119832,81000,2,151100,91262,59837,1,49734,28570,21163,1
SHAHPUR,SARGODHA,TEHSIL,Literate %,61.85,72.19,51.03,25,59.51,70.59,48.02,20,70.22,77.83,62.05,33.33
SHAHPUR,SARGODHA,TEHSIL,Ever Attended,239518,139536,99980,2,180990,106378,74611,1,58528,33158,25369,1
SHAHPUR,SARGODHA,TEHSIL,Primary Completed,40043,20725,19317,1,31345,16046,15298,1,8698,4679,4019,
SHAHPUR,SARGODHA,TEHSIL,Enrolment Primary,52935,26913,26022,,41247,20921,20326,,11688,5992,5696,
SHAHPUR,SARGODHA,TEHSIL,Enrolment Middle,23413,11633,11780,,18350,9131,9219,,5063,2502,2561,
SHAHPUR,SARGODHA,TEHSIL,Enrolment Matric,11915,6357,5558,,9073,4958,4115,,2842,1399,1443,
SHAHPUR,SARGODHA,TEHSIL,Enrolment Intermidiate,6658,3667,2991,,4915,2790,2125,,1743,877,866,
SHAHPUR,SARGODHA,TEHSIL,Enrolment Graduation above,4778,2226,2552,,3132,1503,1629,,1646,723,923,
SHAHPUR,SARGODHA,TEHSIL,Never to School (all),132342,50122,82214,6,110176,41575,68597,4,22166,8547,13617,2
SHAHPUR,SARGODHA,TEHSIL,Drop Out (5 - 16),10327,5187,5140,,8089,3831,4258,,2238,1356,882,
SHAHPUR,SARGODHA,TEHSIL,Never to School (5-16),11039,5179,5860,,9699,4541,5158,,1340,638,702,
