name_admin_unit,admin_unit,relation_to_hh_head,marital_status,female_overall,male_overall,tgend_overall,female_rural,male_rural,tgend_rural,female_urban,male_urban,tgend_urban
HARNAI,DISTRICT,OTHER RELATIVE,MARRIED,176,415,0,140,185,0,36,230,0
HARNAI,DISTRICT,OTHER RELATIVE,NEVER MARRIED,80,287,0,60,144,0,20,143,0
HARNAI,DISTRICT,OTHER RELATIVE,SEPARATION,0,0,0,0,0,0,0,0,0
HARNAI,DISTRICT,OTHER RELATIVE,WIDOWED,26,8,0,21,3,0,5,5,0
HARNAI,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,DIVORCED,0,0,0,0,0,0,0,0,0
HARNAI,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,MARRIED,422,22,0,320,18,0,102,4,0
HARNAI,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,NEVER MARRIED,116,8,0,59,6,0,57,2,0
HARNAI,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,SEPARATION,1,0,0,1,0,0,0,0,0
HARNAI,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,WIDOWED,21,0,0,13,0,0,8,0,0
HARNAI,DISTRICT,SON/DAUGHTER,DIVORCED,11,2,0,10,1,0,1,1,0
HARNAI,DISTRICT,SON/DAUGHTER,MARRIED,438,1494,0,267,1224,0,171,270,0
HARNAI,DISTRICT,SON/DAUGHTER,NEVER MARRIED,6109,7802,1,4557,5831,0,1552,1971,1
HARNAI,DISTRICT,SON/DAUGHTER,SEPARATION,5,3,0,5,3,0,0,0,0
HARNAI,DISTRICT,SON/DAUGHTER,WIDOWED,16,8,0,10,6,0,6,2,0
HARNAI,DISTRICT,SPOUSE,DIVORCED,0,0,,0,0,,0,0,
HARNAI,DISTRICT,SPOUSE,MARRIED,15752,45,,11579,41,,4173,4,
HARNAI,DISTRICT,SPOUSE,NEVER MARRIED,0,0,,0,0,,0,0,
HARNAI,DISTRICT,SPOUSE,SEPARATION,0,0,,0,0,,0,0,
HARNAI,DISTRICT,SPOUSE,WIDOWED,0,0,,0,0,,0,0,
JAFFARABAD,DISTRICT,BROTHER/SISTER,DIVORCED,36,7,0,25,2,0,11,5,0
JAFFARABAD,DISTRICT,BROTHER/SISTER,MARRIED,694,4858,0,379,2622,0,315,2236,0
JAFFARABAD,DISTRICT,BROTHER/SISTER,NEVER MARRIED,3672,4640,1,2032,2808,0,1640,1832,1
JAFFARABAD,DISTRICT,BROTHER/SISTER,SEPARATION,18,3,0,12,2,0,6,1,0
JAFFARABAD,DISTRICT,BROTHER/SISTER,WIDOWED,473,101,0,297,61,0,176,40,0
JAFFARABAD,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,DIVORCED,0,0,,0,0,,0,0,
JAFFARABAD,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,MARRIED,6995,525,,3745,260,,3250,265,
JAFFARABAD,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,NEVER MARRIED,0,0,,0,0,,0,0,
JAFFARABAD,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,SEPARATION,1,0,,0,0,,1,0,
JAFFARABAD,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,WIDOWED,72,4,,46,2,,26,2,
JAFFARABAD,DISTRICT,FATHER/MOTHER,DIVORCED,9,0,,8,0,,1,0,
JAFFARABAD,DISTRICT,FATHER/MOTHER,MARRIED,1492,747,,1008,467,,484,280,
JAFFARABAD,DISTRICT,FATHER/MOTHER,NEVER MARRIED,0,0,,0,0,,0,0,
JAFFARABAD,DISTRICT,FATHER/MOTHER,SEPARATION,30,0,,23,0,,7,0,
JAFFARABAD,DISTRICT,FATHER/MOTHER,WIDOWED,4242,241,,2609,155,,1633,86,
JAFFARABAD,DISTRICT,GRAND FATHER/GRAND MOTHER,DIVORCED,1,0,,0,0,,1,0,
JAFFARABAD,DISTRICT,GRAND FATHER/GRAND MOTHER,MARRIED,101,111,,55,39,,46,72,
JAFFARABAD,DISTRICT,GRAND FATHER/GRAND MOTHER,NEVER MARRIED,0,0,,0,0,,0,0,
JAFFARABAD,DISTRICT,GRAND FATHER/GRAND MOTHER,SEPARATION,0,0,,0,0,,0,0,
JAFFARABAD,DISTRICT,GRAND FATHER/GRAND MOTHER,WIDOWED,131,51,,98,39,,33,12,
JAFFARABAD,DISTRICT,GRAND SON/GRAND DAUGHTER,DIVORCED,0,0,0,0,0,0,0,0,0
JAFFARABAD,DISTRICT,GRAND SON/GRAND DAUGHTER,MARRIED,46,120,0,25,73,0,21,47,0
JAFFARABAD,DISTRICT,GRAND SON/GRAND DAUGHTER,NEVER MARRIED,496,579,0,251,337,0,245,242,0
JAFFARABAD,DISTRICT,GRAND SON/GRAND DAUGHTER,SEPARATION,1,0,0,0,0,0,1,0,0
JAFFARABAD,DISTRICT,GRAND SON/GRAND DAUGHTER,WIDOWED,0,0,0,0,0,0,0,0,0
JAFFARABAD,DISTRICT,HEAD,DIVORCED,20,27,0,12,20,0,8,7,0
JAFFARABAD,DISTRICT,HEAD,MARRIED,388,75217,0,309,57727,0,79,17490,0
JAFFARABAD,DISTRICT,HEAD,NEVER MARRIED,32,2373,3,29,1818,0,3,555,3
JAFFARABAD,DISTRICT,HEAD,SEPARATION,21,114,0,19,97,0,2,17,0
JAFFARABAD,DISTRICT,HEAD,WIDOWED,1946,1337,0,1608,1045,0,338,292,0
JAFFARABAD,DISTRICT,NEPHEW/NIECE,DIVORCED,3,1,0,1,0,0,2,1,0
JAFFARABAD,DISTRICT,NEPHEW/NIECE,MARRIED,182,566,0,106,316,0,76,250,0
JAFFARABAD,DISTRICT,NEPHEW/NIECE,NEVER MARRIED,1183,1783,0,530,823,0,653,960,0
JAFFARABAD,DISTRICT,NEPHEW/NIECE,SEPARATION,0,2,0,0,2,0,0,0,0
JAFFARABAD,DISTRICT,NEPHEW/NIECE,WIDOWED,14,4,0,12,2,0,2,2,0
JAFFARABAD,DISTRICT,NON-RELATIVE,DIVORCED,6,1,0,4,0,0,2,1,0
JAFFARABAD,DISTRICT,NON-RELATIVE,MARRIED,739,853,0,580,722,0,159,131,0
JAFFARABAD,DISTRICT,NON-RELATIVE,NEVER MARRIED,410,563,1,302,419,1,108,144,0
JAFFARABAD,DISTRICT,NON-RELATIVE,SEPARATION,5,2,0,4,1,0,1,1,0
JAFFARABAD,DISTRICT,NON-RELATIVE,WIDOWED,65,41,0,29,32,0,36,9,0
JAFFARABAD,DISTRICT,OTHER RELATIVE,DIVORCED,33,4,0,25,3,0,8,1,0
JAFFARABAD,DISTRICT,OTHER RELATIVE,MARRIED,4742,5431,0,3155,3528,0,1587,1903,0
JAFFARABAD,DISTRICT,OTHER RELATIVE,NEVER MARRIED,2437,4373,3,1608,3148,1,829,1225,2
JAFFARABAD,DISTRICT,OTHER RELATIVE,SEPARATION,16,11,0,13,8,0,3,3,0
JAFFARABAD,DISTRICT,OTHER RELATIVE,WIDOWED,712,291,0,473,208,0,239,83,0
JAFFARABAD,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,DIVORCED,4,0,0,1,0,0,3,0,0
JAFFARABAD,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,MARRIED,3952,152,0,2149,88,0,1803,64,0
JAFFARABAD,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,NEVER MARRIED,346,55,0,251,43,0,95,12,0
JAFFARABAD,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,SEPARATION,4,1,0,3,1,0,1,0,0
JAFFARABAD,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,WIDOWED,277,4,0,153,3,0,124,1,0
JAFFARABAD,DISTRICT,SON/DAUGHTER,DIVORCED,49,12,0,30,6,0,19,6,0
JAFFARABAD,DISTRICT,SON/DAUGHTER,MARRIED,1401,8527,0,816,4624,0,585,3903,0
JAFFARABAD,DISTRICT,SON/DAUGHTER,NEVER MARRIED,26612,31976,2,17334,21232,0,9278,10744,2
JAFFARABAD,DISTRICT,SON/DAUGHTER,SEPARATION,18,20,0,12,17,0,6,3,0
JAFFARABAD,DISTRICT,SON/DAUGHTER,WIDOWED,216,53,0,130,34,0,86,19,0
JAFFARABAD,DISTRICT,SPOUSE,DIVORCED,0,0,,0,0,,0,0,
JAFFARABAD,DISTRICT,SPOUSE,MARRIED,78354,129,,60416,92,,17938,37,
JAFFARABAD,DISTRICT,SPOUSE,NEVER MARRIED,0,0,,0,0,,0,0,
JAFFARABAD,DISTRICT,SPOUSE,SEPARATION,0,0,,0,0,,0,0,
JAFFARABAD,DISTRICT,SPOUSE,WIDOWED,1,0,,1,0,,0,0,
JHAL MAGSI,DISTRICT,BROTHER/SISTER,DIVORCED,16,1,0,14,1,0,2,0,0
JHAL MAGSI,DISTRICT,BROTHER/SISTER,MARRIED,139,956,0,111,831,0,28,125,0
JHAL MAGSI,DISTRICT,BROTHER/SISTER,NEVER MARRIED,1119,1585,0,868,1356,0,251,229,0
JHAL MAGSI,DISTRICT,BROTHER/SISTER,SEPARATION,3,10,0,3,10,0,0,0,0
JHAL MAGSI,DISTRICT,BROTHER/SISTER,WIDOWED,88,23,0,66,20,0,22,3,0
JHAL MAGSI,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,DIVORCED,0,0,,0,0,,0,0,
JHAL MAGSI,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,MARRIED,2616,206,,1973,182,,643,24,
JHAL MAGSI,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,NEVER MARRIED,0,0,,0,0,,0,0,
JHAL MAGSI,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,SEPARATION,0,0,,0,0,,0,0,
JHAL MAGSI,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,WIDOWED,36,1,,24,0,,12,1,
JHAL MAGSI,DISTRICT,FATHER/MOTHER,DIVORCED,1,0,,1,0,,0,0,
JHAL MAGSI,DISTRICT,FATHER/MOTHER,MARRIED,718,489,,621,409,,97,80,
JHAL MAGSI,DISTRICT,FATHER/MOTHER,NEVER MARRIED,0,0,,0,0,,0,0,
JHAL MAGSI,DISTRICT,FATHER/MOTHER,SEPARATION,21,1,,18,1,,3,0,
JHAL MAGSI,DISTRICT,FATHER/MOTHER,WIDOWED,1165,117,,971,95,,194,22,
JHAL MAGSI,DISTRICT,GRAND FATHER/GRAND MOTHER,DIVORCED,0,0,,0,0,,0,0,
JHAL MAGSI,DISTRICT,GRAND FATHER/GRAND MOTHER,MARRIED,26,21,,24,19,,2,2,
JHAL MAGSI,DISTRICT,GRAND FATHER/GRAND MOTHER,NEVER MARRIED,0,1,,0,1,,0,0,
JHAL MAGSI,DISTRICT,GRAND FATHER/GRAND MOTHER,SEPARATION,0,2,,0,1,,0,1,
JHAL MAGSI,DISTRICT,GRAND FATHER/GRAND MOTHER,WIDOWED,52,7,,46,5,,6,2,
JHAL MAGSI,DISTRICT,GRAND SON/GRAND DAUGHTER,DIVORCED,0,1,0,0,1,0,0,0,0
JHAL MAGSI,DISTRICT,GRAND SON/GRAND DAUGHTER,MARRIED,33,74,0,29,73,0,4,1,0
JHAL MAGSI,DISTRICT,GRAND SON/GRAND DAUGHTER,NEVER MARRIED,167,269,0,138,249,0,29,20,0
JHAL MAGSI,DISTRICT,GRAND SON/GRAND DAUGHTER,SEPARATION,0,0,0,0,0,0,0,0,0
JHAL MAGSI,DISTRICT,GRAND SON/GRAND DAUGHTER,WIDOWED,0,0,0,0,0,0,0,0,0
JHAL MAGSI,DISTRICT,HEAD,DIVORCED,3,5,0,3,4,0,0,1,0
JHAL MAGSI,DISTRICT,HEAD,MARRIED,109,29358,0,96,25860,0,13,3498,0
JHAL MAGSI,DISTRICT,HEAD,NEVER MARRIED,6,710,2,6,617,0,0,93,2
JHAL MAGSI,DISTRICT,HEAD,SEPARATION,6,20,0,5,20,0,1,0,0
JHAL MAGSI,DISTRICT,HEAD,WIDOWED,364,312,0,321,270,0,43,42,0
JHAL MAGSI,DISTRICT,NEPHEW/NIECE,DIVORCED,0,0,0,0,0,0,0,0,0
JHAL MAGSI,DISTRICT,NEPHEW/NIECE,MARRIED,39,121,0,33,103,0,6,18,0
JHAL MAGSI,DISTRICT,NEPHEW/NIECE,NEVER MARRIED,399,754,0,374,715,0,25,39,0
JHAL MAGSI,DISTRICT,NEPHEW/NIECE,SEPARATION,0,1,0,0,0,0,0,1,0
JHAL MAGSI,DISTRICT,NEPHEW/NIECE,WIDOWED,0,1,0,0,1,0,0,0,0
JHAL MAGSI,DISTRICT,NON-RELATIVE,DIVORCED,0,0,0,0,0,0,0,0,0
JHAL MAGSI,DISTRICT,NON-RELATIVE,MARRIED,32,60,0,31,55,0,1,5,0
JHAL MAGSI,DISTRICT,NON-RELATIVE,NEVER MARRIED,52,177,0,52,177,0,0,0,0
JHAL MAGSI,DISTRICT,NON-RELATIVE,SEPARATION,0,0,0,0,0,0,0,0,0
JHAL MAGSI,DISTRICT,NON-RELATIVE,WIDOWED,2,1,0,2,1,0,0,0,0
JHAL MAGSI,DISTRICT,OTHER RELATIVE,DIVORCED,3,1,0,3,1,0,0,0,0
JHAL MAGSI,DISTRICT,OTHER RELATIVE,MARRIED,287,359,0,264,324,0,23,35,0
JHAL MAGSI,DISTRICT,OTHER RELATIVE,NEVER MARRIED,293,553,4,261,509,4,32,44,0
JHAL MAGSI,DISTRICT,OTHER RELATIVE,SEPARATION,4,2,0,4,2,0,0,0,0
JHAL MAGSI,DISTRICT,OTHER RELATIVE,WIDOWED,99,28,0,83,26,0,16,2,0
JHAL MAGSI,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,DIVORCED,1,0,0,1,0,0,0,0,0
JHAL MAGSI,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,MARRIED,749,30,0,656,21,0,93,9,0
JHAL MAGSI,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,NEVER MARRIED,57,10,0,50,9,0,7,1,0
JHAL MAGSI,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,SEPARATION,0,0,0,0,0,0,0,0,0
JHAL MAGSI,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,WIDOWED,40,0,0,28,0,0,12,0,0
JHAL MAGSI,DISTRICT,SON/DAUGHTER,DIVORCED,10,2,0,6,1,0,4,1,0
JHAL MAGSI,DISTRICT,SON/DAUGHTER,MARRIED,694,3361,0,549,2625,0,145,736,0
JHAL MAGSI,DISTRICT,SON/DAUGHTER,NEVER MARRIED,9378,11580,7,7555,10044,7,1823,1536,0
JHAL MAGSI,DISTRICT,SON/DAUGHTER,SEPARATION,14,4,0,11,1,0,3,3,0
JHAL MAGSI,DISTRICT,SON/DAUGHTER,WIDOWED,58,20,0,47,18,0,11,2,0
JHAL MAGSI,DISTRICT,SPOUSE,DIVORCED,0,0,,0,0,,0,0,
JHAL MAGSI,DISTRICT,SPOUSE,MARRIED,30688,35,,27111,31,,3577,4,
JHAL MAGSI,DISTRICT,SPOUSE,NEVER MARRIED,0,0,,0,0,,0,0,
JHAL MAGSI,DISTRICT,SPOUSE,SEPARATION,0,0,,0,0,,0,0,
JHAL MAGSI,DISTRICT,SPOUSE,WIDOWED,0,0,,0,0,,0,0,
KACHHI,DISTRICT,BROTHER/SISTER,DIVORCED,75,9,0,67,7,0,8,2,0
KACHHI,DISTRICT,BROTHER/SISTER,MARRIED,758,2488,0,651,1890,0,107,598,0
KACHHI,DISTRICT,BROTHER/SISTER,NEVER MARRIED,3302,4396,1,2466,3295,1,836,1101,0
KACHHI,DISTRICT,BROTHER/SISTER,SEPARATION,58,9,0,56,9,0,2,0,0
KACHHI,DISTRICT,BROTHER/SISTER,WIDOWED,538,92,0,491,82,0,47,10,0
KACHHI,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,DIVORCED,0,0,,0,0,,0,0,
KACHHI,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,MARRIED,3440,329,,2928,253,,512,76,
KACHHI,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,NEVER MARRIED,0,0,,0,0,,0,0,
KACHHI,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,SEPARATION,0,0,,0,0,,0,0,
KACHHI,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,WIDOWED,120,5,,109,5,,11,0,
KACHHI,DISTRICT,FATHER/MOTHER,DIVORCED,11,0,,10,0,,1,0,
KACHHI,DISTRICT,FATHER/MOTHER,MARRIED,973,416,,760,346,,213,70,
KACHHI,DISTRICT,FATHER/MOTHER,NEVER MARRIED,0,0,,0,0,,0,0,
KACHHI,DISTRICT,FATHER/MOTHER,SEPARATION,9,0,,7,0,,2,0,
KACHHI,DISTRICT,FATHER/MOTHER,WIDOWED,1795,119,,1224,84,,571,35,
KACHHI,DISTRICT,GRAND FATHER/GRAND MOTHER,DIVORCED,0,0,,0,0,,0,0,
KACHHI,DISTRICT,GRAND FATHER/GRAND MOTHER,MARRIED,41,44,,34,34,,7,10,
KACHHI,DISTRICT,GRAND FATHER/GRAND MOTHER,NEVER MARRIED,0,0,,0,0,,0,0,
KACHHI,DISTRICT,GRAND FATHER/GRAND MOTHER,SEPARATION,0,0,,0,0,,0,0,
KACHHI,DISTRICT,GRAND FATHER/GRAND MOTHER,WIDOWED,44,5,,30,4,,14,1,
KACHHI,DISTRICT,GRAND SON/GRAND DAUGHTER,DIVORCED,0,1,0,0,1,0,0,0,0
KACHHI,DISTRICT,GRAND SON/GRAND DAUGHTER,MARRIED,83,170,0,80,164,0,3,6,0
KACHHI,DISTRICT,GRAND SON/GRAND DAUGHTER,NEVER MARRIED,777,928,0,684,842,0,93,86,0
KACHHI,DISTRICT,GRAND SON/GRAND DAUGHTER,SEPARATION,1,0,0,1,0,0,0,0,0
KACHHI,DISTRICT,GRAND SON/GRAND DAUGHTER,WIDOWED,0,1,0,0,1,0,0,0,0
KACHHI,DISTRICT,HEAD,DIVORCED,5,19,0,2,18,0,3,1,0
KACHHI,DISTRICT,HEAD,MARRIED,185,46615,0,152,38709,0,33,7906,0
KACHHI,DISTRICT,HEAD,NEVER MARRIED,27,1893,4,22,1515,3,5,378,1
KACHHI,DISTRICT,HEAD,SEPARATION,0,31,0,0,26,0,0,5,0
KACHHI,DISTRICT,HEAD,WIDOWED,561,582,0,440,462,0,121,120,0
KACHHI,DISTRICT,NEPHEW/NIECE,DIVORCED,2,1,0,2,1,0,0,0,0
KACHHI,DISTRICT,NEPHEW/NIECE,MARRIED,142,371,0,122,295,0,20,76,0
KACHHI,DISTRICT,NEPHEW/NIECE,NEVER MARRIED,1287,1892,3,926,1402,1,361,490,2
KACHHI,DISTRICT,NEPHEW/NIECE,SEPARATION,1,0,0,1,0,0,0,0,0
KACHHI,DISTRICT,NEPHEW/NIECE,WIDOWED,5,0,0,4,0,0,1,0,0
KACHHI,DISTRICT,NON-RELATIVE,DIVORCED,2,7,0,2,6,0,0,1,0
KACHHI,DISTRICT,NON-RELATIVE,MARRIED,85,714,0,52,672,0,33,42,0
KACHHI,DISTRICT,NON-RELATIVE,NEVER MARRIED,338,852,0,99,475,0,239,377,0
KACHHI,DISTRICT,NON-RELATIVE,SEPARATION,1,2,0,0,2,0,1,0,0
KACHHI,DISTRICT,NON-RELATIVE,WIDOWED,7,29,0,5,25,0,2,4,0
KACHHI,DISTRICT,OTHER RELATIVE,DIVORCED,30,5,0,28,5,0,2,0,0
KACHHI,DISTRICT,OTHER RELATIVE,MARRIED,1878,2729,0,1431,2266,0,447,463,0
KACHHI,DISTRICT,OTHER RELATIVE,NEVER MARRIED,2837,5071,4,1805,3306,2,1032,1765,2
KACHHI,DISTRICT,OTHER RELATIVE,SEPARATION,33,5,0,33,4,0,0,1,0
KACHHI,DISTRICT,OTHER RELATIVE,WIDOWED,282,56,0,236,49,0,46,7,0
KACHHI,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,DIVORCED,9,0,0,8,0,0,1,0,0
KACHHI,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,MARRIED,2068,67,0,1578,41,0,490,26,0
KACHHI,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,NEVER MARRIED,323,104,0,220,28,0,103,76,0
KACHHI,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,SEPARATION,2,0,0,2,0,0,0,0,0
KACHHI,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,WIDOWED,368,3,0,320,3,0,48,0,0
KACHHI,DISTRICT,SON/DAUGHTER,DIVORCED,34,8,0,30,7,0,4,1,0
KACHHI,DISTRICT,SON/DAUGHTER,MARRIED,1492,5035,0,1279,4312,0,213,723,0
KACHHI,DISTRICT,SON/DAUGHTER,NEVER MARRIED,22817,29425,14,18412,24397,13,4405,5028,1
KACHHI,DISTRICT,SON/DAUGHTER,SEPARATION,22,6,0,19,6,0,3,0,0
KACHHI,DISTRICT,SON/DAUGHTER,WIDOWED,129,24,0,117,22,0,12,2,0
KACHHI,DISTRICT,SPOUSE,DIVORCED,0,0,,0,0,,0,0,
KACHHI,DISTRICT,SPOUSE,MARRIED,50947,77,,42798,65,,8149,12,
KACHHI,DISTRICT,SPOUSE,NEVER MARRIED,2,0,,0,0,,2,0,
KACHHI,DISTRICT,SPOUSE,SEPARATION,0,0,,0,0,,0,0,
KACHHI,DISTRICT,SPOUSE,WIDOWED,1,0,,1,0,,0,0,
KALAT,DISTRICT,BROTHER/SISTER,DIVORCED,19,1,0,15,1,0,4,0,0
KALAT,DISTRICT,BROTHER/SISTER,MARRIED,315,2345,0,262,1852,0,53,493,0
KALAT,DISTRICT,BROTHER/SISTER,NEVER MARRIED,2415,2757,1,1747,2173,1,668,584,0
KALAT,DISTRICT,BROTHER/SISTER,SEPARATION,3,0,0,3,0,0,0,0,0
KALAT,DISTRICT,BROTHER/SISTER,WIDOWED,118,26,0,89,24,0,29,2,0
KALAT,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,DIVORCED,0,0,,0,0,,0,0,
KALAT,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,MARRIED,4335,328,,3845,277,,490,51,
KALAT,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,NEVER MARRIED,0,0,,0,0,,0,0,
KALAT,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,SEPARATION,0,0,,0,0,,0,0,
KALAT,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,WIDOWED,28,3,,23,3,,5,0,
KALAT,DISTRICT,FATHER/MOTHER,DIVORCED,2,0,,2,0,,0,0,
KALAT,DISTRICT,FATHER/MOTHER,MARRIED,1492,657,,1233,557,,259,100,
KALAT,DISTRICT,FATHER/MOTHER,NEVER MARRIED,0,0,,0,0,,0,0,
KALAT,DISTRICT,FATHER/MOTHER,SEPARATION,4,0,,4,0,,0,0,
KALAT,DISTRICT,FATHER/MOTHER,WIDOWED,1302,99,,984,70,,318,29,
KALAT,DISTRICT,GRAND FATHER/GRAND MOTHER,DIVORCED,0,0,,0,0,,0,0,
KALAT,DISTRICT,GRAND FATHER/GRAND MOTHER,MARRIED,73,68,,61,52,,12,16,
KALAT,DISTRICT,GRAND FATHER/GRAND MOTHER,NEVER MARRIED,0,0,,0,0,,0,0,
KALAT,DISTRICT,GRAND FATHER/GRAND MOTHER,SEPARATION,2,2,,2,2,,0,0,
KALAT,DISTRICT,GRAND FATHER/GRAND MOTHER,WIDOWED,47,14,,38,14,,9,0,
KALAT,DISTRICT,GRAND SON/GRAND DAUGHTER,DIVORCED,0,0,0,0,0,0,0,0,0
KALAT,DISTRICT,GRAND SON/GRAND DAUGHTER,MARRIED,44,68,0,41,61,0,3,7,0
KALAT,DISTRICT,GRAND SON/GRAND DAUGHTER,NEVER MARRIED,478,601,0,401,530,0,77,71,0
KALAT,DISTRICT,GRAND SON/GRAND DAUGHTER,SEPARATION,1,2,0,1,2,0,0,0,0
KALAT,DISTRICT,GRAND SON/GRAND DAUGHTER,WIDOWED,0,0,0,0,0,0,0,0,0
KALAT,DISTRICT,HEAD,DIVORCED,2,7,0,2,7,0,0,0,0
KALAT,DISTRICT,HEAD,MARRIED,211,30926,0,178,26134,0,33,4792,0
KALAT,DISTRICT,HEAD,NEVER MARRIED,18,1267,0,13,1012,0,5,255,0
KALAT,DISTRICT,HEAD,SEPARATION,0,21,0,0,21,0,0,0,0
KALAT,DISTRICT,HEAD,WIDOWED,288,325,0,223,271,0,65,54,0
KALAT,DISTRICT,NEPHEW/NIECE,DIVORCED,0,0,0,0,0,0,0,0,0
KALAT,DISTRICT,NEPHEW/NIECE,MARRIED,112,286,0,83,218,0,29,68,0
KALAT,DISTRICT,NEPHEW/NIECE,NEVER MARRIED,710,932,0,507,639,0,203,293,0
KALAT,DISTRICT,NEPHEW/NIECE,SEPARATION,0,0,0,0,0,0,0,0,0
KALAT,DISTRICT,NEPHEW/NIECE,WIDOWED,6,3,0,5,2,0,1,1,0
KALAT,DISTRICT,NON-RELATIVE,DIVORCED,2,0,0,2,0,0,0,0,0
KALAT,DISTRICT,NON-RELATIVE,MARRIED,41,148,0,40,115,0,1,33,0
KALAT,DISTRICT,NON-RELATIVE,NEVER MARRIED,86,590,1,58,364,0,28,226,1
KALAT,DISTRICT,NON-RELATIVE,SEPARATION,0,1,0,0,1,0,0,0,0
KALAT,DISTRICT,NON-RELATIVE,WIDOWED,5,7,0,5,7,0,0,0,0
KALAT,DISTRICT,OTHER RELATIVE,DIVORCED,16,6,0,16,6,0,0,0,0
KALAT,DISTRICT,OTHER RELATIVE,MARRIED,744,1037,0,645,950,0,99,87,0
KALAT,DISTRICT,OTHER RELATIVE,NEVER MARRIED,587,1157,1,480,997,1,107,160,0
KALAT,DISTRICT,OTHER RELATIVE,SEPARATION,2,8,0,2,7,0,0,1,0
KALAT,DISTRICT,OTHER RELATIVE,WIDOWED,129,88,0,99,85,0,30,3,0
KALAT,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,DIVORCED,1,0,0,0,0,0,1,0,0
KALAT,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,MARRIED,1866,79,0,1419,50,0,447,29,0
KALAT,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,NEVER MARRIED,166,53,0,129,38,0,37,15,0
KALAT,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,SEPARATION,1,0,0,1,0,0,0,0,0
KALAT,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,WIDOWED,59,2,0,44,1,0,15,1,0
KALAT,DISTRICT,SON/DAUGHTER,DIVORCED,13,2,0,9,2,0,4,0,0
KALAT,DISTRICT,SON/DAUGHTER,MARRIED,892,5002,0,765,4492,0,127,510,0
KALAT,DISTRICT,SON/DAUGHTER,NEVER MARRIED,14536,17390,1,11647,14317,1,2889,3073,0
KALAT,DISTRICT,SON/DAUGHTER,SEPARATION,7,4,0,7,4,0,0,0,0
KALAT,DISTRICT,SON/DAUGHTER,WIDOWED,65,21,0,59,19,0,6,2,0
KALAT,DISTRICT,SPOUSE,DIVORCED,0,0,,0,0,,0,0,
KALAT,DISTRICT,SPOUSE,MARRIED,32471,72,,27576,64,,4895,8,
KALAT,DISTRICT,SPOUSE,NEVER MARRIED,0,0,,0,0,,0,0,
KALAT,DISTRICT,SPOUSE,SEPARATION,0,0,,0,0,,0,0,
KALAT,DISTRICT,SPOUSE,WIDOWED,0,0,,0,0,,0,0,
KECH,DISTRICT,BROTHER/SISTER,DIVORCED,103,27,0,86,24,0,17,3,0
KECH,DISTRICT,BROTHER/SISTER,MARRIED,1031,2526,0,722,1781,0,309,745,0
KECH,DISTRICT,BROTHER/SISTER,NEVER MARRIED,3655,3005,2,2305,2019,0,1350,986,2
KECH,DISTRICT,BROTHER/SISTER,SEPARATION,27,18,0,20,14,0,7,4,0
