district,sex_age_group__in_years_,all_sexes_overall,male_overall,female_overall,transgender_overall,all_sexes_rural,male_rural,female_rural,transgender_rural,all_sexes_urban,male_urban,female_urban,transgender_urban
KHYBER,66,1989,1171,818,,1800,1059,741,,189,112,77,
KHYBER,67,1808,1057,751,,1662,966,696,,146,91,55,
KHYBER,68,2047,1122,925,,1905,1023,882,,142,99,43,
KHYBER,69,1493,873,620,,1343,785,558,,150,88,62,
KHYBER,70,2392,1351,1041,,2141,1205,936,,251,146,105,
KHYBER,71,1465,853,612,,1339,782,557,,126,71,55,
KHYBER,72,987,566,421,,932,534,398,,55,32,23,
KHYBER,73,1257,693,564,,1169,645,524,,88,48,40,
KHYBER,74,888,514,374,,805,469,336,,83,45,38,
KHYBER,75 & ABOVE,5482,3175,2307,,4954,2870,2084,,528,305,223,
KOHAT,ALL AGES,1234579,629529,605021,29,955880,484851,471020,9,278699,144678,134001,20
KOHAT,BELOW 1,19298,10065,9233,,15272,7966,7306,,4026,2099,1927,
KOHAT,01,31136,16287,14849,,24679,12931,11748,,6457,3356,3101,
KOHAT,02,35566,18549,17017,,28033,14624,13409,,7533,3925,3608,
KOHAT,03,40196,20784,19412,,31653,16300,15353,,8543,4484,4059,
KOHAT,04,41299,21399,19900,,32501,16774,15727,,8798,4625,4173,
KOHAT,05,34423,18280,16143,,27598,14680,12918,,6825,3600,3225,
KOHAT,06,33669,17430,16239,,26660,13746,12914,,7009,3684,3325,
KOHAT,07,34817,18180,16637,,27483,14305,13178,,7334,3875,3459,
KOHAT,08,32968,17089,15879,,26194,13586,12608,,6774,3503,3271,
KOHAT,09,30806,15883,14923,,24282,12549,11733,,6524,3334,3190,
KOHAT,10,32159,16912,15247,,25374,13257,12117,,6785,3655,3130,
KOHAT,11,31391,16354,15037,,24481,12821,11660,,6910,3533,3377,
KOHAT,12,31202,16667,14535,,24450,13096,11354,,6752,3571,3181,
KOHAT,13,29841,15744,14097,,23439,12375,11064,,6402,3369,3033,
KOHAT,14,30313,15760,14550,3,23851,12365,11484,2,6462,3395,3066,1
KOHAT,15,27935,14777,13157,1,22149,11736,10412,1,5786,3041,2745,
KOHAT,16,28626,15063,13562,1,22634,11978,10655,1,5992,3085,2907,
KOHAT,17,27906,14641,13264,1,21864,11407,10457,,6042,3234,2807,1
KOHAT,18,26221,13940,12280,1,20339,10711,9627,1,5882,3229,2653,
KOHAT,19,24482,12911,11570,1,18805,9888,8917,,5677,3023,2653,1
KOHAT,20,23075,11845,11226,4,17810,9058,8751,1,5265,2787,2475,3
KOHAT,21,22348,11525,10823,,17117,8849,8268,,5231,2676,2555,
KOHAT,22,21326,10692,10629,5,16292,8176,8115,1,5034,2516,2514,4
KOHAT,23,20041,10230,9810,1,15346,7771,7575,,4695,2459,2235,1
KOHAT,24,19898,9876,10021,1,15158,7491,7667,,4740,2385,2354,1
KOHAT,25,19406,9457,9949,,14939,7252,7687,,4467,2205,2262,
KOHAT,26,20333,9858,10474,1,15552,7533,8019,,4781,2325,2455,1
KOHAT,27,18345,8805,9539,1,14066,6741,7324,1,4279,2064,2215,
KOHAT,28,19257,9071,10186,,14751,6920,7831,,4506,2151,2355,
KOHAT,29,17471,8377,9094,,13280,6315,6965,,4191,2062,2129,
KOHAT,30,18162,8718,9443,1,13704,6518,7186,,4458,2200,2257,1
KOHAT,31,16351,7719,8632,,12507,5852,6655,,3844,1867,1977,
KOHAT,32,17710,8320,9390,,13376,6244,7132,,4334,2076,2258,
KOHAT,33,15064,7190,7873,1,11778,5546,6232,,3286,1644,1641,1
KOHAT,34,15603,7181,8422,,11851,5421,6430,,3752,1760,1992,
KOHAT,35,16233,7651,8580,2,12224,5713,6511,,4009,1938,2069,2
KOHAT,36,15732,7494,8238,,11727,5530,6197,,4005,1964,2041,
KOHAT,37,13825,6741,7084,,10447,5052,5395,,3378,1689,1689,
KOHAT,38,15052,7412,7640,,11309,5491,5818,,3743,1921,1822,
KOHAT,39,13588,6537,7051,,10192,4859,5333,,3396,1678,1718,
KOHAT,40,14306,6962,7344,,10580,5062,5518,,3726,1900,1826,
KOHAT,41,12022,5763,6259,,9039,4260,4779,,2983,1503,1480,
KOHAT,42,12918,6397,6521,,9579,4664,4915,,3339,1733,1606,
KOHAT,43,10888,5605,5283,,8265,4151,4114,,2623,1454,1169,
KOHAT,44,11812,5854,5958,,8817,4306,4511,,2995,1548,1447,
KOHAT,45,11221,5651,5568,2,8308,4104,4203,1,2913,1547,1365,1
KOHAT,46,10131,4976,5155,,7493,3629,3864,,2638,1347,1291,
KOHAT,47,8603,4346,4257,,6433,3174,3259,,2170,1172,998,
KOHAT,48,9079,4648,4431,,6847,3473,3374,,2232,1175,1057,
KOHAT,49,8710,4238,4472,,6512,3115,3397,,2198,1123,1075,
KOHAT,50,9424,4591,4832,1,7035,3339,3696,,2389,1252,1136,1
KOHAT,51,7252,3438,3814,,5468,2524,2944,,1784,914,870,
KOHAT,52,7965,4034,3930,1,5957,2939,3018,,2008,1095,912,1
KOHAT,53,6510,3377,3133,,5052,2537,2515,,1458,840,618,
KOHAT,54,7636,3670,3966,,5739,2695,3044,,1897,975,922,
KOHAT,55,7620,3898,3722,,5705,2877,2828,,1915,1021,894,
KOHAT,56,6600,3194,3406,,4912,2308,2604,,1688,886,802,
KOHAT,57,5782,2971,2811,,4407,2242,2165,,1375,729,646,
KOHAT,58,5996,3064,2932,,4573,2323,2250,,1423,741,682,
KOHAT,59,5270,2533,2737,,3985,1894,2091,,1285,639,646,
KOHAT,60,6781,3573,3208,,5128,2654,2474,,1653,919,734,
KOHAT,61,5249,2749,2500,,3943,2047,1896,,1306,702,604,
KOHAT,62,5228,2726,2502,,3971,1987,1984,,1257,739,518,
KOHAT,63,4577,2471,2106,,3627,1910,1717,,950,561,389,
KOHAT,64,4900,2491,2409,,3771,1878,1893,,1129,613,516,
KOHAT,65,4920,2765,2155,,3781,2101,1680,,1139,664,475,
KOHAT,66,3801,2004,1797,,2889,1479,1410,,912,525,387,
KOHAT,67,3428,1874,1554,,2665,1452,1213,,763,422,341,
KOHAT,68,3179,1799,1380,,2474,1361,1113,,705,438,267,
KOHAT,69,3097,1643,1454,,2381,1220,1161,,716,423,293,
KOHAT,70,3925,2120,1805,,3112,1669,1443,,813,451,362,
KOHAT,71,2758,1540,1218,,2150,1197,953,,608,343,265,
KOHAT,72,2450,1352,1098,,1928,1029,899,,522,323,199,
KOHAT,73,2098,1255,843,,1691,982,709,,407,273,134,
KOHAT,74,2225,1190,1035,,1770,931,839,,455,259,196,
KOHAT,75 & ABOVE,13144,7353,5791,,10726,5911,4815,,2418,1442,976,
KOLAI PALAS KOHISTAN,ALL AGES,236726,121742,114982,2,236726,121742,114982,2,,,,
KOLAI PALAS KOHISTAN,BELOW 1,7970,3440,4530,,7970,3440,4530,,,,,
KOLAI PALAS KOHISTAN,01,10638,5318,5320,,10638,5318,5320,,,,,
KOLAI PALAS KOHISTAN,02,13300,6779,6521,,13300,6779,6521,,,,,
KOLAI PALAS KOHISTAN,03,11442,6425,5017,,11442,6425,5017,,,,,
KOLAI PALAS KOHISTAN,04,12843,7246,5597,,12843,7246,5597,,,,,
KOLAI PALAS KOHISTAN,05,9695,3651,6044,,9695,3651,6044,,,,,
KOLAI PALAS KOHISTAN,06,10794,5762,5032,,10794,5762,5032,,,,,
KOLAI PALAS KOHISTAN,07,7923,4511,3412,,7923,4511,3412,,,,,
KOLAI PALAS KOHISTAN,08,9853,5565,4288,,9853,5565,4288,,,,,
KOLAI PALAS KOHISTAN,09,8184,4669,3515,,8184,4669,3515,,,,,
KOLAI PALAS KOHISTAN,10,9502,3750,5752,,9502,3750,5752,,,,,
KOLAI PALAS KOHISTAN,11,7730,4173,3557,,7730,4173,3557,,,,,
KOLAI PALAS KOHISTAN,12,7782,4372,3410,,7782,4372,3410,,,,,
KOLAI PALAS KOHISTAN,13,6540,3890,2650,,6540,3890,2650,,,,,
KOLAI PALAS KOHISTAN,14,6371,3755,2616,,6371,3755,2616,,,,,
KOLAI PALAS KOHISTAN,15,6544,2733,3810,1,6544,2733,3810,1,,,,
KOLAI PALAS KOHISTAN,16,5532,3253,2279,,5532,3253,2279,,,,,
KOLAI PALAS KOHISTAN,17,5453,3222,2231,,5453,3222,2231,,,,,
KOLAI PALAS KOHISTAN,18,4247,2320,1927,,4247,2320,1927,,,,,
KOLAI PALAS KOHISTAN,19,3727,1885,1842,,3727,1885,1842,,,,,
KOLAI PALAS KOHISTAN,20,3867,2120,1747,,3867,2120,1747,,,,,
KOLAI PALAS KOHISTAN,21,2933,1382,1551,,2933,1382,1551,,,,,
KOLAI PALAS KOHISTAN,22,2909,1364,1545,,2909,1364,1545,,,,,
KOLAI PALAS KOHISTAN,23,2901,1312,1589,,2901,1312,1589,,,,,
KOLAI PALAS KOHISTAN,24,2654,1234,1420,,2654,1234,1420,,,,,
KOLAI PALAS KOHISTAN,25,3174,1725,1448,1,3174,1725,1448,1,,,,
KOLAI PALAS KOHISTAN,26,2702,1323,1379,,2702,1323,1379,,,,,
KOLAI PALAS KOHISTAN,27,1913,888,1025,,1913,888,1025,,,,,
KOLAI PALAS KOHISTAN,28,2400,1130,1270,,2400,1130,1270,,,,,
KOLAI PALAS KOHISTAN,29,2159,1013,1146,,2159,1013,1146,,,,,
KOLAI PALAS KOHISTAN,30,2801,1419,1382,,2801,1419,1382,,,,,
KOLAI PALAS KOHISTAN,31,2079,951,1128,,2079,951,1128,,,,,
KOLAI PALAS KOHISTAN,32,1937,879,1058,,1937,879,1058,,,,,
KOLAI PALAS KOHISTAN,33,1862,875,987,,1862,875,987,,,,,
KOLAI PALAS KOHISTAN,34,1592,633,959,,1592,633,959,,,,,
KOLAI PALAS KOHISTAN,35,2177,1127,1050,,2177,1127,1050,,,,,
KOLAI PALAS KOHISTAN,36,2016,996,1020,,2016,996,1020,,,,,
KOLAI PALAS KOHISTAN,37,1529,730,799,,1529,730,799,,,,,
KOLAI PALAS KOHISTAN,38,1827,783,1044,,1827,783,1044,,,,,
KOLAI PALAS KOHISTAN,39,1685,767,918,,1685,767,918,,,,,
KOLAI PALAS KOHISTAN,40,2129,1085,1044,,2129,1085,1044,,,,,
KOLAI PALAS KOHISTAN,41,1382,667,715,,1382,667,715,,,,,
KOLAI PALAS KOHISTAN,42,1037,503,534,,1037,503,534,,,,,
KOLAI PALAS KOHISTAN,43,1198,599,599,,1198,599,599,,,,,
KOLAI PALAS KOHISTAN,44,1187,576,611,,1187,576,611,,,,,
KOLAI PALAS KOHISTAN,45,1541,815,726,,1541,815,726,,,,,
KOLAI PALAS KOHISTAN,46,992,498,494,,992,498,494,,,,,
KOLAI PALAS KOHISTAN,47,851,429,422,,851,429,422,,,,,
KOLAI PALAS KOHISTAN,48,1061,521,540,,1061,521,540,,,,,
KOLAI PALAS KOHISTAN,49,891,455,436,,891,455,436,,,,,
KOLAI PALAS KOHISTAN,50,1251,662,589,,1251,662,589,,,,,
KOLAI PALAS KOHISTAN,51,512,272,240,,512,272,240,,,,,
KOLAI PALAS KOHISTAN,52,500,274,226,,500,274,226,,,,,
KOLAI PALAS KOHISTAN,53,586,295,291,,586,295,291,,,,,
KOLAI PALAS KOHISTAN,54,534,255,279,,534,255,279,,,,,
KOLAI PALAS KOHISTAN,55,791,415,376,,791,415,376,,,,,
KOLAI PALAS KOHISTAN,56,509,268,241,,509,268,241,,,,,
KOLAI PALAS KOHISTAN,57,348,208,140,,348,208,140,,,,,
KOLAI PALAS KOHISTAN,58,403,201,202,,403,201,202,,,,,
KOLAI PALAS KOHISTAN,59,281,142,139,,281,142,139,,,,,
KOLAI PALAS KOHISTAN,60,895,514,381,,895,514,381,,,,,
KOLAI PALAS KOHISTAN,61,320,202,118,,320,202,118,,,,,
KOLAI PALAS KOHISTAN,62,261,146,115,,261,146,115,,,,,
KOLAI PALAS KOHISTAN,63,378,199,179,,378,199,179,,,,,
KOLAI PALAS KOHISTAN,64,268,159,109,,268,159,109,,,,,
KOLAI PALAS KOHISTAN,65,451,266,185,,451,266,185,,,,,
KOLAI PALAS KOHISTAN,66,198,115,83,,198,115,83,,,,,
KOLAI PALAS KOHISTAN,67,173,87,86,,173,87,86,,,,,
KOLAI PALAS KOHISTAN,68,214,101,113,,214,101,113,,,,,
KOLAI PALAS KOHISTAN,69,141,90,51,,141,90,51,,,,,
KOLAI PALAS KOHISTAN,70,448,266,182,,448,266,182,,,,,
KOLAI PALAS KOHISTAN,71,136,94,42,,136,94,42,,,,,
KOLAI PALAS KOHISTAN,72,139,84,55,,139,84,55,,,,,
KOLAI PALAS KOHISTAN,73,168,81,87,,168,81,87,,,,,
KOLAI PALAS KOHISTAN,74,107,60,47,,107,60,47,,,,,
KOLAI PALAS KOHISTAN,75 & ABOVE,1258,768,490,,1258,768,490,,,,,
KURRAM,ALL AGES,785434,406914,378505,15,739963,382747,357202,14,45471,24167,21303,1
KURRAM,BELOW 1,20151,11005,9146,,18987,10346,8641,,1164,659,505,
KURRAM,01,26245,14115,12130,,24697,13297,11400,,1548,818,730,
KURRAM,02,30849,16619,14230,,29172,15774,13398,,1677,845,832,
KURRAM,03,32413,17591,14822,,30091,16182,13909,,2322,1409,913,
KURRAM,04,35472,19156,16316,,33415,17978,15437,,2057,1178,879,
KURRAM,05,27889,15148,12741,,26041,14092,11949,,1848,1056,792,
KURRAM,06,27892,14817,13075,,26204,13905,12299,,1688,912,776,
KURRAM,07,25284,13455,11829,,23926,12750,11176,,1358,705,653,
KURRAM,08,26998,14670,12328,,25715,13963,11752,,1283,707,576,
KURRAM,09,22265,11828,10437,,21099,11213,9886,,1166,615,551,
KURRAM,10,24434,13388,11046,,23330,12795,10535,,1104,593,511,
KURRAM,11,19876,10763,9113,,18873,10230,8643,,1003,533,470,
KURRAM,12,21592,11712,9880,,20366,11025,9341,,1226,687,539,
KURRAM,13,17839,9750,8089,,16825,9202,7623,,1014,548,466,
KURRAM,14,19362,10114,9246,2,18352,9619,8731,2,1010,495,515,
KURRAM,15,17797,9563,8230,4,16840,9055,7781,4,957,508,449,
KURRAM,16,17471,9094,8377,,16473,8587,7886,,998,507,491,
KURRAM,17,13964,7280,6683,1,13197,6886,6310,1,767,394,373,
KURRAM,18,16423,8709,7714,,15412,8164,7248,,1011,545,466,
KURRAM,19,13859,7168,6691,,13071,6771,6300,,788,397,391,
KURRAM,20,13617,7026,6591,,12799,6616,6183,,818,410,408,
KURRAM,21,12273,5998,6274,1,11593,5677,5915,1,680,321,359,
KURRAM,22,11721,5811,5910,,11015,5449,5566,,706,362,344,
KURRAM,23,11084,5328,5756,,10292,4924,5368,,792,404,388,
KURRAM,24,10432,5083,5349,,9842,4780,5062,,590,303,287,
KURRAM,25,11246,5811,5433,2,10555,5447,5107,1,691,364,326,1
KURRAM,26,10459,5096,5363,,9796,4766,5030,,663,330,333,
KURRAM,27,9363,4436,4926,1,8790,4157,4632,1,573,279,294,
KURRAM,28,10814,5033,5781,,10150,4718,5432,,664,315,349,
KURRAM,29,10206,4579,5627,,9639,4314,5325,,567,265,302,
KURRAM,30,10321,5098,5223,,9697,4764,4933,,624,334,290,
KURRAM,31,10205,4677,5528,,9678,4426,5252,,527,251,276,
KURRAM,32,9601,4576,5025,,9053,4303,4750,,548,273,275,
KURRAM,33,10287,4766,5521,,9737,4485,5252,,550,281,269,
KURRAM,34,8964,4002,4962,,8484,3770,4714,,480,232,248,
KURRAM,35,8716,4286,4430,,8138,3997,4141,,578,289,289,
KURRAM,36,8613,4297,4315,1,7529,3678,3850,1,1084,619,465,
KURRAM,37,7936,3966,3970,,7489,3728,3761,,447,238,209,
KURRAM,38,8444,4084,4360,,7976,3850,4126,,468,234,234,
KURRAM,39,7764,3760,4004,,7317,3529,3788,,447,231,216,
KURRAM,40,6757,3335,3422,,6312,3113,3199,,445,222,223,
KURRAM,41,6342,3096,3246,,5981,2915,3066,,361,181,180,
KURRAM,42,5800,2925,2875,,5431,2730,2701,,369,195,174,
KURRAM,43,6669,3168,3501,,6348,2989,3359,,321,179,142,
KURRAM,44,5793,2927,2866,,5474,2764,2710,,319,163,156,
KURRAM,45,5532,2876,2656,,5113,2648,2465,,419,228,191,
KURRAM,46,5026,2640,2386,,4746,2486,2260,,280,154,126,
KURRAM,47,4497,2258,2239,,4274,2134,2140,,223,124,99,
KURRAM,48,4994,2382,2612,,4748,2261,2487,,246,121,125,
KURRAM,49,4370,2257,2113,,4090,2114,1976,,280,143,137,
KURRAM,50,4331,2136,2193,2,4031,1978,2051,2,300,158,142,
KURRAM,51,3624,1770,1854,,3413,1653,1760,,211,117,94,
KURRAM,52,3823,1866,1957,,3616,1749,1867,,207,117,90,
KURRAM,53,4489,1953,2536,,4291,1856,2435,,198,97,101,
KURRAM,54,3299,1690,1609,,3109,1586,1523,,190,104,86,
KURRAM,55,3656,1844,1812,,3431,1730,1701,,225,114,111,
KURRAM,56,2987,1568,1418,1,2802,1452,1349,1,185,116,69,
KURRAM,57,2915,1421,1494,,2787,1359,1428,,128,62,66,
KURRAM,58,3301,1493,1808,,3136,1410,1726,,165,83,82,
KURRAM,59,2448,1219,1229,,2302,1143,1159,,146,76,70,
KURRAM,60,3253,1651,1602,,3080,1569,1511,,173,82,91,
KURRAM,61,2646,1350,1296,,2513,1282,1231,,133,68,65,
KURRAM,62,2603,1222,1381,,2475,1161,1314,,128,61,67,
KURRAM,63,3457,1543,1914,,3214,1404,1810,,243,139,104,
KURRAM,64,2126,1087,1039,,2012,1028,984,,114,59,55,
KURRAM,65,2213,1235,978,,2115,1179,936,,98,56,42,
KURRAM,66,1740,999,741,,1670,960,710,,70,39,31,
KURRAM,67,1661,935,726,,1588,896,692,,73,39,34,
KURRAM,68,1866,1020,846,,1796,972,824,,70,48,22,
KURRAM,69,1387,801,586,,1275,734,541,,112,67,45,
KURRAM,70,1889,1041,848,,1802,994,808,,87,47,40,
KURRAM,71,1261,740,521,,1201,704,497,,60,36,24,
KURRAM,72,1064,569,495,,1014,545,469,,50,24,26,
KURRAM,73,1474,762,712,,1427,733,694,,47,29,18,
KURRAM,74,896,493,403,,849,466,383,,47,27,20,
KURRAM,75 & ABOVE,5104,2984,2120,,4842,2838,2004,,262,146,116,
LAKKI MARWAT,ALL AGES,1036300,524933,511354,13,934362,473273,461077,12,101938,51660,50277,1
LAKKI MARWAT,BELOW 1,19529,9787,9742,,17470,8776,8694,,2059,1011,1048,
LAKKI MARWAT,01,31877,15933,15944,,29410,14695,14715,,2467,1238,1229,
LAKKI MARWAT,02,40238,19902,20336,,37001,18297,18704,,3237,1605,1632,
LAKKI MARWAT,03,44241,22270,21971,,40563,20469,20094,,3678,1801,1877,
LAKKI MARWAT,04,48342,24632,23710,,43713,22253,21460,,4629,2379,2250,
LAKKI MARWAT,05,33162,16844,16318,,30735,15649,15086,,2427,1195,1232,
LAKKI MARWAT,06,33920,17154,16766,,31189,15759,15430,,2731,1395,1336,
LAKKI MARWAT,07,33397,16600,16797,,30576,15212,15364,,2821,1388,1433,
LAKKI MARWAT,08,31708,15640,16068,,28982,14301,14681,,2726,1339,1387,
LAKKI MARWAT,09,27882,14408,13474,,25397,13125,12272,,2485,1283,1202,
LAKKI MARWAT,10,28635,14184,14451,,26028,12894,13134,,2607,1290,1317,
LAKKI MARWAT,11,25766,13285,12481,,23201,11989,11212,,2565,1296,1269,
LAKKI MARWAT,12,25661,12794,12867,,23239,11591,11648,,2422,1203,1219,
LAKKI MARWAT,13,22819,11722,11097,,20502,10581,9921,,2317,1141,1176,
LAKKI MARWAT,14,24012,12125,11886,1,21655,10933,10721,1,2357,1192,1165,
LAKKI MARWAT,15,21451,10939,10508,4,19290,9850,9436,4,2161,1089,1072,
LAKKI MARWAT,16,23164,11525,11639,,20789,10351,10438,,2375,1174,1201,
LAKKI MARWAT,17,21648,10931,10714,3,19347,9818,9527,2,2301,1113,1187,1
LAKKI MARWAT,18,19375,9695,9680,,17411,8716,8695,,1964,979,985,
LAKKI MARWAT,19,17596,9147,8449,,15791,8186,7605,,1805,961,844,
LAKKI MARWAT,20,19535,9821,9714,,17511,8762,8749,,2024,1059,965,
LAKKI MARWAT,21,16402,8359,8043,,14621,7444,7177,,1781,915,866,
LAKKI MARWAT,22,17399,8643,8754,2,15576,7731,7843,2,1823,912,911,
LAKKI MARWAT,23,15298,7653,7644,1,13719,6854,6864,1,1579,799,780,
LAKKI MARWAT,24,16076,8088,7987,1,14437,7265,7171,1,1639,823,816,
LAKKI MARWAT,25,16337,7907,8430,,14668,7097,7571,,1669,810,859,
LAKKI MARWAT,26,15665,7758,7907,,14010,6950,7060,,1655,808,847,
LAKKI MARWAT,27,13518,6776,6742,,11971,6014,5957,,1547,762,785,
LAKKI MARWAT,28,15713,7811,7902,,14080,7050,7030,,1633,761,872,
LAKKI MARWAT,29,13238,6624,6614,,11838,5911,5927,,1400,713,687,
LAKKI MARWAT,30,15186,7125,8061,,13482,6329,7153,,1704,796,908,
LAKKI MARWAT,31,12649,6131,6518,,11320,5482,5838,,1329,649,680,
LAKKI MARWAT,32,13743,6515,7228,,12247,5815,6432,,1496,700,796,
LAKKI MARWAT,33,11844,5960,5884,,10660,5343,5317,,1184,617,567,
LAKKI MARWAT,34,12061,5663,6398,,10792,5090,5702,,1269,573,696,
LAKKI MARWAT,35,12138,6139,5999,,10788,5454,5334,,1350,685,665,
LAKKI MARWAT,36,10857,5746,5111,,9610,5092,4518,,1247,654,593,
LAKKI MARWAT,37,9726,5146,4580,,8623,4557,4066,,1103,589,514,
LAKKI MARWAT,38,10771,5703,5068,,9604,5079,4525,,1167,624,543,
LAKKI MARWAT,39,9449,4712,4737,,8347,4142,4205,,1102,570,532,
LAKKI MARWAT,40,10800,5394,5406,,9571,4793,4778,,1229,601,628,
LAKKI MARWAT,41,8300,4266,4034,,7324,3736,3588,,976,530,446,
LAKKI MARWAT,42,9163,4671,4492,,8122,4105,4017,,1041,566,475,
LAKKI MARWAT,43,7234,3679,3555,,6383,3222,3161,,851,457,394,
LAKKI MARWAT,44,8154,4120,4034,,7251,3640,3611,,903,480,423,
LAKKI MARWAT,45,8151,4148,4003,,7209,3664,3545,,942,484,458,
LAKKI MARWAT,46,6893,3589,3304,,6071,3168,2903,,822,421,401,
LAKKI MARWAT,47,6126,3149,2977,,5451,2778,2673,,675,371,304,
LAKKI MARWAT,48,6702,3426,3276,,6003,3060,2943,,699,366,333,
LAKKI MARWAT,49,6160,3041,3119,,5471,2704,2767,,689,337,352,
LAKKI MARWAT,50,7511,3745,3766,,6661,3311,3350,,850,434,416,
LAKKI MARWAT,51,5367,2579,2788,,4764,2279,2485,,603,300,303,
LAKKI MARWAT,52,6119,3192,2927,,5499,2857,2642,,620,335,285,
LAKKI MARWAT,53,4872,2615,2257,,4386,2343,2043,,486,272,214,
LAKKI MARWAT,54,5627,2831,2796,,4991,2518,2473,,636,313,323,
LAKKI MARWAT,55,5794,3009,2785,,5163,2692,2471,,631,317,314,
LAKKI MARWAT,56,5210,2734,2476,,4645,2428,2217,,565,306,259,
LAKKI MARWAT,57,4349,2362,1987,,3847,2086,1761,,502,276,226,
LAKKI MARWAT,58,4545,2461,2084,,4055,2183,1872,,490,278,212,
LAKKI MARWAT,59,3983,2091,1892,,3523,1848,1675,,460,243,217,
LAKKI MARWAT,60,5071,2676,2395,,4494,2371,2123,,577,305,272,
LAKKI MARWAT,61,3918,2055,1863,,3463,1799,1664,,455,256,199,
LAKKI MARWAT,62,4035,2230,1805,,3639,2014,1625,,396,216,180,
LAKKI MARWAT,63,3386,1925,1461,,3069,1730,1339,,317,195,122,
LAKKI MARWAT,64,3739,1989,1750,,3334,1781,1553,,405,208,197,
LAKKI MARWAT,65,3969,2297,1672,,3591,2086,1505,,378,211,167,
LAKKI MARWAT,66,2952,1694,1258,,2620,1503,1117,,332,191,141,
LAKKI MARWAT,67,2471,1466,1005,,2185,1281,904,,286,185,101,
LAKKI MARWAT,68,2331,1373,958,,2088,1221,867,,243,152,91,
LAKKI MARWAT,69,2340,1269,1071,,2107,1145,962,,233,124,109,
LAKKI MARWAT,70,3014,1711,1302,1,2722,1559,1162,1,292,152,140,
LAKKI MARWAT,71,2209,1300,909,,1993,1174,819,,216,126,90,
LAKKI MARWAT,72,1711,994,717,,1517,881,636,,194,113,81,
LAKKI MARWAT,73,1362,840,522,,1242,765,477,,120,75,45,
LAKKI MARWAT,74,1666,942,724,,1508,859,649,,158,83,75,
LAKKI MARWAT,75 & ABOVE,9038,5273,3765,,8207,4783,3424,,831,490,341,
LOWER CHITRAL,ALL AGES,318234,162541,155693,,262710,134043,128667,,55524,28498,27026,
LOWER CHITRAL,BELOW 1,6681,3314,3367,,5717,2835,2882,,964,479,485,
LOWER CHITRAL,01,8885,4392,4493,,7440,3700,3740,,1445,692,753,
LOWER CHITRAL,02,9848,5029,4819,,8333,4271,4062,,1515,758,757,
LOWER CHITRAL,03,9890,4964,4926,,8268,4126,4142,,1622,838,784,
LOWER CHITRAL,04,10936,5572,5364,,9185,4704,4481,,1751,868,883,
LOWER CHITRAL,05,8888,4475,4413,,7500,3790,3710,,1388,685,703,
LOWER CHITRAL,06,8653,4342,4311,,7338,3686,3652,,1315,656,659,
LOWER CHITRAL,07,8708,4331,4377,,7364,3654,3710,,1344,677,667,
LOWER CHITRAL,08,7462,3795,3667,,6264,3209,3055,,1198,586,612,
LOWER CHITRAL,09,7427,3711,3716,,6285,3153,3132,,1142,558,584,
LOWER CHITRAL,10,6749,3397,3352,,5695,2877,2818,,1054,520,534,
LOWER CHITRAL,11,7295,3638,3657,,6107,3061,3046,,1188,577,611,
LOWER CHITRAL,12,6635,3328,3307,,5594,2805,2789,,1041,523,518,
LOWER CHITRAL,13,6609,3347,3262,,5503,2782,2721,,1106,565,541,
LOWER CHITRAL,14,6493,3308,3185,,5392,2738,2654,,1101,570,531,
LOWER CHITRAL,15,6270,3204,3066,,5219,2650,2569,,1051,554,497,
LOWER CHITRAL,16,6152,3166,2986,,5078,2576,2502,,1074,590,484,
LOWER CHITRAL,17,6408,3130,3278,,5318,2596,2722,,1090,534,556,
LOWER CHITRAL,18,5789,2853,2936,,4802,2354,2448,,987,499,488,
LOWER CHITRAL,19,6160,3154,3006,,5090,2600,2490,,1070,554,516,
LOWER CHITRAL,20,5610,2805,2805,,4646,2301,2345,,964,504,460,
LOWER CHITRAL,21,5971,3072,2899,,4927,2542,2385,,1044,530,514,
LOWER CHITRAL,22,5332,2606,2726,,4411,2138,2273,,921,468,453,
LOWER CHITRAL,23,5651,2864,2787,,4660,2379,2281,,991,485,506,
LOWER CHITRAL,24,5971,3012,2959,,4927,2491,2436,,1044,521,523,
LOWER CHITRAL,25,4764,2435,2329,,3942,2019,1923,,822,416,406,
LOWER CHITRAL,26,5863,2948,2915,,4814,2438,2376,,1049,510,539,
LOWER CHITRAL,27,5343,2645,2698,,4366,2166,2200,,977,479,498,
LOWER CHITRAL,28,4772,2433,2339,,3888,1989,1899,,884,444,440,
LOWER CHITRAL,29,5403,2738,2665,,4405,2259,2146,,998,479,519,
LOWER CHITRAL,30,3966,1967,1999,,3181,1588,1593,,785,379,406,
LOWER CHITRAL,31,4986,2472,2514,,4110,2054,2056,,876,418,458,
LOWER CHITRAL,32,4549,2271,2278,,3790,1893,1897,,759,378,381,
LOWER CHITRAL,33,4708,2366,2342,,3846,1951,1895,,862,415,447,
LOWER CHITRAL,34,4499,2227,2272,,3633,1788,1845,,866,439,427,
LOWER CHITRAL,35,3267,1736,1531,,2589,1374,1215,,678,362,316,
LOWER CHITRAL,36,4009,2086,1923,,3209,1669,1540,,800,417,383,
LOWER CHITRAL,37,3919,1991,1928,,3196,1599,1597,,723,392,331,
LOWER CHITRAL,38,3297,1745,1552,,2664,1432,1232,,633,313,320,
