district,sex_age_group__in_years_,all_sexes_overall,male_overall,female_overall,transgender_overall,all_sexes_rural,male_rural,female_rural,transgender_rural,all_sexes_urban,male_urban,female_urban,transgender_urban
LODHRAN,17,36014,19032,16980,2,29465,15550,13914,1,6549,3482,3066,1
LODHRAN,18,40721,21175,19546,,33776,17548,16228,,6945,3627,3318,
LODHRAN,19,35481,18357,17123,1,29010,15010,14000,,6471,3347,3123,1
LODHRAN,20,37705,19242,18456,7,31462,16053,15407,2,6243,3189,3049,5
LODHRAN,21,31131,16008,15121,2,25417,13092,12324,1,5714,2916,2797,1
LODHRAN,22,33662,17378,16278,6,27823,14447,13375,1,5839,2931,2903,5
LODHRAN,23,28574,14502,14072,,23527,12058,11469,,5047,2444,2603,
LODHRAN,24,29175,14961,14212,2,23878,12318,11559,1,5297,2643,2653,1
LODHRAN,25,34194,18171,16015,8,28773,15322,13449,2,5421,2849,2566,6
LODHRAN,26,28794,14663,14128,3,23551,12097,11453,1,5243,2566,2675,2
LODHRAN,27,27539,14052,13483,4,22523,11556,10964,3,5016,2496,2519,1
LODHRAN,28,27372,13563,13802,7,22503,11273,11228,2,4869,2290,2574,5
LODHRAN,29,24254,10882,13371,1,19918,8951,10967,,4336,1931,2404,1
LODHRAN,30,26319,13399,12916,4,21660,11052,10605,3,4659,2347,2311,1
LODHRAN,31,24459,12018,12441,,19989,9845,10144,,4470,2173,2297,
LODHRAN,32,24240,11892,12342,6,19685,9647,10035,3,4555,2245,2307,3
LODHRAN,33,24213,11952,12256,5,19885,9807,10076,2,4328,2145,2180,3
LODHRAN,34,24279,12092,12186,1,19801,9849,9951,1,4478,2243,2235,
LODHRAN,35,23607,12081,11516,10,19537,10035,9497,5,4070,2046,2019,5
LODHRAN,36,22961,11597,11361,3,18549,9370,9178,1,4412,2227,2183,2
LODHRAN,37,22313,11350,10963,,18139,9191,8948,,4174,2159,2015,
LODHRAN,38,21703,10775,10927,1,17630,8711,8918,1,4073,2064,2009,
LODHRAN,39,21005,10296,10709,,17237,8441,8796,,3768,1855,1913,
LODHRAN,40,20646,10099,10540,7,16970,8249,8718,3,3676,1850,1822,4
LODHRAN,41,22069,11220,10847,2,18352,9323,9028,1,3717,1897,1819,1
LODHRAN,42,24272,12559,11711,2,20006,10382,9624,,4266,2177,2087,2
LODHRAN,43,22219,11695,10521,3,18634,9769,8863,2,3585,1926,1658,1
LODHRAN,44,20277,10552,9725,,16590,8596,7994,,3687,1956,1731,
LODHRAN,45,17319,9144,8170,5,14453,7622,6828,3,2866,1522,1342,2
LODHRAN,46,16516,8539,7976,1,13366,6873,6493,,3150,1666,1483,1
LODHRAN,47,17066,8922,8143,1,14110,7350,6760,,2956,1572,1383,1
LODHRAN,48,16082,8291,7790,1,13389,6898,6491,,2693,1393,1299,1
LODHRAN,49,14031,7363,6668,,11525,6021,5504,,2506,1342,1164,
LODHRAN,50,13066,6601,6458,7,10750,5387,5362,1,2316,1214,1096,6
LODHRAN,51,13201,6903,6297,1,10951,5691,5260,,2250,1212,1037,1
LODHRAN,52,14613,7373,7240,,12032,6015,6017,,2581,1358,1223,
LODHRAN,53,13626,7047,6578,1,11567,5928,5638,1,2059,1119,940,
LODHRAN,54,12383,6461,5922,,10184,5307,4877,,2199,1154,1045,
LODHRAN,55,11576,6176,5399,1,9641,5145,4496,,1935,1031,903,1
LODHRAN,56,10411,5544,4867,,8556,4559,3997,,1855,985,870,
LODHRAN,57,11181,6047,5132,2,9124,4916,4207,1,2057,1131,925,1
LODHRAN,58,10687,5782,4905,,8947,4836,4111,,1740,946,794,
LODHRAN,59,8591,4643,3948,,7059,3798,3261,,1532,845,687,
LODHRAN,60,9336,4856,4478,2,7721,3983,3736,2,1615,873,742,
LODHRAN,61,8306,4481,3823,2,6918,3734,3183,1,1388,747,640,1
LODHRAN,62,7608,4115,3492,1,6303,3381,2921,1,1305,734,571,
LODHRAN,63,7751,4016,3735,,6569,3383,3186,,1182,633,549,
LODHRAN,64,6342,3162,3180,,5279,2611,2668,,1063,551,512,
LODHRAN,65,8175,3780,4395,,6888,3179,3709,,1287,601,686,
LODHRAN,66,5818,3001,2817,,4789,2495,2294,,1029,506,523,
LODHRAN,67,5755,3007,2746,2,4797,2507,2288,2,958,500,458,
LODHRAN,68,5045,2629,2416,,4228,2213,2015,,817,416,401,
LODHRAN,69,4729,2309,2420,,4001,1972,2029,,728,337,391,
LODHRAN,70,5914,2943,2971,,4974,2485,2489,,940,458,482,
LODHRAN,71,3178,2209,969,,2693,1880,813,,485,329,156,
LODHRAN,72,4158,2140,2018,,3512,1803,1709,,646,337,309,
LODHRAN,73,3695,2068,1627,,3204,1786,1418,,491,282,209,
LODHRAN,74,3053,1500,1553,,2585,1294,1291,,468,206,262,
LODHRAN,75 & ABOVE,20354,11096,9258,,17477,9598,7879,,2877,1498,1379,
MANDI BAHAUDDIN,ALL AGES,1829152,916966,912047,139,1483259,743128,740049,82,345893,173838,171998,57
MANDI BAHAUDDIN,BELOW 1,42430,22204,20226,,34691,18180,16511,,7739,4024,3715,
MANDI BAHAUDDIN,01,47060,24547,22513,,38038,19958,18080,,9022,4589,4433,
MANDI BAHAUDDIN,02,52496,27174,25322,,42780,22176,20604,,9716,4998,4718,
MANDI BAHAUDDIN,03,53270,27402,25868,,43150,22155,20995,,10120,5247,4873,
MANDI BAHAUDDIN,04,53920,27781,26139,,44026,22591,21435,,9894,5190,4704,
MANDI BAHAUDDIN,05,43553,22275,21278,,35283,18004,17279,,8270,4271,3999,
MANDI BAHAUDDIN,06,43622,22303,21319,,35462,18171,17291,,8160,4132,4028,
MANDI BAHAUDDIN,07,41792,21347,20445,,33673,17227,16446,,8119,4120,3999,
MANDI BAHAUDDIN,08,40940,20751,20189,,33343,16897,16446,,7597,3854,3743,
MANDI BAHAUDDIN,09,38464,19575,18889,,31201,15812,15389,,7263,3763,3500,
MANDI BAHAUDDIN,10,41998,21881,20117,,34235,17820,16415,,7763,4061,3702,
MANDI BAHAUDDIN,11,41717,21544,20173,,33645,17331,16314,,8072,4213,3859,
MANDI BAHAUDDIN,12,42078,22087,19991,,34202,17939,16263,,7876,4148,3728,
MANDI BAHAUDDIN,13,39548,20942,18606,,31822,16864,14958,,7726,4078,3648,
MANDI BAHAUDDIN,14,39386,20611,18773,2,31755,16638,15115,2,7631,3973,3658,
MANDI BAHAUDDIN,15,36034,18327,17704,3,28967,14742,14222,3,7067,3585,3482,
MANDI BAHAUDDIN,16,36782,18996,17784,2,30025,15498,14525,2,6757,3498,3259,
MANDI BAHAUDDIN,17,35721,18204,17516,1,28810,14685,14125,,6911,3519,3391,1
MANDI BAHAUDDIN,18,34624,17903,16720,1,28373,14677,13695,1,6251,3226,3025,
MANDI BAHAUDDIN,19,33941,17034,16905,2,27395,13777,13616,2,6546,3257,3289,
MANDI BAHAUDDIN,20,32572,16313,16253,6,26586,13260,13323,3,5986,3053,2930,3
MANDI BAHAUDDIN,21,31565,15260,16301,4,25371,12243,13125,3,6194,3017,3176,1
MANDI BAHAUDDIN,22,31972,15230,16736,6,25972,12289,13678,5,6000,2941,3058,1
MANDI BAHAUDDIN,23,27932,12756,15167,9,22580,10225,12348,7,5352,2531,2819,2
MANDI BAHAUDDIN,24,28939,13158,15772,9,23159,10426,12728,5,5780,2732,3044,4
MANDI BAHAUDDIN,25,29036,14081,14947,8,23786,11515,12268,3,5250,2566,2679,5
MANDI BAHAUDDIN,26,29566,13092,16468,6,23568,10345,13219,4,5998,2747,3249,2
MANDI BAHAUDDIN,27,27104,12032,15064,8,21672,9478,12190,4,5432,2554,2874,4
MANDI BAHAUDDIN,28,26412,11840,14568,4,21089,9427,11659,3,5323,2413,2909,1
MANDI BAHAUDDIN,29,24848,10077,14765,6,19902,7996,11903,3,4946,2081,2862,3
MANDI BAHAUDDIN,30,25855,12333,13515,7,20836,9857,10974,5,5019,2476,2541,2
MANDI BAHAUDDIN,31,24874,11210,13661,3,19782,8829,10952,1,5092,2381,2709,2
MANDI BAHAUDDIN,32,26277,11970,14303,4,21073,9523,11549,1,5204,2447,2754,3
MANDI BAHAUDDIN,33,24322,10887,13434,1,19362,8598,10763,1,4960,2289,2671,
MANDI BAHAUDDIN,34,24254,10934,13320,,19347,8682,10665,,4907,2252,2655,
MANDI BAHAUDDIN,35,23275,11020,12245,10,18973,8955,10012,6,4302,2065,2233,4
MANDI BAHAUDDIN,36,24392,11291,13098,3,19404,9023,10379,2,4988,2268,2719,1
MANDI BAHAUDDIN,37,22545,10512,12033,,17932,8304,9628,,4613,2208,2405,
MANDI BAHAUDDIN,38,22152,10742,11408,2,17649,8504,9143,2,4503,2238,2265,
MANDI BAHAUDDIN,39,21383,10023,11360,,17076,7979,9097,,4307,2044,2263,
MANDI BAHAUDDIN,40,19854,9634,10217,3,15955,7665,8289,1,3899,1969,1928,2
MANDI BAHAUDDIN,41,19407,9112,10293,2,15645,7388,8256,1,3762,1724,2037,1
MANDI BAHAUDDIN,42,21923,10440,11480,3,17634,8406,9228,,4289,2034,2252,3
MANDI BAHAUDDIN,43,19773,9368,10405,,15870,7493,8377,,3903,1875,2028,
MANDI BAHAUDDIN,44,19278,9490,9788,,15408,7555,7853,,3870,1935,1935,
MANDI BAHAUDDIN,45,17653,8951,8697,5,14348,7258,7088,2,3305,1693,1609,3
MANDI BAHAUDDIN,46,16684,8194,8490,,13261,6511,6750,,3423,1683,1740,
MANDI BAHAUDDIN,47,15234,7376,7858,,12239,5950,6289,,2995,1426,1569,
MANDI BAHAUDDIN,48,15813,7831,7981,1,12772,6250,6522,,3041,1581,1459,1
MANDI BAHAUDDIN,49,15132,7505,7627,,12227,6088,6139,,2905,1417,1488,
MANDI BAHAUDDIN,50,14758,7457,7295,6,12036,6077,5957,2,2722,1380,1338,4
MANDI BAHAUDDIN,51,13802,7027,6775,,11072,5646,5426,,2730,1381,1349,
MANDI BAHAUDDIN,52,15765,7972,7791,2,12892,6484,6407,1,2873,1488,1384,1
MANDI BAHAUDDIN,53,13998,7082,6914,2,11542,5871,5669,2,2456,1211,1245,
MANDI BAHAUDDIN,54,14525,7657,6867,1,11725,6197,5527,1,2800,1460,1340,
MANDI BAHAUDDIN,55,13492,7483,6009,,10966,6087,4879,,2526,1396,1130,
MANDI BAHAUDDIN,56,13482,7220,6262,,11036,5986,5050,,2446,1234,1212,
MANDI BAHAUDDIN,57,12303,6553,5749,1,10049,5399,4649,1,2254,1154,1100,
MANDI BAHAUDDIN,58,11950,6331,5619,,9892,5260,4632,,2058,1071,987,
MANDI BAHAUDDIN,59,10762,5837,4925,,8793,4796,3997,,1969,1041,928,
MANDI BAHAUDDIN,60,11682,6295,5386,1,9692,5252,4440,,1990,1043,946,1
MANDI BAHAUDDIN,61,10349,5780,4569,,8399,4700,3699,,1950,1080,870,
MANDI BAHAUDDIN,62,9704,5412,4292,,7985,4421,3564,,1719,991,728,
MANDI BAHAUDDIN,63,9023,4892,4131,,7381,4000,3381,,1642,892,750,
MANDI BAHAUDDIN,64,8832,4755,4075,2,7240,3909,3330,1,1592,846,745,1
MANDI BAHAUDDIN,65,10454,5160,5293,1,8756,4325,4430,1,1698,835,863,
MANDI BAHAUDDIN,66,8609,5004,3605,,7109,4169,2940,,1500,835,665,
MANDI BAHAUDDIN,67,7209,4224,2984,1,5919,3481,2437,1,1290,743,547,
MANDI BAHAUDDIN,68,6215,3641,2574,,5195,3037,2158,,1020,604,416,
MANDI BAHAUDDIN,69,5937,3249,2687,1,4975,2747,2228,,962,502,459,1
MANDI BAHAUDDIN,70,7236,3817,3419,,6127,3228,2899,,1109,589,520,
MANDI BAHAUDDIN,71,4197,3065,1132,,3566,2606,960,,631,459,172,
MANDI BAHAUDDIN,72,5455,3124,2331,,4709,2708,2001,,746,416,330,
MANDI BAHAUDDIN,73,4381,2568,1813,,3753,2185,1568,,628,383,245,
MANDI BAHAUDDIN,74,4094,2195,1899,,3486,1866,1620,,608,329,279,
MANDI BAHAUDDIN,75 & ABOVE,31536,17616,13920,,27610,15527,12083,,3926,2089,1837,
MIANWALI,ALL AGES,1795897,916977,878855,65,1432505,731081,701398,26,363392,185896,177457,39
MIANWALI,BELOW 1,37212,19283,17929,,30779,15929,14850,,6433,3354,3079,
MIANWALI,01,46687,24210,22477,,37648,19571,18077,,9039,4639,4400,
MIANWALI,02,51243,26400,24843,,41803,21555,20248,,9440,4845,4595,
MIANWALI,03,53780,28025,25755,,43509,22687,20822,,10271,5338,4933,
MIANWALI,04,56857,29569,27288,,46401,24097,22304,,10456,5472,4984,
MIANWALI,05,44338,22925,21413,,35738,18467,17271,,8600,4458,4142,
MIANWALI,06,43202,22197,21005,,34910,17889,17021,,8292,4308,3984,
MIANWALI,07,42478,21850,20628,,34417,17766,16651,,8061,4084,3977,
MIANWALI,08,40514,20714,19800,,32888,16812,16076,,7626,3902,3724,
MIANWALI,09,38206,19418,18788,,30891,15750,15141,,7315,3668,3647,
MIANWALI,10,39971,20877,19094,,32265,16840,15425,,7706,4037,3669,
MIANWALI,11,41172,21625,19547,,33131,17402,15729,,8041,4223,3818,
MIANWALI,12,38897,20235,18662,,31416,16316,15100,,7481,3919,3562,
MIANWALI,13,39558,20869,18689,,32161,17000,15161,,7397,3869,3528,
MIANWALI,14,39522,21058,18462,2,31972,17024,14946,2,7550,4034,3516,
MIANWALI,15,37073,19340,17731,2,30045,15703,14340,2,7028,3637,3391,
MIANWALI,16,36735,19608,17125,2,29774,15900,13873,1,6961,3708,3252,1
MIANWALI,17,35583,18727,16855,1,28760,15178,13582,,6823,3549,3273,1
MIANWALI,18,33407,17298,16107,2,27026,13981,13044,1,6381,3317,3063,1
MIANWALI,19,32472,16875,15594,3,26152,13635,12515,2,6320,3240,3079,1
MIANWALI,20,31825,16361,15462,2,25655,13244,12410,1,6170,3117,3052,1
MIANWALI,21,30288,15360,14926,2,24065,12279,11785,1,6223,3081,3141,1
MIANWALI,22,30236,15342,14888,6,24142,12251,11890,1,6094,3091,2998,5
MIANWALI,23,29572,14928,14643,1,23515,11930,11584,1,6057,2998,3059,
MIANWALI,24,30787,15405,15378,4,24507,12309,12195,3,6280,3096,3183,1
MIANWALI,25,29787,15678,14104,5,23927,12595,11332,,5860,3083,2772,5
MIANWALI,26,30883,15078,15801,4,24391,11889,12502,,6492,3189,3299,4
MIANWALI,27,28422,14085,14337,,22653,11250,11403,,5769,2835,2934,
MIANWALI,28,28452,14172,14279,1,22632,11329,11303,,5820,2843,2976,1
MIANWALI,29,25881,12115,13766,,20233,9450,10783,,5648,2665,2983,
MIANWALI,30,25720,12676,13042,2,20288,10028,10260,,5432,2648,2782,2
MIANWALI,31,26189,12479,13709,1,20423,9713,10709,1,5766,2766,3000,
MIANWALI,32,25796,12459,13337,,20026,9618,10408,,5770,2841,2929,
MIANWALI,33,25018,12002,13015,1,19689,9430,10258,1,5329,2572,2757,
MIANWALI,34,24899,12054,12845,,19513,9517,9996,,5386,2537,2849,
MIANWALI,35,22107,10787,11315,5,17329,8437,8891,1,4778,2350,2424,4
MIANWALI,36,24838,12358,12479,1,19319,9606,9712,1,5519,2752,2767,
MIANWALI,37,21862,10939,10923,,17010,8465,8545,,4852,2474,2378,
MIANWALI,38,24264,12046,12216,2,18875,9289,9586,,5389,2757,2630,2
MIANWALI,39,22467,11261,11206,,17493,8756,8737,,4974,2505,2469,
MIANWALI,40,19862,9618,10244,,15406,7410,7996,,4456,2208,2248,
MIANWALI,41,19839,9768,10068,3,15481,7594,7885,2,4358,2174,2183,1
MIANWALI,42,20121,10083,10038,,15648,7773,7875,,4473,2310,2163,
MIANWALI,43,18911,9466,9444,1,14972,7390,7582,,3939,2076,1862,1
MIANWALI,44,18910,9689,9221,,14659,7465,7194,,4251,2224,2027,
MIANWALI,45,16034,8015,8018,1,12441,6162,6278,1,3593,1853,1740,
MIANWALI,46,17145,8912,8233,,13298,6856,6442,,3847,2056,1791,
MIANWALI,47,14008,7183,6824,1,10869,5526,5342,1,3139,1657,1482,
MIANWALI,48,15231,7529,7700,2,11908,5803,6105,,3323,1726,1595,2
MIANWALI,49,14389,7214,7174,1,11078,5493,5585,,3311,1721,1589,1
MIANWALI,50,13637,6621,7016,,10713,5121,5592,,2924,1500,1424,
MIANWALI,51,13403,6738,6664,1,10406,5224,5181,1,2997,1514,1483,
MIANWALI,52,13486,6962,6523,1,10543,5400,5143,,2943,1562,1380,1
MIANWALI,53,13008,6378,6629,1,10335,4994,5340,1,2673,1384,1289,
MIANWALI,54,13321,6630,6691,,10396,5136,5260,,2925,1494,1431,
MIANWALI,55,11737,6021,5715,1,9258,4730,4528,,2479,1291,1187,1
MIANWALI,56,12493,6400,6093,,9749,4981,4768,,2744,1419,1325,
MIANWALI,57,11312,5814,5498,,8949,4551,4398,,2363,1263,1100,
MIANWALI,58,11602,6122,5479,1,9148,4853,4295,,2454,1269,1184,1
MIANWALI,59,10637,5519,5118,,8281,4280,4001,,2356,1239,1117,
MIANWALI,60,10368,5238,5130,,8252,4166,4086,,2116,1072,1044,
MIANWALI,61,9985,5251,4734,,7869,4119,3750,,2116,1132,984,
MIANWALI,62,8739,4859,3879,1,6801,3760,3041,,1938,1099,838,1
MIANWALI,63,8916,4805,4111,,7047,3778,3269,,1869,1027,842,
MIANWALI,64,8242,4220,4022,,6453,3329,3124,,1789,891,898,
MIANWALI,65,8567,3946,4621,,6734,3116,3618,,1833,830,1003,
MIANWALI,66,7006,3605,3401,,5334,2788,2546,,1672,817,855,
MIANWALI,67,6351,3350,3001,,4941,2590,2351,,1410,760,650,
MIANWALI,68,6076,3263,2813,,4748,2565,2183,,1328,698,630,
MIANWALI,69,5688,2846,2842,,4358,2181,2177,,1330,665,665,
MIANWALI,70,6319,3162,3157,,5067,2537,2530,,1252,625,627,
MIANWALI,71,3878,2668,1210,,3009,2078,931,,869,590,279,
MIANWALI,72,4619,2464,2154,1,3634,1922,1711,1,985,542,443,
MIANWALI,73,4404,2425,1979,,3526,1934,1592,,878,491,387,
MIANWALI,74,4454,2262,2192,,3513,1780,1733,,941,482,459,
MIANWALI,75 & ABOVE,24999,13243,11756,,20310,10809,9501,,4689,2434,2255,
MULTAN,ALL AGES,5340762,2720277,2620078,407,2859260,1450811,1408313,136,2481502,1269466,1211765,271
MULTAN,BELOW 1,110143,55467,54676,,63840,32044,31796,,46303,23423,22880,
MULTAN,01,139096,69949,69147,,77991,39084,38907,,61105,30865,30240,
MULTAN,02,150697,76616,74081,,84019,42024,41995,,66678,34592,32086,
MULTAN,03,161893,81359,80534,,91824,46176,45648,,70069,35183,34886,
MULTAN,04,168446,84401,84045,,96495,48185,48310,,71951,36216,35735,
MULTAN,05,138031,69873,68158,,80674,40979,39695,,57357,28894,28463,
MULTAN,06,139458,70589,68869,,81871,41565,40306,,57587,29024,28563,
MULTAN,07,137798,69062,68736,,80252,40307,39945,,57546,28755,28791,
MULTAN,08,132264,66235,66029,,77892,39068,38824,,54372,27167,27205,
MULTAN,09,120333,60063,60270,,68666,34236,34430,,51667,25827,25840,
MULTAN,10,131809,66341,65468,,75609,37858,37751,,56200,28483,27717,
MULTAN,11,130377,65749,64628,,71296,36029,35267,,59081,29720,29361,
MULTAN,12,128546,64775,63771,,70937,35461,35476,,57609,29314,28295,
MULTAN,13,121039,61575,59464,,65060,33060,32000,,55979,28515,27464,
MULTAN,14,121822,61947,59864,11,66039,33458,32573,8,55783,28489,27291,3
MULTAN,15,110606,55907,54691,8,59563,30106,29455,2,51043,25801,25236,6
MULTAN,16,110947,57131,53806,10,59530,30610,28917,3,51417,26521,24889,7
MULTAN,17,102860,52824,50022,14,53603,27515,26084,4,49257,25309,23938,10
MULTAN,18,108707,54413,54283,11,59329,29381,29943,5,49378,25032,24340,6
MULTAN,19,101117,50986,50122,9,52708,26446,26260,2,48409,24540,23862,7
MULTAN,20,104635,52042,52577,16,55917,27325,28588,4,48718,24717,23989,12
MULTAN,21,95882,48645,47227,10,48451,24474,23972,5,47431,24171,23255,5
MULTAN,22,98069,49115,48936,18,50919,25403,25512,4,47150,23712,23424,14
MULTAN,23,87083,43685,43385,13,44596,22102,22493,1,42487,21583,20892,12
MULTAN,24,87815,44211,43594,10,44662,22622,22036,4,43153,21589,21558,6
MULTAN,25,92767,48206,44531,30,49446,26044,23393,9,43321,22162,21138,21
MULTAN,26,86477,43319,43151,7,43351,22124,21224,3,43126,21195,21927,4
MULTAN,27,79511,40175,39322,14,40733,21112,19616,5,38778,19063,19706,9
MULTAN,28,78935,39279,39648,8,39965,20346,19616,3,38970,18933,20032,5
MULTAN,29,70805,32798,38001,6,35754,16782,18972,,35051,16016,19029,6
MULTAN,30,77350,38469,38870,11,39234,19753,19474,7,38116,18716,19396,4
MULTAN,31,73404,35859,37539,6,37792,18498,19293,1,35612,17361,18246,5
MULTAN,32,76562,37350,39199,13,38275,18707,19563,5,38287,18643,19636,8
MULTAN,33,71618,34970,36634,14,37276,18179,19094,3,34342,16791,17540,11
MULTAN,34,73126,35686,37434,6,37992,18616,19374,2,35134,17070,18060,4
MULTAN,35,69470,36133,33309,28,35787,18737,17039,11,33683,17396,16270,17
MULTAN,36,72787,36770,36010,7,35380,18069,17310,1,37407,18701,18700,6
MULTAN,37,68841,35148,33690,3,35493,17819,17672,2,33348,17329,16018,1
MULTAN,38,69040,35156,33874,10,34316,17196,17118,2,34724,17960,16756,8
MULTAN,39,65266,33264,32001,1,32810,16468,16342,,32456,16796,15659,1
MULTAN,40,63086,32825,30248,13,31129,16106,15016,7,31957,16719,15232,6
MULTAN,41,60883,30968,29910,5,32667,16729,15936,2,28216,14239,13974,3
MULTAN,42,66541,34284,32250,7,34916,17830,17083,3,31625,16454,15167,4
MULTAN,43,60012,31395,28613,4,32556,16784,15770,2,27456,14611,12843,2
MULTAN,44,58736,31163,27567,6,29683,15663,14017,3,29053,15500,13550,3
MULTAN,45,49965,27327,22622,16,24590,13393,11193,4,25375,13934,11429,12
MULTAN,46,50262,26865,23395,2,24436,12961,11474,1,25826,13904,11921,1
MULTAN,47,46614,24497,22116,1,24328,12479,11849,,22286,12018,10267,1
MULTAN,48,45753,23920,21830,3,23645,12233,11410,2,22108,11687,10420,1
MULTAN,49,41579,21976,19601,2,20170,10607,9563,,21409,11369,10038,2
MULTAN,50,39619,20785,18818,16,18873,9695,9175,3,20746,11090,9643,13
MULTAN,51,36965,19871,17092,2,18589,9917,8671,1,18376,9954,8421,1
MULTAN,52,40639,21026,19613,,21128,10634,10494,,19511,10392,9119,
MULTAN,53,36376,18984,17388,4,19564,9859,9702,3,16812,9125,7686,1
MULTAN,54,35713,19018,16694,1,17816,9419,8396,1,17897,9599,8298,
MULTAN,55,32776,18236,14534,6,16157,8957,7199,1,16619,9279,7335,5
MULTAN,56,31437,17104,14331,2,15251,8196,7054,1,16186,8908,7277,1
MULTAN,57,30553,16492,14061,,15966,8538,7428,,14587,7954,6633,
MULTAN,58,28045,15173,12869,3,14871,8026,6844,1,13174,7147,6025,2
MULTAN,59,24973,13792,11178,3,12155,6678,5476,1,12818,7114,5702,2
MULTAN,60,27039,14363,12670,6,13431,7077,6354,,13608,7286,6316,6
MULTAN,61,23198,12768,10429,1,11574,6368,5206,,11624,6400,5223,1
MULTAN,62,22026,12145,9881,,11290,6086,5204,,10736,6059,4677,
MULTAN,63,21711,11781,9930,,11433,5888,5545,,10278,5893,4385,
MULTAN,64,19603,10235,9368,,9727,4964,4763,,9876,5271,4605,
MULTAN,65,22605,11012,11589,4,11625,5528,6096,1,10980,5484,5493,3
MULTAN,66,17186,9117,8069,,8568,4426,4142,,8618,4691,3927,
MULTAN,67,15427,8260,7167,,8201,4198,4003,,7226,4062,3164,
MULTAN,68,13093,7143,5950,,6917,3646,3271,,6176,3497,2679,
MULTAN,69,12883,6458,6425,,6637,3209,3428,,6246,3249,2997,
MULTAN,70,16167,8362,7804,1,8558,4348,4210,,7609,4014,3594,1
MULTAN,71,8736,6189,2547,,4760,3244,1516,,3976,2945,1031,
MULTAN,72,10141,5483,4658,,5774,2992,2782,,4367,2491,1876,
MULTAN,73,9000,5134,3866,,5192,2861,2331,,3808,2273,1535,
MULTAN,74,8333,4247,4086,,4570,2344,2226,,3763,1903,1860,
MULTAN,75 & ABOVE,47655,26337,21313,5,27166,14960,12203,3,20489,11377,9110,2
MUZAFFARGARH,ALL AGES,5012124,2545343,2466672,109,4066845,2066288,2000493,64,945279,479055,466179,45
MUZAFFARGARH,BELOW 1,126945,63596,63349,,103769,52074,51695,,23176,11522,11654,
MUZAFFARGARH,01,161616,81345,80271,,133403,67201,66202,,28213,14144,14069,
MUZAFFARGARH,02,181547,91206,90341,,149776,75207,74569,,31771,15999,15772,
MUZAFFARGARH,03,194714,98836,95878,,160930,81454,79476,,33784,17382,16402,
MUZAFFARGARH,04,208989,106034,102955,,171776,86742,85034,,37213,19292,17921,
MUZAFFARGARH,05,158546,80483,78063,,132600,67438,65162,,25946,13045,12901,
MUZAFFARGARH,06,156043,78602,77441,,130044,65488,64556,,25999,13114,12885,
MUZAFFARGARH,07,148719,74770,73949,,123714,62253,61461,,25005,12517,12488,
MUZAFFARGARH,08,150034,75583,74451,,125290,63149,62141,,24744,12434,12310,
MUZAFFARGARH,09,130495,65688,64807,,108506,54662,53844,,21989,11026,10963,
MUZAFFARGARH,10,144627,72792,71835,,119703,60212,59491,,24924,12580,12344,
MUZAFFARGARH,11,130811,66408,64403,,107762,54697,53065,,23049,11711,11338,
MUZAFFARGARH,12,130920,65806,65114,,107414,54060,53354,,23506,11746,11760,
MUZAFFARGARH,13,121590,62264,59326,,99519,51141,48378,,22071,11123,10948,
MUZAFFARGARH,14,121805,62017,59780,8,99735,50918,48812,5,22070,11099,10968,3
MUZAFFARGARH,15,110287,56237,54042,8,89680,45760,43914,6,20607,10477,10128,2
MUZAFFARGARH,16,108823,56205,52611,7,88255,45588,42662,5,20568,10617,9949,2
MUZAFFARGARH,17,93328,47843,45480,5,74625,38151,36470,4,18703,9692,9010,1
MUZAFFARGARH,18,103252,51007,52244,1,84112,41454,42657,1,19140,9553,9587,
MUZAFFARGARH,19,88111,44770,43338,3,70746,36128,34617,1,17365,8642,8721,2
MUZAFFARGARH,20,94379,46480,47896,3,76742,37868,38872,2,17637,8612,9024,1
MUZAFFARGARH,21,78042,38766,39274,2,62460,31163,31296,1,15582,7603,7978,1
MUZAFFARGARH,22,79654,40224,39424,6,63984,32479,31504,1,15670,7745,7920,5
MUZAFFARGARH,23,73304,36652,36651,1,59308,29843,29465,,13996,6809,7186,1
MUZAFFARGARH,24,73076,37520,35553,3,58349,30230,28116,3,14727,7290,7437,
MUZAFFARGARH,25,81998,43702,38290,6,66189,35653,30532,4,15809,8049,7758,2
MUZAFFARGARH,26,69457,35182,34275,,55008,28130,26878,,14449,7052,7397,
MUZAFFARGARH,27,64210,32344,31866,,50632,25651,24981,,13578,6693,6885,
MUZAFFARGARH,28,64803,31927,32874,2,51096,25333,25763,,13707,6594,7111,2
MUZAFFARGARH,29,57654,26000,31653,1,45555,20595,24959,1,12099,5405,6694,
MUZAFFARGARH,30,61410,30231,31177,2,48459,24027,24432,,12951,6204,6745,2
MUZAFFARGARH,31,60539,30088,30450,1,47932,23829,24102,1,12607,6259,6348,
MUZAFFARGARH,32,58547,28721,29825,1,45916,22607,23308,1,12631,6114,6517,
MUZAFFARGARH,33,61286,29622,31663,1,49188,23677,25510,1,12098,5945,6153,
MUZAFFARGARH,34,56755,28165,28587,3,44932,22456,22473,3,11823,5709,6114,
MUZAFFARGARH,35,55937,29175,26760,2,44382,23141,21239,2,11555,6034,5521,
MUZAFFARGARH,36,55234,28716,26516,2,43385,22514,20871,,11849,6202,5645,2
MUZAFFARGARH,37,54472,27806,26663,3,43600,22251,21347,2,10872,5555,5316,1
