name_admin_unit,part_of_district,admin_unit,region,type_of_housing_units,all_sexes,male,female,tgend,housing_units_total,housing_units_pct
HARNAI,HARNAI,SUB-DIVISION,RURAL,TOTAL,67724,33837,33884,3,8056,100
HARNAI,HARNAI,SUB-DIVISION,URBAN,REGULAR,14277,7157,7119,1,2119,100
HARNAI,HARNAI,SUB-DIVISION,URBAN,INSTITUTIONAL,,,,,,0
HARNAI,HARNAI,SUB-DIVISION,URBAN,HOMELESS,,,,,,0
HARNAI,HARNAI,SUB-DIVISION,URBAN,TOTAL,14277,7157,7119,1,2119,100
KHOAST,HARNAI,SUB-DIVISION,OVERALL,REGULAR,16565,9358,7207,,2212,100
KHOAST,HARNAI,SUB-DIVISION,OVERALL,INSTITUTIONAL,,,,,,0
KHOAST,HARNAI,SUB-DIVISION,OVERALL,HOMELESS,,,,,,0
KHOAST,HARNAI,SUB-DIVISION,OVERALL,TOTAL,16565,9358,7207,,2212,100
KHOAST,HARNAI,SUB-DIVISION,RURAL,REGULAR,16565,9358,7207,,2212,100
KHOAST,HARNAI,SUB-DIVISION,RURAL,INSTITUTIONAL,,,,,,0
KHOAST,HARNAI,SUB-DIVISION,RURAL,HOMELESS,,,,,,0
KHOAST,HARNAI,SUB-DIVISION,RURAL,TOTAL,16565,9358,7207,,2212,100
KHOAST,HARNAI,SUB-DIVISION,URBAN,REGULAR,,,,,,0
KHOAST,HARNAI,SUB-DIVISION,URBAN,INSTITUTIONAL,,,,,,0
KHOAST,HARNAI,SUB-DIVISION,URBAN,HOMELESS,,,,,,0
KHOAST,HARNAI,SUB-DIVISION,URBAN,TOTAL,,,,,,100
SHAHRIG,HARNAI,TEHSIL,OVERALL,REGULAR,28996,17003,11993,,4011,99.95
SHAHRIG,HARNAI,TEHSIL,OVERALL,INSTITUTIONAL,4,4,,,1,.02
SHAHRIG,HARNAI,TEHSIL,OVERALL,HOMELESS,5,3,2,,1,.02
SHAHRIG,HARNAI,TEHSIL,OVERALL,TOTAL,29005,17010,11995,,4013,100
SHAHRIG,HARNAI,TEHSIL,RURAL,REGULAR,9849,5459,4390,,1628,100
SHAHRIG,HARNAI,TEHSIL,RURAL,INSTITUTIONAL,,,,,,0
SHAHRIG,HARNAI,TEHSIL,RURAL,HOMELESS,,,,,,0
SHAHRIG,HARNAI,TEHSIL,RURAL,TOTAL,9849,5459,4390,,1628,100
SHAHRIG,HARNAI,TEHSIL,URBAN,REGULAR,19147,11544,7603,,2383,99.92
SHAHRIG,HARNAI,TEHSIL,URBAN,INSTITUTIONAL,4,4,,,1,.04
SHAHRIG,HARNAI,TEHSIL,URBAN,HOMELESS,5,3,2,,1,.04
SHAHRIG,HARNAI,TEHSIL,URBAN,TOTAL,19156,11551,7605,,2385,100
JAFFARABAD,JAFFARABAD,DISTRICT,OVERALL,REGULAR,594151,301061,293080,10,81563,99.98
JAFFARABAD,JAFFARABAD,DISTRICT,OVERALL,INSTITUTIONAL,254,235,19,,7,.01
JAFFARABAD,JAFFARABAD,DISTRICT,OVERALL,HOMELESS,153,74,78,1,10,.01
JAFFARABAD,JAFFARABAD,DISTRICT,OVERALL,TOTAL,594558,301370,293177,11,81580,100
JAFFARABAD,JAFFARABAD,DISTRICT,RURAL,REGULAR,431009,218343,212664,2,62764,99.98
JAFFARABAD,JAFFARABAD,DISTRICT,RURAL,INSTITUTIONAL,3,2,1,,2,0
JAFFARABAD,JAFFARABAD,DISTRICT,RURAL,HOMELESS,153,74,78,1,10,.02
JAFFARABAD,JAFFARABAD,DISTRICT,RURAL,TOTAL,431165,218419,212743,3,62776,100
JAFFARABAD,JAFFARABAD,DISTRICT,URBAN,REGULAR,163142,82718,80416,8,18799,99.97
JAFFARABAD,JAFFARABAD,DISTRICT,URBAN,INSTITUTIONAL,251,233,18,,5,.03
JAFFARABAD,JAFFARABAD,DISTRICT,URBAN,HOMELESS,,,,,,0
JAFFARABAD,JAFFARABAD,DISTRICT,URBAN,TOTAL,163393,82951,80434,8,18804,100
GANDAKHA,JAFFARABAD,TEHSIL,OVERALL,REGULAR,81180,40631,40549,,14259,99.98999999999999
GANDAKHA,JAFFARABAD,TEHSIL,OVERALL,INSTITUTIONAL,,,,,,0
GANDAKHA,JAFFARABAD,TEHSIL,OVERALL,HOMELESS,10,7,3,,2,.01
GANDAKHA,JAFFARABAD,TEHSIL,OVERALL,TOTAL,81190,40638,40552,,14261,100
GANDAKHA,JAFFARABAD,TEHSIL,RURAL,REGULAR,81180,40631,40549,,14259,99.98999999999999
GANDAKHA,JAFFARABAD,TEHSIL,RURAL,INSTITUTIONAL,,,,,,0
GANDAKHA,JAFFARABAD,TEHSIL,RURAL,HOMELESS,10,7,3,,2,.01
GANDAKHA,JAFFARABAD,TEHSIL,RURAL,TOTAL,81190,40638,40552,,14261,100
GANDAKHA,JAFFARABAD,TEHSIL,URBAN,REGULAR,,,,,,0
GANDAKHA,JAFFARABAD,TEHSIL,URBAN,INSTITUTIONAL,,,,,,0
GANDAKHA,JAFFARABAD,TEHSIL,URBAN,HOMELESS,,,,,,0
GANDAKHA,JAFFARABAD,TEHSIL,URBAN,TOTAL,,,,,,100
JHAT PAT,JAFFARABAD,SUB-DIVISION,OVERALL,REGULAR,302460,154389,148067,4,37694,99.98
JHAT PAT,JAFFARABAD,SUB-DIVISION,OVERALL,INSTITUTIONAL,5,4,1,,4,.01
JHAT PAT,JAFFARABAD,SUB-DIVISION,OVERALL,HOMELESS,33,16,16,1,4,.01
JHAT PAT,JAFFARABAD,SUB-DIVISION,OVERALL,TOTAL,302498,154409,148084,5,37702,100
JHAT PAT,JAFFARABAD,SUB-DIVISION,RURAL,REGULAR,203703,103648,100053,2,26892,99.98
JHAT PAT,JAFFARABAD,SUB-DIVISION,RURAL,INSTITUTIONAL,1,1,,,1,0
JHAT PAT,JAFFARABAD,SUB-DIVISION,RURAL,HOMELESS,33,16,16,1,4,.01
JHAT PAT,JAFFARABAD,SUB-DIVISION,RURAL,TOTAL,203737,103665,100069,3,26897,100
JHAT PAT,JAFFARABAD,SUB-DIVISION,URBAN,REGULAR,98757,50741,48014,2,10802,99.97
JHAT PAT,JAFFARABAD,SUB-DIVISION,URBAN,INSTITUTIONAL,4,3,1,,3,.03
JHAT PAT,JAFFARABAD,SUB-DIVISION,URBAN,HOMELESS,,,,,,0
JHAT PAT,JAFFARABAD,SUB-DIVISION,URBAN,TOTAL,98761,50744,48015,2,10805,100
USTA MUHAMMAD,JAFFARABAD,SUB-DIVISION,OVERALL,REGULAR,210511,106041,104464,6,29610,99.98
USTA MUHAMMAD,JAFFARABAD,SUB-DIVISION,OVERALL,INSTITUTIONAL,249,231,18,,3,.01
USTA MUHAMMAD,JAFFARABAD,SUB-DIVISION,OVERALL,HOMELESS,110,51,59,,4,.01
USTA MUHAMMAD,JAFFARABAD,SUB-DIVISION,OVERALL,TOTAL,210870,106323,104541,6,29617,100
USTA MUHAMMAD,JAFFARABAD,SUB-DIVISION,RURAL,REGULAR,146126,74064,72062,,21613,99.98
USTA MUHAMMAD,JAFFARABAD,SUB-DIVISION,RURAL,INSTITUTIONAL,2,1,1,,1,0
USTA MUHAMMAD,JAFFARABAD,SUB-DIVISION,RURAL,HOMELESS,110,51,59,,4,.02
USTA MUHAMMAD,JAFFARABAD,SUB-DIVISION,RURAL,TOTAL,146238,74116,72122,,21618,100
USTA MUHAMMAD,JAFFARABAD,SUB-DIVISION,URBAN,REGULAR,64385,31977,32402,6,7997,99.97
USTA MUHAMMAD,JAFFARABAD,SUB-DIVISION,URBAN,INSTITUTIONAL,247,230,17,,2,.03
USTA MUHAMMAD,JAFFARABAD,SUB-DIVISION,URBAN,HOMELESS,,,,,,0
USTA MUHAMMAD,JAFFARABAD,SUB-DIVISION,URBAN,TOTAL,64632,32207,32419,6,7999,100
JHAL MAGSI,JHAL MAGSI,DISTRICT,OVERALL,REGULAR,203024,103125,99886,13,30953,99.95
JHAL MAGSI,JHAL MAGSI,DISTRICT,OVERALL,INSTITUTIONAL,331,289,42,,12,.04
JHAL MAGSI,JHAL MAGSI,DISTRICT,OVERALL,HOMELESS,13,8,5,,2,.01
JHAL MAGSI,JHAL MAGSI,DISTRICT,OVERALL,TOTAL,203368,103422,99933,13,30967,100
JHAL MAGSI,JHAL MAGSI,DISTRICT,RURAL,REGULAR,179064,91774,87279,11,27257,99.95999999999999
JHAL MAGSI,JHAL MAGSI,DISTRICT,RURAL,INSTITUTIONAL,161,130,31,,8,.03
JHAL MAGSI,JHAL MAGSI,DISTRICT,RURAL,HOMELESS,13,8,5,,2,.01
JHAL MAGSI,JHAL MAGSI,DISTRICT,RURAL,TOTAL,179238,91912,87315,11,27267,100
JHAL MAGSI,JHAL MAGSI,DISTRICT,URBAN,REGULAR,23960,11351,12607,2,3696,99.89
JHAL MAGSI,JHAL MAGSI,DISTRICT,URBAN,INSTITUTIONAL,170,159,11,,4,.11
JHAL MAGSI,JHAL MAGSI,DISTRICT,URBAN,HOMELESS,,,,,,0
JHAL MAGSI,JHAL MAGSI,DISTRICT,URBAN,TOTAL,24130,11510,12618,2,3700,100
GANDAWA,JHAL MAGSI,TEHSIL,OVERALL,REGULAR,71042,35099,35941,2,11109,99.95
GANDAWA,JHAL MAGSI,TEHSIL,OVERALL,INSTITUTIONAL,176,162,14,,5,.04
GANDAWA,JHAL MAGSI,TEHSIL,OVERALL,HOMELESS,12,7,5,,1,.01
GANDAWA,JHAL MAGSI,TEHSIL,OVERALL,TOTAL,71230,35268,35960,2,11115,100
GANDAWA,JHAL MAGSI,TEHSIL,RURAL,REGULAR,47082,23748,23334,,7413,99.97
GANDAWA,JHAL MAGSI,TEHSIL,RURAL,INSTITUTIONAL,6,3,3,,1,.01
GANDAWA,JHAL MAGSI,TEHSIL,RURAL,HOMELESS,12,7,5,,1,.01
GANDAWA,JHAL MAGSI,TEHSIL,RURAL,TOTAL,47100,23758,23342,,7415,100
GANDAWA,JHAL MAGSI,TEHSIL,URBAN,REGULAR,23960,11351,12607,2,3696,99.89
GANDAWA,JHAL MAGSI,TEHSIL,URBAN,INSTITUTIONAL,170,159,11,,4,.11
GANDAWA,JHAL MAGSI,TEHSIL,URBAN,HOMELESS,,,,,,0
GANDAWA,JHAL MAGSI,TEHSIL,URBAN,TOTAL,24130,11510,12618,2,3700,100
JHAL MAGSI,JHAL MAGSI,TEHSIL,OVERALL,REGULAR,116372,60229,56132,11,17155,99.95
JHAL MAGSI,JHAL MAGSI,TEHSIL,OVERALL,INSTITUTIONAL,155,127,28,,7,.04
JHAL MAGSI,JHAL MAGSI,TEHSIL,OVERALL,HOMELESS,1,1,,,1,.01
JHAL MAGSI,JHAL MAGSI,TEHSIL,OVERALL,TOTAL,116528,60357,56160,11,17163,100
JHAL MAGSI,JHAL MAGSI,TEHSIL,RURAL,REGULAR,116372,60229,56132,11,17155,99.95
JHAL MAGSI,JHAL MAGSI,TEHSIL,RURAL,INSTITUTIONAL,155,127,28,,7,.04
JHAL MAGSI,JHAL MAGSI,TEHSIL,RURAL,HOMELESS,1,1,,,1,.01
JHAL MAGSI,JHAL MAGSI,TEHSIL,RURAL,TOTAL,116528,60357,56160,11,17163,100
JHAL MAGSI,JHAL MAGSI,TEHSIL,URBAN,REGULAR,,,,,,0
JHAL MAGSI,JHAL MAGSI,TEHSIL,URBAN,INSTITUTIONAL,,,,,,0
JHAL MAGSI,JHAL MAGSI,TEHSIL,URBAN,HOMELESS,,,,,,0
JHAL MAGSI,JHAL MAGSI,TEHSIL,URBAN,TOTAL,,,,,,100
MIRPUR,JHAL MAGSI,SUB-TEHSIL,OVERALL,REGULAR,15610,7797,7813,,2689,100
MIRPUR,JHAL MAGSI,SUB-TEHSIL,OVERALL,INSTITUTIONAL,,,,,,0
MIRPUR,JHAL MAGSI,SUB-TEHSIL,OVERALL,HOMELESS,,,,,,0
MIRPUR,JHAL MAGSI,SUB-TEHSIL,OVERALL,TOTAL,15610,7797,7813,,2689,100
MIRPUR,JHAL MAGSI,SUB-TEHSIL,RURAL,REGULAR,15610,7797,7813,,2689,100
MIRPUR,JHAL MAGSI,SUB-TEHSIL,RURAL,INSTITUTIONAL,,,,,,0
MIRPUR,JHAL MAGSI,SUB-TEHSIL,RURAL,HOMELESS,,,,,,0
MIRPUR,JHAL MAGSI,SUB-TEHSIL,RURAL,TOTAL,15610,7797,7813,,2689,100
MIRPUR,JHAL MAGSI,SUB-TEHSIL,URBAN,REGULAR,,,,,,0
MIRPUR,JHAL MAGSI,SUB-TEHSIL,URBAN,INSTITUTIONAL,,,,,,0
MIRPUR,JHAL MAGSI,SUB-TEHSIL,URBAN,HOMELESS,,,,,,0
MIRPUR,JHAL MAGSI,SUB-TEHSIL,URBAN,TOTAL,,,,,,100
KACHHI,KACHHI,DISTRICT,OVERALL,REGULAR,442509,233497,208978,34,50022,99.97
KACHHI,KACHHI,DISTRICT,OVERALL,INSTITUTIONAL,121,66,55,,5,.01
KACHHI,KACHHI,DISTRICT,OVERALL,HOMELESS,44,21,23,,8,.02
KACHHI,KACHHI,DISTRICT,OVERALL,TOTAL,442674,233584,209056,34,50035,100
KACHHI,KACHHI,DISTRICT,RURAL,REGULAR,362168,192310,169831,27,41440,99.98
KACHHI,KACHHI,DISTRICT,RURAL,INSTITUTIONAL,10,5,5,,1,0
KACHHI,KACHHI,DISTRICT,RURAL,HOMELESS,44,21,23,,8,.02
KACHHI,KACHHI,DISTRICT,RURAL,TOTAL,362222,192336,169859,27,41449,100
KACHHI,KACHHI,DISTRICT,URBAN,REGULAR,80341,41187,39147,7,8582,99.95
KACHHI,KACHHI,DISTRICT,URBAN,INSTITUTIONAL,111,61,50,,4,.05
KACHHI,KACHHI,DISTRICT,URBAN,HOMELESS,,,,,,0
KACHHI,KACHHI,DISTRICT,URBAN,TOTAL,80452,41248,39197,7,8586,100
BALANARI,KACHHI,SUB-TEHSIL,OVERALL,REGULAR,60145,32337,27806,2,6523,99.97
BALANARI,KACHHI,SUB-TEHSIL,OVERALL,INSTITUTIONAL,,,,,,0
BALANARI,KACHHI,SUB-TEHSIL,OVERALL,HOMELESS,13,8,5,,2,.03
BALANARI,KACHHI,SUB-TEHSIL,OVERALL,TOTAL,60158,32345,27811,2,6525,100
BALANARI,KACHHI,SUB-TEHSIL,RURAL,REGULAR,60145,32337,27806,2,6523,99.97
BALANARI,KACHHI,SUB-TEHSIL,RURAL,INSTITUTIONAL,,,,,,0
BALANARI,KACHHI,SUB-TEHSIL,RURAL,HOMELESS,13,8,5,,2,.03
BALANARI,KACHHI,SUB-TEHSIL,RURAL,TOTAL,60158,32345,27811,2,6525,100
BALANARI,KACHHI,SUB-TEHSIL,URBAN,REGULAR,,,,,,0
BALANARI,KACHHI,SUB-TEHSIL,URBAN,INSTITUTIONAL,,,,,,0
BALANARI,KACHHI,SUB-TEHSIL,URBAN,HOMELESS,,,,,,0
BALANARI,KACHHI,SUB-TEHSIL,URBAN,TOTAL,,,,,,100
BHAG,KACHHI,SUB-DIVISION,OVERALL,REGULAR,83685,42452,41230,3,16302,99.98999999999999
BHAG,KACHHI,SUB-DIVISION,OVERALL,INSTITUTIONAL,1,1,,,1,.01
BHAG,KACHHI,SUB-DIVISION,OVERALL,HOMELESS,1,1,,,1,.01
BHAG,KACHHI,SUB-DIVISION,OVERALL,TOTAL,83687,42454,41230,3,16304,100
BHAG,KACHHI,SUB-DIVISION,RURAL,REGULAR,65052,33325,31725,2,12855,99.98999999999999
BHAG,KACHHI,SUB-DIVISION,RURAL,INSTITUTIONAL,,,,,,0
BHAG,KACHHI,SUB-DIVISION,RURAL,HOMELESS,1,1,,,1,.01
BHAG,KACHHI,SUB-DIVISION,RURAL,TOTAL,65053,33326,31725,2,12856,100
BHAG,KACHHI,SUB-DIVISION,URBAN,REGULAR,18633,9127,9505,1,3447,99.97
BHAG,KACHHI,SUB-DIVISION,URBAN,INSTITUTIONAL,1,1,,,1,.03
BHAG,KACHHI,SUB-DIVISION,URBAN,HOMELESS,,,,,,0
BHAG,KACHHI,SUB-DIVISION,URBAN,TOTAL,18634,9128,9505,1,3448,100
DHADAR,KACHHI,SUB-DIVISION,OVERALL,REGULAR,49818,25639,24177,2,7176,99.97
DHADAR,KACHHI,SUB-DIVISION,OVERALL,INSTITUTIONAL,9,4,5,,1,.01
DHADAR,KACHHI,SUB-DIVISION,OVERALL,HOMELESS,9,4,5,,1,.01
DHADAR,KACHHI,SUB-DIVISION,OVERALL,TOTAL,49836,25647,24187,2,7178,100
DHADAR,KACHHI,SUB-DIVISION,RURAL,REGULAR,32551,17107,15442,2,4361,99.98
DHADAR,KACHHI,SUB-DIVISION,RURAL,INSTITUTIONAL,,,,,,0
DHADAR,KACHHI,SUB-DIVISION,RURAL,HOMELESS,9,4,5,,1,.02
DHADAR,KACHHI,SUB-DIVISION,RURAL,TOTAL,32560,17111,15447,2,4362,100
DHADAR,KACHHI,SUB-DIVISION,URBAN,REGULAR,17267,8532,8735,,2815,99.95999999999999
DHADAR,KACHHI,SUB-DIVISION,URBAN,INSTITUTIONAL,9,4,5,,1,.04
DHADAR,KACHHI,SUB-DIVISION,URBAN,HOMELESS,,,,,,0
DHADAR,KACHHI,SUB-DIVISION,URBAN,TOTAL,17276,8536,8740,,2816,100
KHATTAN,KACHHI,SUB-TEHSIL,OVERALL,REGULAR,22897,11788,11109,,2723,99.95999999999999
KHATTAN,KACHHI,SUB-TEHSIL,OVERALL,INSTITUTIONAL,,,,,,0
KHATTAN,KACHHI,SUB-TEHSIL,OVERALL,HOMELESS,3,1,2,,1,.04
KHATTAN,KACHHI,SUB-TEHSIL,OVERALL,TOTAL,22900,11789,11111,,2724,100
KHATTAN,KACHHI,SUB-TEHSIL,RURAL,REGULAR,22897,11788,11109,,2723,99.95999999999999
KHATTAN,KACHHI,SUB-TEHSIL,RURAL,INSTITUTIONAL,,,,,,0
KHATTAN,KACHHI,SUB-TEHSIL,RURAL,HOMELESS,3,1,2,,1,.04
KHATTAN,KACHHI,SUB-TEHSIL,RURAL,TOTAL,22900,11789,11111,,2724,100
KHATTAN,KACHHI,SUB-TEHSIL,URBAN,REGULAR,,,,,,0
KHATTAN,KACHHI,SUB-TEHSIL,URBAN,INSTITUTIONAL,,,,,,0
KHATTAN,KACHHI,SUB-TEHSIL,URBAN,HOMELESS,,,,,,0
KHATTAN,KACHHI,SUB-TEHSIL,URBAN,TOTAL,,,,,,100
MACH,KACHHI,SUB-DIVISION,OVERALL,REGULAR,75150,39846,35297,7,5699,99.93000000000001
MACH,KACHHI,SUB-DIVISION,OVERALL,INSTITUTIONAL,111,61,50,,3,.05
MACH,KACHHI,SUB-DIVISION,OVERALL,HOMELESS,11,3,8,,1,.02
MACH,KACHHI,SUB-DIVISION,OVERALL,TOTAL,75272,39910,35355,7,5703,100
MACH,KACHHI,SUB-DIVISION,RURAL,REGULAR,30709,16318,14390,1,3379,99.94
MACH,KACHHI,SUB-DIVISION,RURAL,INSTITUTIONAL,10,5,5,,1,.03
MACH,KACHHI,SUB-DIVISION,RURAL,HOMELESS,11,3,8,,1,.03
MACH,KACHHI,SUB-DIVISION,RURAL,TOTAL,30730,16326,14403,1,3381,100
MACH,KACHHI,SUB-DIVISION,URBAN,REGULAR,44441,23528,20907,6,2320,99.91
MACH,KACHHI,SUB-DIVISION,URBAN,INSTITUTIONAL,101,56,45,,2,.09
MACH,KACHHI,SUB-DIVISION,URBAN,HOMELESS,,,,,,0
MACH,KACHHI,SUB-DIVISION,URBAN,TOTAL,44542,23584,20952,6,2322,100
SANNI,KACHHI,SUB-DIVISION,OVERALL,REGULAR,150814,81435,69359,20,11599,99.98
SANNI,KACHHI,SUB-DIVISION,OVERALL,INSTITUTIONAL,,,,,,0
SANNI,KACHHI,SUB-DIVISION,OVERALL,HOMELESS,7,4,3,,2,.02
SANNI,KACHHI,SUB-DIVISION,OVERALL,TOTAL,150821,81439,69362,20,11601,100
SANNI,KACHHI,SUB-DIVISION,RURAL,REGULAR,150814,81435,69359,20,11599,99.98
SANNI,KACHHI,SUB-DIVISION,RURAL,INSTITUTIONAL,,,,,,0
SANNI,KACHHI,SUB-DIVISION,RURAL,HOMELESS,7,4,3,,2,.02
SANNI,KACHHI,SUB-DIVISION,RURAL,TOTAL,150821,81439,69362,20,11601,100
SANNI,KACHHI,SUB-DIVISION,URBAN,REGULAR,,,,,,0
SANNI,KACHHI,SUB-DIVISION,URBAN,INSTITUTIONAL,,,,,,0
SANNI,KACHHI,SUB-DIVISION,URBAN,HOMELESS,,,,,,0
SANNI,KACHHI,SUB-DIVISION,URBAN,TOTAL,,,,,,100
KALAT,KALAT,DISTRICT,OVERALL,REGULAR,268358,135964,132387,7,33346,99.79000000000001
KALAT,KALAT,DISTRICT,OVERALL,INSTITUTIONAL,2926,2472,454,,53,.16
KALAT,KALAT,DISTRICT,OVERALL,HOMELESS,276,175,101,,16,.05
KALAT,KALAT,DISTRICT,OVERALL,TOTAL,271560,138611,132942,7,33415,100
KALAT,KALAT,DISTRICT,RURAL,REGULAR,224650,113598,111046,6,28148,99.81
KALAT,KALAT,DISTRICT,RURAL,INSTITUTIONAL,2212,1881,331,,39,.14
KALAT,KALAT,DISTRICT,RURAL,HOMELESS,258,167,91,,15,.05
KALAT,KALAT,DISTRICT,RURAL,TOTAL,227120,115646,111468,6,28202,100
KALAT,KALAT,DISTRICT,URBAN,REGULAR,43708,22366,21341,1,5198,99.70999999999999
KALAT,KALAT,DISTRICT,URBAN,INSTITUTIONAL,714,591,123,,14,.27
KALAT,KALAT,DISTRICT,URBAN,HOMELESS,18,8,10,,1,.02
KALAT,KALAT,DISTRICT,URBAN,TOTAL,44440,22965,21474,1,5213,100
GAZG,KALAT,SUB-TEHSIL,OVERALL,REGULAR,8265,4487,3775,3,1274,99.61
GAZG,KALAT,SUB-TEHSIL,OVERALL,INSTITUTIONAL,12,11,1,,2,.16
GAZG,KALAT,SUB-TEHSIL,OVERALL,HOMELESS,9,7,2,,3,.23
GAZG,KALAT,SUB-TEHSIL,OVERALL,TOTAL,8286,4505,3778,3,1279,100
GAZG,KALAT,SUB-TEHSIL,RURAL,REGULAR,8265,4487,3775,3,1274,99.61
GAZG,KALAT,SUB-TEHSIL,RURAL,INSTITUTIONAL,12,11,1,,2,.16
GAZG,KALAT,SUB-TEHSIL,RURAL,HOMELESS,9,7,2,,3,.23
GAZG,KALAT,SUB-TEHSIL,RURAL,TOTAL,8286,4505,3778,3,1279,100
GAZG,KALAT,SUB-TEHSIL,URBAN,REGULAR,,,,,,0
GAZG,KALAT,SUB-TEHSIL,URBAN,INSTITUTIONAL,,,,,,0
GAZG,KALAT,SUB-TEHSIL,URBAN,HOMELESS,,,,,,0
GAZG,KALAT,SUB-TEHSIL,URBAN,TOTAL,,,,,,100
JOHAN,KALAT,SUB-TEHSIL,OVERALL,REGULAR,15668,7978,7690,,2486,99.84
JOHAN,KALAT,SUB-TEHSIL,OVERALL,INSTITUTIONAL,63,32,31,,4,.16
JOHAN,KALAT,SUB-TEHSIL,OVERALL,HOMELESS,,,,,,0
JOHAN,KALAT,SUB-TEHSIL,OVERALL,TOTAL,15731,8010,7721,,2490,100
JOHAN,KALAT,SUB-TEHSIL,RURAL,REGULAR,15668,7978,7690,,2486,99.84
JOHAN,KALAT,SUB-TEHSIL,RURAL,INSTITUTIONAL,63,32,31,,4,.16
JOHAN,KALAT,SUB-TEHSIL,RURAL,HOMELESS,,,,,,0
JOHAN,KALAT,SUB-TEHSIL,RURAL,TOTAL,15731,8010,7721,,2490,100
JOHAN,KALAT,SUB-TEHSIL,URBAN,REGULAR,,,,,,0
JOHAN,KALAT,SUB-TEHSIL,URBAN,INSTITUTIONAL,,,,,,0
JOHAN,KALAT,SUB-TEHSIL,URBAN,HOMELESS,,,,,,0
JOHAN,KALAT,SUB-TEHSIL,URBAN,TOTAL,,,,,,100
KALAT,KALAT,SUB-DIVISION,OVERALL,REGULAR,164593,83201,81389,3,20369,99.75
KALAT,KALAT,SUB-DIVISION,OVERALL,INSTITUTIONAL,2581,2177,404,,42,.21
KALAT,KALAT,SUB-DIVISION,OVERALL,HOMELESS,231,148,83,,9,.04
KALAT,KALAT,SUB-DIVISION,OVERALL,TOTAL,167405,85526,81876,3,20420,100
KALAT,KALAT,SUB-DIVISION,RURAL,REGULAR,120885,60835,60048,2,15171,99.76000000000001
KALAT,KALAT,SUB-DIVISION,RURAL,INSTITUTIONAL,1867,1586,281,,28,.18
KALAT,KALAT,SUB-DIVISION,RURAL,HOMELESS,213,140,73,,8,.05
KALAT,KALAT,SUB-DIVISION,RURAL,TOTAL,122965,62561,60402,2,15207,100
KALAT,KALAT,SUB-DIVISION,URBAN,REGULAR,43708,22366,21341,1,5198,99.70999999999999
KALAT,KALAT,SUB-DIVISION,URBAN,INSTITUTIONAL,714,591,123,,14,.27
KALAT,KALAT,SUB-DIVISION,URBAN,HOMELESS,18,8,10,,1,.02
KALAT,KALAT,SUB-DIVISION,URBAN,TOTAL,44440,22965,21474,1,5213,100
MANGOCHAR,KALAT,SUB-DIVISION,OVERALL,REGULAR,79832,40298,39533,1,9217,99.90000000000001
MANGOCHAR,KALAT,SUB-DIVISION,OVERALL,INSTITUTIONAL,270,252,18,,5,.05
MANGOCHAR,KALAT,SUB-DIVISION,OVERALL,HOMELESS,36,20,16,,4,.04
MANGOCHAR,KALAT,SUB-DIVISION,OVERALL,TOTAL,80138,40570,39567,1,9226,100
MANGOCHAR,KALAT,SUB-DIVISION,RURAL,REGULAR,79832,40298,39533,1,9217,99.90000000000001
MANGOCHAR,KALAT,SUB-DIVISION,RURAL,INSTITUTIONAL,270,252,18,,5,.05
MANGOCHAR,KALAT,SUB-DIVISION,RURAL,HOMELESS,36,20,16,,4,.04
MANGOCHAR,KALAT,SUB-DIVISION,RURAL,TOTAL,80138,40570,39567,1,9226,100
MANGOCHAR,KALAT,SUB-DIVISION,URBAN,REGULAR,,,,,,0
MANGOCHAR,KALAT,SUB-DIVISION,URBAN,INSTITUTIONAL,,,,,,0
MANGOCHAR,KALAT,SUB-DIVISION,URBAN,HOMELESS,,,,,,0
MANGOCHAR,KALAT,SUB-DIVISION,URBAN,TOTAL,,,,,,100
KECH,KECH,DISTRICT,OVERALL,REGULAR,1060602,555032,505447,123,253475,99.98
KECH,KECH,DISTRICT,OVERALL,INSTITUTIONAL,43,25,18,,13,.01
KECH,KECH,DISTRICT,OVERALL,HOMELESS,169,106,63,,38,.01
KECH,KECH,DISTRICT,OVERALL,TOTAL,1060814,555163,505528,123,253526,100
KECH,KECH,DISTRICT,RURAL,REGULAR,674047,349671,324330,46,164440,99.98
KECH,KECH,DISTRICT,RURAL,INSTITUTIONAL,40,23,17,,12,.01
KECH,KECH,DISTRICT,RURAL,HOMELESS,81,57,24,,23,.01
KECH,KECH,DISTRICT,RURAL,TOTAL,674168,349751,324371,46,164475,100
KECH,KECH,DISTRICT,URBAN,REGULAR,386555,205361,181117,77,89035,99.98
KECH,KECH,DISTRICT,URBAN,INSTITUTIONAL,3,2,1,,1,0
KECH,KECH,DISTRICT,URBAN,HOMELESS,88,49,39,,15,.02
KECH,KECH,DISTRICT,URBAN,TOTAL,386646,205412,181157,77,89051,100
BALNIGORE,KECH,SUB-TEHSIL,OVERALL,REGULAR,50391,26068,24322,1,14389,99.97
BALNIGORE,KECH,SUB-TEHSIL,OVERALL,INSTITUTIONAL,6,3,3,,1,.01
BALNIGORE,KECH,SUB-TEHSIL,OVERALL,HOMELESS,7,4,3,,3,.02
BALNIGORE,KECH,SUB-TEHSIL,OVERALL,TOTAL,50404,26075,24328,1,14393,100
BALNIGORE,KECH,SUB-TEHSIL,RURAL,REGULAR,50391,26068,24322,1,14389,99.97
