name_admin_unit,admin_unit,age_group,marital_status,all_sexes_overall,female_overall,male_overall,tgend_overall,all_sexes_rural,female_rural,male_rural,tgend_rural,all_sexes_urban,female_urban,male_urban,tgend_urban
CHAGAI,DISTRICT,50 - 54,DIVORCED,7,7,0,0,6,6,0,0,1,1,0,0
CHAGAI,DISTRICT,50 - 54,MARRIED,5438,2373,3065,0,5004,2177,2827,0,434,196,238,0
CHAGAI,DISTRICT,50 - 54,NEVER MARRIED,54,22,32,0,41,16,25,0,13,6,7,0
CHAGAI,DISTRICT,50 - 54,SEPERATION,3,2,1,0,3,2,1,0,0,0,0,0
CHAGAI,DISTRICT,50 - 54,WIDOWED,287,245,42,0,249,209,40,0,38,36,2,0
CHAGAI,DISTRICT,55 - 59,DIVORCED,2,2,0,0,1,1,0,0,1,1,0,0
CHAGAI,DISTRICT,55 - 59,MARRIED,3815,1425,2390,0,3508,1326,2182,0,307,99,208,0
CHAGAI,DISTRICT,55 - 59,NEVER MARRIED,29,11,18,0,26,8,18,0,3,3,0,0
CHAGAI,DISTRICT,55 - 59,SEPERATION,1,1,0,0,1,1,0,0,0,0,0,0
CHAGAI,DISTRICT,55 - 59,WIDOWED,321,276,45,0,260,222,38,0,61,54,7,0
CHAGAI,DISTRICT,60 - 64,DIVORCED,1,1,0,0,1,1,0,0,0,0,0,0
CHAGAI,DISTRICT,60 - 64,MARRIED,2576,895,1681,0,2363,823,1540,0,213,72,141,0
CHAGAI,DISTRICT,60 - 64,NEVER MARRIED,14,4,10,0,12,4,8,0,2,0,2,0
CHAGAI,DISTRICT,60 - 64,SEPERATION,5,4,1,0,5,4,1,0,0,0,0,0
CHAGAI,DISTRICT,60 - 64,WIDOWED,305,274,31,0,269,242,27,0,36,32,4,0
CHAGAI,DISTRICT,65 - 69,DIVORCED,1,1,0,0,1,1,0,0,0,0,0,0
CHAGAI,DISTRICT,65 - 69,MARRIED,1811,659,1152,0,1654,609,1045,0,157,50,107,0
CHAGAI,DISTRICT,65 - 69,NEVER MARRIED,9,3,6,0,6,2,4,0,3,1,2,0
CHAGAI,DISTRICT,65 - 69,SEPERATION,2,1,1,0,2,1,1,0,0,0,0,0
CHAGAI,DISTRICT,65 - 69,WIDOWED,328,302,26,0,269,246,23,0,59,56,3,0
CHAGAI,DISTRICT,70 - 74,DIVORCED,2,2,0,0,1,1,0,0,1,1,0,0
CHAGAI,DISTRICT,70 - 74,MARRIED,1235,389,846,0,1138,358,780,0,97,31,66,0
CHAGAI,DISTRICT,70 - 74,NEVER MARRIED,4,1,3,0,1,0,1,0,3,1,2,0
CHAGAI,DISTRICT,70 - 74,SEPERATION,2,2,0,0,2,2,0,0,0,0,0,0
CHAGAI,DISTRICT,70 - 74,WIDOWED,310,270,40,0,276,238,38,0,34,32,2,0
CHAGAI,DISTRICT,75 & ABOVE,DIVORCED,0,0,0,0,0,0,0,0,0,0,0,0
CHAGAI,DISTRICT,75 & ABOVE,MARRIED,1165,283,882,0,1105,269,836,0,60,14,46,0
CHAGAI,DISTRICT,75 & ABOVE,NEVER MARRIED,8,3,5,0,7,3,4,0,1,0,1,0
CHAGAI,DISTRICT,75 & ABOVE,SEPERATION,2,1,1,0,1,1,0,0,1,0,1,0
CHAGAI,DISTRICT,75 & ABOVE,WIDOWED,438,343,95,0,409,319,90,0,29,24,5,0
CHAMAN,DISTRICT,15 &  ABOVE,DIVORCED,9,6,3,0,3,3,0,0,6,3,3,0
CHAMAN,DISTRICT,15 &  ABOVE,MARRIED,137922,69851,68071,0,96051,48679,47372,0,41871,21172,20699,0
CHAMAN,DISTRICT,15 &  ABOVE,NEVER MARRIED,74820,28480,46332,8,51691,19283,32401,7,23129,9197,13931,1
CHAMAN,DISTRICT,15 &  ABOVE,SEPERATION,41,22,19,0,19,10,9,0,22,12,10,0
CHAMAN,DISTRICT,15 &  ABOVE,WIDOWED,1511,1320,191,0,974,853,121,0,537,467,70,0
CHAMAN,DISTRICT,15 - 19,DIVORCED,0,0,0,0,0,0,0,0,0,0,0,0
CHAMAN,DISTRICT,15 - 19,MARRIED,7499,5141,2358,0,5779,3918,1861,0,1720,1223,497,0
CHAMAN,DISTRICT,15 - 19,NEVER MARRIED,46425,18966,27456,3,32446,12910,19534,2,13979,6056,7922,1
CHAMAN,DISTRICT,15 - 19,SEPERATION,16,8,8,0,6,2,4,0,10,6,4,0
CHAMAN,DISTRICT,15 - 19,WIDOWED,4,1,3,0,4,1,3,0,0,0,0,0
CHAMAN,DISTRICT,20 - 24,DIVORCED,2,1,1,0,0,0,0,0,2,1,1,0
CHAMAN,DISTRICT,20 - 24,MARRIED,22544,13411,9133,0,16145,9494,6651,0,6399,3917,2482,0
CHAMAN,DISTRICT,20 - 24,NEVER MARRIED,20163,6774,13388,1,13553,4498,9054,1,6610,2276,4334,0
CHAMAN,DISTRICT,20 - 24,SEPERATION,4,1,3,0,1,1,0,0,3,0,3,0
CHAMAN,DISTRICT,20 - 24,WIDOWED,16,7,9,0,13,6,7,0,3,1,2,0
CHAMAN,DISTRICT,25 - 29,DIVORCED,1,1,0,0,1,1,0,0,0,0,0,0
CHAMAN,DISTRICT,25 - 29,MARRIED,23425,12244,11181,0,16260,8458,7802,0,7165,3786,3379,0
CHAMAN,DISTRICT,25 - 29,NEVER MARRIED,5253,1597,3656,0,3497,1037,2460,0,1756,560,1196,0
CHAMAN,DISTRICT,25 - 29,SEPERATION,4,2,2,0,2,1,1,0,2,1,1,0
CHAMAN,DISTRICT,25 - 29,WIDOWED,31,21,10,0,18,14,4,0,13,7,6,0
CHAMAN,DISTRICT,30 - 34,DIVORCED,1,0,1,0,0,0,0,0,1,0,1,0
CHAMAN,DISTRICT,30 - 34,MARRIED,19478,9617,9861,0,13478,6647,6831,0,6000,2970,3030,0
CHAMAN,DISTRICT,30 - 34,NEVER MARRIED,1574,552,1021,1,1089,367,721,1,485,185,300,0
CHAMAN,DISTRICT,30 - 34,SEPERATION,1,0,1,0,0,0,0,0,1,0,1,0
CHAMAN,DISTRICT,30 - 34,WIDOWED,23,23,0,0,12,12,0,0,11,11,0,0
CHAMAN,DISTRICT,35 - 39,DIVORCED,3,2,1,0,1,1,0,0,2,1,1,0
CHAMAN,DISTRICT,35 - 39,MARRIED,17190,8332,8858,0,12032,5819,6213,0,5158,2513,2645,0
CHAMAN,DISTRICT,35 - 39,NEVER MARRIED,665,238,424,3,511,175,333,3,154,63,91,0
CHAMAN,DISTRICT,35 - 39,SEPERATION,2,1,1,0,1,0,1,0,1,1,0,0
CHAMAN,DISTRICT,35 - 39,WIDOWED,64,55,9,0,40,35,5,0,24,20,4,0
CHAMAN,DISTRICT,40 - 44,DIVORCED,0,0,0,0,0,0,0,0,0,0,0,0
CHAMAN,DISTRICT,40 - 44,MARRIED,13996,6662,7334,0,9578,4564,5014,0,4418,2098,2320,0
CHAMAN,DISTRICT,40 - 44,NEVER MARRIED,271,116,155,0,204,90,114,0,67,26,41,0
CHAMAN,DISTRICT,40 - 44,SEPERATION,2,0,2,0,2,0,2,0,0,0,0,0
CHAMAN,DISTRICT,40 - 44,WIDOWED,109,98,11,0,78,71,7,0,31,27,4,0
CHAMAN,DISTRICT,45 - 49,DIVORCED,0,0,0,0,0,0,0,0,0,0,0,0
CHAMAN,DISTRICT,45 - 49,MARRIED,9794,4423,5371,0,6584,3004,3580,0,3210,1419,1791,0
CHAMAN,DISTRICT,45 - 49,NEVER MARRIED,152,64,88,0,113,48,65,0,39,16,23,0
CHAMAN,DISTRICT,45 - 49,SEPERATION,4,4,0,0,3,3,0,0,1,1,0,0
CHAMAN,DISTRICT,45 - 49,WIDOWED,117,109,8,0,68,63,5,0,49,46,3,0
CHAMAN,DISTRICT,50 - 54,DIVORCED,0,0,0,0,0,0,0,0,0,0,0,0
CHAMAN,DISTRICT,50 - 54,MARRIED,7348,3448,3900,0,4916,2307,2609,0,2432,1141,1291,0
CHAMAN,DISTRICT,50 - 54,NEVER MARRIED,80,41,39,0,63,33,30,0,17,8,9,0
CHAMAN,DISTRICT,50 - 54,SEPERATION,0,0,0,0,0,0,0,0,0,0,0,0
CHAMAN,DISTRICT,50 - 54,WIDOWED,157,139,18,0,93,83,10,0,64,56,8,0
CHAMAN,DISTRICT,55 - 59,DIVORCED,1,1,0,0,0,0,0,0,1,1,0,0
CHAMAN,DISTRICT,55 - 59,MARRIED,5819,2381,3438,0,3945,1627,2318,0,1874,754,1120,0
CHAMAN,DISTRICT,55 - 59,NEVER MARRIED,73,41,32,0,67,39,28,0,6,2,4,0
CHAMAN,DISTRICT,55 - 59,SEPERATION,2,2,0,0,0,0,0,0,2,2,0,0
CHAMAN,DISTRICT,55 - 59,WIDOWED,178,162,16,0,109,100,9,0,69,62,7,0
CHAMAN,DISTRICT,60 - 64,DIVORCED,0,0,0,0,0,0,0,0,0,0,0,0
CHAMAN,DISTRICT,60 - 64,MARRIED,4029,1637,2392,0,2755,1094,1661,0,1274,543,731,0
CHAMAN,DISTRICT,60 - 64,NEVER MARRIED,59,33,26,0,53,33,20,0,6,0,6,0
CHAMAN,DISTRICT,60 - 64,SEPERATION,1,1,0,0,0,0,0,0,1,1,0,0
CHAMAN,DISTRICT,60 - 64,WIDOWED,213,187,26,0,141,123,18,0,72,64,8,0
CHAMAN,DISTRICT,65 - 69,DIVORCED,0,0,0,0,0,0,0,0,0,0,0,0
CHAMAN,DISTRICT,65 - 69,MARRIED,2560,1034,1526,0,1712,727,985,0,848,307,541,0
CHAMAN,DISTRICT,65 - 69,NEVER MARRIED,36,18,18,0,35,17,18,0,1,1,0,0
CHAMAN,DISTRICT,65 - 69,SEPERATION,3,2,1,0,2,2,0,0,1,0,1,0
CHAMAN,DISTRICT,65 - 69,WIDOWED,159,140,19,0,105,91,14,0,54,49,5,0
CHAMAN,DISTRICT,70 - 74,DIVORCED,1,1,0,0,1,1,0,0,0,0,0,0
CHAMAN,DISTRICT,70 - 74,MARRIED,1942,768,1174,0,1362,534,828,0,580,234,346,0
CHAMAN,DISTRICT,70 - 74,NEVER MARRIED,25,18,7,0,22,16,6,0,3,2,1,0
CHAMAN,DISTRICT,70 - 74,SEPERATION,1,0,1,0,1,0,1,0,0,0,0,0
CHAMAN,DISTRICT,70 - 74,WIDOWED,173,158,15,0,113,103,10,0,60,55,5,0
CHAMAN,DISTRICT,75 & ABOVE,DIVORCED,0,0,0,0,0,0,0,0,0,0,0,0
CHAMAN,DISTRICT,75 & ABOVE,MARRIED,2298,753,1545,0,1505,486,1019,0,793,267,526,0
CHAMAN,DISTRICT,75 & ABOVE,NEVER MARRIED,44,22,22,0,38,20,18,0,6,2,4,0
CHAMAN,DISTRICT,75 & ABOVE,SEPERATION,1,1,0,0,1,1,0,0,0,0,0,0
CHAMAN,DISTRICT,75 & ABOVE,WIDOWED,267,220,47,0,180,151,29,0,87,69,18,0
DERA BUGTI,DISTRICT,15 &  ABOVE,DIVORCED,113,51,62,0,62,32,30,0,51,19,32,0
DERA BUGTI,DISTRICT,15 &  ABOVE,MARRIED,130374,67930,62444,0,89966,47035,42931,0,40408,20895,19513,0
DERA BUGTI,DISTRICT,15 &  ABOVE,NEVER MARRIED,23680,6123,17554,3,14375,2868,11505,2,9305,3255,6049,1
DERA BUGTI,DISTRICT,15 &  ABOVE,SEPERATION,97,33,64,0,79,25,54,0,18,8,10,0
DERA BUGTI,DISTRICT,15 &  ABOVE,WIDOWED,2608,2036,572,0,1350,1025,325,0,1258,1011,247,0
DERA BUGTI,DISTRICT,15 - 19,DIVORCED,27,6,21,0,14,4,10,0,13,2,11,0
DERA BUGTI,DISTRICT,15 - 19,MARRIED,11991,7250,4741,0,8083,4834,3249,0,3908,2416,1492,0
DERA BUGTI,DISTRICT,15 - 19,NEVER MARRIED,18911,5079,13830,2,11935,2528,9406,1,6976,2551,4424,1
DERA BUGTI,DISTRICT,15 - 19,SEPERATION,12,1,11,0,9,1,8,0,3,0,3,0
DERA BUGTI,DISTRICT,15 - 19,WIDOWED,21,5,16,0,9,4,5,0,12,1,11,0
DERA BUGTI,DISTRICT,20 - 24,DIVORCED,19,6,13,0,8,3,5,0,11,3,8,0
DERA BUGTI,DISTRICT,20 - 24,MARRIED,23646,13595,10051,0,16001,9162,6839,0,7645,4433,3212,0
DERA BUGTI,DISTRICT,20 - 24,NEVER MARRIED,3325,773,2552,0,1629,236,1393,0,1696,537,1159,0
DERA BUGTI,DISTRICT,20 - 24,SEPERATION,16,7,9,0,12,6,6,0,4,1,3,0
DERA BUGTI,DISTRICT,20 - 24,WIDOWED,55,28,27,0,30,17,13,0,25,11,14,0
DERA BUGTI,DISTRICT,25 - 29,DIVORCED,13,3,10,0,6,3,3,0,7,0,7,0
DERA BUGTI,DISTRICT,25 - 29,MARRIED,21242,11305,9937,0,14779,8044,6735,0,6463,3261,3202,0
DERA BUGTI,DISTRICT,25 - 29,NEVER MARRIED,824,148,675,1,413,47,365,1,411,101,310,0
DERA BUGTI,DISTRICT,25 - 29,SEPERATION,8,1,7,0,8,1,7,0,0,0,0,0
DERA BUGTI,DISTRICT,25 - 29,WIDOWED,72,33,39,0,37,18,19,0,35,15,20,0
DERA BUGTI,DISTRICT,30 - 34,DIVORCED,10,7,3,0,3,3,0,0,7,4,3,0
DERA BUGTI,DISTRICT,30 - 34,MARRIED,17723,9266,8457,0,12109,6433,5676,0,5614,2833,2781,0
DERA BUGTI,DISTRICT,30 - 34,NEVER MARRIED,296,58,238,0,170,17,153,0,126,41,85,0
DERA BUGTI,DISTRICT,30 - 34,SEPERATION,10,1,9,0,8,0,8,0,2,1,1,0
DERA BUGTI,DISTRICT,30 - 34,WIDOWED,99,61,38,0,49,29,20,0,50,32,18,0
DERA BUGTI,DISTRICT,35 - 39,DIVORCED,10,8,2,0,5,4,1,0,5,4,1,0
DERA BUGTI,DISTRICT,35 - 39,MARRIED,14457,7270,7187,0,9918,5023,4895,0,4539,2247,2292,0
DERA BUGTI,DISTRICT,35 - 39,NEVER MARRIED,138,27,111,0,90,16,74,0,48,11,37,0
DERA BUGTI,DISTRICT,35 - 39,SEPERATION,5,1,4,0,4,0,4,0,1,1,0,0
DERA BUGTI,DISTRICT,35 - 39,WIDOWED,143,99,44,0,81,58,23,0,62,41,21,0
DERA BUGTI,DISTRICT,40 - 44,DIVORCED,12,8,4,0,8,6,2,0,4,2,2,0
DERA BUGTI,DISTRICT,40 - 44,MARRIED,12032,5971,6061,0,8499,4237,4262,0,3533,1734,1799,0
DERA BUGTI,DISTRICT,40 - 44,NEVER MARRIED,52,14,38,0,33,10,23,0,19,4,15,0
DERA BUGTI,DISTRICT,40 - 44,SEPERATION,4,1,3,0,4,1,3,0,0,0,0,0
DERA BUGTI,DISTRICT,40 - 44,WIDOWED,167,133,34,0,90,67,23,0,77,66,11,0
DERA BUGTI,DISTRICT,45 - 49,DIVORCED,2,0,2,0,2,0,2,0,0,0,0,0
DERA BUGTI,DISTRICT,45 - 49,MARRIED,7595,3670,3925,0,5356,2597,2759,0,2239,1073,1166,0
DERA BUGTI,DISTRICT,45 - 49,NEVER MARRIED,41,7,34,0,32,4,28,0,9,3,6,0
DERA BUGTI,DISTRICT,45 - 49,SEPERATION,6,3,3,0,6,3,3,0,0,0,0,0
DERA BUGTI,DISTRICT,45 - 49,WIDOWED,182,149,33,0,100,81,19,0,82,68,14,0
DERA BUGTI,DISTRICT,50 - 54,DIVORCED,4,2,2,0,3,1,2,0,1,1,0,0
DERA BUGTI,DISTRICT,50 - 54,MARRIED,6895,3428,3467,0,4744,2337,2407,0,2151,1091,1060,0
DERA BUGTI,DISTRICT,50 - 54,NEVER MARRIED,22,4,18,0,16,2,14,0,6,2,4,0
DERA BUGTI,DISTRICT,50 - 54,SEPERATION,6,4,2,0,6,4,2,0,0,0,0,0
DERA BUGTI,DISTRICT,50 - 54,WIDOWED,257,215,42,0,141,115,26,0,116,100,16,0
DERA BUGTI,DISTRICT,55 - 59,DIVORCED,4,4,0,0,4,4,0,0,0,0,0,0
DERA BUGTI,DISTRICT,55 - 59,MARRIED,5289,2442,2847,0,3551,1685,1866,0,1738,757,981,0
DERA BUGTI,DISTRICT,55 - 59,NEVER MARRIED,24,5,19,0,16,2,14,0,8,3,5,0
DERA BUGTI,DISTRICT,55 - 59,SEPERATION,9,7,2,0,6,4,2,0,3,3,0,0
DERA BUGTI,DISTRICT,55 - 59,WIDOWED,278,234,44,0,126,100,26,0,152,134,18,0
DERA BUGTI,DISTRICT,60 - 64,DIVORCED,3,2,1,0,2,1,1,0,1,1,0,0
DERA BUGTI,DISTRICT,60 - 64,MARRIED,4200,1751,2449,0,2997,1242,1755,0,1203,509,694,0
DERA BUGTI,DISTRICT,60 - 64,NEVER MARRIED,20,6,14,0,15,4,11,0,5,2,3,0
DERA BUGTI,DISTRICT,60 - 64,SEPERATION,7,2,5,0,4,1,3,0,3,1,2,0
DERA BUGTI,DISTRICT,60 - 64,WIDOWED,360,300,60,0,190,154,36,0,170,146,24,0
DERA BUGTI,DISTRICT,65 - 69,DIVORCED,2,0,2,0,2,0,2,0,0,0,0,0
DERA BUGTI,DISTRICT,65 - 69,MARRIED,2371,968,1403,0,1702,692,1010,0,669,276,393,0
DERA BUGTI,DISTRICT,65 - 69,NEVER MARRIED,9,1,8,0,8,1,7,0,1,0,1,0
DERA BUGTI,DISTRICT,65 - 69,SEPERATION,4,3,1,0,3,3,0,0,1,0,1,0
DERA BUGTI,DISTRICT,65 - 69,WIDOWED,260,215,45,0,112,91,21,0,148,124,24,0
DERA BUGTI,DISTRICT,70 - 74,DIVORCED,0,0,0,0,0,0,0,0,0,0,0,0
DERA BUGTI,DISTRICT,70 - 74,MARRIED,1678,623,1055,0,1267,464,803,0,411,159,252,0
DERA BUGTI,DISTRICT,70 - 74,NEVER MARRIED,10,0,10,0,10,0,10,0,0,0,0,0
DERA BUGTI,DISTRICT,70 - 74,SEPERATION,3,0,3,0,3,0,3,0,0,0,0,0
DERA BUGTI,DISTRICT,70 - 74,WIDOWED,325,263,62,0,170,131,39,0,155,132,23,0
DERA BUGTI,DISTRICT,75 & ABOVE,DIVORCED,7,5,2,0,5,3,2,0,2,2,0,0
DERA BUGTI,DISTRICT,75 & ABOVE,MARRIED,1255,391,864,0,960,285,675,0,295,106,189,0
DERA BUGTI,DISTRICT,75 & ABOVE,NEVER MARRIED,8,1,7,0,8,1,7,0,0,0,0,0
DERA BUGTI,DISTRICT,75 & ABOVE,SEPERATION,7,2,5,0,6,1,5,0,1,1,0,0
DERA BUGTI,DISTRICT,75 & ABOVE,WIDOWED,389,301,88,0,215,160,55,0,174,141,33,0
DUKI,DISTRICT,15 &  ABOVE,DIVORCED,63,35,28,0,59,32,27,0,4,3,1,0
DUKI,DISTRICT,15 &  ABOVE,MARRIED,80405,39513,40892,0,75848,37311,38537,0,4557,2202,2355,0
DUKI,DISTRICT,15 &  ABOVE,NEVER MARRIED,30687,12778,17863,46,28451,12010,16398,43,2236,768,1465,3
DUKI,DISTRICT,15 &  ABOVE,SEPERATION,87,12,75,0,85,12,73,0,2,0,2,0
DUKI,DISTRICT,15 &  ABOVE,WIDOWED,1460,948,512,0,1366,885,481,0,94,63,31,0
DUKI,DISTRICT,15 - 19,DIVORCED,9,5,4,0,9,5,4,0,0,0,0,0
DUKI,DISTRICT,15 - 19,MARRIED,3993,2231,1762,0,3884,2165,1719,0,109,66,43,0
DUKI,DISTRICT,15 - 19,NEVER MARRIED,17169,7730,9427,12,16167,7345,8810,12,1002,385,617,0
DUKI,DISTRICT,15 - 19,SEPERATION,18,6,12,0,18,6,12,0,0,0,0,0
DUKI,DISTRICT,15 - 19,WIDOWED,12,2,10,0,11,2,9,0,1,0,1,0
DUKI,DISTRICT,20 - 24,DIVORCED,3,2,1,0,3,2,1,0,0,0,0,0
DUKI,DISTRICT,20 - 24,MARRIED,11005,6112,4893,0,10394,5725,4669,0,611,387,224,0
DUKI,DISTRICT,20 - 24,NEVER MARRIED,7682,3010,4665,7,7010,2773,4230,7,672,237,435,0
DUKI,DISTRICT,20 - 24,SEPERATION,7,1,6,0,7,1,6,0,0,0,0,0
DUKI,DISTRICT,20 - 24,WIDOWED,32,7,25,0,32,7,25,0,0,0,0,0
DUKI,DISTRICT,25 - 29,DIVORCED,7,3,4,0,7,3,4,0,0,0,0,0
DUKI,DISTRICT,25 - 29,MARRIED,13894,7266,6628,0,13128,6876,6252,0,766,390,376,0
DUKI,DISTRICT,25 - 29,NEVER MARRIED,3275,1313,1954,8,2993,1215,1770,8,282,98,184,0
DUKI,DISTRICT,25 - 29,SEPERATION,18,1,17,0,18,1,17,0,0,0,0,0
DUKI,DISTRICT,25 - 29,WIDOWED,47,17,30,0,44,15,29,0,3,2,1,0
DUKI,DISTRICT,30 - 34,DIVORCED,9,4,5,0,8,3,5,0,1,1,0,0
DUKI,DISTRICT,30 - 34,MARRIED,12475,6565,5910,0,11895,6275,5620,0,580,290,290,0
DUKI,DISTRICT,30 - 34,NEVER MARRIED,1346,487,850,9,1194,458,727,9,152,29,123,0
DUKI,DISTRICT,30 - 34,SEPERATION,22,1,21,0,22,1,21,0,0,0,0,0
DUKI,DISTRICT,30 - 34,WIDOWED,65,28,37,0,63,26,37,0,2,2,0,0
DUKI,DISTRICT,35 - 39,DIVORCED,12,3,9,0,11,3,8,0,1,0,1,0
DUKI,DISTRICT,35 - 39,MARRIED,11702,5560,6142,0,11071,5248,5823,0,631,312,319,0
DUKI,DISTRICT,35 - 39,NEVER MARRIED,763,160,597,6,699,150,546,3,64,10,51,3
DUKI,DISTRICT,35 - 39,SEPERATION,13,0,13,0,12,0,12,0,1,0,1,0
DUKI,DISTRICT,35 - 39,WIDOWED,94,44,50,0,87,41,46,0,7,3,4,0
DUKI,DISTRICT,40 - 44,DIVORCED,11,10,1,0,9,8,1,0,2,2,0,0
DUKI,DISTRICT,40 - 44,MARRIED,8484,3936,4548,0,7946,3701,4245,0,538,235,303,0
DUKI,DISTRICT,40 - 44,NEVER MARRIED,218,41,175,2,192,37,153,2,26,4,22,0
DUKI,DISTRICT,40 - 44,SEPERATION,3,1,2,0,3,1,2,0,0,0,0,0
DUKI,DISTRICT,40 - 44,WIDOWED,138,77,61,0,124,72,52,0,14,5,9,0
DUKI,DISTRICT,45 - 49,DIVORCED,3,2,1,0,3,2,1,0,0,0,0,0
DUKI,DISTRICT,45 - 49,MARRIED,6033,2759,3274,0,5549,2533,3016,0,484,226,258,0
DUKI,DISTRICT,45 - 49,NEVER MARRIED,98,16,82,0,76,13,63,0,22,3,19,0
DUKI,DISTRICT,45 - 49,SEPERATION,3,1,2,0,2,1,1,0,1,0,1,0
DUKI,DISTRICT,45 - 49,WIDOWED,115,83,32,0,108,81,27,0,7,2,5,0
DUKI,DISTRICT,50 - 54,DIVORCED,2,2,0,0,2,2,0,0,0,0,0,0
DUKI,DISTRICT,50 - 54,MARRIED,4286,1867,2419,0,3951,1745,2206,0,335,122,213,0
DUKI,DISTRICT,50 - 54,NEVER MARRIED,56,8,47,1,45,8,36,1,11,0,11,0
DUKI,DISTRICT,50 - 54,SEPERATION,1,1,0,0,1,1,0,0,0,0,0,0
DUKI,DISTRICT,50 - 54,WIDOWED,165,111,54,0,155,105,50,0,10,6,4,0
DUKI,DISTRICT,55 - 59,DIVORCED,1,1,0,0,1,1,0,0,0,0,0,0
DUKI,DISTRICT,55 - 59,MARRIED,3275,1276,1999,0,3068,1204,1864,0,207,72,135,0
DUKI,DISTRICT,55 - 59,NEVER MARRIED,29,4,24,1,27,3,23,1,2,1,1,0
DUKI,DISTRICT,55 - 59,SEPERATION,0,0,0,0,0,0,0,0,0,0,0,0
DUKI,DISTRICT,55 - 59,WIDOWED,142,117,25,0,135,111,24,0,7,6,1,0
DUKI,DISTRICT,60 - 64,DIVORCED,2,1,1,0,2,1,1,0,0,0,0,0
DUKI,DISTRICT,60 - 64,MARRIED,2140,809,1331,0,2009,771,1238,0,131,38,93,0
DUKI,DISTRICT,60 - 64,NEVER MARRIED,14,3,11,0,11,2,9,0,3,1,2,0
DUKI,DISTRICT,60 - 64,SEPERATION,0,0,0,0,0,0,0,0,0,0,0,0
DUKI,DISTRICT,60 - 64,WIDOWED,187,139,48,0,176,131,45,0,11,8,3,0
DUKI,DISTRICT,65 - 69,DIVORCED,1,0,1,0,1,0,1,0,0,0,0,0
DUKI,DISTRICT,65 - 69,MARRIED,1275,502,773,0,1205,471,734,0,70,31,39,0
DUKI,DISTRICT,65 - 69,NEVER MARRIED,19,4,15,0,19,4,15,0,0,0,0,0
DUKI,DISTRICT,65 - 69,SEPERATION,2,0,2,0,2,0,2,0,0,0,0,0
DUKI,DISTRICT,65 - 69,WIDOWED,138,112,26,0,121,96,25,0,17,16,1,0
DUKI,DISTRICT,70 - 74,DIVORCED,0,0,0,0,0,0,0,0,0,0,0,0
DUKI,DISTRICT,70 - 74,MARRIED,945,342,603,0,894,325,569,0,51,17,34,0
DUKI,DISTRICT,70 - 74,NEVER MARRIED,3,0,3,0,3,0,3,0,0,0,0,0
DUKI,DISTRICT,70 - 74,SEPERATION,0,0,0,0,0,0,0,0,0,0,0,0
DUKI,DISTRICT,70 - 74,WIDOWED,147,91,56,0,141,85,56,0,6,6,0,0
DUKI,DISTRICT,75 & ABOVE,DIVORCED,3,2,1,0,3,2,1,0,0,0,0,0
DUKI,DISTRICT,75 & ABOVE,MARRIED,898,288,610,0,854,272,582,0,44,16,28,0
DUKI,DISTRICT,75 & ABOVE,NEVER MARRIED,15,2,13,0,15,2,13,0,0,0,0,0
DUKI,DISTRICT,75 & ABOVE,SEPERATION,0,0,0,0,0,0,0,0,0,0,0,0
DUKI,DISTRICT,75 & ABOVE,WIDOWED,178,120,58,0,169,113,56,0,9,7,2,0
GWADAR,DISTRICT,15 &  ABOVE,DIVORCED,495,366,129,0,213,176,37,0,282,190,92,0
GWADAR,DISTRICT,15 &  ABOVE,MARRIED,106205,52959,53246,0,48525,24523,24002,0,57680,28436,29244,0
GWADAR,DISTRICT,15 &  ABOVE,NEVER MARRIED,61084,25419,35636,29,27210,11316,15882,12,33874,14103,19754,17
GWADAR,DISTRICT,15 &  ABOVE,SEPERATION,171,99,72,0,81,52,29,0,90,47,43,0
GWADAR,DISTRICT,15 &  ABOVE,WIDOWED,4886,4033,853,0,2069,1712,357,0,2817,2321,496,0
GWADAR,DISTRICT,15 - 19,DIVORCED,16,10,6,0,9,5,4,0,7,5,2,0
GWADAR,DISTRICT,15 - 19,MARRIED,3610,2651,959,0,2008,1392,616,0,1602,1259,343,0
GWADAR,DISTRICT,15 - 19,NEVER MARRIED,32070,13556,18506,8,15711,6562,9145,4,16359,6994,9361,4
GWADAR,DISTRICT,15 - 19,SEPERATION,7,3,4,0,5,2,3,0,2,1,1,0
GWADAR,DISTRICT,15 - 19,WIDOWED,14,9,5,0,6,3,3,0,8,6,2,0
GWADAR,DISTRICT,20 - 24,DIVORCED,52,41,11,0,26,23,3,0,26,18,8,0
GWADAR,DISTRICT,20 - 24,MARRIED,11439,7310,4129,0,5602,3376,2226,0,5837,3934,1903,0
GWADAR,DISTRICT,20 - 24,NEVER MARRIED,15127,6120,9004,3,6408,2636,3770,2,8719,3484,5234,1
GWADAR,DISTRICT,20 - 24,SEPERATION,19,13,6,0,7,4,3,0,12,9,3,0
GWADAR,DISTRICT,20 - 24,WIDOWED,50,40,10,0,23,17,6,0,27,23,4,0
GWADAR,DISTRICT,25 - 29,DIVORCED,74,58,16,0,34,31,3,0,40,27,13,0
GWADAR,DISTRICT,25 - 29,MARRIED,15503,8391,7112,0,6944,3688,3256,0,8559,4703,3856,0
GWADAR,DISTRICT,25 - 29,NEVER MARRIED,7251,2866,4381,4,2843,1137,1703,3,4408,1729,2678,1
