name_admin_unit,part_of_district,admin_unit,region,households,drink_wtr_improve,drink_wtr_inside,drink_wtr_outside,drink_wtr_tap,drink_wtr_motor,drink_wtr_well,drink_wtr_filter,drink_wtr_bottle,drink_wtr_other
BHERA,SARGODHA,TEHSIL,RURAL,45823,44679,38891,6932,24217,19955,82,256,63,1250
BHERA,SARGODHA,TEHSIL,URBAN,19087,15028,9822,9265,5586,6642,94,1125,17,5623
KOT MOMIN,SARGODHA,TEHSIL,OVERALL,79456,78491,58949,20507,37136,39155,168,874,20,2103
KOT MOMIN,SARGODHA,TEHSIL,RURAL,69894,69056,55114,14780,32424,35910,161,537,14,848
KOT MOMIN,SARGODHA,TEHSIL,URBAN,9562,9435,3835,5727,4712,3245,7,337,6,1255
SAHIWAL,SARGODHA,TEHSIL,OVERALL,62790,62413,60177,2613,19553,42469,102,302,2,362
SAHIWAL,SARGODHA,TEHSIL,RURAL,47812,47478,46144,1668,15949,31409,68,66,1,319
SAHIWAL,SARGODHA,TEHSIL,URBAN,14978,14935,14033,945,3604,11060,34,236,1,43
SARGODHA,SARGODHA,TEHSIL,OVERALL,280479,266923,147455,133024,103539,121894,692,17895,4798,31661
SARGODHA,SARGODHA,TEHSIL,RURAL,113598,110206,66516,47082,52195,53869,220,1655,20,5639
SARGODHA,SARGODHA,TEHSIL,URBAN,166881,156717,80939,85942,51344,68025,472,16240,4778,26022
SHAHPUR,SARGODHA,TEHSIL,OVERALL,70184,69033,60855,9329,24540,41809,149,1084,14,2588
SHAHPUR,SARGODHA,TEHSIL,RURAL,54215,53188,49250,4965,20413,32470,119,202,,1011
SHAHPUR,SARGODHA,TEHSIL,URBAN,15969,15845,11605,4364,4127,9339,30,882,14,1577
SILLANWALI,SARGODHA,TEHSIL,OVERALL,58848,58089,43314,15534,18321,37757,90,1884,7,789
SILLANWALI,SARGODHA,TEHSIL,RURAL,51752,51126,37169,14583,15983,33780,74,1264,3,648
SILLANWALI,SARGODHA,TEHSIL,URBAN,7096,6963,6145,951,2338,3977,16,620,4,141
SHEIKHUPURA,SHEIKHUPURA,DISTRICT,OVERALL,593260,577250,422150,171110,95274,390024,2900,81527,555,22980
SHEIKHUPURA,SHEIKHUPURA,DISTRICT,RURAL,362146,352730,268279,93867,55413,254154,1976,36391,202,14010
SHEIKHUPURA,SHEIKHUPURA,DISTRICT,URBAN,231114,224520,153871,77243,39861,135870,924,45136,353,8970
FEROZEWALA,SHEIKHUPURA,TEHSIL,OVERALL,144449,142076,117379,27070,20993,103905,778,16355,99,2319
FEROZEWALA,SHEIKHUPURA,TEHSIL,RURAL,95343,94432,81246,14097,9957,74875,363,9240,32,876
FEROZEWALA,SHEIKHUPURA,TEHSIL,URBAN,49106,47644,36133,12973,11036,29030,415,7115,67,1443
MURIDKE,SHEIKHUPURA,TEHSIL,OVERALL,102033,101016,75313,26720,15061,72671,233,13005,37,1026
MURIDKE,SHEIKHUPURA,TEHSIL,RURAL,55268,55102,40418,14850,8743,40672,147,5523,14,169
MURIDKE,SHEIKHUPURA,TEHSIL,URBAN,46765,45914,34895,11870,6318,31999,86,7482,23,857
SAFDARABAD,SHEIKHUPURA,TEHSIL,OVERALL,45522,43303,25354,20168,16372,23142,48,3078,11,2871
SAFDARABAD,SHEIKHUPURA,TEHSIL,RURAL,32330,31065,18923,13407,11497,16700,32,2711,5,1385
SAFDARABAD,SHEIKHUPURA,TEHSIL,URBAN,13192,12238,6431,6761,4875,6442,16,367,6,1486
SHARAK PUR,SHEIKHUPURA,TEHSIL,OVERALL,35648,35384,30042,5606,7903,25604,55,1723,107,256
SHARAK PUR,SHEIKHUPURA,TEHSIL,RURAL,27825,27621,23562,4263,2572,24036,41,874,101,201
SHARAK PUR,SHEIKHUPURA,TEHSIL,URBAN,7823,7763,6480,1343,5331,1568,14,849,6,55
SHEIKHUPURA,SHEIKHUPURA,TEHSIL,OVERALL,265608,255471,174062,91546,34945,164702,1786,47366,301,16508
SHEIKHUPURA,SHEIKHUPURA,TEHSIL,RURAL,151380,144510,104130,47250,22644,97871,1393,18043,50,11379
SHEIKHUPURA,SHEIKHUPURA,TEHSIL,URBAN,114228,110961,69932,44296,12301,66831,393,29323,251,5129
SIALKOT,SIALKOT,DISTRICT,OVERALL,671320,664795,411849,259471,87329,397596,1860,177626,419,6490
SIALKOT,SIALKOT,DISTRICT,RURAL,445606,440952,290502,155104,47386,298310,1241,93896,197,4576
SIALKOT,SIALKOT,DISTRICT,URBAN,225714,223843,121347,104367,39943,99286,619,83730,222,1914
DASKA,SIALKOT,TEHSIL,OVERALL,143666,142631,103362,40304,12641,98783,419,30763,47,1013
DASKA,SIALKOT,TEHSIL,RURAL,104824,103965,78424,26400,10114,75148,318,18386,34,824
DASKA,SIALKOT,TEHSIL,URBAN,38842,38666,24938,13904,2527,23635,101,12377,13,189
PASRUR,SIALKOT,TEHSIL,OVERALL,139334,138264,96103,43231,18142,106136,408,13556,47,1045
PASRUR,SIALKOT,TEHSIL,RURAL,119326,118337,82415,36911,11416,94787,373,11758,27,965
PASRUR,SIALKOT,TEHSIL,URBAN,20008,19927,13688,6320,6726,11349,35,1798,20,80
SAMBRIAL,SIALKOT,TEHSIL,OVERALL,71680,70632,51331,20349,10132,48515,182,11758,33,1060
SAMBRIAL,SIALKOT,TEHSIL,RURAL,48433,47472,33980,14453,6791,32720,103,7830,16,973
SAMBRIAL,SIALKOT,TEHSIL,URBAN,23247,23160,17351,5896,3341,15795,79,3928,17,87
SIALKOT,SIALKOT,TEHSIL,OVERALL,316640,313268,161053,155587,46414,144162,851,121549,292,3372
SIALKOT,SIALKOT,TEHSIL,RURAL,173023,171178,95683,77340,19065,95655,447,55922,120,1814
SIALKOT,SIALKOT,TEHSIL,URBAN,143617,142090,65370,78247,27349,48507,404,65627,172,1558
TOBA TEK SINGH,TOBA TEK SINGH,DISTRICT,OVERALL,393896,379724,264396,129500,132324,205122,1652,32301,3870,18627
TOBA TEK SINGH,TOBA TEK SINGH,DISTRICT,RURAL,302354,291720,213161,89193,103242,167353,1300,14692,1303,14464
TOBA TEK SINGH,TOBA TEK SINGH,DISTRICT,URBAN,91542,88004,51235,40307,29082,37769,352,17609,2567,4163
GOJRA,TOBA TEK SINGH,TEHSIL,OVERALL,114653,109762,62134,52519,35386,56522,436,12118,2138,8053
GOJRA,TOBA TEK SINGH,TEHSIL,RURAL,80848,77655,47577,33271,28698,42461,229,3360,152,5948
GOJRA,TOBA TEK SINGH,TEHSIL,URBAN,33805,32107,14557,19248,6688,14061,207,8758,1986,2105
KAMALIA,TOBA TEK SINGH,TEHSIL,OVERALL,67925,66870,55068,12857,19316,44368,289,2881,32,1039
KAMALIA,TOBA TEK SINGH,TEHSIL,RURAL,40148,39414,33726,6422,7790,30133,226,1268,10,721
KAMALIA,TOBA TEK SINGH,TEHSIL,URBAN,27777,27456,21342,6435,11526,14235,63,1613,22,318
PIRMAHAL,TOBA TEK SINGH,TEHSIL,OVERALL,77813,75645,57931,19882,29712,38274,513,6505,579,2230
PIRMAHAL,TOBA TEK SINGH,TEHSIL,RURAL,67723,65703,51729,15994,25125,35355,479,4270,489,2005
PIRMAHAL,TOBA TEK SINGH,TEHSIL,URBAN,10090,9942,6202,3888,4587,2919,34,2235,90,225
TOBA TEK SINGH,TOBA TEK SINGH,TEHSIL,OVERALL,133505,127447,89263,44242,47910,65958,414,10797,1121,7305
TOBA TEK SINGH,TOBA TEK SINGH,TEHSIL,RURAL,113635,108948,80129,33506,41629,59404,366,5794,652,5790
TOBA TEK SINGH,TOBA TEK SINGH,TEHSIL,URBAN,19870,18499,9134,10736,6281,6554,48,5003,469,1515
VEHARI,VEHARI,DISTRICT,OVERALL,543036,528449,444737,98299,64148,408950,3123,51094,833,14888
VEHARI,VEHARI,DISTRICT,RURAL,418471,406895,355118,63353,45940,331341,2598,26368,537,11687
VEHARI,VEHARI,DISTRICT,URBAN,124565,121554,89619,34946,18208,77609,525,24726,296,3201
BUREWALA,VEHARI,TEHSIL,OVERALL,190350,184670,151030,39320,17561,145760,976,20278,95,5680
BUREWALA,VEHARI,TEHSIL,RURAL,133186,129167,111003,22183,9821,110059,581,8617,52,4056
BUREWALA,VEHARI,TEHSIL,URBAN,57164,55503,40027,17137,7740,35701,395,11661,43,1624
MAILSI,VEHARI,TEHSIL,OVERALL,177997,173514,161443,16554,30371,138149,1154,3385,510,4428
MAILSI,VEHARI,TEHSIL,RURAL,144266,140642,131549,12717,23434,113695,1083,2193,432,3429
MAILSI,VEHARI,TEHSIL,URBAN,33731,32872,29894,3837,6937,24454,71,1192,78,999
VEHARI,VEHARI,TEHSIL,OVERALL,174689,170265,132264,42425,16216,125041,993,27431,228,4780
VEHARI,VEHARI,TEHSIL,RURAL,141019,137086,112566,28453,12685,107587,934,15558,53,4202
VEHARI,VEHARI,TEHSIL,URBAN,33670,33179,19698,13972,3531,17454,59,11873,175,578
