name_admin_unit,part_of_district,admin_unit,disab_func_lim,age_group,overall,rural,urban
ISLAMABAD,ISLAMABAD,DISTRICT,Walking/ Climbing,15 - 49,15507,9984,5523
ISLAMABAD,ISLAMABAD,DISTRICT,Walking/ Climbing,25 - 40,5056,3537,1519
ISLAMABAD,ISLAMABAD,DISTRICT,Walking/ Climbing,41 - 60,20067,10856,9211
ISLAMABAD,ISLAMABAD,DISTRICT,Walking/ Climbing,5 - 16,3634,2437,1197
ISLAMABAD,ISLAMABAD,DISTRICT,Walking/ Climbing,5 - 9,1363,870,493
ISLAMABAD,ISLAMABAD,DISTRICT,Walking/ Climbing,>18,56766,31931,24835
ISLAMABAD,ISLAMABAD,DISTRICT,Walking/ Climbing,>60,29691,16224,13467
ISLAMABAD,ISLAMABAD,TEHSIL,Communication,0 - 4,329,237,92
ISLAMABAD,ISLAMABAD,TEHSIL,Communication,10 - 12,720,474,246
ISLAMABAD,ISLAMABAD,TEHSIL,Communication,13 - 14,483,331,152
ISLAMABAD,ISLAMABAD,TEHSIL,Communication,15 - 24,1967,1316,651
ISLAMABAD,ISLAMABAD,TEHSIL,Communication,15 - 49,6273,4324,1949
ISLAMABAD,ISLAMABAD,TEHSIL,Communication,25 - 40,2258,1625,633
ISLAMABAD,ISLAMABAD,TEHSIL,Communication,41 - 60,6736,3539,3197
ISLAMABAD,ISLAMABAD,TEHSIL,Communication,5 - 16,2704,1778,926
ISLAMABAD,ISLAMABAD,TEHSIL,Communication,5 - 9,1039,663,376
ISLAMABAD,ISLAMABAD,TEHSIL,Communication,>18,19014,10610,8404
ISLAMABAD,ISLAMABAD,TEHSIL,Communication,>60,8949,4735,4214
ISLAMABAD,ISLAMABAD,TEHSIL,Disability,0 - 4,1026,739,287
ISLAMABAD,ISLAMABAD,TEHSIL,Disability,10 - 12,1810,1351,459
ISLAMABAD,ISLAMABAD,TEHSIL,Disability,13 - 14,1280,968,312
ISLAMABAD,ISLAMABAD,TEHSIL,Disability,15 - 24,5451,4119,1332
ISLAMABAD,ISLAMABAD,TEHSIL,Disability,15 - 49,18217,14432,3785
ISLAMABAD,ISLAMABAD,TEHSIL,Disability,25 - 40,7483,5974,1509
ISLAMABAD,ISLAMABAD,TEHSIL,Disability,41 - 60,18225,10621,7604
ISLAMABAD,ISLAMABAD,TEHSIL,Disability,5 - 16,6304,4545,1759
ISLAMABAD,ISLAMABAD,TEHSIL,Disability,5 - 9,2049,1367,682
ISLAMABAD,ISLAMABAD,TEHSIL,Disability,>18,64557,38270,26287
ISLAMABAD,ISLAMABAD,TEHSIL,Disability,>60,35698,19267,16431
ISLAMABAD,ISLAMABAD,TEHSIL,Functional limitation,0 - 4,1400,899,501
ISLAMABAD,ISLAMABAD,TEHSIL,Functional limitation,10 - 12,2113,1506,607
ISLAMABAD,ISLAMABAD,TEHSIL,Functional limitation,13 - 14,1478,1074,404
ISLAMABAD,ISLAMABAD,TEHSIL,Functional limitation,15 - 24,6759,4798,1961
ISLAMABAD,ISLAMABAD,TEHSIL,Functional limitation,15 - 49,41661,27050,14611
ISLAMABAD,ISLAMABAD,TEHSIL,Functional limitation,25 - 40,10709,7820,2889
