name_admin_unit,part_of_district,admin_unit,age_group,rel_hh_head,all_sexes_overall,female_overall,male_overall,tgend_overall,all_sexes_rural,female_rural,male_rural,tgend_rural,all_sexes_urban,female_urban,male_urban,tgend_urban
LASBELA,LASBELA,DISTRICT,ALL AGES,GRANDFATHER/GRANDMOTHER,305,226,79,,160,116,44,,145,110,35,
LASBELA,LASBELA,DISTRICT,ALL AGES,GRANDSON/GRANDDAUGHTER,18703,9108,9594,1,6737,3272,3464,1,11966,5836,6130,
LASBELA,LASBELA,DISTRICT,ALL AGES,HEAD,115634,4193,111435,6,61350,2266,59082,2,54284,1927,52353,4
LASBELA,LASBELA,DISTRICT,ALL AGES,NEPHEW/NEICE,14698,6651,8047,,5461,2357,3104,,9237,4294,4943,
LASBELA,LASBELA,DISTRICT,ALL AGES,NON-RELATIVE,10642,2058,8579,5,2873,573,2300,,7769,1485,6279,5
LASBELA,LASBELA,DISTRICT,ALL AGES,OTHER RELATIVE,17546,7173,10371,2,10976,4358,6616,2,6570,2815,3755,
LASBELA,LASBELA,DISTRICT,ALL AGES,SON/DAUGHTER,351280,168361,182909,10,188209,91049,97152,8,163071,77312,85757,2
LASBELA,LASBELA,DISTRICT,ALL AGES,SON/DAUGHTER IN LAW,8836,7917,919,,2760,2451,309,,6076,5466,610,
LASBELA,LASBELA,DISTRICT,ALL AGES,SPOUSE,105246,104910,336,,56052,55933,119,,49194,48977,217,
LORALAI,LORALAI,DISTRICT,00 - 04,BROTHER/SISTER,521,194,327,,414,152,262,,107,42,65,
LORALAI,LORALAI,DISTRICT,00 - 04,BROTHER/SISTER IN LAW,9,5,4,,6,3,3,,3,2,1,
LORALAI,LORALAI,DISTRICT,00 - 04,FATHER/MOTHER,,,,,,,,,,,,
LORALAI,LORALAI,DISTRICT,00 - 04,GRANDFATHER/GRANDMOTHER,,,,,,,,,,,,
LORALAI,LORALAI,DISTRICT,00 - 04,GRANDSON/GRANDDAUGHTER,4154,1909,2245,,3040,1382,1658,,1114,527,587,
LORALAI,LORALAI,DISTRICT,00 - 04,HEAD,,,,,,,,,,,,
LORALAI,LORALAI,DISTRICT,00 - 04,NEPHEW/NEICE,1930,897,1033,,1346,633,713,,584,264,320,
LORALAI,LORALAI,DISTRICT,00 - 04,NON-RELATIVE,110,31,79,,95,24,71,,15,7,8,
LORALAI,LORALAI,DISTRICT,00 - 04,OTHER RELATIVE,641,249,392,,528,190,338,,113,59,54,
LORALAI,LORALAI,DISTRICT,00 - 04,SON/DAUGHTER,47230,22959,24271,,38363,18405,19958,,8867,4554,4313,
LORALAI,LORALAI,DISTRICT,00 - 04,SON/DAUGHTER IN LAW,,,,,,,,,,,,
LORALAI,LORALAI,DISTRICT,00 - 04,SPOUSE,,,,,,,,,,,,
LORALAI,LORALAI,DISTRICT,05 - 09,BROTHER/SISTER,642,312,330,,527,259,268,,115,53,62,
LORALAI,LORALAI,DISTRICT,05 - 09,BROTHER/SISTER IN LAW,5,1,4,,4,1,3,,1,,1,
LORALAI,LORALAI,DISTRICT,05 - 09,FATHER/MOTHER,,,,,,,,,,,,
LORALAI,LORALAI,DISTRICT,05 - 09,GRANDFATHER/GRANDMOTHER,,,,,,,,,,,,
LORALAI,LORALAI,DISTRICT,05 - 09,GRANDSON/GRANDDAUGHTER,1773,832,941,,1334,609,725,,439,223,216,
LORALAI,LORALAI,DISTRICT,05 - 09,HEAD,,,,,,,,,,,,
LORALAI,LORALAI,DISTRICT,05 - 09,NEPHEW/NEICE,1517,690,827,,1047,476,571,,470,214,256,
LORALAI,LORALAI,DISTRICT,05 - 09,NON-RELATIVE,1318,187,1131,,864,136,728,,454,51,403,
LORALAI,LORALAI,DISTRICT,05 - 09,OTHER RELATIVE,682,218,464,,559,150,409,,123,68,55,
LORALAI,LORALAI,DISTRICT,05 - 09,SON/DAUGHTER,40875,20069,20806,,33807,16503,17304,,7068,3566,3502,
LORALAI,LORALAI,DISTRICT,05 - 09,SON/DAUGHTER IN LAW,,,,,,,,,,,,
LORALAI,LORALAI,DISTRICT,05 - 09,SPOUSE,,,,,,,,,,,,
LORALAI,LORALAI,DISTRICT,10 - 14,BROTHER/SISTER,1274,724,550,,1026,590,436,,248,134,114,
LORALAI,LORALAI,DISTRICT,10 - 14,BROTHER/SISTER IN LAW,10,3,7,,5,1,4,,5,2,3,
LORALAI,LORALAI,DISTRICT,10 - 14,FATHER/MOTHER,,,,,,,,,,,,
LORALAI,LORALAI,DISTRICT,10 - 14,GRANDFATHER/GRANDMOTHER,,,,,,,,,,,,
LORALAI,LORALAI,DISTRICT,10 - 14,GRANDSON/GRANDDAUGHTER,695,335,360,,506,235,271,,189,100,89,
LORALAI,LORALAI,DISTRICT,10 - 14,HEAD,88,1,87,,83,1,82,,5,,5,
LORALAI,LORALAI,DISTRICT,10 - 14,NEPHEW/NEICE,902,395,507,,625,268,357,,277,127,150,
LORALAI,LORALAI,DISTRICT,10 - 14,NON-RELATIVE,2495,251,2244,,1993,195,1798,,502,56,446,
LORALAI,LORALAI,DISTRICT,10 - 14,OTHER RELATIVE,790,176,614,,532,119,413,,258,57,201,
LORALAI,LORALAI,DISTRICT,10 - 14,SON/DAUGHTER,30606,15167,15439,,24617,12168,12449,,5989,2999,2990,
LORALAI,LORALAI,DISTRICT,10 - 14,SON/DAUGHTER IN LAW,,,,,,,,,,,,
LORALAI,LORALAI,DISTRICT,10 - 14,SPOUSE,,,,,,,,,,,,
LORALAI,LORALAI,DISTRICT,15 - 19,BROTHER/SISTER,1729,793,935,1,1266,582,683,1,463,211,252,
LORALAI,LORALAI,DISTRICT,15 - 19,BROTHER/SISTER IN LAW,75,71,4,,49,45,4,,26,26,,
LORALAI,LORALAI,DISTRICT,15 - 19,FATHER/MOTHER,,,,,,,,,,,,
LORALAI,LORALAI,DISTRICT,15 - 19,GRANDFATHER/GRANDMOTHER,,,,,,,,,,,,
LORALAI,LORALAI,DISTRICT,15 - 19,GRANDSON/GRANDDAUGHTER,267,110,157,,197,82,115,,70,28,42,
LORALAI,LORALAI,DISTRICT,15 - 19,HEAD,1123,5,1118,,1033,5,1028,,90,,90,
LORALAI,LORALAI,DISTRICT,15 - 19,NEPHEW/NEICE,480,232,248,,356,176,180,,124,56,68,
LORALAI,LORALAI,DISTRICT,15 - 19,NON-RELATIVE,1438,106,1332,,1096,68,1028,,342,38,304,
LORALAI,LORALAI,DISTRICT,15 - 19,OTHER RELATIVE,755,124,628,3,439,76,360,3,316,48,268,
LORALAI,LORALAI,DISTRICT,15 - 19,SON/DAUGHTER,20799,9602,11192,5,16078,7365,8709,4,4721,2237,2483,1
LORALAI,LORALAI,DISTRICT,15 - 19,SON/DAUGHTER IN LAW,319,307,12,,234,225,9,,85,82,3,
LORALAI,LORALAI,DISTRICT,15 - 19,SPOUSE,2046,2044,2,,1835,1833,2,,211,211,,
LORALAI,LORALAI,DISTRICT,20 - 24,BROTHER/SISTER,1356,513,843,,945,331,614,,411,182,229,
LORALAI,LORALAI,DISTRICT,20 - 24,BROTHER/SISTER IN LAW,267,255,12,,178,167,11,,89,88,1,
LORALAI,LORALAI,DISTRICT,20 - 24,FATHER/MOTHER,,,,,,,,,,,,
LORALAI,LORALAI,DISTRICT,20 - 24,GRANDFATHER/GRANDMOTHER,,,,,,,,,,,,
LORALAI,LORALAI,DISTRICT,20 - 24,GRANDSON/GRANDDAUGHTER,82,34,48,,66,26,40,,16,8,8,
LORALAI,LORALAI,DISTRICT,20 - 24,HEAD,3240,11,3229,,2810,8,2802,,430,3,427,
LORALAI,LORALAI,DISTRICT,20 - 24,NEPHEW/NEICE,278,119,159,,226,94,132,,52,25,27,
LORALAI,LORALAI,DISTRICT,20 - 24,NON-RELATIVE,1006,166,840,,436,30,406,,570,136,434,
LORALAI,LORALAI,DISTRICT,20 - 24,OTHER RELATIVE,375,71,304,,217,43,174,,158,28,130,
LORALAI,LORALAI,DISTRICT,20 - 24,SON/DAUGHTER,9995,4020,5975,,7259,2876,4383,,2736,1144,1592,
LORALAI,LORALAI,DISTRICT,20 - 24,SON/DAUGHTER IN LAW,720,682,38,,530,498,32,,190,184,6,
LORALAI,LORALAI,DISTRICT,20 - 24,SPOUSE,4889,4885,4,,4094,4091,3,,795,794,1,
LORALAI,LORALAI,DISTRICT,25 - 29,BROTHER/SISTER,907,302,604,1,592,204,387,1,315,98,217,
LORALAI,LORALAI,DISTRICT,25 - 29,BROTHER/SISTER IN LAW,270,265,5,,164,161,3,,106,104,2,
LORALAI,LORALAI,DISTRICT,25 - 29,FATHER/MOTHER,,,,,,,,,,,,
LORALAI,LORALAI,DISTRICT,25 - 29,GRANDFATHER/GRANDMOTHER,,,,,,,,,,,,
LORALAI,LORALAI,DISTRICT,25 - 29,GRANDSON/GRANDDAUGHTER,27,7,20,,23,6,17,,4,1,3,
LORALAI,LORALAI,DISTRICT,25 - 29,HEAD,4811,20,4791,,4002,14,3988,,809,6,803,
LORALAI,LORALAI,DISTRICT,25 - 29,NEPHEW/NEICE,132,50,82,,110,41,69,,22,9,13,
LORALAI,LORALAI,DISTRICT,25 - 29,NON-RELATIVE,484,68,415,1,205,23,181,1,279,45,234,
LORALAI,LORALAI,DISTRICT,25 - 29,OTHER RELATIVE,342,85,257,,173,39,134,,169,46,123,
LORALAI,LORALAI,DISTRICT,25 - 29,SON/DAUGHTER,3857,1399,2458,,2675,952,1723,,1182,447,735,
LORALAI,LORALAI,DISTRICT,25 - 29,SON/DAUGHTER IN LAW,587,556,31,,418,393,25,,169,163,6,
LORALAI,LORALAI,DISTRICT,25 - 29,SPOUSE,5540,5534,6,,4476,4471,5,,1064,1063,1,
LORALAI,LORALAI,DISTRICT,30 - 34,BROTHER/SISTER,532,177,355,,335,111,224,,197,66,131,
LORALAI,LORALAI,DISTRICT,30 - 34,BROTHER/SISTER IN LAW,202,197,5,,139,135,4,,63,62,1,
LORALAI,LORALAI,DISTRICT,30 - 34,FATHER/MOTHER,8,8,,,7,7,,,1,1,,
LORALAI,LORALAI,DISTRICT,30 - 34,GRANDFATHER/GRANDMOTHER,,,,,,,,,,,,
LORALAI,LORALAI,DISTRICT,30 - 34,GRANDSON/GRANDDAUGHTER,11,5,6,,10,4,6,,1,1,,
LORALAI,LORALAI,DISTRICT,30 - 34,HEAD,4816,43,4773,,3821,33,3788,,995,10,985,
LORALAI,LORALAI,DISTRICT,30 - 34,NEPHEW/NEICE,80,31,49,,66,26,40,,14,5,9,
LORALAI,LORALAI,DISTRICT,30 - 34,NON-RELATIVE,193,13,180,,97,8,89,,96,5,91,
LORALAI,LORALAI,DISTRICT,30 - 34,OTHER RELATIVE,117,34,83,,58,17,41,,59,17,42,
LORALAI,LORALAI,DISTRICT,30 - 34,SON/DAUGHTER,1583,545,1038,,1105,387,718,,478,158,320,
LORALAI,LORALAI,DISTRICT,30 - 34,SON/DAUGHTER IN LAW,383,363,20,,286,272,14,,97,91,6,
LORALAI,LORALAI,DISTRICT,30 - 34,SPOUSE,5659,5654,5,,4488,4485,3,,1171,1169,2,
LORALAI,LORALAI,DISTRICT,35 - 39,BROTHER/SISTER,366,86,280,,248,57,191,,118,29,89,
LORALAI,LORALAI,DISTRICT,35 - 39,BROTHER/SISTER IN LAW,170,165,4,1,128,124,3,1,42,41,1,
LORALAI,LORALAI,DISTRICT,35 - 39,FATHER/MOTHER,20,19,1,,14,14,,,6,5,1,
LORALAI,LORALAI,DISTRICT,35 - 39,GRANDFATHER/GRANDMOTHER,,,,,,,,,,,,
LORALAI,LORALAI,DISTRICT,35 - 39,GRANDSON/GRANDDAUGHTER,7,3,4,,6,2,4,,1,1,,
LORALAI,LORALAI,DISTRICT,35 - 39,HEAD,4982,40,4941,1,3963,32,3930,1,1019,8,1011,
LORALAI,LORALAI,DISTRICT,35 - 39,NEPHEW/NEICE,38,9,29,,30,8,22,,8,1,7,
LORALAI,LORALAI,DISTRICT,35 - 39,NON-RELATIVE,124,13,110,1,61,10,50,1,63,3,60,
LORALAI,LORALAI,DISTRICT,35 - 39,OTHER RELATIVE,121,40,81,,87,26,61,,34,14,20,
LORALAI,LORALAI,DISTRICT,35 - 39,SON/DAUGHTER,631,160,471,,444,97,347,,187,63,124,
LORALAI,LORALAI,DISTRICT,35 - 39,SON/DAUGHTER IN LAW,193,175,18,,147,132,15,,46,43,3,
LORALAI,LORALAI,DISTRICT,35 - 39,SPOUSE,4802,4797,5,,3779,3776,3,,1023,1021,2,
LORALAI,LORALAI,DISTRICT,40 - 44,BROTHER/SISTER,279,65,214,,189,45,144,,90,20,70,
LORALAI,LORALAI,DISTRICT,40 - 44,BROTHER/SISTER IN LAW,126,124,2,,84,83,1,,42,41,1,
LORALAI,LORALAI,DISTRICT,40 - 44,FATHER/MOTHER,95,89,6,,75,71,4,,20,18,2,
LORALAI,LORALAI,DISTRICT,40 - 44,GRANDFATHER/GRANDMOTHER,,,,,,,,,,,,
LORALAI,LORALAI,DISTRICT,40 - 44,GRANDSON/GRANDDAUGHTER,,,,,,,,,,,,
LORALAI,LORALAI,DISTRICT,40 - 44,HEAD,4692,68,4624,,3640,46,3594,,1052,22,1030,
LORALAI,LORALAI,DISTRICT,40 - 44,NEPHEW/NEICE,14,5,9,,9,4,5,,5,1,4,
LORALAI,LORALAI,DISTRICT,40 - 44,NON-RELATIVE,73,9,64,,27,4,23,,46,5,41,
LORALAI,LORALAI,DISTRICT,40 - 44,OTHER RELATIVE,79,25,54,,54,17,37,,25,8,17,
LORALAI,LORALAI,DISTRICT,40 - 44,SON/DAUGHTER,307,96,211,,216,67,149,,91,29,62,
LORALAI,LORALAI,DISTRICT,40 - 44,SON/DAUGHTER IN LAW,73,64,9,,53,46,7,,20,18,2,
LORALAI,LORALAI,DISTRICT,40 - 44,SPOUSE,4191,4179,12,,3218,3209,9,,973,970,3,
LORALAI,LORALAI,DISTRICT,45 - 49,BROTHER/SISTER,155,27,128,,117,18,99,,38,9,29,
LORALAI,LORALAI,DISTRICT,45 - 49,BROTHER/SISTER IN LAW,59,58,1,,46,45,1,,13,13,,
LORALAI,LORALAI,DISTRICT,45 - 49,FATHER/MOTHER,176,162,14,,124,112,12,,52,50,2,
LORALAI,LORALAI,DISTRICT,45 - 49,GRANDFATHER/GRANDMOTHER,6,3,3,,4,3,1,,2,,2,
LORALAI,LORALAI,DISTRICT,45 - 49,GRANDSON/GRANDDAUGHTER,1,1,,,1,1,,,,,,
LORALAI,LORALAI,DISTRICT,45 - 49,HEAD,3465,78,3387,,2710,68,2642,,755,10,745,
LORALAI,LORALAI,DISTRICT,45 - 49,NEPHEW/NEICE,5,2,3,,5,2,3,,,,,
LORALAI,LORALAI,DISTRICT,45 - 49,NON-RELATIVE,67,17,49,1,19,1,17,1,48,16,32,
LORALAI,LORALAI,DISTRICT,45 - 49,OTHER RELATIVE,51,22,29,,36,17,19,,15,5,10,
LORALAI,LORALAI,DISTRICT,45 - 49,SON/DAUGHTER,128,32,96,,92,23,69,,36,9,27,
LORALAI,LORALAI,DISTRICT,45 - 49,SON/DAUGHTER IN LAW,35,29,6,,26,20,6,,9,9,,
LORALAI,LORALAI,DISTRICT,45 - 49,SPOUSE,2982,2976,6,,2301,2299,2,,681,677,4,
LORALAI,LORALAI,DISTRICT,50 - 54,BROTHER/SISTER,113,25,88,,81,18,63,,32,7,25,
LORALAI,LORALAI,DISTRICT,50 - 54,BROTHER/SISTER IN LAW,69,65,4,,63,60,3,,6,5,1,
LORALAI,LORALAI,DISTRICT,50 - 54,FATHER/MOTHER,295,259,36,,201,183,18,,94,76,18,
LORALAI,LORALAI,DISTRICT,50 - 54,GRANDFATHER/GRANDMOTHER,1,1,,,1,1,,,,,,
LORALAI,LORALAI,DISTRICT,50 - 54,GRANDSON/GRANDDAUGHTER,,,,,,,,,,,,
LORALAI,LORALAI,DISTRICT,50 - 54,HEAD,3284,95,3189,,2480,74,2406,,804,21,783,
LORALAI,LORALAI,DISTRICT,50 - 54,NEPHEW/NEICE,7,1,6,,6,1,5,,1,,1,
LORALAI,LORALAI,DISTRICT,50 - 54,NON-RELATIVE,36,3,33,,17,3,14,,19,,19,
LORALAI,LORALAI,DISTRICT,50 - 54,OTHER RELATIVE,39,18,21,,25,10,15,,14,8,6,
LORALAI,LORALAI,DISTRICT,50 - 54,SON/DAUGHTER,54,18,36,,35,11,24,,19,7,12,
LORALAI,LORALAI,DISTRICT,50 - 54,SON/DAUGHTER IN LAW,13,11,2,,11,10,1,,2,1,1,
LORALAI,LORALAI,DISTRICT,50 - 54,SPOUSE,2511,2505,6,,1925,1922,3,,586,583,3,
LORALAI,LORALAI,DISTRICT,55 - 59,BROTHER/SISTER,78,20,58,,60,14,46,,18,6,12,
LORALAI,LORALAI,DISTRICT,55 - 59,BROTHER/SISTER IN LAW,39,39,,,32,32,,,7,7,,
LORALAI,LORALAI,DISTRICT,55 - 59,FATHER/MOTHER,373,322,51,,276,237,39,,97,85,12,
LORALAI,LORALAI,DISTRICT,55 - 59,GRANDFATHER/GRANDMOTHER,4,2,2,,3,1,2,,1,1,,
LORALAI,LORALAI,DISTRICT,55 - 59,GRANDSON/GRANDDAUGHTER,,,,,,,,,,,,
LORALAI,LORALAI,DISTRICT,55 - 59,HEAD,2574,105,2469,,1980,80,1900,,594,25,569,
LORALAI,LORALAI,DISTRICT,55 - 59,NEPHEW/NEICE,1,,1,,,,,,1,,1,
LORALAI,LORALAI,DISTRICT,55 - 59,NON-RELATIVE,21,4,16,1,15,3,11,1,6,1,5,
LORALAI,LORALAI,DISTRICT,55 - 59,OTHER RELATIVE,29,9,20,,16,5,11,,13,4,9,
LORALAI,LORALAI,DISTRICT,55 - 59,SON/DAUGHTER,18,4,14,,14,3,11,,4,1,3,
LORALAI,LORALAI,DISTRICT,55 - 59,SON/DAUGHTER IN LAW,2,2,,,2,2,,,,,,
LORALAI,LORALAI,DISTRICT,55 - 59,SPOUSE,1545,1543,2,,1223,1221,2,,322,322,,
LORALAI,LORALAI,DISTRICT,60 - 64,BROTHER/SISTER,70,17,53,,50,9,41,,20,8,12,
LORALAI,LORALAI,DISTRICT,60 - 64,BROTHER/SISTER IN LAW,16,14,2,,14,12,2,,2,2,,
LORALAI,LORALAI,DISTRICT,60 - 64,FATHER/MOTHER,506,399,107,,390,305,85,,116,94,22,
LORALAI,LORALAI,DISTRICT,60 - 64,GRANDFATHER/GRANDMOTHER,10,7,3,,9,6,3,,1,1,,
LORALAI,LORALAI,DISTRICT,60 - 64,GRANDSON/GRANDDAUGHTER,,,,,,,,,,,,
LORALAI,LORALAI,DISTRICT,60 - 64,HEAD,1919,84,1835,,1479,63,1416,,440,21,419,
LORALAI,LORALAI,DISTRICT,60 - 64,NEPHEW/NEICE,3,2,1,,3,2,1,,,,,
LORALAI,LORALAI,DISTRICT,60 - 64,NON-RELATIVE,11,1,10,,8,1,7,,3,,3,
LORALAI,LORALAI,DISTRICT,60 - 64,OTHER RELATIVE,23,12,11,,16,9,7,,7,3,4,
LORALAI,LORALAI,DISTRICT,60 - 64,SON/DAUGHTER,8,2,6,,6,1,5,,2,1,1,
LORALAI,LORALAI,DISTRICT,60 - 64,SON/DAUGHTER IN LAW,3,2,1,,1,1,,,2,1,1,
LORALAI,LORALAI,DISTRICT,60 - 64,SPOUSE,1015,1013,2,,825,823,2,,190,190,,
LORALAI,LORALAI,DISTRICT,65 - 69,BROTHER/SISTER,29,10,19,,22,5,17,,7,5,2,
LORALAI,LORALAI,DISTRICT,65 - 69,BROTHER/SISTER IN LAW,10,9,,1,9,8,,1,1,1,,
LORALAI,LORALAI,DISTRICT,65 - 69,FATHER/MOTHER,415,330,85,,300,236,64,,115,94,21,
LORALAI,LORALAI,DISTRICT,65 - 69,GRANDFATHER/GRANDMOTHER,3,,3,,3,,3,,,,,
LORALAI,LORALAI,DISTRICT,65 - 69,GRANDSON/GRANDDAUGHTER,,,,,,,,,,,,
LORALAI,LORALAI,DISTRICT,65 - 69,HEAD,1317,82,1235,,1044,66,978,,273,16,257,
LORALAI,LORALAI,DISTRICT,65 - 69,NEPHEW/NEICE,,,,,,,,,,,,
LORALAI,LORALAI,DISTRICT,65 - 69,NON-RELATIVE,13,1,12,,10,,10,,3,1,2,
LORALAI,LORALAI,DISTRICT,65 - 69,OTHER RELATIVE,17,10,7,,10,7,3,,7,3,4,
LORALAI,LORALAI,DISTRICT,65 - 69,SON/DAUGHTER,1,1,,,,,,,1,1,,
LORALAI,LORALAI,DISTRICT,65 - 69,SON/DAUGHTER IN LAW,2,1,1,,2,1,1,,,,,
LORALAI,LORALAI,DISTRICT,65 - 69,SPOUSE,562,561,1,,448,448,,,114,113,1,
LORALAI,LORALAI,DISTRICT,70 - 74,BROTHER/SISTER,20,11,9,,14,7,7,,6,4,2,
LORALAI,LORALAI,DISTRICT,70 - 74,BROTHER/SISTER IN LAW,5,5,,,4,4,,,1,1,,
LORALAI,LORALAI,DISTRICT,70 - 74,FATHER/MOTHER,453,366,87,,334,272,62,,119,94,25,
LORALAI,LORALAI,DISTRICT,70 - 74,GRANDFATHER/GRANDMOTHER,9,8,1,,9,8,1,,,,,
LORALAI,LORALAI,DISTRICT,70 - 74,GRANDSON/GRANDDAUGHTER,,,,,,,,,,,,
LORALAI,LORALAI,DISTRICT,70 - 74,HEAD,1009,87,922,,809,73,736,,200,14,186,
LORALAI,LORALAI,DISTRICT,70 - 74,NEPHEW/NEICE,,,,,,,,,,,,
LORALAI,LORALAI,DISTRICT,70 - 74,NON-RELATIVE,4,2,2,,4,2,2,,,,,
LORALAI,LORALAI,DISTRICT,70 - 74,OTHER RELATIVE,26,14,12,,19,11,8,,7,3,4,
LORALAI,LORALAI,DISTRICT,70 - 74,SON/DAUGHTER,1,,1,,1,,1,,,,,
LORALAI,LORALAI,DISTRICT,70 - 74,SON/DAUGHTER IN LAW,3,3,,,2,2,,,1,1,,
LORALAI,LORALAI,DISTRICT,70 - 74,SPOUSE,404,402,2,,340,338,2,,64,64,,
LORALAI,LORALAI,DISTRICT,75 & ABOVE,BROTHER/SISTER,14,7,7,,10,4,6,,4,3,1,
LORALAI,LORALAI,DISTRICT,75 & ABOVE,BROTHER/SISTER IN LAW,2,1,1,,1,,1,,1,1,,
LORALAI,LORALAI,DISTRICT,75 & ABOVE,FATHER/MOTHER,545,424,121,,409,320,89,,136,104,32,
LORALAI,LORALAI,DISTRICT,75 & ABOVE,GRANDFATHER/GRANDMOTHER,44,32,12,,36,26,10,,8,6,2,
LORALAI,LORALAI,DISTRICT,75 & ABOVE,GRANDSON/GRANDDAUGHTER,,,,,,,,,,,,
LORALAI,LORALAI,DISTRICT,75 & ABOVE,HEAD,964,99,865,,805,84,721,,159,15,144,
LORALAI,LORALAI,DISTRICT,75 & ABOVE,NEPHEW/NEICE,,,,,,,,,,,,
LORALAI,LORALAI,DISTRICT,75 & ABOVE,NON-RELATIVE,7,1,6,,6,1,5,,1,,1,
LORALAI,LORALAI,DISTRICT,75 & ABOVE,OTHER RELATIVE,13,8,5,,10,6,4,,3,2,1,
LORALAI,LORALAI,DISTRICT,75 & ABOVE,SON/DAUGHTER,,,,,,,,,,,,
LORALAI,LORALAI,DISTRICT,75 & ABOVE,SON/DAUGHTER IN LAW,1,1,,,1,1,,,,,,
LORALAI,LORALAI,DISTRICT,75 & ABOVE,SPOUSE,221,217,4,,181,177,4,,40,40,,
LORALAI,LORALAI,DISTRICT,ALL AGES,BROTHER/SISTER,8085,3283,4800,2,5896,2406,3488,2,2189,877,1312,
LORALAI,LORALAI,DISTRICT,ALL AGES,BROTHER/SISTER IN LAW,1334,1277,55,2,926,881,43,2,408,396,12,
LORALAI,LORALAI,DISTRICT,ALL AGES,FATHER/MOTHER,2886,2378,508,,2130,1757,373,,756,621,135,
LORALAI,LORALAI,DISTRICT,ALL AGES,GRANDFATHER/GRANDMOTHER,77,53,24,,65,45,20,,12,8,4,
LORALAI,LORALAI,DISTRICT,ALL AGES,GRANDSON/GRANDDAUGHTER,7017,3236,3781,,5183,2347,2836,,1834,889,945,
LORALAI,LORALAI,DISTRICT,ALL AGES,HEAD,38284,818,37465,1,30659,647,30011,1,7625,171,7454,
LORALAI,LORALAI,DISTRICT,ALL AGES,NEPHEW/NEICE,5387,2433,2954,,3829,1731,2098,,1558,702,856,
LORALAI,LORALAI,DISTRICT,ALL AGES,NON-RELATIVE,7400,873,6523,4,4953,509,4440,4,2447,364,2083,
LORALAI,LORALAI,DISTRICT,ALL AGES,OTHER RELATIVE,4100,1115,2982,3,2779,742,2034,3,1321,373,948,
LORALAI,LORALAI,DISTRICT,ALL AGES,SON/DAUGHTER,156093,74074,82014,5,124712,58858,65850,4,31381,15216,16164,1
LORALAI,LORALAI,DISTRICT,ALL AGES,SON/DAUGHTER IN LAW,2334,2196,138,,1713,1603,110,,621,593,28,
LORALAI,LORALAI,DISTRICT,ALL AGES,SPOUSE,36367,36310,57,,29133,29093,40,,7234,7217,17,
MASTUNG,MASTUNG,DISTRICT,00 - 04,BROTHER/SISTER,393,181,212,,300,143,157,,93,38,55,
MASTUNG,MASTUNG,DISTRICT,00 - 04,BROTHER/SISTER IN LAW,11,7,4,,10,6,4,,1,1,,
MASTUNG,MASTUNG,DISTRICT,00 - 04,FATHER/MOTHER,,,,,,,,,,,,
MASTUNG,MASTUNG,DISTRICT,00 - 04,GRANDFATHER/GRANDMOTHER,,,,,,,,,,,,
MASTUNG,MASTUNG,DISTRICT,00 - 04,GRANDSON/GRANDDAUGHTER,5974,2715,3259,,5000,2232,2768,,974,483,491,
MASTUNG,MASTUNG,DISTRICT,00 - 04,HEAD,,,,,,,,,,,,
MASTUNG,MASTUNG,DISTRICT,00 - 04,NEPHEW/NEICE,2509,1168,1341,,1959,912,1047,,550,256,294,
MASTUNG,MASTUNG,DISTRICT,00 - 04,NON-RELATIVE,45,16,29,,45,16,29,,,,,
MASTUNG,MASTUNG,DISTRICT,00 - 04,OTHER RELATIVE,498,214,284,,472,201,271,,26,13,13,
MASTUNG,MASTUNG,DISTRICT,00 - 04,SON/DAUGHTER,48958,22773,26185,,43172,20166,23006,,5786,2607,3179,
MASTUNG,MASTUNG,DISTRICT,00 - 04,SON/DAUGHTER IN LAW,,,,,,,,,,,,
MASTUNG,MASTUNG,DISTRICT,00 - 04,SPOUSE,,,,,,,,,,,,
MASTUNG,MASTUNG,DISTRICT,05 - 09,BROTHER/SISTER,1019,499,520,,907,453,454,,112,46,66,
MASTUNG,MASTUNG,DISTRICT,05 - 09,BROTHER/SISTER IN LAW,21,10,11,,13,5,8,,8,5,3,
MASTUNG,MASTUNG,DISTRICT,05 - 09,FATHER/MOTHER,,,,,,,,,,,,
MASTUNG,MASTUNG,DISTRICT,05 - 09,GRANDFATHER/GRANDMOTHER,,,,,,,,,,,,
MASTUNG,MASTUNG,DISTRICT,05 - 09,GRANDSON/GRANDDAUGHTER,3341,1468,1873,,2927,1257,1670,,414,211,203,
MASTUNG,MASTUNG,DISTRICT,05 - 09,HEAD,,,,,,,,,,,,
MASTUNG,MASTUNG,DISTRICT,05 - 09,NEPHEW/NEICE,1938,829,1109,,1657,705,952,,281,124,157,
MASTUNG,MASTUNG,DISTRICT,05 - 09,NON-RELATIVE,198,16,182,,197,16,181,,1,,1,
MASTUNG,MASTUNG,DISTRICT,05 - 09,OTHER RELATIVE,517,233,284,,489,221,268,,28,12,16,
MASTUNG,MASTUNG,DISTRICT,05 - 09,SON/DAUGHTER,44117,20542,23575,,39760,18484,21276,,4357,2058,2299,
MASTUNG,MASTUNG,DISTRICT,05 - 09,SON/DAUGHTER IN LAW,,,,,,,,,,,,
MASTUNG,MASTUNG,DISTRICT,05 - 09,SPOUSE,,,,,,,,,,,,
MASTUNG,MASTUNG,DISTRICT,10 - 14,BROTHER/SISTER,2337,1111,1226,,2069,998,1071,,268,113,155,
