name_admin_unit,admin_unit,part_of_district,region,rural_localities_by_pop_size,number_of_rural_localities,all_sexes,male,female,tgend,note
SPINWAM,TEHSIL,NORTH WAZIRISTAN,RURAL,"1,000 -- 1,999",,,,,,Rural Localities
SPINWAM,TEHSIL,NORTH WAZIRISTAN,RURAL,500 -- 999,,,,,,Rural Localities
SPINWAM,TEHSIL,NORTH WAZIRISTAN,RURAL,200 -- 499,,,,,,Rural Localities
SPINWAM,TEHSIL,NORTH WAZIRISTAN,RURAL,LESS THAN 200,,,,,,Rural Localities
SPINWAM,TEHSIL,NORTH WAZIRISTAN,RURAL,UN-INHABITED,,,,,,Rural Localities
NOWSHERA,DISTRICT,NOWSHERA,RURAL,OVERALL,155,1398746,708185,690543,18,Rural Localities
NOWSHERA,DISTRICT,NOWSHERA,RURAL,"5,000 AND ABOVE",75,1250214,633821,616375,18,Rural Localities
NOWSHERA,DISTRICT,NOWSHERA,RURAL,"2,000 -- 4,999",33,108174,54078,54096,,Rural Localities
NOWSHERA,DISTRICT,NOWSHERA,RURAL,"1,000 -- 1,999",21,33328,16775,16553,,Rural Localities
NOWSHERA,DISTRICT,NOWSHERA,RURAL,500 -- 999,8,6033,3025,3008,,Rural Localities
NOWSHERA,DISTRICT,NOWSHERA,RURAL,200 -- 499,3,902,439,463,,Rural Localities
NOWSHERA,DISTRICT,NOWSHERA,RURAL,LESS THAN 200,2,95,47,48,,Rural Localities
NOWSHERA,DISTRICT,NOWSHERA,RURAL,UN-INHABITED,13,,,,,Rural Localities
JEHANGIRA,TEHSIL,NOWSHERA,RURAL,OVERALL,45,348223,174756,173463,4,Rural Localities
JEHANGIRA,TEHSIL,NOWSHERA,RURAL,"5,000 AND ABOVE",21,299795,150718,149073,4,Rural Localities
JEHANGIRA,TEHSIL,NOWSHERA,RURAL,"2,000 -- 4,999",11,35146,17382,17764,,Rural Localities
JEHANGIRA,TEHSIL,NOWSHERA,RURAL,"1,000 -- 1,999",7,10847,5428,5419,,Rural Localities
JEHANGIRA,TEHSIL,NOWSHERA,RURAL,500 -- 999,3,2103,1061,1042,,Rural Localities
JEHANGIRA,TEHSIL,NOWSHERA,RURAL,200 -- 499,1,332,167,165,,Rural Localities
JEHANGIRA,TEHSIL,NOWSHERA,RURAL,LESS THAN 200,,,,,,Rural Localities
JEHANGIRA,TEHSIL,NOWSHERA,RURAL,UN-INHABITED,2,,,,,Rural Localities
NOWSHERA,TEHSIL,NOWSHERA,RURAL,OVERALL,57,593729,302272,291449,8,Rural Localities
NOWSHERA,TEHSIL,NOWSHERA,RURAL,"5,000 AND ABOVE",22,540846,275686,265152,8,Rural Localities
NOWSHERA,TEHSIL,NOWSHERA,RURAL,"2,000 -- 4,999",10,34864,17488,17376,,Rural Localities
NOWSHERA,TEHSIL,NOWSHERA,RURAL,"1,000 -- 1,999",9,14458,7321,7137,,Rural Localities
NOWSHERA,TEHSIL,NOWSHERA,RURAL,500 -- 999,4,2970,1493,1477,,Rural Localities
NOWSHERA,TEHSIL,NOWSHERA,RURAL,200 -- 499,2,570,272,298,,Rural Localities
NOWSHERA,TEHSIL,NOWSHERA,RURAL,LESS THAN 200,1,21,12,9,,Rural Localities
NOWSHERA,TEHSIL,NOWSHERA,RURAL,UN-INHABITED,9,,,,,Rural Localities
PABBI,TEHSIL,NOWSHERA,RURAL,OVERALL,53,456794,231157,225631,6,Rural Localities
PABBI,TEHSIL,NOWSHERA,RURAL,"5,000 AND ABOVE",32,409573,207417,202150,6,Rural Localities
PABBI,TEHSIL,NOWSHERA,RURAL,"2,000 -- 4,999",12,38164,19208,18956,,Rural Localities
PABBI,TEHSIL,NOWSHERA,RURAL,"1,000 -- 1,999",5,8023,4026,3997,,Rural Localities
PABBI,TEHSIL,NOWSHERA,RURAL,500 -- 999,1,960,471,489,,Rural Localities
PABBI,TEHSIL,NOWSHERA,RURAL,200 -- 499,,,,,,Rural Localities
PABBI,TEHSIL,NOWSHERA,RURAL,LESS THAN 200,1,74,35,39,,Rural Localities
PABBI,TEHSIL,NOWSHERA,RURAL,UN-INHABITED,2,,,,,Rural Localities
ORAKZAI,DISTRICT,ORAKZAI,RURAL,OVERALL,78,387561,204870,182684,7,Rural Localities
ORAKZAI,DISTRICT,ORAKZAI,RURAL,"5,000 AND ABOVE",26,272027,144661,127361,5,Rural Localities
ORAKZAI,DISTRICT,ORAKZAI,RURAL,"2,000 -- 4,999",20,74309,38893,35416,,Rural Localities
ORAKZAI,DISTRICT,ORAKZAI,RURAL,"1,000 -- 1,999",25,37387,19269,18116,2,Rural Localities
ORAKZAI,DISTRICT,ORAKZAI,RURAL,500 -- 999,4,2875,1547,1328,,Rural Localities
ORAKZAI,DISTRICT,ORAKZAI,RURAL,200 -- 499,2,801,403,398,,Rural Localities
ORAKZAI,DISTRICT,ORAKZAI,RURAL,LESS THAN 200,1,162,97,65,,Rural Localities
ORAKZAI,DISTRICT,ORAKZAI,RURAL,UN-INHABITED,,,,,,Rural Localities
CENTRAL,TEHSIL,ORAKZAI,RURAL,OVERALL,7,92819,48953,43864,2,Rural Localities
CENTRAL,TEHSIL,ORAKZAI,RURAL,"5,000 AND ABOVE",6,89447,47152,42293,2,Rural Localities
CENTRAL,TEHSIL,ORAKZAI,RURAL,"2,000 -- 4,999",1,3372,1801,1571,,Rural Localities
CENTRAL,TEHSIL,ORAKZAI,RURAL,"1,000 -- 1,999",,,,,,Rural Localities
CENTRAL,TEHSIL,ORAKZAI,RURAL,500 -- 999,,,,,,Rural Localities
CENTRAL,TEHSIL,ORAKZAI,RURAL,200 -- 499,,,,,,Rural Localities
CENTRAL,TEHSIL,ORAKZAI,RURAL,LESS THAN 200,,,,,,Rural Localities
CENTRAL,TEHSIL,ORAKZAI,RURAL,UN-INHABITED,,,,,,Rural Localities
ISMAIL ZAI,TEHSIL,ORAKZAI,RURAL,OVERALL,18,39328,20403,18925,,Rural Localities
ISMAIL ZAI,TEHSIL,ORAKZAI,RURAL,"5,000 AND ABOVE",1,5123,2670,2453,,Rural Localities
ISMAIL ZAI,TEHSIL,ORAKZAI,RURAL,"2,000 -- 4,999",5,19024,9967,9057,,Rural Localities
ISMAIL ZAI,TEHSIL,ORAKZAI,RURAL,"1,000 -- 1,999",8,12891,6504,6387,,Rural Localities
ISMAIL ZAI,TEHSIL,ORAKZAI,RURAL,500 -- 999,3,2128,1165,963,,Rural Localities
ISMAIL ZAI,TEHSIL,ORAKZAI,RURAL,200 -- 499,,,,,,Rural Localities
ISMAIL ZAI,TEHSIL,ORAKZAI,RURAL,LESS THAN 200,1,162,97,65,,Rural Localities
ISMAIL ZAI,TEHSIL,ORAKZAI,RURAL,UN-INHABITED,,,,,,Rural Localities
LOWER,TEHSIL,ORAKZAI,RURAL,OVERALL,38,125944,65308,60635,1,Rural Localities
LOWER,TEHSIL,ORAKZAI,RURAL,"5,000 AND ABOVE",10,64315,33375,30940,,Rural Localities
LOWER,TEHSIL,ORAKZAI,RURAL,"2,000 -- 4,999",11,40062,20737,19325,,Rural Localities
LOWER,TEHSIL,ORAKZAI,RURAL,"1,000 -- 1,999",14,20019,10411,9607,1,Rural Localities
LOWER,TEHSIL,ORAKZAI,RURAL,500 -- 999,1,747,382,365,,Rural Localities
LOWER,TEHSIL,ORAKZAI,RURAL,200 -- 499,2,801,403,398,,Rural Localities
LOWER,TEHSIL,ORAKZAI,RURAL,LESS THAN 200,,,,,,Rural Localities
LOWER,TEHSIL,ORAKZAI,RURAL,UN-INHABITED,,,,,,Rural Localities
UPPER,TEHSIL,ORAKZAI,RURAL,OVERALL,15,129470,70206,59260,4,Rural Localities
UPPER,TEHSIL,ORAKZAI,RURAL,"5,000 AND ABOVE",9,113142,61464,51675,3,Rural Localities
UPPER,TEHSIL,ORAKZAI,RURAL,"2,000 -- 4,999",3,11851,6388,5463,,Rural Localities
UPPER,TEHSIL,ORAKZAI,RURAL,"1,000 -- 1,999",3,4477,2354,2122,1,Rural Localities
UPPER,TEHSIL,ORAKZAI,RURAL,500 -- 999,,,,,,Rural Localities
UPPER,TEHSIL,ORAKZAI,RURAL,200 -- 499,,,,,,Rural Localities
UPPER,TEHSIL,ORAKZAI,RURAL,LESS THAN 200,,,,,,Rural Localities
UPPER,TEHSIL,ORAKZAI,RURAL,UN-INHABITED,,,,,,Rural Localities
PESHAWAR,DISTRICT,PESHAWAR,RURAL,OVERALL,287,2852787,1445832,1406925,30,Rural Localities
PESHAWAR,DISTRICT,PESHAWAR,RURAL,"5,000 AND ABOVE",149,2587756,1313011,1274720,25,Rural Localities
PESHAWAR,DISTRICT,PESHAWAR,RURAL,"2,000 -- 4,999",56,181697,91499,90193,5,Rural Localities
PESHAWAR,DISTRICT,PESHAWAR,RURAL,"1,000 -- 1,999",39,58411,28918,29493,,Rural Localities
PESHAWAR,DISTRICT,PESHAWAR,RURAL,500 -- 999,26,19143,9468,9675,,Rural Localities
PESHAWAR,DISTRICT,PESHAWAR,RURAL,200 -- 499,14,5407,2744,2663,,Rural Localities
PESHAWAR,DISTRICT,PESHAWAR,RURAL,LESS THAN 200,3,373,192,181,,Rural Localities
PESHAWAR,DISTRICT,PESHAWAR,RURAL,UN-INHABITED,,,,,,Rural Localities
BADHBER,TEHSIL,PESHAWAR,RURAL,OVERALL,17,439912,223006,216904,2,Rural Localities
BADHBER,TEHSIL,PESHAWAR,RURAL,"5,000 AND ABOVE",15,436688,221416,215270,2,Rural Localities
BADHBER,TEHSIL,PESHAWAR,RURAL,"2,000 -- 4,999",1,2281,1142,1139,,Rural Localities
BADHBER,TEHSIL,PESHAWAR,RURAL,"1,000 -- 1,999",,,,,,Rural Localities
BADHBER,TEHSIL,PESHAWAR,RURAL,500 -- 999,1,943,448,495,,Rural Localities
BADHBER,TEHSIL,PESHAWAR,RURAL,200 -- 499,,,,,,Rural Localities
BADHBER,TEHSIL,PESHAWAR,RURAL,LESS THAN 200,,,,,,Rural Localities
BADHBER,TEHSIL,PESHAWAR,RURAL,UN-INHABITED,,,,,,Rural Localities
CHAM KANI,TEHSIL,PESHAWAR,RURAL,OVERALL,47,624354,315688,308654,12,Rural Localities
CHAM KANI,TEHSIL,PESHAWAR,RURAL,"5,000 AND ABOVE",33,601408,304083,297313,12,Rural Localities
CHAM KANI,TEHSIL,PESHAWAR,RURAL,"2,000 -- 4,999",5,11859,5996,5863,,Rural Localities
CHAM KANI,TEHSIL,PESHAWAR,RURAL,"1,000 -- 1,999",6,9682,4924,4758,,Rural Localities
CHAM KANI,TEHSIL,PESHAWAR,RURAL,500 -- 999,1,712,339,373,,Rural Localities
CHAM KANI,TEHSIL,PESHAWAR,RURAL,200 -- 499,2,693,346,347,,Rural Localities
CHAM KANI,TEHSIL,PESHAWAR,RURAL,LESS THAN 200,,,,,,Rural Localities
CHAM KANI,TEHSIL,PESHAWAR,RURAL,UN-INHABITED,,,,,,Rural Localities
HASSAN KHEL,SUB-DIVISION,PESHAWAR,RURAL,OVERALL,40,72557,35697,36860,,Rural Localities
HASSAN KHEL,SUB-DIVISION,PESHAWAR,RURAL,"5,000 AND ABOVE",3,23090,11497,11593,,Rural Localities
HASSAN KHEL,SUB-DIVISION,PESHAWAR,RURAL,"2,000 -- 4,999",7,20930,10356,10574,,Rural Localities
HASSAN KHEL,SUB-DIVISION,PESHAWAR,RURAL,"1,000 -- 1,999",11,17088,8220,8868,,Rural Localities
HASSAN KHEL,SUB-DIVISION,PESHAWAR,RURAL,500 -- 999,13,9260,4508,4752,,Rural Localities
HASSAN KHEL,SUB-DIVISION,PESHAWAR,RURAL,200 -- 499,5,2100,1071,1029,,Rural Localities
HASSAN KHEL,SUB-DIVISION,PESHAWAR,RURAL,LESS THAN 200,1,89,45,44,,Rural Localities
HASSAN KHEL,SUB-DIVISION,PESHAWAR,RURAL,UN-INHABITED,,,,,,Rural Localities
MATHRA,TEHSIL,PESHAWAR,RURAL,OVERALL,91,495059,249829,245223,7,Rural Localities
MATHRA,TEHSIL,PESHAWAR,RURAL,"5,000 AND ABOVE",28,354362,179272,175087,3,Rural Localities
MATHRA,TEHSIL,PESHAWAR,RURAL,"2,000 -- 4,999",31,106047,53227,52816,4,Rural Localities
MATHRA,TEHSIL,PESHAWAR,RURAL,"1,000 -- 1,999",18,26214,13063,13151,,Rural Localities
MATHRA,TEHSIL,PESHAWAR,RURAL,500 -- 999,9,6758,3427,3331,,Rural Localities
MATHRA,TEHSIL,PESHAWAR,RURAL,200 -- 499,4,1516,763,753,,Rural Localities
MATHRA,TEHSIL,PESHAWAR,RURAL,LESS THAN 200,1,162,77,85,,Rural Localities
MATHRA,TEHSIL,PESHAWAR,RURAL,UN-INHABITED,,,,,,Rural Localities
PESHAWAR,TEHSIL,PESHAWAR,RURAL,OVERALL,16,207621,106432,101187,2,Rural Localities
PESHAWAR,TEHSIL,PESHAWAR,RURAL,"5,000 AND ABOVE",11,195782,100259,95522,1,Rural Localities
PESHAWAR,TEHSIL,PESHAWAR,RURAL,"2,000 -- 4,999",2,8401,4421,3979,1,Rural Localities
PESHAWAR,TEHSIL,PESHAWAR,RURAL,"1,000 -- 1,999",2,2486,1267,1219,,Rural Localities
PESHAWAR,TEHSIL,PESHAWAR,RURAL,500 -- 999,1,952,485,467,,Rural Localities
PESHAWAR,TEHSIL,PESHAWAR,RURAL,200 -- 499,,,,,,Rural Localities
PESHAWAR,TEHSIL,PESHAWAR,RURAL,LESS THAN 200,,,,,,Rural Localities
PESHAWAR,TEHSIL,PESHAWAR,RURAL,UN-INHABITED,,,,,,Rural Localities
PISHTA KHARA,TEHSIL,PESHAWAR,RURAL,OVERALL,26,480436,243992,236438,6,Rural Localities
PISHTA KHARA,TEHSIL,PESHAWAR,RURAL,"5,000 AND ABOVE",25,476802,242172,234624,6,Rural Localities
PISHTA KHARA,TEHSIL,PESHAWAR,RURAL,"2,000 -- 4,999",1,3634,1820,1814,,Rural Localities
PISHTA KHARA,TEHSIL,PESHAWAR,RURAL,"1,000 -- 1,999",,,,,,Rural Localities
PISHTA KHARA,TEHSIL,PESHAWAR,RURAL,500 -- 999,,,,,,Rural Localities
PISHTA KHARA,TEHSIL,PESHAWAR,RURAL,200 -- 499,,,,,,Rural Localities
PISHTA KHARA,TEHSIL,PESHAWAR,RURAL,LESS THAN 200,,,,,,Rural Localities
PISHTA KHARA,TEHSIL,PESHAWAR,RURAL,UN-INHABITED,,,,,,Rural Localities
SHAH ALAM,TEHSIL,PESHAWAR,RURAL,OVERALL,50,532848,271188,261659,1,Rural Localities
SHAH ALAM,TEHSIL,PESHAWAR,RURAL,"5,000 AND ABOVE",34,499624,254312,245311,1,Rural Localities
SHAH ALAM,TEHSIL,PESHAWAR,RURAL,"2,000 -- 4,999",9,28545,14537,14008,,Rural Localities
SHAH ALAM,TEHSIL,PESHAWAR,RURAL,"1,000 -- 1,999",2,2941,1444,1497,,Rural Localities
SHAH ALAM,TEHSIL,PESHAWAR,RURAL,500 -- 999,1,518,261,257,,Rural Localities
SHAH ALAM,TEHSIL,PESHAWAR,RURAL,200 -- 499,3,1098,564,534,,Rural Localities
SHAH ALAM,TEHSIL,PESHAWAR,RURAL,LESS THAN 200,1,122,70,52,,Rural Localities
SHAH ALAM,TEHSIL,PESHAWAR,RURAL,UN-INHABITED,,,,,,Rural Localities
SHANGLA,DISTRICT,SHANGLA,RURAL,OVERALL,111,891252,459965,431281,6,Rural Localities
SHANGLA,DISTRICT,SHANGLA,RURAL,"5,000 AND ABOVE",71,774010,399931,374074,5,Rural Localities
SHANGLA,DISTRICT,SHANGLA,RURAL,"2,000 -- 4,999",28,100170,51346,48824,,Rural Localities
SHANGLA,DISTRICT,SHANGLA,RURAL,"1,000 -- 1,999",11,16472,8381,8090,1,Rural Localities
SHANGLA,DISTRICT,SHANGLA,RURAL,500 -- 999,1,600,307,293,,Rural Localities
SHANGLA,DISTRICT,SHANGLA,RURAL,200 -- 499,,,,,,Rural Localities
SHANGLA,DISTRICT,SHANGLA,RURAL,LESS THAN 200,,,,,,Rural Localities
SHANGLA,DISTRICT,SHANGLA,RURAL,UN-INHABITED,,,,,,Rural Localities
ALPURI,TEHSIL,SHANGLA,RURAL,OVERALL,33,366772,189265,177504,3,Rural Localities
ALPURI,TEHSIL,SHANGLA,RURAL,"5,000 AND ABOVE",31,358119,184789,173327,3,Rural Localities
ALPURI,TEHSIL,SHANGLA,RURAL,"2,000 -- 4,999",2,8653,4476,4177,,Rural Localities
ALPURI,TEHSIL,SHANGLA,RURAL,"1,000 -- 1,999",,,,,,Rural Localities
ALPURI,TEHSIL,SHANGLA,RURAL,500 -- 999,,,,,,Rural Localities
ALPURI,TEHSIL,SHANGLA,RURAL,200 -- 499,,,,,,Rural Localities
ALPURI,TEHSIL,SHANGLA,RURAL,LESS THAN 200,,,,,,Rural Localities
ALPURI,TEHSIL,SHANGLA,RURAL,UN-INHABITED,,,,,,Rural Localities
BISHAM,TEHSIL,SHANGLA,RURAL,OVERALL,11,121279,62067,59211,1,Rural Localities
BISHAM,TEHSIL,SHANGLA,RURAL,"5,000 AND ABOVE",7,107963,55450,52512,1,Rural Localities
BISHAM,TEHSIL,SHANGLA,RURAL,"2,000 -- 4,999",3,12141,6004,6137,,Rural Localities
BISHAM,TEHSIL,SHANGLA,RURAL,"1,000 -- 1,999",1,1175,613,562,,Rural Localities
BISHAM,TEHSIL,SHANGLA,RURAL,500 -- 999,,,,,,Rural Localities
BISHAM,TEHSIL,SHANGLA,RURAL,200 -- 499,,,,,,Rural Localities
BISHAM,TEHSIL,SHANGLA,RURAL,LESS THAN 200,,,,,,Rural Localities
BISHAM,TEHSIL,SHANGLA,RURAL,UN-INHABITED,,,,,,Rural Localities
CHAKISAR,TEHSIL,SHANGLA,RURAL,OVERALL,18,128238,65314,62923,1,Rural Localities
CHAKISAR,TEHSIL,SHANGLA,RURAL,"5,000 AND ABOVE",12,104483,53291,51191,1,Rural Localities
CHAKISAR,TEHSIL,SHANGLA,RURAL,"2,000 -- 4,999",6,23755,12023,11732,,Rural Localities
CHAKISAR,TEHSIL,SHANGLA,RURAL,"1,000 -- 1,999",,,,,,Rural Localities
CHAKISAR,TEHSIL,SHANGLA,RURAL,500 -- 999,,,,,,Rural Localities
CHAKISAR,TEHSIL,SHANGLA,RURAL,200 -- 499,,,,,,Rural Localities
CHAKISAR,TEHSIL,SHANGLA,RURAL,LESS THAN 200,,,,,,Rural Localities
CHAKISAR,TEHSIL,SHANGLA,RURAL,UN-INHABITED,,,,,,Rural Localities
MARTUNG,TEHSIL,SHANGLA,RURAL,OVERALL,28,103205,53427,49777,1,Rural Localities
MARTUNG,TEHSIL,SHANGLA,RURAL,"5,000 AND ABOVE",7,53450,27875,25575,,Rural Localities
MARTUNG,TEHSIL,SHANGLA,RURAL,"2,000 -- 4,999",11,35145,18163,16982,,Rural Localities
MARTUNG,TEHSIL,SHANGLA,RURAL,"1,000 -- 1,999",9,14010,7082,6927,1,Rural Localities
MARTUNG,TEHSIL,SHANGLA,RURAL,500 -- 999,1,600,307,293,,Rural Localities
MARTUNG,TEHSIL,SHANGLA,RURAL,200 -- 499,,,,,,Rural Localities
MARTUNG,TEHSIL,SHANGLA,RURAL,LESS THAN 200,,,,,,Rural Localities
MARTUNG,TEHSIL,SHANGLA,RURAL,UN-INHABITED,,,,,,Rural Localities
PURAN,TEHSIL,SHANGLA,RURAL,OVERALL,21,171758,89892,81866,,Rural Localities
PURAN,TEHSIL,SHANGLA,RURAL,"5,000 AND ABOVE",14,149995,78526,71469,,Rural Localities
PURAN,TEHSIL,SHANGLA,RURAL,"2,000 -- 4,999",6,20476,10680,9796,,Rural Localities
PURAN,TEHSIL,SHANGLA,RURAL,"1,000 -- 1,999",1,1287,686,601,,Rural Localities
PURAN,TEHSIL,SHANGLA,RURAL,500 -- 999,,,,,,Rural Localities
PURAN,TEHSIL,SHANGLA,RURAL,200 -- 499,,,,,,Rural Localities
PURAN,TEHSIL,SHANGLA,RURAL,LESS THAN 200,,,,,,Rural Localities
PURAN,TEHSIL,SHANGLA,RURAL,UN-INHABITED,,,,,,Rural Localities
SOUTH WAZIRISTAN,DISTRICT,SOUTH WAZIRISTAN,RURAL,OVERALL,475,888675,459531,429130,14,Rural Localities
SOUTH WAZIRISTAN,DISTRICT,SOUTH WAZIRISTAN,RURAL,"5,000 AND ABOVE",32,311010,160648,150358,4,Rural Localities
SOUTH WAZIRISTAN,DISTRICT,SOUTH WAZIRISTAN,RURAL,"2,000 -- 4,999",86,257647,132640,125003,4,Rural Localities
SOUTH WAZIRISTAN,DISTRICT,SOUTH WAZIRISTAN,RURAL,"1,000 -- 1,999",141,193994,100938,93054,2,Rural Localities
SOUTH WAZIRISTAN,DISTRICT,SOUTH WAZIRISTAN,RURAL,500 -- 999,134,99401,51503,47894,4,Rural Localities
SOUTH WAZIRISTAN,DISTRICT,SOUTH WAZIRISTAN,RURAL,200 -- 499,72,25267,13032,12235,,Rural Localities
SOUTH WAZIRISTAN,DISTRICT,SOUTH WAZIRISTAN,RURAL,LESS THAN 200,10,1356,770,586,,Rural Localities
SOUTH WAZIRISTAN,DISTRICT,SOUTH WAZIRISTAN,RURAL,UN-INHABITED,,,,,,Rural Localities
BIRMIL,TEHSIL,SOUTH WAZIRISTAN,RURAL,OVERALL,49,112757,56388,56368,1,Rural Localities
BIRMIL,TEHSIL,SOUTH WAZIRISTAN,RURAL,"5,000 AND ABOVE",7,52833,26551,26281,1,Rural Localities
BIRMIL,TEHSIL,SOUTH WAZIRISTAN,RURAL,"2,000 -- 4,999",10,30106,14949,15157,,Rural Localities
BIRMIL,TEHSIL,SOUTH WAZIRISTAN,RURAL,"1,000 -- 1,999",14,19209,9573,9636,,Rural Localities
BIRMIL,TEHSIL,SOUTH WAZIRISTAN,RURAL,500 -- 999,12,8625,4310,4315,,Rural Localities
BIRMIL,TEHSIL,SOUTH WAZIRISTAN,RURAL,200 -- 499,5,1813,923,890,,Rural Localities
BIRMIL,TEHSIL,SOUTH WAZIRISTAN,RURAL,LESS THAN 200,1,171,82,89,,Rural Localities
BIRMIL,TEHSIL,SOUTH WAZIRISTAN,RURAL,UN-INHABITED,,,,,,Rural Localities
LADHA,TEHSIL,SOUTH WAZIRISTAN,RURAL,OVERALL,69,108344,56820,51521,3,Rural Localities
LADHA,TEHSIL,SOUTH WAZIRISTAN,RURAL,"5,000 AND ABOVE",1,36371,18642,17729,,Rural Localities
LADHA,TEHSIL,SOUTH WAZIRISTAN,RURAL,"2,000 -- 4,999",10,28281,14721,13560,,Rural Localities
LADHA,TEHSIL,SOUTH WAZIRISTAN,RURAL,"1,000 -- 1,999",16,22944,12106,10838,,Rural Localities
LADHA,TEHSIL,SOUTH WAZIRISTAN,RURAL,500 -- 999,22,14823,8207,6613,3,Rural Localities
LADHA,TEHSIL,SOUTH WAZIRISTAN,RURAL,200 -- 499,16,5454,2794,2660,,Rural Localities
LADHA,TEHSIL,SOUTH WAZIRISTAN,RURAL,LESS THAN 200,4,471,350,121,,Rural Localities
LADHA,TEHSIL,SOUTH WAZIRISTAN,RURAL,UN-INHABITED,,,,,,Rural Localities
MAKIN,TEHSIL,SOUTH WAZIRISTAN,RURAL,OVERALL,45,66042,35905,30135,2,Rural Localities
MAKIN,TEHSIL,SOUTH WAZIRISTAN,RURAL,"5,000 AND ABOVE",1,7537,4279,3258,,Rural Localities
MAKIN,TEHSIL,SOUTH WAZIRISTAN,RURAL,"2,000 -- 4,999",9,23822,13261,10559,2,Rural Localities
MAKIN,TEHSIL,SOUTH WAZIRISTAN,RURAL,"1,000 -- 1,999",15,20404,11063,9341,,Rural Localities
MAKIN,TEHSIL,SOUTH WAZIRISTAN,RURAL,500 -- 999,17,13155,6743,6412,,Rural Localities
MAKIN,TEHSIL,SOUTH WAZIRISTAN,RURAL,200 -- 499,3,1124,559,565,,Rural Localities
MAKIN,TEHSIL,SOUTH WAZIRISTAN,RURAL,LESS THAN 200,,,,,,Rural Localities
MAKIN,TEHSIL,SOUTH WAZIRISTAN,RURAL,UN-INHABITED,,,,,,Rural Localities
SARAROGHA,TEHSIL,SOUTH WAZIRISTAN,RURAL,OVERALL,103,145118,75860,69256,2,Rural Localities
SARAROGHA,TEHSIL,SOUTH WAZIRISTAN,RURAL,"5,000 AND ABOVE",3,17807,9441,8366,,Rural Localities
SARAROGHA,TEHSIL,SOUTH WAZIRISTAN,RURAL,"2,000 -- 4,999",19,55862,28761,27101,,Rural Localities
SARAROGHA,TEHSIL,SOUTH WAZIRISTAN,RURAL,"1,000 -- 1,999",30,42110,22369,19740,1,Rural Localities
SARAROGHA,TEHSIL,SOUTH WAZIRISTAN,RURAL,500 -- 999,31,22358,11550,10807,1,Rural Localities
SARAROGHA,TEHSIL,SOUTH WAZIRISTAN,RURAL,200 -- 499,20,6981,3739,3242,,Rural Localities
SARAROGHA,TEHSIL,SOUTH WAZIRISTAN,RURAL,LESS THAN 200,,,,,,Rural Localities
SARAROGHA,TEHSIL,SOUTH WAZIRISTAN,RURAL,UN-INHABITED,,,,,,Rural Localities
SERWEKAI,TEHSIL,SOUTH WAZIRISTAN,RURAL,OVERALL,38,58804,30136,28667,1,Rural Localities
SERWEKAI,TEHSIL,SOUTH WAZIRISTAN,RURAL,"5,000 AND ABOVE",2,12221,6598,5623,,Rural Localities
SERWEKAI,TEHSIL,SOUTH WAZIRISTAN,RURAL,"2,000 -- 4,999",4,10402,5359,5042,1,Rural Localities
SERWEKAI,TEHSIL,SOUTH WAZIRISTAN,RURAL,"1,000 -- 1,999",20,25443,12799,12644,,Rural Localities
SERWEKAI,TEHSIL,SOUTH WAZIRISTAN,RURAL,500 -- 999,12,10738,5380,5358,,Rural Localities
SERWEKAI,TEHSIL,SOUTH WAZIRISTAN,RURAL,200 -- 499,,,,,,Rural Localities
SERWEKAI,TEHSIL,SOUTH WAZIRISTAN,RURAL,LESS THAN 200,,,,,,Rural Localities
SERWEKAI,TEHSIL,SOUTH WAZIRISTAN,RURAL,UN-INHABITED,,,,,,Rural Localities
SHAKTOI,TEHSIL,SOUTH WAZIRISTAN,RURAL,OVERALL,45,44332,23152,21180,,Rural Localities
SHAKTOI,TEHSIL,SOUTH WAZIRISTAN,RURAL,"5,000 AND ABOVE",,,,,,Rural Localities
SHAKTOI,TEHSIL,SOUTH WAZIRISTAN,RURAL,"2,000 -- 4,999",5,13601,6982,6619,,Rural Localities
SHAKTOI,TEHSIL,SOUTH WAZIRISTAN,RURAL,"1,000 -- 1,999",11,15349,8219,7130,,Rural Localities
SHAKTOI,TEHSIL,SOUTH WAZIRISTAN,RURAL,500 -- 999,15,11323,5875,5448,,Rural Localities
SHAKTOI,TEHSIL,SOUTH WAZIRISTAN,RURAL,200 -- 499,13,3884,1992,1892,,Rural Localities
SHAKTOI,TEHSIL,SOUTH WAZIRISTAN,RURAL,LESS THAN 200,1,175,84,91,,Rural Localities
SHAKTOI,TEHSIL,SOUTH WAZIRISTAN,RURAL,UN-INHABITED,,,,,,Rural Localities
TIARZA,TEHSIL,SOUTH WAZIRISTAN,RURAL,OVERALL,42,65798,34896,30902,,Rural Localities
TIARZA,TEHSIL,SOUTH WAZIRISTAN,RURAL,"5,000 AND ABOVE",1,6433,3436,2997,,Rural Localities
TIARZA,TEHSIL,SOUTH WAZIRISTAN,RURAL,"2,000 -- 4,999",9,29085,15670,13415,,Rural Localities
TIARZA,TEHSIL,SOUTH WAZIRISTAN,RURAL,"1,000 -- 1,999",17,20828,10903,9925,,Rural Localities
TIARZA,TEHSIL,SOUTH WAZIRISTAN,RURAL,500 -- 999,10,7392,3829,3563,,Rural Localities
TIARZA,TEHSIL,SOUTH WAZIRISTAN,RURAL,200 -- 499,5,2060,1058,1002,,Rural Localities
