name_admin_unit,admin_unit,age_group,marital_status,all_sexes_overall,female_overall,male_overall,tgend_overall,all_sexes_rural,female_rural,male_rural,tgend_rural,all_sexes_urban,female_urban,male_urban,tgend_urban
LOWER DIR,DISTRICT,45 - 49,NEVER MARRIED,983,611,372,,945,591,354,,38,20,18,
LOWER DIR,DISTRICT,45 - 49,SEPERATION,27,23,4,,26,22,4,,1,1,,
LOWER DIR,DISTRICT,45 - 49,WIDOWED,1421,1340,81,,1381,1303,78,,40,37,3,
LOWER DIR,DISTRICT,50 - 54,DIVORCED,30,29,1,,29,28,1,,1,1,,
LOWER DIR,DISTRICT,50 - 54,MARRIED,40875,20386,20489,,39598,19795,19803,,1277,591,686,
LOWER DIR,DISTRICT,50 - 54,NEVER MARRIED,560,367,192,1,539,350,188,1,21,17,4,
LOWER DIR,DISTRICT,50 - 54,SEPERATION,34,23,11,,33,23,10,,1,,1,
LOWER DIR,DISTRICT,50 - 54,WIDOWED,1940,1825,115,,1893,1783,110,,47,42,5,
LOWER DIR,DISTRICT,55 - 59,DIVORCED,17,13,4,,16,12,4,,1,1,,
LOWER DIR,DISTRICT,55 - 59,MARRIED,29703,13931,15772,,28803,13543,15260,,900,388,512,
LOWER DIR,DISTRICT,55 - 59,NEVER MARRIED,344,249,95,,325,234,91,,19,15,4,
LOWER DIR,DISTRICT,55 - 59,SEPERATION,23,18,5,,23,18,5,,,,,
LOWER DIR,DISTRICT,55 - 59,WIDOWED,2066,1915,151,,2016,1867,149,,50,48,2,
LOWER DIR,DISTRICT,60 - 64,DIVORCED,14,10,4,,13,9,4,,1,1,,
LOWER DIR,DISTRICT,60 - 64,MARRIED,25750,10934,14816,,24987,10659,14328,,763,275,488,
LOWER DIR,DISTRICT,60 - 64,NEVER MARRIED,240,156,84,,233,151,82,,7,5,2,
LOWER DIR,DISTRICT,60 - 64,SEPERATION,24,17,7,,24,17,7,,,,,
LOWER DIR,DISTRICT,60 - 64,WIDOWED,3161,2865,296,,3091,2801,290,,70,64,6,
LOWER DIR,DISTRICT,65 - 69,DIVORCED,5,5,,,5,5,,,,,,
LOWER DIR,DISTRICT,65 - 69,MARRIED,18376,7168,11208,,17835,6980,10855,,541,188,353,
LOWER DIR,DISTRICT,65 - 69,NEVER MARRIED,140,89,51,,138,88,50,,2,1,1,
LOWER DIR,DISTRICT,65 - 69,SEPERATION,20,14,6,,20,14,6,,,,,
LOWER DIR,DISTRICT,65 - 69,WIDOWED,2976,2578,398,,2903,2514,389,,73,64,9,
LOWER DIR,DISTRICT,70 - 74,DIVORCED,6,5,1,,6,5,1,,,,,
LOWER DIR,DISTRICT,70 - 74,MARRIED,13281,4495,8786,,12968,4394,8574,,313,101,212,
LOWER DIR,DISTRICT,70 - 74,NEVER MARRIED,100,67,33,,97,64,33,,3,3,,
LOWER DIR,DISTRICT,70 - 74,SEPERATION,22,11,11,,21,10,11,,1,1,,
LOWER DIR,DISTRICT,70 - 74,WIDOWED,3270,2665,605,,3190,2599,591,,80,66,14,
LOWER DIR,DISTRICT,75 & ABOVE,DIVORCED,2,2,,,2,2,,,,,,
LOWER DIR,DISTRICT,75 & ABOVE,MARRIED,11908,3295,8613,,11634,3224,8410,,274,71,203,
LOWER DIR,DISTRICT,75 & ABOVE,NEVER MARRIED,84,47,37,,81,45,36,,3,2,1,
LOWER DIR,DISTRICT,75 & ABOVE,SEPERATION,32,11,21,,32,11,21,,,,,
LOWER DIR,DISTRICT,75 & ABOVE,WIDOWED,5276,3874,1402,,5139,3770,1369,,137,104,33,
LOWER KOHISTAN,DISTRICT,15 &  ABOVE,DIVORCED,261,189,72,,261,189,72,,,,,
LOWER KOHISTAN,DISTRICT,15 &  ABOVE,MARRIED,95161,49071,46090,,95161,49071,46090,,,,,
LOWER KOHISTAN,DISTRICT,15 &  ABOVE,NEVER MARRIED,26723,10676,16040,7,26723,10676,16040,7,,,,
LOWER KOHISTAN,DISTRICT,15 &  ABOVE,SEPERATION,234,134,100,,234,134,100,,,,,
LOWER KOHISTAN,DISTRICT,15 &  ABOVE,WIDOWED,2158,1573,585,,2158,1573,585,,,,,
LOWER KOHISTAN,DISTRICT,15 - 19,DIVORCED,12,6,6,,12,6,6,,,,,
LOWER KOHISTAN,DISTRICT,15 - 19,MARRIED,12367,7051,5316,,12367,7051,5316,,,,,
LOWER KOHISTAN,DISTRICT,15 - 19,NEVER MARRIED,21075,9027,12045,3,21075,9027,12045,3,,,,
LOWER KOHISTAN,DISTRICT,15 - 19,SEPERATION,27,8,19,,27,8,19,,,,,
LOWER KOHISTAN,DISTRICT,15 - 19,WIDOWED,24,8,16,,24,8,16,,,,,
LOWER KOHISTAN,DISTRICT,20 - 24,DIVORCED,43,25,18,,43,25,18,,,,,
LOWER KOHISTAN,DISTRICT,20 - 24,MARRIED,17152,9693,7459,,17152,9693,7459,,,,,
LOWER KOHISTAN,DISTRICT,20 - 24,NEVER MARRIED,3725,1002,2721,2,3725,1002,2721,2,,,,
LOWER KOHISTAN,DISTRICT,20 - 24,SEPERATION,24,13,11,,24,13,11,,,,,
LOWER KOHISTAN,DISTRICT,20 - 24,WIDOWED,50,31,19,,50,31,19,,,,,
LOWER KOHISTAN,DISTRICT,25 - 29,DIVORCED,43,29,14,,43,29,14,,,,,
LOWER KOHISTAN,DISTRICT,25 - 29,MARRIED,15072,7795,7277,,15072,7795,7277,,,,,
LOWER KOHISTAN,DISTRICT,25 - 29,NEVER MARRIED,1148,432,714,2,1148,432,714,2,,,,
LOWER KOHISTAN,DISTRICT,25 - 29,SEPERATION,20,7,13,,20,7,13,,,,,
LOWER KOHISTAN,DISTRICT,25 - 29,WIDOWED,73,37,36,,73,37,36,,,,,
LOWER KOHISTAN,DISTRICT,30 - 34,DIVORCED,29,25,4,,29,25,4,,,,,
LOWER KOHISTAN,DISTRICT,30 - 34,MARRIED,12132,6503,5629,,12132,6503,5629,,,,,
LOWER KOHISTAN,DISTRICT,30 - 34,NEVER MARRIED,392,117,275,,392,117,275,,,,,
LOWER KOHISTAN,DISTRICT,30 - 34,SEPERATION,24,17,7,,24,17,7,,,,,
LOWER KOHISTAN,DISTRICT,30 - 34,WIDOWED,97,65,32,,97,65,32,,,,,
LOWER KOHISTAN,DISTRICT,35 - 39,DIVORCED,40,29,11,,40,29,11,,,,,
LOWER KOHISTAN,DISTRICT,35 - 39,MARRIED,10680,5396,5284,,10680,5396,5284,,,,,
LOWER KOHISTAN,DISTRICT,35 - 39,NEVER MARRIED,181,45,136,,181,45,136,,,,,
LOWER KOHISTAN,DISTRICT,35 - 39,SEPERATION,29,20,9,,29,20,9,,,,,
LOWER KOHISTAN,DISTRICT,35 - 39,WIDOWED,154,111,43,,154,111,43,,,,,
LOWER KOHISTAN,DISTRICT,40 - 44,DIVORCED,28,23,5,,28,23,5,,,,,
LOWER KOHISTAN,DISTRICT,40 - 44,MARRIED,8309,4243,4066,,8309,4243,4066,,,,,
LOWER KOHISTAN,DISTRICT,40 - 44,NEVER MARRIED,78,18,60,,78,18,60,,,,,
LOWER KOHISTAN,DISTRICT,40 - 44,SEPERATION,18,14,4,,18,14,4,,,,,
LOWER KOHISTAN,DISTRICT,40 - 44,WIDOWED,195,149,46,,195,149,46,,,,,
LOWER KOHISTAN,DISTRICT,45 - 49,DIVORCED,28,25,3,,28,25,3,,,,,
LOWER KOHISTAN,DISTRICT,45 - 49,MARRIED,6496,3065,3431,,6496,3065,3431,,,,,
LOWER KOHISTAN,DISTRICT,45 - 49,NEVER MARRIED,50,17,33,,50,17,33,,,,,
LOWER KOHISTAN,DISTRICT,45 - 49,SEPERATION,17,11,6,,17,11,6,,,,,
LOWER KOHISTAN,DISTRICT,45 - 49,WIDOWED,246,205,41,,246,205,41,,,,,
LOWER KOHISTAN,DISTRICT,50 - 54,DIVORCED,14,10,4,,14,10,4,,,,,
LOWER KOHISTAN,DISTRICT,50 - 54,MARRIED,4190,1883,2307,,4190,1883,2307,,,,,
LOWER KOHISTAN,DISTRICT,50 - 54,NEVER MARRIED,23,6,17,,23,6,17,,,,,
LOWER KOHISTAN,DISTRICT,50 - 54,SEPERATION,25,16,9,,25,16,9,,,,,
LOWER KOHISTAN,DISTRICT,50 - 54,WIDOWED,205,158,47,,205,158,47,,,,,
LOWER KOHISTAN,DISTRICT,55 - 59,DIVORCED,9,7,2,,9,7,2,,,,,
LOWER KOHISTAN,DISTRICT,55 - 59,MARRIED,2931,1307,1624,,2931,1307,1624,,,,,
LOWER KOHISTAN,DISTRICT,55 - 59,NEVER MARRIED,20,4,16,,20,4,16,,,,,
LOWER KOHISTAN,DISTRICT,55 - 59,SEPERATION,15,10,5,,15,10,5,,,,,
LOWER KOHISTAN,DISTRICT,55 - 59,WIDOWED,213,167,46,,213,167,46,,,,,
LOWER KOHISTAN,DISTRICT,60 - 64,DIVORCED,8,6,2,,8,6,2,,,,,
LOWER KOHISTAN,DISTRICT,60 - 64,MARRIED,2306,911,1395,,2306,911,1395,,,,,
LOWER KOHISTAN,DISTRICT,60 - 64,NEVER MARRIED,16,4,12,,16,4,12,,,,,
LOWER KOHISTAN,DISTRICT,60 - 64,SEPERATION,12,10,2,,12,10,2,,,,,
LOWER KOHISTAN,DISTRICT,60 - 64,WIDOWED,211,161,50,,211,161,50,,,,,
LOWER KOHISTAN,DISTRICT,65 - 69,DIVORCED,4,2,2,,4,2,2,,,,,
LOWER KOHISTAN,DISTRICT,65 - 69,MARRIED,1346,506,840,,1346,506,840,,,,,
LOWER KOHISTAN,DISTRICT,65 - 69,NEVER MARRIED,5,1,4,,5,1,4,,,,,
LOWER KOHISTAN,DISTRICT,65 - 69,SEPERATION,9,2,7,,9,2,7,,,,,
LOWER KOHISTAN,DISTRICT,65 - 69,WIDOWED,204,137,67,,204,137,67,,,,,
LOWER KOHISTAN,DISTRICT,70 - 74,DIVORCED,1,,1,,1,,1,,,,,
LOWER KOHISTAN,DISTRICT,70 - 74,MARRIED,1097,402,695,,1097,402,695,,,,,
LOWER KOHISTAN,DISTRICT,70 - 74,NEVER MARRIED,1,1,,,1,1,,,,,,
LOWER KOHISTAN,DISTRICT,70 - 74,SEPERATION,7,4,3,,7,4,3,,,,,
LOWER KOHISTAN,DISTRICT,70 - 74,WIDOWED,205,149,56,,205,149,56,,,,,
LOWER KOHISTAN,DISTRICT,75 & ABOVE,DIVORCED,2,2,,,2,2,,,,,,
LOWER KOHISTAN,DISTRICT,75 & ABOVE,MARRIED,1083,316,767,,1083,316,767,,,,,
LOWER KOHISTAN,DISTRICT,75 & ABOVE,NEVER MARRIED,9,2,7,,9,2,7,,,,,
LOWER KOHISTAN,DISTRICT,75 & ABOVE,SEPERATION,7,2,5,,7,2,5,,,,,
LOWER KOHISTAN,DISTRICT,75 & ABOVE,WIDOWED,281,195,86,,281,195,86,,,,,
MALAKAND,DISTRICT,15 &  ABOVE,DIVORCED,380,315,65,,350,288,62,,30,27,3,
MALAKAND,DISTRICT,15 &  ABOVE,MARRIED,323629,172637,150992,,293448,157268,136180,,30181,15369,14812,
MALAKAND,DISTRICT,15 &  ABOVE,NEVER MARRIED,138779,51846,86923,10,126974,47669,79299,6,11805,4177,7624,4
MALAKAND,DISTRICT,15 &  ABOVE,SEPERATION,262,196,66,,236,173,63,,26,23,3,
MALAKAND,DISTRICT,15 &  ABOVE,WIDOWED,13303,11072,2231,,12249,10188,2061,,1054,884,170,
MALAKAND,DISTRICT,15 - 19,DIVORCED,12,11,1,,11,10,1,,1,1,,
MALAKAND,DISTRICT,15 - 19,MARRIED,11528,9909,1619,,10232,8907,1325,,1296,1002,294,
MALAKAND,DISTRICT,15 - 19,NEVER MARRIED,75050,30998,44046,6,68732,28390,40338,4,6318,2608,3708,2
MALAKAND,DISTRICT,15 - 19,SEPERATION,17,14,3,,13,10,3,,4,4,,
MALAKAND,DISTRICT,15 - 19,WIDOWED,14,13,1,,12,11,1,,2,2,,
MALAKAND,DISTRICT,20 - 24,DIVORCED,44,42,2,,40,38,2,,4,4,,
MALAKAND,DISTRICT,20 - 24,MARRIED,33902,25615,8287,,30714,23326,7388,,3188,2289,899,
MALAKAND,DISTRICT,20 - 24,NEVER MARRIED,36772,10607,26165,,33532,9705,23827,,3240,902,2338,
MALAKAND,DISTRICT,20 - 24,SEPERATION,29,22,7,,25,18,7,,4,4,,
MALAKAND,DISTRICT,20 - 24,WIDOWED,77,63,14,,72,60,12,,5,3,2,
MALAKAND,DISTRICT,25 - 29,DIVORCED,57,49,8,,53,45,8,,4,4,,
MALAKAND,DISTRICT,25 - 29,MARRIED,45008,28200,16808,,40741,25657,15084,,4267,2543,1724,
MALAKAND,DISTRICT,25 - 29,NEVER MARRIED,14485,3994,10490,1,13230,3682,9547,1,1255,312,943,
MALAKAND,DISTRICT,25 - 29,SEPERATION,31,26,5,,29,24,5,,2,2,,
MALAKAND,DISTRICT,25 - 29,WIDOWED,148,127,21,,142,121,21,,6,6,,
MALAKAND,DISTRICT,30 - 34,DIVORCED,65,54,11,,60,49,11,,5,5,,
MALAKAND,DISTRICT,30 - 34,MARRIED,47240,26208,21032,,43007,23876,19131,,4233,2332,1901,
MALAKAND,DISTRICT,30 - 34,NEVER MARRIED,5802,2336,3464,2,5366,2196,3169,1,436,140,295,1
MALAKAND,DISTRICT,30 - 34,SEPERATION,30,19,11,,27,17,10,,3,2,1,
MALAKAND,DISTRICT,30 - 34,WIDOWED,264,240,24,,242,219,23,,22,21,1,
MALAKAND,DISTRICT,35 - 39,DIVORCED,58,50,8,,54,47,7,,4,3,1,
MALAKAND,DISTRICT,35 - 39,MARRIED,44373,22148,22225,,40260,20124,20136,,4113,2024,2089,
MALAKAND,DISTRICT,35 - 39,NEVER MARRIED,2778,1439,1338,1,2543,1347,1196,,235,92,142,1
MALAKAND,DISTRICT,35 - 39,SEPERATION,37,27,10,,33,24,9,,4,3,1,
MALAKAND,DISTRICT,35 - 39,WIDOWED,403,365,38,,360,324,36,,43,41,2,
MALAKAND,DISTRICT,40 - 44,DIVORCED,59,43,16,,53,39,14,,6,4,2,
MALAKAND,DISTRICT,40 - 44,MARRIED,35962,17216,18746,,32390,15629,16761,,3572,1587,1985,
MALAKAND,DISTRICT,40 - 44,NEVER MARRIED,1496,870,626,,1368,824,544,,128,46,82,
MALAKAND,DISTRICT,40 - 44,SEPERATION,33,26,7,,29,22,7,,4,4,,
MALAKAND,DISTRICT,40 - 44,WIDOWED,673,623,50,,622,576,46,,51,47,4,
MALAKAND,DISTRICT,45 - 49,DIVORCED,32,24,8,,29,21,8,,3,3,,
MALAKAND,DISTRICT,45 - 49,MARRIED,28328,13236,15092,,25752,12100,13652,,2576,1136,1440,
MALAKAND,DISTRICT,45 - 49,NEVER MARRIED,833,538,295,,772,515,257,,61,23,38,
MALAKAND,DISTRICT,45 - 49,SEPERATION,17,13,4,,16,12,4,,1,1,,
MALAKAND,DISTRICT,45 - 49,WIDOWED,839,779,60,,763,707,56,,76,72,4,
MALAKAND,DISTRICT,50 - 54,DIVORCED,13,10,3,,12,9,3,,1,1,,
MALAKAND,DISTRICT,50 - 54,MARRIED,23784,10672,13112,,21466,9768,11698,,2318,904,1414,
MALAKAND,DISTRICT,50 - 54,NEVER MARRIED,573,378,195,,518,353,165,,55,25,30,
MALAKAND,DISTRICT,50 - 54,SEPERATION,15,13,2,,13,12,1,,2,1,1,
MALAKAND,DISTRICT,50 - 54,WIDOWED,1193,1099,94,,1104,1018,86,,89,81,8,
MALAKAND,DISTRICT,55 - 59,DIVORCED,15,13,2,,14,12,2,,1,1,,
MALAKAND,DISTRICT,55 - 59,MARRIED,18082,7518,10564,,16513,6925,9588,,1569,593,976,
MALAKAND,DISTRICT,55 - 59,NEVER MARRIED,354,236,118,,331,230,101,,23,6,17,
MALAKAND,DISTRICT,55 - 59,SEPERATION,24,17,7,,22,15,7,,2,2,,
MALAKAND,DISTRICT,55 - 59,WIDOWED,1330,1191,139,,1226,1096,130,,104,95,9,
MALAKAND,DISTRICT,60 - 64,DIVORCED,6,4,2,,6,4,2,,,,,
MALAKAND,DISTRICT,60 - 64,MARRIED,13794,5070,8724,,12585,4652,7933,,1209,418,791,
MALAKAND,DISTRICT,60 - 64,NEVER MARRIED,281,193,88,,256,182,74,,25,11,14,
MALAKAND,DISTRICT,60 - 64,SEPERATION,11,8,3,,11,8,3,,,,,
MALAKAND,DISTRICT,60 - 64,WIDOWED,1792,1552,240,,1638,1423,215,,154,129,25,
MALAKAND,DISTRICT,65 - 69,DIVORCED,7,6,1,,7,6,1,,,,,
MALAKAND,DISTRICT,65 - 69,MARRIED,9583,3501,6082,,8798,3231,5567,,785,270,515,
MALAKAND,DISTRICT,65 - 69,NEVER MARRIED,169,122,47,,153,114,39,,16,8,8,
MALAKAND,DISTRICT,65 - 69,SEPERATION,6,5,1,,6,5,1,,,,,
MALAKAND,DISTRICT,65 - 69,WIDOWED,1793,1486,307,,1640,1358,282,,153,128,25,
MALAKAND,DISTRICT,70 - 74,DIVORCED,7,5,2,,6,4,2,,1,1,,
MALAKAND,DISTRICT,70 - 74,MARRIED,6449,1978,4471,,5916,1821,4095,,533,157,376,
MALAKAND,DISTRICT,70 - 74,NEVER MARRIED,110,75,35,,102,73,29,,8,2,6,
MALAKAND,DISTRICT,70 - 74,SEPERATION,4,4,,,4,4,,,,,,
MALAKAND,DISTRICT,70 - 74,WIDOWED,1969,1553,416,,1811,1429,382,,158,124,34,
MALAKAND,DISTRICT,75 & ABOVE,DIVORCED,5,4,1,,5,4,1,,,,,
MALAKAND,DISTRICT,75 & ABOVE,MARRIED,5596,1366,4230,,5074,1252,3822,,522,114,408,
MALAKAND,DISTRICT,75 & ABOVE,NEVER MARRIED,76,60,16,,71,58,13,,5,2,3,
MALAKAND,DISTRICT,75 & ABOVE,SEPERATION,8,2,6,,8,2,6,,,,,
MALAKAND,DISTRICT,75 & ABOVE,WIDOWED,2808,1981,827,,2617,1846,771,,191,135,56,
MANSEHRA,DISTRICT,15 &  ABOVE,DIVORCED,2868,1938,930,,2627,1755,872,,241,183,58,
MANSEHRA,DISTRICT,15 &  ABOVE,MARRIED,714508,372128,342380,,651900,340260,311640,,62608,31868,30740,
MANSEHRA,DISTRICT,15 &  ABOVE,NEVER MARRIED,320754,129526,191124,104,287317,115580,171697,40,33437,13946,19427,64
MANSEHRA,DISTRICT,15 &  ABOVE,SEPERATION,867,418,449,,781,381,400,,86,37,49,
MANSEHRA,DISTRICT,15 &  ABOVE,WIDOWED,48401,36952,11449,,44534,33843,10691,,3867,3109,758,
MANSEHRA,DISTRICT,15 - 19,DIVORCED,54,48,6,,52,46,6,,2,2,,
MANSEHRA,DISTRICT,15 - 19,MARRIED,13975,11301,2674,,13286,10740,2546,,689,561,128,
MANSEHRA,DISTRICT,15 - 19,NEVER MARRIED,173923,80208,93708,7,158395,73046,85342,7,15528,7162,8366,
MANSEHRA,DISTRICT,15 - 19,SEPERATION,26,14,12,,23,12,11,,3,2,1,
MANSEHRA,DISTRICT,15 - 19,WIDOWED,27,19,8,,24,17,7,,3,2,1,
MANSEHRA,DISTRICT,20 - 24,DIVORCED,287,218,69,,278,210,68,,9,8,1,
MANSEHRA,DISTRICT,20 - 24,MARRIED,61987,44114,17873,,58245,41365,16880,,3742,2749,993,
MANSEHRA,DISTRICT,20 - 24,NEVER MARRIED,88212,30532,57671,9,78224,26493,51728,3,9988,4039,5943,6
MANSEHRA,DISTRICT,20 - 24,SEPERATION,70,49,21,,64,44,20,,6,5,1,
MANSEHRA,DISTRICT,20 - 24,WIDOWED,181,107,74,,176,103,73,,5,4,1,
MANSEHRA,DISTRICT,25 - 29,DIVORCED,426,286,140,,401,263,138,,25,23,2,
MANSEHRA,DISTRICT,25 - 29,MARRIED,96614,57975,38639,,89310,53360,35950,,7304,4615,2689,
MANSEHRA,DISTRICT,25 - 29,NEVER MARRIED,34403,9606,24776,21,29810,8074,21729,7,4593,1532,3047,14
MANSEHRA,DISTRICT,25 - 29,SEPERATION,104,57,47,,100,54,46,,4,3,1,
MANSEHRA,DISTRICT,25 - 29,WIDOWED,413,272,141,,378,246,132,,35,26,9,
MANSEHRA,DISTRICT,30 - 34,DIVORCED,470,335,135,,430,303,127,,40,32,8,
MANSEHRA,DISTRICT,30 - 34,MARRIED,103456,57238,46218,,94669,52277,42392,,8787,4961,3826,
MANSEHRA,DISTRICT,30 - 34,NEVER MARRIED,11820,3767,8032,21,10089,3220,6864,5,1731,547,1168,16
MANSEHRA,DISTRICT,30 - 34,SEPERATION,129,53,76,,115,47,68,,14,6,8,
MANSEHRA,DISTRICT,30 - 34,WIDOWED,750,549,201,,688,500,188,,62,49,13,
MANSEHRA,DISTRICT,35 - 39,DIVORCED,481,297,184,,422,253,169,,59,44,15,
MANSEHRA,DISTRICT,35 - 39,MARRIED,101650,52957,48693,,92137,47969,44168,,9513,4988,4525,
MANSEHRA,DISTRICT,35 - 39,NEVER MARRIED,5063,1916,3135,12,4379,1682,2694,3,684,234,441,9
MANSEHRA,DISTRICT,35 - 39,SEPERATION,129,52,77,,115,44,71,,14,8,6,
MANSEHRA,DISTRICT,35 - 39,WIDOWED,1291,998,293,,1179,903,276,,112,95,17,
MANSEHRA,DISTRICT,40 - 44,DIVORCED,370,235,135,,331,213,118,,39,22,17,
MANSEHRA,DISTRICT,40 - 44,MARRIED,86066,42193,43873,,77897,38245,39652,,8169,3948,4221,
MANSEHRA,DISTRICT,40 - 44,NEVER MARRIED,2642,1176,1456,10,2317,1037,1275,5,325,139,181,5
MANSEHRA,DISTRICT,40 - 44,SEPERATION,107,45,62,,93,41,52,,14,4,10,
MANSEHRA,DISTRICT,40 - 44,WIDOWED,2070,1758,312,,1874,1579,295,,196,179,17,
MANSEHRA,DISTRICT,45 - 49,DIVORCED,250,172,78,,219,150,69,,31,22,9,
MANSEHRA,DISTRICT,45 - 49,MARRIED,66151,31947,34204,,59419,28769,30650,,6732,3178,3554,
MANSEHRA,DISTRICT,45 - 49,NEVER MARRIED,1661,790,866,5,1452,696,756,,209,94,110,5
MANSEHRA,DISTRICT,45 - 49,SEPERATION,87,43,44,,78,40,38,,9,3,6,
MANSEHRA,DISTRICT,45 - 49,WIDOWED,2793,2405,388,,2552,2193,359,,241,212,29,
MANSEHRA,DISTRICT,50 - 54,DIVORCED,192,126,66,,175,112,63,,17,14,3,
MANSEHRA,DISTRICT,50 - 54,MARRIED,57085,26895,30190,,51541,24383,27158,,5544,2512,3032,
MANSEHRA,DISTRICT,50 - 54,NEVER MARRIED,1068,549,508,11,945,493,447,5,123,56,61,6
MANSEHRA,DISTRICT,50 - 54,SEPERATION,71,36,35,,64,34,30,,7,2,5,
MANSEHRA,DISTRICT,50 - 54,WIDOWED,4447,3831,616,,4025,3467,558,,422,364,58,
MANSEHRA,DISTRICT,55 - 59,DIVORCED,124,82,42,,116,75,41,,8,7,1,
MANSEHRA,DISTRICT,55 - 59,MARRIED,44675,19344,25331,,40386,17451,22935,,4289,1893,2396,
MANSEHRA,DISTRICT,55 - 59,NEVER MARRIED,710,355,352,3,623,307,313,3,87,48,39,
MANSEHRA,DISTRICT,55 - 59,SEPERATION,54,26,28,,48,25,23,,6,1,5,
MANSEHRA,DISTRICT,55 - 59,WIDOWED,5391,4513,878,,4909,4094,815,,482,419,63,
MANSEHRA,DISTRICT,60 - 64,DIVORCED,87,65,22,,81,60,21,,6,5,1,
MANSEHRA,DISTRICT,60 - 64,MARRIED,32301,12075,20226,,29049,10912,18137,,3252,1163,2089,
MANSEHRA,DISTRICT,60 - 64,NEVER MARRIED,556,291,264,1,481,248,233,,75,43,31,1
MANSEHRA,DISTRICT,60 - 64,SEPERATION,38,20,18,,33,19,14,,5,1,4,
MANSEHRA,DISTRICT,60 - 64,WIDOWED,6181,4970,1211,,5611,4496,1115,,570,474,96,
MANSEHRA,DISTRICT,65 - 69,DIVORCED,62,38,24,,58,35,23,,4,3,1,
MANSEHRA,DISTRICT,65 - 69,MARRIED,21959,7741,14218,,19767,7038,12729,,2192,703,1489,
MANSEHRA,DISTRICT,65 - 69,NEVER MARRIED,306,169,135,2,260,140,118,2,46,29,17,
MANSEHRA,DISTRICT,65 - 69,SEPERATION,25,12,13,,25,12,13,,,,,
MANSEHRA,DISTRICT,65 - 69,WIDOWED,6264,4737,1527,,5732,4311,1421,,532,426,106,
MANSEHRA,DISTRICT,70 - 74,DIVORCED,34,20,14,,33,19,14,,1,1,,
MANSEHRA,DISTRICT,70 - 74,MARRIED,15267,5047,10220,,13921,4682,9239,,1346,365,981,
MANSEHRA,DISTRICT,70 - 74,NEVER MARRIED,189,80,108,1,157,68,89,,32,12,19,1
MANSEHRA,DISTRICT,70 - 74,SEPERATION,13,7,6,,10,6,4,,3,1,2,
MANSEHRA,DISTRICT,70 - 74,WIDOWED,7055,5174,1881,,6586,4824,1762,,469,350,119,
MANSEHRA,DISTRICT,75 & ABOVE,DIVORCED,31,16,15,,31,16,15,,,,,
MANSEHRA,DISTRICT,75 & ABOVE,MARRIED,13322,3301,10021,,12273,3069,9204,,1049,232,817,
MANSEHRA,DISTRICT,75 & ABOVE,NEVER MARRIED,201,87,113,1,185,76,109,,16,11,4,1
MANSEHRA,DISTRICT,75 & ABOVE,SEPERATION,14,4,10,,13,3,10,,1,1,,
MANSEHRA,DISTRICT,75 & ABOVE,WIDOWED,11538,7619,3919,,10800,7110,3690,,738,509,229,
MARDAN,DISTRICT,15 &  ABOVE,DIVORCED,1135,940,195,,934,792,142,,201,148,53,
MARDAN,DISTRICT,15 &  ABOVE,MARRIED,1071887,557890,513997,,891287,465396,425891,,180600,92494,88106,
MARDAN,DISTRICT,15 &  ABOVE,NEVER MARRIED,486340,190440,295848,52,400218,156545,243654,19,86122,33895,52194,33
MARDAN,DISTRICT,15 &  ABOVE,SEPERATION,1025,664,361,,856,554,302,,169,110,59,
MARDAN,DISTRICT,15 &  ABOVE,WIDOWED,48645,39985,8660,,39908,32925,6983,,8737,7060,1677,
MARDAN,DISTRICT,15 - 19,DIVORCED,44,39,5,,38,34,4,,6,5,1,
MARDAN,DISTRICT,15 - 19,MARRIED,33832,29423,4409,,29255,25537,3718,,4577,3886,691,
MARDAN,DISTRICT,15 - 19,NEVER MARRIED,255787,110779,144994,14,212773,91824,120939,10,43014,18955,24055,4
MARDAN,DISTRICT,15 - 19,SEPERATION,37,27,10,,29,21,8,,8,6,2,
MARDAN,DISTRICT,15 - 19,WIDOWED,49,42,7,,38,32,6,,11,10,1,
MARDAN,DISTRICT,20 - 24,DIVORCED,133,119,14,,114,102,12,,19,17,2,
MARDAN,DISTRICT,20 - 24,MARRIED,106774,79760,27014,,90296,67441,22855,,16478,12319,4159,
MARDAN,DISTRICT,20 - 24,NEVER MARRIED,132629,40071,92549,9,108322,32110,76208,4,24307,7961,16341,5
MARDAN,DISTRICT,20 - 24,SEPERATION,112,82,30,,96,75,21,,16,7,9,
MARDAN,DISTRICT,20 - 24,WIDOWED,223,195,28,,195,170,25,,28,25,3,
MARDAN,DISTRICT,25 - 29,DIVORCED,213,189,24,,187,166,21,,26,23,3,
MARDAN,DISTRICT,25 - 29,MARRIED,150586,90095,60491,,125654,74944,50710,,24932,15151,9781,
MARDAN,DISTRICT,25 - 29,NEVER MARRIED,52566,15159,37396,11,42557,12206,30350,1,10009,2953,7046,10
MARDAN,DISTRICT,25 - 29,SEPERATION,106,73,33,,92,62,30,,14,11,3,
MARDAN,DISTRICT,25 - 29,WIDOWED,519,451,68,,432,376,56,,87,75,12,
MARDAN,DISTRICT,30 - 34,DIVORCED,205,180,25,,168,153,15,,37,27,10,
MARDAN,DISTRICT,30 - 34,MARRIED,157636,84154,73482,,131241,70114,61127,,26395,14040,12355,
