name_admin_unit,part_of_district,admin_unit,region,type_of_housing_units,all_sexes,male,female,tgend,housing_units_total,housing_units_pct
KARAK,KARAK,DISTRICT,OVERALL,TOTAL,815150,420949,394190,11,96026,100
KARAK,KARAK,DISTRICT,RURAL,REGULAR,756188,390400,365777,11,88061,99.97
KARAK,KARAK,DISTRICT,RURAL,INSTITUTIONAL,893,458,435,,22,.02
KARAK,KARAK,DISTRICT,RURAL,HOMELESS,32,14,18,,5,.01
KARAK,KARAK,DISTRICT,RURAL,TOTAL,757113,390872,366230,11,88088,100
KARAK,KARAK,DISTRICT,URBAN,REGULAR,58035,30075,27960,,7936,99.97
KARAK,KARAK,DISTRICT,URBAN,INSTITUTIONAL,2,2,,,2,.03
KARAK,KARAK,DISTRICT,URBAN,HOMELESS,,,,,,0
KARAK,KARAK,DISTRICT,URBAN,TOTAL,58037,30077,27960,,7938,100
BANDA DAUD SHAH,KARAK,TEHSIL,OVERALL,REGULAR,177099,89025,88073,1,22259,99.97
BANDA DAUD SHAH,KARAK,TEHSIL,OVERALL,INSTITUTIONAL,16,11,5,,5,.02
BANDA DAUD SHAH,KARAK,TEHSIL,OVERALL,HOMELESS,21,8,13,,1,0
BANDA DAUD SHAH,KARAK,TEHSIL,OVERALL,TOTAL,177136,89044,88091,1,22265,100
BANDA DAUD SHAH,KARAK,TEHSIL,RURAL,REGULAR,177099,89025,88073,1,22259,99.97
BANDA DAUD SHAH,KARAK,TEHSIL,RURAL,INSTITUTIONAL,16,11,5,,5,.02
BANDA DAUD SHAH,KARAK,TEHSIL,RURAL,HOMELESS,21,8,13,,1,0
BANDA DAUD SHAH,KARAK,TEHSIL,RURAL,TOTAL,177136,89044,88091,1,22265,100
BANDA DAUD SHAH,KARAK,TEHSIL,URBAN,REGULAR,,,,,,0
BANDA DAUD SHAH,KARAK,TEHSIL,URBAN,INSTITUTIONAL,,,,,,0
BANDA DAUD SHAH,KARAK,TEHSIL,URBAN,HOMELESS,,,,,,0
BANDA DAUD SHAH,KARAK,TEHSIL,URBAN,TOTAL,,,,,,100
KARAK,KARAK,TEHSIL,OVERALL,REGULAR,339874,176193,163675,6,39930,99.98
KARAK,KARAK,TEHSIL,OVERALL,INSTITUTIONAL,10,6,4,,5,.01
KARAK,KARAK,TEHSIL,OVERALL,HOMELESS,5,3,2,,1,0
KARAK,KARAK,TEHSIL,OVERALL,TOTAL,339889,176202,163681,6,39936,100
KARAK,KARAK,TEHSIL,RURAL,REGULAR,281839,146118,135715,6,31994,99.98999999999999
KARAK,KARAK,TEHSIL,RURAL,INSTITUTIONAL,8,4,4,,3,.01
KARAK,KARAK,TEHSIL,RURAL,HOMELESS,5,3,2,,1,0
KARAK,KARAK,TEHSIL,RURAL,TOTAL,281852,146125,135721,6,31998,100
KARAK,KARAK,TEHSIL,URBAN,REGULAR,58035,30075,27960,,7936,99.97
KARAK,KARAK,TEHSIL,URBAN,INSTITUTIONAL,2,2,,,2,.03
KARAK,KARAK,TEHSIL,URBAN,HOMELESS,,,,,,0
KARAK,KARAK,TEHSIL,URBAN,TOTAL,58037,30077,27960,,7938,100
TAKHT-E-NASRATI,KARAK,TEHSIL,OVERALL,REGULAR,297250,155257,141989,4,33808,99.95
TAKHT-E-NASRATI,KARAK,TEHSIL,OVERALL,INSTITUTIONAL,869,443,426,,14,.04
TAKHT-E-NASRATI,KARAK,TEHSIL,OVERALL,HOMELESS,6,3,3,,3,.01
TAKHT-E-NASRATI,KARAK,TEHSIL,OVERALL,TOTAL,298125,155703,142418,4,33825,100
TAKHT-E-NASRATI,KARAK,TEHSIL,RURAL,REGULAR,297250,155257,141989,4,33808,99.95
TAKHT-E-NASRATI,KARAK,TEHSIL,RURAL,INSTITUTIONAL,869,443,426,,14,.04
TAKHT-E-NASRATI,KARAK,TEHSIL,RURAL,HOMELESS,6,3,3,,3,.01
TAKHT-E-NASRATI,KARAK,TEHSIL,RURAL,TOTAL,298125,155703,142418,4,33825,100
TAKHT-E-NASRATI,KARAK,TEHSIL,URBAN,REGULAR,,,,,,0
TAKHT-E-NASRATI,KARAK,TEHSIL,URBAN,INSTITUTIONAL,,,,,,0
TAKHT-E-NASRATI,KARAK,TEHSIL,URBAN,HOMELESS,,,,,,0
TAKHT-E-NASRATI,KARAK,TEHSIL,URBAN,TOTAL,,,,,,100
KHYBER,KHYBER,DISTRICT,OVERALL,REGULAR,1145645,597825,547810,10,166805,99.98999999999999
KHYBER,KHYBER,DISTRICT,OVERALL,INSTITUTIONAL,318,295,23,,20,.01
KHYBER,KHYBER,DISTRICT,OVERALL,HOMELESS,19,11,8,,4,0
KHYBER,KHYBER,DISTRICT,OVERALL,TOTAL,1145982,598131,547841,10,166829,100
KHYBER,KHYBER,DISTRICT,RURAL,REGULAR,1051313,548402,502901,10,152977,99.98999999999999
KHYBER,KHYBER,DISTRICT,RURAL,INSTITUTIONAL,72,63,9,,17,.01
KHYBER,KHYBER,DISTRICT,RURAL,HOMELESS,19,11,8,,4,0
KHYBER,KHYBER,DISTRICT,RURAL,TOTAL,1051404,548476,502918,10,152998,100
KHYBER,KHYBER,DISTRICT,URBAN,REGULAR,94332,49423,44909,,13828,99.98
KHYBER,KHYBER,DISTRICT,URBAN,INSTITUTIONAL,246,232,14,,3,.02
KHYBER,KHYBER,DISTRICT,URBAN,HOMELESS,,,,,,0
KHYBER,KHYBER,DISTRICT,URBAN,TOTAL,94578,49655,44923,,13831,100
BARA,KHYBER,TEHSIL,OVERALL,REGULAR,548018,284103,263909,6,76240,99.98
BARA,KHYBER,TEHSIL,OVERALL,INSTITUTIONAL,48,44,4,,11,.01
BARA,KHYBER,TEHSIL,OVERALL,HOMELESS,18,10,8,,3,0
BARA,KHYBER,TEHSIL,OVERALL,TOTAL,548084,284157,263921,6,76254,100
BARA,KHYBER,TEHSIL,RURAL,REGULAR,548018,284103,263909,6,76240,99.98
BARA,KHYBER,TEHSIL,RURAL,INSTITUTIONAL,48,44,4,,11,.01
BARA,KHYBER,TEHSIL,RURAL,HOMELESS,18,10,8,,3,0
BARA,KHYBER,TEHSIL,RURAL,TOTAL,548084,284157,263921,6,76254,100
BARA,KHYBER,TEHSIL,URBAN,REGULAR,,,,,,0
BARA,KHYBER,TEHSIL,URBAN,INSTITUTIONAL,,,,,,0
BARA,KHYBER,TEHSIL,URBAN,HOMELESS,,,,,,0
BARA,KHYBER,TEHSIL,URBAN,TOTAL,,,,,,100
JAMRUD,KHYBER,TEHSIL,OVERALL,REGULAR,242757,127990,114764,3,37127,99.98999999999999
JAMRUD,KHYBER,TEHSIL,OVERALL,INSTITUTIONAL,247,232,15,,4,.01
JAMRUD,KHYBER,TEHSIL,OVERALL,HOMELESS,1,1,,,1,0
JAMRUD,KHYBER,TEHSIL,OVERALL,TOTAL,243005,128223,114779,3,37132,100
JAMRUD,KHYBER,TEHSIL,RURAL,REGULAR,186490,98651,87836,3,28664,99.98999999999999
JAMRUD,KHYBER,TEHSIL,RURAL,INSTITUTIONAL,1,,1,,1,0
JAMRUD,KHYBER,TEHSIL,RURAL,HOMELESS,1,1,,,1,0
JAMRUD,KHYBER,TEHSIL,RURAL,TOTAL,186492,98652,87837,3,28666,100
JAMRUD,KHYBER,TEHSIL,URBAN,REGULAR,56267,29339,26928,,8463,99.95999999999999
JAMRUD,KHYBER,TEHSIL,URBAN,INSTITUTIONAL,246,232,14,,3,.04
JAMRUD,KHYBER,TEHSIL,URBAN,HOMELESS,,,,,,0
JAMRUD,KHYBER,TEHSIL,URBAN,TOTAL,56513,29571,26942,,8466,100
LANDI KOTAL,KHYBER,TEHSIL,OVERALL,REGULAR,312300,163158,149141,1,47515,99.98999999999999
LANDI KOTAL,KHYBER,TEHSIL,OVERALL,INSTITUTIONAL,13,9,4,,3,.01
LANDI KOTAL,KHYBER,TEHSIL,OVERALL,HOMELESS,,,,,,0
LANDI KOTAL,KHYBER,TEHSIL,OVERALL,TOTAL,312313,163167,149145,1,47518,100
LANDI KOTAL,KHYBER,TEHSIL,RURAL,REGULAR,274235,143074,131160,1,42150,99.98999999999999
LANDI KOTAL,KHYBER,TEHSIL,RURAL,INSTITUTIONAL,13,9,4,,3,.01
LANDI KOTAL,KHYBER,TEHSIL,RURAL,HOMELESS,,,,,,0
LANDI KOTAL,KHYBER,TEHSIL,RURAL,TOTAL,274248,143083,131164,1,42153,100
LANDI KOTAL,KHYBER,TEHSIL,URBAN,REGULAR,38065,20084,17981,,5365,100
LANDI KOTAL,KHYBER,TEHSIL,URBAN,INSTITUTIONAL,,,,,,0
LANDI KOTAL,KHYBER,TEHSIL,URBAN,HOMELESS,,,,,,0
LANDI KOTAL,KHYBER,TEHSIL,URBAN,TOTAL,38065,20084,17981,,5365,100
MULLA GORI,KHYBER,TEHSIL,OVERALL,REGULAR,42570,22574,19996,,5923,99.97
MULLA GORI,KHYBER,TEHSIL,OVERALL,INSTITUTIONAL,10,10,,,2,.03
MULLA GORI,KHYBER,TEHSIL,OVERALL,HOMELESS,,,,,,0
MULLA GORI,KHYBER,TEHSIL,OVERALL,TOTAL,42580,22584,19996,,5925,100
MULLA GORI,KHYBER,TEHSIL,RURAL,REGULAR,42570,22574,19996,,5923,99.97
MULLA GORI,KHYBER,TEHSIL,RURAL,INSTITUTIONAL,10,10,,,2,.03
MULLA GORI,KHYBER,TEHSIL,RURAL,HOMELESS,,,,,,0
MULLA GORI,KHYBER,TEHSIL,RURAL,TOTAL,42580,22584,19996,,5925,100
MULLA GORI,KHYBER,TEHSIL,URBAN,REGULAR,,,,,,0
MULLA GORI,KHYBER,TEHSIL,URBAN,INSTITUTIONAL,,,,,,0
MULLA GORI,KHYBER,TEHSIL,URBAN,HOMELESS,,,,,,0
MULLA GORI,KHYBER,TEHSIL,URBAN,TOTAL,,,,,,100
KOHAT,KOHAT,DISTRICT,OVERALL,REGULAR,1234147,629111,605007,29,169679,99.97
KOHAT,KOHAT,DISTRICT,OVERALL,INSTITUTIONAL,419,407,12,,51,.03
KOHAT,KOHAT,DISTRICT,OVERALL,HOMELESS,13,11,2,,4,0
KOHAT,KOHAT,DISTRICT,OVERALL,TOTAL,1234579,629529,605021,29,169734,100
KOHAT,KOHAT,DISTRICT,RURAL,REGULAR,955729,484706,471014,9,127770,99.98999999999999
KOHAT,KOHAT,DISTRICT,RURAL,INSTITUTIONAL,147,141,6,,12,.01
KOHAT,KOHAT,DISTRICT,RURAL,HOMELESS,4,4,,,3,0
KOHAT,KOHAT,DISTRICT,RURAL,TOTAL,955880,484851,471020,9,127785,100
KOHAT,KOHAT,DISTRICT,URBAN,REGULAR,278418,144405,133993,20,41909,99.90000000000001
KOHAT,KOHAT,DISTRICT,URBAN,INSTITUTIONAL,272,266,6,,39,.09
KOHAT,KOHAT,DISTRICT,URBAN,HOMELESS,9,7,2,,1,0
KOHAT,KOHAT,DISTRICT,URBAN,TOTAL,278699,144678,134001,20,41949,100
DARRA ADAM KHEL,KOHAT,SUB-DIVISION,OVERALL,REGULAR,139838,70666,69172,,18161,99.98999999999999
DARRA ADAM KHEL,KOHAT,SUB-DIVISION,OVERALL,INSTITUTIONAL,1,1,,,1,.01
DARRA ADAM KHEL,KOHAT,SUB-DIVISION,OVERALL,HOMELESS,,,,,,0
DARRA ADAM KHEL,KOHAT,SUB-DIVISION,OVERALL,TOTAL,139839,70667,69172,,18162,100
DARRA ADAM KHEL,KOHAT,SUB-DIVISION,RURAL,REGULAR,139838,70666,69172,,18161,99.98999999999999
DARRA ADAM KHEL,KOHAT,SUB-DIVISION,RURAL,INSTITUTIONAL,1,1,,,1,.01
DARRA ADAM KHEL,KOHAT,SUB-DIVISION,RURAL,HOMELESS,,,,,,0
DARRA ADAM KHEL,KOHAT,SUB-DIVISION,RURAL,TOTAL,139839,70667,69172,,18162,100
DARRA ADAM KHEL,KOHAT,SUB-DIVISION,URBAN,REGULAR,,,,,,0
DARRA ADAM KHEL,KOHAT,SUB-DIVISION,URBAN,INSTITUTIONAL,,,,,,0
DARRA ADAM KHEL,KOHAT,SUB-DIVISION,URBAN,HOMELESS,,,,,,0
DARRA ADAM KHEL,KOHAT,SUB-DIVISION,URBAN,TOTAL,,,,,,100
GUMBAT,KOHAT,TEHSIL,OVERALL,REGULAR,124509,63006,61502,1,18466,99.97
GUMBAT,KOHAT,TEHSIL,OVERALL,INSTITUTIONAL,20,20,,,5,.03
GUMBAT,KOHAT,TEHSIL,OVERALL,HOMELESS,1,1,,,1,.01
GUMBAT,KOHAT,TEHSIL,OVERALL,TOTAL,124530,63027,61502,1,18472,100
GUMBAT,KOHAT,TEHSIL,RURAL,REGULAR,124509,63006,61502,1,18466,99.97
GUMBAT,KOHAT,TEHSIL,RURAL,INSTITUTIONAL,20,20,,,5,.03
GUMBAT,KOHAT,TEHSIL,RURAL,HOMELESS,1,1,,,1,.01
GUMBAT,KOHAT,TEHSIL,RURAL,TOTAL,124530,63027,61502,1,18472,100
GUMBAT,KOHAT,TEHSIL,URBAN,REGULAR,,,,,,0
GUMBAT,KOHAT,TEHSIL,URBAN,INSTITUTIONAL,,,,,,0
GUMBAT,KOHAT,TEHSIL,URBAN,HOMELESS,,,,,,0
GUMBAT,KOHAT,TEHSIL,URBAN,TOTAL,,,,,,100
KOHAT,KOHAT,TEHSIL,OVERALL,REGULAR,817128,416943,400162,23,111368,99.95999999999999
KOHAT,KOHAT,TEHSIL,OVERALL,INSTITUTIONAL,390,381,9,,43,.04
KOHAT,KOHAT,TEHSIL,OVERALL,HOMELESS,12,10,2,,3,0
KOHAT,KOHAT,TEHSIL,OVERALL,TOTAL,817530,417334,400173,23,111414,100
KOHAT,KOHAT,TEHSIL,RURAL,REGULAR,581571,294895,286671,5,75605,99.98999999999999
KOHAT,KOHAT,TEHSIL,RURAL,INSTITUTIONAL,118,115,3,,4,.01
KOHAT,KOHAT,TEHSIL,RURAL,HOMELESS,3,3,,,2,0
KOHAT,KOHAT,TEHSIL,RURAL,TOTAL,581692,295013,286674,5,75611,100
KOHAT,KOHAT,TEHSIL,URBAN,REGULAR,235557,122048,113491,18,35763,99.89
KOHAT,KOHAT,TEHSIL,URBAN,INSTITUTIONAL,272,266,6,,39,.11
KOHAT,KOHAT,TEHSIL,URBAN,HOMELESS,9,7,2,,1,0
KOHAT,KOHAT,TEHSIL,URBAN,TOTAL,235838,122321,113499,18,35803,100
LACHI,KOHAT,TEHSIL,OVERALL,REGULAR,152672,78496,74171,5,21684,99.98999999999999
LACHI,KOHAT,TEHSIL,OVERALL,INSTITUTIONAL,8,5,3,,2,.01
LACHI,KOHAT,TEHSIL,OVERALL,HOMELESS,,,,,,0
LACHI,KOHAT,TEHSIL,OVERALL,TOTAL,152680,78501,74174,5,21686,100
LACHI,KOHAT,TEHSIL,RURAL,REGULAR,109811,56139,53669,3,15538,99.98999999999999
LACHI,KOHAT,TEHSIL,RURAL,INSTITUTIONAL,8,5,3,,2,.01
LACHI,KOHAT,TEHSIL,RURAL,HOMELESS,,,,,,0
LACHI,KOHAT,TEHSIL,RURAL,TOTAL,109819,56144,53672,3,15540,100
LACHI,KOHAT,TEHSIL,URBAN,REGULAR,42861,22357,20502,2,6146,100
LACHI,KOHAT,TEHSIL,URBAN,INSTITUTIONAL,,,,,,0
LACHI,KOHAT,TEHSIL,URBAN,HOMELESS,,,,,,0
LACHI,KOHAT,TEHSIL,URBAN,TOTAL,42861,22357,20502,2,6146,100
KOLAI PALAS KOHISTAN,KOLAI PALAS KOHISTAN,DISTRICT,OVERALL,REGULAR,236694,121723,114969,2,40386,99.98
KOLAI PALAS KOHISTAN,KOLAI PALAS KOHISTAN,DISTRICT,OVERALL,INSTITUTIONAL,26,15,11,,4,.01
KOLAI PALAS KOHISTAN,KOLAI PALAS KOHISTAN,DISTRICT,OVERALL,HOMELESS,6,4,2,,3,.01
KOLAI PALAS KOHISTAN,KOLAI PALAS KOHISTAN,DISTRICT,OVERALL,TOTAL,236726,121742,114982,2,40393,100
KOLAI PALAS KOHISTAN,KOLAI PALAS KOHISTAN,DISTRICT,RURAL,REGULAR,236694,121723,114969,2,40386,99.98
KOLAI PALAS KOHISTAN,KOLAI PALAS KOHISTAN,DISTRICT,RURAL,INSTITUTIONAL,26,15,11,,4,.01
KOLAI PALAS KOHISTAN,KOLAI PALAS KOHISTAN,DISTRICT,RURAL,HOMELESS,6,4,2,,3,.01
KOLAI PALAS KOHISTAN,KOLAI PALAS KOHISTAN,DISTRICT,RURAL,TOTAL,236726,121742,114982,2,40393,100
KOLAI PALAS KOHISTAN,KOLAI PALAS KOHISTAN,DISTRICT,URBAN,REGULAR,,,,,,0
KOLAI PALAS KOHISTAN,KOLAI PALAS KOHISTAN,DISTRICT,URBAN,INSTITUTIONAL,,,,,,0
KOLAI PALAS KOHISTAN,KOLAI PALAS KOHISTAN,DISTRICT,URBAN,HOMELESS,,,,,,0
KOLAI PALAS KOHISTAN,KOLAI PALAS KOHISTAN,DISTRICT,URBAN,TOTAL,,,,,,100
BATTAIRA,KOLAI PALAS KOHISTAN,SUB-DIVISION,OVERALL,REGULAR,139948,72492,67455,1,19771,99.97
BATTAIRA,KOLAI PALAS KOHISTAN,SUB-DIVISION,OVERALL,INSTITUTIONAL,26,15,11,,4,.02
BATTAIRA,KOLAI PALAS KOHISTAN,SUB-DIVISION,OVERALL,HOMELESS,2,2,,,2,.01
BATTAIRA,KOLAI PALAS KOHISTAN,SUB-DIVISION,OVERALL,TOTAL,139976,72509,67466,1,19777,100
BATTAIRA,KOLAI PALAS KOHISTAN,SUB-DIVISION,RURAL,REGULAR,139948,72492,67455,1,19771,99.97
BATTAIRA,KOLAI PALAS KOHISTAN,SUB-DIVISION,RURAL,INSTITUTIONAL,26,15,11,,4,.02
BATTAIRA,KOLAI PALAS KOHISTAN,SUB-DIVISION,RURAL,HOMELESS,2,2,,,2,.01
BATTAIRA,KOLAI PALAS KOHISTAN,SUB-DIVISION,RURAL,TOTAL,139976,72509,67466,1,19777,100
BATTAIRA,KOLAI PALAS KOHISTAN,SUB-DIVISION,URBAN,REGULAR,,,,,,0
BATTAIRA,KOLAI PALAS KOHISTAN,SUB-DIVISION,URBAN,INSTITUTIONAL,,,,,,0
BATTAIRA,KOLAI PALAS KOHISTAN,SUB-DIVISION,URBAN,HOMELESS,,,,,,0
BATTAIRA,KOLAI PALAS KOHISTAN,SUB-DIVISION,URBAN,TOTAL,,,,,,100
PALAS,KOLAI PALAS KOHISTAN,SUB-DIVISION,OVERALL,REGULAR,96746,49231,47514,1,20615,100
PALAS,KOLAI PALAS KOHISTAN,SUB-DIVISION,OVERALL,INSTITUTIONAL,,,,,,0
PALAS,KOLAI PALAS KOHISTAN,SUB-DIVISION,OVERALL,HOMELESS,4,2,2,,1,0
PALAS,KOLAI PALAS KOHISTAN,SUB-DIVISION,OVERALL,TOTAL,96750,49233,47516,1,20616,100
PALAS,KOLAI PALAS KOHISTAN,SUB-DIVISION,RURAL,REGULAR,96746,49231,47514,1,20615,100
PALAS,KOLAI PALAS KOHISTAN,SUB-DIVISION,RURAL,INSTITUTIONAL,,,,,,0
PALAS,KOLAI PALAS KOHISTAN,SUB-DIVISION,RURAL,HOMELESS,4,2,2,,1,0
PALAS,KOLAI PALAS KOHISTAN,SUB-DIVISION,RURAL,TOTAL,96750,49233,47516,1,20616,100
PALAS,KOLAI PALAS KOHISTAN,SUB-DIVISION,URBAN,REGULAR,,,,,,0
PALAS,KOLAI PALAS KOHISTAN,SUB-DIVISION,URBAN,INSTITUTIONAL,,,,,,0
PALAS,KOLAI PALAS KOHISTAN,SUB-DIVISION,URBAN,HOMELESS,,,,,,0
PALAS,KOLAI PALAS KOHISTAN,SUB-DIVISION,URBAN,TOTAL,,,,,,100
KURRAM,KURRAM,DISTRICT,OVERALL,REGULAR,784956,406530,378411,15,94548,99.97
KURRAM,KURRAM,DISTRICT,OVERALL,INSTITUTIONAL,457,366,91,,20,.02
KURRAM,KURRAM,DISTRICT,OVERALL,HOMELESS,21,18,3,,7,.01
KURRAM,KURRAM,DISTRICT,OVERALL,TOTAL,785434,406914,378505,15,94575,100
KURRAM,KURRAM,DISTRICT,RURAL,REGULAR,739570,382446,357110,14,89810,99.98
KURRAM,KURRAM,DISTRICT,RURAL,INSTITUTIONAL,372,283,89,,14,.02
KURRAM,KURRAM,DISTRICT,RURAL,HOMELESS,21,18,3,,7,.01
KURRAM,KURRAM,DISTRICT,RURAL,TOTAL,739963,382747,357202,14,89831,100
KURRAM,KURRAM,DISTRICT,URBAN,REGULAR,45386,24084,21301,1,4738,99.87
KURRAM,KURRAM,DISTRICT,URBAN,INSTITUTIONAL,85,83,2,,6,.13
KURRAM,KURRAM,DISTRICT,URBAN,HOMELESS,,,,,,0
KURRAM,KURRAM,DISTRICT,URBAN,TOTAL,45471,24167,21303,1,4744,100
CENTRAL KURRAM F.R,KURRAM,TEHSIL,OVERALL,REGULAR,358573,190378,168188,7,41111,99.98
CENTRAL KURRAM F.R,KURRAM,TEHSIL,OVERALL,INSTITUTIONAL,90,69,21,,8,.02
CENTRAL KURRAM F.R,KURRAM,TEHSIL,OVERALL,HOMELESS,7,6,1,,2,0
CENTRAL KURRAM F.R,KURRAM,TEHSIL,OVERALL,TOTAL,358670,190453,168210,7,41121,100
CENTRAL KURRAM F.R,KURRAM,TEHSIL,RURAL,REGULAR,358573,190378,168188,7,41111,99.98
CENTRAL KURRAM F.R,KURRAM,TEHSIL,RURAL,INSTITUTIONAL,90,69,21,,8,.02
CENTRAL KURRAM F.R,KURRAM,TEHSIL,RURAL,HOMELESS,7,6,1,,2,0
CENTRAL KURRAM F.R,KURRAM,TEHSIL,RURAL,TOTAL,358670,190453,168210,7,41121,100
CENTRAL KURRAM F.R,KURRAM,TEHSIL,URBAN,REGULAR,,,,,,0
CENTRAL KURRAM F.R,KURRAM,TEHSIL,URBAN,INSTITUTIONAL,,,,,,0
CENTRAL KURRAM F.R,KURRAM,TEHSIL,URBAN,HOMELESS,,,,,,0
CENTRAL KURRAM F.R,KURRAM,TEHSIL,URBAN,TOTAL,,,,,,100
LOWER KURRAM,KURRAM,TEHSIL,OVERALL,REGULAR,150908,77691,73212,5,19319,99.94
LOWER KURRAM,KURRAM,TEHSIL,OVERALL,INSTITUTIONAL,23,21,2,,6,.03
LOWER KURRAM,KURRAM,TEHSIL,OVERALL,HOMELESS,14,12,2,,5,.03
LOWER KURRAM,KURRAM,TEHSIL,OVERALL,TOTAL,150945,77724,73216,5,19330,100
LOWER KURRAM,KURRAM,TEHSIL,RURAL,REGULAR,111033,56509,54520,4,15376,99.95999999999999
LOWER KURRAM,KURRAM,TEHSIL,RURAL,INSTITUTIONAL,10,10,,,1,.01
LOWER KURRAM,KURRAM,TEHSIL,RURAL,HOMELESS,14,12,2,,5,.03
LOWER KURRAM,KURRAM,TEHSIL,RURAL,TOTAL,111057,56531,54522,4,15382,100
LOWER KURRAM,KURRAM,TEHSIL,URBAN,REGULAR,39875,21182,18692,1,3943,99.87
LOWER KURRAM,KURRAM,TEHSIL,URBAN,INSTITUTIONAL,13,11,2,,5,.13
LOWER KURRAM,KURRAM,TEHSIL,URBAN,HOMELESS,,,,,,0
LOWER KURRAM,KURRAM,TEHSIL,URBAN,TOTAL,39888,21193,18694,1,3948,100
UPPER KURRAM,KURRAM,TEHSIL,OVERALL,REGULAR,275475,138461,137011,3,34118,99.98
UPPER KURRAM,KURRAM,TEHSIL,OVERALL,INSTITUTIONAL,344,276,68,,6,.02
UPPER KURRAM,KURRAM,TEHSIL,OVERALL,HOMELESS,,,,,,0
UPPER KURRAM,KURRAM,TEHSIL,OVERALL,TOTAL,275819,138737,137079,3,34124,100
UPPER KURRAM,KURRAM,TEHSIL,RURAL,REGULAR,269964,135559,134402,3,33323,99.98
UPPER KURRAM,KURRAM,TEHSIL,RURAL,INSTITUTIONAL,272,204,68,,5,.02
UPPER KURRAM,KURRAM,TEHSIL,RURAL,HOMELESS,,,,,,0
UPPER KURRAM,KURRAM,TEHSIL,RURAL,TOTAL,270236,135763,134470,3,33328,100
UPPER KURRAM,KURRAM,TEHSIL,URBAN,REGULAR,5511,2902,2609,,795,99.87
UPPER KURRAM,KURRAM,TEHSIL,URBAN,INSTITUTIONAL,72,72,,,1,.13
UPPER KURRAM,KURRAM,TEHSIL,URBAN,HOMELESS,,,,,,0
UPPER KURRAM,KURRAM,TEHSIL,URBAN,TOTAL,5583,2974,2609,,796,100
LAKKI MARWAT,LAKKI MARWAT,DISTRICT,OVERALL,REGULAR,1031680,521764,509903,13,131801,99.93000000000001
LAKKI MARWAT,LAKKI MARWAT,DISTRICT,OVERALL,INSTITUTIONAL,4282,2983,1299,,85,.06
LAKKI MARWAT,LAKKI MARWAT,DISTRICT,OVERALL,HOMELESS,338,186,152,,8,.01
LAKKI MARWAT,LAKKI MARWAT,DISTRICT,OVERALL,TOTAL,1036300,524933,511354,13,131894,100
LAKKI MARWAT,LAKKI MARWAT,DISTRICT,RURAL,REGULAR,931392,471206,460174,12,117907,99.95
LAKKI MARWAT,LAKKI MARWAT,DISTRICT,RURAL,INSTITUTIONAL,2637,1885,752,,55,.05
LAKKI MARWAT,LAKKI MARWAT,DISTRICT,RURAL,HOMELESS,333,182,151,,6,.01
LAKKI MARWAT,LAKKI MARWAT,DISTRICT,RURAL,TOTAL,934362,473273,461077,12,117968,100
LAKKI MARWAT,LAKKI MARWAT,DISTRICT,URBAN,REGULAR,100288,50558,49729,1,13894,99.77
LAKKI MARWAT,LAKKI MARWAT,DISTRICT,URBAN,INSTITUTIONAL,1645,1098,547,,30,.22
LAKKI MARWAT,LAKKI MARWAT,DISTRICT,URBAN,HOMELESS,5,4,1,,2,.01
LAKKI MARWAT,LAKKI MARWAT,DISTRICT,URBAN,TOTAL,101938,51660,50277,1,13926,100
BETTANI,LAKKI MARWAT,SUB-DIVISION,OVERALL,REGULAR,35558,18284,17274,,5016,99.95999999999999
BETTANI,LAKKI MARWAT,SUB-DIVISION,OVERALL,INSTITUTIONAL,5,1,4,,1,.02
BETTANI,LAKKI MARWAT,SUB-DIVISION,OVERALL,HOMELESS,7,5,2,,1,.02
BETTANI,LAKKI MARWAT,SUB-DIVISION,OVERALL,TOTAL,35570,18290,17280,,5018,100
BETTANI,LAKKI MARWAT,SUB-DIVISION,RURAL,REGULAR,35558,18284,17274,,5016,99.95999999999999
BETTANI,LAKKI MARWAT,SUB-DIVISION,RURAL,INSTITUTIONAL,5,1,4,,1,.02
BETTANI,LAKKI MARWAT,SUB-DIVISION,RURAL,HOMELESS,7,5,2,,1,.02
BETTANI,LAKKI MARWAT,SUB-DIVISION,RURAL,TOTAL,35570,18290,17280,,5018,100
BETTANI,LAKKI MARWAT,SUB-DIVISION,URBAN,REGULAR,,,,,,0
BETTANI,LAKKI MARWAT,SUB-DIVISION,URBAN,INSTITUTIONAL,,,,,,0
BETTANI,LAKKI MARWAT,SUB-DIVISION,URBAN,HOMELESS,,,,,,0
BETTANI,LAKKI MARWAT,SUB-DIVISION,URBAN,TOTAL,,,,,,100
GHAZNI KHEL,LAKKI MARWAT,TEHSIL,OVERALL,REGULAR,327044,164485,162556,3,43615,99.95
GHAZNI KHEL,LAKKI MARWAT,TEHSIL,OVERALL,INSTITUTIONAL,395,189,206,,20,.05
GHAZNI KHEL,LAKKI MARWAT,TEHSIL,OVERALL,HOMELESS,145,80,65,,3,.01
GHAZNI KHEL,LAKKI MARWAT,TEHSIL,OVERALL,TOTAL,327584,164754,162827,3,43638,100
GHAZNI KHEL,LAKKI MARWAT,TEHSIL,RURAL,REGULAR,327044,164485,162556,3,43615,99.95
GHAZNI KHEL,LAKKI MARWAT,TEHSIL,RURAL,INSTITUTIONAL,395,189,206,,20,.05
