name_admin_unit,part_of_district,admin_unit,age_group,rel_hh_head,all_sexes_overall,female_overall,male_overall,tgend_overall,all_sexes_rural,female_rural,male_rural,tgend_rural,all_sexes_urban,female_urban,male_urban,tgend_urban
LOWER CHITRAL,LOWER CHITRAL,DISTRICT,60 - 64,BROTHER/SISTER IN LAW,14,11,3,,10,8,2,,4,3,1,
LOWER CHITRAL,LOWER CHITRAL,DISTRICT,60 - 64,FATHER/MOTHER,1053,894,159,,872,730,142,,181,164,17,
LOWER CHITRAL,LOWER CHITRAL,DISTRICT,60 - 64,GRANDFATHER/GRANDMOTHER,13,8,5,,11,7,4,,2,1,1,
LOWER CHITRAL,LOWER CHITRAL,DISTRICT,60 - 64,GRANDSON/GRANDDAUGHTER,,,,,,,,,,,,
LOWER CHITRAL,LOWER CHITRAL,DISTRICT,60 - 64,HEAD,3635,202,3433,,2930,164,2766,,705,38,667,
LOWER CHITRAL,LOWER CHITRAL,DISTRICT,60 - 64,NEPHEW/NEICE,2,,2,,1,,1,,1,,1,
LOWER CHITRAL,LOWER CHITRAL,DISTRICT,60 - 64,NON-RELATIVE,17,9,8,,9,7,2,,8,2,6,
LOWER CHITRAL,LOWER CHITRAL,DISTRICT,60 - 64,OTHER RELATIVE,105,67,38,,82,55,27,,23,12,11,
LOWER CHITRAL,LOWER CHITRAL,DISTRICT,60 - 64,SON/DAUGHTER,24,2,22,,18,2,16,,6,,6,
LOWER CHITRAL,LOWER CHITRAL,DISTRICT,60 - 64,SON/DAUGHTER IN LAW,7,4,3,,5,4,1,,2,,2,
LOWER CHITRAL,LOWER CHITRAL,DISTRICT,60 - 64,SPOUSE,1825,1786,39,,1504,1470,34,,321,316,5,
LOWER CHITRAL,LOWER CHITRAL,DISTRICT,65 - 69,BROTHER/SISTER,123,42,81,,88,29,59,,35,13,22,
LOWER CHITRAL,LOWER CHITRAL,DISTRICT,65 - 69,BROTHER/SISTER IN LAW,14,9,5,,12,7,5,,2,2,,
LOWER CHITRAL,LOWER CHITRAL,DISTRICT,65 - 69,FATHER/MOTHER,1374,1144,230,,1103,906,197,,271,238,33,
LOWER CHITRAL,LOWER CHITRAL,DISTRICT,65 - 69,GRANDFATHER/GRANDMOTHER,17,13,4,,15,11,4,,2,2,,
LOWER CHITRAL,LOWER CHITRAL,DISTRICT,65 - 69,GRANDSON/GRANDDAUGHTER,,,,,,,,,,,,
LOWER CHITRAL,LOWER CHITRAL,DISTRICT,65 - 69,HEAD,2867,199,2668,,2267,158,2109,,600,41,559,
LOWER CHITRAL,LOWER CHITRAL,DISTRICT,65 - 69,NEPHEW/NEICE,4,2,2,,2,1,1,,2,1,1,
LOWER CHITRAL,LOWER CHITRAL,DISTRICT,65 - 69,NON-RELATIVE,6,2,4,,3,1,2,,3,1,2,
LOWER CHITRAL,LOWER CHITRAL,DISTRICT,65 - 69,OTHER RELATIVE,98,70,28,,82,57,25,,16,13,3,
LOWER CHITRAL,LOWER CHITRAL,DISTRICT,65 - 69,SON/DAUGHTER,5,2,3,,2,1,1,,3,1,2,
LOWER CHITRAL,LOWER CHITRAL,DISTRICT,65 - 69,SON/DAUGHTER IN LAW,5,4,1,,4,3,1,,1,1,,
LOWER CHITRAL,LOWER CHITRAL,DISTRICT,65 - 69,SPOUSE,1464,1445,19,,1210,1193,17,,254,252,2,
LOWER CHITRAL,LOWER CHITRAL,DISTRICT,70 - 74,BROTHER/SISTER,99,32,67,,77,26,51,,22,6,16,
LOWER CHITRAL,LOWER CHITRAL,DISTRICT,70 - 74,BROTHER/SISTER IN LAW,11,8,3,,9,7,2,,2,1,1,
LOWER CHITRAL,LOWER CHITRAL,DISTRICT,70 - 74,FATHER/MOTHER,1539,1237,302,,1294,1038,256,,245,199,46,
LOWER CHITRAL,LOWER CHITRAL,DISTRICT,70 - 74,GRANDFATHER/GRANDMOTHER,27,26,1,,24,23,1,,3,3,,
LOWER CHITRAL,LOWER CHITRAL,DISTRICT,70 - 74,GRANDSON/GRANDDAUGHTER,,,,,,,,,,,,
LOWER CHITRAL,LOWER CHITRAL,DISTRICT,70 - 74,HEAD,2494,196,2298,,2035,151,1884,,459,45,414,
LOWER CHITRAL,LOWER CHITRAL,DISTRICT,70 - 74,NEPHEW/NEICE,,,,,,,,,,,,
LOWER CHITRAL,LOWER CHITRAL,DISTRICT,70 - 74,NON-RELATIVE,5,2,3,,3,2,1,,2,,2,
LOWER CHITRAL,LOWER CHITRAL,DISTRICT,70 - 74,OTHER RELATIVE,124,85,39,,96,67,29,,28,18,10,
LOWER CHITRAL,LOWER CHITRAL,DISTRICT,70 - 74,SON/DAUGHTER,2,2,,,,,,,2,2,,
LOWER CHITRAL,LOWER CHITRAL,DISTRICT,70 - 74,SON/DAUGHTER IN LAW,2,1,1,,1,,1,,1,1,,
LOWER CHITRAL,LOWER CHITRAL,DISTRICT,70 - 74,SPOUSE,792,776,16,,687,672,15,,105,104,1,
LOWER CHITRAL,LOWER CHITRAL,DISTRICT,75 & ABOVE,BROTHER/SISTER,75,26,49,,59,19,40,,16,7,9,
LOWER CHITRAL,LOWER CHITRAL,DISTRICT,75 & ABOVE,BROTHER/SISTER IN LAW,9,4,5,,5,4,1,,4,,4,
LOWER CHITRAL,LOWER CHITRAL,DISTRICT,75 & ABOVE,FATHER/MOTHER,2378,1563,815,,2043,1321,722,,335,242,93,
LOWER CHITRAL,LOWER CHITRAL,DISTRICT,75 & ABOVE,GRANDFATHER/GRANDMOTHER,89,65,24,,80,60,20,,9,5,4,
LOWER CHITRAL,LOWER CHITRAL,DISTRICT,75 & ABOVE,GRANDSON/GRANDDAUGHTER,,,,,,,,,,,,
LOWER CHITRAL,LOWER CHITRAL,DISTRICT,75 & ABOVE,HEAD,2198,173,2025,,1848,148,1700,,350,25,325,
LOWER CHITRAL,LOWER CHITRAL,DISTRICT,75 & ABOVE,NEPHEW/NEICE,,,,,,,,,,,,
LOWER CHITRAL,LOWER CHITRAL,DISTRICT,75 & ABOVE,NON-RELATIVE,6,2,4,,4,1,3,,2,1,1,
LOWER CHITRAL,LOWER CHITRAL,DISTRICT,75 & ABOVE,OTHER RELATIVE,178,110,68,,146,89,57,,32,21,11,
LOWER CHITRAL,LOWER CHITRAL,DISTRICT,75 & ABOVE,SON/DAUGHTER,,,,,,,,,,,,
LOWER CHITRAL,LOWER CHITRAL,DISTRICT,75 & ABOVE,SON/DAUGHTER IN LAW,1,1,,,1,1,,,,,,
LOWER CHITRAL,LOWER CHITRAL,DISTRICT,75 & ABOVE,SPOUSE,334,322,12,,302,290,12,,32,32,,
LOWER CHITRAL,LOWER CHITRAL,DISTRICT,ALL AGES,BROTHER/SISTER,14037,4753,9284,,11339,3873,7466,,2698,880,1818,
LOWER CHITRAL,LOWER CHITRAL,DISTRICT,ALL AGES,BROTHER/SISTER IN LAW,3638,3437,201,,3031,2880,151,,607,557,50,
LOWER CHITRAL,LOWER CHITRAL,DISTRICT,ALL AGES,FATHER/MOTHER,8597,6841,1756,,7191,5666,1525,,1406,1175,231,
LOWER CHITRAL,LOWER CHITRAL,DISTRICT,ALL AGES,GRANDFATHER/GRANDMOTHER,162,118,44,,145,107,38,,17,11,6,
LOWER CHITRAL,LOWER CHITRAL,DISTRICT,ALL AGES,GRANDSON/GRANDDAUGHTER,27956,13883,14073,,23471,11630,11841,,4485,2253,2232,
LOWER CHITRAL,LOWER CHITRAL,DISTRICT,ALL AGES,HEAD,46050,2378,43672,,37680,1940,35740,,8370,438,7932,
LOWER CHITRAL,LOWER CHITRAL,DISTRICT,ALL AGES,NEPHEW/NEICE,8078,3909,4169,,6528,3142,3386,,1550,767,783,
LOWER CHITRAL,LOWER CHITRAL,DISTRICT,ALL AGES,NON-RELATIVE,438,150,288,,232,81,151,,206,69,137,
LOWER CHITRAL,LOWER CHITRAL,DISTRICT,ALL AGES,OTHER RELATIVE,2187,1258,929,,1785,1035,750,,402,223,179,
LOWER CHITRAL,LOWER CHITRAL,DISTRICT,ALL AGES,SON/DAUGHTER,150344,63169,87175,,124475,52266,72209,,25869,10903,14966,
LOWER CHITRAL,LOWER CHITRAL,DISTRICT,ALL AGES,SON/DAUGHTER IN LAW,15254,14715,539,,12640,12207,433,,2614,2508,106,
LOWER CHITRAL,LOWER CHITRAL,DISTRICT,ALL AGES,SPOUSE,41493,41082,411,,34193,33840,353,,7300,7242,58,
LOWER DIR,LOWER DIR,DISTRICT,00 - 04,BROTHER/SISTER,5781,2861,2920,,5733,2833,2900,,48,28,20,
LOWER DIR,LOWER DIR,DISTRICT,00 - 04,BROTHER/SISTER IN LAW,155,80,75,,151,78,73,,4,2,2,
LOWER DIR,LOWER DIR,DISTRICT,00 - 04,FATHER/MOTHER,,,,,,,,,,,,
LOWER DIR,LOWER DIR,DISTRICT,00 - 04,GRANDFATHER/GRANDMOTHER,,,,,,,,,,,,
LOWER DIR,LOWER DIR,DISTRICT,00 - 04,GRANDSON/GRANDDAUGHTER,100606,49095,51511,,98233,47945,50288,,2373,1150,1223,
LOWER DIR,LOWER DIR,DISTRICT,00 - 04,HEAD,,,,,,,,,,,,
LOWER DIR,LOWER DIR,DISTRICT,00 - 04,NEPHEW/NEICE,34746,16724,18022,,34094,16405,17689,,652,319,333,
LOWER DIR,LOWER DIR,DISTRICT,00 - 04,NON-RELATIVE,35,13,22,,30,9,21,,5,4,1,
LOWER DIR,LOWER DIR,DISTRICT,00 - 04,OTHER RELATIVE,4051,1921,2130,,4008,1899,2109,,43,22,21,
LOWER DIR,LOWER DIR,DISTRICT,00 - 04,SON/DAUGHTER,139188,67422,71766,,135231,65511,69720,,3957,1911,2046,
LOWER DIR,LOWER DIR,DISTRICT,00 - 04,SON/DAUGHTER IN LAW,,,,,,,,,,,,
LOWER DIR,LOWER DIR,DISTRICT,00 - 04,SPOUSE,,,,,,,,,,,,
LOWER DIR,LOWER DIR,DISTRICT,05 - 09,BROTHER/SISTER,13032,6341,6691,,12893,6271,6622,,139,70,69,
LOWER DIR,LOWER DIR,DISTRICT,05 - 09,BROTHER/SISTER IN LAW,139,73,66,,138,72,66,,1,1,,
LOWER DIR,LOWER DIR,DISTRICT,05 - 09,FATHER/MOTHER,,,,,,,,,,,,
LOWER DIR,LOWER DIR,DISTRICT,05 - 09,GRANDFATHER/GRANDMOTHER,,,,,,,,,,,,
LOWER DIR,LOWER DIR,DISTRICT,05 - 09,GRANDSON/GRANDDAUGHTER,62226,30591,31635,,60626,29811,30815,,1600,780,820,
LOWER DIR,LOWER DIR,DISTRICT,05 - 09,HEAD,,,,,,,,,,,,
LOWER DIR,LOWER DIR,DISTRICT,05 - 09,NEPHEW/NEICE,25521,12298,13223,,24991,12031,12960,,530,267,263,
LOWER DIR,LOWER DIR,DISTRICT,05 - 09,NON-RELATIVE,260,43,217,,258,42,216,,2,1,1,
LOWER DIR,LOWER DIR,DISTRICT,05 - 09,OTHER RELATIVE,3106,1550,1556,,3063,1532,1531,,43,18,25,
LOWER DIR,LOWER DIR,DISTRICT,05 - 09,SON/DAUGHTER,153228,74461,78767,,148254,72057,76197,,4974,2404,2570,
LOWER DIR,LOWER DIR,DISTRICT,05 - 09,SON/DAUGHTER IN LAW,,,,,,,,,,,,
LOWER DIR,LOWER DIR,DISTRICT,05 - 09,SPOUSE,,,,,,,,,,,,
LOWER DIR,LOWER DIR,DISTRICT,10 - 14,BROTHER/SISTER,19715,9943,9772,,19466,9823,9643,,249,120,129,
LOWER DIR,LOWER DIR,DISTRICT,10 - 14,BROTHER/SISTER IN LAW,163,87,76,,162,86,76,,1,1,,
LOWER DIR,LOWER DIR,DISTRICT,10 - 14,FATHER/MOTHER,,,,,,,,,,,,
LOWER DIR,LOWER DIR,DISTRICT,10 - 14,GRANDFATHER/GRANDMOTHER,,,,,,,,,,,,
LOWER DIR,LOWER DIR,DISTRICT,10 - 14,GRANDSON/GRANDDAUGHTER,29922,14396,15525,1,29188,14059,15128,1,734,337,397,
LOWER DIR,LOWER DIR,DISTRICT,10 - 14,HEAD,2278,61,2217,,2258,61,2197,,20,,20,
LOWER DIR,LOWER DIR,DISTRICT,10 - 14,NEPHEW/NEICE,14776,7121,7655,,14464,6944,7520,,312,177,135,
LOWER DIR,LOWER DIR,DISTRICT,10 - 14,NON-RELATIVE,840,247,592,1,836,246,589,1,4,1,3,
LOWER DIR,LOWER DIR,DISTRICT,10 - 14,OTHER RELATIVE,2146,1013,1133,,2121,1002,1119,,25,11,14,
LOWER DIR,LOWER DIR,DISTRICT,10 - 14,SON/DAUGHTER,144158,69381,74774,3,139352,67110,72239,3,4806,2271,2535,
LOWER DIR,LOWER DIR,DISTRICT,10 - 14,SON/DAUGHTER IN LAW,,,,,,,,,,,,
LOWER DIR,LOWER DIR,DISTRICT,10 - 14,SPOUSE,,,,,,,,,,,,
LOWER DIR,LOWER DIR,DISTRICT,15 - 19,BROTHER/SISTER,20684,10396,10287,1,20312,10216,10095,1,372,180,192,
LOWER DIR,LOWER DIR,DISTRICT,15 - 19,BROTHER/SISTER IN LAW,2675,2541,134,,2620,2487,133,,55,54,1,
LOWER DIR,LOWER DIR,DISTRICT,15 - 19,FATHER/MOTHER,,,,,,,,,,,,
LOWER DIR,LOWER DIR,DISTRICT,15 - 19,GRANDFATHER/GRANDMOTHER,,,,,,,,,,,,
LOWER DIR,LOWER DIR,DISTRICT,15 - 19,GRANDSON/GRANDDAUGHTER,11791,5478,6313,,11489,5312,6177,,302,166,136,
LOWER DIR,LOWER DIR,DISTRICT,15 - 19,HEAD,6036,302,5734,,5963,299,5664,,73,3,70,
LOWER DIR,LOWER DIR,DISTRICT,15 - 19,NEPHEW/NEICE,7225,3313,3912,,7070,3247,3823,,155,66,89,
LOWER DIR,LOWER DIR,DISTRICT,15 - 19,NON-RELATIVE,725,344,381,,698,341,357,,27,3,24,
LOWER DIR,LOWER DIR,DISTRICT,15 - 19,OTHER RELATIVE,1884,1135,747,2,1866,1126,738,2,18,9,9,
LOWER DIR,LOWER DIR,DISTRICT,15 - 19,SON/DAUGHTER,112984,50253,62725,6,109006,48471,60530,5,3978,1782,2195,1
LOWER DIR,LOWER DIR,DISTRICT,15 - 19,SON/DAUGHTER IN LAW,10526,10360,166,,10322,10159,163,,204,201,3,
LOWER DIR,LOWER DIR,DISTRICT,15 - 19,SPOUSE,4732,4719,13,,4629,4616,13,,103,103,,
LOWER DIR,LOWER DIR,DISTRICT,20 - 24,BROTHER/SISTER,13399,4755,8643,1,13080,4649,8430,1,319,106,213,
LOWER DIR,LOWER DIR,DISTRICT,20 - 24,BROTHER/SISTER IN LAW,8445,8211,234,,8313,8080,233,,132,131,1,
LOWER DIR,LOWER DIR,DISTRICT,20 - 24,FATHER/MOTHER,10,10,,,10,10,,,,,,
LOWER DIR,LOWER DIR,DISTRICT,20 - 24,GRANDFATHER/GRANDMOTHER,,,,,,,,,,,,
LOWER DIR,LOWER DIR,DISTRICT,20 - 24,GRANDSON/GRANDDAUGHTER,3279,1177,2102,,3197,1141,2056,,82,36,46,
LOWER DIR,LOWER DIR,DISTRICT,20 - 24,HEAD,12059,1800,10258,1,11831,1783,10047,1,228,17,211,
LOWER DIR,LOWER DIR,DISTRICT,20 - 24,NEPHEW/NEICE,2372,789,1583,,2308,759,1549,,64,30,34,
LOWER DIR,LOWER DIR,DISTRICT,20 - 24,NON-RELATIVE,272,23,249,,245,19,226,,27,4,23,
LOWER DIR,LOWER DIR,DISTRICT,20 - 24,OTHER RELATIVE,1960,1515,445,,1924,1494,430,,36,21,15,
LOWER DIR,LOWER DIR,DISTRICT,20 - 24,SON/DAUGHTER,61670,17443,44222,5,59396,16622,42769,5,2274,821,1453,
LOWER DIR,LOWER DIR,DISTRICT,20 - 24,SON/DAUGHTER IN LAW,27514,27045,469,,26782,26332,450,,732,713,19,
LOWER DIR,LOWER DIR,DISTRICT,20 - 24,SPOUSE,14688,14597,91,,14215,14125,90,,473,472,1,
LOWER DIR,LOWER DIR,DISTRICT,25 - 29,BROTHER/SISTER,9286,2428,6857,1,9025,2344,6680,1,261,84,177,
LOWER DIR,LOWER DIR,DISTRICT,25 - 29,BROTHER/SISTER IN LAW,8363,8155,208,,8191,7988,203,,172,167,5,
LOWER DIR,LOWER DIR,DISTRICT,25 - 29,FATHER/MOTHER,178,172,6,,174,168,6,,4,4,,
LOWER DIR,LOWER DIR,DISTRICT,25 - 29,GRANDFATHER/GRANDMOTHER,,,,,,,,,,,,
LOWER DIR,LOWER DIR,DISTRICT,25 - 29,GRANDSON/GRANDDAUGHTER,900,299,601,,874,290,584,,26,9,17,
LOWER DIR,LOWER DIR,DISTRICT,25 - 29,HEAD,16322,3330,12992,,15880,3284,12596,,442,46,396,
LOWER DIR,LOWER DIR,DISTRICT,25 - 29,NEPHEW/NEICE,795,219,576,,772,213,559,,23,6,17,
LOWER DIR,LOWER DIR,DISTRICT,25 - 29,NON-RELATIVE,93,23,70,,73,15,58,,20,8,12,
LOWER DIR,LOWER DIR,DISTRICT,25 - 29,OTHER RELATIVE,1476,1190,286,,1442,1170,272,,34,20,14,
LOWER DIR,LOWER DIR,DISTRICT,25 - 29,SON/DAUGHTER,33653,6260,27393,,32259,5967,26292,,1394,293,1101,
LOWER DIR,LOWER DIR,DISTRICT,25 - 29,SON/DAUGHTER IN LAW,23591,23187,404,,22939,22553,386,,652,634,18,
LOWER DIR,LOWER DIR,DISTRICT,25 - 29,SPOUSE,19664,19462,202,,18952,18752,200,,712,710,2,
LOWER DIR,LOWER DIR,DISTRICT,30 - 34,BROTHER/SISTER,6697,1525,5172,,6474,1482,4992,,223,43,180,
LOWER DIR,LOWER DIR,DISTRICT,30 - 34,BROTHER/SISTER IN LAW,5958,5784,174,,5847,5675,172,,111,109,2,
LOWER DIR,LOWER DIR,DISTRICT,30 - 34,FATHER/MOTHER,982,955,27,,975,948,27,,7,7,,
LOWER DIR,LOWER DIR,DISTRICT,30 - 34,GRANDFATHER/GRANDMOTHER,,,,,,,,,,,,
LOWER DIR,LOWER DIR,DISTRICT,30 - 34,GRANDSON/GRANDDAUGHTER,290,103,187,,276,101,175,,14,2,12,
LOWER DIR,LOWER DIR,DISTRICT,30 - 34,HEAD,21327,4547,16780,,20701,4476,16225,,626,71,555,
LOWER DIR,LOWER DIR,DISTRICT,30 - 34,NEPHEW/NEICE,353,87,266,,348,87,261,,5,,5,
LOWER DIR,LOWER DIR,DISTRICT,30 - 34,NON-RELATIVE,51,13,38,,38,12,26,,13,1,12,
LOWER DIR,LOWER DIR,DISTRICT,30 - 34,OTHER RELATIVE,1167,947,220,,1152,938,214,,15,9,6,
LOWER DIR,LOWER DIR,DISTRICT,30 - 34,SON/DAUGHTER,19611,2729,16881,1,18796,2600,16195,1,815,129,686,
LOWER DIR,LOWER DIR,DISTRICT,30 - 34,SON/DAUGHTER IN LAW,13974,13740,234,,13624,13398,226,,350,342,8,
LOWER DIR,LOWER DIR,DISTRICT,30 - 34,SPOUSE,22032,21736,296,,21192,20903,289,,840,833,7,
LOWER DIR,LOWER DIR,DISTRICT,35 - 39,BROTHER/SISTER,5315,1163,4151,1,5161,1136,4024,1,154,27,127,
LOWER DIR,LOWER DIR,DISTRICT,35 - 39,BROTHER/SISTER IN LAW,4077,3947,130,,4007,3881,126,,70,66,4,
LOWER DIR,LOWER DIR,DISTRICT,35 - 39,FATHER/MOTHER,2880,2705,175,,2840,2666,174,,40,39,1,
LOWER DIR,LOWER DIR,DISTRICT,35 - 39,GRANDFATHER/GRANDMOTHER,,,,,,,,,,,,
LOWER DIR,LOWER DIR,DISTRICT,35 - 39,GRANDSON/GRANDDAUGHTER,123,52,71,,120,51,69,,3,1,2,
LOWER DIR,LOWER DIR,DISTRICT,35 - 39,HEAD,25359,4523,20836,,24567,4456,20111,,792,67,725,
LOWER DIR,LOWER DIR,DISTRICT,35 - 39,NEPHEW/NEICE,155,39,116,,153,39,114,,2,,2,
LOWER DIR,LOWER DIR,DISTRICT,35 - 39,NON-RELATIVE,58,20,38,,45,17,28,,13,3,10,
LOWER DIR,LOWER DIR,DISTRICT,35 - 39,OTHER RELATIVE,1019,771,248,,1007,763,244,,12,8,4,
LOWER DIR,LOWER DIR,DISTRICT,35 - 39,SON/DAUGHTER,11762,1448,10314,,11292,1391,9901,,470,57,413,
LOWER DIR,LOWER DIR,DISTRICT,35 - 39,SON/DAUGHTER IN LAW,7675,7535,140,,7490,7355,135,,185,180,5,
LOWER DIR,LOWER DIR,DISTRICT,35 - 39,SPOUSE,23206,22802,404,,22370,21976,394,,836,826,10,
LOWER DIR,LOWER DIR,DISTRICT,40 - 44,BROTHER/SISTER,3321,735,2586,,3208,710,2498,,113,25,88,
LOWER DIR,LOWER DIR,DISTRICT,40 - 44,BROTHER/SISTER IN LAW,2136,2050,86,,2095,2011,84,,41,39,2,
LOWER DIR,LOWER DIR,DISTRICT,40 - 44,FATHER/MOTHER,4985,4610,375,,4930,4559,371,,55,51,4,
LOWER DIR,LOWER DIR,DISTRICT,40 - 44,GRANDFATHER/GRANDMOTHER,,,,,,,,,,,,
LOWER DIR,LOWER DIR,DISTRICT,40 - 44,GRANDSON/GRANDDAUGHTER,24,15,9,,23,14,9,,1,1,,
LOWER DIR,LOWER DIR,DISTRICT,40 - 44,HEAD,24787,3832,20954,1,23913,3762,20150,1,874,70,804,
LOWER DIR,LOWER DIR,DISTRICT,40 - 44,NEPHEW/NEICE,64,17,47,,64,17,47,,,,,
LOWER DIR,LOWER DIR,DISTRICT,40 - 44,NON-RELATIVE,37,13,24,,20,12,8,,17,1,16,
LOWER DIR,LOWER DIR,DISTRICT,40 - 44,OTHER RELATIVE,809,637,172,,797,630,167,,12,7,5,
LOWER DIR,LOWER DIR,DISTRICT,40 - 44,SON/DAUGHTER,5371,617,4753,1,5179,597,4581,1,192,20,172,
LOWER DIR,LOWER DIR,DISTRICT,40 - 44,SON/DAUGHTER IN LAW,3204,3115,89,,3148,3060,88,,56,55,1,
LOWER DIR,LOWER DIR,DISTRICT,40 - 44,SPOUSE,21587,21184,403,,20835,20438,397,,752,746,6,
LOWER DIR,LOWER DIR,DISTRICT,45 - 49,BROTHER/SISTER,2124,496,1628,,2042,480,1562,,82,16,66,
LOWER DIR,LOWER DIR,DISTRICT,45 - 49,BROTHER/SISTER IN LAW,959,924,35,,941,908,33,,18,16,2,
LOWER DIR,LOWER DIR,DISTRICT,45 - 49,FATHER/MOTHER,5609,4843,766,,5512,4756,756,,97,87,10,
LOWER DIR,LOWER DIR,DISTRICT,45 - 49,GRANDFATHER/GRANDMOTHER,26,19,7,,23,17,6,,3,2,1,
LOWER DIR,LOWER DIR,DISTRICT,45 - 49,GRANDSON/GRANDDAUGHTER,9,4,5,,9,4,5,,,,,
LOWER DIR,LOWER DIR,DISTRICT,45 - 49,HEAD,21866,2377,19489,,21100,2329,18771,,766,48,718,
LOWER DIR,LOWER DIR,DISTRICT,45 - 49,NEPHEW/NEICE,31,11,20,,30,11,19,,1,,1,
LOWER DIR,LOWER DIR,DISTRICT,45 - 49,NON-RELATIVE,22,5,17,,15,5,10,,7,,7,
LOWER DIR,LOWER DIR,DISTRICT,45 - 49,OTHER RELATIVE,635,499,136,,619,489,130,,16,10,6,
LOWER DIR,LOWER DIR,DISTRICT,45 - 49,SON/DAUGHTER,2235,230,2005,,2155,222,1933,,80,8,72,
LOWER DIR,LOWER DIR,DISTRICT,45 - 49,SON/DAUGHTER IN LAW,1226,1191,35,,1206,1171,35,,20,20,,
LOWER DIR,LOWER DIR,DISTRICT,45 - 49,SPOUSE,17880,17479,401,,17320,16924,396,,560,555,5,
LOWER DIR,LOWER DIR,DISTRICT,50 - 54,BROTHER/SISTER,1175,319,856,,1127,307,820,,48,12,36,
LOWER DIR,LOWER DIR,DISTRICT,50 - 54,BROTHER/SISTER IN LAW,428,412,16,,421,405,16,,7,7,,
LOWER DIR,LOWER DIR,DISTRICT,50 - 54,FATHER/MOTHER,5873,4789,1084,,5761,4699,1062,,112,90,22,
LOWER DIR,LOWER DIR,DISTRICT,50 - 54,GRANDFATHER/GRANDMOTHER,68,51,17,,63,49,14,,5,2,3,
LOWER DIR,LOWER DIR,DISTRICT,50 - 54,GRANDSON/GRANDDAUGHTER,1,,1,,1,,1,,,,,
LOWER DIR,LOWER DIR,DISTRICT,50 - 54,HEAD,19417,1681,17736,,18784,1639,17145,,633,42,591,
LOWER DIR,LOWER DIR,DISTRICT,50 - 54,NEPHEW/NEICE,7,2,5,,7,2,5,,,,,
LOWER DIR,LOWER DIR,DISTRICT,50 - 54,NON-RELATIVE,18,6,12,,8,6,2,,10,,10,
LOWER DIR,LOWER DIR,DISTRICT,50 - 54,OTHER RELATIVE,494,386,108,,484,378,106,,10,8,2,
LOWER DIR,LOWER DIR,DISTRICT,50 - 54,SON/DAUGHTER,764,94,669,1,733,90,642,1,31,4,27,
LOWER DIR,LOWER DIR,DISTRICT,50 - 54,SON/DAUGHTER IN LAW,368,359,9,,358,350,8,,10,9,1,
LOWER DIR,LOWER DIR,DISTRICT,50 - 54,SPOUSE,14826,14531,295,,14345,14054,291,,481,477,4,
LOWER DIR,LOWER DIR,DISTRICT,55 - 59,BROTHER/SISTER,768,210,558,,737,198,539,,31,12,19,
LOWER DIR,LOWER DIR,DISTRICT,55 - 59,BROTHER/SISTER IN LAW,204,191,13,,201,188,13,,3,3,,
LOWER DIR,LOWER DIR,DISTRICT,55 - 59,FATHER/MOTHER,5246,4065,1181,,5144,3980,1164,,102,85,17,
LOWER DIR,LOWER DIR,DISTRICT,55 - 59,GRANDFATHER/GRANDMOTHER,90,77,13,,90,77,13,,,,,
LOWER DIR,LOWER DIR,DISTRICT,55 - 59,GRANDSON/GRANDDAUGHTER,,,,,,,,,,,,
LOWER DIR,LOWER DIR,DISTRICT,55 - 59,HEAD,14675,942,13733,,14189,919,13270,,486,23,463,
LOWER DIR,LOWER DIR,DISTRICT,55 - 59,NEPHEW/NEICE,7,3,4,,6,3,3,,1,,1,
LOWER DIR,LOWER DIR,DISTRICT,55 - 59,NON-RELATIVE,13,8,5,,10,8,2,,3,,3,
LOWER DIR,LOWER DIR,DISTRICT,55 - 59,OTHER RELATIVE,325,267,58,,320,262,58,,5,5,,
LOWER DIR,LOWER DIR,DISTRICT,55 - 59,SON/DAUGHTER,290,45,245,,273,40,233,,17,5,12,
LOWER DIR,LOWER DIR,DISTRICT,55 - 59,SON/DAUGHTER IN LAW,149,141,8,,148,140,8,,1,1,,
LOWER DIR,LOWER DIR,DISTRICT,55 - 59,SPOUSE,10386,10177,209,,10065,9859,206,,321,318,3,
LOWER DIR,LOWER DIR,DISTRICT,60 - 64,BROTHER/SISTER,526,153,373,,507,150,357,,19,3,16,
LOWER DIR,LOWER DIR,DISTRICT,60 - 64,BROTHER/SISTER IN LAW,97,88,9,,96,87,9,,1,1,,
LOWER DIR,LOWER DIR,DISTRICT,60 - 64,FATHER/MOTHER,6141,4574,1567,,5997,4466,1531,,144,108,36,
LOWER DIR,LOWER DIR,DISTRICT,60 - 64,GRANDFATHER/GRANDMOTHER,246,211,35,,243,209,34,,3,2,1,
LOWER DIR,LOWER DIR,DISTRICT,60 - 64,GRANDSON/GRANDDAUGHTER,,,,,,,,,,,,
LOWER DIR,LOWER DIR,DISTRICT,60 - 64,HEAD,13735,897,12838,,13283,875,12408,,452,22,430,
LOWER DIR,LOWER DIR,DISTRICT,60 - 64,NEPHEW/NEICE,4,3,1,,4,3,1,,,,,
LOWER DIR,LOWER DIR,DISTRICT,60 - 64,NON-RELATIVE,13,6,7,,9,5,4,,4,1,3,
LOWER DIR,LOWER DIR,DISTRICT,60 - 64,OTHER RELATIVE,455,357,98,,448,350,98,,7,7,,
LOWER DIR,LOWER DIR,DISTRICT,60 - 64,SON/DAUGHTER,99,11,88,,96,11,85,,3,,3,
