district,sex_age_group__in_years_,all_sexes_overall,male_overall,female_overall,transgender_overall,all_sexes_rural,male_rural,female_rural,transgender_rural,all_sexes_urban,male_urban,female_urban,transgender_urban
UMER KOT,33,16244,7993,8251,,12351,6002,6349,,3893,1991,1902,
UMER KOT,34,12779,6368,6411,,9541,4677,4864,,3238,1691,1547,
UMER KOT,35,10033,5053,4979,1,7486,3745,3740,1,2547,1308,1239,
UMER KOT,36,11368,5844,5524,,8339,4267,4072,,3029,1577,1452,
UMER KOT,37,14429,7240,7189,,10839,5403,5436,,3590,1837,1753,
UMER KOT,38,13801,6820,6981,,10389,5094,5295,,3412,1726,1686,
UMER KOT,39,12456,6369,6087,,9078,4604,4474,,3378,1765,1613,
UMER KOT,40,8521,4289,4231,1,6204,3105,3099,,2317,1184,1132,1
UMER KOT,41,13375,6524,6849,2,10027,4884,5143,,3348,1640,1706,2
UMER KOT,42,12075,6178,5896,1,9225,4718,4507,,2850,1460,1389,1
UMER KOT,43,15825,7515,8310,,12058,5766,6292,,3767,1749,2018,
UMER KOT,44,9569,5052,4517,,6997,3667,3330,,2572,1385,1187,
UMER KOT,45,7581,3997,3584,,5612,2965,2647,,1969,1032,937,
UMER KOT,46,7914,4220,3694,,5774,3060,2714,,2140,1160,980,
UMER KOT,47,7734,3929,3805,,5795,2883,2912,,1939,1046,893,
UMER KOT,48,8778,4204,4573,1,6542,3165,3377,,2236,1039,1196,1
UMER KOT,49,6671,3373,3297,1,4917,2489,2427,1,1754,884,870,
UMER KOT,50,5391,2990,2400,1,4013,2213,1799,1,1378,777,601,
UMER KOT,51,7110,3642,3468,,5254,2720,2534,,1856,922,934,
UMER KOT,52,7314,3632,3682,,5533,2735,2798,,1781,897,884,
UMER KOT,53,8763,4139,4623,1,6640,3163,3477,,2123,976,1146,1
UMER KOT,54,6045,3128,2917,,4416,2267,2149,,1629,861,768,
UMER KOT,55,5221,2973,2248,,3876,2208,1668,,1345,765,580,
UMER KOT,56,5003,2799,2204,,3627,2031,1596,,1376,768,608,
UMER KOT,57,5205,2864,2341,,3811,2111,1700,,1394,753,641,
UMER KOT,58,5191,2609,2582,,3857,1931,1926,,1334,678,656,
UMER KOT,59,3703,2169,1534,,2622,1524,1098,,1081,645,436,
UMER KOT,60,3471,2010,1461,,2597,1493,1104,,874,517,357,
UMER KOT,61,3088,1608,1480,,2226,1144,1082,,862,464,398,
UMER KOT,62,2762,1376,1385,1,2046,985,1061,,716,391,324,1
UMER KOT,63,3692,1611,2081,,2811,1204,1607,,881,407,474,
UMER KOT,64,2910,1581,1329,,2188,1173,1015,,722,408,314,
UMER KOT,65,3201,1580,1621,,2397,1192,1205,,804,388,416,
UMER KOT,66,2502,1236,1266,,1865,927,938,,637,309,328,
UMER KOT,67,2619,1322,1297,,1923,998,925,,696,324,372,
UMER KOT,68,2355,997,1358,,1798,764,1034,,557,233,324,
UMER KOT,69,1972,1029,943,,1417,746,671,,555,283,272,
UMER KOT,70,3117,1554,1563,,2416,1201,1215,,701,353,348,
UMER KOT,71,2039,924,1115,,1527,695,832,,512,229,283,
UMER KOT,72,1702,826,876,,1307,623,684,,395,203,192,
UMER KOT,73,1844,836,1008,,1420,634,786,,424,202,222,
UMER KOT,74,1386,704,681,1,1052,543,509,,334,161,172,1
UMER KOT,75 & ABOVE,10307,4682,5625,,7975,3657,4318,,2332,1025,1307,
