name_admin_unit,admin_unit,part_of_district,region,rural_localities_by_pop_size,number_of_rural_localities,all_sexes,male,female,tgend,note
RATODERO,TALUKA,LARKANA,RURAL,500 -- 999,2,1403,723,680,,Rural Localities
RATODERO,TALUKA,LARKANA,RURAL,200 -- 499,2,729,368,361,,Rural Localities
RATODERO,TALUKA,LARKANA,RURAL,LESS THAN 200,1,194,97,97,,Rural Localities
RATODERO,TALUKA,LARKANA,RURAL,UN-INHABITED,,,,,,Rural Localities
MALIR,DISTRICT,MALIR,RURAL,OVERALL,57,1265908,674145,591649,114,Rural Localities
MALIR,DISTRICT,MALIR,RURAL,"5,000 AND ABOVE",28,1216498,647749,568636,113,Rural Localities
MALIR,DISTRICT,MALIR,RURAL,"2,000 -- 4,999",10,32192,17334,14857,1,Rural Localities
MALIR,DISTRICT,MALIR,RURAL,"1,000 -- 1,999",8,11304,5923,5381,,Rural Localities
MALIR,DISTRICT,MALIR,RURAL,500 -- 999,6,4795,2530,2265,,Rural Localities
MALIR,DISTRICT,MALIR,RURAL,200 -- 499,2,811,429,382,,Rural Localities
MALIR,DISTRICT,MALIR,RURAL,LESS THAN 200,3,308,180,128,,Rural Localities
MALIR,DISTRICT,MALIR,RURAL,UN-INHABITED,,,,,,Rural Localities
BIN QASIM,SUB-DIVISION,MALIR,RURAL,OVERALL,9,322915,172381,150496,38,Rural Localities
BIN QASIM,SUB-DIVISION,MALIR,RURAL,"5,000 AND ABOVE",7,319976,170754,149184,38,Rural Localities
BIN QASIM,SUB-DIVISION,MALIR,RURAL,"2,000 -- 4,999",1,2911,1599,1312,,Rural Localities
BIN QASIM,SUB-DIVISION,MALIR,RURAL,"1,000 -- 1,999",,,,,,Rural Localities
BIN QASIM,SUB-DIVISION,MALIR,RURAL,500 -- 999,,,,,,Rural Localities
BIN QASIM,SUB-DIVISION,MALIR,RURAL,200 -- 499,,,,,,Rural Localities
BIN QASIM,SUB-DIVISION,MALIR,RURAL,LESS THAN 200,1,28,28,,,Rural Localities
BIN QASIM,SUB-DIVISION,MALIR,RURAL,UN-INHABITED,,,,,,Rural Localities
GADAP,SUB-DIVISION,MALIR,RURAL,OVERALL,25,100351,52326,48022,3,Rural Localities
GADAP,SUB-DIVISION,MALIR,RURAL,"5,000 AND ABOVE",6,76100,39357,36740,3,Rural Localities
GADAP,SUB-DIVISION,MALIR,RURAL,"2,000 -- 4,999",3,8925,4978,3947,,Rural Localities
GADAP,SUB-DIVISION,MALIR,RURAL,"1,000 -- 1,999",7,9754,5054,4700,,Rural Localities
GADAP,SUB-DIVISION,MALIR,RURAL,500 -- 999,6,4795,2530,2265,,Rural Localities
GADAP,SUB-DIVISION,MALIR,RURAL,200 -- 499,1,497,255,242,,Rural Localities
GADAP,SUB-DIVISION,MALIR,RURAL,LESS THAN 200,2,280,152,128,,Rural Localities
GADAP,SUB-DIVISION,MALIR,RURAL,UN-INHABITED,,,,,,Rural Localities
IBRAHIM HYDRI,SUB-DIVISION,MALIR,RURAL,OVERALL,6,655936,351566,304299,71,Rural Localities
IBRAHIM HYDRI,SUB-DIVISION,MALIR,RURAL,"5,000 AND ABOVE",6,655936,351566,304299,71,Rural Localities
IBRAHIM HYDRI,SUB-DIVISION,MALIR,RURAL,"2,000 -- 4,999",,,,,,Rural Localities
IBRAHIM HYDRI,SUB-DIVISION,MALIR,RURAL,"1,000 -- 1,999",,,,,,Rural Localities
IBRAHIM HYDRI,SUB-DIVISION,MALIR,RURAL,500 -- 999,,,,,,Rural Localities
IBRAHIM HYDRI,SUB-DIVISION,MALIR,RURAL,200 -- 499,,,,,,Rural Localities
IBRAHIM HYDRI,SUB-DIVISION,MALIR,RURAL,LESS THAN 200,,,,,,Rural Localities
IBRAHIM HYDRI,SUB-DIVISION,MALIR,RURAL,UN-INHABITED,,,,,,Rural Localities
MURAD MEMON,SUB-DIVISION,MALIR,RURAL,OVERALL,9,150719,78781,71937,1,Rural Localities
MURAD MEMON,SUB-DIVISION,MALIR,RURAL,"5,000 AND ABOVE",7,141528,74000,67527,1,Rural Localities
MURAD MEMON,SUB-DIVISION,MALIR,RURAL,"2,000 -- 4,999",2,9191,4781,4410,,Rural Localities
MURAD MEMON,SUB-DIVISION,MALIR,RURAL,"1,000 -- 1,999",,,,,,Rural Localities
MURAD MEMON,SUB-DIVISION,MALIR,RURAL,500 -- 999,,,,,,Rural Localities
MURAD MEMON,SUB-DIVISION,MALIR,RURAL,200 -- 499,,,,,,Rural Localities
MURAD MEMON,SUB-DIVISION,MALIR,RURAL,LESS THAN 200,,,,,,Rural Localities
MURAD MEMON,SUB-DIVISION,MALIR,RURAL,UN-INHABITED,,,,,,Rural Localities
SHAH MUREED,SUB-DIVISION,MALIR,RURAL,OVERALL,8,35987,19091,16895,1,Rural Localities
SHAH MUREED,SUB-DIVISION,MALIR,RURAL,"5,000 AND ABOVE",2,22958,12072,10886,,Rural Localities
SHAH MUREED,SUB-DIVISION,MALIR,RURAL,"2,000 -- 4,999",4,11165,5976,5188,1,Rural Localities
SHAH MUREED,SUB-DIVISION,MALIR,RURAL,"1,000 -- 1,999",1,1550,869,681,,Rural Localities
SHAH MUREED,SUB-DIVISION,MALIR,RURAL,500 -- 999,,,,,,Rural Localities
SHAH MUREED,SUB-DIVISION,MALIR,RURAL,200 -- 499,1,314,174,140,,Rural Localities
SHAH MUREED,SUB-DIVISION,MALIR,RURAL,LESS THAN 200,,,,,,Rural Localities
SHAH MUREED,SUB-DIVISION,MALIR,RURAL,UN-INHABITED,,,,,,Rural Localities
MATIARI,DISTRICT,MATIARI,RURAL,OVERALL,107,646710,327876,318825,9,Rural Localities
MATIARI,DISTRICT,MATIARI,RURAL,"5,000 AND ABOVE",66,536501,271924,264569,8,Rural Localities
MATIARI,DISTRICT,MATIARI,RURAL,"2,000 -- 4,999",28,100787,51021,49765,1,Rural Localities
MATIARI,DISTRICT,MATIARI,RURAL,"1,000 -- 1,999",4,5216,2698,2518,,Rural Localities
MATIARI,DISTRICT,MATIARI,RURAL,500 -- 999,4,2987,1599,1388,,Rural Localities
MATIARI,DISTRICT,MATIARI,RURAL,200 -- 499,4,1163,608,555,,Rural Localities
MATIARI,DISTRICT,MATIARI,RURAL,LESS THAN 200,1,56,26,30,,Rural Localities
MATIARI,DISTRICT,MATIARI,RURAL,UN-INHABITED,,,,,,Rural Localities
HALA,TALUKA,MATIARI,RURAL,OVERALL,32,155724,78470,77252,2,Rural Localities
HALA,TALUKA,MATIARI,RURAL,"5,000 AND ABOVE",17,123520,62148,61370,2,Rural Localities
HALA,TALUKA,MATIARI,RURAL,"2,000 -- 4,999",7,27031,13656,13375,,Rural Localities
HALA,TALUKA,MATIARI,RURAL,"1,000 -- 1,999",2,2776,1411,1365,,Rural Localities
HALA,TALUKA,MATIARI,RURAL,500 -- 999,2,1420,764,656,,Rural Localities
HALA,TALUKA,MATIARI,RURAL,200 -- 499,3,921,465,456,,Rural Localities
HALA,TALUKA,MATIARI,RURAL,LESS THAN 200,1,56,26,30,,Rural Localities
HALA,TALUKA,MATIARI,RURAL,UN-INHABITED,,,,,,Rural Localities
MATIARI,TALUKA,MATIARI,RURAL,OVERALL,46,329787,167993,161790,4,Rural Localities
MATIARI,TALUKA,MATIARI,RURAL,"5,000 AND ABOVE",34,295297,150354,144939,4,Rural Localities
MATIARI,TALUKA,MATIARI,RURAL,"2,000 -- 4,999",10,33233,16945,16288,,Rural Localities
MATIARI,TALUKA,MATIARI,RURAL,"1,000 -- 1,999",1,1015,551,464,,Rural Localities
MATIARI,TALUKA,MATIARI,RURAL,500 -- 999,,,,,,Rural Localities
MATIARI,TALUKA,MATIARI,RURAL,200 -- 499,1,242,143,99,,Rural Localities
MATIARI,TALUKA,MATIARI,RURAL,LESS THAN 200,,,,,,Rural Localities
MATIARI,TALUKA,MATIARI,RURAL,UN-INHABITED,,,,,,Rural Localities
SAEEDABAD,TALUKA,MATIARI,RURAL,OVERALL,29,161199,81413,79783,3,Rural Localities
SAEEDABAD,TALUKA,MATIARI,RURAL,"5,000 AND ABOVE",15,117684,59422,58260,2,Rural Localities
SAEEDABAD,TALUKA,MATIARI,RURAL,"2,000 -- 4,999",11,40523,20420,20102,1,Rural Localities
SAEEDABAD,TALUKA,MATIARI,RURAL,"1,000 -- 1,999",1,1425,736,689,,Rural Localities
SAEEDABAD,TALUKA,MATIARI,RURAL,500 -- 999,2,1567,835,732,,Rural Localities
SAEEDABAD,TALUKA,MATIARI,RURAL,200 -- 499,,,,,,Rural Localities
SAEEDABAD,TALUKA,MATIARI,RURAL,LESS THAN 200,,,,,,Rural Localities
SAEEDABAD,TALUKA,MATIARI,RURAL,UN-INHABITED,,,,,,Rural Localities
MIRPUR KHAS,DISTRICT,MIRPUR KHAS,RURAL,OVERALL,404,1189211,623980,565211,20,Rural Localities
MIRPUR KHAS,DISTRICT,MIRPUR KHAS,RURAL,"5,000 AND ABOVE",47,347164,182000,165159,5,Rural Localities
MIRPUR KHAS,DISTRICT,MIRPUR KHAS,RURAL,"2,000 -- 4,999",205,634332,333131,301193,8,Rural Localities
MIRPUR KHAS,DISTRICT,MIRPUR KHAS,RURAL,"1,000 -- 1,999",118,181526,94900,86620,6,Rural Localities
MIRPUR KHAS,DISTRICT,MIRPUR KHAS,RURAL,500 -- 999,32,25897,13798,12098,1,Rural Localities
MIRPUR KHAS,DISTRICT,MIRPUR KHAS,RURAL,200 -- 499,1,292,151,141,,Rural Localities
MIRPUR KHAS,DISTRICT,MIRPUR KHAS,RURAL,LESS THAN 200,,,,,,Rural Localities
MIRPUR KHAS,DISTRICT,MIRPUR KHAS,RURAL,UN-INHABITED,1,,,,,Rural Localities
DIGRI,TALUKA,MIRPUR KHAS,RURAL,OVERALL,62,151616,78678,72934,4,Rural Localities
DIGRI,TALUKA,MIRPUR KHAS,RURAL,"5,000 AND ABOVE",2,11570,5932,5638,,Rural Localities
DIGRI,TALUKA,MIRPUR KHAS,RURAL,"2,000 -- 4,999",35,103371,53533,49835,3,Rural Localities
DIGRI,TALUKA,MIRPUR KHAS,RURAL,"1,000 -- 1,999",22,34990,18352,16637,1,Rural Localities
DIGRI,TALUKA,MIRPUR KHAS,RURAL,500 -- 999,2,1685,861,824,,Rural Localities
DIGRI,TALUKA,MIRPUR KHAS,RURAL,200 -- 499,,,,,,Rural Localities
DIGRI,TALUKA,MIRPUR KHAS,RURAL,LESS THAN 200,,,,,,Rural Localities
DIGRI,TALUKA,MIRPUR KHAS,RURAL,UN-INHABITED,1,,,,,Rural Localities
HUSSAIN BUX MARI,TALUKA,MIRPUR KHAS,RURAL,OVERALL,47,172143,90140,82002,1,Rural Localities
HUSSAIN BUX MARI,TALUKA,MIRPUR KHAS,RURAL,"5,000 AND ABOVE",8,73644,38762,34882,,Rural Localities
HUSSAIN BUX MARI,TALUKA,MIRPUR KHAS,RURAL,"2,000 -- 4,999",24,77295,40391,36903,1,Rural Localities
HUSSAIN BUX MARI,TALUKA,MIRPUR KHAS,RURAL,"1,000 -- 1,999",12,18764,9678,9086,,Rural Localities
HUSSAIN BUX MARI,TALUKA,MIRPUR KHAS,RURAL,500 -- 999,3,2440,1309,1131,,Rural Localities
HUSSAIN BUX MARI,TALUKA,MIRPUR KHAS,RURAL,200 -- 499,,,,,,Rural Localities
HUSSAIN BUX MARI,TALUKA,MIRPUR KHAS,RURAL,LESS THAN 200,,,,,,Rural Localities
HUSSAIN BUX MARI,TALUKA,MIRPUR KHAS,RURAL,UN-INHABITED,,,,,,Rural Localities
JHUDO,TALUKA,MIRPUR KHAS,RURAL,OVERALL,63,162610,86492,76116,2,Rural Localities
JHUDO,TALUKA,MIRPUR KHAS,RURAL,"5,000 AND ABOVE",4,30768,16230,14538,,Rural Localities
JHUDO,TALUKA,MIRPUR KHAS,RURAL,"2,000 -- 4,999",33,95623,51021,44602,,Rural Localities
JHUDO,TALUKA,MIRPUR KHAS,RURAL,"1,000 -- 1,999",21,32078,17069,15008,1,Rural Localities
JHUDO,TALUKA,MIRPUR KHAS,RURAL,500 -- 999,5,4141,2172,1968,1,Rural Localities
JHUDO,TALUKA,MIRPUR KHAS,RURAL,200 -- 499,,,,,,Rural Localities
JHUDO,TALUKA,MIRPUR KHAS,RURAL,LESS THAN 200,,,,,,Rural Localities
JHUDO,TALUKA,MIRPUR KHAS,RURAL,UN-INHABITED,,,,,,Rural Localities
KOT GHULAM MUHAMMAD,TALUKA,MIRPUR KHAS,RURAL,OVERALL,112,280054,146717,133334,3,Rural Localities
KOT GHULAM MUHAMMAD,TALUKA,MIRPUR KHAS,RURAL,"5,000 AND ABOVE",8,52031,27243,24788,,Rural Localities
KOT GHULAM MUHAMMAD,TALUKA,MIRPUR KHAS,RURAL,"2,000 -- 4,999",49,156703,82324,74379,,Rural Localities
KOT GHULAM MUHAMMAD,TALUKA,MIRPUR KHAS,RURAL,"1,000 -- 1,999",40,58988,30544,28441,3,Rural Localities
KOT GHULAM MUHAMMAD,TALUKA,MIRPUR KHAS,RURAL,500 -- 999,15,12332,6606,5726,,Rural Localities
KOT GHULAM MUHAMMAD,TALUKA,MIRPUR KHAS,RURAL,200 -- 499,,,,,,Rural Localities
KOT GHULAM MUHAMMAD,TALUKA,MIRPUR KHAS,RURAL,LESS THAN 200,,,,,,Rural Localities
KOT GHULAM MUHAMMAD,TALUKA,MIRPUR KHAS,RURAL,UN-INHABITED,,,,,,Rural Localities
MIRPUR KHAS,TALUKA,MIRPUR KHAS,RURAL,OVERALL,2,19969,10404,9565,,Rural Localities
MIRPUR KHAS,TALUKA,MIRPUR KHAS,RURAL,"5,000 AND ABOVE",1,16451,8539,7912,,Rural Localities
MIRPUR KHAS,TALUKA,MIRPUR KHAS,RURAL,"2,000 -- 4,999",1,3518,1865,1653,,Rural Localities
MIRPUR KHAS,TALUKA,MIRPUR KHAS,RURAL,"1,000 -- 1,999",,,,,,Rural Localities
MIRPUR KHAS,TALUKA,MIRPUR KHAS,RURAL,500 -- 999,,,,,,Rural Localities
MIRPUR KHAS,TALUKA,MIRPUR KHAS,RURAL,200 -- 499,,,,,,Rural Localities
MIRPUR KHAS,TALUKA,MIRPUR KHAS,RURAL,LESS THAN 200,,,,,,Rural Localities
MIRPUR KHAS,TALUKA,MIRPUR KHAS,RURAL,UN-INHABITED,,,,,,Rural Localities
SHUJAABAD,TALUKA,MIRPUR KHAS,RURAL,OVERALL,45,162606,84580,78022,4,Rural Localities
SHUJAABAD,TALUKA,MIRPUR KHAS,RURAL,"5,000 AND ABOVE",10,74658,38773,35882,3,Rural Localities
SHUJAABAD,TALUKA,MIRPUR KHAS,RURAL,"2,000 -- 4,999",20,65684,34120,31564,,Rural Localities
SHUJAABAD,TALUKA,MIRPUR KHAS,RURAL,"1,000 -- 1,999",13,20326,10695,9630,1,Rural Localities
SHUJAABAD,TALUKA,MIRPUR KHAS,RURAL,500 -- 999,2,1938,992,946,,Rural Localities
SHUJAABAD,TALUKA,MIRPUR KHAS,RURAL,200 -- 499,,,,,,Rural Localities
SHUJAABAD,TALUKA,MIRPUR KHAS,RURAL,LESS THAN 200,,,,,,Rural Localities
SHUJAABAD,TALUKA,MIRPUR KHAS,RURAL,UN-INHABITED,,,,,,Rural Localities
SINDHRI,TALUKA,MIRPUR KHAS,RURAL,OVERALL,73,240213,126969,113238,6,Rural Localities
SINDHRI,TALUKA,MIRPUR KHAS,RURAL,"5,000 AND ABOVE",14,88042,46521,41519,2,Rural Localities
SINDHRI,TALUKA,MIRPUR KHAS,RURAL,"2,000 -- 4,999",43,132138,69877,62257,4,Rural Localities
SINDHRI,TALUKA,MIRPUR KHAS,RURAL,"1,000 -- 1,999",10,16380,8562,7818,,Rural Localities
SINDHRI,TALUKA,MIRPUR KHAS,RURAL,500 -- 999,5,3361,1858,1503,,Rural Localities
SINDHRI,TALUKA,MIRPUR KHAS,RURAL,200 -- 499,1,292,151,141,,Rural Localities
SINDHRI,TALUKA,MIRPUR KHAS,RURAL,LESS THAN 200,,,,,,Rural Localities
SINDHRI,TALUKA,MIRPUR KHAS,RURAL,UN-INHABITED,,,,,,Rural Localities
NAUSHAHRO FEROZE,DISTRICT,NAUSHAHRO FEROZE,RURAL,OVERALL,220,1269838,645506,624301,31,Rural Localities
NAUSHAHRO FEROZE,DISTRICT,NAUSHAHRO FEROZE,RURAL,"5,000 AND ABOVE",112,1009678,512323,497329,26,Rural Localities
NAUSHAHRO FEROZE,DISTRICT,NAUSHAHRO FEROZE,RURAL,"2,000 -- 4,999",61,220062,112363,107695,4,Rural Localities
NAUSHAHRO FEROZE,DISTRICT,NAUSHAHRO FEROZE,RURAL,"1,000 -- 1,999",19,28569,14740,13828,1,Rural Localities
NAUSHAHRO FEROZE,DISTRICT,NAUSHAHRO FEROZE,RURAL,500 -- 999,10,7409,3878,3531,,Rural Localities
NAUSHAHRO FEROZE,DISTRICT,NAUSHAHRO FEROZE,RURAL,200 -- 499,11,3493,1849,1644,,Rural Localities
NAUSHAHRO FEROZE,DISTRICT,NAUSHAHRO FEROZE,RURAL,LESS THAN 200,6,627,353,274,,Rural Localities
NAUSHAHRO FEROZE,DISTRICT,NAUSHAHRO FEROZE,RURAL,UN-INHABITED,1,,,,,Rural Localities
BHIRIA,TALUKA,NAUSHAHRO FEROZE,RURAL,OVERALL,32,257760,131453,126301,6,Rural Localities
BHIRIA,TALUKA,NAUSHAHRO FEROZE,RURAL,"5,000 AND ABOVE",27,239393,121717,117670,6,Rural Localities
BHIRIA,TALUKA,NAUSHAHRO FEROZE,RURAL,"2,000 -- 4,999",5,18367,9736,8631,,Rural Localities
BHIRIA,TALUKA,NAUSHAHRO FEROZE,RURAL,"1,000 -- 1,999",,,,,,Rural Localities
BHIRIA,TALUKA,NAUSHAHRO FEROZE,RURAL,500 -- 999,,,,,,Rural Localities
BHIRIA,TALUKA,NAUSHAHRO FEROZE,RURAL,200 -- 499,,,,,,Rural Localities
BHIRIA,TALUKA,NAUSHAHRO FEROZE,RURAL,LESS THAN 200,,,,,,Rural Localities
BHIRIA,TALUKA,NAUSHAHRO FEROZE,RURAL,UN-INHABITED,,,,,,Rural Localities
KANDIARO,TALUKA,NAUSHAHRO FEROZE,RURAL,OVERALL,52,312124,158228,153890,6,Rural Localities
KANDIARO,TALUKA,NAUSHAHRO FEROZE,RURAL,"5,000 AND ABOVE",26,259951,131456,128490,5,Rural Localities
KANDIARO,TALUKA,NAUSHAHRO FEROZE,RURAL,"2,000 -- 4,999",10,36771,18629,18141,1,Rural Localities
KANDIARO,TALUKA,NAUSHAHRO FEROZE,RURAL,"1,000 -- 1,999",8,11744,6250,5494,,Rural Localities
KANDIARO,TALUKA,NAUSHAHRO FEROZE,RURAL,500 -- 999,3,2299,1203,1096,,Rural Localities
KANDIARO,TALUKA,NAUSHAHRO FEROZE,RURAL,200 -- 499,4,1299,660,639,,Rural Localities
KANDIARO,TALUKA,NAUSHAHRO FEROZE,RURAL,LESS THAN 200,1,60,30,30,,Rural Localities
KANDIARO,TALUKA,NAUSHAHRO FEROZE,RURAL,UN-INHABITED,,,,,,Rural Localities
MEHRABPUR,TALUKA,NAUSHAHRO FEROZE,RURAL,OVERALL,32,190469,96255,94205,9,Rural Localities
MEHRABPUR,TALUKA,NAUSHAHRO FEROZE,RURAL,"5,000 AND ABOVE",15,130497,65945,64544,8,Rural Localities
MEHRABPUR,TALUKA,NAUSHAHRO FEROZE,RURAL,"2,000 -- 4,999",16,58749,29691,29057,1,Rural Localities
MEHRABPUR,TALUKA,NAUSHAHRO FEROZE,RURAL,"1,000 -- 1,999",1,1223,619,604,,Rural Localities
MEHRABPUR,TALUKA,NAUSHAHRO FEROZE,RURAL,500 -- 999,,,,,,Rural Localities
MEHRABPUR,TALUKA,NAUSHAHRO FEROZE,RURAL,200 -- 499,,,,,,Rural Localities
MEHRABPUR,TALUKA,NAUSHAHRO FEROZE,RURAL,LESS THAN 200,,,,,,Rural Localities
MEHRABPUR,TALUKA,NAUSHAHRO FEROZE,RURAL,UN-INHABITED,,,,,,Rural Localities
MORO,TALUKA,NAUSHAHRO FEROZE,RURAL,OVERALL,52,265463,135797,129660,6,Rural Localities
MORO,TALUKA,NAUSHAHRO FEROZE,RURAL,"5,000 AND ABOVE",24,215412,110025,105383,4,Rural Localities
MORO,TALUKA,NAUSHAHRO FEROZE,RURAL,"2,000 -- 4,999",12,39165,20085,19079,1,Rural Localities
MORO,TALUKA,NAUSHAHRO FEROZE,RURAL,"1,000 -- 1,999",4,6337,3210,3126,1,Rural Localities
MORO,TALUKA,NAUSHAHRO FEROZE,RURAL,500 -- 999,3,2288,1228,1060,,Rural Localities
MORO,TALUKA,NAUSHAHRO FEROZE,RURAL,200 -- 499,6,1899,1037,862,,Rural Localities
MORO,TALUKA,NAUSHAHRO FEROZE,RURAL,LESS THAN 200,3,362,212,150,,Rural Localities
MORO,TALUKA,NAUSHAHRO FEROZE,RURAL,UN-INHABITED,,,,,,Rural Localities
NAUSHAHRO FEROZE,TALUKA,NAUSHAHRO FEROZE,RURAL,OVERALL,52,244022,123773,120245,4,Rural Localities
NAUSHAHRO FEROZE,TALUKA,NAUSHAHRO FEROZE,RURAL,"5,000 AND ABOVE",20,164425,83180,81242,3,Rural Localities
NAUSHAHRO FEROZE,TALUKA,NAUSHAHRO FEROZE,RURAL,"2,000 -- 4,999",18,67010,34222,32787,1,Rural Localities
NAUSHAHRO FEROZE,TALUKA,NAUSHAHRO FEROZE,RURAL,"1,000 -- 1,999",6,9265,4661,4604,,Rural Localities
NAUSHAHRO FEROZE,TALUKA,NAUSHAHRO FEROZE,RURAL,500 -- 999,4,2822,1447,1375,,Rural Localities
NAUSHAHRO FEROZE,TALUKA,NAUSHAHRO FEROZE,RURAL,200 -- 499,1,295,152,143,,Rural Localities
NAUSHAHRO FEROZE,TALUKA,NAUSHAHRO FEROZE,RURAL,LESS THAN 200,2,205,111,94,,Rural Localities
NAUSHAHRO FEROZE,TALUKA,NAUSHAHRO FEROZE,RURAL,UN-INHABITED,1,,,,,Rural Localities
SANGHAR,DISTRICT,SANGHAR,RURAL,OVERALL,346,1677683,853652,823997,34,Rural Localities
SANGHAR,DISTRICT,SANGHAR,RURAL,"5,000 AND ABOVE",126,1117251,567403,549826,22,Rural Localities
SANGHAR,DISTRICT,SANGHAR,RURAL,"2,000 -- 4,999",139,454601,231981,222611,9,Rural Localities
SANGHAR,DISTRICT,SANGHAR,RURAL,"1,000 -- 1,999",58,90194,46124,44068,2,Rural Localities
SANGHAR,DISTRICT,SANGHAR,RURAL,500 -- 999,19,14285,7419,6865,1,Rural Localities
SANGHAR,DISTRICT,SANGHAR,RURAL,200 -- 499,4,1352,725,627,,Rural Localities
SANGHAR,DISTRICT,SANGHAR,RURAL,LESS THAN 200,,,,,,Rural Localities
SANGHAR,DISTRICT,SANGHAR,RURAL,UN-INHABITED,,,,,,Rural Localities
JAM NAWAZ ALI,TALUKA,SANGHAR,RURAL,OVERALL,49,144341,72835,71498,8,Rural Localities
JAM NAWAZ ALI,TALUKA,SANGHAR,RURAL,"5,000 AND ABOVE",7,50643,25474,25165,4,Rural Localities
JAM NAWAZ ALI,TALUKA,SANGHAR,RURAL,"2,000 -- 4,999",24,68900,34821,34076,3,Rural Localities
JAM NAWAZ ALI,TALUKA,SANGHAR,RURAL,"1,000 -- 1,999",14,21847,11014,10832,1,Rural Localities
JAM NAWAZ ALI,TALUKA,SANGHAR,RURAL,500 -- 999,4,2951,1526,1425,,Rural Localities
JAM NAWAZ ALI,TALUKA,SANGHAR,RURAL,200 -- 499,,,,,,Rural Localities
JAM NAWAZ ALI,TALUKA,SANGHAR,RURAL,LESS THAN 200,,,,,,Rural Localities
JAM NAWAZ ALI,TALUKA,SANGHAR,RURAL,UN-INHABITED,,,,,,Rural Localities
KHIPRO,TALUKA,SANGHAR,RURAL,OVERALL,74,308441,157592,150844,5,Rural Localities
KHIPRO,TALUKA,SANGHAR,RURAL,"5,000 AND ABOVE",15,170696,87270,83422,4,Rural Localities
KHIPRO,TALUKA,SANGHAR,RURAL,"2,000 -- 4,999",36,113210,57643,55566,1,Rural Localities
KHIPRO,TALUKA,SANGHAR,RURAL,"1,000 -- 1,999",13,18936,9755,9181,,Rural Localities
KHIPRO,TALUKA,SANGHAR,RURAL,500 -- 999,6,4247,2199,2048,,Rural Localities
KHIPRO,TALUKA,SANGHAR,RURAL,200 -- 499,4,1352,725,627,,Rural Localities
KHIPRO,TALUKA,SANGHAR,RURAL,LESS THAN 200,,,,,,Rural Localities
KHIPRO,TALUKA,SANGHAR,RURAL,UN-INHABITED,,,,,,Rural Localities
SANGHAR,TALUKA,SANGHAR,RURAL,OVERALL,69,387518,198171,189347,,Rural Localities
SANGHAR,TALUKA,SANGHAR,RURAL,"5,000 AND ABOVE",28,260462,133021,127441,,Rural Localities
SANGHAR,TALUKA,SANGHAR,RURAL,"2,000 -- 4,999",29,107726,55267,52459,,Rural Localities
SANGHAR,TALUKA,SANGHAR,RURAL,"1,000 -- 1,999",11,18383,9430,8953,,Rural Localities
SANGHAR,TALUKA,SANGHAR,RURAL,500 -- 999,1,947,453,494,,Rural Localities
SANGHAR,TALUKA,SANGHAR,RURAL,200 -- 499,,,,,,Rural Localities
SANGHAR,TALUKA,SANGHAR,RURAL,LESS THAN 200,,,,,,Rural Localities
SANGHAR,TALUKA,SANGHAR,RURAL,UN-INHABITED,,,,,,Rural Localities
SHAHDADPUR,TALUKA,SANGHAR,RURAL,OVERALL,42,309113,157038,152070,5,Rural Localities
SHAHDADPUR,TALUKA,SANGHAR,RURAL,"5,000 AND ABOVE",33,275959,140092,135862,5,Rural Localities
SHAHDADPUR,TALUKA,SANGHAR,RURAL,"2,000 -- 4,999",8,31350,16005,15345,,Rural Localities
SHAHDADPUR,TALUKA,SANGHAR,RURAL,"1,000 -- 1,999",1,1804,941,863,,Rural Localities
SHAHDADPUR,TALUKA,SANGHAR,RURAL,500 -- 999,,,,,,Rural Localities
SHAHDADPUR,TALUKA,SANGHAR,RURAL,200 -- 499,,,,,,Rural Localities
SHAHDADPUR,TALUKA,SANGHAR,RURAL,LESS THAN 200,,,,,,Rural Localities
SHAHDADPUR,TALUKA,SANGHAR,RURAL,UN-INHABITED,,,,,,Rural Localities
SINJHORO,TALUKA,SANGHAR,RURAL,OVERALL,84,294875,150063,144800,12,Rural Localities
SINJHORO,TALUKA,SANGHAR,RURAL,"5,000 AND ABOVE",16,128229,64669,63555,5,Rural Localities
SINJHORO,TALUKA,SANGHAR,RURAL,"2,000 -- 4,999",41,131282,67169,64108,5,Rural Localities
SINJHORO,TALUKA,SANGHAR,RURAL,"1,000 -- 1,999",19,29224,14984,14239,1,Rural Localities
SINJHORO,TALUKA,SANGHAR,RURAL,500 -- 999,8,6140,3241,2898,1,Rural Localities
SINJHORO,TALUKA,SANGHAR,RURAL,200 -- 499,,,,,,Rural Localities
SINJHORO,TALUKA,SANGHAR,RURAL,LESS THAN 200,,,,,,Rural Localities
SINJHORO,TALUKA,SANGHAR,RURAL,UN-INHABITED,,,,,,Rural Localities
TANDO ADAM,TALUKA,SANGHAR,RURAL,OVERALL,28,233395,117953,115438,4,Rural Localities
TANDO ADAM,TALUKA,SANGHAR,RURAL,"5,000 AND ABOVE",27,231262,116877,114381,4,Rural Localities
TANDO ADAM,TALUKA,SANGHAR,RURAL,"2,000 -- 4,999",1,2133,1076,1057,,Rural Localities
TANDO ADAM,TALUKA,SANGHAR,RURAL,"1,000 -- 1,999",,,,,,Rural Localities
TANDO ADAM,TALUKA,SANGHAR,RURAL,500 -- 999,,,,,,Rural Localities
TANDO ADAM,TALUKA,SANGHAR,RURAL,200 -- 499,,,,,,Rural Localities
TANDO ADAM,TALUKA,SANGHAR,RURAL,LESS THAN 200,,,,,,Rural Localities
