name_admin_unit,admin_unit,relation_to_hh_head,marital_status,female_overall,male_overall,tgend_overall,female_rural,male_rural,tgend_rural,female_urban,male_urban,tgend_urban
KARACHI EAST,DISTRICT,GRAND SON/GRAND DAUGHTER,SEPARATION,4,3,0,0,0,0,4,3,0
KARACHI EAST,DISTRICT,GRAND SON/GRAND DAUGHTER,WIDOWED,10,2,0,0,0,0,10,2,0
KARACHI EAST,DISTRICT,HEAD,DIVORCED,1370,1246,0,0,0,0,1370,1246,0
KARACHI EAST,DISTRICT,HEAD,MARRIED,16817,569162,0,0,0,0,16817,569162,0
KARACHI EAST,DISTRICT,HEAD,NEVER MARRIED,2902,32812,133,0,0,0,2902,32812,133
KARACHI EAST,DISTRICT,HEAD,SEPARATION,526,997,0,0,0,0,526,997,0
KARACHI EAST,DISTRICT,HEAD,WIDOWED,22546,11479,0,0,0,0,22546,11479,0
KARACHI EAST,DISTRICT,NEPHEW/NIECE,DIVORCED,52,19,0,0,0,0,52,19,0
KARACHI EAST,DISTRICT,NEPHEW/NIECE,MARRIED,680,2139,0,0,0,0,680,2139,0
KARACHI EAST,DISTRICT,NEPHEW/NIECE,NEVER MARRIED,7940,12567,1,0,0,0,7940,12567,1
KARACHI EAST,DISTRICT,NEPHEW/NIECE,SEPARATION,11,11,0,0,0,0,11,11,0
KARACHI EAST,DISTRICT,NEPHEW/NIECE,WIDOWED,48,18,0,0,0,0,48,18,0
KARACHI EAST,DISTRICT,NON-RELATIVE,DIVORCED,249,190,0,0,0,0,249,190,0
KARACHI EAST,DISTRICT,NON-RELATIVE,MARRIED,4787,19420,0,0,0,0,4787,19420,0
KARACHI EAST,DISTRICT,NON-RELATIVE,NEVER MARRIED,8712,38565,177,0,0,0,8712,38565,177
KARACHI EAST,DISTRICT,NON-RELATIVE,SEPARATION,147,274,0,0,0,0,147,274,0
KARACHI EAST,DISTRICT,NON-RELATIVE,WIDOWED,906,721,0,0,0,0,906,721,0
KARACHI EAST,DISTRICT,OTHER RELATIVE,DIVORCED,538,177,0,0,0,0,538,177,0
KARACHI EAST,DISTRICT,OTHER RELATIVE,MARRIED,10715,16262,0,0,0,0,10715,16262,0
KARACHI EAST,DISTRICT,OTHER RELATIVE,NEVER MARRIED,12543,29066,42,0,0,0,12543,29066,42
KARACHI EAST,DISTRICT,OTHER RELATIVE,SEPARATION,210,196,0,0,0,0,210,196,0
KARACHI EAST,DISTRICT,OTHER RELATIVE,WIDOWED,3547,1033,0,0,0,0,3547,1033,0
KARACHI EAST,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,DIVORCED,63,19,0,0,0,0,63,19,0
KARACHI EAST,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,MARRIED,25736,1148,0,0,0,0,25736,1148,0
KARACHI EAST,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,NEVER MARRIED,1309,607,3,0,0,0,1309,607,3
KARACHI EAST,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,SEPARATION,31,4,0,0,0,0,31,4,0
KARACHI EAST,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,WIDOWED,892,24,0,0,0,0,892,24,0
KARACHI EAST,DISTRICT,SON/DAUGHTER,DIVORCED,2771,1110,0,0,0,0,2771,1110,0
KARACHI EAST,DISTRICT,SON/DAUGHTER,MARRIED,16486,134533,0,0,0,0,16486,134533,0
KARACHI EAST,DISTRICT,SON/DAUGHTER,NEVER MARRIED,255960,352629,34,0,0,0,255960,352629,34
KARACHI EAST,DISTRICT,SON/DAUGHTER,SEPARATION,608,402,0,0,0,0,608,402,0
KARACHI EAST,DISTRICT,SON/DAUGHTER,WIDOWED,1415,553,0,0,0,0,1415,553,0
KARACHI EAST,DISTRICT,SPOUSE,DIVORCED,0,0,,0,0,,0,0,
KARACHI EAST,DISTRICT,SPOUSE,MARRIED,553174,5752,,0,0,,553174,5752,
KARACHI EAST,DISTRICT,SPOUSE,NEVER MARRIED,12,0,,0,0,,12,0,
KARACHI EAST,DISTRICT,SPOUSE,SEPARATION,0,0,,0,0,,0,0,
KARACHI EAST,DISTRICT,SPOUSE,WIDOWED,2,0,,0,0,,2,0,
KARACHI SOUTH,DISTRICT,BROTHER/SISTER,DIVORCED,1474,494,0,0,0,0,1474,494,0
KARACHI SOUTH,DISTRICT,BROTHER/SISTER,MARRIED,3433,22582,0,0,0,0,3433,22582,0
KARACHI SOUTH,DISTRICT,BROTHER/SISTER,NEVER MARRIED,21615,27061,12,0,0,0,21615,27061,12
KARACHI SOUTH,DISTRICT,BROTHER/SISTER,SEPARATION,263,165,0,0,0,0,263,165,0
KARACHI SOUTH,DISTRICT,BROTHER/SISTER,WIDOWED,1908,676,0,0,0,0,1908,676,0
KARACHI SOUTH,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,DIVORCED,0,0,,0,0,,0,0,
KARACHI SOUTH,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,MARRIED,70708,4150,,0,0,,70708,4150,
KARACHI SOUTH,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,NEVER MARRIED,0,0,,0,0,,0,0,
KARACHI SOUTH,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,SEPARATION,0,0,,0,0,,0,0,
KARACHI SOUTH,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,WIDOWED,511,19,,0,0,,511,19,
KARACHI SOUTH,DISTRICT,FATHER/MOTHER,DIVORCED,286,20,,0,0,,286,20,
KARACHI SOUTH,DISTRICT,FATHER/MOTHER,MARRIED,13496,7889,,0,0,,13496,7889,
KARACHI SOUTH,DISTRICT,FATHER/MOTHER,NEVER MARRIED,0,0,,0,0,,0,0,
KARACHI SOUTH,DISTRICT,FATHER/MOTHER,SEPARATION,137,23,,0,0,,137,23,
KARACHI SOUTH,DISTRICT,FATHER/MOTHER,WIDOWED,20871,2412,,0,0,,20871,2412,
KARACHI SOUTH,DISTRICT,GRAND FATHER/GRAND MOTHER,DIVORCED,2,3,,0,0,,2,3,
KARACHI SOUTH,DISTRICT,GRAND FATHER/GRAND MOTHER,MARRIED,249,208,,0,0,,249,208,
KARACHI SOUTH,DISTRICT,GRAND FATHER/GRAND MOTHER,NEVER MARRIED,3,10,,0,0,,3,10,
KARACHI SOUTH,DISTRICT,GRAND FATHER/GRAND MOTHER,SEPARATION,2,1,,0,0,,2,1,
KARACHI SOUTH,DISTRICT,GRAND FATHER/GRAND MOTHER,WIDOWED,424,80,,0,0,,424,80,
KARACHI SOUTH,DISTRICT,GRAND SON/GRAND DAUGHTER,DIVORCED,28,4,0,0,0,0,28,4,0
KARACHI SOUTH,DISTRICT,GRAND SON/GRAND DAUGHTER,MARRIED,378,698,0,0,0,0,378,698,0
KARACHI SOUTH,DISTRICT,GRAND SON/GRAND DAUGHTER,NEVER MARRIED,6839,8658,0,0,0,0,6839,8658,0
KARACHI SOUTH,DISTRICT,GRAND SON/GRAND DAUGHTER,SEPARATION,2,4,0,0,0,0,2,4,0
KARACHI SOUTH,DISTRICT,GRAND SON/GRAND DAUGHTER,WIDOWED,11,3,0,0,0,0,11,3,0
KARACHI SOUTH,DISTRICT,HEAD,DIVORCED,1093,1192,0,0,0,0,1093,1192,0
KARACHI SOUTH,DISTRICT,HEAD,MARRIED,11786,359233,0,0,0,0,11786,359233,0
KARACHI SOUTH,DISTRICT,HEAD,NEVER MARRIED,2488,21582,98,0,0,0,2488,21582,98
KARACHI SOUTH,DISTRICT,HEAD,SEPARATION,345,594,0,0,0,0,345,594,0
KARACHI SOUTH,DISTRICT,HEAD,WIDOWED,17898,9703,0,0,0,0,17898,9703,0
KARACHI SOUTH,DISTRICT,NEPHEW/NIECE,DIVORCED,36,18,0,0,0,0,36,18,0
KARACHI SOUTH,DISTRICT,NEPHEW/NIECE,MARRIED,401,1430,0,0,0,0,401,1430,0
KARACHI SOUTH,DISTRICT,NEPHEW/NIECE,NEVER MARRIED,4698,7269,2,0,0,0,4698,7269,2
KARACHI SOUTH,DISTRICT,NEPHEW/NIECE,SEPARATION,10,9,0,0,0,0,10,9,0
KARACHI SOUTH,DISTRICT,NEPHEW/NIECE,WIDOWED,35,14,0,0,0,0,35,14,0
KARACHI SOUTH,DISTRICT,NON-RELATIVE,DIVORCED,118,165,0,0,0,0,118,165,0
KARACHI SOUTH,DISTRICT,NON-RELATIVE,MARRIED,2114,19927,0,0,0,0,2114,19927,0
KARACHI SOUTH,DISTRICT,NON-RELATIVE,NEVER MARRIED,3201,19912,215,0,0,0,3201,19912,215
KARACHI SOUTH,DISTRICT,NON-RELATIVE,SEPARATION,83,183,0,0,0,0,83,183,0
KARACHI SOUTH,DISTRICT,NON-RELATIVE,WIDOWED,443,616,0,0,0,0,443,616,0
KARACHI SOUTH,DISTRICT,OTHER RELATIVE,DIVORCED,362,120,0,0,0,0,362,120,0
KARACHI SOUTH,DISTRICT,OTHER RELATIVE,MARRIED,4850,10792,0,0,0,0,4850,10792,0
KARACHI SOUTH,DISTRICT,OTHER RELATIVE,NEVER MARRIED,5488,13042,41,0,0,0,5488,13042,41
KARACHI SOUTH,DISTRICT,OTHER RELATIVE,SEPARATION,153,138,0,0,0,0,153,138,0
KARACHI SOUTH,DISTRICT,OTHER RELATIVE,WIDOWED,2383,648,0,0,0,0,2383,648,0
KARACHI SOUTH,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,DIVORCED,47,14,0,0,0,0,47,14,0
KARACHI SOUTH,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,MARRIED,15593,734,0,0,0,0,15593,734,0
KARACHI SOUTH,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,NEVER MARRIED,771,321,1,0,0,0,771,321,1
KARACHI SOUTH,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,SEPARATION,13,3,0,0,0,0,13,3,0
KARACHI SOUTH,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,WIDOWED,824,27,0,0,0,0,824,27,0
KARACHI SOUTH,DISTRICT,SON/DAUGHTER,DIVORCED,2477,1074,0,0,0,0,2477,1074,0
KARACHI SOUTH,DISTRICT,SON/DAUGHTER,MARRIED,9680,79830,0,0,0,0,9680,79830,0
KARACHI SOUTH,DISTRICT,SON/DAUGHTER,NEVER MARRIED,162303,223870,13,0,0,0,162303,223870,13
KARACHI SOUTH,DISTRICT,SON/DAUGHTER,SEPARATION,419,292,0,0,0,0,419,292,0
KARACHI SOUTH,DISTRICT,SON/DAUGHTER,WIDOWED,1351,552,0,0,0,0,1351,552,0
KARACHI SOUTH,DISTRICT,SPOUSE,DIVORCED,0,0,,0,0,,0,0,
KARACHI SOUTH,DISTRICT,SPOUSE,MARRIED,341727,4804,,0,0,,341727,4804,
KARACHI SOUTH,DISTRICT,SPOUSE,NEVER MARRIED,3,0,,0,0,,3,0,
KARACHI SOUTH,DISTRICT,SPOUSE,SEPARATION,0,0,,0,0,,0,0,
KARACHI SOUTH,DISTRICT,SPOUSE,WIDOWED,1,0,,0,0,,1,0,
KARACHI WEST,DISTRICT,BROTHER/SISTER,DIVORCED,905,458,0,50,20,0,855,438,0
KARACHI WEST,DISTRICT,BROTHER/SISTER,MARRIED,2996,23575,0,274,2311,0,2722,21264,0
KARACHI WEST,DISTRICT,BROTHER/SISTER,NEVER MARRIED,14976,28700,10,1290,2355,2,13686,26345,8
KARACHI WEST,DISTRICT,BROTHER/SISTER,SEPARATION,257,170,0,23,10,0,234,160,0
KARACHI WEST,DISTRICT,BROTHER/SISTER,WIDOWED,1214,536,0,82,35,0,1132,501,0
KARACHI WEST,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,DIVORCED,0,0,,0,0,,0,0,
KARACHI WEST,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,MARRIED,84519,5464,,7537,450,,76982,5014,
KARACHI WEST,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,NEVER MARRIED,0,0,,0,0,,0,0,
KARACHI WEST,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,SEPARATION,0,0,,0,0,,0,0,
KARACHI WEST,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,WIDOWED,399,22,,34,1,,365,21,
KARACHI WEST,DISTRICT,FATHER/MOTHER,DIVORCED,162,16,,22,2,,140,14,
KARACHI WEST,DISTRICT,FATHER/MOTHER,MARRIED,11608,6443,,1198,720,,10410,5723,
KARACHI WEST,DISTRICT,FATHER/MOTHER,NEVER MARRIED,0,0,,0,0,,0,0,
KARACHI WEST,DISTRICT,FATHER/MOTHER,SEPARATION,159,20,,17,1,,142,19,
KARACHI WEST,DISTRICT,FATHER/MOTHER,WIDOWED,19384,2203,,1656,179,,17728,2024,
KARACHI WEST,DISTRICT,GRAND FATHER/GRAND MOTHER,DIVORCED,0,0,,0,0,,0,0,
KARACHI WEST,DISTRICT,GRAND FATHER/GRAND MOTHER,MARRIED,160,110,,18,17,,142,93,
KARACHI WEST,DISTRICT,GRAND FATHER/GRAND MOTHER,NEVER MARRIED,1,5,,0,3,,1,2,
KARACHI WEST,DISTRICT,GRAND FATHER/GRAND MOTHER,SEPARATION,2,1,,0,1,,2,0,
KARACHI WEST,DISTRICT,GRAND FATHER/GRAND MOTHER,WIDOWED,306,104,,26,4,,280,100,
KARACHI WEST,DISTRICT,GRAND SON/GRAND DAUGHTER,DIVORCED,19,4,0,0,2,0,19,2,0
KARACHI WEST,DISTRICT,GRAND SON/GRAND DAUGHTER,MARRIED,378,597,0,37,40,0,341,557,0
KARACHI WEST,DISTRICT,GRAND SON/GRAND DAUGHTER,NEVER MARRIED,5132,6663,0,417,491,0,4715,6172,0
KARACHI WEST,DISTRICT,GRAND SON/GRAND DAUGHTER,SEPARATION,2,3,0,0,0,0,2,3,0
KARACHI WEST,DISTRICT,GRAND SON/GRAND DAUGHTER,WIDOWED,7,1,0,1,0,0,6,1,0
KARACHI WEST,DISTRICT,HEAD,DIVORCED,832,1136,0,58,72,0,774,1064,0
KARACHI WEST,DISTRICT,HEAD,MARRIED,10822,406362,0,883,39319,0,9939,367043,0
KARACHI WEST,DISTRICT,HEAD,NEVER MARRIED,603,14749,91,32,1328,1,571,13421,90
KARACHI WEST,DISTRICT,HEAD,SEPARATION,425,795,0,15,95,0,410,700,0
KARACHI WEST,DISTRICT,HEAD,WIDOWED,18696,10481,0,877,648,0,17819,9833,0
KARACHI WEST,DISTRICT,NEPHEW/NIECE,DIVORCED,15,10,0,0,1,0,15,9,0
KARACHI WEST,DISTRICT,NEPHEW/NIECE,MARRIED,332,1026,0,22,95,0,310,931,0
KARACHI WEST,DISTRICT,NEPHEW/NIECE,NEVER MARRIED,3210,4926,1,239,415,0,2971,4511,1
KARACHI WEST,DISTRICT,NEPHEW/NIECE,SEPARATION,6,5,0,0,0,0,6,5,0
KARACHI WEST,DISTRICT,NEPHEW/NIECE,WIDOWED,18,11,0,1,0,0,17,11,0
KARACHI WEST,DISTRICT,NON-RELATIVE,DIVORCED,45,53,0,8,26,0,37,27,0
KARACHI WEST,DISTRICT,NON-RELATIVE,MARRIED,1749,2874,0,56,101,0,1693,2773,0
KARACHI WEST,DISTRICT,NON-RELATIVE,NEVER MARRIED,816,2680,38,19,103,0,797,2577,38
KARACHI WEST,DISTRICT,NON-RELATIVE,SEPARATION,29,39,0,3,14,0,26,25,0
KARACHI WEST,DISTRICT,NON-RELATIVE,WIDOWED,185,153,0,12,30,0,173,123,0
KARACHI WEST,DISTRICT,OTHER RELATIVE,DIVORCED,159,89,0,7,5,0,152,84,0
KARACHI WEST,DISTRICT,OTHER RELATIVE,MARRIED,3418,4540,0,249,325,0,3169,4215,0
KARACHI WEST,DISTRICT,OTHER RELATIVE,NEVER MARRIED,2449,5392,19,130,322,0,2319,5070,19
KARACHI WEST,DISTRICT,OTHER RELATIVE,SEPARATION,66,78,0,10,4,0,56,74,0
KARACHI WEST,DISTRICT,OTHER RELATIVE,WIDOWED,1482,450,0,124,27,0,1358,423,0
KARACHI WEST,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,DIVORCED,38,9,0,1,0,0,37,9,0
KARACHI WEST,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,MARRIED,17590,677,0,1569,52,0,16021,625,0
KARACHI WEST,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,NEVER MARRIED,704,293,0,85,25,0,619,268,0
KARACHI WEST,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,SEPARATION,6,4,0,0,0,0,6,4,0
KARACHI WEST,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,WIDOWED,466,19,0,39,1,0,427,18,0
KARACHI WEST,DISTRICT,SON/DAUGHTER,DIVORCED,2339,1193,0,160,55,0,2179,1138,0
KARACHI WEST,DISTRICT,SON/DAUGHTER,MARRIED,9860,93655,0,1001,9012,0,8859,84643,0
KARACHI WEST,DISTRICT,SON/DAUGHTER,NEVER MARRIED,169246,267705,33,14703,23976,3,154543,243729,30
KARACHI WEST,DISTRICT,SON/DAUGHTER,SEPARATION,521,418,0,34,22,0,487,396,0
KARACHI WEST,DISTRICT,SON/DAUGHTER,WIDOWED,1259,675,0,61,43,0,1198,632,0
KARACHI WEST,DISTRICT,SPOUSE,DIVORCED,0,0,,0,0,,0,0,
KARACHI WEST,DISTRICT,SPOUSE,MARRIED,399111,3605,,38398,359,,360713,3246,
KARACHI WEST,DISTRICT,SPOUSE,NEVER MARRIED,6,0,,0,0,,6,0,
KARACHI WEST,DISTRICT,SPOUSE,SEPARATION,0,0,,0,0,,0,0,
KARACHI WEST,DISTRICT,SPOUSE,WIDOWED,1,1,,0,0,,1,1,
KASHMORE,DISTRICT,BROTHER/SISTER,DIVORCED,61,4,0,30,0,0,31,4,0
KASHMORE,DISTRICT,BROTHER/SISTER,MARRIED,587,5521,0,422,3134,0,165,2387,0
KASHMORE,DISTRICT,BROTHER/SISTER,NEVER MARRIED,3165,5107,1,1685,3173,1,1480,1934,0
KASHMORE,DISTRICT,BROTHER/SISTER,SEPARATION,21,10,0,12,7,0,9,3,0
KASHMORE,DISTRICT,BROTHER/SISTER,WIDOWED,363,111,0,228,65,0,135,46,0
KASHMORE,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,DIVORCED,0,0,,0,0,,0,0,
KASHMORE,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,MARRIED,8461,741,,6380,569,,2081,172,
KASHMORE,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,NEVER MARRIED,0,0,,0,0,,0,0,
KASHMORE,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,SEPARATION,0,0,,0,0,,0,0,
KASHMORE,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,WIDOWED,109,10,,85,10,,24,0,
KASHMORE,DISTRICT,FATHER/MOTHER,DIVORCED,27,2,,17,1,,10,1,
KASHMORE,DISTRICT,FATHER/MOTHER,MARRIED,2484,1204,,1930,925,,554,279,
KASHMORE,DISTRICT,FATHER/MOTHER,NEVER MARRIED,0,0,,0,0,,0,0,
KASHMORE,DISTRICT,FATHER/MOTHER,SEPARATION,47,6,,37,6,,10,0,
KASHMORE,DISTRICT,FATHER/MOTHER,WIDOWED,6676,370,,4220,242,,2456,128,
KASHMORE,DISTRICT,GRAND FATHER/GRAND MOTHER,DIVORCED,2,1,,2,1,,0,0,
KASHMORE,DISTRICT,GRAND FATHER/GRAND MOTHER,MARRIED,98,72,,67,49,,31,23,
KASHMORE,DISTRICT,GRAND FATHER/GRAND MOTHER,NEVER MARRIED,0,1,,0,0,,0,1,
KASHMORE,DISTRICT,GRAND FATHER/GRAND MOTHER,SEPARATION,1,6,,1,1,,0,5,
KASHMORE,DISTRICT,GRAND FATHER/GRAND MOTHER,WIDOWED,296,43,,206,35,,90,8,
KASHMORE,DISTRICT,GRAND SON/GRAND DAUGHTER,DIVORCED,0,1,0,0,1,0,0,0,0
KASHMORE,DISTRICT,GRAND SON/GRAND DAUGHTER,MARRIED,112,210,0,78,163,0,34,47,0
KASHMORE,DISTRICT,GRAND SON/GRAND DAUGHTER,NEVER MARRIED,558,719,0,321,466,0,237,253,0
KASHMORE,DISTRICT,GRAND SON/GRAND DAUGHTER,SEPARATION,1,0,0,0,0,0,1,0,0
KASHMORE,DISTRICT,GRAND SON/GRAND DAUGHTER,WIDOWED,4,3,0,1,2,0,3,1,0
KASHMORE,DISTRICT,HEAD,DIVORCED,18,46,0,9,25,0,9,21,0
KASHMORE,DISTRICT,HEAD,MARRIED,1105,199289,0,950,156000,0,155,43289,0
KASHMORE,DISTRICT,HEAD,NEVER MARRIED,66,3602,15,56,2700,11,10,902,4
KASHMORE,DISTRICT,HEAD,SEPARATION,16,107,0,11,70,0,5,37,0
KASHMORE,DISTRICT,HEAD,WIDOWED,2801,1542,0,1820,1010,0,981,532,0
KASHMORE,DISTRICT,NEPHEW/NIECE,DIVORCED,3,1,0,2,1,0,1,0,0
KASHMORE,DISTRICT,NEPHEW/NIECE,MARRIED,284,592,0,230,479,0,54,113,0
KASHMORE,DISTRICT,NEPHEW/NIECE,NEVER MARRIED,633,1021,0,365,682,0,268,339,0
KASHMORE,DISTRICT,NEPHEW/NIECE,SEPARATION,1,0,0,1,0,0,0,0,0
KASHMORE,DISTRICT,NEPHEW/NIECE,WIDOWED,23,10,0,17,8,0,6,2,0
KASHMORE,DISTRICT,NON-RELATIVE,DIVORCED,9,1,0,2,1,0,7,0,0
KASHMORE,DISTRICT,NON-RELATIVE,MARRIED,126,214,0,79,79,0,47,135,0
KASHMORE,DISTRICT,NON-RELATIVE,NEVER MARRIED,50,136,20,29,81,1,21,55,19
KASHMORE,DISTRICT,NON-RELATIVE,SEPARATION,2,3,0,1,1,0,1,2,0
KASHMORE,DISTRICT,NON-RELATIVE,WIDOWED,40,21,0,13,13,0,27,8,0
KASHMORE,DISTRICT,OTHER RELATIVE,DIVORCED,24,3,0,17,2,0,7,1,0
KASHMORE,DISTRICT,OTHER RELATIVE,MARRIED,1567,1197,0,1090,899,0,477,298,0
KASHMORE,DISTRICT,OTHER RELATIVE,NEVER MARRIED,553,865,3,323,535,3,230,330,0
KASHMORE,DISTRICT,OTHER RELATIVE,SEPARATION,8,11,0,4,9,0,4,2,0
KASHMORE,DISTRICT,OTHER RELATIVE,WIDOWED,442,80,0,283,51,0,159,29,0
KASHMORE,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,DIVORCED,2,0,0,1,0,0,1,0,0
KASHMORE,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,MARRIED,2825,124,0,2218,97,0,607,27,0
KASHMORE,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,NEVER MARRIED,174,34,0,142,21,0,32,13,0
KASHMORE,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,SEPARATION,2,0,0,2,0,0,0,0,0
KASHMORE,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,WIDOWED,264,9,0,159,7,0,105,2,0
KASHMORE,DISTRICT,SON/DAUGHTER,DIVORCED,91,17,0,49,6,0,42,11,0
KASHMORE,DISTRICT,SON/DAUGHTER,MARRIED,2278,12224,0,1810,9630,0,468,2594,0
KASHMORE,DISTRICT,SON/DAUGHTER,NEVER MARRIED,44187,63729,6,28847,45954,5,15340,17775,1
KASHMORE,DISTRICT,SON/DAUGHTER,SEPARATION,49,19,0,24,15,0,25,4,0
KASHMORE,DISTRICT,SON/DAUGHTER,WIDOWED,240,87,0,147,57,0,93,30,0
KASHMORE,DISTRICT,SPOUSE,DIVORCED,0,0,,0,0,,0,0,
KASHMORE,DISTRICT,SPOUSE,MARRIED,208528,519,,164279,465,,44249,54,
KASHMORE,DISTRICT,SPOUSE,NEVER MARRIED,1,1,,1,1,,0,0,
KASHMORE,DISTRICT,SPOUSE,SEPARATION,0,0,,0,0,,0,0,
KASHMORE,DISTRICT,SPOUSE,WIDOWED,0,0,,0,0,,0,0,
KEAMARI,DISTRICT,BROTHER/SISTER,DIVORCED,832,367,0,0,0,0,832,367,0
KEAMARI,DISTRICT,BROTHER/SISTER,MARRIED,2737,23434,0,0,0,0,2737,23434,0
KEAMARI,DISTRICT,BROTHER/SISTER,NEVER MARRIED,17481,26760,4,0,0,0,17481,26760,4
KEAMARI,DISTRICT,BROTHER/SISTER,SEPARATION,197,117,0,0,0,0,197,117,0
KEAMARI,DISTRICT,BROTHER/SISTER,WIDOWED,1156,402,0,0,0,0,1156,402,0
KEAMARI,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,DIVORCED,0,0,,0,0,,0,0,
KEAMARI,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,MARRIED,63350,3700,,0,0,,63350,3700,
KEAMARI,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,NEVER MARRIED,0,0,,0,0,,0,0,
KEAMARI,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,SEPARATION,0,0,,0,0,,0,0,
KEAMARI,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,WIDOWED,355,19,,0,0,,355,19,
KEAMARI,DISTRICT,FATHER/MOTHER,DIVORCED,161,15,,0,0,,161,15,
KEAMARI,DISTRICT,FATHER/MOTHER,MARRIED,12071,7427,,0,0,,12071,7427,
KEAMARI,DISTRICT,FATHER/MOTHER,NEVER MARRIED,0,0,,0,0,,0,0,
KEAMARI,DISTRICT,FATHER/MOTHER,SEPARATION,92,17,,0,0,,92,17,
KEAMARI,DISTRICT,FATHER/MOTHER,WIDOWED,15767,1896,,0,0,,15767,1896,
KEAMARI,DISTRICT,GRAND FATHER/GRAND MOTHER,DIVORCED,2,0,,0,0,,2,0,
KEAMARI,DISTRICT,GRAND FATHER/GRAND MOTHER,MARRIED,156,136,,0,0,,156,136,
KEAMARI,DISTRICT,GRAND FATHER/GRAND MOTHER,NEVER MARRIED,1,2,,0,0,,1,2,
KEAMARI,DISTRICT,GRAND FATHER/GRAND MOTHER,SEPARATION,2,2,,0,0,,2,2,
KEAMARI,DISTRICT,GRAND FATHER/GRAND MOTHER,WIDOWED,295,71,,0,0,,295,71,
KEAMARI,DISTRICT,GRAND SON/GRAND DAUGHTER,DIVORCED,16,5,0,0,0,0,16,5,0
KEAMARI,DISTRICT,GRAND SON/GRAND DAUGHTER,MARRIED,371,744,0,0,0,0,371,744,0
KEAMARI,DISTRICT,GRAND SON/GRAND DAUGHTER,NEVER MARRIED,5098,7038,0,0,0,0,5098,7038,0
KEAMARI,DISTRICT,GRAND SON/GRAND DAUGHTER,SEPARATION,6,1,0,0,0,0,6,1,0
KEAMARI,DISTRICT,GRAND SON/GRAND DAUGHTER,WIDOWED,7,3,0,0,0,0,7,3,0
KEAMARI,DISTRICT,HEAD,DIVORCED,434,529,0,0,0,0,434,529,0
KEAMARI,DISTRICT,HEAD,MARRIED,6307,285466,0,0,0,0,6307,285466,0
KEAMARI,DISTRICT,HEAD,NEVER MARRIED,429,11225,92,0,0,0,429,11225,92
KEAMARI,DISTRICT,HEAD,SEPARATION,223,346,0,0,0,0,223,346,0
KEAMARI,DISTRICT,HEAD,WIDOWED,8387,5895,0,0,0,0,8387,5895,0
KEAMARI,DISTRICT,NEPHEW/NIECE,DIVORCED,24,12,0,0,0,0,24,12,0
KEAMARI,DISTRICT,NEPHEW/NIECE,MARRIED,489,1790,0,0,0,0,489,1790,0
KEAMARI,DISTRICT,NEPHEW/NIECE,NEVER MARRIED,4757,7307,2,0,0,0,4757,7307,2
KEAMARI,DISTRICT,NEPHEW/NIECE,SEPARATION,7,4,0,0,0,0,7,4,0
KEAMARI,DISTRICT,NEPHEW/NIECE,WIDOWED,24,10,0,0,0,0,24,10,0
KEAMARI,DISTRICT,NON-RELATIVE,DIVORCED,34,86,0,0,0,0,34,86,0
