name_admin_unit,part_of_district,admin_unit,sex___age_group__in_years_,all_sexes_overall,male_overall,female_overall,transgender_overall,all_sexes_rural,male_rural,female_rural,transgender_rural,all_sexes_urban,male_urban,female_urban,transgender_urban
HYDERABAD,HYDERABAD,TALUKA,18 - 60,247604,129050,118551,3,194703,101211,93490,2,52901,27839,25061,1
HYDERABAD,HYDERABAD,TALUKA,18 &  ABOVE,267651,139330,128318,3,210355,109202,101151,2,57296,30128,27167,1
HYDERABAD,HYDERABAD,TALUKA,60 &  ABOVE,22321,11549,10771,1,17497,9026,8470,1,4824,2523,2301,
HYDERABAD,HYDERABAD,TALUKA,65 &  ABOVE,13948,7203,6745,,11016,5692,5324,,2932,1511,1421,
LATIFABAD,HYDERABAD,TALUKA,ALL AGES,800983,422431,378467,85,,,,,800983,422431,378467,85
LATIFABAD,HYDERABAD,TALUKA,UNDER 1,20199,10444,9755,,,,,,20199,10444,9755,
LATIFABAD,HYDERABAD,TALUKA,UNDER 5,142083,75970,66113,,,,,,142083,75970,66113,
LATIFABAD,HYDERABAD,TALUKA,UNDER 10,224490,118081,106409,,,,,,224490,118081,106409,
LATIFABAD,HYDERABAD,TALUKA,UNDER 15,301640,159759,141880,1,,,,,301640,159759,141880,1
LATIFABAD,HYDERABAD,TALUKA,05 - 24,298524,156168,142341,15,,,,,298524,156168,142341,15
LATIFABAD,HYDERABAD,TALUKA,15 - 49,402440,209525,192846,69,,,,,402440,209525,192846,69
LATIFABAD,HYDERABAD,TALUKA,15 - 64,474433,249550,224801,82,,,,,474433,249550,224801,82
LATIFABAD,HYDERABAD,TALUKA,18 - 60,418528,218391,200061,76,,,,,418528,218391,200061,76
LATIFABAD,HYDERABAD,TALUKA,18 &  ABOVE,455842,238368,217395,79,,,,,455842,238368,217395,79
LATIFABAD,HYDERABAD,TALUKA,60 &  ABOVE,41701,22435,19259,7,,,,,41701,22435,19259,7
LATIFABAD,HYDERABAD,TALUKA,65 &  ABOVE,24910,13122,11786,2,,,,,24910,13122,11786,2
QASIMABAD,HYDERABAD,TALUKA,ALL AGES,342160,186237,155908,15,,,,,342160,186237,155908,15
QASIMABAD,HYDERABAD,TALUKA,UNDER 1,5315,2832,2483,,,,,,5315,2832,2483,
QASIMABAD,HYDERABAD,TALUKA,UNDER 5,44770,24377,20393,,,,,,44770,24377,20393,
QASIMABAD,HYDERABAD,TALUKA,UNDER 10,85167,46051,39116,,,,,,85167,46051,39116,
QASIMABAD,HYDERABAD,TALUKA,UNDER 15,125834,69159,56675,,,,,,125834,69159,56675,
QASIMABAD,HYDERABAD,TALUKA,05 - 24,152093,84389,67698,6,,,,,152093,84389,67698,6
QASIMABAD,HYDERABAD,TALUKA,15 - 49,177085,95538,81535,12,,,,,177085,95538,81535,12
QASIMABAD,HYDERABAD,TALUKA,15 - 64,206217,111675,94527,15,,,,,206217,111675,94527,15
QASIMABAD,HYDERABAD,TALUKA,18 - 60,175677,93682,81982,13,,,,,175677,93682,81982,13
QASIMABAD,HYDERABAD,TALUKA,18 &  ABOVE,190922,101937,88972,13,,,,,190922,101937,88972,13
QASIMABAD,HYDERABAD,TALUKA,60 &  ABOVE,17032,9286,7746,,,,,,17032,9286,7746,
QASIMABAD,HYDERABAD,TALUKA,65 &  ABOVE,10109,5403,4706,,,,,,10109,5403,4706,
JACOBABAD,JACOBABAD,DISTRICT,ALL AGES,1174097,595787,578201,109,812180,411783,400369,28,361917,184004,177832,81
JACOBABAD,JACOBABAD,DISTRICT,UNDER 1,30641,15487,15154,,19832,9893,9939,,10809,5594,5215,
JACOBABAD,JACOBABAD,DISTRICT,UNDER 5,242779,123288,119491,,168467,84290,84177,,74312,38998,35314,
JACOBABAD,JACOBABAD,DISTRICT,UNDER 10,446843,226973,219870,,316773,159989,156784,,130070,66984,63086,
JACOBABAD,JACOBABAD,DISTRICT,UNDER 15,603761,307185,296570,6,427795,217312,210481,2,175966,89873,86089,4
JACOBABAD,JACOBABAD,DISTRICT,05 - 24,568524,288894,279584,46,400248,204638,195599,11,168276,84256,83985,35
JACOBABAD,JACOBABAD,DISTRICT,15 - 49,478178,241415,236668,95,321876,162543,159311,22,156302,78872,77357,73
JACOBABAD,JACOBABAD,DISTRICT,15 - 64,546519,276716,269701,102,367732,186052,181655,25,178787,90664,88046,77
JACOBABAD,JACOBABAD,DISTRICT,18 - 60,455934,229265,226580,89,306402,153520,152860,22,149532,75745,73720,67
JACOBABAD,JACOBABAD,DISTRICT,18 &  ABOVE,491573,247129,244354,90,331065,165927,165115,23,160508,81202,79239,67
JACOBABAD,JACOBABAD,DISTRICT,60 &  ABOVE,39649,20036,19612,1,27491,13950,13540,1,12158,6086,6072,
JACOBABAD,JACOBABAD,DISTRICT,65 &  ABOVE,23817,11886,11930,1,16653,8419,8233,1,7164,3467,3697,
GARHI KHAIRO,JACOBABAD,TALUKA,ALL AGES,193297,97102,96167,28,173290,86937,86350,3,20007,10165,9817,25
GARHI KHAIRO,JACOBABAD,TALUKA,UNDER 1,4603,2244,2359,,3932,1891,2041,,671,353,318,
GARHI KHAIRO,JACOBABAD,TALUKA,UNDER 5,40079,20240,19839,,35727,17940,17787,,4352,2300,2052,
GARHI KHAIRO,JACOBABAD,TALUKA,UNDER 10,76295,38725,37570,,68731,34776,33955,,7564,3949,3615,
GARHI KHAIRO,JACOBABAD,TALUKA,UNDER 15,103136,52167,50967,2,92883,46893,45990,,10253,5274,4977,2
GARHI KHAIRO,JACOBABAD,TALUKA,05 - 24,96925,48970,47947,8,87240,44032,43207,1,9685,4938,4740,7
GARHI KHAIRO,JACOBABAD,TALUKA,15 - 49,74770,37278,37470,22,66399,33063,33334,2,8371,4215,4136,20
GARHI KHAIRO,JACOBABAD,TALUKA,15 - 64,86090,43021,43044,25,76660,38272,38386,2,9430,4749,4658,23
GARHI KHAIRO,JACOBABAD,TALUKA,18 - 60,71141,35365,35754,22,63406,31493,31912,1,7735,3872,3842,21
GARHI KHAIRO,JACOBABAD,TALUKA,18 &  ABOVE,77239,38276,38940,23,69016,34186,34828,2,8223,4090,4112,21
GARHI KHAIRO,JACOBABAD,TALUKA,60 &  ABOVE,6724,3233,3490,1,6179,2989,3189,1,545,244,301,
GARHI KHAIRO,JACOBABAD,TALUKA,65 &  ABOVE,4071,1914,2156,1,3747,1772,1974,1,324,142,182,
JACOBABAD,JACOBABAD,TALUKA,ALL AGES,447647,226993,220600,54,228332,115765,112560,7,219315,111228,108040,47
JACOBABAD,JACOBABAD,TALUKA,UNDER 1,12047,6067,5980,,5889,2946,2943,,6158,3121,3037,
JACOBABAD,JACOBABAD,TALUKA,UNDER 5,92043,47454,44589,,48001,24389,23612,,44042,23065,20977,
JACOBABAD,JACOBABAD,TALUKA,UNDER 10,166804,85164,81640,,90987,46417,44570,,75817,38747,37070,
JACOBABAD,JACOBABAD,TALUKA,UNDER 15,225184,114493,110689,2,122457,62493,59963,1,102727,52000,50726,1
JACOBABAD,JACOBABAD,TALUKA,05 - 24,212107,106742,105338,27,113108,57639,55466,3,98999,49103,49872,24
JACOBABAD,JACOBABAD,TALUKA,15 - 49,186743,94391,92301,51,89374,45012,44356,6,97369,49379,47945,45
JACOBABAD,JACOBABAD,TALUKA,15 - 64,213475,108173,105250,52,101513,51118,50389,6,111962,57055,54861,46
JACOBABAD,JACOBABAD,TALUKA,18 - 60,177846,89882,87920,44,83629,41755,41869,5,94217,48127,46051,39
JACOBABAD,JACOBABAD,TALUKA,18 &  ABOVE,191413,96529,94840,44,90142,44961,45176,5,101271,51568,49664,39
JACOBABAD,JACOBABAD,TALUKA,60 &  ABOVE,15077,7444,7633,,7245,3594,3651,,7832,3850,3982,
JACOBABAD,JACOBABAD,TALUKA,65 &  ABOVE,8988,4327,4661,,4362,2154,2208,,4626,2173,2453,
THUL,JACOBABAD,TALUKA,ALL AGES,533153,271692,261434,27,410558,209081,201459,18,122595,62611,59975,9
THUL,JACOBABAD,TALUKA,UNDER 1,13991,7176,6815,,10011,5056,4955,,3980,2120,1860,
THUL,JACOBABAD,TALUKA,UNDER 5,110657,55594,55063,,84739,41961,42778,,25918,13633,12285,
THUL,JACOBABAD,TALUKA,UNDER 10,203744,103084,100660,,157055,78796,78259,,46689,24288,22401,
THUL,JACOBABAD,TALUKA,UNDER 15,275441,140525,134914,2,212455,107926,104528,1,62986,32599,30386,1
THUL,JACOBABAD,TALUKA,05 - 24,259492,133182,126299,11,199900,102967,96926,7,59592,30215,29373,4
THUL,JACOBABAD,TALUKA,15 - 49,216665,109746,106897,22,166103,84468,81621,14,50562,25278,25276,8
THUL,JACOBABAD,TALUKA,15 - 64,246954,125522,121407,25,189559,96662,92880,17,57395,28860,28527,8
THUL,JACOBABAD,TALUKA,18 - 60,206947,104018,102906,23,159367,80272,79079,16,47580,23746,23827,7
THUL,JACOBABAD,TALUKA,18 &  ABOVE,222921,112324,110574,23,171907,86780,85111,16,51014,25544,25463,7
THUL,JACOBABAD,TALUKA,60 &  ABOVE,17848,9359,8489,,14067,7367,6700,,3781,1992,1789,
THUL,JACOBABAD,TALUKA,65 &  ABOVE,10758,5645,5113,,8544,4493,4051,,2214,1152,1062,
JAMSHORO,JAMSHORO,DISTRICT,ALL AGES,1117216,577992,539157,67,595470,309612,285849,9,521746,268380,253308,58
JAMSHORO,JAMSHORO,DISTRICT,UNDER 1,18177,9306,8871,,9117,4731,4386,,9060,4575,4485,
JAMSHORO,JAMSHORO,DISTRICT,UNDER 5,169611,86271,83340,,97175,49585,47590,,72436,36686,35750,
JAMSHORO,JAMSHORO,DISTRICT,UNDER 10,331559,169326,162233,,187823,96635,91188,,143736,72691,71045,
JAMSHORO,JAMSHORO,DISTRICT,UNDER 15,465657,238783,226872,2,260990,135152,125836,2,204667,103631,101036,
JAMSHORO,JAMSHORO,DISTRICT,05 - 24,506309,260537,245750,22,270790,141155,129629,6,235519,119382,116121,16
JAMSHORO,JAMSHORO,DISTRICT,15 - 49,535687,276234,259394,59,273473,141215,132252,6,262214,135019,127142,53
JAMSHORO,JAMSHORO,DISTRICT,15 - 64,619592,322384,297144,64,316616,164936,151673,7,302976,157448,145471,57
JAMSHORO,JAMSHORO,DISTRICT,18 - 60,535043,277782,257205,56,272650,141487,131158,5,262393,136295,126047,51
JAMSHORO,JAMSHORO,DISTRICT,18 &  ABOVE,581255,302285,278913,57,297771,154893,142873,5,283484,147392,136040,52
JAMSHORO,JAMSHORO,DISTRICT,60 &  ABOVE,51063,27248,23813,2,27776,14909,12867,,23287,12339,10946,2
JAMSHORO,JAMSHORO,DISTRICT,65 &  ABOVE,31967,16825,15141,1,17864,9524,8340,,14103,7301,6801,1
KOTRI,JAMSHORO,TALUKA,ALL AGES,472003,244105,227856,42,107585,56585,50999,1,364418,187520,176857,41
KOTRI,JAMSHORO,TALUKA,UNDER 1,7961,3964,3997,,1271,640,631,,6690,3324,3366,
KOTRI,JAMSHORO,TALUKA,UNDER 5,67257,33972,33285,,16814,8507,8307,,50443,25465,24978,
KOTRI,JAMSHORO,TALUKA,UNDER 10,132215,66723,65492,,32059,16258,15801,,100156,50465,49691,
KOTRI,JAMSHORO,TALUKA,UNDER 15,187173,94779,92394,,44897,23028,21869,,142276,71751,70525,
KOTRI,JAMSHORO,TALUKA,05 - 24,212837,108598,104225,14,48942,25852,23090,,163895,82746,81135,14
KOTRI,JAMSHORO,TALUKA,15 - 49,236277,122868,113367,42,52042,27756,24285,1,184235,95112,89082,41
KOTRI,JAMSHORO,TALUKA,15 - 64,272607,142924,129641,42,59968,32123,27844,1,212639,110801,101797,41
KOTRI,JAMSHORO,TALUKA,18 - 60,236673,124037,112598,38,51859,27705,24153,1,184814,96332,88445,37
KOTRI,JAMSHORO,TALUKA,18 &  ABOVE,255048,133823,121187,38,55876,29861,26014,1,199172,103962,95173,37
KOTRI,JAMSHORO,TALUKA,60 &  ABOVE,20317,10896,9421,,4441,2405,2036,,15876,8491,7385,
KOTRI,JAMSHORO,TALUKA,65 &  ABOVE,12223,6402,5821,,2720,1434,1286,,9503,4968,4535,
MANJHAND,JAMSHORO,TALUKA,ALL AGES,161794,84442,77350,2,140203,73515,66686,2,21591,10927,10664,
MANJHAND,JAMSHORO,TALUKA,UNDER 1,2388,1292,1096,,2132,1146,986,,256,146,110,
MANJHAND,JAMSHORO,TALUKA,UNDER 5,25621,13323,12298,,22611,11826,10785,,3010,1497,1513,
MANJHAND,JAMSHORO,TALUKA,UNDER 10,50801,26504,24297,,44804,23505,21299,,5997,2999,2998,
MANJHAND,JAMSHORO,TALUKA,UNDER 15,71358,37401,33957,,62943,33147,29796,,8415,4254,4161,
MANJHAND,JAMSHORO,TALUKA,05 - 24,74854,39240,35613,1,65305,34433,30871,1,9549,4807,4742,
MANJHAND,JAMSHORO,TALUKA,15 - 49,74313,38279,36033,1,63647,32879,30767,1,10666,5400,5266,
MANJHAND,JAMSHORO,TALUKA,15 - 64,85901,44668,41231,2,73405,38315,35088,2,12496,6353,6143,
MANJHAND,JAMSHORO,TALUKA,18 - 60,73973,38388,35583,2,63137,32832,30303,2,10836,5556,5280,
MANJHAND,JAMSHORO,TALUKA,18 &  ABOVE,80364,41711,38651,2,68529,35692,32835,2,11835,6019,5816,
MANJHAND,JAMSHORO,TALUKA,60 &  ABOVE,7087,3722,3365,,6005,3210,2795,,1082,512,570,
MANJHAND,JAMSHORO,TALUKA,65 &  ABOVE,4535,2373,2162,,3855,2053,1802,,680,320,360,
SEHWAN,JAMSHORO,TALUKA,ALL AGES,321919,165793,156108,18,203644,104983,98658,3,118275,60810,57450,15
SEHWAN,JAMSHORO,TALUKA,UNDER 1,5110,2640,2470,,3147,1612,1535,,1963,1028,935,
SEHWAN,JAMSHORO,TALUKA,UNDER 5,51716,26170,25546,,34739,17568,17171,,16977,8602,8375,
SEHWAN,JAMSHORO,TALUKA,UNDER 10,100769,51512,49257,,66961,34332,32629,,33808,17180,16628,
SEHWAN,JAMSHORO,TALUKA,UNDER 15,140287,72203,68082,2,91914,47588,44324,2,48373,24615,23758,
SEHWAN,JAMSHORO,TALUKA,05 - 24,149118,77021,72093,4,93966,48764,45200,2,55152,28257,26893,2
SEHWAN,JAMSHORO,TALUKA,15 - 49,148084,75556,72516,12,90636,46117,44518,1,57448,29439,27998,11
SEHWAN,JAMSHORO,TALUKA,15 - 64,172043,88610,83418,15,105541,54166,51374,1,66502,34444,32044,14
SEHWAN,JAMSHORO,TALUKA,18 - 60,146519,75052,71454,13,89806,45806,43999,1,56713,29246,27455,12
SEHWAN,JAMSHORO,TALUKA,18 &  ABOVE,160372,82349,78009,14,98706,50490,48215,1,61666,31859,29794,13
SEHWAN,JAMSHORO,TALUKA,60 &  ABOVE,15262,8062,7198,2,9785,5159,4626,,5477,2903,2572,2
SEHWAN,JAMSHORO,TALUKA,65 &  ABOVE,9589,4980,4608,1,6189,3229,2960,,3400,1751,1648,1
THANO BULA KHAN,JAMSHORO,TALUKA,ALL AGES,161500,83652,77843,5,144038,74529,69506,3,17462,9123,8337,2
THANO BULA KHAN,JAMSHORO,TALUKA,UNDER 1,2718,1410,1308,,2567,1333,1234,,151,77,74,
THANO BULA KHAN,JAMSHORO,TALUKA,UNDER 5,25017,12806,12211,,23011,11684,11327,,2006,1122,884,
THANO BULA KHAN,JAMSHORO,TALUKA,UNDER 10,47774,24587,23187,,43999,22540,21459,,3775,2047,1728,
THANO BULA KHAN,JAMSHORO,TALUKA,UNDER 15,66839,34400,32439,,61236,31389,29847,,5603,3011,2592,
THANO BULA KHAN,JAMSHORO,TALUKA,05 - 24,69500,35678,33819,3,62577,32106,30468,3,6923,3572,3351,
THANO BULA KHAN,JAMSHORO,TALUKA,15 - 49,77013,39531,37478,4,67148,34463,32682,3,9865,5068,4796,1
THANO BULA KHAN,JAMSHORO,TALUKA,15 - 64,89041,46182,42854,5,77702,40332,37367,3,11339,5850,5487,2
THANO BULA KHAN,JAMSHORO,TALUKA,18 - 60,77878,40305,37570,3,67848,35144,32703,1,10030,5161,4867,2
THANO BULA KHAN,JAMSHORO,TALUKA,18 &  ABOVE,85471,44402,41066,3,74660,38850,35809,1,10811,5552,5257,2
THANO BULA KHAN,JAMSHORO,TALUKA,60 &  ABOVE,8397,4568,3829,,7545,4135,3410,,852,433,419,
THANO BULA KHAN,JAMSHORO,TALUKA,65 &  ABOVE,5620,3070,2550,,5100,2808,2292,,520,262,258,
KAMBAR SHAHDAD KOT,KAMBAR SHAHDAD KOT,DISTRICT,ALL AGES,1514869,791116,723710,43,1093004,571677,521312,15,421865,219439,202398,28
KAMBAR SHAHDAD KOT,KAMBAR SHAHDAD KOT,DISTRICT,UNDER 1,32561,17197,15364,,22936,12044,10892,,9625,5153,4472,
KAMBAR SHAHDAD KOT,KAMBAR SHAHDAD KOT,DISTRICT,UNDER 5,276203,144102,132101,,203983,106181,97802,,72220,37921,34299,
KAMBAR SHAHDAD KOT,KAMBAR SHAHDAD KOT,DISTRICT,UNDER 10,527655,277527,250128,,389672,205095,184577,,137983,72432,65551,
KAMBAR SHAHDAD KOT,KAMBAR SHAHDAD KOT,DISTRICT,UNDER 15,714912,377765,337139,8,526399,278576,247817,6,188513,99189,89322,2
KAMBAR SHAHDAD KOT,KAMBAR SHAHDAD KOT,DISTRICT,05 - 24,724228,383330,340877,21,525545,279143,246392,10,198683,104187,94485,11
KAMBAR SHAHDAD KOT,KAMBAR SHAHDAD KOT,DISTRICT,15 - 49,658038,339799,318208,31,465554,240527,225019,8,192484,99272,93189,23
KAMBAR SHAHDAD KOT,KAMBAR SHAHDAD KOT,DISTRICT,15 - 64,757146,391169,365942,35,535857,276919,258929,9,221289,114250,107013,26
KAMBAR SHAHDAD KOT,KAMBAR SHAHDAD KOT,DISTRICT,18 - 60,641325,329268,312027,30,453722,232804,220911,7,187603,96464,91116,23
KAMBAR SHAHDAD KOT,KAMBAR SHAHDAD KOT,DISTRICT,18 &  ABOVE,702836,360825,341981,30,497670,255592,242071,7,205166,105233,99910,23
KAMBAR SHAHDAD KOT,KAMBAR SHAHDAD KOT,DISTRICT,60 &  ABOVE,67643,34837,32805,1,48261,25128,23132,1,19382,9709,9673,
KAMBAR SHAHDAD KOT,KAMBAR SHAHDAD KOT,DISTRICT,65 &  ABOVE,42811,22182,20629,,30748,16182,14566,,12063,6000,6063,
KAMBAR ALI KHAN,KAMBAR SHAHDAD KOT,TALUKA,ALL AGES,448990,234516,214459,15,336677,176244,160427,6,112313,58272,54032,9
KAMBAR ALI KHAN,KAMBAR SHAHDAD KOT,TALUKA,UNDER 1,6651,3422,3229,,4968,2551,2417,,1683,871,812,
KAMBAR ALI KHAN,KAMBAR SHAHDAD KOT,TALUKA,UNDER 5,74513,37998,36515,,57617,29365,28252,,16896,8633,8263,
KAMBAR ALI KHAN,KAMBAR SHAHDAD KOT,TALUKA,UNDER 10,148789,77339,71450,,113886,59231,54655,,34903,18108,16795,
KAMBAR ALI KHAN,KAMBAR SHAHDAD KOT,TALUKA,UNDER 15,205133,107887,97244,2,156715,82631,74083,1,48418,25256,23161,1
KAMBAR ALI KHAN,KAMBAR SHAHDAD KOT,TALUKA,05 - 24,218561,116294,102261,6,163590,87542,76045,3,54971,28752,26216,3
KAMBAR ALI KHAN,KAMBAR SHAHDAD KOT,TALUKA,15 - 49,201941,104540,97390,11,148525,76972,71549,4,53416,27568,25841,7
KAMBAR ALI KHAN,KAMBAR SHAHDAD KOT,TALUKA,15 - 64,231092,119776,111303,13,170337,88360,81972,5,60755,31416,29331,8
KAMBAR ALI KHAN,KAMBAR SHAHDAD KOT,TALUKA,18 - 60,196414,100908,95495,11,144799,74349,70446,4,51615,26559,25049,7
KAMBAR ALI KHAN,KAMBAR SHAHDAD KOT,TALUKA,18 &  ABOVE,214477,110518,103948,11,158422,81684,76734,4,56055,28834,27214,7
KAMBAR ALI KHAN,KAMBAR SHAHDAD KOT,TALUKA,60 &  ABOVE,20165,10703,9461,1,15221,8182,7038,1,4944,2521,2423,
KAMBAR ALI KHAN,KAMBAR SHAHDAD KOT,TALUKA,65 &  ABOVE,12765,6853,5912,,9625,5253,4372,,3140,1600,1540,
MIRO KHAN,KAMBAR SHAHDAD KOT,TALUKA,ALL AGES,182461,96091,86368,2,135354,71361,63993,,47107,24730,22375,2
MIRO KHAN,KAMBAR SHAHDAD KOT,TALUKA,UNDER 1,4023,2093,1930,,2875,1495,1380,,1148,598,550,
MIRO KHAN,KAMBAR SHAHDAD KOT,TALUKA,UNDER 5,39217,21076,18141,,29435,15771,13664,,9782,5305,4477,
MIRO KHAN,KAMBAR SHAHDAD KOT,TALUKA,UNDER 10,72158,38859,33299,,54099,29102,24997,,18059,9757,8302,
MIRO KHAN,KAMBAR SHAHDAD KOT,TALUKA,UNDER 15,94411,50893,43518,,70739,38142,32597,,23672,12751,10921,
MIRO KHAN,KAMBAR SHAHDAD KOT,TALUKA,05 - 24,86491,46252,40238,1,64130,34315,29815,,22361,11937,10423,1
MIRO KHAN,KAMBAR SHAHDAD KOT,TALUKA,15 - 49,72597,37261,35335,1,53139,27262,25877,,19458,9999,9458,1
MIRO KHAN,KAMBAR SHAHDAD KOT,TALUKA,15 - 64,83483,42879,40602,2,61237,31446,29791,,22246,11433,10811,2
MIRO KHAN,KAMBAR SHAHDAD KOT,TALUKA,18 - 60,70934,36179,34753,2,52135,26613,25522,,18799,9566,9231,2
MIRO KHAN,KAMBAR SHAHDAD KOT,TALUKA,18 &  ABOVE,77559,39510,38047,2,57003,29121,27882,,20556,10389,10165,2
MIRO KHAN,KAMBAR SHAHDAD KOT,TALUKA,60 &  ABOVE,7272,3667,3605,,5377,2772,2605,,1895,895,1000,
MIRO KHAN,KAMBAR SHAHDAD KOT,TALUKA,65 &  ABOVE,4567,2319,2248,,3378,1773,1605,,1189,546,643,
NASIRABAD,KAMBAR SHAHDAD KOT,TALUKA,ALL AGES,174708,91575,83127,6,136603,71440,65160,3,38105,20135,17967,3
NASIRABAD,KAMBAR SHAHDAD KOT,TALUKA,UNDER 1,4852,2530,2322,,3847,1988,1859,,1005,542,463,
NASIRABAD,KAMBAR SHAHDAD KOT,TALUKA,UNDER 5,33431,17679,15752,,26196,13752,12444,,7235,3927,3308,
NASIRABAD,KAMBAR SHAHDAD KOT,TALUKA,UNDER 10,59878,31616,28262,,47415,24907,22508,,12463,6709,5754,
NASIRABAD,KAMBAR SHAHDAD KOT,TALUKA,UNDER 15,81138,42829,38309,,64163,33733,30430,,16975,9096,7879,
NASIRABAD,KAMBAR SHAHDAD KOT,TALUKA,05 - 24,81532,42882,38648,2,64280,33758,30520,2,17252,9124,8128,
NASIRABAD,KAMBAR SHAHDAD KOT,TALUKA,15 - 49,76837,39951,36881,5,59326,30831,28492,3,17511,9120,8389,2
NASIRABAD,KAMBAR SHAHDAD KOT,TALUKA,15 - 64,88588,46100,42482,6,68474,35603,32868,3,20114,10497,9614,3
NASIRABAD,KAMBAR SHAHDAD KOT,TALUKA,18 - 60,74261,38487,35769,5,57372,29703,27667,2,16889,8784,8102,3
NASIRABAD,KAMBAR SHAHDAD KOT,TALUKA,18 &  ABOVE,81518,42294,39219,5,63082,32692,30388,2,18436,9602,8831,3
NASIRABAD,KAMBAR SHAHDAD KOT,TALUKA,60 &  ABOVE,7898,4169,3729,,6200,3269,2931,,1698,900,798,
NASIRABAD,KAMBAR SHAHDAD KOT,TALUKA,65 &  ABOVE,4982,2646,2336,,3966,2104,1862,,1016,542,474,
QUBO SAEED KHAN,KAMBAR SHAHDAD KOT,TALUKA,ALL AGES,99308,51360,47946,2,68662,35528,33134,,30646,15832,14812,2
QUBO SAEED KHAN,KAMBAR SHAHDAD KOT,TALUKA,UNDER 1,2379,1284,1095,,1869,1003,866,,510,281,229,
QUBO SAEED KHAN,KAMBAR SHAHDAD KOT,TALUKA,UNDER 5,20039,10302,9737,,14720,7571,7149,,5319,2731,2588,
QUBO SAEED KHAN,KAMBAR SHAHDAD KOT,TALUKA,UNDER 10,37391,19483,17908,,26613,13906,12707,,10778,5577,5201,
QUBO SAEED KHAN,KAMBAR SHAHDAD KOT,TALUKA,UNDER 15,49819,26156,23663,,35323,18566,16757,,14496,7590,6906,
QUBO SAEED KHAN,KAMBAR SHAHDAD KOT,TALUKA,05 - 24,47448,25025,22421,2,32536,17171,15365,,14912,7854,7056,2
QUBO SAEED KHAN,KAMBAR SHAHDAD KOT,TALUKA,15 - 49,40303,20675,19626,2,27073,13863,13210,,13230,6812,6416,2
QUBO SAEED KHAN,KAMBAR SHAHDAD KOT,TALUKA,15 - 64,46499,23798,22699,2,31308,16005,15303,,15191,7793,7396,2
QUBO SAEED KHAN,KAMBAR SHAHDAD KOT,TALUKA,18 - 60,39031,19881,19150,,26154,13289,12865,,12877,6592,6285,
QUBO SAEED KHAN,KAMBAR SHAHDAD KOT,TALUKA,18 &  ABOVE,43272,21850,21422,,29041,14631,14410,,14231,7219,7012,
QUBO SAEED KHAN,KAMBAR SHAHDAD KOT,TALUKA,60 &  ABOVE,4531,2134,2397,,3072,1452,1620,,1459,682,777,
QUBO SAEED KHAN,KAMBAR SHAHDAD KOT,TALUKA,65 &  ABOVE,2990,1406,1584,,2031,957,1074,,959,449,510,
SHAHDAD KOT,KAMBAR SHAHDAD KOT,TALUKA,ALL AGES,225086,117532,107539,15,104399,54824,49572,3,120687,62708,57967,12
SHAHDAD KOT,KAMBAR SHAHDAD KOT,TALUKA,UNDER 1,7856,4401,3455,,3908,2264,1644,,3948,2137,1811,
SHAHDAD KOT,KAMBAR SHAHDAD KOT,TALUKA,UNDER 5,41545,22229,19316,,20238,10931,9307,,21307,11298,10009,
SHAHDAD KOT,KAMBAR SHAHDAD KOT,TALUKA,UNDER 10,76521,40501,36020,,37818,20224,17594,,38703,20277,18426,
SHAHDAD KOT,KAMBAR SHAHDAD KOT,TALUKA,UNDER 15,103794,55053,48738,3,51062,27340,23720,2,52732,27713,25018,1
SHAHDAD KOT,KAMBAR SHAHDAD KOT,TALUKA,05 - 24,104538,54794,49737,7,49850,26311,23537,2,54688,28483,26200,5
SHAHDAD KOT,KAMBAR SHAHDAD KOT,TALUKA,15 - 49,99521,51261,48248,12,43651,22481,21169,1,55870,28780,27079,11
SHAHDAD KOT,KAMBAR SHAHDAD KOT,TALUKA,15 - 64,114949,59289,55648,12,50497,26007,24489,1,64452,33282,31159,11
SHAHDAD KOT,KAMBAR SHAHDAD KOT,TALUKA,18 - 60,97418,49959,47447,12,42675,21789,20885,1,54743,28170,26562,11
SHAHDAD KOT,KAMBAR SHAHDAD KOT,TALUKA,18 &  ABOVE,106690,54625,52053,12,46847,23928,22918,1,59843,30697,29135,11
SHAHDAD KOT,KAMBAR SHAHDAD KOT,TALUKA,60 &  ABOVE,10238,5176,5062,,4550,2343,2207,,5688,2833,2855,
SHAHDAD KOT,KAMBAR SHAHDAD KOT,TALUKA,65 &  ABOVE,6343,3190,3153,,2840,1477,1363,,3503,1713,1790,
SUJAWAL JUNEJO,KAMBAR SHAHDAD KOT,TALUKA,ALL AGES,130635,67877,62756,2,130635,67877,62756,2,,,,
SUJAWAL JUNEJO,KAMBAR SHAHDAD KOT,TALUKA,UNDER 1,2406,1157,1249,,2406,1157,1249,,,,,
SUJAWAL JUNEJO,KAMBAR SHAHDAD KOT,TALUKA,UNDER 5,23671,12020,11651,,23671,12020,11651,,,,,
SUJAWAL JUNEJO,KAMBAR SHAHDAD KOT,TALUKA,UNDER 10,47441,24695,22746,,47441,24695,22746,,,,,
SUJAWAL JUNEJO,KAMBAR SHAHDAD KOT,TALUKA,UNDER 15,63425,33106,30317,2,63425,33106,30317,2,,,,
SUJAWAL JUNEJO,KAMBAR SHAHDAD KOT,TALUKA,05 - 24,64274,34061,30211,2,64274,34061,30211,2,,,,
