name_admin_unit,admin_unit,relation_to_hh_head,marital_status,female_overall,male_overall,tgend_overall,female_rural,male_rural,tgend_rural,female_urban,male_urban,tgend_urban
HARIPUR,DISTRICT,NEPHEW/NIECE,MARRIED,242,936,0,222,845,0,20,91,0
HARIPUR,DISTRICT,NEPHEW/NIECE,NEVER MARRIED,2971,3792,1,2556,3234,1,415,558,0
HARIPUR,DISTRICT,NEPHEW/NIECE,SEPARATION,3,2,0,3,1,0,0,1,0
HARIPUR,DISTRICT,NEPHEW/NIECE,WIDOWED,27,3,0,27,2,0,0,1,0
HARIPUR,DISTRICT,NON-RELATIVE,DIVORCED,12,5,0,9,3,0,3,2,0
HARIPUR,DISTRICT,NON-RELATIVE,MARRIED,166,1301,0,121,754,0,45,547,0
HARIPUR,DISTRICT,NON-RELATIVE,NEVER MARRIED,757,2399,10,431,1683,2,326,716,8
HARIPUR,DISTRICT,NON-RELATIVE,SEPARATION,1,1,0,0,1,0,1,0,0
HARIPUR,DISTRICT,NON-RELATIVE,WIDOWED,42,16,0,31,15,0,11,1,0
HARIPUR,DISTRICT,OTHER RELATIVE,DIVORCED,129,26,0,117,24,0,12,2,0
HARIPUR,DISTRICT,OTHER RELATIVE,MARRIED,2296,1294,0,2060,1141,0,236,153,0
HARIPUR,DISTRICT,OTHER RELATIVE,NEVER MARRIED,1393,1340,1,1214,1113,1,179,227,0
HARIPUR,DISTRICT,OTHER RELATIVE,SEPARATION,27,12,0,22,10,0,5,2,0
HARIPUR,DISTRICT,OTHER RELATIVE,WIDOWED,1302,184,0,1142,162,0,160,22,0
HARIPUR,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,DIVORCED,24,1,0,23,0,0,1,1,0
HARIPUR,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,MARRIED,15985,435,0,13964,382,0,2021,53,0
HARIPUR,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,NEVER MARRIED,401,134,0,359,124,0,42,10,0
HARIPUR,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,SEPARATION,7,3,0,6,2,0,1,1,0
HARIPUR,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,WIDOWED,794,19,0,688,17,0,106,2,0
HARIPUR,DISTRICT,SON/DAUGHTER,DIVORCED,1027,308,0,869,257,0,158,51,0
HARIPUR,DISTRICT,SON/DAUGHTER,MARRIED,3311,46709,0,2755,40822,0,556,5887,0
HARIPUR,DISTRICT,SON/DAUGHTER,NEVER MARRIED,71052,98235,6,60613,84999,5,10439,13236,1
HARIPUR,DISTRICT,SON/DAUGHTER,SEPARATION,220,145,0,176,122,0,44,23,0
HARIPUR,DISTRICT,SON/DAUGHTER,WIDOWED,371,219,0,315,190,0,56,29,0
HARIPUR,DISTRICT,SPOUSE,DIVORCED,0,0,,0,0,,0,0,
HARIPUR,DISTRICT,SPOUSE,MARRIED,160298,1237,,140314,1139,,19984,98,
HARIPUR,DISTRICT,SPOUSE,NEVER MARRIED,0,0,,0,0,,0,0,
HARIPUR,DISTRICT,SPOUSE,SEPARATION,0,0,,0,0,,0,0,
HARIPUR,DISTRICT,SPOUSE,WIDOWED,0,0,,0,0,,0,0,
KARAK,DISTRICT,BROTHER/SISTER,DIVORCED,255,12,0,233,10,0,22,2,0
KARAK,DISTRICT,BROTHER/SISTER,MARRIED,813,14964,0,776,13854,0,37,1110,0
KARAK,DISTRICT,BROTHER/SISTER,NEVER MARRIED,7768,9510,1,7094,8732,1,674,778,0
KARAK,DISTRICT,BROTHER/SISTER,SEPARATION,73,16,0,72,16,0,1,0,0
KARAK,DISTRICT,BROTHER/SISTER,WIDOWED,338,96,0,327,91,0,11,5,0
KARAK,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,DIVORCED,0,0,,0,0,,0,0,
KARAK,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,MARRIED,42779,1036,,40287,977,,2492,59,
KARAK,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,NEVER MARRIED,0,0,,0,0,,0,0,
KARAK,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,SEPARATION,0,0,,0,0,,0,0,
KARAK,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,WIDOWED,320,8,,302,8,,18,0,
KARAK,DISTRICT,FATHER/MOTHER,DIVORCED,34,2,,32,2,,2,0,
KARAK,DISTRICT,FATHER/MOTHER,MARRIED,5727,3433,,5291,3174,,436,259,
KARAK,DISTRICT,FATHER/MOTHER,NEVER MARRIED,0,0,,0,0,,0,0,
KARAK,DISTRICT,FATHER/MOTHER,SEPARATION,52,4,,52,4,,0,0,
KARAK,DISTRICT,FATHER/MOTHER,WIDOWED,7856,763,,7385,705,,471,58,
KARAK,DISTRICT,GRAND FATHER/GRAND MOTHER,DIVORCED,0,0,,0,0,,0,0,
KARAK,DISTRICT,GRAND FATHER/GRAND MOTHER,MARRIED,110,72,,104,68,,6,4,
KARAK,DISTRICT,GRAND FATHER/GRAND MOTHER,NEVER MARRIED,0,1,,0,1,,0,0,
KARAK,DISTRICT,GRAND FATHER/GRAND MOTHER,SEPARATION,2,5,,2,5,,0,0,
KARAK,DISTRICT,GRAND FATHER/GRAND MOTHER,WIDOWED,276,42,,262,37,,14,5,
KARAK,DISTRICT,GRAND SON/GRAND DAUGHTER,DIVORCED,2,2,0,2,2,0,0,0,0
KARAK,DISTRICT,GRAND SON/GRAND DAUGHTER,MARRIED,426,710,0,412,692,0,14,18,0
KARAK,DISTRICT,GRAND SON/GRAND DAUGHTER,NEVER MARRIED,3542,4371,3,3367,4155,3,175,216,0
KARAK,DISTRICT,GRAND SON/GRAND DAUGHTER,SEPARATION,0,0,0,0,0,0,0,0,0
KARAK,DISTRICT,GRAND SON/GRAND DAUGHTER,WIDOWED,5,0,0,4,0,0,1,0,0
KARAK,DISTRICT,HEAD,DIVORCED,72,31,0,62,30,0,10,1,0
KARAK,DISTRICT,HEAD,MARRIED,3083,85280,0,2824,78198,0,259,7082,0
KARAK,DISTRICT,HEAD,NEVER MARRIED,112,3258,0,102,2960,0,10,298,0
KARAK,DISTRICT,HEAD,SEPARATION,47,76,0,46,72,0,1,4,0
KARAK,DISTRICT,HEAD,WIDOWED,2246,1670,0,2096,1562,0,150,108,0
KARAK,DISTRICT,NEPHEW/NIECE,DIVORCED,5,0,0,5,0,0,0,0,0
KARAK,DISTRICT,NEPHEW/NIECE,MARRIED,381,1464,0,367,1415,0,14,49,0
KARAK,DISTRICT,NEPHEW/NIECE,NEVER MARRIED,3246,4158,0,3030,3930,0,216,228,0
KARAK,DISTRICT,NEPHEW/NIECE,SEPARATION,4,0,0,4,0,0,0,0,0
KARAK,DISTRICT,NEPHEW/NIECE,WIDOWED,13,5,0,13,5,0,0,0,0
KARAK,DISTRICT,NON-RELATIVE,DIVORCED,1,0,0,1,0,0,0,0,0
KARAK,DISTRICT,NON-RELATIVE,MARRIED,47,76,0,42,63,0,5,13,0
KARAK,DISTRICT,NON-RELATIVE,NEVER MARRIED,367,142,0,365,115,0,2,27,0
KARAK,DISTRICT,NON-RELATIVE,SEPARATION,0,0,0,0,0,0,0,0,0
KARAK,DISTRICT,NON-RELATIVE,WIDOWED,7,4,0,7,4,0,0,0,0
KARAK,DISTRICT,OTHER RELATIVE,DIVORCED,42,5,0,41,5,0,1,0,0
KARAK,DISTRICT,OTHER RELATIVE,MARRIED,3168,1216,0,3089,1149,0,79,67,0
KARAK,DISTRICT,OTHER RELATIVE,NEVER MARRIED,1039,1144,0,984,1101,0,55,43,0
KARAK,DISTRICT,OTHER RELATIVE,SEPARATION,21,2,0,20,2,0,1,0,0
KARAK,DISTRICT,OTHER RELATIVE,WIDOWED,581,58,0,540,52,0,41,6,0
KARAK,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,DIVORCED,9,0,0,8,0,0,1,0,0
KARAK,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,MARRIED,14646,365,0,13547,341,0,1099,24,0
KARAK,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,NEVER MARRIED,496,75,1,466,64,1,30,11,0
KARAK,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,SEPARATION,7,1,0,7,1,0,0,0,0
KARAK,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,WIDOWED,554,6,0,515,6,0,39,0,0
KARAK,DISTRICT,SON/DAUGHTER,DIVORCED,310,38,0,297,38,0,13,0,0
KARAK,DISTRICT,SON/DAUGHTER,MARRIED,1984,41480,0,1875,39097,0,109,2383,0
KARAK,DISTRICT,SON/DAUGHTER,NEVER MARRIED,44403,65454,6,40957,60704,6,3446,4750,0
KARAK,DISTRICT,SON/DAUGHTER,SEPARATION,95,16,0,93,16,0,2,0,0
KARAK,DISTRICT,SON/DAUGHTER,WIDOWED,167,80,0,158,78,0,9,2,0
KARAK,DISTRICT,SPOUSE,DIVORCED,0,0,,0,0,,0,0,
KARAK,DISTRICT,SPOUSE,MARRIED,84843,1188,,78028,1110,,6815,78,
KARAK,DISTRICT,SPOUSE,NEVER MARRIED,0,0,,0,0,,0,0,
KARAK,DISTRICT,SPOUSE,SEPARATION,0,0,,0,0,,0,0,
KARAK,DISTRICT,SPOUSE,WIDOWED,0,0,,0,0,,0,0,
KHYBER,DISTRICT,BROTHER/SISTER,DIVORCED,44,10,0,40,8,0,4,2,0
KHYBER,DISTRICT,BROTHER/SISTER,MARRIED,556,10492,0,502,9494,0,54,998,0
KHYBER,DISTRICT,BROTHER/SISTER,NEVER MARRIED,5917,9553,1,5242,8626,1,675,927,0
KHYBER,DISTRICT,BROTHER/SISTER,SEPARATION,20,5,0,17,3,0,3,2,0
KHYBER,DISTRICT,BROTHER/SISTER,WIDOWED,176,71,0,157,62,0,19,9,0
KHYBER,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,DIVORCED,0,0,,0,0,,0,0,
KHYBER,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,MARRIED,30665,727,,27795,677,,2870,50,
KHYBER,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,NEVER MARRIED,0,0,,0,0,,0,0,
KHYBER,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,SEPARATION,2,0,,2,0,,0,0,
KHYBER,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,WIDOWED,256,6,,230,5,,26,1,
KHYBER,DISTRICT,FATHER/MOTHER,DIVORCED,29,0,,25,0,,4,0,
KHYBER,DISTRICT,FATHER/MOTHER,MARRIED,7873,3581,,7288,3332,,585,249,
KHYBER,DISTRICT,FATHER/MOTHER,NEVER MARRIED,0,0,,0,0,,0,0,
KHYBER,DISTRICT,FATHER/MOTHER,SEPARATION,59,11,,56,8,,3,3,
KHYBER,DISTRICT,FATHER/MOTHER,WIDOWED,8050,657,,7224,611,,826,46,
KHYBER,DISTRICT,GRAND FATHER/GRAND MOTHER,DIVORCED,1,0,,1,0,,0,0,
KHYBER,DISTRICT,GRAND FATHER/GRAND MOTHER,MARRIED,231,98,,215,94,,16,4,
KHYBER,DISTRICT,GRAND FATHER/GRAND MOTHER,NEVER MARRIED,0,0,,0,0,,0,0,
KHYBER,DISTRICT,GRAND FATHER/GRAND MOTHER,SEPARATION,0,0,,0,0,,0,0,
KHYBER,DISTRICT,GRAND FATHER/GRAND MOTHER,WIDOWED,324,63,,296,62,,28,1,
KHYBER,DISTRICT,GRAND SON/GRAND DAUGHTER,DIVORCED,0,0,0,0,0,0,0,0,0
KHYBER,DISTRICT,GRAND SON/GRAND DAUGHTER,MARRIED,221,661,0,195,613,0,26,48,0
KHYBER,DISTRICT,GRAND SON/GRAND DAUGHTER,NEVER MARRIED,2299,3120,0,2078,2824,0,221,296,0
KHYBER,DISTRICT,GRAND SON/GRAND DAUGHTER,SEPARATION,0,0,0,0,0,0,0,0,0
KHYBER,DISTRICT,GRAND SON/GRAND DAUGHTER,WIDOWED,0,0,0,0,0,0,0,0,0
KHYBER,DISTRICT,HEAD,DIVORCED,20,26,0,20,24,0,0,2,0
KHYBER,DISTRICT,HEAD,MARRIED,3295,155877,0,3031,143009,0,264,12868,0
KHYBER,DISTRICT,HEAD,NEVER MARRIED,60,3811,1,48,3446,1,12,365,0
KHYBER,DISTRICT,HEAD,SEPARATION,19,77,0,16,59,0,3,18,0
KHYBER,DISTRICT,HEAD,WIDOWED,1625,1313,0,1516,1188,0,109,125,0
KHYBER,DISTRICT,NEPHEW/NIECE,DIVORCED,2,0,0,2,0,0,0,0,0
KHYBER,DISTRICT,NEPHEW/NIECE,MARRIED,204,1179,0,176,1095,0,28,84,0
KHYBER,DISTRICT,NEPHEW/NIECE,NEVER MARRIED,1881,2758,0,1716,2490,0,165,268,0
KHYBER,DISTRICT,NEPHEW/NIECE,SEPARATION,0,2,0,0,2,0,0,0,0
KHYBER,DISTRICT,NEPHEW/NIECE,WIDOWED,7,3,0,6,3,0,1,0,0
KHYBER,DISTRICT,NON-RELATIVE,DIVORCED,1,0,0,1,0,0,0,0,0
KHYBER,DISTRICT,NON-RELATIVE,MARRIED,108,308,0,78,191,0,30,117,0
KHYBER,DISTRICT,NON-RELATIVE,NEVER MARRIED,14,54,0,11,41,0,3,13,0
KHYBER,DISTRICT,NON-RELATIVE,SEPARATION,1,0,0,1,0,0,0,0,0
KHYBER,DISTRICT,NON-RELATIVE,WIDOWED,12,4,0,7,4,0,5,0,0
KHYBER,DISTRICT,OTHER RELATIVE,DIVORCED,11,0,0,10,0,0,1,0,0
KHYBER,DISTRICT,OTHER RELATIVE,MARRIED,2829,1159,0,2651,1098,0,178,61,0
KHYBER,DISTRICT,OTHER RELATIVE,NEVER MARRIED,712,814,1,680,761,1,32,53,0
KHYBER,DISTRICT,OTHER RELATIVE,SEPARATION,7,0,0,6,0,0,1,0,0
KHYBER,DISTRICT,OTHER RELATIVE,WIDOWED,467,43,0,434,41,0,33,2,0
KHYBER,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,DIVORCED,1,0,0,1,0,0,0,0,0
KHYBER,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,MARRIED,10582,294,0,9702,268,0,880,26,0
KHYBER,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,NEVER MARRIED,525,59,0,508,52,0,17,7,0
KHYBER,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,SEPARATION,3,0,0,3,0,0,0,0,0
KHYBER,DISTRICT,SISTER IN-LAW/BROTHER IN-LAW,WIDOWED,384,5,0,336,5,0,48,0,0
KHYBER,DISTRICT,SON/DAUGHTER,DIVORCED,63,22,0,54,21,0,9,1,0
KHYBER,DISTRICT,SON/DAUGHTER,MARRIED,1498,30852,0,1354,27961,0,144,2891,0
KHYBER,DISTRICT,SON/DAUGHTER,NEVER MARRIED,45251,73830,4,40688,66137,4,4563,7693,0
KHYBER,DISTRICT,SON/DAUGHTER,SEPARATION,15,18,0,14,16,0,1,2,0
KHYBER,DISTRICT,SON/DAUGHTER,WIDOWED,93,40,0,85,38,0,8,2,0
KHYBER,DISTRICT,SPOUSE,DIVORCED,0,0,,0,0,,0,0,
KHYBER,DISTRICT,SPOUSE,MARRIED,156821,593,,143967,523,,12854,70,
KHYBER,DISTRICT,SPOUSE,NEVER MARRIED,0,0,,0,0,,0,0,
KHYBER,DISTRICT,SPOUSE,SEPARATION,0,0,,0,0,,0,0,
KHYBER,DISTRICT,SPOUSE,WIDOWED,0,0,,0,0,,0,0,
KHYBER PAKHTUNKHWA,PROVINCE,BROTHER/SISTER,DIVORCED,5927,1184,0,4992,956,0,935,228,0
KHYBER PAKHTUNKHWA,PROVINCE,BROTHER/SISTER,MARRIED,33391,486621,0,27073,402167,0,6318,84454,0
KHYBER PAKHTUNKHWA,PROVINCE,BROTHER/SISTER,NEVER MARRIED,346578,407799,68,284139,336611,53,62439,71188,15
KHYBER PAKHTUNKHWA,PROVINCE,BROTHER/SISTER,SEPARATION,2029,787,0,1718,651,0,311,136,0
KHYBER PAKHTUNKHWA,PROVINCE,BROTHER/SISTER,WIDOWED,13312,4335,0,10510,3509,0,2802,826,0
KHYBER PAKHTUNKHWA,PROVINCE,DAUGHTER IN-LAW/SON IN-LAW,DIVORCED,0,0,,0,0,,0,0,
KHYBER PAKHTUNKHWA,PROVINCE,DAUGHTER IN-LAW/SON IN-LAW,MARRIED,1584744,40126,,1353857,33212,,230887,6914,
KHYBER PAKHTUNKHWA,PROVINCE,DAUGHTER IN-LAW/SON IN-LAW,NEVER MARRIED,5,0,,5,0,,0,0,
KHYBER PAKHTUNKHWA,PROVINCE,DAUGHTER IN-LAW/SON IN-LAW,SEPARATION,26,14,,22,13,,4,1,
KHYBER PAKHTUNKHWA,PROVINCE,DAUGHTER IN-LAW/SON IN-LAW,WIDOWED,10290,291,,9003,255,,1287,36,
KHYBER PAKHTUNKHWA,PROVINCE,FATHER/MOTHER,DIVORCED,1418,119,,1207,101,,211,18,
KHYBER PAKHTUNKHWA,PROVINCE,FATHER/MOTHER,MARRIED,319131,166152,,277040,142727,,42091,23425,
KHYBER PAKHTUNKHWA,PROVINCE,FATHER/MOTHER,NEVER MARRIED,7,2,,7,2,,0,0,
KHYBER PAKHTUNKHWA,PROVINCE,FATHER/MOTHER,SEPARATION,2051,284,,1812,259,,239,25,
KHYBER PAKHTUNKHWA,PROVINCE,FATHER/MOTHER,WIDOWED,360960,36925,,300274,31292,,60686,5633,
KHYBER PAKHTUNKHWA,PROVINCE,GRAND FATHER/GRAND MOTHER,DIVORCED,26,11,,25,11,,1,0,
KHYBER PAKHTUNKHWA,PROVINCE,GRAND FATHER/GRAND MOTHER,MARRIED,6687,4407,,6132,4025,,555,382,
KHYBER PAKHTUNKHWA,PROVINCE,GRAND FATHER/GRAND MOTHER,NEVER MARRIED,9,27,,6,22,,3,5,
KHYBER PAKHTUNKHWA,PROVINCE,GRAND FATHER/GRAND MOTHER,SEPARATION,58,35,,52,35,,6,0,
KHYBER PAKHTUNKHWA,PROVINCE,GRAND FATHER/GRAND MOTHER,WIDOWED,12410,2149,,11140,1922,,1270,227,
KHYBER PAKHTUNKHWA,PROVINCE,GRAND SON/GRAND DAUGHTER,DIVORCED,81,14,0,71,14,0,10,0,0
KHYBER PAKHTUNKHWA,PROVINCE,GRAND SON/GRAND DAUGHTER,MARRIED,10563,21311,0,9341,19182,0,1222,2129,0
KHYBER PAKHTUNKHWA,PROVINCE,GRAND SON/GRAND DAUGHTER,NEVER MARRIED,105520,135854,18,88448,114785,16,17072,21069,2
KHYBER PAKHTUNKHWA,PROVINCE,GRAND SON/GRAND DAUGHTER,SEPARATION,32,20,0,24,16,0,8,4,0
KHYBER PAKHTUNKHWA,PROVINCE,GRAND SON/GRAND DAUGHTER,WIDOWED,83,32,0,71,29,0,12,3,0
KHYBER PAKHTUNKHWA,PROVINCE,HEAD,DIVORCED,2555,2612,0,2013,2182,0,542,430,0
KHYBER PAKHTUNKHWA,PROVINCE,HEAD,MARRIED,288545,5143755,0,255899,4341363,0,32646,802392,0
KHYBER PAKHTUNKHWA,PROVINCE,HEAD,NEVER MARRIED,7512,197878,293,5700,160274,73,1812,37604,220
KHYBER PAKHTUNKHWA,PROVINCE,HEAD,SEPARATION,2157,3011,0,1896,2568,0,261,443,0
KHYBER PAKHTUNKHWA,PROVINCE,HEAD,WIDOWED,113552,83725,0,92643,68309,0,20909,15416,0
KHYBER PAKHTUNKHWA,PROVINCE,NEPHEW/NIECE,DIVORCED,127,31,0,103,28,0,24,3,0
KHYBER PAKHTUNKHWA,PROVINCE,NEPHEW/NIECE,MARRIED,8825,36031,0,7597,31185,0,1228,4846,0
KHYBER PAKHTUNKHWA,PROVINCE,NEPHEW/NIECE,NEVER MARRIED,91062,122479,10,74903,101176,8,16159,21303,2
KHYBER PAKHTUNKHWA,PROVINCE,NEPHEW/NIECE,SEPARATION,61,29,0,49,25,0,12,4,0
KHYBER PAKHTUNKHWA,PROVINCE,NEPHEW/NIECE,WIDOWED,329,120,0,287,102,0,42,18,0
KHYBER PAKHTUNKHWA,PROVINCE,NON-RELATIVE,DIVORCED,63,21,0,39,15,0,24,6,0
KHYBER PAKHTUNKHWA,PROVINCE,NON-RELATIVE,MARRIED,4392,26359,0,3009,10511,0,1383,15848,0
KHYBER PAKHTUNKHWA,PROVINCE,NON-RELATIVE,NEVER MARRIED,16228,54673,364,5859,19994,31,10369,34679,333
KHYBER PAKHTUNKHWA,PROVINCE,NON-RELATIVE,SEPARATION,41,101,0,30,86,0,11,15,0
KHYBER PAKHTUNKHWA,PROVINCE,NON-RELATIVE,WIDOWED,531,305,0,354,211,0,177,94,0
KHYBER PAKHTUNKHWA,PROVINCE,OTHER RELATIVE,DIVORCED,984,169,0,838,135,0,146,34,0
KHYBER PAKHTUNKHWA,PROVINCE,OTHER RELATIVE,MARRIED,93500,47156,0,81852,38607,0,11648,8549,0
KHYBER PAKHTUNKHWA,PROVINCE,OTHER RELATIVE,NEVER MARRIED,41192,40339,44,34074,32693,21,7118,7646,23
KHYBER PAKHTUNKHWA,PROVINCE,OTHER RELATIVE,SEPARATION,502,158,0,440,135,0,62,23,0
KHYBER PAKHTUNKHWA,PROVINCE,OTHER RELATIVE,WIDOWED,24285,3371,0,20811,2847,0,3474,524,0
KHYBER PAKHTUNKHWA,PROVINCE,SISTER IN-LAW/BROTHER IN-LAW,DIVORCED,225,41,0,193,35,0,32,6,0
KHYBER PAKHTUNKHWA,PROVINCE,SISTER IN-LAW/BROTHER IN-LAW,MARRIED,517912,15093,0,440442,12743,0,77470,2350,0
KHYBER PAKHTUNKHWA,PROVINCE,SISTER IN-LAW/BROTHER IN-LAW,NEVER MARRIED,18587,5065,6,15867,4327,6,2720,738,0
KHYBER PAKHTUNKHWA,PROVINCE,SISTER IN-LAW/BROTHER IN-LAW,SEPARATION,191,29,0,168,23,0,23,6,0
KHYBER PAKHTUNKHWA,PROVINCE,SISTER IN-LAW/BROTHER IN-LAW,WIDOWED,15920,290,0,13394,238,0,2526,52,0
KHYBER PAKHTUNKHWA,PROVINCE,SON/DAUGHTER,DIVORCED,9029,2206,0,7462,1843,0,1567,363,0
KHYBER PAKHTUNKHWA,PROVINCE,SON/DAUGHTER,MARRIED,81806,1422481,0,66549,1198586,0,15257,223895,0
KHYBER PAKHTUNKHWA,PROVINCE,SON/DAUGHTER,NEVER MARRIED,2052800,3027867,237,1675352,2500532,195,377448,527335,42
KHYBER PAKHTUNKHWA,PROVINCE,SON/DAUGHTER,SEPARATION,3107,1429,0,2578,1182,0,529,247,0
KHYBER PAKHTUNKHWA,PROVINCE,SON/DAUGHTER,WIDOWED,8016,3461,0,6481,2923,0,1535,538,0
KHYBER PAKHTUNKHWA,PROVINCE,SPOUSE,DIVORCED,0,0,,0,0,,0,0,
KHYBER PAKHTUNKHWA,PROVINCE,SPOUSE,MARRIED,5142269,69457,,4350587,60196,,791682,9261,
KHYBER PAKHTUNKHWA,PROVINCE,SPOUSE,NEVER MARRIED,29,1,,26,1,,3,0,
KHYBER PAKHTUNKHWA,PROVINCE,SPOUSE,SEPARATION,0,0,,0,0,,0,0,
KHYBER PAKHTUNKHWA,PROVINCE,SPOUSE,WIDOWED,1,1,,1,1,,0,0,
KOHAT,DISTRICT,BROTHER/SISTER,DIVORCED,344,36,0,289,25,0,55,11,0
KOHAT,DISTRICT,BROTHER/SISTER,MARRIED,1256,19923,0,945,15145,0,311,4778,0
KOHAT,DISTRICT,BROTHER/SISTER,NEVER MARRIED,12695,14810,3,9708,11140,3,2987,3670,0
KOHAT,DISTRICT,BROTHER/SISTER,SEPARATION,95,39,0,78,30,0,17,9,0
KOHAT,DISTRICT,BROTHER/SISTER,WIDOWED,564,180,0,416,135,0,148,45,0
KOHAT,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,DIVORCED,0,0,,0,0,,0,0,
KOHAT,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,MARRIED,61915,1489,,50295,1108,,11620,381,
KOHAT,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,NEVER MARRIED,0,0,,0,0,,0,0,
KOHAT,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,SEPARATION,0,0,,0,0,,0,0,
KOHAT,DISTRICT,DAUGHTER IN-LAW/SON IN-LAW,WIDOWED,466,19,,390,17,,76,2,
KOHAT,DISTRICT,FATHER/MOTHER,DIVORCED,80,6,,68,4,,12,2,
KOHAT,DISTRICT,FATHER/MOTHER,MARRIED,11586,5915,,9469,4697,,2117,1218,
KOHAT,DISTRICT,FATHER/MOTHER,NEVER MARRIED,0,0,,0,0,,0,0,
KOHAT,DISTRICT,FATHER/MOTHER,SEPARATION,88,11,,76,11,,12,0,
KOHAT,DISTRICT,FATHER/MOTHER,WIDOWED,13676,1293,,10677,992,,2999,301,
KOHAT,DISTRICT,GRAND FATHER/GRAND MOTHER,DIVORCED,1,0,,1,0,,0,0,
KOHAT,DISTRICT,GRAND FATHER/GRAND MOTHER,MARRIED,239,154,,210,131,,29,23,
KOHAT,DISTRICT,GRAND FATHER/GRAND MOTHER,NEVER MARRIED,0,1,,0,0,,0,1,
KOHAT,DISTRICT,GRAND FATHER/GRAND MOTHER,SEPARATION,1,1,,1,1,,0,0,
KOHAT,DISTRICT,GRAND FATHER/GRAND MOTHER,WIDOWED,669,93,,585,74,,84,19,
KOHAT,DISTRICT,GRAND SON/GRAND DAUGHTER,DIVORCED,4,1,0,2,1,0,2,0,0
KOHAT,DISTRICT,GRAND SON/GRAND DAUGHTER,MARRIED,432,949,0,377,858,0,55,91,0
KOHAT,DISTRICT,GRAND SON/GRAND DAUGHTER,NEVER MARRIED,5291,6936,1,4459,5899,1,832,1037,0
KOHAT,DISTRICT,GRAND SON/GRAND DAUGHTER,SEPARATION,2,1,0,2,0,0,0,1,0
KOHAT,DISTRICT,GRAND SON/GRAND DAUGHTER,WIDOWED,4,2,0,3,2,0,1,0,0
KOHAT,DISTRICT,HEAD,DIVORCED,125,91,0,94,76,0,31,15,0
KOHAT,DISTRICT,HEAD,MARRIED,8705,144564,0,7471,108011,0,1234,36553,0
KOHAT,DISTRICT,HEAD,NEVER MARRIED,249,7636,8,168,5737,0,81,1899,8
KOHAT,DISTRICT,HEAD,SEPARATION,68,113,0,58,85,0,10,28,0
KOHAT,DISTRICT,HEAD,WIDOWED,4441,3200,0,3305,2324,0,1136,876,0
KOHAT,DISTRICT,NEPHEW/NIECE,DIVORCED,6,0,0,5,0,0,1,0,0
KOHAT,DISTRICT,NEPHEW/NIECE,MARRIED,487,1824,0,417,1468,0,70,356,0
KOHAT,DISTRICT,NEPHEW/NIECE,NEVER MARRIED,4691,6299,0,3666,4926,0,1025,1373,0
KOHAT,DISTRICT,NEPHEW/NIECE,SEPARATION,2,1,0,2,1,0,0,0,0
KOHAT,DISTRICT,NEPHEW/NIECE,WIDOWED,16,10,0,13,8,0,3,2,0
KOHAT,DISTRICT,NON-RELATIVE,DIVORCED,2,0,0,1,0,0,1,0,0
KOHAT,DISTRICT,NON-RELATIVE,MARRIED,98,1015,0,69,775,0,29,240,0
KOHAT,DISTRICT,NON-RELATIVE,NEVER MARRIED,23,572,7,17,140,0,6,432,7
KOHAT,DISTRICT,NON-RELATIVE,SEPARATION,11,81,0,8,75,0,3,6,0
KOHAT,DISTRICT,NON-RELATIVE,WIDOWED,24,22,0,15,16,0,9,6,0
KOHAT,DISTRICT,OTHER RELATIVE,DIVORCED,49,6,0,44,5,0,5,1,0
KOHAT,DISTRICT,OTHER RELATIVE,MARRIED,5021,2356,0,4317,1892,0,704,464,0
KOHAT,DISTRICT,OTHER RELATIVE,NEVER MARRIED,2001,1868,3,1588,1476,1,413,392,2
KOHAT,DISTRICT,OTHER RELATIVE,SEPARATION,16,10,0,13,7,0,3,3,0
