name_admin_unit,admin_unit,part_of_district,region,rural_localities_by_pop_size,number_of_rural_localities,all_sexes,male,female,tgend,note
PISHIN,SUB-DIVISION,PISHIN,RURAL,"5,000 AND ABOVE",14,174986,88681,86305,,Rural Localities
PISHIN,SUB-DIVISION,PISHIN,RURAL,"2,000 -- 4,999",10,37648,19031,18616,1,Rural Localities
PISHIN,SUB-DIVISION,PISHIN,RURAL,"1,000 -- 1,999",1,1802,1017,785,,Rural Localities
PISHIN,SUB-DIVISION,PISHIN,RURAL,500 -- 999,2,1741,928,813,,Rural Localities
PISHIN,SUB-DIVISION,PISHIN,RURAL,200 -- 499,4,1317,644,673,,Rural Localities
PISHIN,SUB-DIVISION,PISHIN,RURAL,LESS THAN 200,3,501,265,236,,Rural Localities
PISHIN,SUB-DIVISION,PISHIN,RURAL,UN-INHABITED,,,,,,Rural Localities
SARANAN,TEHSIL,PISHIN,RURAL,OVERALL,9,18645,9392,9253,,Rural Localities
SARANAN,TEHSIL,PISHIN,RURAL,"5,000 AND ABOVE",1,9394,4736,4658,,Rural Localities
SARANAN,TEHSIL,PISHIN,RURAL,"2,000 -- 4,999",1,4111,2037,2074,,Rural Localities
SARANAN,TEHSIL,PISHIN,RURAL,"1,000 -- 1,999",2,2898,1503,1395,,Rural Localities
SARANAN,TEHSIL,PISHIN,RURAL,500 -- 999,3,1901,940,961,,Rural Localities
SARANAN,TEHSIL,PISHIN,RURAL,200 -- 499,,,,,,Rural Localities
SARANAN,TEHSIL,PISHIN,RURAL,LESS THAN 200,2,341,176,165,,Rural Localities
SARANAN,TEHSIL,PISHIN,RURAL,UN-INHABITED,,,,,,Rural Localities
QUETTA,DISTRICT,QUETTA,RURAL,OVERALL,65,1029946,526415,503502,29,Rural Localities
QUETTA,DISTRICT,QUETTA,RURAL,"5,000 AND ABOVE",29,989584,505966,483589,29,Rural Localities
QUETTA,DISTRICT,QUETTA,RURAL,"2,000 -- 4,999",7,22490,10971,11519,,Rural Localities
QUETTA,DISTRICT,QUETTA,RURAL,"1,000 -- 1,999",5,7555,4149,3406,,Rural Localities
QUETTA,DISTRICT,QUETTA,RURAL,500 -- 999,8,5920,3038,2882,,Rural Localities
QUETTA,DISTRICT,QUETTA,RURAL,200 -- 499,11,3775,1962,1813,,Rural Localities
QUETTA,DISTRICT,QUETTA,RURAL,LESS THAN 200,5,622,329,293,,Rural Localities
QUETTA,DISTRICT,QUETTA,RURAL,UN-INHABITED,,,,,,Rural Localities
SUB-DIVISION,CITY,QUETTA,RURAL,OVERALL,1,119225,59403,59817,5,Rural Localities
SUB-DIVISION,CITY,QUETTA,RURAL,"5,000 AND ABOVE",1,119225,59403,59817,5,Rural Localities
SUB-DIVISION,CITY,QUETTA,RURAL,"2,000 -- 4,999",,,,,,Rural Localities
SUB-DIVISION,CITY,QUETTA,RURAL,"1,000 -- 1,999",,,,,,Rural Localities
SUB-DIVISION,CITY,QUETTA,RURAL,500 -- 999,,,,,,Rural Localities
SUB-DIVISION,CITY,QUETTA,RURAL,200 -- 499,,,,,,Rural Localities
SUB-DIVISION,CITY,QUETTA,RURAL,LESS THAN 200,,,,,,Rural Localities
SUB-DIVISION,CITY,QUETTA,RURAL,UN-INHABITED,,,,,,Rural Localities
SUB-DIVISION,KUCHLAK,QUETTA,RURAL,OVERALL,14,259436,132570,126862,4,Rural Localities
SUB-DIVISION,KUCHLAK,QUETTA,RURAL,"5,000 AND ABOVE",8,247352,126395,120953,4,Rural Localities
SUB-DIVISION,KUCHLAK,QUETTA,RURAL,"2,000 -- 4,999",2,7001,3253,3748,,Rural Localities
SUB-DIVISION,KUCHLAK,QUETTA,RURAL,"1,000 -- 1,999",2,3747,2214,1533,,Rural Localities
SUB-DIVISION,KUCHLAK,QUETTA,RURAL,500 -- 999,2,1336,708,628,,Rural Localities
SUB-DIVISION,KUCHLAK,QUETTA,RURAL,200 -- 499,,,,,,Rural Localities
SUB-DIVISION,KUCHLAK,QUETTA,RURAL,LESS THAN 200,,,,,,Rural Localities
SUB-DIVISION,KUCHLAK,QUETTA,RURAL,UN-INHABITED,,,,,,Rural Localities
SUB-DIVISION SADDAR,TEHSIL,QUETTA,RURAL,OVERALL,33,123976,62766,61208,2,Rural Localities
SUB-DIVISION SADDAR,TEHSIL,QUETTA,RURAL,"5,000 AND ABOVE",6,106028,53628,52398,2,Rural Localities
SUB-DIVISION SADDAR,TEHSIL,QUETTA,RURAL,"2,000 -- 4,999",2,5159,2582,2577,,Rural Localities
SUB-DIVISION SADDAR,TEHSIL,QUETTA,RURAL,"1,000 -- 1,999",3,3808,1935,1873,,Rural Localities
SUB-DIVISION SADDAR,TEHSIL,QUETTA,RURAL,500 -- 999,6,4584,2330,2254,,Rural Localities
SUB-DIVISION SADDAR,TEHSIL,QUETTA,RURAL,200 -- 499,11,3775,1962,1813,,Rural Localities
SUB-DIVISION SADDAR,TEHSIL,QUETTA,RURAL,LESS THAN 200,5,622,329,293,,Rural Localities
SUB-DIVISION SADDAR,TEHSIL,QUETTA,RURAL,UN-INHABITED,,,,,,Rural Localities
SUB-DIVISION,SARIAB,QUETTA,RURAL,OVERALL,13,505938,261023,244897,18,Rural Localities
SUB-DIVISION,SARIAB,QUETTA,RURAL,"5,000 AND ABOVE",12,502245,259210,243017,18,Rural Localities
SUB-DIVISION,SARIAB,QUETTA,RURAL,"2,000 -- 4,999",1,3693,1813,1880,,Rural Localities
SUB-DIVISION,SARIAB,QUETTA,RURAL,"1,000 -- 1,999",,,,,,Rural Localities
SUB-DIVISION,SARIAB,QUETTA,RURAL,500 -- 999,,,,,,Rural Localities
SUB-DIVISION,SARIAB,QUETTA,RURAL,200 -- 499,,,,,,Rural Localities
SUB-DIVISION,SARIAB,QUETTA,RURAL,LESS THAN 200,,,,,,Rural Localities
SUB-DIVISION,SARIAB,QUETTA,RURAL,UN-INHABITED,,,,,,Rural Localities
SUB-TEHSIL,PANJPAI,QUETTA,RURAL,OVERALL,4,21371,10653,10718,,Rural Localities
SUB-TEHSIL,PANJPAI,QUETTA,RURAL,"5,000 AND ABOVE",2,14734,7330,7404,,Rural Localities
SUB-TEHSIL,PANJPAI,QUETTA,RURAL,"2,000 -- 4,999",2,6637,3323,3314,,Rural Localities
SUB-TEHSIL,PANJPAI,QUETTA,RURAL,"1,000 -- 1,999",,,,,,Rural Localities
SUB-TEHSIL,PANJPAI,QUETTA,RURAL,500 -- 999,,,,,,Rural Localities
SUB-TEHSIL,PANJPAI,QUETTA,RURAL,200 -- 499,,,,,,Rural Localities
SUB-TEHSIL,PANJPAI,QUETTA,RURAL,LESS THAN 200,,,,,,Rural Localities
SUB-TEHSIL,PANJPAI,QUETTA,RURAL,UN-INHABITED,,,,,,Rural Localities
SHERANI,DISTRICT,SHERANI,RURAL,OVERALL,181,191687,105345,86336,6,Rural Localities
SHERANI,DISTRICT,SHERANI,RURAL,"5,000 AND ABOVE",3,21297,11763,9530,4,Rural Localities
SHERANI,DISTRICT,SHERANI,RURAL,"2,000 -- 4,999",17,52737,29338,23397,2,Rural Localities
SHERANI,DISTRICT,SHERANI,RURAL,"1,000 -- 1,999",46,64669,35558,29111,,Rural Localities
SHERANI,DISTRICT,SHERANI,RURAL,500 -- 999,47,34092,18612,15480,,Rural Localities
SHERANI,DISTRICT,SHERANI,RURAL,200 -- 499,48,16654,8875,7779,,Rural Localities
SHERANI,DISTRICT,SHERANI,RURAL,LESS THAN 200,20,2238,1199,1039,,Rural Localities
SHERANI,DISTRICT,SHERANI,RURAL,UN-INHABITED,,,,,,Rural Localities
SHERANI,SUB-DIVISION,SHERANI,RURAL,OVERALL,181,191687,105345,86336,6,Rural Localities
SHERANI,SUB-DIVISION,SHERANI,RURAL,"5,000 AND ABOVE",3,21297,11763,9530,4,Rural Localities
SHERANI,SUB-DIVISION,SHERANI,RURAL,"2,000 -- 4,999",17,52737,29338,23397,2,Rural Localities
SHERANI,SUB-DIVISION,SHERANI,RURAL,"1,000 -- 1,999",46,64669,35558,29111,,Rural Localities
SHERANI,SUB-DIVISION,SHERANI,RURAL,500 -- 999,47,34092,18612,15480,,Rural Localities
SHERANI,SUB-DIVISION,SHERANI,RURAL,200 -- 499,48,16654,8875,7779,,Rural Localities
SHERANI,SUB-DIVISION,SHERANI,RURAL,LESS THAN 200,20,2238,1199,1039,,Rural Localities
SHERANI,SUB-DIVISION,SHERANI,RURAL,UN-INHABITED,,,,,,Rural Localities
SIBI,DISTRICT,SIBI,RURAL,OVERALL,160,154848,79939,74904,5,Rural Localities
SIBI,DISTRICT,SIBI,RURAL,"5,000 AND ABOVE",6,57758,30275,27482,1,Rural Localities
SIBI,DISTRICT,SIBI,RURAL,"2,000 -- 4,999",11,36380,18957,17421,2,Rural Localities
SIBI,DISTRICT,SIBI,RURAL,"1,000 -- 1,999",14,19064,9430,9634,,Rural Localities
SIBI,DISTRICT,SIBI,RURAL,500 -- 999,33,23879,12132,11747,,Rural Localities
SIBI,DISTRICT,SIBI,RURAL,200 -- 499,36,11381,5868,5513,,Rural Localities
SIBI,DISTRICT,SIBI,RURAL,LESS THAN 200,60,6386,3277,3107,2,Rural Localities
SIBI,DISTRICT,SIBI,RURAL,UN-INHABITED,,,,,,Rural Localities
KOT MANDAI,SUB-TEHSIL,SIBI,RURAL,OVERALL,8,9748,5133,4615,,Rural Localities
KOT MANDAI,SUB-TEHSIL,SIBI,RURAL,"5,000 AND ABOVE",1,5927,3221,2706,,Rural Localities
KOT MANDAI,SUB-TEHSIL,SIBI,RURAL,"2,000 -- 4,999",1,2109,1039,1070,,Rural Localities
KOT MANDAI,SUB-TEHSIL,SIBI,RURAL,"1,000 -- 1,999",,,,,,Rural Localities
KOT MANDAI,SUB-TEHSIL,SIBI,RURAL,500 -- 999,1,561,264,297,,Rural Localities
KOT MANDAI,SUB-TEHSIL,SIBI,RURAL,200 -- 499,4,965,518,447,,Rural Localities
KOT MANDAI,SUB-TEHSIL,SIBI,RURAL,LESS THAN 200,1,186,91,95,,Rural Localities
KOT MANDAI,SUB-TEHSIL,SIBI,RURAL,UN-INHABITED,,,,,,Rural Localities
LEHRI,SUB-DIVISION,SIBI,RURAL,OVERALL,115,53999,27492,26505,2,Rural Localities
LEHRI,SUB-DIVISION,SIBI,RURAL,"5,000 AND ABOVE",2,15814,7919,7895,,Rural Localities
LEHRI,SUB-DIVISION,SIBI,RURAL,"2,000 -- 4,999",1,2116,1138,978,,Rural Localities
LEHRI,SUB-DIVISION,SIBI,RURAL,"1,000 -- 1,999",3,3725,1876,1849,,Rural Localities
LEHRI,SUB-DIVISION,SIBI,RURAL,500 -- 999,23,16484,8421,8063,,Rural Localities
LEHRI,SUB-DIVISION,SIBI,RURAL,200 -- 499,31,10193,5234,4959,,Rural Localities
LEHRI,SUB-DIVISION,SIBI,RURAL,LESS THAN 200,55,5667,2904,2761,2,Rural Localities
LEHRI,SUB-DIVISION,SIBI,RURAL,UN-INHABITED,,,,,,Rural Localities
SANGAN,SUB-TEHSIL,SIBI,RURAL,OVERALL,3,5431,2704,2727,,Rural Localities
SANGAN,SUB-TEHSIL,SIBI,RURAL,"5,000 AND ABOVE",,,,,,Rural Localities
SANGAN,SUB-TEHSIL,SIBI,RURAL,"2,000 -- 4,999",1,3136,1657,1479,,Rural Localities
SANGAN,SUB-TEHSIL,SIBI,RURAL,"1,000 -- 1,999",2,2295,1047,1248,,Rural Localities
SANGAN,SUB-TEHSIL,SIBI,RURAL,500 -- 999,,,,,,Rural Localities
SANGAN,SUB-TEHSIL,SIBI,RURAL,200 -- 499,,,,,,Rural Localities
SANGAN,SUB-TEHSIL,SIBI,RURAL,LESS THAN 200,,,,,,Rural Localities
SANGAN,SUB-TEHSIL,SIBI,RURAL,UN-INHABITED,,,,,,Rural Localities
SIBI,SUB-DIVISION,SIBI,RURAL,OVERALL,34,85670,44610,41057,3,Rural Localities
SIBI,SUB-DIVISION,SIBI,RURAL,"5,000 AND ABOVE",3,36017,19135,16881,1,Rural Localities
SIBI,SUB-DIVISION,SIBI,RURAL,"2,000 -- 4,999",8,29019,15123,13894,2,Rural Localities
SIBI,SUB-DIVISION,SIBI,RURAL,"1,000 -- 1,999",9,13044,6507,6537,,Rural Localities
SIBI,SUB-DIVISION,SIBI,RURAL,500 -- 999,9,6834,3447,3387,,Rural Localities
SIBI,SUB-DIVISION,SIBI,RURAL,200 -- 499,1,223,116,107,,Rural Localities
SIBI,SUB-DIVISION,SIBI,RURAL,LESS THAN 200,4,533,282,251,,Rural Localities
SIBI,SUB-DIVISION,SIBI,RURAL,UN-INHABITED,,,,,,Rural Localities
SOHBATPUR,DISTRICT,SOHBATPUR,RURAL,OVERALL,45,225378,114379,110997,2,Rural Localities
SOHBATPUR,DISTRICT,SOHBATPUR,RURAL,"5,000 AND ABOVE",18,156771,79471,77298,2,Rural Localities
SOHBATPUR,DISTRICT,SOHBATPUR,RURAL,"2,000 -- 4,999",14,48726,24878,23848,,Rural Localities
SOHBATPUR,DISTRICT,SOHBATPUR,RURAL,"1,000 -- 1,999",12,19275,9747,9528,,Rural Localities
SOHBATPUR,DISTRICT,SOHBATPUR,RURAL,500 -- 999,1,606,283,323,,Rural Localities
SOHBATPUR,DISTRICT,SOHBATPUR,RURAL,200 -- 499,,,,,,Rural Localities
SOHBATPUR,DISTRICT,SOHBATPUR,RURAL,LESS THAN 200,,,,,,Rural Localities
SOHBATPUR,DISTRICT,SOHBATPUR,RURAL,UN-INHABITED,,,,,,Rural Localities
FARIDABAD,TEHSIL,SOHBATPUR,RURAL,OVERALL,9,68948,35135,33813,,Rural Localities
FARIDABAD,TEHSIL,SOHBATPUR,RURAL,"5,000 AND ABOVE",6,57790,29562,28228,,Rural Localities
FARIDABAD,TEHSIL,SOHBATPUR,RURAL,"2,000 -- 4,999",3,11158,5573,5585,,Rural Localities
FARIDABAD,TEHSIL,SOHBATPUR,RURAL,"1,000 -- 1,999",,,,,,Rural Localities
FARIDABAD,TEHSIL,SOHBATPUR,RURAL,500 -- 999,,,,,,Rural Localities
FARIDABAD,TEHSIL,SOHBATPUR,RURAL,200 -- 499,,,,,,Rural Localities
FARIDABAD,TEHSIL,SOHBATPUR,RURAL,LESS THAN 200,,,,,,Rural Localities
FARIDABAD,TEHSIL,SOHBATPUR,RURAL,UN-INHABITED,,,,,,Rural Localities
HAIR DIN,TEHSIL,SOHBATPUR,RURAL,OVERALL,5,16891,8439,8452,,Rural Localities
HAIR DIN,TEHSIL,SOHBATPUR,RURAL,"5,000 AND ABOVE",,,,,,Rural Localities
HAIR DIN,TEHSIL,SOHBATPUR,RURAL,"2,000 -- 4,999",3,13173,6638,6535,,Rural Localities
HAIR DIN,TEHSIL,SOHBATPUR,RURAL,"1,000 -- 1,999",2,3718,1801,1917,,Rural Localities
HAIR DIN,TEHSIL,SOHBATPUR,RURAL,500 -- 999,,,,,,Rural Localities
HAIR DIN,TEHSIL,SOHBATPUR,RURAL,200 -- 499,,,,,,Rural Localities
HAIR DIN,TEHSIL,SOHBATPUR,RURAL,LESS THAN 200,,,,,,Rural Localities
HAIR DIN,TEHSIL,SOHBATPUR,RURAL,UN-INHABITED,,,,,,Rural Localities
MANJHIPUR,TEHSIL,SOHBATPUR,RURAL,OVERALL,7,23624,11876,11748,,Rural Localities
MANJHIPUR,TEHSIL,SOHBATPUR,RURAL,"5,000 AND ABOVE",2,14774,7386,7388,,Rural Localities
MANJHIPUR,TEHSIL,SOHBATPUR,RURAL,"2,000 -- 4,999",1,2112,1104,1008,,Rural Localities
MANJHIPUR,TEHSIL,SOHBATPUR,RURAL,"1,000 -- 1,999",4,6738,3386,3352,,Rural Localities
MANJHIPUR,TEHSIL,SOHBATPUR,RURAL,500 -- 999,,,,,,Rural Localities
MANJHIPUR,TEHSIL,SOHBATPUR,RURAL,200 -- 499,,,,,,Rural Localities
MANJHIPUR,TEHSIL,SOHBATPUR,RURAL,LESS THAN 200,,,,,,Rural Localities
MANJHIPUR,TEHSIL,SOHBATPUR,RURAL,UN-INHABITED,,,,,,Rural Localities
PANHWAR,TEHSIL,SOHBATPUR,RURAL,OVERALL,8,47624,24939,22685,,Rural Localities
PANHWAR,TEHSIL,SOHBATPUR,RURAL,"5,000 AND ABOVE",4,37172,19255,17917,,Rural Localities
PANHWAR,TEHSIL,SOHBATPUR,RURAL,"2,000 -- 4,999",3,8722,4736,3986,,Rural Localities
PANHWAR,TEHSIL,SOHBATPUR,RURAL,"1,000 -- 1,999",1,1730,948,782,,Rural Localities
PANHWAR,TEHSIL,SOHBATPUR,RURAL,500 -- 999,,,,,,Rural Localities
PANHWAR,TEHSIL,SOHBATPUR,RURAL,200 -- 499,,,,,,Rural Localities
PANHWAR,TEHSIL,SOHBATPUR,RURAL,LESS THAN 200,,,,,,Rural Localities
PANHWAR,TEHSIL,SOHBATPUR,RURAL,UN-INHABITED,,,,,,Rural Localities
SAEED MUHAMMAD KANRANI,TEHSIL,SOHBATPUR,RURAL,OVERALL,4,18175,8998,9176,1,Rural Localities
SAEED MUHAMMAD KANRANI,TEHSIL,SOHBATPUR,RURAL,"5,000 AND ABOVE",2,15776,7853,7922,1,Rural Localities
SAEED MUHAMMAD KANRANI,TEHSIL,SOHBATPUR,RURAL,"2,000 -- 4,999",,,,,,Rural Localities
SAEED MUHAMMAD KANRANI,TEHSIL,SOHBATPUR,RURAL,"1,000 -- 1,999",1,1793,862,931,,Rural Localities
SAEED MUHAMMAD KANRANI,TEHSIL,SOHBATPUR,RURAL,500 -- 999,1,606,283,323,,Rural Localities
SAEED MUHAMMAD KANRANI,TEHSIL,SOHBATPUR,RURAL,200 -- 499,,,,,,Rural Localities
SAEED MUHAMMAD KANRANI,TEHSIL,SOHBATPUR,RURAL,LESS THAN 200,,,,,,Rural Localities
SAEED MUHAMMAD KANRANI,TEHSIL,SOHBATPUR,RURAL,UN-INHABITED,,,,,,Rural Localities
SOHBATPUR,SUB-DIVISION,SOHBATPUR,RURAL,OVERALL,12,50116,24992,25123,1,Rural Localities
SOHBATPUR,SUB-DIVISION,SOHBATPUR,RURAL,"5,000 AND ABOVE",4,31259,15415,15843,1,Rural Localities
SOHBATPUR,SUB-DIVISION,SOHBATPUR,RURAL,"2,000 -- 4,999",4,13561,6827,6734,,Rural Localities
SOHBATPUR,SUB-DIVISION,SOHBATPUR,RURAL,"1,000 -- 1,999",4,5296,2750,2546,,Rural Localities
SOHBATPUR,SUB-DIVISION,SOHBATPUR,RURAL,500 -- 999,,,,,,Rural Localities
SOHBATPUR,SUB-DIVISION,SOHBATPUR,RURAL,200 -- 499,,,,,,Rural Localities
SOHBATPUR,SUB-DIVISION,SOHBATPUR,RURAL,LESS THAN 200,,,,,,Rural Localities
SOHBATPUR,SUB-DIVISION,SOHBATPUR,RURAL,UN-INHABITED,,,,,,Rural Localities
SURAB,DISTRICT,SURAB,RURAL,OVERALL,216,242570,124517,118035,18,Rural Localities
SURAB,DISTRICT,SURAB,RURAL,"5,000 AND ABOVE",6,42958,22895,20063,,Rural Localities
SURAB,DISTRICT,SURAB,RURAL,"2,000 -- 4,999",25,80013,41372,38635,6,Rural Localities
SURAB,DISTRICT,SURAB,RURAL,"1,000 -- 1,999",40,55558,28146,27411,1,Rural Localities
SURAB,DISTRICT,SURAB,RURAL,500 -- 999,54,39927,20031,19890,6,Rural Localities
SURAB,DISTRICT,SURAB,RURAL,200 -- 499,64,21247,10596,10646,5,Rural Localities
SURAB,DISTRICT,SURAB,RURAL,LESS THAN 200,27,2867,1477,1390,,Rural Localities
SURAB,DISTRICT,SURAB,RURAL,UN-INHABITED,,,,,,Rural Localities
DASHT E GORAN,SUB-DIVISION,SURAB,RURAL,OVERALL,20,27503,14948,12549,6,Rural Localities
DASHT E GORAN,SUB-DIVISION,SURAB,RURAL,"5,000 AND ABOVE",1,8554,5023,3531,,Rural Localities
DASHT E GORAN,SUB-DIVISION,SURAB,RURAL,"2,000 -- 4,999",3,9670,5242,4427,1,Rural Localities
DASHT E GORAN,SUB-DIVISION,SURAB,RURAL,"1,000 -- 1,999",2,2836,1526,1310,,Rural Localities
DASHT E GORAN,SUB-DIVISION,SURAB,RURAL,500 -- 999,7,4729,2345,2379,5,Rural Localities
DASHT E GORAN,SUB-DIVISION,SURAB,RURAL,200 -- 499,4,1392,655,737,,Rural Localities
DASHT E GORAN,SUB-DIVISION,SURAB,RURAL,LESS THAN 200,3,322,157,165,,Rural Localities
DASHT E GORAN,SUB-DIVISION,SURAB,RURAL,UN-INHABITED,,,,,,Rural Localities
DASHT E GORAN,SUB-DIVISION,SURAB,RURAL,"5,000 AND ABOVE",4,26120,13816,12304,,Rural Localities
DASHT E GORAN,SUB-DIVISION,SURAB,RURAL,"2,000 -- 4,999",11,31133,16326,14807,,Rural Localities
DASHT E GORAN,SUB-DIVISION,SURAB,RURAL,"1,000 -- 1,999",9,13159,6655,6504,,Rural Localities
DASHT E GORAN,SUB-DIVISION,SURAB,RURAL,500 -- 999,17,12382,6292,6090,,Rural Localities
DASHT E GORAN,SUB-DIVISION,SURAB,RURAL,200 -- 499,20,6837,3282,3555,,Rural Localities
DASHT E GORAN,SUB-DIVISION,SURAB,RURAL,LESS THAN 200,,,,,,Rural Localities
DASHT E GORAN,SUB-DIVISION,SURAB,RURAL,UN-INHABITED,,,,,,Rural Localities
SHAHEED MEHARABAD ZEHRI,SUB-DIVISION,SURAB,RURAL,OVERALL,68,66435,33725,32704,6,Rural Localities
SHAHEED MEHARABAD ZEHRI,SUB-DIVISION,SURAB,RURAL,"5,000 AND ABOVE",,,,,,Rural Localities
SHAHEED MEHARABAD ZEHRI,SUB-DIVISION,SURAB,RURAL,"2,000 -- 4,999",8,29491,15025,14461,5,Rural Localities
SHAHEED MEHARABAD ZEHRI,SUB-DIVISION,SURAB,RURAL,"1,000 -- 1,999",11,16434,8341,8093,,Rural Localities
SHAHEED MEHARABAD ZEHRI,SUB-DIVISION,SURAB,RURAL,500 -- 999,17,12559,6284,6274,1,Rural Localities
SHAHEED MEHARABAD ZEHRI,SUB-DIVISION,SURAB,RURAL,200 -- 499,19,6810,3481,3329,,Rural Localities
SHAHEED MEHARABAD ZEHRI,SUB-DIVISION,SURAB,RURAL,LESS THAN 200,13,1141,594,547,,Rural Localities
SHAHEED MEHARABAD ZEHRI,SUB-DIVISION,SURAB,RURAL,UN-INHABITED,,,,,,Rural Localities
SURAB,SUB-DIVISION,SURAB,RURAL,OVERALL,67,59001,29473,29522,6,Rural Localities
SURAB,SUB-DIVISION,SURAB,RURAL,"5,000 AND ABOVE",1,8284,4056,4228,,Rural Localities
SURAB,SUB-DIVISION,SURAB,RURAL,"2,000 -- 4,999",3,9719,4779,4940,,Rural Localities
SURAB,SUB-DIVISION,SURAB,RURAL,"1,000 -- 1,999",18,23129,11624,11504,1,Rural Localities
SURAB,SUB-DIVISION,SURAB,RURAL,500 -- 999,13,10257,5110,5147,,Rural Localities
SURAB,SUB-DIVISION,SURAB,RURAL,200 -- 499,21,6208,3178,3025,5,Rural Localities
SURAB,SUB-DIVISION,SURAB,RURAL,LESS THAN 200,11,1404,726,678,,Rural Localities
SURAB,SUB-DIVISION,SURAB,RURAL,UN-INHABITED,,,,,,Rural Localities
WASHUK,DISTRICT,WASHUK,RURAL,OVERALL,200,261516,141885,119606,25,Rural Localities
WASHUK,DISTRICT,WASHUK,RURAL,"5,000 AND ABOVE",7,59206,32090,27113,3,Rural Localities
WASHUK,DISTRICT,WASHUK,RURAL,"2,000 -- 4,999",34,96570,52287,44275,8,Rural Localities
WASHUK,DISTRICT,WASHUK,RURAL,"1,000 -- 1,999",42,53848,29437,24404,7,Rural Localities
WASHUK,DISTRICT,WASHUK,RURAL,500 -- 999,49,36009,19423,16580,6,Rural Localities
WASHUK,DISTRICT,WASHUK,RURAL,200 -- 499,35,12174,6661,5512,1,Rural Localities
WASHUK,DISTRICT,WASHUK,RURAL,LESS THAN 200,32,3709,1987,1722,,Rural Localities
WASHUK,DISTRICT,WASHUK,RURAL,UN-INHABITED,1,,,,,Rural Localities
BESIMA,SUB-DIVISION,WASHUK,RURAL,OVERALL,20,63368,34434,28930,4,Rural Localities
BESIMA,SUB-DIVISION,WASHUK,RURAL,"5,000 AND ABOVE",4,30739,16554,14183,2,Rural Localities
BESIMA,SUB-DIVISION,WASHUK,RURAL,"2,000 -- 4,999",8,23955,13125,10828,2,Rural Localities
BESIMA,SUB-DIVISION,WASHUK,RURAL,"1,000 -- 1,999",4,5739,3205,2534,,Rural Localities
BESIMA,SUB-DIVISION,WASHUK,RURAL,500 -- 999,4,2935,1550,1385,,Rural Localities
BESIMA,SUB-DIVISION,WASHUK,RURAL,200 -- 499,,,,,,Rural Localities
BESIMA,SUB-DIVISION,WASHUK,RURAL,LESS THAN 200,,,,,,Rural Localities
BESIMA,SUB-DIVISION,WASHUK,RURAL,UN-INHABITED,,,,,,Rural Localities
MASHKHEL,SUB-DIVISION,WASHUK,RURAL,OVERALL,73,67142,36622,30513,7,Rural Localities
MASHKHEL,SUB-DIVISION,WASHUK,RURAL,"5,000 AND ABOVE",2,23285,13039,10245,1,Rural Localities
MASHKHEL,SUB-DIVISION,WASHUK,RURAL,"2,000 -- 4,999",7,17811,9437,8369,5,Rural Localities
MASHKHEL,SUB-DIVISION,WASHUK,RURAL,"1,000 -- 1,999",4,5177,2767,2410,,Rural Localities
MASHKHEL,SUB-DIVISION,WASHUK,RURAL,500 -- 999,18,12739,7002,5737,,Rural Localities
MASHKHEL,SUB-DIVISION,WASHUK,RURAL,200 -- 499,15,5132,2786,2345,1,Rural Localities
MASHKHEL,SUB-DIVISION,WASHUK,RURAL,LESS THAN 200,26,2998,1591,1407,,Rural Localities
MASHKHEL,SUB-DIVISION,WASHUK,RURAL,UN-INHABITED,1,,,,,Rural Localities
NAG,SUB-TEHSIL,WASHUK,RURAL,OVERALL,34,57467,31300,26154,13,Rural Localities
NAG,SUB-TEHSIL,WASHUK,RURAL,"5,000 AND ABOVE",1,5182,2497,2685,,Rural Localities
NAG,SUB-TEHSIL,WASHUK,RURAL,"2,000 -- 4,999",7,24270,13516,10753,1,Rural Localities
NAG,SUB-TEHSIL,WASHUK,RURAL,"1,000 -- 1,999",16,20739,11376,9357,6,Rural Localities
NAG,SUB-TEHSIL,WASHUK,RURAL,500 -- 999,9,6898,3742,3150,6,Rural Localities
NAG,SUB-TEHSIL,WASHUK,RURAL,200 -- 499,1,378,169,209,,Rural Localities
NAG,SUB-TEHSIL,WASHUK,RURAL,LESS THAN 200,,,,,,Rural Localities
NAG,SUB-TEHSIL,WASHUK,RURAL,UN-INHABITED,,,,,,Rural Localities
SHAHOO GARHI,SUB-TEHSIL,WASHUK,RURAL,OVERALL,56,59061,31915,27145,1,Rural Localities
SHAHOO GARHI,SUB-TEHSIL,WASHUK,RURAL,"5,000 AND ABOVE",,,,,,Rural Localities
SHAHOO GARHI,SUB-TEHSIL,WASHUK,RURAL,"2,000 -- 4,999",11,28261,15005,13256,,Rural Localities
SHAHOO GARHI,SUB-TEHSIL,WASHUK,RURAL,"1,000 -- 1,999",11,14234,7968,6265,1,Rural Localities
SHAHOO GARHI,SUB-TEHSIL,WASHUK,RURAL,500 -- 999,14,10576,5672,4904,,Rural Localities
SHAHOO GARHI,SUB-TEHSIL,WASHUK,RURAL,200 -- 499,15,5345,2909,2436,,Rural Localities
SHAHOO GARHI,SUB-TEHSIL,WASHUK,RURAL,LESS THAN 200,5,645,361,284,,Rural Localities
SHAHOO GARHI,SUB-TEHSIL,WASHUK,RURAL,UN-INHABITED,,,,,,Rural Localities
WASHUK,SUB-DIVISION,WASHUK,RURAL,OVERALL,17,14478,7614,6864,,Rural Localities
WASHUK,SUB-DIVISION,WASHUK,RURAL,"5,000 AND ABOVE",,,,,,Rural Localities
