name_admin_unit,part_of_district,admin_unit,age_group,nationality,overall_all_sexes,rural_all_sexes,urban_all_sexes,overall_female,rural_female,urban_female,overall_male,rural_male,urban_male,overall_tgend,rural_tgend,urban_tgend
KORANGI,KORANGI,DISTRICT,45 - 49,PAKISTANI,141796,,141796,64079,,64079,77680,,77680,37,,37
KORANGI,KORANGI,DISTRICT,50 - 54,AFGHANI,148,,148,70,,70,78,,78,,,
KORANGI,KORANGI,DISTRICT,50 - 54,BENGALI,141,,141,63,,63,78,,78,,,
KORANGI,KORANGI,DISTRICT,50 - 54,CHINESE,,,,,,,,,,,,
KORANGI,KORANGI,DISTRICT,50 - 54,OTHERS,102,,102,48,,48,53,,53,1,,1
KORANGI,KORANGI,DISTRICT,50 - 54,PAKISTANI,108193,,108193,48133,,48133,60033,,60033,27,,27
KORANGI,KORANGI,DISTRICT,55 - 59,AFGHANI,112,,112,50,,50,62,,62,,,
KORANGI,KORANGI,DISTRICT,55 - 59,BENGALI,106,,106,44,,44,62,,62,,,
KORANGI,KORANGI,DISTRICT,55 - 59,CHINESE,1,,1,,,,1,,1,,,
KORANGI,KORANGI,DISTRICT,55 - 59,OTHERS,72,,72,40,,40,32,,32,,,
KORANGI,KORANGI,DISTRICT,55 - 59,PAKISTANI,91587,,91587,40943,,40943,50633,,50633,11,,11
KORANGI,KORANGI,DISTRICT,60 - 64,AFGHANI,84,,84,37,,37,47,,47,,,
KORANGI,KORANGI,DISTRICT,60 - 64,BENGALI,96,,96,37,,37,59,,59,,,
KORANGI,KORANGI,DISTRICT,60 - 64,CHINESE,1,,1,,,,1,,1,,,
KORANGI,KORANGI,DISTRICT,60 - 64,OTHERS,54,,54,33,,33,21,,21,,,
KORANGI,KORANGI,DISTRICT,60 - 64,PAKISTANI,65050,,65050,28526,,28526,36513,,36513,11,,11
KORANGI,KORANGI,DISTRICT,65 - 69,AFGHANI,60,,60,25,,25,35,,35,,,
KORANGI,KORANGI,DISTRICT,65 - 69,BENGALI,53,,53,20,,20,33,,33,,,
KORANGI,KORANGI,DISTRICT,65 - 69,CHINESE,1,,1,,,,1,,1,,,
KORANGI,KORANGI,DISTRICT,65 - 69,OTHERS,34,,34,11,,11,23,,23,,,
KORANGI,KORANGI,DISTRICT,65 - 69,PAKISTANI,45725,,45725,20077,,20077,25646,,25646,2,,2
KORANGI,KORANGI,DISTRICT,70 - 74,AFGHANI,34,,34,12,,12,22,,22,,,
KORANGI,KORANGI,DISTRICT,70 - 74,BENGALI,49,,49,23,,23,26,,26,,,
KORANGI,KORANGI,DISTRICT,70 - 74,CHINESE,,,,,,,,,,,,
KORANGI,KORANGI,DISTRICT,70 - 74,OTHERS,27,,27,10,,10,17,,17,,,
KORANGI,KORANGI,DISTRICT,70 - 74,PAKISTANI,28262,,28262,12409,,12409,15852,,15852,1,,1
KORANGI,KORANGI,DISTRICT,75 & ABOVE,AFGHANI,34,,34,13,,13,21,,21,,,
KORANGI,KORANGI,DISTRICT,75 & ABOVE,BENGALI,39,,39,17,,17,22,,22,,,
KORANGI,KORANGI,DISTRICT,75 & ABOVE,CHINESE,,,,,,,,,,,,
KORANGI,KORANGI,DISTRICT,75 & ABOVE,OTHERS,40,,40,23,,23,17,,17,,,
KORANGI,KORANGI,DISTRICT,75 & ABOVE,PAKISTANI,22088,,22088,10568,,10568,11516,,11516,4,,4
KORANGI,KORANGI,DISTRICT,ALL AGES,AFGHANI,6087,,6087,2791,,2791,3293,,3293,3,,3
KORANGI,KORANGI,DISTRICT,ALL AGES,BENGALI,5475,,5475,2557,,2557,2912,,2912,6,,6
KORANGI,KORANGI,DISTRICT,ALL AGES,CHINESE,148,,148,61,,61,85,,85,2,,2
KORANGI,KORANGI,DISTRICT,ALL AGES,OTHERS,2417,,2417,1187,,1187,1219,,1219,11,,11
KORANGI,KORANGI,DISTRICT,ALL AGES,PAKISTANI,3113849,,3113849,1471020,,1471020,1642185,,1642185,644,,644
LARKANA,LARKANA,DISTRICT,00 - 04,AFGHANI,21,8,13,9,2,7,12,6,6,,,
LARKANA,LARKANA,DISTRICT,00 - 04,BENGALI,,,,,,,,,,,,
LARKANA,LARKANA,DISTRICT,00 - 04,CHINESE,,,,,,,,,,,,
LARKANA,LARKANA,DISTRICT,00 - 04,OTHERS,24,15,9,14,7,7,10,8,2,,,
LARKANA,LARKANA,DISTRICT,00 - 04,PAKISTANI,298916,173158,125758,142603,83535,59068,156313,89623,66690,,,
LARKANA,LARKANA,DISTRICT,05 - 09,AFGHANI,26,14,12,9,7,2,17,7,10,,,
LARKANA,LARKANA,DISTRICT,05 - 09,BENGALI,,,,,,,,,,,,
LARKANA,LARKANA,DISTRICT,05 - 09,CHINESE,,,,,,,,,,,,
LARKANA,LARKANA,DISTRICT,05 - 09,OTHERS,22,11,11,12,3,9,10,8,2,,,
LARKANA,LARKANA,DISTRICT,05 - 09,PAKISTANI,270438,159498,110940,127685,75267,52418,142753,84231,58522,,,
LARKANA,LARKANA,DISTRICT,10 - 14,AFGHANI,18,9,9,9,5,4,9,4,5,,,
LARKANA,LARKANA,DISTRICT,10 - 14,BENGALI,1,,1,,,,1,,1,,,
LARKANA,LARKANA,DISTRICT,10 - 14,CHINESE,,,,,,,,,,,,
LARKANA,LARKANA,DISTRICT,10 - 14,OTHERS,25,10,15,13,5,8,12,5,7,,,
LARKANA,LARKANA,DISTRICT,10 - 14,PAKISTANI,214402,121071,93331,99795,56149,43646,114603,64921,49682,4,1,3
LARKANA,LARKANA,DISTRICT,15 - 19,AFGHANI,25,12,13,11,4,7,14,8,6,,,
LARKANA,LARKANA,DISTRICT,15 - 19,BENGALI,,,,,,,,,,,,
LARKANA,LARKANA,DISTRICT,15 - 19,CHINESE,,,,,,,,,,,,
LARKANA,LARKANA,DISTRICT,15 - 19,OTHERS,21,15,6,11,7,4,10,8,2,,,
LARKANA,LARKANA,DISTRICT,15 - 19,PAKISTANI,193469,106897,86572,89512,49456,40056,103938,57435,46503,19,6,13
LARKANA,LARKANA,DISTRICT,20 - 24,AFGHANI,20,11,9,10,6,4,10,5,5,,,
LARKANA,LARKANA,DISTRICT,20 - 24,BENGALI,,,,,,,,,,,,
LARKANA,LARKANA,DISTRICT,20 - 24,CHINESE,3,1,2,2,1,1,1,,1,,,
LARKANA,LARKANA,DISTRICT,20 - 24,OTHERS,32,16,16,18,7,11,14,9,5,,,
LARKANA,LARKANA,DISTRICT,20 - 24,PAKISTANI,156999,84203,72796,77298,41373,35925,79683,42828,36855,18,2,16
LARKANA,LARKANA,DISTRICT,25 - 29,AFGHANI,29,17,12,12,8,4,17,9,8,,,
LARKANA,LARKANA,DISTRICT,25 - 29,BENGALI,1,,1,,,,1,,1,,,
LARKANA,LARKANA,DISTRICT,25 - 29,CHINESE,,,,,,,,,,,,
LARKANA,LARKANA,DISTRICT,25 - 29,OTHERS,13,7,6,10,5,5,3,2,1,,,
LARKANA,LARKANA,DISTRICT,25 - 29,PAKISTANI,123737,63348,60389,59685,30204,29481,64035,33141,30894,17,3,14
LARKANA,LARKANA,DISTRICT,30 - 34,AFGHANI,33,21,12,18,11,7,15,10,5,,,
LARKANA,LARKANA,DISTRICT,30 - 34,BENGALI,1,,1,1,,1,,,,,,
LARKANA,LARKANA,DISTRICT,30 - 34,CHINESE,,,,,,,,,,,,
LARKANA,LARKANA,DISTRICT,30 - 34,OTHERS,17,9,8,13,9,4,4,,4,,,
LARKANA,LARKANA,DISTRICT,30 - 34,PAKISTANI,106395,55040,51355,53776,28289,25487,52601,26747,25854,18,4,14
LARKANA,LARKANA,DISTRICT,35 - 39,AFGHANI,35,20,15,12,8,4,22,12,10,1,,1
LARKANA,LARKANA,DISTRICT,35 - 39,BENGALI,1,1,,,,,1,1,,,,
LARKANA,LARKANA,DISTRICT,35 - 39,CHINESE,1,,1,1,,1,,,,,,
LARKANA,LARKANA,DISTRICT,35 - 39,OTHERS,17,9,8,7,4,3,10,5,5,,,
LARKANA,LARKANA,DISTRICT,35 - 39,PAKISTANI,99284,51948,47336,48088,25338,22750,51183,26607,24576,13,3,10
LARKANA,LARKANA,DISTRICT,40 - 44,AFGHANI,22,10,12,7,1,6,15,9,6,,,
LARKANA,LARKANA,DISTRICT,40 - 44,BENGALI,,,,,,,,,,,,
LARKANA,LARKANA,DISTRICT,40 - 44,CHINESE,,,,,,,,,,,,
LARKANA,LARKANA,DISTRICT,40 - 44,OTHERS,16,11,5,10,6,4,6,5,1,,,
LARKANA,LARKANA,DISTRICT,40 - 44,PAKISTANI,82865,44069,38796,39990,21318,18672,42858,22743,20115,17,8,9
LARKANA,LARKANA,DISTRICT,45 - 49,AFGHANI,18,10,8,10,4,6,8,6,2,,,
LARKANA,LARKANA,DISTRICT,45 - 49,BENGALI,,,,,,,,,,,,
LARKANA,LARKANA,DISTRICT,45 - 49,CHINESE,1,,1,,,,1,,1,,,
LARKANA,LARKANA,DISTRICT,45 - 49,OTHERS,17,7,10,13,7,6,4,,4,,,
LARKANA,LARKANA,DISTRICT,45 - 49,PAKISTANI,66793,34768,32025,32300,17059,15241,34488,17709,16779,5,,5
LARKANA,LARKANA,DISTRICT,50 - 54,AFGHANI,18,9,9,8,5,3,10,4,6,,,
LARKANA,LARKANA,DISTRICT,50 - 54,BENGALI,,,,,,,,,,,,
LARKANA,LARKANA,DISTRICT,50 - 54,CHINESE,,,,,,,,,,,,
LARKANA,LARKANA,DISTRICT,50 - 54,OTHERS,5,1,4,2,,2,3,1,2,,,
LARKANA,LARKANA,DISTRICT,50 - 54,PAKISTANI,53436,28529,24907,25360,13710,11650,28073,14817,13256,3,2,1
LARKANA,LARKANA,DISTRICT,55 - 59,AFGHANI,12,6,6,8,3,5,4,3,1,,,
LARKANA,LARKANA,DISTRICT,55 - 59,BENGALI,,,,,,,,,,,,
LARKANA,LARKANA,DISTRICT,55 - 59,CHINESE,,,,,,,,,,,,
LARKANA,LARKANA,DISTRICT,55 - 59,OTHERS,7,4,3,3,1,2,4,3,1,,,
LARKANA,LARKANA,DISTRICT,55 - 59,PAKISTANI,42343,22358,19985,19562,10461,9101,22781,11897,10884,,,
LARKANA,LARKANA,DISTRICT,60 - 64,AFGHANI,10,7,3,3,2,1,7,5,2,,,
LARKANA,LARKANA,DISTRICT,60 - 64,BENGALI,,,,,,,,,,,,
LARKANA,LARKANA,DISTRICT,60 - 64,CHINESE,,,,,,,,,,,,
LARKANA,LARKANA,DISTRICT,60 - 64,OTHERS,8,7,1,6,5,1,2,2,,,,
LARKANA,LARKANA,DISTRICT,60 - 64,PAKISTANI,29179,15554,13625,13611,7405,6206,15567,8149,7418,1,,1
LARKANA,LARKANA,DISTRICT,65 - 69,AFGHANI,7,3,4,3,1,2,4,2,2,,,
LARKANA,LARKANA,DISTRICT,65 - 69,BENGALI,,,,,,,,,,,,
LARKANA,LARKANA,DISTRICT,65 - 69,CHINESE,1,1,,1,1,,,,,,,
LARKANA,LARKANA,DISTRICT,65 - 69,OTHERS,3,3,,2,2,,1,1,,,,
LARKANA,LARKANA,DISTRICT,65 - 69,PAKISTANI,20325,11225,9100,9876,5518,4358,10448,5707,4741,1,,1
LARKANA,LARKANA,DISTRICT,70 - 74,AFGHANI,3,2,1,1,,1,2,2,,,,
LARKANA,LARKANA,DISTRICT,70 - 74,BENGALI,,,,,,,,,,,,
LARKANA,LARKANA,DISTRICT,70 - 74,CHINESE,,,,,,,,,,,,
LARKANA,LARKANA,DISTRICT,70 - 74,OTHERS,2,1,1,1,1,,1,,1,,,
LARKANA,LARKANA,DISTRICT,70 - 74,PAKISTANI,13947,7896,6051,6634,3755,2879,7313,4141,3172,,,
LARKANA,LARKANA,DISTRICT,75 & ABOVE,AFGHANI,1,1,,,,,1,1,,,,
LARKANA,LARKANA,DISTRICT,75 & ABOVE,BENGALI,1,1,,,,,1,1,,,,
LARKANA,LARKANA,DISTRICT,75 & ABOVE,CHINESE,,,,,,,,,,,,
LARKANA,LARKANA,DISTRICT,75 & ABOVE,OTHERS,5,1,4,3,1,2,2,,2,,,
LARKANA,LARKANA,DISTRICT,75 & ABOVE,PAKISTANI,11382,6449,4933,5684,3159,2525,5698,3290,2408,,,
LARKANA,LARKANA,DISTRICT,ALL AGES,AFGHANI,298,160,138,130,67,63,167,93,74,1,,1
LARKANA,LARKANA,DISTRICT,ALL AGES,BENGALI,5,2,3,1,,1,4,2,2,,,
LARKANA,LARKANA,DISTRICT,ALL AGES,CHINESE,6,2,4,4,2,2,2,,2,,,
LARKANA,LARKANA,DISTRICT,ALL AGES,OTHERS,234,127,107,138,70,68,96,57,39,,,
LARKANA,LARKANA,DISTRICT,ALL AGES,PAKISTANI,1783910,986011,797899,851459,471996,379463,932335,513986,418349,116,29,87
MALIR,MALIR,DISTRICT,00 - 04,AFGHANI,1181,317,864,607,157,450,574,160,414,,,
MALIR,MALIR,DISTRICT,00 - 04,BENGALI,293,260,33,132,120,12,161,140,21,,,
MALIR,MALIR,DISTRICT,00 - 04,CHINESE,3,1,2,1,,1,2,1,1,,,
MALIR,MALIR,DISTRICT,00 - 04,OTHERS,482,181,301,320,92,228,162,89,73,,,
MALIR,MALIR,DISTRICT,00 - 04,PAKISTANI,307963,166411,141552,149980,80332,69648,157983,86079,71904,,,
MALIR,MALIR,DISTRICT,05 - 09,AFGHANI,1376,379,997,671,169,502,705,210,495,,,
MALIR,MALIR,DISTRICT,05 - 09,BENGALI,315,305,10,161,154,7,154,151,3,,,
MALIR,MALIR,DISTRICT,05 - 09,CHINESE,3,,3,2,,2,1,,1,,,
MALIR,MALIR,DISTRICT,05 - 09,OTHERS,275,172,103,134,87,47,141,85,56,,,
MALIR,MALIR,DISTRICT,05 - 09,PAKISTANI,312281,168554,143727,151483,81212,70271,160798,87342,73456,,,
MALIR,MALIR,DISTRICT,10 - 14,AFGHANI,1141,300,841,500,127,373,641,173,468,,,
MALIR,MALIR,DISTRICT,10 - 14,BENGALI,370,344,26,208,189,19,162,155,7,,,
MALIR,MALIR,DISTRICT,10 - 14,CHINESE,5,,5,2,,2,3,,3,,,
MALIR,MALIR,DISTRICT,10 - 14,OTHERS,226,123,103,116,58,58,110,65,45,,,
MALIR,MALIR,DISTRICT,10 - 14,PAKISTANI,280670,146692,133978,135068,70166,64902,145591,76523,69068,11,3,8
MALIR,MALIR,DISTRICT,15 - 19,AFGHANI,905,209,696,408,99,309,496,110,386,1,,1
MALIR,MALIR,DISTRICT,15 - 19,BENGALI,347,316,31,142,129,13,205,187,18,,,
MALIR,MALIR,DISTRICT,15 - 19,CHINESE,5,,5,2,,2,2,,2,1,,1
MALIR,MALIR,DISTRICT,15 - 19,OTHERS,231,139,92,120,72,48,108,67,41,3,,3
MALIR,MALIR,DISTRICT,15 - 19,PAKISTANI,243659,128272,115387,114885,59851,55034,128755,68409,60346,19,12,7
MALIR,MALIR,DISTRICT,20 - 24,AFGHANI,705,177,528,327,81,246,377,96,281,1,,1
MALIR,MALIR,DISTRICT,20 - 24,BENGALI,265,248,17,119,114,5,146,134,12,,,
MALIR,MALIR,DISTRICT,20 - 24,CHINESE,7,5,2,3,2,1,4,3,1,,,
MALIR,MALIR,DISTRICT,20 - 24,OTHERS,263,165,98,155,97,58,107,67,40,1,1,
MALIR,MALIR,DISTRICT,20 - 24,PAKISTANI,215411,113176,102235,104694,54977,49717,110694,58190,52504,23,9,14
MALIR,MALIR,DISTRICT,25 - 29,AFGHANI,622,192,430,287,90,197,335,102,233,,,
MALIR,MALIR,DISTRICT,25 - 29,BENGALI,207,188,19,100,96,4,107,92,15,,,
MALIR,MALIR,DISTRICT,25 - 29,CHINESE,44,39,5,12,9,3,32,30,2,,,
MALIR,MALIR,DISTRICT,25 - 29,OTHERS,264,160,104,144,87,57,118,71,47,2,2,
MALIR,MALIR,DISTRICT,25 - 29,PAKISTANI,205632,109047,96585,96773,50638,46135,108827,58388,50439,32,21,11
MALIR,MALIR,DISTRICT,30 - 34,AFGHANI,576,164,412,268,79,189,308,85,223,,,
MALIR,MALIR,DISTRICT,30 - 34,BENGALI,176,156,20,84,79,5,92,77,15,,,
MALIR,MALIR,DISTRICT,30 - 34,CHINESE,48,36,12,13,8,5,34,28,6,1,,1
MALIR,MALIR,DISTRICT,30 - 34,OTHERS,258,141,117,136,71,65,119,67,52,3,3,
MALIR,MALIR,DISTRICT,30 - 34,PAKISTANI,178257,91706,86551,83842,42938,40904,94377,48750,45627,38,18,20
MALIR,MALIR,DISTRICT,35 - 39,AFGHANI,504,134,370,217,60,157,287,74,213,,,
MALIR,MALIR,DISTRICT,35 - 39,BENGALI,159,147,12,74,67,7,85,80,5,,,
MALIR,MALIR,DISTRICT,35 - 39,CHINESE,16,15,1,3,2,1,13,13,,,,
MALIR,MALIR,DISTRICT,35 - 39,OTHERS,213,105,108,108,52,56,104,52,52,1,1,
MALIR,MALIR,DISTRICT,35 - 39,PAKISTANI,164059,84168,79891,74430,37767,36663,89593,46381,43212,36,20,16
MALIR,MALIR,DISTRICT,40 - 44,AFGHANI,356,113,243,152,46,106,203,67,136,1,,1
MALIR,MALIR,DISTRICT,40 - 44,BENGALI,124,106,18,56,48,8,68,58,10,,,
MALIR,MALIR,DISTRICT,40 - 44,CHINESE,6,5,1,1,1,,5,4,1,,,
MALIR,MALIR,DISTRICT,40 - 44,OTHERS,182,88,94,99,52,47,83,36,47,,,
MALIR,MALIR,DISTRICT,40 - 44,PAKISTANI,135429,68891,66538,60401,30686,29715,75015,38197,36818,13,8,5
MALIR,MALIR,DISTRICT,45 - 49,AFGHANI,316,81,235,140,39,101,176,42,134,,,
MALIR,MALIR,DISTRICT,45 - 49,BENGALI,83,68,15,33,27,6,49,41,8,1,,1
MALIR,MALIR,DISTRICT,45 - 49,CHINESE,3,1,2,1,1,,2,,2,,,
MALIR,MALIR,DISTRICT,45 - 49,OTHERS,145,90,55,82,47,35,63,43,20,,,
MALIR,MALIR,DISTRICT,45 - 49,PAKISTANI,105217,52819,52398,46948,23645,23303,58256,29167,29089,13,7,6
MALIR,MALIR,DISTRICT,50 - 54,AFGHANI,196,52,144,74,18,56,122,34,88,,,
MALIR,MALIR,DISTRICT,50 - 54,BENGALI,99,84,15,36,33,3,63,51,12,,,
MALIR,MALIR,DISTRICT,50 - 54,CHINESE,3,2,1,1,1,,2,1,1,,,
MALIR,MALIR,DISTRICT,50 - 54,OTHERS,109,71,38,46,27,19,63,44,19,,,
MALIR,MALIR,DISTRICT,50 - 54,PAKISTANI,80429,40732,39697,35792,18269,17523,44627,22457,22170,10,6,4
MALIR,MALIR,DISTRICT,55 - 59,AFGHANI,138,41,97,52,15,37,86,26,60,,,
MALIR,MALIR,DISTRICT,55 - 59,BENGALI,78,66,12,28,23,5,50,43,7,,,
MALIR,MALIR,DISTRICT,55 - 59,CHINESE,4,2,2,1,1,,2,1,1,1,,1
MALIR,MALIR,DISTRICT,55 - 59,OTHERS,87,64,23,39,30,9,48,34,14,,,
MALIR,MALIR,DISTRICT,55 - 59,PAKISTANI,63798,32253,31545,27807,14011,13796,35985,18242,17743,6,,6
MALIR,MALIR,DISTRICT,60 - 64,AFGHANI,111,28,83,38,10,28,73,18,55,,,
MALIR,MALIR,DISTRICT,60 - 64,BENGALI,49,42,7,13,11,2,36,31,5,,,
MALIR,MALIR,DISTRICT,60 - 64,CHINESE,3,,3,,,,2,,2,1,,1
MALIR,MALIR,DISTRICT,60 - 64,OTHERS,59,37,22,31,17,14,28,20,8,,,
MALIR,MALIR,DISTRICT,60 - 64,PAKISTANI,45495,22582,22913,19446,9463,9983,26046,13118,12928,3,1,2
MALIR,MALIR,DISTRICT,65 - 69,AFGHANI,69,15,54,27,1,26,42,14,28,,,
MALIR,MALIR,DISTRICT,65 - 69,BENGALI,30,25,5,9,9,,21,16,5,,,
MALIR,MALIR,DISTRICT,65 - 69,CHINESE,1,1,,,,,1,1,,,,
MALIR,MALIR,DISTRICT,65 - 69,OTHERS,39,23,16,16,9,7,23,14,9,,,
MALIR,MALIR,DISTRICT,65 - 69,PAKISTANI,31375,15502,15873,13252,6534,6718,18122,8967,9155,1,1,
MALIR,MALIR,DISTRICT,70 - 74,AFGHANI,53,18,35,21,6,15,32,12,20,,,
MALIR,MALIR,DISTRICT,70 - 74,BENGALI,18,17,1,4,4,,14,13,1,,,
MALIR,MALIR,DISTRICT,70 - 74,CHINESE,,,,,,,,,,,,
MALIR,MALIR,DISTRICT,70 - 74,OTHERS,32,15,17,15,5,10,17,10,7,,,
MALIR,MALIR,DISTRICT,70 - 74,PAKISTANI,20271,9929,10342,8451,4135,4316,11820,5794,6026,,,
MALIR,MALIR,DISTRICT,75 & ABOVE,AFGHANI,49,15,34,24,6,18,25,9,16,,,
MALIR,MALIR,DISTRICT,75 & ABOVE,BENGALI,21,18,3,7,4,3,14,14,,,,
MALIR,MALIR,DISTRICT,75 & ABOVE,CHINESE,1,,1,,,,1,,1,,,
MALIR,MALIR,DISTRICT,75 & ABOVE,OTHERS,29,14,15,15,7,8,14,7,7,,,
MALIR,MALIR,DISTRICT,75 & ABOVE,PAKISTANI,15812,7624,8188,7018,3431,3587,8792,4192,4600,2,1,1
MALIR,MALIR,DISTRICT,ALL AGES,AFGHANI,8298,2235,6063,3813,1003,2810,4482,1232,3250,3,,3
MALIR,MALIR,DISTRICT,ALL AGES,BENGALI,2634,2390,244,1206,1107,99,1427,1283,144,1,,1
MALIR,MALIR,DISTRICT,ALL AGES,CHINESE,152,107,45,42,25,17,106,82,24,4,,4
MALIR,MALIR,DISTRICT,ALL AGES,OTHERS,2894,1588,1306,1576,810,766,1308,771,537,10,7,3
MALIR,MALIR,DISTRICT,ALL AGES,PAKISTANI,2405758,1258358,1147400,1130270,588055,542215,1275281,670196,605085,207,107,100
MATIARI,MATIARI,DISTRICT,00 - 04,AFGHANI,6,2,4,2,1,1,4,1,3,,,
MATIARI,MATIARI,DISTRICT,00 - 04,BENGALI,,,,,,,,,,,,
MATIARI,MATIARI,DISTRICT,00 - 04,CHINESE,,,,,,,,,,,,
MATIARI,MATIARI,DISTRICT,00 - 04,OTHERS,25,20,5,15,13,2,10,7,3,,,
MATIARI,MATIARI,DISTRICT,00 - 04,PAKISTANI,141695,109348,32347,70205,54049,16156,71490,55299,16191,,,
MATIARI,MATIARI,DISTRICT,05 - 09,AFGHANI,13,8,5,6,3,3,7,5,2,,,
MATIARI,MATIARI,DISTRICT,05 - 09,BENGALI,,,,,,,,,,,,
MATIARI,MATIARI,DISTRICT,05 - 09,CHINESE,,,,,,,,,,,,
MATIARI,MATIARI,DISTRICT,05 - 09,OTHERS,26,17,9,15,10,5,11,7,4,,,
MATIARI,MATIARI,DISTRICT,05 - 09,PAKISTANI,124975,98082,26893,61877,48393,13484,63098,49689,13409,,,
MATIARI,MATIARI,DISTRICT,10 - 14,AFGHANI,11,4,7,3,1,2,8,3,5,,,
MATIARI,MATIARI,DISTRICT,10 - 14,BENGALI,,,,,,,,,,,,
MATIARI,MATIARI,DISTRICT,10 - 14,CHINESE,,,,,,,,,,,,
MATIARI,MATIARI,DISTRICT,10 - 14,OTHERS,9,8,1,7,6,1,2,2,,,,
MATIARI,MATIARI,DISTRICT,10 - 14,PAKISTANI,97698,74924,22774,48166,36825,11341,49530,38097,11433,2,2,
MATIARI,MATIARI,DISTRICT,15 - 19,AFGHANI,24,13,11,14,8,6,10,5,5,,,
MATIARI,MATIARI,DISTRICT,15 - 19,BENGALI,,,,,,,,,,,,
MATIARI,MATIARI,DISTRICT,15 - 19,CHINESE,1,1,,1,1,,,,,,,
MATIARI,MATIARI,DISTRICT,15 - 19,OTHERS,25,22,3,14,12,2,11,10,1,,,
MATIARI,MATIARI,DISTRICT,15 - 19,PAKISTANI,83740,63596,20144,40743,30938,9805,42993,32657,10336,4,1,3
MATIARI,MATIARI,DISTRICT,20 - 24,AFGHANI,23,18,5,14,9,5,9,9,,,,
MATIARI,MATIARI,DISTRICT,20 - 24,BENGALI,,,,,,,,,,,,
MATIARI,MATIARI,DISTRICT,20 - 24,CHINESE,,,,,,,,,,,,
MATIARI,MATIARI,DISTRICT,20 - 24,OTHERS,18,13,5,14,9,5,4,4,,,,
MATIARI,MATIARI,DISTRICT,20 - 24,PAKISTANI,69954,52865,17089,35357,26573,8784,34596,26291,8305,1,1,
MATIARI,MATIARI,DISTRICT,25 - 29,AFGHANI,18,11,7,11,6,5,7,5,2,,,
MATIARI,MATIARI,DISTRICT,25 - 29,BENGALI,,,,,,,,,,,,
MATIARI,MATIARI,DISTRICT,25 - 29,CHINESE,,,,,,,,,,,,
MATIARI,MATIARI,DISTRICT,25 - 29,OTHERS,26,20,6,20,17,3,6,3,3,,,
MATIARI,MATIARI,DISTRICT,25 - 29,PAKISTANI,62242,46762,15480,30969,23028,7941,31271,23732,7539,2,2,
MATIARI,MATIARI,DISTRICT,30 - 34,AFGHANI,18,14,4,10,8,2,8,6,2,,,
MATIARI,MATIARI,DISTRICT,30 - 34,BENGALI,,,,,,,,,,,,
MATIARI,MATIARI,DISTRICT,30 - 34,CHINESE,,,,,,,,,,,,
MATIARI,MATIARI,DISTRICT,30 - 34,OTHERS,19,14,5,11,7,4,8,7,1,,,
MATIARI,MATIARI,DISTRICT,30 - 34,PAKISTANI,53871,40472,13399,27447,20619,6828,26421,19852,6569,3,1,2
MATIARI,MATIARI,DISTRICT,35 - 39,AFGHANI,17,11,6,6,3,3,11,8,3,,,
MATIARI,MATIARI,DISTRICT,35 - 39,BENGALI,1,,1,,,,1,,1,,,
MATIARI,MATIARI,DISTRICT,35 - 39,CHINESE,,,,,,,,,,,,
MATIARI,MATIARI,DISTRICT,35 - 39,OTHERS,17,15,2,10,9,1,7,6,1,,,
MATIARI,MATIARI,DISTRICT,35 - 39,PAKISTANI,47746,35504,12242,23588,17583,6005,24158,17921,6237,,,
MATIARI,MATIARI,DISTRICT,40 - 44,AFGHANI,21,12,9,12,8,4,9,4,5,,,
MATIARI,MATIARI,DISTRICT,40 - 44,BENGALI,1,1,,,,,1,1,,,,
MATIARI,MATIARI,DISTRICT,40 - 44,CHINESE,,,,,,,,,,,,
MATIARI,MATIARI,DISTRICT,40 - 44,OTHERS,12,10,2,6,5,1,6,5,1,,,
MATIARI,MATIARI,DISTRICT,40 - 44,PAKISTANI,47309,35646,11663,23078,17497,5581,24226,18149,6077,5,,5
MATIARI,MATIARI,DISTRICT,45 - 49,AFGHANI,11,6,5,5,3,2,6,3,3,,,
MATIARI,MATIARI,DISTRICT,45 - 49,BENGALI,,,,,,,,,,,,
MATIARI,MATIARI,DISTRICT,45 - 49,CHINESE,,,,,,,,,,,,
MATIARI,MATIARI,DISTRICT,45 - 49,OTHERS,14,11,3,8,6,2,6,5,1,,,
MATIARI,MATIARI,DISTRICT,45 - 49,PAKISTANI,33831,25263,8568,16457,12435,4022,17371,12827,4544,3,1,2
MATIARI,MATIARI,DISTRICT,50 - 54,AFGHANI,10,8,2,5,4,1,5,4,1,,,
MATIARI,MATIARI,DISTRICT,50 - 54,BENGALI,,,,,,,,,,,,
MATIARI,MATIARI,DISTRICT,50 - 54,CHINESE,,,,,,,,,,,,
MATIARI,MATIARI,DISTRICT,50 - 54,OTHERS,11,9,2,8,6,2,3,3,,,,
MATIARI,MATIARI,DISTRICT,50 - 54,PAKISTANI,28562,21467,7095,13595,10242,3353,14966,11224,3742,1,1,
MATIARI,MATIARI,DISTRICT,55 - 59,AFGHANI,7,5,2,4,3,1,3,2,1,,,
MATIARI,MATIARI,DISTRICT,55 - 59,BENGALI,,,,,,,,,,,,
MATIARI,MATIARI,DISTRICT,55 - 59,CHINESE,,,,,,,,,,,,
MATIARI,MATIARI,DISTRICT,55 - 59,OTHERS,2,1,1,2,1,1,,,,,,
